Date,ACWI ex NETHERLANDS IMI
2016-07-05,2362.013967629413
2016-07-06,2361.5370722106964
2016-07-07,2368.0956060087997
2016-07-08,2401.1745893315374
2016-07-11,2422.819324460442
2016-07-12,2438.9733869798233
2016-07-13,2436.4561572801585
2016-07-14,2449.47055492862
2016-07-15,2453.943287325219
2016-07-18,2460.2153702293203
2016-07-19,2465.1513063419206
2016-07-20,2477.689876215566
2016-07-21,2478.0016533058347
2016-07-22,2484.360690461024
2016-07-25,2481.2937584797905
2016-07-26,2483.1099707484786
2016-07-27,2484.0796339718595
2016-07-28,2465.7062521328835
2016-07-29,2461.855534744579
2016-08-01,2461.416175363494
2016-08-02,2433.8749518782924
2016-08-03,2439.1150833884194
2016-08-04,2454.861365509594
2016-08-05,2484.4784604168854
2016-08-08,2490.655462955372
2016-08-09,2494.190959545019
2016-08-10,2482.5919714983975
2016-08-11,2491.3863699432045
2016-08-12,2493.2162651799235
2016-08-15,2496.0566665138363
2016-08-16,2471.0428327671107
2016-08-17,2466.1264121947343
2016-08-18,2464.531053326975
2016-08-19,2457.568850949791
2016-08-22,2456.0884193989837
2016-08-23,2466.56389948266
2016-08-24,2469.881677167631
2016-08-25,2458.909179031412
2016-08-26,2458.470472291013
2016-08-29,2481.49513209746
2016-08-30,2483.2103902940794
2016-08-31,2479.4565881020226
2016-09-01,2472.1144189209276
2016-09-02,2495.598604579663
2016-09-05,2506.273182650385
2016-09-06,2501.0207471689187
2016-09-07,2504.4052604927715
2016-09-08,2494.27169279242
2016-09-09,2455.297651604137
2016-09-12,2457.3845663667767
2016-09-13,2424.6511233642786
2016-09-14,2420.2440567697154
2016-09-15,2438.2648250568254
2016-09-16,2445.208846634588
2016-09-19,2453.6742118222396
2016-09-20,2456.1533410468105
2016-09-21,2489.532840317424
2016-09-22,2496.1987167978696
2016-09-23,2486.255523714442
2016-09-26,2454.0097047533973
2016-09-27,2477.2404189180206
2016-09-28,2488.8261080656393
2016-09-29,2472.240287485538
2016-09-30,2475.0726526993803
2016-10-03,2478.4112402365377
2016-10-04,2485.6672961731865
2016-10-05,2481.0713700056754
2016-10-06,2484.771486466537
2016-10-07,2473.9370540496366
2016-10-10,2488.6130882014004
2016-10-11,2481.894799447751
2016-10-12,2485.3168166553514
2016-10-13,2470.19390509201
2016-10-14,2482.523487753606
2016-10-17,2477.020101813373
2016-10-18,2502.627702410695
2016-10-19,2513.7375956058813
2016-10-20,2519.307824680141
2016-10-21,2527.5056390177638
2016-10-24,2532.972811427696
2016-10-25,2531.107405703725
2016-10-26,2512.7118262476624
2016-10-27,2502.086349552487
2016-10-28,2494.754475177947
2016-10-31,2488.3668034572374
2016-11-01,2460.0420243337876
2016-11-02,2424.6835769463446
2016-11-03,2421.9316009244685
2016-11-04,2406.154138748063
2016-11-07,2462.509222025175
2016-11-08,2469.6943881126035
2016-11-09,2493.2424332250384
2016-11-10,2516.7331891901417
2016-11-11,2511.0342358067073
2016-11-14,2535.78818211657
2016-11-15,2547.664275248334
2016-11-16,2558.6393329177445
2016-11-17,2570.2290121994984
2016-11-18,2582.147498090726
2016-11-21,2588.412117771958
2016-11-22,2604.520114336541
2016-11-23,2614.601377757798
2016-11-24,2610.2160957397205
2016-11-25,2611.2180079633176
2016-11-28,2607.534270925252
2016-11-29,2600.5811036026757
2016-11-30,2600.6058179677734
2016-12-01,2593.804548206663
2016-12-02,2580.735554060786
2016-12-05,2578.847640567644
2016-12-06,2592.9092097264524
2016-12-07,2615.1541884234543
2016-12-08,2663.90697997596
2016-12-09,2690.762729323957
2016-12-12,2669.3587498846478
2016-12-13,2680.0764031099957
2016-12-14,2660.9443730758653
2016-12-15,2704.762720587272
2016-12-16,2706.1109540197276
2016-12-19,2703.541062722375
2016-12-20,2723.100620221884
2016-12-21,2706.5718288471494
2016-12-22,2693.6498585539944
2016-12-23,2694.8330977156143
2016-12-26,2694.2209344463517
2016-12-27,2699.258224789916
2016-12-28,2705.202797908326
2016-12-29,2687.1022196610256
2016-12-30,2671.424484151532
2017-01-02,2673.8874033973825
2017-01-03,2724.78833095535
2017-01-04,2726.2114987029836
2017-01-05,2707.7239109084803
2017-01-06,2713.228743498891
2017-01-09,2708.74547053865
2017-01-10,2706.886551670097
2017-01-11,2737.187663499399
2017-01-12,2699.174891118232
2017-01-13,2713.096394882102
2017-01-16,2710.2780373334153
2017-01-17,2687.160661598341
2017-01-18,2692.4322266836534
2017-01-19,2698.1209614610725
2017-01-20,2689.950288004766
2017-01-23,2674.6527561953535
2017-01-24,2688.496659857797
2017-01-25,2712.9105642450013
2017-01-26,2729.76835861091
2017-01-27,2719.0619898439945
2017-01-30,2706.2630015736654
2017-01-31,2678.0956730095913
2017-02-01,2692.8226382201624
2017-02-02,2683.88806197313
2017-02-03,2704.5001936313997
2017-02-06,2707.955820170305
2017-02-07,2718.6581046487177
2017-02-08,2721.331868553068
2017-02-09,2741.6561359937973
2017-02-10,2764.497605859774
2017-02-13,2782.2967151579537
2017-02-14,2794.057961503935
2017-02-15,2807.1799888356436
2017-02-16,2787.1080140248555
2017-02-17,2795.2006463024636
2017-02-20,2799.6853371020075
2017-02-21,2831.9590343328127
2017-02-22,2829.9551499340087
2017-02-23,2821.059115160521
2017-02-24,2818.7660336820845
2017-02-27,2808.882025172024
2017-02-28,2798.6154754744266
2017-03-01,2842.2595809112727
2017-03-02,2838.3655591546953
2017-03-03,2826.5915534411124
2017-03-06,2813.287606419601
2017-03-07,2811.1305456423715
2017-03-08,2808.6382637044876
2017-03-09,2798.4778193207044
2017-03-10,2792.9495408934677
2017-03-13,2800.049410530094
2017-03-14,2797.0366045237165
2017-03-15,2818.590621303231
2017-03-16,2811.3423842969637
2017-03-17,2810.426756380951
2017-03-20,2805.7708969697146
2017-03-21,2770.4265630659606
2017-03-22,2765.4167930312233
2017-03-23,2773.7640945154762
2017-03-24,2770.8823446929696
2017-03-27,2748.759616602554
2017-03-28,2773.036531248642
2017-03-29,2803.6092401207147
2017-03-30,2812.1494045455406
2017-03-31,2812.127054965535
2017-04-03,2818.360468286189
2017-04-04,2816.7814028343732
2017-04-05,2811.7584025023048
2017-04-06,2813.991727748826
2017-04-07,2823.0939779404885
2017-04-10,2829.412850413934
2017-04-11,2823.5759723565857
2017-04-12,2818.9745801538584
2017-04-13,2805.560632817952
2017-04-14,2803.2322518084447
2017-04-17,2813.44838726926
2017-04-18,2792.2705522938195
2017-04-19,2784.8692301733686
2017-04-20,2789.0424765446824
2017-04-21,2804.6791752905915
2017-04-24,2800.3490570704057
2017-04-25,2801.6558993431677
2017-04-26,2816.089017188243
2017-04-27,2816.9091126917333
2017-04-28,2805.557572215392
2017-05-01,2804.77842483388
2017-05-02,2816.0621803654544
2017-05-03,2808.5922600714157
2017-05-04,2800.6666135302053
2017-05-05,2803.3425629484896
2017-05-08,2820.936829021091
2017-05-09,2828.4096423456135
2017-05-10,2840.4281109050353
2017-05-11,2836.309624211508
2017-05-12,2823.7366437245078
2017-05-15,2824.059424907317
2017-05-16,2805.2951995931853
2017-05-17,2756.4741857142167
2017-05-18,2753.677463467276
2017-05-19,2756.984544661291
2017-05-22,2759.736964298252
2017-05-23,2767.1539583509857
2017-05-24,2780.344715384447
2017-05-25,2784.1897025113844
2017-05-26,2789.187149300566
2017-05-29,2789.692809151111
2017-05-30,2786.013121295804
2017-05-31,2770.1776443632425
2017-06-01,2792.9906227959364
2017-06-02,2798.425614869318
2017-06-05,2800.1167121691483
2017-06-06,2789.407477222069
2017-06-07,2791.562724156442
2017-06-08,2800.9025427103456
2017-06-09,2808.6298261303145
2017-06-12,2796.283122883432
2017-06-13,2809.69534358302
2017-06-14,2794.8420271750592
2017-06-15,2805.1876205629596
2017-06-16,2801.2880513070486
2017-06-19,2828.71888943184
2017-06-20,2819.4153452474043
2017-06-21,2810.832363784199
2017-06-22,2810.7827777501584
2017-06-23,2806.6410928880914
2017-06-26,2812.132711906844
2017-06-27,2777.072063858811
2017-06-28,2776.2200085627737
2017-06-29,2747.1258711864575
2017-06-30,2747.928102061905
2017-07-03,2763.4704209364704
2017-07-04,2763.0205349811804
2017-07-05,2770.6479246405906
2017-07-06,2736.4529967949748
2017-07-07,2744.736342584299
2017-07-10,2751.2745746516157
2017-07-11,2745.2701514824416
2017-07-12,2770.3592416153883
2017-07-13,2782.8278056813883
2017-07-14,2788.276295805669
2017-07-17,2785.280855620223
2017-07-18,2760.588713148229
2017-07-19,2790.117513157608
2017-07-20,2767.6403212813148
2017-07-21,2756.752904980154
2017-07-24,2757.1823134610368
2017-07-25,2759.7026040829014
2017-07-26,2767.8563618234093
2017-07-27,2763.0115578816108
2017-07-28,2738.225220991229
2017-07-31,2730.0326318324232
2017-08-01,2737.2599221983337
2017-08-02,2725.3679336266923
2017-08-03,2716.533119793603
2017-08-04,2746.190304971002
2017-08-07,2743.114811837448
2017-08-08,2751.539130615056
2017-08-09,2740.7073814158966
2017-08-10,2709.701451739712
2017-08-11,2693.5795168779864
2017-08-14,2717.0310906678606
2017-08-15,2726.556042908541
2017-08-16,2738.7893551629018
2017-08-17,2709.4737080797463
2017-08-18,2699.8004778970353
2017-08-21,2687.954143011864
2017-08-22,2718.2882155732345
2017-08-23,2704.5386339120128
2017-08-24,2706.312391074353
2017-08-25,2698.431080533017
2017-08-28,2682.1799704038835
2017-08-29,2664.14091793101
2017-08-30,2694.756344741538
2017-08-31,2717.0595849605816
2017-09-01,2728.858611119029
2017-09-04,2715.8189081921414
2017-09-05,2703.3442746025785
2017-09-06,2704.7511607324764
2017-09-07,2698.0591256910334
2017-09-08,2695.710483034492
2017-09-11,2726.997688476122
2017-09-12,2742.755856398552
2017-09-13,2748.6633683064138
2017-09-14,2755.784344390334
2017-09-15,2741.3908296536974
2017-09-18,2750.425781018938
2017-09-19,2750.3899582039444
2017-09-20,2751.1354100382036
2017-09-21,2756.810488851859
2017-09-22,2749.9224179738917
2017-09-25,2763.0669625763785
2017-09-26,2778.0227622359
2017-09-27,2794.5692816174255
2017-09-28,2786.757548569577
2017-09-29,2790.8470135439934
2017-10-02,2817.9460110695577
2017-10-03,2823.5893931312808
2017-10-04,2824.731222616681
2017-10-05,2842.659670271205
2017-10-06,2835.9300727782124
2017-10-09,2832.3831831683624
2017-10-10,2827.6479666934383
2017-10-11,2825.8566516908827
2017-10-12,2826.13493003147
2017-10-13,2835.244534488779
2017-10-16,2848.300074946694
2017-10-17,2853.1990263260905
2017-10-18,2851.662379024688
2017-10-19,2833.1931808138197
2017-10-20,2853.150679334983
2017-10-23,2855.1793277370343
2017-10-24,2852.5585712404777
2017-10-25,2831.413357572201
2017-10-26,2858.39696191821
2017-10-27,2899.9523590997646
2017-10-30,2890.0329462576906
2017-10-31,2889.802737290928
2017-11-01,2905.4203545072482
2017-11-02,2893.510335359052
2017-11-03,2909.789419808576
2017-11-06,2921.527349289245
2017-11-07,2923.0235314694355
2017-11-08,2925.638462608984
2017-11-09,2904.7616482780777
2017-11-10,2892.1699532684042
2017-11-13,2884.1855162403754
2017-11-14,2856.4219062483353
2017-11-15,2829.419975042682
2017-11-16,2860.8622181797246
2017-11-17,2859.930759794091
2017-11-20,2872.3718848166263
2017-11-21,2897.4069686490775
2017-11-22,2888.1347959703303
2017-11-23,2877.4838690896813
2017-11-24,2862.48505112647
2017-11-27,2859.1419029515214
2017-11-28,2885.516443233468
2017-11-29,2889.107759847402
2017-11-30,2879.6373711164188
2017-12-01,2882.2815360945438
2017-12-04,2888.0678745118666
2017-12-05,2882.433600109647
2017-12-06,2879.8921630899913
2017-12-07,2887.0830194454898
2017-12-08,2911.329329900835
2017-12-11,2911.930192836897
2017-12-12,2927.6394077328355
2017-12-13,2924.717150009392
2017-12-14,2912.4983778538117
2017-12-15,2925.1457586595307
2017-12-18,2940.9371013618143
2017-12-19,2932.286076045075
2017-12-20,2915.018599716047
2017-12-21,2927.989906285771
2017-12-22,2935.4599418996922
2017-12-25,2935.881966621935
2017-12-26,2927.319623772897
2017-12-27,2928.358430928297
2017-12-28,2925.7963671051252
2017-12-29,2906.197193653722
2018-01-01,2906.0113010056966
2018-01-02,2918.708493566022
2018-01-03,2936.6594226566326
2018-01-04,2946.1443141130267
2018-01-05,2974.1200786274685
2018-01-08,2992.710567709795
2018-01-09,3008.3658968115064
2018-01-10,2993.7097616721985
2018-01-11,2990.737905345912
2018-01-12,2984.592225635552
2018-01-15,2964.86077509883
2018-01-16,2969.1059363651743
2018-01-17,2980.648112489758
2018-01-18,2977.6497014839274
2018-01-19,2996.889191692884
2018-01-22,3008.0530003945946
2018-01-23,3012.981952928027
2018-01-24,2995.983500945269
2018-01-25,2970.68730961122
2018-01-26,3005.660840545706
2018-01-29,3005.6328915275517
2018-01-30,2962.739666616233
2018-01-31,2952.1017512837175
2018-02-01,2948.056416144217
2018-02-02,2902.88852866226
2018-02-05,2821.1935882546063
2018-02-06,2821.969704429146
2018-02-07,2836.4102142913644
2018-02-08,2777.2310698486367
2018-02-09,2779.945309946458
2018-02-12,2805.7584475893327
2018-02-13,2796.5374714622603
2018-02-14,2821.607839047105
2018-02-15,2839.3738552494356
2018-02-16,2854.7315700662743
2018-02-19,2865.882464965722
2018-02-20,2865.0445325517567
2018-02-21,2865.908550767131
2018-02-22,2862.168527965402
2018-02-23,2899.8073337711703
2018-02-26,2924.736457983965
2018-02-27,2910.9365412373745
2018-02-28,2889.689158547567
2018-03-01,2861.570664156128
2018-03-02,2830.1245327523693
2018-03-05,2843.212828867621
2018-03-06,2846.8705794415187
2018-03-07,2843.788871811305
2018-03-08,2873.2292286846205
2018-03-09,2906.9987839801993
2018-03-12,2918.1531500530164
2018-03-13,2889.5426807911886
2018-03-14,2885.6190699927183
2018-03-15,2892.4775510067493
2018-03-16,2902.081320461897
2018-03-19,2860.6672360624793
2018-03-20,2876.291730940897
2018-03-21,2876.677102213608
2018-03-22,2821.5610202426706
2018-03-23,2759.9521803515913
2018-03-26,2782.260510413904
2018-03-27,2777.996284696856
2018-03-28,2774.1412222037293
2018-03-29,2809.3473129174495
2018-03-30,2811.604491137863
2018-04-02,2774.908406266887
2018-04-03,2795.7626131115903
2018-04-04,2800.9109490474293
2018-04-05,2842.942863538358
2018-04-06,2802.104093755859
2018-04-09,2800.7744744282554
2018-04-10,2829.7191490694536
2018-04-11,2814.506332541169
2018-04-12,2839.9661172123588
2018-04-13,2834.0780846620924
2018-04-16,2836.9095499900427
2018-04-17,2861.6027138090144
2018-04-18,2866.6555293754
2018-04-19,2863.346645093423
2018-04-20,2859.9423850083704
2018-04-23,2867.1314959550823
2018-04-24,2849.2893128542833
2018-04-25,2849.201837142681
2018-04-26,2882.739565613086
2018-04-27,2893.119797114876
2018-04-30,2888.6126837076595
2018-05-01,2907.4475040851103
2018-05-02,2905.810819073998
2018-05-03,2897.5250992215656
2018-05-04,2924.557751105354
2018-05-07,2940.048663345375
2018-05-08,2954.1817497011157
2018-05-09,2972.4680235449214
2018-05-10,2987.116594769671
2018-05-11,2984.693459162128
2018-05-14,2984.0908263702772
2018-05-15,2986.615126014416
2018-05-16,3012.14591873931
2018-05-17,3012.5699684610718
2018-05-18,3011.646362711311
2018-05-21,3028.762799051239
2018-05-22,3021.6056404625065
2018-05-23,3030.0159025853764
2018-05-24,3020.2175015291814
2018-05-25,3030.3737185363993
2018-05-28,3035.189508777057
2018-05-29,3018.346646067341
2018-05-30,3024.5559113728227
2018-05-31,3002.827281335152
2018-06-01,3027.609357850169
2018-06-04,3040.2454598556947
2018-06-05,3044.5828292345063
2018-06-06,3038.8628650559904
2018-06-07,3028.567609105925
2018-06-08,3040.254937044937
2018-06-11,3038.894228956534
2018-06-12,3046.960350478757
2018-06-13,3042.2036692457746
2018-06-14,3074.3843251694284
2018-06-15,3068.563840166751
2018-06-18,3058.116090341604
2018-06-19,3046.8571608641464
2018-06-20,3054.814652780699
2018-06-21,3027.6394140450257
2018-06-22,3032.4910451376986
2018-06-25,2978.469854507622
2018-06-26,2986.8472522874763
2018-06-27,2983.143102975908
2018-06-28,2989.994605600373
2018-06-29,2984.0110519111972
2018-07-02,2989.282802506019
2018-07-03,2978.6865224986727
2018-07-04,2979.6987117728
2018-07-05,2981.7444821179497
2018-07-06,2992.140483599148
2018-07-09,3018.8538720585207
2018-07-10,3033.9498815152006
2018-07-11,3007.0071027827425
2018-07-12,3034.18954682573
2018-07-13,3044.5468056525947
2018-07-16,3029.5713230157953
2018-07-17,3043.5221290254563
2018-07-18,3058.1383582351336
2018-07-19,3055.4748923848983
2018-07-20,3037.9622678169385
2018-07-23,3038.4923020276437
2018-07-24,3053.621340786669
2018-07-25,3077.612266762457
2018-07-26,3083.8742539844025
2018-07-27,3077.4737990981307
2018-07-30,3051.109512253481
2018-07-31,3059.8008662608363
2018-08-01,3063.1375946325325
2018-08-02,3071.950860076521
2018-08-03,3088.2207351213538
2018-08-06,3098.910566365306
2018-08-07,3104.223286515489
2018-08-08,3099.9558837273416
2018-08-09,3106.965833617033
2018-08-10,3111.1785654403725
2018-08-13,3092.14936451269
2018-08-14,3118.044305123066
2018-08-15,3100.4403179783358
2018-08-16,3098.090709122215
2018-08-17,3103.768292084598
2018-08-20,3109.8392011199794
2018-08-21,3100.4720255458824
2018-08-22,3087.0952067990565
2018-08-23,3084.4002279086008
2018-08-24,3086.6094423469667
2018-08-27,3103.474414734212
2018-08-28,3095.8744088191174
2018-08-29,3111.267122349453
2018-08-30,3106.500009615265
2018-08-31,3106.2780052008707
2018-09-03,3102.4553868922026
2018-09-04,3106.1190324477466
2018-09-05,3069.510234369109
2018-09-06,3056.1524163660715
2018-09-07,3062.0393921257914
2018-09-10,3059.2306321870274
2018-09-11,3067.940094090969
2018-09-12,3064.160263848283
2018-09-13,3066.7154446009517
2018-09-14,3078.388285585489
2018-09-17,3060.16795636571
2018-09-18,3073.2739610674107
2018-09-19,3090.290762788545
2018-09-20,3092.381116458429
2018-09-21,3098.657224240959
2018-09-24,3079.569330125718
2018-09-25,3082.7432981018433
2018-09-26,3087.978061750068
2018-09-27,3106.586428802148
2018-09-28,3117.6937775009
2018-10-01,3127.8156460288756
2018-10-02,3124.1977858705604
2018-10-03,3130.3367226301025
2018-10-04,3103.4061481105837
2018-10-05,3084.0796442126248
2018-10-08,3082.0722993369286
2018-10-09,3074.4777739793453
2018-10-10,2993.135186456761
2018-10-11,2920.3346300831067
2018-10-12,2950.1916477706154
2018-10-15,2931.794852801282
2018-10-16,2984.401829107325
2018-10-17,2995.0624356428207
2018-10-18,2969.1004622734313
2018-10-19,2961.9939210000157
2018-10-22,2961.2491594222092
2018-10-23,2930.268541092603
2018-10-24,2885.336113668773
2018-10-25,2909.430711111982
2018-10-26,2878.211005198426
2018-10-29,2863.6074709419463
2018-10-30,2899.4551941093923
2018-10-31,2945.9681491384954
2018-11-01,2960.7189849106976
2018-11-02,2970.333587834494
2018-11-05,2967.070665151411
2018-11-06,2975.3966085007746
2018-11-07,3005.8715886868013
2018-11-08,3014.6321558841264
2018-11-09,3002.3650010019096
2018-11-12,2980.911676579492
2018-11-13,2969.2972649754056
2018-11-14,2948.0530424730414
2018-11-15,2964.6508367442466
2018-11-16,2953.8599471465627
2018-11-19,2910.272263614034
2018-11-20,2873.9332328301616
2018-11-21,2890.53210888634
2018-11-22,2887.5506189306984
2018-11-23,2890.890141224193
2018-11-26,2924.973795683452
2018-11-27,2938.1453647957637
2018-11-28,2985.0997786272883
2018-11-29,2965.2583582218904
2018-11-30,2989.503453852878
2018-12-03,3022.772329576172
2018-12-04,2954.0625811482664
2018-12-05,2942.4002958828655
2018-12-06,2902.088457772281
2018-12-07,2868.4165960475602
2018-12-10,2847.629846912706
2018-12-11,2862.750056134026
2018-12-12,2885.041667502687
2018-12-13,2887.8627991154544
2018-12-14,2855.4093693468762
2018-12-17,2806.7887293628905
2018-12-18,2790.7325143013636
2018-12-19,2757.7463194547304
2018-12-20,2717.7187606915695
2018-12-21,2680.9042561616575
2018-12-24,2639.7660883146705
2018-12-25,2628.395163705448
2018-12-26,2701.589593051483
2018-12-27,2719.5261245075076
2018-12-28,2727.2175134206122
2018-12-31,2746.433940666628
2019-01-01,2746.59035109544
2019-01-02,2758.901536934916
2019-01-03,2713.8863797978242
2019-01-04,2779.724643651865
2019-01-07,2794.434460577418
2019-01-08,2820.6062817822217
2019-01-09,2830.216467366878
2019-01-10,2837.9145304495264
2019-01-11,2849.276209774953
2019-01-14,2837.388622518407
2019-01-15,2869.237731258574
2019-01-16,2885.0815280634015
2019-01-17,2900.94510705648
2019-01-18,2939.133891811297
2019-01-21,2939.7559245858947
2019-01-22,2910.9123683077205
2019-01-23,2906.332333811325
2019-01-24,2920.815950421922
2019-01-25,2938.278710676446
2019-01-28,2911.90121168658
2019-01-29,2918.2955870845635
2019-01-30,2943.9397574417962
2019-01-31,2959.0396273018446
2019-02-01,2962.22166222121
2019-02-04,2983.606895053519
2019-02-05,3005.911767536016
2019-02-06,3007.928086443698
2019-02-07,2986.0279243614395
2019-02-08,2983.2421783514405
2019-02-11,2999.175745367048
2019-02-12,3025.886003466018
2019-02-13,3039.6977905061804
2019-02-14,3037.0376190901065
2019-02-15,3062.386731566479
2019-02-18,3061.005332198791
2019-02-19,3058.41729757398
2019-02-20,3069.0415046759604
2019-02-21,3062.557574762714
2019-02-22,3080.345814868205
2019-02-25,3087.395570378281
2019-02-26,3082.465121687977
2019-02-27,3076.5066272940867
2019-02-28,3064.1175715165487
2019-03-01,3078.5764322454265
2019-03-04,3089.701536655379
2019-03-05,3090.1782618167576
2019-03-06,3073.452300799409
2019-03-07,3071.1858193307944
2019-03-08,3052.368558437716
2019-03-11,3090.0831088165296
2019-03-12,3091.2717104806507
2019-03-13,3096.902407932119
2019-03-14,3098.254239579158
2019-03-15,3110.547876350568
2019-03-18,3123.879561337447
2019-03-19,3124.38352704002
2019-03-20,3110.7174870521103
2019-03-21,3129.708924602954
2019-03-22,3102.863968392824
2019-03-25,3078.055129018993
2019-03-26,3112.081964757208
2019-03-27,3109.032927169224
2019-03-28,3116.938266961505
2019-03-29,3139.5181768333327
2019-04-01,3177.6955709306803
2019-04-02,3186.2228185197728
2019-04-03,3193.586464315201
2019-04-04,3197.8556423912555
2019-04-05,3207.7468210936436
2019-04-08,3201.388277953711
2019-04-09,3186.2518930932315
2019-04-10,3201.837192865219
2019-04-11,3192.547267326166
2019-04-12,3196.8461575549513
2019-04-15,3200.271379976474
2019-04-16,3207.606157259213
2019-04-17,3203.3579184345795
2019-04-18,3216.9188558123446
2019-04-19,3217.427909463843
2019-04-22,3213.635865730465
2019-04-23,3246.09339669765
2019-04-24,3239.574151132287
2019-04-25,3248.519601762725
2019-04-26,3255.5015471686174
2019-04-29,3258.8024975895933
2019-04-30,3248.7097182169878
2019-05-01,3227.4730215899917
2019-05-02,3233.3091415620734
2019-05-03,3257.339355767998
2019-05-06,3235.385048345175
2019-05-07,3194.6324129078544
2019-05-08,3182.820741515648
2019-05-09,3152.013507465178
2019-05-10,3159.3431404721136
2019-05-13,3100.131009414785
2019-05-14,3125.012444258234
2019-05-15,3142.1402573051582
2019-05-16,3169.24550695518
2019-05-17,3156.328004657193
2019-05-20,3138.637651849396
2019-05-21,3154.0875148943655
