Date,ACWI ex POLAND IMI
2016-06-06,2346.7337311345473
2016-06-07,2362.9565786927205
2016-06-08,2363.8989694907723
2016-06-09,2363.814410709004
2016-06-10,2335.682341859534
2016-06-13,2305.516358380381
2016-06-14,2302.7742927019244
2016-06-15,2303.9202672928727
2016-06-16,2311.2602966848694
2016-06-17,2302.545598119236
2016-06-20,2325.2171582074543
2016-06-21,2344.8657274114494
2016-06-22,2342.101015651489
2016-06-23,2359.9533134260523
2016-06-24,2295.1393135976473
2016-06-27,2271.019867382372
2016-06-28,2294.660661581553
2016-06-29,2334.2463294397417
2016-06-30,2361.0322165444077
2016-07-01,2367.6088856884276
2016-07-04,2368.5365373369377
2016-07-05,2350.3814473162893
2016-07-06,2349.5597398965765
2016-07-07,2356.202297830233
2016-07-08,2389.284915249511
2016-07-11,2410.9679186516178
2016-07-12,2427.0663796947715
2016-07-13,2424.5990563472096
2016-07-14,2437.578092349082
2016-07-15,2441.9488085675985
2016-07-18,2448.1851660927873
2016-07-19,2453.020556175127
2016-07-20,2465.6725725382225
2016-07-21,2465.9300939556397
2016-07-22,2472.2873486820768
2016-07-25,2469.2896784071786
2016-07-26,2471.1796324716784
2016-07-27,2472.0934991851886
2016-07-28,2453.742081247565
2016-07-29,2450.0970294621084
2016-08-01,2449.5147525105335
2016-08-02,2421.9195642148306
2016-08-03,2427.237121268319
2016-08-04,2442.8990442575614
2016-08-05,2472.382394385099
2016-08-08,2478.492680741975
2016-08-09,2482.2707644101947
2016-08-10,2470.7622337631337
2016-08-11,2479.6362708078386
2016-08-12,2481.3892701963487
2016-08-15,2484.260013743972
2016-08-16,2459.3595987038
2016-08-17,2454.367286772535
2016-08-18,2452.9770800774795
2016-08-19,2446.0596725180167
2016-08-22,2444.5847177904843
2016-08-23,2455.1814674307507
2016-08-24,2458.4793447712227
2016-08-25,2447.569726949096
2016-08-26,2447.2723761858056
2016-08-29,2470.022348761861
2016-08-30,2471.888445516456
2016-08-31,2468.1685454490744
2016-09-01,2461.00441898154
2016-09-02,2484.6415972758464
2016-09-05,2495.0946425572956
2016-09-06,2489.7328814330845
2016-09-07,2493.1027982281444
2016-09-08,2482.8845445710917
2016-09-09,2444.1278373569494
2016-09-12,2446.002128517864
2016-09-13,2413.5315657835963
2016-09-14,2409.1200716822864
2016-09-15,2427.0482610182667
2016-09-16,2433.6718259559057
2016-09-19,2442.2307956142263
2016-09-20,2444.677707271965
2016-09-21,2477.7831775632276
2016-09-22,2484.7073843205108
2016-09-23,2474.85086351179
2016-09-26,2442.706201111802
2016-09-27,2465.671376969318
2016-09-28,2477.2584695129103
2016-09-29,2460.9746019086633
2016-09-30,2463.98911405772
2016-10-03,2467.2882268409535
2016-10-04,2474.657392024804
2016-10-05,2470.018687134057
2016-10-06,2473.667081679972
2016-10-07,2462.6832908282013
2016-10-10,2477.3292304817965
2016-10-11,2470.552580819347
2016-10-12,2473.930920892381
2016-10-13,2458.7027521355562
2016-10-14,2471.1573937984044
2016-10-17,2465.6635090292452
2016-10-18,2491.1683798208273
2016-10-19,2502.123631197038
2016-10-20,2507.76900784178
2016-10-21,2515.868554065527
2016-10-24,2521.356368789061
2016-10-25,2519.4400600824765
2016-10-26,2501.1554393312485
2016-10-27,2490.650909282612
2016-10-28,2483.4172826795766
2016-10-31,2476.981985785964
2016-11-01,2448.7429143994295
2016-11-02,2413.6787935940065
2016-11-03,2410.839121035428
2016-11-04,2395.2178454205477
2016-11-07,2451.192158766776
2016-11-08,2458.362938925432
2016-11-09,2481.703931860385
2016-11-10,2504.6221175291253
2016-11-11,2498.9393755529004
2016-11-14,2523.5077089970146
2016-11-15,2535.3872985862636
2016-11-16,2546.181960176378
2016-11-17,2557.711206397135
2016-11-18,2569.4947666888997
2016-11-21,2575.663607025569
2016-11-22,2591.665956658745
2016-11-23,2601.5415781219763
2016-11-24,2597.2303203559786
2016-11-25,2598.298887584124
2016-11-28,2594.4285388330513
2016-11-29,2587.624005991085
2016-11-30,2587.756390865932
2016-12-01,2580.707465462752
2016-12-02,2567.5973901384073
2016-12-05,2565.9000676872565
2016-12-06,2580.010801993429
2016-12-07,2601.990103961801
2016-12-08,2650.278027915148
2016-12-09,2677.014193406412
2016-12-12,2655.8973296485115
2016-12-13,2666.598808303809
2016-12-14,2647.5746380626847
2016-12-15,2691.1286227444966
2016-12-16,2692.4458271749836
2016-12-19,2690.095752283192
2016-12-20,2709.520774381577
2016-12-21,2693.2284139119156
2016-12-22,2680.4440391715075
2016-12-23,2681.663026528606
2016-12-26,2681.0593361309348
2016-12-27,2686.057508863515
2016-12-28,2691.9206513195563
2016-12-29,2673.9409082413385
2016-12-30,2658.5124357764107
2017-01-02,2661.1020287309557
2017-01-03,2711.3327716116833
2017-01-04,2712.651388076476
2017-01-05,2694.3433415398986
2017-01-06,2699.794946265614
2017-01-09,2695.3361710738186
2017-01-10,2693.433130783294
2017-01-11,2723.3656005331086
2017-01-12,2685.653381621601
2017-01-13,2699.711121212066
2017-01-16,2696.7233483448854
2017-01-17,2673.7811556337224
2017-01-18,2679.156175136984
2017-01-19,2684.8616983758698
2017-01-20,2676.867290800397
2017-01-23,2661.589223588525
2017-01-24,2675.2477073186706
2017-01-25,2699.537374553843
2017-01-26,2716.0672530779852
2017-01-27,2705.4826451958547
2017-01-30,2692.639631375656
2017-01-31,2664.690713060692
2017-02-01,2679.33759565713
2017-02-02,2670.6862985844805
2017-02-03,2691.2127782395505
2017-02-06,2694.4239751888877
2017-02-07,2705.175287470688
2017-02-08,2707.8272366114425
2017-02-09,2728.054755949286
2017-02-10,2750.465402962268
2017-02-13,2768.2033662975264
2017-02-14,2779.853703783063
2017-02-15,2792.910164361268
2017-02-16,2773.0024832109307
2017-02-17,2781.492609431223
2017-02-20,2785.681361079098
2017-02-21,2817.563417290938
2017-02-22,2815.679412601655
2017-02-23,2806.799281706259
2017-02-24,2804.4920479768257
2017-02-27,2794.739054135268
2017-02-28,2784.6950651346483
2017-03-01,2828.1189924335454
2017-03-02,2824.229711433142
2017-03-03,2812.7896660609913
2017-03-06,2799.5817723856226
2017-03-07,2797.467398931628
2017-03-08,2795.0443009649302
2017-03-09,2785.479021515832
2017-03-10,2780.2440249185966
2017-03-13,2787.136166414194
2017-03-14,2784.120982602261
2017-03-15,2805.444119238617
2017-03-16,2798.2471811629703
2017-03-17,2797.3885653989064
2017-03-20,2792.7941143125026
2017-03-21,2757.872081955325
2017-03-22,2752.738779395566
2017-03-23,2761.142922396571
2017-03-24,2758.2875721941855
2017-03-27,2736.4601845527222
2017-03-28,2760.467205449547
2017-03-29,2790.6712701332262
2017-03-30,2799.2072826293065
2017-03-31,2799.3528866204706
2017-04-03,2805.3569449068905
2017-04-04,2803.7719379626374
2017-04-05,2798.778745762679
2017-04-06,2801.010202899431
2017-04-07,2810.1044360466485
2017-04-10,2816.427354223103
2017-04-11,2810.66380453842
2017-04-12,2806.156203714694
2017-04-13,2792.825242882637
2017-04-14,2790.5292733594006
2017-04-17,2800.6101701512976
2017-04-18,2779.490422718708
2017-04-19,2772.336170868196
2017-04-20,2776.496627659344
2017-04-21,2792.007871311756
2017-04-24,2788.313027754656
2017-04-25,2789.5102148561214
2017-04-26,2803.7298818920644
2017-04-27,2804.519508788386
2017-04-28,2793.3317643695714
2017-05-01,2792.549327886301
2017-05-02,2803.9368324394272
2017-05-03,2796.5664373750938
2017-05-04,2789.0603703668357
2017-05-05,2791.860258784248
2017-05-08,2809.2529861814323
2017-05-09,2816.681192745866
2017-05-10,2828.539918764652
2017-05-11,2824.3793713281643
2017-05-12,2812.0721684833643
2017-05-15,2812.3969122370027
2017-05-16,2793.969903053078
2017-05-17,2745.4264130014826
2017-05-18,2742.5873599460388
2017-05-19,2745.947364119327
2017-05-22,2748.7279584358594
2017-05-23,2756.159208382436
2017-05-24,2769.12612817649
2017-05-25,2772.849191241706
2017-05-26,2777.890853368498
2017-05-29,2778.3750393901437
2017-05-30,2774.6537263812365
2017-05-31,2759.0708745483
2017-06-01,2781.7173706699145
2017-06-02,2787.0981511835917
2017-06-05,2788.6901343600407
2017-06-06,2777.924358762047
2017-06-07,2780.1775351328624
2017-06-08,2789.3705497887627
2017-06-09,2797.191411173311
2017-06-12,2784.6725051885155
2017-06-13,2797.9683820267733
2017-06-14,2783.3236360944716
2017-06-15,2793.4135168121843
2017-06-16,2789.591919761272
2017-06-19,2816.903836656209
2017-06-20,2807.6084562553824
2017-06-21,2799.138236978601
2017-06-22,2799.0261753375826
2017-06-23,2794.9107570879746
2017-06-26,2800.3430521471423
2017-06-27,2765.5614606473105
2017-06-28,2764.6311384247283
2017-06-29,2735.4435549207287
2017-06-30,2736.240144556536
2017-07-03,2751.847990439707
2017-07-04,2751.3713985515783
2017-07-05,2758.936494232355
2017-07-06,2725.1035964152475
2017-07-07,2733.3439128137716
2017-07-10,2739.928947590008
2017-07-11,2733.9468127544023
2017-07-12,2758.8766388303193
2017-07-13,2771.289572095137
2017-07-14,2776.741885322462
2017-07-17,2773.7712904518157
2017-07-18,2749.222626813034
2017-07-19,2778.722934613766
2017-07-20,2756.6906115952047
2017-07-21,2745.7998012439466
2017-07-24,2746.1899106958917
2017-07-25,2748.7829315025315
2017-07-26,2756.9840265206826
2017-07-27,2752.3826227110058
2017-07-28,2727.601046316684
2017-07-31,2719.4646551623364
2017-08-01,2726.6921309897284
2017-08-02,2714.854972182156
2017-08-03,2706.178763057716
2017-08-04,2735.7288281605065
2017-08-07,2732.789075046356
2017-08-08,2741.1081206333815
2017-08-09,2730.1929060407197
2017-08-10,2699.429729725717
2017-08-11,2683.2340364298716
2017-08-14,2706.5870409679483
2017-08-15,2716.1454603059574
2017-08-16,2728.3483202623565
2017-08-17,2699.3718797872953
2017-08-18,2689.6175549363043
2017-08-21,2677.7207541849407
2017-08-22,2707.9332146240004
2017-08-23,2694.222099903045
2017-08-24,2695.8264072769807
2017-08-25,2687.8842613657234
2017-08-28,2671.5845177628357
2017-08-29,2653.5912130497336
2017-08-30,2683.906951173025
2017-08-31,2706.128332288978
2017-09-01,2717.883653164682
2017-09-04,2704.901875939541
2017-09-05,2692.537486583716
2017-09-06,2693.997252251499
2017-09-07,2687.5314913246766
2017-09-08,2685.223556434529
2017-09-11,2716.332230664555
2017-09-12,2732.0488431885947
2017-09-13,2738.0043731354053
2017-09-14,2745.021682093266
2017-09-15,2730.7397823448655
2017-09-18,2739.8244141922933
2017-09-19,2739.6978697758254
2017-09-20,2740.3333637405863
2017-09-21,2745.962510839625
2017-09-22,2739.1028705953063
2017-09-25,2752.0647803039933
2017-09-26,2766.864711701723
2017-09-27,2783.39037892984
2017-09-28,2775.7978784100064
2017-09-29,2780.03458194881
2017-10-02,2807.006463315382
2017-10-03,2812.562802861641
2017-10-04,2813.707357320583
2017-10-05,2831.382854863537
2017-10-06,2824.612696450512
2017-10-09,2821.1648579331745
2017-10-10,2816.459165902091
2017-10-11,2814.661183368296
2017-10-12,2815.0121740436834
2017-10-13,2824.117085336157
2017-10-16,2836.974609002315
2017-10-17,2841.87643220131
2017-10-18,2840.472903040669
2017-10-19,2822.082424702039
2017-10-20,2841.7609054586082
2017-10-23,2843.8214235133532
2017-10-24,2841.1160551903995
2017-10-25,2820.109568905355
2017-10-26,2847.1566497340486
2017-10-27,2888.15321259111
2017-10-30,2878.23914986399
2017-10-31,2878.2293938104935
2017-11-01,2893.7055535620357
2017-11-02,2881.8910740810697
2017-11-03,2897.9916368588883
2017-11-06,2909.475228312263
2017-11-07,2910.7815518206958
2017-11-08,2913.453014498888
2017-11-09,2892.661283980736
2017-11-10,2880.1082446552236
2017-11-13,2872.144135988603
2017-11-14,2844.6184930398476
2017-11-15,2817.8827065461137
2017-11-16,2849.0682878918496
2017-11-17,2847.919077037056
2017-11-20,2860.3092151347914
2017-11-21,2885.1068508700555
2017-11-22,2875.8235110819223
2017-11-23,2865.369597099613
2017-11-24,2850.577928749897
2017-11-27,2847.113863123753
2017-11-28,2873.321034273166
2017-11-29,2876.7471945590905
2017-11-30,2867.427663101443
2017-12-01,2869.798936629932
2017-12-04,2875.7583711784455
2017-12-05,2870.290884935379
2017-12-06,2867.7733151748475
2017-12-07,2875.029014514712
2017-12-08,2899.0460948842524
2017-12-11,2899.70234121227
2017-12-12,2915.4254748027793
2017-12-13,2912.4454231425298
2017-12-14,2900.192998610583
2017-12-15,2912.716852154616
2017-12-18,2928.513332636168
2017-12-19,2919.9330606206095
2017-12-20,2902.6183853268244
2017-12-21,2915.409641038927
2017-12-22,2922.7568281664803
2017-12-25,2923.172888828415
2017-12-26,2914.7250859303517
2017-12-27,2915.671733305663
2017-12-28,2913.066956481303
2017-12-29,2893.606504995706
2018-01-01,2893.4232430142292
2018-01-02,2905.8681069612226
2018-01-03,2923.7450899710284
2018-01-04,2933.249717862557
2018-01-05,2961.112402798655
2018-01-08,2979.5414148173927
2018-01-09,2995.1608085648486
2018-01-10,2980.554157309647
2018-01-11,2977.458245106082
2018-01-12,2971.4539175765594
2018-01-15,2951.982540308785
2018-01-16,2956.1469204807263
2018-01-17,2967.6706011305932
2018-01-18,2964.92983290885
2018-01-19,2984.137432334629
2018-01-22,2995.1577267618477
2018-01-23,2999.9669407562665
2018-01-24,2982.89825347512
2018-01-25,2957.9186066859897
2018-01-26,2992.50978270473
2018-01-29,2992.4561954396527
2018-01-30,2949.952105646875
2018-01-31,2939.478270127836
2018-02-01,2935.4848960446016
2018-02-02,2890.6187596311133
2018-02-05,2809.5923810554823
2018-02-06,2809.718495446461
2018-02-07,2824.3754493819583
2018-02-08,2765.58042757877
2018-02-09,2767.9264457382455
2018-02-12,2793.5923597761794
2018-02-13,2784.2030342723137
2018-02-14,2809.176200614462
2018-02-15,2826.970407739184
2018-02-16,2842.441891632838
2018-02-19,2853.1964851030507
2018-02-20,2852.7680329273226
2018-02-21,2853.7387402323634
2018-02-22,2849.958199890711
2018-02-23,2887.2033209394463
2018-02-26,2911.9654727423836
2018-02-27,2898.2584611082057
2018-02-28,2877.30854329996
2018-03-01,2849.301481383622
2018-03-02,2817.760530499365
2018-03-05,2831.0993130875822
2018-03-06,2834.7849047438963
2018-03-07,2831.8715958084817
2018-03-08,2861.341113952205
2018-03-09,2894.687127010128
2018-03-12,2905.7458637811305
2018-03-13,2877.1892394767783
2018-03-14,2873.262027432937
2018-03-15,2880.244538083677
2018-03-16,2889.9555262598424
2018-03-19,2848.929830837173
2018-03-20,2864.516530487034
2018-03-21,2864.7573211637946
2018-03-22,2809.984046903129
2018-03-23,2748.8689727407386
2018-03-26,2770.7126103917585
2018-03-27,2766.876752150721
2018-03-28,2763.2297081127094
2018-03-29,2798.0722497176353
2018-03-30,2800.2974698223334
2018-04-02,2764.0658818524003
2018-04-03,2784.5089659502623
2018-04-04,2789.48874978187
2018-04-05,2831.562595328016
2018-04-06,2791.186799010146
2018-04-09,2789.897834304078
2018-04-10,2818.6627474151537
2018-04-11,2803.579715110126
2018-04-12,2828.8446825733427
2018-04-13,2823.0071939142285
2018-04-16,2825.7461489315897
2018-04-17,2850.3056729547957
2018-04-18,2855.268748349858
2018-04-19,2851.6804776393774
2018-04-20,2848.2824482242822
2018-04-23,2855.6174922732066
2018-04-24,2838.089752914184
2018-04-25,2837.8936449123166
2018-04-26,2871.1551416967777
2018-04-27,2881.5002618986555
2018-04-30,2877.088979557204
2018-05-01,2895.6974590125474
2018-05-02,2894.1299741665307
2018-05-03,2885.530253152615
2018-05-04,2912.574590578512
2018-05-07,2927.9749421265283
2018-05-08,2942.06953999932
2018-05-09,2960.014997993057
2018-05-10,2974.498456000448
2018-05-11,2972.0066099107567
2018-05-14,2971.685636905629
2018-05-15,2974.293380283113
2018-05-16,2999.470608759255
2018-05-17,3000.0141752449317
2018-05-18,2999.1568951385707
2018-05-21,3016.255501488229
2018-05-22,3009.33452861443
2018-05-23,3017.446134173321
2018-05-24,3007.6351617698133
2018-05-25,3017.9353005846933
2018-05-28,3022.5330102590347
2018-05-29,3005.6154853205717
2018-05-30,3011.8325909448145
2018-05-31,2990.091367412121
2018-06-01,3014.8617574238706
2018-06-04,3027.403708988881
2018-06-05,3031.8016642184098
2018-06-06,3026.056184347438
2018-06-07,3015.910300672736
2018-06-08,3027.426395983733
2018-06-11,3026.3460451917153
2018-06-12,3034.229741068343
2018-06-13,3029.5953316056098
2018-06-14,3061.445146186726
2018-06-15,3055.641392063432
2018-06-18,3045.2102005716615
2018-06-19,3033.838901983655
2018-06-20,3041.73806135934
2018-06-21,3014.8186779103207
2018-06-22,3019.888200936119
2018-06-25,2965.923685080365
2018-06-26,2974.162893987707
2018-06-27,2970.6915934271233
2018-06-28,2977.2672721419267
2018-06-29,2971.5993707883536
2018-07-02,2976.6067404447917
2018-07-03,2966.243929053398
2018-07-04,2967.135108716129
2018-07-05,2969.2949096813795
2018-07-06,2979.6292545310725
2018-07-09,3006.1133850714677
2018-07-10,3021.138474890842
2018-07-11,2994.2916996565837
2018-07-12,3021.335039081377
2018-07-13,3031.6906926080987
2018-07-16,3016.925258205508
2018-07-17,3030.6545571117576
2018-07-18,3045.7106905338933
2018-07-19,3043.1278378229913
2018-07-20,3025.893763121054
2018-07-23,3026.2795838402185
2018-07-24,3041.139147417539
2018-07-25,3064.7440439301686
2018-07-26,3070.932976198002
2018-07-27,3064.7970801013043
2018-07-30,3038.4736450183723
2018-07-31,3047.109999178009
2018-08-01,3050.386973337513
2018-08-02,3059.1408124012346
2018-08-03,3075.3155795895186
2018-08-06,3085.9132311836256
2018-08-07,3091.0993754408114
2018-08-08,3086.908386192274
2018-08-09,3093.8384982804514
2018-08-10,3097.629633062115
2018-08-13,3078.7591588794453
2018-08-14,3104.3079313471385
2018-08-15,3086.5598974446293
2018-08-16,3084.3749077141806
2018-08-17,3089.8275620298987
2018-08-20,3095.9552521534165
2018-08-21,3086.6926474441384
2018-08-22,3073.535748419645
2018-08-23,3070.8186081167837
2018-08-24,3073.03557530962
2018-08-27,3089.833342479104
2018-08-28,3082.248258081997
2018-08-29,3097.6013000626226
2018-08-30,3092.8512465399317
2018-08-31,3092.440627750764
2018-09-03,3088.7528046175635
2018-09-04,3092.1273731034416
2018-09-05,3055.6951050683647
2018-09-06,3042.136228926291
2018-09-07,3047.969484070393
2018-09-10,3045.2552031586006
2018-09-11,3053.7366130520013
2018-09-12,3050.008605369204
2018-09-13,3052.559375448457
2018-09-14,3064.1344652555235
2018-09-17,3046.13788592144
2018-09-18,3059.0997759280317
2018-09-19,3075.811040173622
2018-09-20,3078.136143540633
2018-09-21,3084.467764490867
2018-09-24,3065.3516101155496
2018-09-25,3068.4730495304734
2018-09-26,3073.5621482670654
2018-09-27,3092.0142731565784
2018-09-28,3102.7614962923135
2018-10-01,3112.9172453476694
2018-10-02,3109.1954832385854
2018-10-03,3115.3833336011758
2018-10-04,3088.298748960026
2018-10-05,3069.101348661214
2018-10-08,3066.837766945935
2018-10-09,3059.3862072355673
2018-10-10,2978.649078149182
2018-10-11,2906.392291300259
2018-10-12,2935.7832144833146
2018-10-15,2917.753930949509
2018-10-16,2970.1031136617735
2018-10-17,2980.758129136933
2018-10-18,2954.9171879277537
2018-10-19,2947.925043018066
2018-10-22,2946.8354184146397
2018-10-23,2915.9893127431606
2018-10-24,2871.3865560244303
2018-10-25,2895.561750281718
2018-10-26,2864.538111438285
2018-10-29,2850.1965252232653
2018-10-30,2885.7451821514996
2018-10-31,2931.9306970428765
2018-11-01,2946.9680130273655
2018-11-02,2956.5026553191606
2018-11-05,2953.1025635008787
2018-11-06,2961.3939837439775
2018-11-07,2991.742230464809
2018-11-08,3000.3696596840605
2018-11-09,2988.4032074278007
2018-11-12,2966.9522142816104
2018-11-13,2955.850213302131
2018-11-14,2934.776494052706
2018-11-15,2951.0940461355067
2018-11-16,2940.37371073737
2018-11-19,2897.0667835771087
2018-11-20,2860.7879534092735
2018-11-21,2877.4368806971556
2018-11-22,2874.2935706299786
2018-11-23,2877.768116366118
2018-11-26,2911.6063727442715
2018-11-27,2924.670429945087
2018-11-28,2970.966505828762
2018-11-29,2951.3277935079354
2018-11-30,2975.2403373246298
2018-12-03,3008.190949675962
2018-12-04,2940.2658797135177
2018-12-05,2928.3826279114787
2018-12-06,2887.863144375038
2018-12-07,2854.7042792377097
2018-12-10,2833.8198543588187
2018-12-11,2849.1395227659914
2018-12-12,2871.522332101681
2018-12-13,2874.168385032347
2018-12-14,2842.0162256359454
2018-12-17,2793.6050871532607
2018-12-18,2777.595548122098
2018-12-19,2744.9117382856234
2018-12-20,2704.9284945934446
2018-12-21,2668.573239134575
2018-12-24,2627.528942858356
2018-12-25,2616.3135659881436
2018-12-26,2688.634520440279
2018-12-27,2706.226555672583
2018-12-28,2714.1633127948103
2018-12-31,2733.3717913253586
2019-01-01,2733.526060763666
2019-01-02,2745.561709491512
2019-01-03,2700.7390450382827
2019-01-04,2766.297091346954
2019-01-07,2780.777834346957
2019-01-08,2806.6965082455054
2019-01-09,2816.406625867928
2019-01-10,2824.082650032349
2019-01-11,2835.3635596230647
2019-01-14,2823.3599550619438
2019-01-15,2854.949994399332
2019-01-16,2870.627432760951
2019-01-17,2886.316229944652
2019-01-18,2924.4698538978555
2019-01-21,2925.1211349827863
2019-01-22,2896.5397025859115
2019-01-23,2892.0922706842603
2019-01-24,2906.6565910220343
2019-01-25,2924.2349462075076
2019-01-28,2898.057799906581
2019-01-29,2904.5643330088037
2019-01-30,2930.0895982337524
2019-01-31,2944.820258527921
2019-02-01,2948.1067054392192
2019-02-04,2969.3462401970096
2019-02-05,2991.7659561208866
2019-02-06,2994.0764318319793
2019-02-07,2972.1808306070047
2019-02-08,2969.2379283112855
2019-02-11,2985.2122113738196
2019-02-12,3011.8584840712215
2019-02-13,3025.637611442424
2019-02-14,3023.174069227999
2019-02-15,3048.516015598081
2019-02-18,3047.228958940615
2019-02-19,3044.5609396784907
2019-02-20,3055.0878027734734
2019-02-21,3048.675053580866
2019-02-22,3066.281967897451
2019-02-25,3073.3774218558533
2019-02-26,3068.4838114992244
2019-02-27,3062.394819074738
2019-02-28,3050.26711967482
2019-03-01,3064.656781287583
2019-03-04,3075.7075548891307
2019-03-05,3076.177950330657
2019-03-06,3059.434559712935
2019-03-07,3057.16804844818
2019-03-08,3038.3230764867303
2019-03-11,3075.8412575061147
2019-03-12,3077.010806791314
2019-03-13,3082.71722526402
2019-03-14,3084.271885826858
2019-03-15,3096.8909720711918
2019-03-18,3109.9404557012003
2019-03-19,3110.479343902555
2019-03-20,3096.6874915891426
2019-03-21,3115.662758256367
2019-03-22,3088.7991383437998
2019-03-25,3064.1860638247654
2019-03-26,3097.9807955875344
2019-03-27,3095.0303822044425
2019-03-28,3102.792972422518
2019-03-29,3125.390055023082
2019-04-01,3163.3590700916543
2019-04-02,3171.7677072585557
2019-04-03,3179.3447174751946
2019-04-04,3183.6089474726728
2019-04-05,3193.491230828281
2019-04-08,3187.1552157772408
2019-04-09,3172.0949337802235
2019-04-10,3187.49668907517
2019-04-11,3178.3450228525985
2019-04-12,3182.786754262895
2019-04-15,3186.234807007363
2019-04-16,3193.6126554812686
2019-04-17,3189.4482590942225
2019-04-18,3203.09558002786
2019-04-19,3203.5976661450695
2019-04-22,3199.8089103531574
2019-04-23,3231.861389581154
2019-04-24,3225.389201992115
2019-04-25,3234.228548798566
2019-04-26,3241.2075544993168
2019-04-29,3244.5961938567034
2019-04-30,3235.038688926172
2019-05-01,3214.073092368506
2019-05-02,3219.6640269034333
2019-05-03,3243.4815488237796
2019-05-06,3221.537219365691
2019-05-07,3181.086793974356
2019-05-08,3169.5139481094457
2019-05-09,3138.5683673961134
2019-05-10,3145.8986728474406
2019-05-13,3086.9539568797722
2019-05-14,3112.0316770421614
2019-05-15,3129.0827596249833
2019-05-16,3156.1909268399204
2019-05-17,3143.3389625052937
2019-05-20,3125.3853169792333
