Date,ZHONG HUA IMI
2007-11-19,1280.2156333221994
2007-11-20,1283.6006528279704
2007-11-21,1228.576963648392
2007-11-22,1193.4681231228456
2007-11-23,1210.201934235989
2007-11-26,1258.1750358691747
2007-11-27,1241.2867203605754
2007-11-28,1262.1398156486796
2007-11-29,1313.0987440816864
2007-11-30,1336.7953243631287
2007-12-03,1343.1377759777686
2007-12-04,1338.119343835742
2007-12-05,1369.4116959074104
2007-12-06,1381.5377263019882
2007-12-07,1352.4488131661267
2007-12-10,1328.0548444007413
2007-12-11,1358.2669044753145
2007-12-12,1325.8231200270377
2007-12-13,1294.2731447475485
2007-12-14,1293.4730048730053
2007-12-17,1250.9046012564665
2007-12-18,1250.7327723265032
2007-12-19,1272.0615113945446
2007-12-20,1278.6922339063517
2007-12-21,1304.9534735956297
2007-12-24,1330.6153600986308
2007-12-25,1330.582334083195
2007-12-26,1321.2146305759366
2007-12-27,1310.1974941282765
2007-12-28,1277.43288727773
2007-12-31,1306.9323128826304
2008-01-01,1306.9323128826304
2008-01-02,1288.4539226757765
2008-01-03,1259.715360993974
2008-01-04,1285.1847211654228
2008-01-07,1273.79347762115
2008-01-08,1270.6553408178277
2008-01-09,1296.1899775099894
2008-01-10,1278.3656366325556
2008-01-11,1261.2169252973333
2008-01-14,1230.5701983400113
2008-01-15,1203.232395475601
2008-01-16,1150.7671390444182
2008-01-17,1169.4373588283986
2008-01-18,1175.5537209771492
2008-01-21,1121.605232739412
2008-01-22,1012.9739860786335
2008-01-23,1105.6967300278045
2008-01-24,1073.5577029194465
2008-01-25,1144.3138628098159
2008-01-28,1089.0171873958736
2008-01-29,1099.6240323668378
2008-01-30,1066.3835743230732
2008-01-31,1061.401875809292
2008-02-01,1089.399975178349
2008-02-04,1136.7660863199264
2008-02-05,1146.3754447157487
2008-02-06,1087.2555374725803
2008-02-07,1098.9602390862713
2008-02-08,1099.5326888393488
2008-02-11,1065.4045918509435
2008-02-12,1072.206183239928
2008-02-13,1083.4060713622346
2008-02-14,1117.468029496688
2008-02-15,1125.1224116165688
2008-02-18,1116.0533791613773
2008-02-19,1124.7485914601887
2008-02-20,1108.4795713664516
2008-02-21,1096.578303771125
2008-02-22,1078.8562012458199
2008-02-25,1070.9732098264435
2008-02-26,1079.898829020945
2008-02-27,1096.4921859142976
2008-02-28,1097.5888650916354
2008-02-29,1090.907877635996
2008-03-03,1057.8556294959221
2008-03-04,1029.884173824928
2008-03-05,1019.5084875261049
2008-03-06,1023.102709499752
2008-03-07,990.2720368958654
2008-03-10,983.5716604085003
2008-03-11,992.928935175685
2008-03-12,996.99368188634
2008-03-13,943.8193041690503
2008-03-14,932.1641899260122
2008-03-17,869.7804327289754
2008-03-18,866.5916550915681
2008-03-19,899.7305966747803
2008-03-20,876.8978736909796
2008-03-21,877.2087292913956
2008-03-24,878.1482175140513
2008-03-25,924.3813802915139
2008-03-26,924.2719329630786
2008-03-27,926.0976931611033
2008-03-28,959.0039648607926
2008-03-31,939.0329833123922
2008-04-01,958.967871787935
2008-04-02,988.9242022494642
2008-04-03,1004.7432230802857
2008-04-04,997.9456484650643
2008-04-07,1016.5797090123535
2008-04-08,1006.0745263621794
2008-04-09,981.481508029099
2008-04-10,987.6698689926146
2008-04-11,1003.6559351231616
2008-04-14,964.3515586861158
2008-04-15,969.1136816401118
2008-04-16,958.8998810194593
2008-04-17,978.1395903132019
2008-04-18,984.8254614811291
2008-04-21,994.2654820372686
2008-04-22,1005.3279504768149
2008-04-23,1030.4628885105358
2008-04-24,1068.7084968316221
2008-04-25,1061.8966571478486
2008-04-28,1066.5501105178569
2008-04-29,1077.2529436376597
2008-04-30,1073.1382288381312
2008-05-01,1081.5544076416902
2008-05-02,1110.393847801609
2008-05-05,1106.000600907287
2008-05-06,1106.1170259378916
2008-05-07,1086.5491964995417
2008-05-08,1075.9946998561056
2008-05-09,1062.6737702716478
2008-05-12,1057.902794760788
2008-05-13,1077.3214582775313
2008-05-14,1079.8147228523783
2008-05-15,1081.6967990438443
2008-05-16,1082.1451482597388
2008-05-19,1091.7613537560685
2008-05-20,1058.729051104546
2008-05-21,1059.8740411541232
2008-05-22,1046.6458727591848
2008-05-23,1031.8648526072836
2008-05-26,1005.8838700487446
2008-05-27,1017.1037091206357
2008-05-28,1021.8253161601647
2008-05-29,1035.256679219363
2008-05-30,1043.5486590392875
2008-06-02,1056.1640433745667
2008-06-03,1040.9876111453982
2008-06-04,1031.9577742641768
2008-06-05,1026.468819260183
2008-06-06,1019.8527048331417
2008-06-09,1020.2998587929652
2008-06-10,990.9569841426983
2008-06-11,981.7785653899587
2008-06-12,973.6695484788744
2008-06-13,960.3944968593328
2008-06-16,973.2716351720306
2008-06-17,971.1915333676172
2008-06-18,983.3239739729984
2008-06-19,959.6526485594809
2008-06-20,947.3208191795617
2008-06-23,949.7917448689481
2008-06-24,931.5664451980466
2008-06-25,940.3877731248654
2008-06-26,923.0014321104372
2008-06-27,904.4426419680605
2008-06-30,909.0680136527155
2008-07-01,908.7532130061763
2008-07-02,885.4496736816226
2008-07-03,870.9243705625963
2008-07-04,877.5230221766411
2008-07-07,902.4527478102801
2008-07-08,874.1232708259852
2008-07-09,894.6092983596903
2008-07-10,895.9698747970914
2008-07-11,905.6274608752068
2008-07-14,899.291098595279
2008-07-15,860.7123116436348
2008-07-16,869.968818167954
2008-07-17,882.0299027860211
2008-07-18,886.2850831879314
2008-07-21,908.0148748688341
2008-07-22,908.1089601966206
2008-07-23,937.9178422522738
2008-07-24,937.1020076197618
2008-07-25,919.7520086009881
2008-07-28,914.433296114621
2008-07-29,905.2798628992382
2008-07-30,922.4295777599688
2008-07-31,921.6774513842189
2008-08-01,927.0822689124985
2008-08-04,909.0171562766179
2008-08-05,890.1602280321921
2008-08-06,894.0364585611562
2008-08-07,895.9541703310349
2008-08-08,904.9988681084174
2008-08-11,901.6781756236473
2008-08-12,897.1723030241022
2008-08-13,885.872529637465
2008-08-14,891.4968797362725
2008-08-15,895.9426991949707
2008-08-18,881.5688837905517
2008-08-19,861.588883188191
2008-08-20,884.4615001253687
2008-08-21,855.4956979987608
2008-08-22,859.2188907926342
2008-08-25,887.6017135861279
2008-08-26,894.4601829810067
2008-08-27,911.3002234771936
2008-08-28,891.4288332575854
2008-08-29,902.9721921666016
2008-09-01,895.0415916558085
2008-09-02,900.9200322501564
2008-09-03,885.442521616396
2008-09-04,877.1905844407876
2008-09-05,865.2541502166043
2008-09-08,898.8295997903738
2008-09-09,886.6037458002364
2008-09-10,866.5695795948176
2008-09-11,843.7104071498479
2008-09-12,829.7445694620063
2008-09-15,829.252867402509
2008-09-16,787.4484743054309
2008-09-17,755.5542115858804
2008-09-18,738.5737398354297
2008-09-19,808.9534918496222
2008-09-22,809.775045568675
2008-09-23,768.4053951940303
2008-09-24,771.9404532005941
2008-09-25,770.2161286311152
2008-09-26,761.4323107516847
2008-09-29,737.3160661499678
2008-09-30,762.8798586218763
2008-10-01,765.1039109297054
2008-10-02,787.1878462096755
2008-10-03,763.7307649654856
2008-10-06,737.6402253411196
2008-10-07,729.8502395899104
2008-10-08,661.8156078800262
2008-10-09,680.9119126746416
2008-10-10,637.2766340400476
2008-10-13,696.5860512610411
2008-10-14,723.593151312094
2008-10-15,688.2824843159436
2008-10-16,660.2234152788142
2008-10-17,633.3600667879214
2008-10-20,673.0193476668416
2008-10-21,666.4028891862804
2008-10-22,642.5955941237964
2008-10-23,620.5005977039308
2008-10-24,583.9857801234753
2008-10-27,527.2870514333322
2008-10-28,580.2838447968022
2008-10-29,575.7341517713813
2008-10-30,647.4963153936953
2008-10-31,650.5583453432678
2008-11-03,667.18438406036
2008-11-04,657.5211564351144
2008-11-05,677.9422876655193
2008-11-06,645.0435338575458
2008-11-07,664.3641014690314
2008-11-10,693.5286061346884
2008-11-11,677.8346493961193
2008-11-12,676.3034703603607
2008-11-13,642.8354672900969
2008-11-14,653.5991193904629
2008-11-17,654.9720295713395
2008-11-18,624.1057448713912
2008-11-19,619.0977081868169
2008-11-20,599.8073420325246
2008-11-21,615.0892214272923
2008-11-24,593.3771420942071
2008-11-25,606.0204268430414
2008-11-26,630.0261305903194
2008-11-27,642.179880161589
2008-11-28,667.3470302047093
2008-12-01,684.7367624882957
2008-12-02,648.6019418554046
2008-12-03,662.1232929753575
2008-12-04,656.676202051923
2008-12-05,674.7553853753691
2008-12-08,715.4640818717315
2008-12-09,707.3141526973395
2008-12-10,741.0851879176566
2008-12-11,729.1854294303274
2008-12-12,682.1948068845588
2008-12-15,680.7539526009065
2008-12-16,680.8456673126553
2008-12-17,673.3093448053651
2008-12-18,676.4363405222146
2008-12-19,692.5566435315628
2008-12-22,672.297351745649
2008-12-23,647.7365184991655
2008-12-24,645.7839440243838
2008-12-25,645.7737291310932
2008-12-26,642.7566380679335
2008-12-29,644.2885259087545
2008-12-30,645.3977446987753
2008-12-31,665.5792265731395
2009-01-01,665.5792265731395
2009-01-02,689.8964775648377
2009-01-05,731.2958044358924
2009-01-06,746.1715322504796
2009-01-07,711.6909561301902
2009-01-08,676.1418480052547
2009-01-09,685.2014203695794
2009-01-12,670.5290029493061
2009-01-13,664.1314991373832
2009-01-14,672.637333123927
2009-01-15,656.9693646195688
2009-01-16,653.299062326845
2009-01-19,664.7111891405159
2009-01-20,663.241832550542
2009-01-21,648.8160462684468
2009-01-22,646.1455089005325
2009-01-23,648.8011227749752
2009-01-26,631.9290922582405
2009-01-27,629.8005246807573
2009-01-28,627.3843041263759
2009-01-29,658.6253825084514
2009-01-30,683.97847139833
2009-02-02,665.4185969823043
2009-02-03,654.7959115220401
2009-02-04,675.1901245695004
2009-02-05,683.9831644416571
2009-02-06,703.9677101029296
2009-02-09,697.0910560067394
2009-02-10,703.173723592604
2009-02-11,696.3790268104027
2009-02-12,688.8730092166662
2009-02-13,696.9131194157887
2009-02-16,700.7406102075763
2009-02-17,688.1465958130946
2009-02-18,695.2312795191906
2009-02-19,689.3368824515318
2009-02-20,677.330206979797
2009-02-23,692.2045869145098
2009-02-24,672.1805310894861
2009-02-25,683.6350437513227
2009-02-26,668.1105820626624
2009-02-27,666.2560391194985
2009-03-02,645.0909643545068
2009-03-03,646.8081924563537
2009-03-04,669.7129803647107
2009-03-05,663.7338100398665
2009-03-06,646.3359839182489
2009-03-09,637.870043719152
2009-03-10,642.8060872752911
2009-03-11,654.0217512536417
2009-03-12,652.755002392057
2009-03-13,671.1606116551168
2009-03-16,688.1568243925766
2009-03-17,680.4733049222342
2009-03-18,682.045674255287
2009-03-19,658.3389445545064
2009-03-20,651.5096907127485
2009-03-23,686.7582434332867
2009-03-24,702.8654942754861
2009-03-25,691.0915953566353
2009-03-26,714.6337367937865
2009-03-27,730.4599545300038
2009-03-30,704.3627175230996
2009-03-31,705.414305709308
2009-04-01,709.9633139678878
2009-04-02,737.6615199774133
2009-04-03,741.1028175638522
2009-04-06,757.9305818724404
2009-04-07,760.9778812426748
2009-04-08,744.3763655196549
2009-04-09,765.3754089426944
2009-04-10,765.7097570899919
2009-04-13,759.549313553641
2009-04-14,793.4427961724499
2009-04-15,808.5553827975807
2009-04-16,802.1684253140184
2009-04-17,810.8392718006924
2009-04-20,829.2686805264347
2009-04-21,808.6029020394113
2009-04-22,786.1691130072036
2009-04-23,802.4542369448945
2009-04-24,794.1544209438931
2009-04-27,775.1737761302687
2009-04-28,762.2654348911949
2009-04-29,775.8998318326665
2009-04-30,802.141795230811
2009-05-01,802.0309980838781
2009-05-04,843.1455459158062
2009-05-05,845.5252507521294
2009-05-06,865.8282728878314
2009-05-07,867.5833661421561
2009-05-08,872.5774314585364
2009-05-11,847.1659544718042
2009-05-12,844.4384166769999
2009-05-13,855.1527704048628
2009-05-14,834.6429354563143
2009-05-15,847.3255492068915
2009-05-18,869.2417206383743
2009-05-19,882.8281056282253
2009-05-20,870.6632875819212
2009-05-21,862.7870235518172
2009-05-22,841.2774042853788
2009-05-25,850.3269368746427
2009-05-26,849.2253497260388
2009-05-27,889.3146370720601
2009-05-28,888.5286677307815
2009-05-29,892.5696135182594
2009-06-01,930.1306074343129
2009-06-02,901.3714831541065
2009-06-03,925.5707004916397
2009-06-04,917.987114997097
2009-06-05,943.3843231184272
2009-06-08,937.163051379037
2009-06-09,913.2162565264579
2009-06-10,945.4449568589439
2009-06-11,940.8803501705952
2009-06-12,944.6070142256833
2009-06-15,936.6242663787174
2009-06-16,912.0270865529716
2009-06-17,912.8346437108708
2009-06-18,894.0899125433432
2009-06-19,902.7420584050624
2009-06-22,913.0767909213189
2009-06-23,879.5521216396703
2009-06-24,897.431060526631
2009-06-25,924.2701692594231
2009-06-26,934.0300983653253
2009-06-29,933.1052260381925
2009-06-30,922.4045715689406
2009-07-01,915.8216924481195
2009-07-02,919.781277081812
2009-07-03,922.8800874596415
2009-07-06,921.0243520961831
2009-07-07,907.2966148542713
2009-07-08,904.1695517281457
2009-07-09,904.0161671891033
2009-07-10,903.6047813323029
2009-07-13,882.2680823470405
2009-07-14,910.4145285125142
2009-07-15,922.0925988942454
2009-07-16,923.2038016248276
2009-07-17,943.1313071376436
2009-07-20,967.6407224809626
2009-07-21,967.4783357531122
2009-07-22,960.7290953568903
2009-07-23,981.8202979360326
2009-07-24,993.7295537305789
2009-07-27,1012.2251305809123
2009-07-28,1034.8626057401063
2009-07-29,1013.3784390857693
2009-07-30,1014.8018747051887
2009-07-31,1023.0411512795882
2009-08-03,1024.5644623668366
2009-08-04,1016.556067512269
2009-08-05,1001.5633798642582
2009-08-06,1013.9694354262476
2009-08-07,996.3809053804284
2009-08-10,1021.8844497687307
2009-08-11,1030.7327536907073
2009-08-12,998.768014754368
2009-08-13,1009.0866558377807
2009-08-14,1012.3925899970176
2009-08-17,982.9755478552926
2009-08-18,983.4123906055812
2009-08-19,961.4419141000654
2009-08-20,979.250345171721
2009-08-21,971.3749161150959
2009-08-24,986.8968747853979
2009-08-25,981.5481485071444
2009-08-26,987.4890946342495
2009-08-27,976.0891145545794
2009-08-28,956.9437269279767
2009-08-31,939.0352027577961
2009-09-01,949.4225316899651
2009-09-02,939.6763481025305
2009-09-03,957.1797710014408
2009-09-04,985.3255949871059
2009-09-07,993.0881223797064
2009-09-08,997.4138502262705
2009-09-09,985.7262460620046
2009-09-10,997.0660634957026
2009-09-11,997.5955421065426
2009-09-14,987.6060967994622
2009-09-15,984.4034377438901
2009-09-16,998.2998187958043
2009-09-17,1007.219206389086
2009-09-18,999.8880116315325
2009-09-21,995.9150324277563
2009-09-22,994.9748708244001
2009-09-23,992.830659613573
2009-09-24,976.1249771259531
2009-09-25,977.7961828549237
2009-09-28,958.7420407036838
2009-09-29,981.1919326327339
2009-09-30,973.9818032424606
2009-10-01,977.6940574800019
2009-10-02,953.0119592807882
2009-10-05,954.907630108335
2009-10-06,968.3399385474576
2009-10-07,993.0656578486353
2009-10-08,997.1951627936156
2009-10-09,1000.1997634178742
2009-10-12,988.625195332249
2009-10-13,996.0244728985848
2009-10-14,1009.1121334413665
2009-10-15,1009.6077947124859
2009-10-16,1009.4789591662122
2009-10-19,1020.7827130988867
2009-10-20,1030.6889775759626
2009-10-21,1026.7475944782634
2009-10-22,1021.8352454460502
2009-10-23,1036.8316370627826
2009-10-26,1042.114289278585
2009-10-27,1035.2781481358475
2009-10-28,1020.6766009771042
2009-10-29,992.3260097783808
2009-10-30,1018.9799039056014
2009-11-02,1011.1829389371819
2009-11-03,1005.9564617227276
2009-11-04,1014.0501355222935
2009-11-05,1007.11431084439
2009-11-06,1022.3929344475982
2009-11-09,1027.5659607212945
2009-11-10,1032.4553962734262
2009-11-11,1040.4443674995312
2009-11-12,1043.4200001015333
2009-11-13,1048.5475483439782
2009-11-16,1057.2631357934326
2009-11-17,1066.38799251148
2009-11-18,1053.5627538614606
2009-11-19,1055.194449939355
2009-11-20,1047.1294368963484
2009-11-23,1049.9937248413494
2009-11-24,1040.530801696026
2009-11-25,1042.3508372115698
2009-11-26,1034.0955794550218
2009-11-27,991.134351706139
2009-11-30,1020.5621770829076
2009-12-01,1031.854629094403
2009-12-02,1043.5537532600558
2009-12-03,1055.3109016912779
2009-12-04,1068.1032083712246
2009-12-07,1068.3940555024562
2009-12-08,1068.0207172976952
2009-12-09,1053.127720308437
2009-12-10,1050.8233759771288
2009-12-11,1065.605080003766
2009-12-14,1070.8577237031793
2009-12-15,1067.8865186574708
2009-12-16,1053.3906582484958
2009-12-17,1053.9281332660362
2009-12-18,1045.4947726545952
2009-12-21,1034.154346986411
2009-12-22,1047.5536567953495
2009-12-23,1052.7405687348244
2009-12-24,1060.2965071069293
2009-12-25,1060.3168212748758
2009-12-28,1060.1711954380164
2009-12-29,1059.7986385110858
2009-12-30,1067.2817864820752
2009-12-31,1081.872169099732
2010-01-01,1081.872169099732
2010-01-04,1077.2959896787588
2010-01-05,1105.0879356932771
2010-01-06,1113.0332570986727
2010-01-07,1110.5511721904663
2010-01-08,1112.0134323844109
2010-01-11,1102.7388133119669
2010-01-12,1102.792027027105
2010-01-13,1076.1524124470059
2010-01-14,1079.9298185275777
2010-01-15,1087.107030695817
2010-01-18,1076.4349300617562
2010-01-19,1095.7111087210696
2010-01-20,1092.6836402421861
2010-01-21,1070.9753208925174
2010-01-22,1056.4522566585738
2010-01-25,1048.3762855589928
2010-01-26,1022.7245046878345
2010-01-27,1013.9553787002283
2010-01-28,1035.8934884053951
2010-01-29,1031.5109760597363
2010-02-01,1038.6062688590566
2010-02-02,1039.0043820887913
2010-02-03,1066.3761808572156
2010-02-04,1058.686964619252
2010-02-05,1029.7389118051087
2010-02-08,1020.255990738221
2010-02-09,1029.0022429417954
2010-02-10,1042.7072761127092
2010-02-11,1068.7263231703887
2010-02-12,1070.498356750446
2010-02-15,1071.490105016704
2010-02-16,1063.324187687184
2010-02-17,1078.6309735210323
2010-02-18,1074.3581241376162
2010-02-19,1056.8982182732939
2010-02-22,1072.9307274063817
2010-02-23,1086.0059553972944
2010-02-24,1078.3251130097644
2010-02-25,1079.870948272717
2010-02-26,1080.7871584949676
2010-03-01,1116.966907623355
2010-03-02,1114.0905401193684
2010-03-03,1103.5056662071624
2010-03-04,1095.5042263984867
2010-03-05,1107.470338008925
2010-03-08,1126.5216126286077
2010-03-09,1133.845012316795
2010-03-10,1129.4411539535815
2010-03-11,1129.5026793848842
2010-03-12,1121.1451780512623
2010-03-15,1121.4385213026178
2010-03-16,1110.404142871124
2010-03-17,1132.875344402356
2010-03-18,1143.0531080062103
2010-03-19,1154.8786902005297
2010-03-22,1135.0949853215332
2010-03-23,1134.321414194738
2010-03-24,1152.167856885218
2010-03-25,1144.0673557414646
2010-03-26,1152.8050262731738
2010-03-29,1158.0038787548203
2010-03-30,1169.8251934166992
2010-03-31,1152.6924973723646
2010-04-01,1171.481751312666
2010-04-02,1171.548390449509
2010-04-05,1174.4093023090466
2010-04-06,1185.3085704926755
2010-04-07,1212.8892671947835
2010-04-08,1205.9072523403033
2010-04-09,1211.5477387918752
2010-04-12,1188.9530821144144
2010-04-13,1187.213053962062
2010-04-14,1183.1473297336772
2010-04-15,1188.1108437091464
2010-04-16,1174.833616347947
2010-04-19,1153.6698150199563
2010-04-20,1167.0927981560185
2010-04-21,1172.886306110704
2010-04-22,1176.1854010205996
2010-04-23,1163.092099491324
2010-04-26,1183.735401757638
2010-04-27,1168.202672924997
2010-04-28,1163.8337478755338
2010-04-29,1150.3456175428025
2010-04-30,1163.1634712010232
2010-05-03,1160.0130668419583
2010-05-04,1167.920759831361
2010-05-05,1154.9507147678032
2010-05-06,1149.554861526639
2010-05-07,1145.7710152805237
2010-05-10,1154.528875206525
2010-05-11,1155.3093772275004
2010-05-12,1154.500863787716
2010-05-13,1184.0906870737904
2010-05-14,1185.4521032993935
2010-05-17,1160.7660771467458
2010-05-18,1168.8998565782447
2010-05-19,1147.8379260529096
2010-05-20,1134.4247294495995
2010-05-21,1114.334004084777
2010-05-24,1146.755487962648
2010-05-25,1112.5245216739195
2010-05-26,1133.3631117290424
2010-05-27,1155.568086256636
2010-05-28,1171.7046486115025
2010-05-31,1180.3113694570561
2010-06-01,1157.3147488216534
2010-06-02,1160.368865931691
2010-06-03,1180.2358094262518
2010-06-04,1197.9859976239495
2010-06-07,1183.2445999895506
2010-06-08,1185.8135625381817
2010-06-09,1180.165436047102
2010-06-10,1176.3074843898976
2010-06-11,1194.4554457985353
2010-06-14,1191.475295569165
2010-06-15,1189.9778823400293
2010-06-16,1189.2246995745995
2010-06-17,1194.570645616344
2010-06-18,1197.9545292096097
2010-06-21,1239.2277833667101
2010-06-22,1242.9900025491702
2010-06-23,1245.3600506343444
2010-06-24,1231.9686123973358
2010-06-25,1228.065222089725
2010-06-28,1223.1138038081463
2010-06-29,1209.7072272618652
2010-06-30,1200.781607398841
2010-07-01,1179.5239712466473
2010-07-02,1150.2159176189923
2010-07-05,1151.695380412818
2010-07-06,1160.245758567737
2010-07-07,1151.5560778909496
2010-07-08,1157.5186077166609
2010-07-09,1184.0139321182705
2010-07-12,1194.9823462512486
2010-07-13,1182.4224297989626
2010-07-14,1182.8187298837552
2010-07-15,1150.7518909274347
2010-07-16,1142.1224066532022
2010-07-19,1134.4869885469075
2010-07-20,1156.0700172362133
2010-07-21,1174.6545329115158
2010-07-22,1172.9122901474848
2010-07-23,1195.2511947679654
2010-07-26,1182.592061379875
2010-07-27,1183.9125968697783
2010-07-28,1185.1414505684559
2010-07-29,1180.6800161728986
2010-07-30,1185.5713875972226
2010-08-02,1193.043511651514
2010-08-03,1189.7779487034018
2010-08-04,1200.3461208067479
2010-08-05,1197.8772849618483
2010-08-06,1190.0610636117124
2010-08-09,1201.920589108551
2010-08-10,1197.4552042197222
2010-08-11,1204.2782334524848
2010-08-12,1199.479249843381
2010-08-13,1211.2700372435786
2010-08-16,1205.259141168386
2010-08-17,1204.8603397746097
2010-08-18,1205.5679895285998
2010-08-19,1209.307265345237
2010-08-20,1222.0955548672548
2010-08-23,1217.7188487818844
2010-08-24,1206.5679902303698
2010-08-25,1206.4026019628875
2010-08-26,1193.7748901635011
2010-08-27,1193.2657864993746
2010-08-30,1205.0947995371007
2010-08-31,1197.1251782946258
2010-09-01,1196.1327027425975
2010-09-02,1211.0280009841267
2010-09-03,1215.7032313785307
2010-09-06,1236.2714893672082
2010-09-07,1253.7958343047492
2010-09-08,1237.0476030853608
2010-09-09,1244.569260381163
2010-09-10,1249.1300151062624
2010-09-13,1256.2709748478642
2010-09-14,1248.9920212919067
2010-09-15,1244.0322332344874
2010-09-16,1233.4099756693906
2010-09-17,1256.2191367893372
2010-09-20,1255.8564037442754
2010-09-21,1255.3397814660846
2010-09-22,1233.8673032562451
2010-09-23,1240.9734147571774
2010-09-24,1232.1412728626312
2010-09-27,1245.5350042432333
2010-09-28,1227.1748441604789
2010-09-29,1238.5397690625134
2010-09-30,1235.3147667676851
2010-10-01,1227.5744854365591
2010-10-04,1250.3738870400473
2010-10-05,1234.7304705782653
2010-10-06,1241.2635581783354
2010-10-07,1237.2488911557027
2010-10-08,1240.131054874805
2010-10-11,1255.6017662988936
2010-10-12,1258.133534321758
2010-10-13,1266.0964985434146
2010-10-14,1270.776031895849
2010-10-15,1274.7806883878143
2010-10-18,1265.7821450824956
2010-10-19,1296.3036742519694
2010-10-20,1265.8735727013207
2010-10-21,1270.4252133730363
2010-10-22,1272.8351658967358
2010-10-25,1276.7925734021164
2010-10-26,1284.9108805071155
2010-10-27,1267.5735717619882
2010-10-28,1257.743547049193
2010-10-29,1255.8590168803848
2010-11-01,1285.4965600108499
2010-11-02,1276.1094056156128
2010-11-03,1298.6627220444968
2010-11-04,1292.8752616570157
2010-11-05,1324.73222311341
2010-11-08,1348.3406137323293
2010-11-09,1335.5535817562413
2010-11-10,1346.1590719031096
2010-11-11,1356.8121806820009
2010-11-12,1323.5274522058678
2010-11-15,1321.308816195987
2010-11-16,1307.334853965735
2010-11-17,1278.2260901661364
