Date,ACWI ex PERU IMI
2023-04-28,4339.816387365144
2023-05-01,4360.215859472447
2023-05-02,4316.763400282733
2023-05-03,4279.160443658123
2023-05-04,4279.396693138703
2023-05-05,4339.30139624308
2023-05-08,4347.43017225032
2023-05-09,4351.332036836893
2023-05-10,4353.768422620945
2023-05-11,4362.86748990631
2023-05-12,4375.8767399691305
2023-05-15,4393.628231360505
2023-05-16,4368.808640474684
2023-05-17,4413.262388818973
2023-05-18,4461.448436637123
2023-05-19,4456.533869637225
2023-05-22,4461.4780999797995
2023-05-23,4429.659731732028
2023-05-24,4391.610905273893
2023-05-25,4409.87081264757
2023-05-26,4465.317582074114
2023-05-29,4467.487073933323
2023-05-30,4453.20191868933
2023-05-31,4439.917890731486
2023-06-01,4456.641590654463
2023-06-02,4533.384262892742
2023-06-05,4534.269748514183
2023-06-06,4560.347562513575
2023-06-07,4546.807642131465
2023-06-08,4538.498459617521
2023-06-09,4551.6819645710475
2023-06-12,4583.634403786311
2023-06-13,4600.1818110217155
2023-06-14,4590.757167889882
2023-06-15,4606.602060031625
2023-06-16,4597.926726982544
2023-06-19,4585.054315712623
2023-06-20,4568.125081729147
2023-06-21,4526.759273589568
2023-06-22,4523.463663464921
2023-06-23,4509.704305784646
2023-06-26,4489.468890563014
2023-06-27,4511.522838009436
2023-06-28,4537.381919697811
2023-06-29,4555.496725259177
2023-06-30,4591.581328146984
2023-07-03,4609.615600896164
2023-07-04,4613.609364007096
2023-07-05,4605.0449162832365
2023-07-06,4549.24213349477
2023-07-07,4518.074558895767
2023-07-10,4520.341190660221
2023-07-11,4552.777013857956
2023-07-12,4551.880647216942
2023-07-13,4572.355177908008
2023-07-14,4551.732327774048
2023-07-17,4561.323075644217
2023-07-18,4586.448483821275
2023-07-19,4612.740093559309
2023-07-20,4604.988269769001
2023-07-21,4614.299816762758
2023-07-24,4639.50040932891
2023-07-25,4673.620510167392
2023-07-26,4666.0865463492155
2023-07-27,4682.105720511934
2023-07-28,4699.63060576313
2023-07-31,4717.118215610916
2023-08-01,4713.153081829223
2023-08-02,4658.502955333796
2023-08-03,4640.212284498321
2023-08-04,4600.6052366784
2023-08-07,4629.694556295412
2023-08-08,4625.056157692557
2023-08-09,4596.38988947121
2023-08-10,4593.215464041619
2023-08-11,4592.409611408334
2023-08-14,4618.871029467854
2023-08-15,4563.416296639531
2023-08-16,4542.163548903205
2023-08-17,4515.22579864003
2023-08-18,4512.153641362811
2023-08-21,4519.90695062501
2023-08-22,4537.872583409694
2023-08-23,4580.980239528786
2023-08-24,4547.17148316762
2023-08-25,4577.990667614076
2023-08-28,4600.415571501904
2023-08-29,4650.494472295721
2023-08-30,4631.872834100735
2023-08-31,4654.342896174195
2023-09-01,4683.78669828845
2023-09-04,4699.16304096915
2023-09-05,4700.318780069048
2023-09-06,4674.735887792432
