Date,ACFM EUROPE + CIS (E+C) IMI
2007-10-22,958.9870052970941
2007-10-23,969.654127895222
2007-10-24,964.1740550120064
2007-10-25,975.1052932368941
2007-10-26,980.9475582465242
2007-10-29,987.8541249502607
2007-10-30,982.9553673556538
2007-10-31,992.4564013008666
2007-11-01,978.52833980504
2007-11-02,972.1049302055077
2007-11-05,965.4918151838901
2007-11-06,969.53394832335
2007-11-07,961.7880344491563
2007-11-08,956.8442142648133
2007-11-09,941.6247588898497
2007-11-12,940.8571912943811
2007-11-13,942.1011631587206
2007-11-14,947.1359368503204
2007-11-15,934.9558563145188
2007-11-16,927.0370887581864
2007-11-19,906.6365159923777
2007-11-20,915.9830153504762
2007-11-21,892.379814554584
2007-11-22,898.536824900769
2007-11-23,912.8884537805355
2007-11-26,908.9114143971451
2007-11-27,904.130322981143
2007-11-28,928.7505155047011
2007-11-29,932.691057962582
2007-11-30,944.8281629472638
2007-12-03,941.0182040533405
2007-12-04,927.5824942156956
2007-12-05,944.4234348682227
2007-12-06,945.0755205681097
2007-12-07,952.7464947062075
2007-12-10,958.4483402616894
2007-12-11,954.9325749130966
2007-12-12,958.3242043576727
2007-12-13,935.6155183686252
2007-12-14,939.2554365272525
2007-12-17,922.5974811544003
2007-12-18,922.1960604344542
2007-12-19,918.262498612496
2007-12-20,920.6325017674195
2007-12-21,932.632107774187
2007-12-24,933.6896984508373
2007-12-25,933.495287887022
2007-12-26,932.2756457773681
2007-12-27,933.9932985917576
2007-12-28,932.1534678316656
2007-12-31,933.1000078756912
2008-01-01,933.1000078756912
2008-01-02,922.4866011667879
2008-01-03,919.6628007523065
2008-01-04,902.1265880370441
2008-01-07,899.8220791211658
2008-01-08,904.9746662345714
2008-01-09,892.9903023683984
2008-01-10,883.9321111540776
2008-01-11,879.106189177954
2008-01-14,882.2801024278759
2008-01-15,860.2979893355396
2008-01-16,850.0018772148491
2008-01-17,845.6107328294977
2008-01-18,837.3265293902898
2008-01-21,790.12302814713
2008-01-22,805.0476449349834
2008-01-23,781.9937365806463
2008-01-24,822.0189572875909
2008-01-25,824.2707655462639
2008-01-28,814.160289678339
2008-01-29,828.6912660734715
2008-01-30,823.3954105677091
2008-01-31,821.9809000160378
2008-02-01,838.5492727537934
2008-02-04,841.7862145766103
2008-02-05,816.2488861093535
2008-02-06,819.6239064736328
2008-02-07,803.7989046137969
2008-02-08,807.2543585778418
2008-02-11,801.042936783483
2008-02-12,827.5841942272457
2008-02-13,829.3252577246615
2008-02-14,830.6317742091945
2008-02-15,814.7287403330148
2008-02-18,830.2331336054888
2008-02-19,832.25621101096
2008-02-20,823.2839544041943
2008-02-21,828.9340868711947
2008-02-22,822.6572419465382
2008-02-25,835.6207783772888
2008-02-26,846.8121709041461
2008-02-27,844.9565746418042
2008-02-28,829.970175518914
2008-02-29,818.842632809369
2008-03-03,807.0921844646493
2008-03-04,796.827409642023
2008-03-05,811.2608192170261
2008-03-06,800.8841604388097
2008-03-07,791.3136077398639
2008-03-10,781.7930848853042
2008-03-11,791.8522121461648
2008-03-12,800.9792638165255
2008-03-13,789.8944922044395
2008-03-14,782.7587509226387
2008-03-17,747.4046123224593
2008-03-18,772.4460620609367
2008-03-19,765.463694823891
2008-03-20,762.756339584487
2008-03-21,762.9030344919855
2008-03-24,763.6742508808081
2008-03-25,786.9313058519804
2008-03-26,781.9827672122863
2008-03-27,792.039294709901
2008-03-28,788.2190897265989
2008-03-31,786.6798035917701
2008-04-01,811.5841885374074
2008-04-02,820.1792602988131
2008-04-03,815.7750691408684
2008-04-04,818.7798326959019
2008-04-07,826.7941378700165
2008-04-08,818.4915883861177
2008-04-09,814.033235266696
2008-04-10,811.1632465164515
2008-04-11,799.9119599130017
2008-04-14,793.6778174012352
2008-04-15,797.4263611509357
2008-04-16,811.042262497007
2008-04-17,806.8229876585983
2008-04-18,825.7860364674412
2008-04-21,816.5638884003541
2008-04-22,813.0857724559123
2008-04-23,818.2671552671403
2008-04-24,818.611350077625
2008-04-25,829.3754997020319
2008-04-28,834.8877277657238
2008-04-29,827.7375520108844
2008-04-30,834.2326842185824
2008-05-01,835.3905525663645
2008-05-02,850.0871521694112
2008-05-05,848.076478555043
2008-05-06,844.8607995365232
2008-05-07,853.1046732527203
2008-05-08,854.0865756580566
2008-05-09,844.2377375398987
2008-05-12,847.5557107346156
2008-05-13,846.849026139046
2008-05-14,852.0685557387529
2008-05-15,855.025810938323
2008-05-16,860.5931390833472
2008-05-19,869.8258649834855
2008-05-20,852.6769229727435
2008-05-21,846.900034276053
2008-05-22,849.6204474804043
2008-05-23,836.6173687157278
2008-05-26,834.6595887746903
2008-05-27,831.3264110647223
2008-05-28,839.0773833400051
2008-05-29,842.1778985687332
2008-05-30,845.0552838271744
2008-06-02,836.1382313247418
2008-06-03,842.5853806479429
2008-06-04,832.2012057433018
2008-06-05,831.4648186624197
2008-06-06,816.1171562526719
2008-06-09,811.6316595621191
2008-06-10,805.8858432531896
2008-06-11,793.3968738637836
2008-06-12,799.8715998956969
2008-06-13,803.9834862250137
2008-06-16,802.6669127207348
2008-06-17,806.8814256785847
2008-06-18,795.0820996433677
2008-06-19,791.3658977302459
2008-06-20,777.8681833900403
2008-06-23,776.8388952497216
2008-06-24,770.0314889917621
2008-06-25,779.1419781539016
2008-06-26,760.1372433686693
2008-06-27,757.2328303797453
2008-06-30,761.8233411959417
2008-07-01,744.9004869869896
2008-07-02,738.3143999988094
2008-07-03,743.1137675237984
2008-07-04,734.6133373978888
2008-07-07,743.8608748888428
2008-07-08,733.1557970154684
2008-07-09,745.225703431903
2008-07-10,730.5934136455637
2008-07-11,711.7424425272625
2008-07-14,717.1591224115043
2008-07-15,701.6145436466957
2008-07-16,706.6827669339474
2008-07-17,726.5112432024539
2008-07-18,736.0921804298226
2008-07-21,741.2496840041673
2008-07-22,737.4138164434161
2008-07-23,751.6718130644472
2008-07-24,739.3923831306723
2008-07-25,736.7917628164539
2008-07-28,729.4292351405489
2008-07-29,731.6547632150827
2008-07-30,744.225054599918
2008-07-31,743.8452953827996
2008-08-01,735.2571806020413
2008-08-04,727.8837280230929
2008-08-05,744.4742433145246
2008-08-06,751.8912707655799
2008-08-07,750.2752702579568
2008-08-08,754.8248787333041
2008-08-11,765.3137787906676
2008-08-12,763.5993547939058
2008-08-13,745.3698798164077
2008-08-14,749.5030949708608
2008-08-15,753.2813437860049
2008-08-18,752.3863862866137
2008-08-19,732.8055452416334
2008-08-20,736.1974921238901
2008-08-21,730.7816779749877
2008-08-22,743.7041440288211
2008-08-25,739.5601503105328
2008-08-26,739.7586207426248
2008-08-27,741.040050996405
2008-08-28,751.442973363333
2008-08-29,754.1267849624354
2008-09-01,751.7534255529268
2008-09-02,758.7826169036302
2008-09-03,746.8662589877912
2008-09-04,727.6269078293692
2008-09-05,712.1613511618564
2008-09-08,734.8093804784899
2008-09-09,728.3046908990091
2008-09-10,722.2111904170803
2008-09-11,717.1859634792012
2008-09-12,729.4006881506874
2008-09-15,704.3142374428963
2008-09-16,683.2478978975143
2008-09-17,669.2306580084745
2008-09-18,665.5855703116077
2008-09-19,721.8688284938899
2008-09-22,707.9978621190353
2008-09-23,694.3424557525228
2008-09-24,691.084243409992
2008-09-25,703.6299826624987
2008-09-26,690.8055372120456
2008-09-29,652.9545897469131
2008-09-30,665.5688510197939
2008-10-01,668.9095610911294
2008-10-02,659.7193614045734
2008-10-03,675.0970764091082
2008-10-06,621.789130399993
2008-10-07,618.8973847099109
2008-10-08,581.6732840262414
2008-10-09,572.2210661300473
2008-10-10,530.7656588755416
2008-10-13,580.5741976302323
2008-10-14,599.9107941778456
2008-10-15,560.9509325831577
2008-10-16,532.4586294256586
2008-10-17,549.9003026077854
2008-10-20,569.6523118852322
2008-10-21,567.3202488515277
2008-10-22,538.3672463365178
2008-10-23,535.1282384784605
2008-10-24,508.11303336545166
2008-10-27,498.51076586878037
2008-10-28,510.75523695786876
2008-10-29,547.659428793603
2008-10-30,556.6695440718225
2008-10-31,571.6035403980051
2008-11-03,574.8893410316233
2008-11-04,600.6401474831918
2008-11-05,588.1402364103923
2008-11-06,555.784465974068
2008-11-07,564.6083200051467
2008-11-10,569.4138830820265
2008-11-11,545.77654275196
2008-11-12,527.6163208096863
2008-11-13,523.9485434624072
2008-11-14,527.9433708542851
2008-11-17,514.206946037895
2008-11-18,517.3059676118927
2008-11-19,497.165385020374
2008-11-20,478.58911757958293
2008-11-21,468.22036979123106
2008-11-24,507.1410283699421
2008-11-25,510.57325121127025
2008-11-26,510.75473694442377
2008-11-27,523.3547594643197
2008-11-28,529.4907621535081
2008-12-01,498.4774802309932
2008-12-02,506.35797094077327
2008-12-03,508.3030754137427
2008-12-04,506.4370148792694
2008-12-05,487.1961262426808
2008-12-08,519.0104584290633
2008-12-09,525.7264919387051
2008-12-10,526.2488635096746
2008-12-11,522.8073194971256
2008-12-12,508.38546981676876
2008-12-15,507.22655001818947
2008-12-16,510.58484482868084
2008-12-17,506.52478352402215
2008-12-18,505.2794891668113
2008-12-19,502.9424520125372
2008-12-22,495.6140439552003
2008-12-23,495.50976233407033
2008-12-24,493.45364209695106
2008-12-25,493.13704049059726
2008-12-26,492.00634656212634
2008-12-29,495.3948736164127
2008-12-30,503.65684664268235
2008-12-31,507.3459569829287
2009-01-01,507.3459569829287
2009-01-02,523.1335318072622
2009-01-05,534.5026196830178
2009-01-06,545.8022844384147
2009-01-07,538.7880398312172
2009-01-08,534.7226696925485
2009-01-09,532.5971606464885
2009-01-12,524.5076047580297
2009-01-13,517.4512539378431
2009-01-14,495.08134904232725
2009-01-15,490.63279261970985
2009-01-16,495.0283038755327
2009-01-19,486.2819744322823
2009-01-20,476.2995796780277
2009-01-21,473.74728875047265
2009-01-22,469.0856299846591
2009-01-23,468.01594619623637
2009-01-26,482.2832336672839
2009-01-27,482.98195833013784
2009-01-28,498.0291420907797
2009-01-29,489.4445555975811
2009-01-30,490.77311668631177
2009-02-02,477.9478151376123
2009-02-03,486.06805754094785
2009-02-04,498.75637810367385
2009-02-05,498.2556950498971
2009-02-06,509.08107303581306
2009-02-09,512.2706494208776
2009-02-10,498.95189074103416
2009-02-11,497.35442954504344
2009-02-12,491.08506584736205
2009-02-13,493.3877610646193
2009-02-16,486.5058955920701
2009-02-17,473.750355057782
2009-02-18,472.03036114248744
2009-02-19,472.56786409440537
2009-02-20,456.0958482161504
2009-02-23,451.59900847508817
2009-02-24,445.76310346981995
2009-02-25,444.9918000747256
2009-02-26,454.4484627634892
2009-02-27,446.6621479125456
2009-03-02,424.99880324595034
2009-03-03,417.55878378565393
2009-03-04,433.8381631557894
2009-03-05,418.6640977316661
2009-03-06,413.6667199595471
2009-03-09,409.74370916760796
2009-03-10,430.4815359035804
2009-03-11,431.47652989324195
2009-03-12,434.04689968260715
2009-03-13,437.67127453028075
2009-03-16,449.2007850614523
2009-03-17,446.2706651086267
2009-03-18,442.51731760955516
2009-03-19,445.69961981327344
2009-03-20,447.8347739622963
2009-03-23,461.62668386349327
2009-03-24,462.5611355817321
2009-03-25,464.88802300975976
2009-03-26,465.8387709252723
2009-03-27,460.98429874096763
2009-03-30,443.6210831781583
2009-03-31,458.44760556654154
2009-04-01,466.1037475625041
2009-04-02,489.461303784915
2009-04-03,485.2806617883029
2009-04-06,482.7118529489843
2009-04-07,478.74089791869955
2009-04-08,480.9266698070235
2009-04-09,492.42710630931083
2009-04-10,492.50487610822256
2009-04-13,492.40075800490695
2009-04-14,499.93878956571115
2009-04-15,499.25963295522445
2009-04-16,507.7478542886015
2009-04-17,515.6983906288764
2009-04-20,497.2127471754405
2009-04-21,497.8660403336482
2009-04-22,504.34757097241913
2009-04-23,503.8363199094939
2009-04-24,515.3188359860842
2009-04-27,516.5553715888408
2009-04-28,508.9050674722216
2009-04-29,519.8437995392518
2009-04-30,527.8276508762989
2009-05-01,528.7003631587677
2009-05-04,538.644429424205
2009-05-05,543.0047700280313
2009-05-06,551.2053745780264
2009-05-07,547.7294077653604
2009-05-08,556.0333140757053
2009-05-11,547.9045356425913
2009-05-12,548.250600648409
2009-05-13,533.7667669811244
2009-05-14,536.1575796708787
2009-05-15,539.7506572153882
2009-05-18,553.2862081920182
2009-05-19,561.6854597024
2009-05-20,565.9364996142806
2009-05-21,554.3306568227925
2009-05-22,553.2356007665478
2009-05-25,554.0075731416192
2009-05-26,557.3888617392315
2009-05-27,561.8382269392041
2009-05-28,555.9754946509433
2009-05-29,557.0667424341664
2009-06-01,574.4004286578028
2009-06-02,574.4972062267881
2009-06-03,562.7472132586767
2009-06-04,561.5368743938119
2009-06-05,565.5060888252876
2009-06-08,561.1474393267005
2009-06-09,563.8206148555126
2009-06-10,571.0989545198341
2009-06-11,576.3293178886811
2009-06-12,574.9942309965157
2009-06-15,560.5368217502336
2009-06-16,559.9682217691152
2009-06-17,547.9154680240079
2009-06-18,549.986272927617
2009-06-19,556.9862824644231
2009-06-22,540.7086703730486
2009-06-23,537.5268471725506
2009-06-24,551.001387722334
2009-06-25,546.8433458454518
2009-06-26,546.6903473114719
2009-06-29,556.1462177205519
2009-06-30,550.5872689702547
2009-07-01,560.6712244434236
2009-07-02,546.8582297053057
2009-07-03,546.3613275520199
2009-07-06,539.306912938499
2009-07-07,535.5766530128096
2009-07-08,529.3155542743013
2009-07-09,532.764605776066
2009-07-10,526.8141938343161
2009-07-13,535.6278548843712
2009-07-14,543.3765915140683
2009-07-15,558.5578903814345
2009-07-16,560.4728654136608
2009-07-17,562.6752472320271
2009-07-20,569.9232509839301
2009-07-21,574.8487907957101
2009-07-22,576.0498570735255
2009-07-23,587.4444881426207
2009-07-24,587.4380260633103
2009-07-27,590.2064992645196
2009-07-28,584.3211785191089
2009-07-29,588.7499979042785
2009-07-30,602.426818805577
2009-07-31,601.7315645807206
2009-08-03,612.0710358312242
2009-08-04,610.3138133757524
2009-08-05,608.1311870032463
2009-08-06,610.8372143100553
2009-08-07,618.378005718008
2009-08-10,615.4867967989956
2009-08-11,606.4263378446537
2009-08-12,612.7010571224885
2009-08-13,618.1279931861343
2009-08-14,613.7626009483647
2009-08-17,601.1028075784053
2009-08-18,609.0913872171208
2009-08-19,607.5401599601595
2009-08-20,616.5813401455143
2009-08-21,630.7429675996646
2009-08-24,636.585560928948
2009-08-25,639.3158083632726
2009-08-26,635.2850206240445
2009-08-27,631.6259796103367
2009-08-28,638.0604868437509
2009-08-31,633.7261579316282
2009-09-01,622.68666409659
2009-09-02,618.9611561493957
2009-09-03,620.0289978329436
2009-09-04,628.1699427311919
2009-09-07,637.4173647136925
2009-09-08,639.9250462632666
2009-09-09,645.9000138868151
2009-09-10,646.8542422666511
2009-09-11,650.5925633402343
2009-09-14,648.0955077531663
2009-09-15,649.8600772105721
2009-09-16,659.3185654803625
2009-09-17,662.695165118205
2009-09-18,659.8458795413206
2009-09-21,654.0564778872676
2009-09-22,658.3203676097667
2009-09-23,659.6214565933374
2009-09-24,647.1405837848469
2009-09-25,644.4035584141369
2009-09-28,655.4996630242979
2009-09-29,656.7330083150046
2009-09-30,653.6673066720776
2009-10-01,644.1946181838138
2009-10-02,631.5602307958717
2009-10-05,636.895702636238
2009-10-06,651.044779957855
2009-10-07,648.9761809858726
2009-10-08,657.9015667856174
2009-10-09,656.6988433954696
2009-10-12,661.9273445667021
2009-10-13,655.323866451223
2009-10-14,669.3526016741661
2009-10-15,669.6935404771277
2009-10-16,665.1479533672168
2009-10-19,675.4638267493319
2009-10-20,672.7784879044256
2009-10-21,675.2353547904771
2009-10-22,667.1374141287587
2009-10-23,664.020347139899
2009-10-26,656.0232344919013
2009-10-27,656.1076197806037
2009-10-28,641.6405316356758
2009-10-29,653.6844298681375
2009-10-30,640.7810285615395
2009-11-02,642.4873881822238
2009-11-03,634.6547372992096
2009-11-04,646.2894635179666
2009-11-05,650.6374490027673
2009-11-06,651.4941886548252
2009-11-09,664.6012798741137
2009-11-10,663.581141615707
2009-11-11,666.3965729361092
2009-11-12,667.4996786472036
2009-11-13,670.5896494729571
2009-11-16,680.7941613992971
2009-11-17,678.1936170741621
2009-11-18,676.6575929994458
2009-11-19,665.2648028700678
2009-11-20,659.9771621229332
2009-11-23,672.7831423940362
2009-11-24,668.0525759904716
2009-11-25,670.0390500830481
2009-11-26,648.0337584243415
2009-11-27,655.5528036814811
2009-11-30,646.5079242601117
2009-12-01,663.7795404154346
2009-12-02,667.0654219705549
2009-12-03,665.909807119963
2009-12-04,673.4874145166659
2009-12-07,670.1240440418868
2009-12-08,659.3692855784014
2009-12-09,652.5442718368182
2009-12-10,659.003717588272
2009-12-11,662.4013412683078
2009-12-14,667.5936628657997
2009-12-15,668.3254293049449
2009-12-16,677.1932772742621
2009-12-17,668.7391733702842
2009-12-18,666.5851839027513
2009-12-21,675.3571410132035
2009-12-22,679.41435111418
2009-12-23,681.4955849708363
2009-12-24,681.5594005714368
2009-12-25,681.6476995381855
2009-12-28,684.8756619001081
2009-12-29,687.1952071650029
2009-12-30,685.0585168783812
2009-12-31,687.2645115570052
2010-01-01,687.2645115570052
2010-01-04,697.4958241408369
2010-01-05,698.2603556786775
2010-01-06,699.3896100566786
2010-01-07,699.8821330550359
2010-01-08,702.7896587957725
2010-01-11,703.2362752237433
2010-01-12,696.3486793156334
2010-01-13,698.0239367315745
2010-01-14,703.3259816234495
2010-01-15,697.4592126285593
2010-01-18,702.2242671047464
2010-01-19,707.8241463205204
2010-01-20,697.735064249995
2010-01-21,688.382877839591
2010-01-22,679.8847890235161
2010-01-25,675.9629707776835
2010-01-26,678.2472521277737
2010-01-27,673.1927959945281
2010-01-28,667.0549054809088
2010-01-29,673.469064644964
2010-02-01,677.5226185181704
2010-02-02,684.1087400318586
2010-02-03,680.8467558609857
2010-02-04,662.6280686966594
2010-02-05,648.1983238606251
2010-02-08,650.5579792843844
2010-02-09,651.8609605534801
2010-02-10,656.5568811071784
2010-02-11,659.359246770071
2010-02-12,657.0896586252327
2010-02-15,659.5876073644174
2010-02-16,666.3830580029583
2010-02-17,675.5426894322554
2010-02-18,679.0015536827378
2010-02-19,682.2594883404096
2010-02-22,680.8201438632461
2010-02-23,672.9768594810948
2010-02-24,673.8302167569444
2010-02-25,663.0747978019475
2010-02-26,669.9201557933341
2010-03-01,678.2352116041703
2010-03-02,683.9707224559145
2010-03-03,689.2127407597496
2010-03-04,690.7443238415058
2010-03-05,701.9350640862363
2010-03-08,701.5457070310952
2010-03-09,701.2150183482764
2010-03-10,705.5227911719804
2010-03-11,703.9319484836515
2010-03-12,706.3458840936039
2010-03-15,701.8293547783634
2010-03-16,708.4055361967197
2010-03-17,715.1992685558927
2010-03-18,714.6794452501425
2010-03-19,711.924197654027
2010-03-22,711.555043696103
2010-03-23,716.194727165193
2010-03-24,717.4859959706685
2010-03-25,724.5927233710433
2010-03-26,721.6266318729079
2010-03-29,722.5679608773839
2010-03-30,723.0016123793879
2010-03-31,722.2200360613331
2010-04-01,733.652467363903
2010-04-02,733.7190640016013
2010-04-05,734.0228314891764
2010-04-06,739.4223212124512
2010-04-07,737.559485394622
2010-04-08,731.4658733076534
2010-04-09,740.8295724961886
2010-04-12,739.8199522591016
2010-04-13,737.960256447213
2010-04-14,743.6186656804565
2010-04-15,748.5769884135566
2010-04-16,737.3230495144403
2010-04-19,732.0796926871976
2010-04-20,742.1867908659309
2010-04-21,738.694682582759
2010-04-22,731.0009883348108
2010-04-23,737.3568017539604
2010-04-26,744.8869423377535
2010-04-27,722.6381370386315
2010-04-28,713.3907802531305
2010-04-29,723.3950546243966
2010-04-30,719.0425825612558
2010-05-03,721.3932874872283
2010-05-04,700.958573976351
2010-05-05,694.3323552690833
2010-05-06,684.7768464768111
2010-05-07,657.763082514658
2010-05-10,703.0131492246683
2010-05-11,701.0269684742888
2010-05-12,712.5357242531433
2010-05-13,714.3812758183919
2010-05-14,691.1627036531421
2010-05-17,690.0080254071638
2010-05-18,698.462393078951
2010-05-19,677.4368074194601
2010-05-20,661.551686233201
2010-05-21,658.3802615888837
2010-05-24,661.8651430635525
2010-05-25,644.4195231619449
2010-05-26,661.3784644166154
2010-05-27,681.0828695360476
2010-05-28,679.2051159451712
2010-05-31,682.3936401446017
2010-06-01,682.8782151115755
2010-06-02,684.1565238347415
2010-06-03,693.8610222767383
2010-06-04,681.9044606598163
2010-06-07,676.5339319189626
2010-06-08,668.7865069569831
2010-06-09,681.015735027329
2010-06-10,691.5601264941039
2010-06-11,694.1546810992095
2010-06-14,702.3156300102331
2010-06-15,707.5935418501323
2010-06-16,708.0796070196552
2010-06-17,708.857704647492
2010-06-18,710.414329031738
2010-06-21,718.507628093031
2010-06-22,715.1494334354398
2010-06-23,708.4405199278465
2010-06-24,695.5493267269791
2010-06-25,691.3671611827217
2010-06-28,699.4866531215382
2010-06-29,678.9835093203797
2010-06-30,677.2861014153974
2010-07-01,659.9807863300995
2010-07-02,660.8035658551735
2010-07-05,659.6097596857024
2010-07-06,676.1605272381576
2010-07-07,684.44020045873
2010-07-08,691.328666256714
2010-07-09,695.3343125169598
2010-07-12,698.7566832306063
2010-07-13,711.7427534121603
2010-07-14,711.5270864160256
2010-07-15,703.5122917135491
2010-07-16,690.5386686442447
2010-07-19,685.394964998876
2010-07-20,685.7863086919386
2010-07-21,694.651782463363
2010-07-22,708.3893267392459
2010-07-23,712.7603012115137
2010-07-26,716.1899031702192
2010-07-27,718.8416022654785
2010-07-28,716.3440417104533
2010-07-29,714.4134049679174
2010-07-30,711.6445269148371
2010-08-02,730.2346020443299
2010-08-03,730.0377952405165
2010-08-04,731.0285766645521
2010-08-05,729.039565057483
2010-08-06,721.6503412224399
2010-08-09,731.157471907886
2010-08-10,724.5819621693403
2010-08-11,710.6181814189704
2010-08-12,711.1311837772441
2010-08-13,712.9220249114458
2010-08-16,713.3322529555178
2010-08-17,721.3031053435521
2010-08-18,719.2866172906878
2010-08-19,709.3789413608613
2010-08-20,704.7291728168144
2010-08-23,709.0235840060108
2010-08-24,696.7155686422415
2010-08-25,691.5216419120103
2010-08-26,697.6283430777162
2010-08-27,702.1105500106833
2010-08-30,702.2858841779365
2010-08-31,702.6270816991452
2010-09-01,720.9929780792355
2010-09-02,721.2778049883659
2010-09-03,727.2667803951582
2010-09-06,728.7782414625555
2010-09-07,725.533409162424
2010-09-08,733.0825450573989
2010-09-09,740.5620702737161
2010-09-10,739.7378329340336
2010-09-13,744.6492860628579
2010-09-14,744.050627496611
2010-09-15,741.899024351859
2010-09-16,736.0849487709484
2010-09-17,734.7135909793083
2010-09-20,743.7391465653632
2010-09-21,740.7484658978861
2010-09-22,730.3293191311643
2010-09-23,730.1121634593303
2010-09-24,737.685021961059
2010-09-27,735.2428964771411
2010-09-28,733.6458442802458
2010-09-29,730.3948834367524
2010-09-30,727.3864671870897
2010-10-01,726.1450540148713
2010-10-04,722.9759448387946
2010-10-05,732.1126651086992
2010-10-06,735.9451600007349
2010-10-07,735.0349666660086
2010-10-08,734.8371130755139
2010-10-11,738.2480324143519
2010-10-12,736.2523687316991
2010-10-13,746.4882114329994
2010-10-14,744.8370487022738
2010-10-15,745.2464132089847
2010-10-18,747.5587403591913
2010-10-19,743.5290028081498
2010-10-20,745.3544005285968
2010-10-21,749.8249871506029
2010-10-22,747.9938576248819
2010-10-25,750.2708141879026
2010-10-26,749.2327347318162
2010-10-27,743.4654461902911
2010-10-28,745.9415978152105
2010-10-29,746.4912422904551
2010-11-01,748.0606764440921
2010-11-02,750.7442425636989
2010-11-03,748.4416166599449
2010-11-04,759.8397072225349
2010-11-05,763.4576519626559
2010-11-08,763.9433521782071
2010-11-09,768.7061490922197
2010-11-10,763.5228444004065
2010-11-11,762.9418191928414
2010-11-12,759.6733218381445
2010-11-15,765.5698556713721
2010-11-16,747.8645520694597
2010-11-17,751.7967273874935
2010-11-18,762.2981129652735
2010-11-19,757.8836688906258
2010-11-22,753.1484776818916
2010-11-23,742.0346157465913
2010-11-24,749.8882851988083
2010-11-25,753.9518626356353
2010-11-26,750.8238876490494
2010-11-29,739.104101499629
2010-11-30,738.7190467689225
2010-12-01,753.7725027654882
2010-12-02,766.3673814003117
2010-12-03,764.6939023862078
2010-12-06,766.8847135776354
2010-12-07,773.7566597528444
2010-12-08,776.2071989773841
2010-12-09,778.4818195855901
2010-12-10,779.1616912739898
2010-12-13,781.4658358764367
2010-12-14,783.4249858785616
2010-12-15,780.6740166692092
2010-12-16,783.1753214378233
2010-12-17,780.4106028400079
2010-12-20,785.3888748313624
2010-12-21,792.9536257489115
2010-12-22,794.4272391915271
2010-12-23,795.6308983792974
2010-12-24,794.5508663600864
2010-12-27,788.314925457297
2010-12-28,789.8734587242706
2010-12-29,792.759595313159
