Date,ACWI ex CZECH REPUBLIC IMI
2016-03-21,2290.33796949157
2016-03-22,2297.7835492630456
2016-03-23,2288.7944916216693
2016-03-24,2278.8123388592503
2016-03-25,2280.1184091021114
2016-03-28,2274.8570022072176
2016-03-29,2295.4274351469403
2016-03-30,2287.3050344913418
2016-03-31,2275.1315071780796
2016-04-01,2272.7300485995324
2016-04-04,2265.859173971418
2016-04-05,2236.158219876398
2016-04-06,2254.0925443803026
2016-04-07,2238.809740897621
2016-04-08,2249.2335583428953
2016-04-11,2244.8758606010133
2016-04-12,2274.6040940078665
2016-04-13,2324.796120797317
2016-04-14,2336.1185055395986
2016-04-15,2327.9119468341923
2016-04-18,2326.9215143682545
2016-04-19,2341.297026743787
2016-04-20,2351.3936908570163
2016-04-21,2355.6188601612384
2016-04-22,2359.682062780694
2016-04-25,2347.6701554806355
2016-04-26,2345.457932679481
2016-04-27,2346.656482354021
2016-04-28,2335.8261508265323
2016-04-29,2299.375027393653
2016-05-02,2292.276096893045
2016-05-03,2266.4406066802994
2016-05-04,2251.8984432319144
2016-05-05,2266.129942159664
2016-05-06,2263.7072961220865
2016-05-09,2266.915644606789
2016-05-10,2292.7494015018606
2016-05-11,2275.2667228139303
2016-05-12,2276.654037733254
2016-05-13,2277.8569204227992
2016-05-16,2287.7074210995424
2016-05-17,2279.8948469405373
2016-05-18,2288.595808410012
2016-05-19,2283.9202894190375
2016-05-20,2300.074440356291
2016-05-23,2299.9992837941877
2016-05-24,2331.53028183228
2016-05-25,2356.226310660831
2016-05-26,2352.853522139545
2016-05-27,2371.3808253998664
2016-05-30,2370.7650900034973
2016-05-31,2370.521279027493
2016-06-01,2360.9177968508907
2016-06-02,2366.491093675278
2016-06-03,2338.676539533312
2016-06-06,2344.178553434658
2016-06-07,2360.4372237350085
2016-06-08,2361.4114811312943
2016-06-09,2361.2737254858794
2016-06-10,2333.1529543611423
2016-06-13,2303.036928111412
2016-06-14,2300.255339616572
2016-06-15,2301.412747584741
2016-06-16,2308.659242891445
2016-06-17,2300.0009399136047
2016-06-20,2322.706274080982
2016-06-21,2342.3280037866866
2016-06-22,2339.605571744061
2016-06-23,2357.4871107622384
2016-06-24,2292.637108131264
2016-06-27,2268.518392609177
2016-06-28,2292.145161482444
2016-06-29,2331.6695267613404
2016-06-30,2358.3939990026233
2016-07-01,2364.9420405074316
2016-07-04,2365.825991781818
2016-07-05,2347.6843331659093
2016-07-06,2346.823865839332
2016-07-07,2353.5083842526838
2016-07-08,2386.522386295573
2016-07-11,2408.208785425499
2016-07-12,2424.294163000045
2016-07-13,2421.825024743115
2016-07-14,2434.7880788321017
2016-07-15,2439.152753159757
2016-07-18,2445.437245129311
2016-07-19,2450.266151135265
2016-07-20,2462.914740614067
2016-07-21,2463.1841281263023
2016-07-22,2469.5098963542873
2016-07-25,2466.543995220217
2016-07-26,2468.4231081305616
2016-07-27,2469.310740667925
2016-07-28,2450.99722991256
2016-07-29,2447.3299642670418
2016-08-01,2446.7491721822284
2016-08-02,2419.2943943212995
2016-08-03,2424.6076206469806
2016-08-04,2440.298348736731
2016-08-05,2469.7456715809985
2016-08-08,2475.8665730641715
2016-08-09,2479.671310420405
2016-08-10,2468.1935739505343
2016-08-11,2477.0727150922994
2016-08-12,2478.81273047581
2016-08-15,2481.678736542164
2016-08-16,2456.814541225492
2016-08-17,2451.7869968755485
2016-08-18,2450.395242214347
2016-08-19,2443.4510601167285
2016-08-22,2441.9884177051
2016-08-23,2452.5586950401707
2016-08-24,2455.833336056447
2016-08-25,2444.9314997919796
2016-08-26,2444.6404535985703
2016-08-29,2467.327526609726
2016-08-30,2469.210952477191
2016-08-31,2465.4970298085163
2016-09-01,2458.280874745879
2016-09-02,2481.882376812535
2016-09-05,2492.358549679514
2016-09-06,2487.026227069657
2016-09-07,2490.4194560011583
2016-09-08,2480.2068505174248
2016-09-09,2441.4640866960262
2016-09-12,2443.2912894263554
2016-09-13,2410.8946326567275
2016-09-14,2406.5121343101555
2016-09-15,2424.427450826823
2016-09-16,2431.0366670270287
2016-09-19,2439.608522400174
2016-09-20,2442.059075221569
2016-09-21,2475.1066590622254
2016-09-22,2482.0562021824435
2016-09-23,2472.1855261157666
2016-09-26,2440.0764136304947
2016-09-27,2462.997013180638
2016-09-28,2474.550450867628
2016-09-29,2458.2943924890506
2016-09-30,2461.2772367017183
2016-10-03,2464.5911317904624
2016-10-04,2471.9887547044805
2016-10-05,2467.3673047909074
2016-10-06,2471.0098479931303
2016-10-07,2460.0339319813766
2016-10-10,2474.67143855928
2016-10-11,2467.8966827360427
2016-10-12,2471.264860204013
2016-10-13,2456.021884214924
2016-10-14,2468.434561067662
2016-10-17,2462.9270540571733
2016-10-18,2488.395859576874
2016-10-19,2499.3670744605506
2016-10-20,2504.996026355594
2016-10-21,2513.074203553076
2016-10-24,2518.6009792655755
2016-10-25,2516.691988349727
2016-10-26,2498.4344148657333
2016-10-27,2487.965876216268
2016-10-28,2480.785391958154
2016-10-31,2474.377556610913
2016-11-01,2446.216754458644
2016-11-02,2411.1177524641757
2016-11-03,2408.283229566939
2016-11-04,2392.678469267516
2016-11-07,2448.5362278071484
2016-11-08,2455.725474208542
2016-11-09,2479.019507276877
2016-11-10,2501.8915181952657
2016-11-11,2496.176366570116
2016-11-14,2520.6454653560772
2016-11-15,2532.491730324144
2016-11-16,2543.2750476822775
2016-11-17,2554.7496530210474
2016-11-18,2566.4870619999547
2016-11-21,2572.693087816992
2016-11-22,2588.698438101211
2016-11-23,2598.586328204223
2016-11-24,2594.311435384163
2016-11-25,2595.3638773467246
2016-11-28,2591.4630166679954
2016-11-29,2584.667719362479
2016-11-30,2584.8250876419006
2016-12-01,2577.7562015932303
2016-12-02,2564.6588874432227
2016-12-05,2563.048043653328
2016-12-06,2577.1901736312993
2016-12-07,2599.1593758501444
2016-12-08,2647.3995651606447
2016-12-09,2674.0357188662733
2016-12-12,2652.938799378238
2016-12-13,2663.675852357752
2016-12-14,2644.7195478755407
2016-12-15,2688.1450724581655
2016-12-16,2689.4811947540993
2016-12-19,2687.1408230321554
2016-12-20,2706.561277764314
2016-12-21,2690.281539015425
2016-12-22,2677.533453147202
2016-12-23,2678.7461462642696
2016-12-26,2678.1437071084824
2016-12-27,2683.1352418982688
2016-12-28,2688.983906338061
2016-12-29,2671.051907563344
2016-12-30,2655.660401068721
2017-01-02,2658.2574789172304
2017-01-03,2708.4363415956204
2017-01-04,2709.787194550334
2017-01-05,2691.516588904338
2017-01-06,2696.961390944028
2017-01-09,2692.522818665026
2017-01-10,2690.660821822425
2017-01-11,2720.55134234146
2017-01-12,2682.9040821720773
2017-01-13,2696.912377689876
2017-01-16,2693.950392824814
2017-01-17,2671.044720102663
2017-01-18,2676.400570776327
2017-01-19,2682.1045899316273
2017-01-20,2674.114776060368
2017-01-23,2658.8488821620213
2017-01-24,2672.51792920223
2017-01-25,2696.87081387744
2017-01-26,2713.3789980555193
2017-01-27,2702.8307610457714
2017-01-30,2689.9647874978655
2017-01-31,2662.0839079433927
2017-02-01,2676.739793075292
2017-02-02,2668.092049634972
2017-02-03,2688.5934164302903
2017-02-06,2691.82122729101
2017-02-07,2702.541418768344
2017-02-08,2705.1650062487665
2017-02-09,2725.4281252068686
2017-02-10,2747.8462278377233
2017-02-13,2765.5766201005886
2017-02-14,2777.200947051615
2017-02-15,2790.241386891472
2017-02-16,2770.4155376781932
2017-02-17,2778.831119779088
2017-02-20,2783.033656722432
2017-02-21,2814.9503169183913
2017-02-22,2813.0688674974917
2017-02-23,2804.2180238557976
2017-02-24,2801.841871443029
2017-02-27,2792.1070985654314
2017-02-28,2782.0547309292187
2017-03-01,2825.496555453643
2017-03-02,2821.6127521084663
2017-03-03,2810.164116224425
2017-03-06,2796.9435831632927
2017-03-07,2794.8175821185623
2017-03-08,2792.413155299361
2017-03-09,2782.820137847903
2017-03-10,2777.6097683513767
2017-03-13,2784.5453678711897
2017-03-14,2781.5441001252766
2017-03-15,2802.8186894627383
2017-03-16,2795.7295925626067
2017-03-17,2794.9026925974013
2017-03-20,2790.3062772570097
2017-03-21,2755.4084911008026
2017-03-22,2750.2305245783396
2017-03-23,2758.658044550825
2017-03-24,2755.8074539009795
2017-03-27,2733.978934443179
2017-03-28,2757.9893459488435
2017-03-29,2788.123412676008
2017-03-30,2796.647641809027
2017-03-31,2796.7158948196143
2017-04-03,2802.762748179909
2017-04-04,2801.202281722986
2017-04-05,2796.2730290187837
2017-04-06,2798.497150643863
2017-04-07,2807.555368253853
2017-04-10,2813.8333970150725
2017-04-11,2808.031714889516
2017-04-12,2803.523019552749
2017-04-13,2790.251319163792
2017-04-14,2787.96012531636
2017-04-17,2798.0101172049267
2017-04-18,2776.9677886078252
2017-04-19,2769.878194520143
2017-04-20,2774.0298181224985
2017-04-21,2789.4733936495395
2017-04-24,2785.8673852363618
2017-04-25,2787.1673935926297
2017-04-26,2801.400213254322
2017-04-27,2802.1937142421007
2017-04-28,2791.00939782252
2017-05-01,2790.2448111556246
2017-05-02,2801.6434109753695
2017-05-03,2794.293226842891
2017-05-04,2786.774392398253
2017-05-05,2789.5665439583595
2017-05-08,2806.9123986910013
2017-05-09,2814.3604376184308
2017-05-10,2826.1608576945973
2017-05-11,2821.9821770523226
2017-05-12,2809.6908626591667
2017-05-15,2810.0494231459857
2017-05-16,2791.598043882288
2017-05-17,2743.1015072768764
2017-05-18,2740.2331675202836
2017-05-19,2743.654572218897
2017-05-22,2746.466356752811
2017-05-23,2753.8154378511886
2017-05-24,2766.798583476148
2017-05-25,2770.5869574299563
2017-05-26,2775.5547570352787
2017-05-29,2776.0280688082553
2017-05-30,2772.280456880412
2017-05-31,2756.69562379484
2017-06-01,2779.293103415037
2017-06-02,2784.71432255983
2017-06-05,2786.2499513285256
2017-06-06,2775.551371439646
2017-06-07,2777.8020668583385
2017-06-08,2787.023563129984
2017-06-09,2794.8254443535434
2017-06-12,2782.265650368157
2017-06-13,2795.5478327741116
2017-06-14,2780.917979404551
2017-06-15,2790.9502614437865
2017-06-16,2787.180026612279
2017-06-19,2814.4714198143847
2017-06-20,2805.152676459825
2017-06-21,2796.7175071781307
2017-06-22,2796.5958099203394
2017-06-23,2792.5055822836207
2017-06-26,2798.003215725042
2017-06-27,2763.3007001964033
2017-06-28,2762.3196676109824
2017-06-29,2733.1965610900397
2017-06-30,2733.956066611349
2017-07-03,2749.5565513949095
2017-07-04,2749.024882379788
2017-07-05,2756.597260979108
2017-07-06,2722.8328640678837
2017-07-07,2731.04002074339
2017-07-10,2737.618405189929
2017-07-11,2731.6363788084077
2017-07-12,2756.594502979458
2017-07-13,2769.0226291159966
2017-07-14,2774.4850845634237
2017-07-17,2771.5509952185967
2017-07-18,2747.041014425081
2017-07-19,2776.4881025689233
2017-07-20,2754.4819357688634
2017-07-21,2743.544612600241
2017-07-24,2743.934770574679
2017-07-25,2746.5231167988422
2017-07-26,2754.741554926505
2017-07-27,2750.1271064067214
2017-07-28,2725.419726524664
2017-07-31,2717.318444310782
2017-08-01,2724.5551448595797
2017-08-02,2712.70695278972
2017-08-03,2704.040624437176
2017-08-04,2733.560309603609
2017-08-07,2730.6282000690394
2017-08-08,2738.9720915030643
2017-08-09,2728.044953553637
2017-08-10,2697.2920932435172
2017-08-11,2681.0979920941454
2017-08-14,2704.417788673625
2017-08-15,2713.9441043106326
2017-08-16,2726.1626195823023
2017-08-17,2697.1908005628784
2017-08-18,2687.460698478756
2017-08-21,2675.6271322834527
2017-08-22,2705.783158517207
2017-08-23,2692.0969013006265
2017-08-24,2693.8167893745795
2017-08-25,2685.931775735778
2017-08-28,2669.760489158486
2017-08-29,2651.7296453237564
2017-08-30,2682.0313322997417
2017-08-31,2704.2147539922826
2017-09-01,2715.956085128834
2017-09-04,2703.0013014247343
2017-09-05,2690.661556256779
2017-09-06,2692.089037853613
2017-09-07,2685.6093657926285
2017-09-08,2683.302506996718
2017-09-11,2714.3902047755423
2017-09-12,2730.055088570925
2017-09-13,2735.962434099537
2017-09-14,2742.9687470185654
2017-09-15,2728.6975965545744
2017-09-18,2737.7690241617534
2017-09-19,2737.6596937798104
2017-09-20,2738.300497369371
2017-09-21,2743.873085947745
2017-09-22,2737.0542854596456
2017-09-25,2749.9356352369628
2017-09-26,2764.6707923675476
2017-09-27,2781.1284168852862
2017-09-28,2773.5593516589706
2017-09-29,2777.838473985533
2017-10-02,2804.7615150077586
2017-10-03,2810.303168648947
2017-10-04,2811.4077251367307
2017-10-05,2829.0777869255826
2017-10-06,2822.3405421107354
2017-10-09,2818.934735712283
2017-10-10,2814.2803937094313
2017-10-11,2812.560072940558
2017-10-12,2812.8995727521005
2017-10-13,2821.982480302209
2017-10-16,2834.843862507937
2017-10-17,2839.7018118320148
2017-10-18,2838.2725529321806
2017-10-19,2819.867367936366
2017-10-20,2839.503959865026
2017-10-23,2841.575258132579
2017-10-24,2838.803644369218
2017-10-25,2817.8541916322365
2017-10-26,2844.850999261645
2017-10-27,2885.8121862421067
2017-10-30,2875.966467157542
2017-10-31,2875.9785592740827
2017-11-01,2891.422425115217
2017-11-02,2879.601809987387
2017-11-03,2895.6497536211623
2017-11-06,2907.1433871221006
2017-11-07,2908.4898086045214
2017-11-08,2911.133064072101
2017-11-09,2890.328140309369
2017-11-10,2877.7713277549888
2017-11-13,2869.793481148357
2017-11-14,2842.3255788466427
2017-11-15,2815.5762619070647
2017-11-16,2846.6943116780876
2017-11-17,2845.6084439221268
2017-11-20,2858.0252589092806
2017-11-21,2882.813936866675
2017-11-22,2873.5579725786542
2017-11-23,2863.140364026658
2017-11-24,2848.34222659165
2017-11-27,2844.9182453461963
2017-11-28,2871.0502649965933
2017-11-29,2874.38476805809
2017-11-30,2865.0453912879093
2017-12-01,2867.369500755287
2017-12-04,2873.3363470365684
2017-12-05,2867.895582766798
2017-12-06,2865.3512510521055
2017-12-07,2872.590334811084
2017-12-08,2896.58233162101
2017-12-11,2897.2027476104304
2017-12-12,2912.9245964067254
2017-12-13,2909.9486570718286
2017-12-14,2897.747920053273
2017-12-15,2910.231530340306
2017-12-18,2926.072399536122
2017-12-19,2917.500609719404
2017-12-20,2900.219596462147
2017-12-21,2913.002222817947
2017-12-22,2920.3115638470267
2017-12-25,2920.726732053954
2017-12-26,2912.2887382945596
2017-12-27,2913.307265906561
2017-12-28,2910.7092554020496
2017-12-29,2891.269377978933
2018-01-01,2891.0865067156005
2018-01-02,2903.510231120267
2018-01-03,2921.3604417422007
2018-01-04,2930.9557321349985
2018-01-05,2958.7561178186315
2018-01-08,2977.1582936823643
2018-01-09,2992.6979240412775
2018-01-10,2978.0975972070037
2018-01-11,2975.0523764806885
2018-01-12,2969.0713753763607
2018-01-15,2949.640935658843
2018-01-16,2953.875621126746
2018-01-17,2965.398806946123
2018-01-18,2962.6620616556847
2018-01-19,2981.8319822274543
2018-01-22,2992.8649378831033
2018-01-23,2997.6743985002254
2018-01-24,2980.6536534799206
2018-01-25,2955.6687689901796
2018-01-26,2990.219842217546
2018-01-29,2990.142653441974
2018-01-30,2947.6712928396355
2018-01-31,2937.2105948954245
2018-02-01,2933.18045155297
2018-02-02,2888.356369592728
2018-02-05,2807.5061278005205
2018-02-06,2807.4649357922126
2018-02-07,2822.1462206218557
2018-02-08,2763.3988821156427
2018-02-09,2765.6886212961845
2018-02-12,2791.367418567807
2018-02-13,2782.0283131202405
2018-02-14,2806.981569085964
2018-02-15,2824.7064545888743
2018-02-16,2840.124249044097
2018-02-19,2850.879773311718
2018-02-20,2850.4465578343106
2018-02-21,2851.381811243165
2018-02-22,2847.604707114071
2018-02-23,2884.7703665509853
2018-02-26,2909.4854570203856
2018-02-27,2895.8248752897703
2018-02-28,2874.820295306935
2018-03-01,2846.814712473574
2018-03-02,2815.3018461963024
2018-03-05,2828.6444460099638
2018-03-06,2832.337923827686
2018-03-07,2829.467807824907
2018-03-08,2858.8031156570087
2018-03-09,2892.1434250117422
2018-03-12,2903.2098774929555
2018-03-13,2874.6696581759047
2018-03-14,2870.734755157473
2018-03-15,2877.661148930902
2018-03-16,2887.2803661987273
2018-03-19,2846.277651787964
2018-03-20,2861.855708715789
2018-03-21,2862.173294662654
2018-03-22,2807.4485497983164
2018-03-23,2746.432711710502
2018-03-26,2768.2010742818993
2018-03-27,2764.3872899112494
2018-03-28,2760.683221045707
2018-03-29,2795.455573937429
2018-03-30,2797.6760323867875
2018-04-02,2761.523754805279
2018-04-03,2781.978377272688
2018-04-04,2786.8916163672366
2018-04-05,2828.9447437787144
2018-04-06,2788.680916618797
2018-04-09,2787.4031964640485
2018-04-10,2816.1299349860296
2018-04-11,2801.0732029387636
2018-04-12,2826.349041359007
2018-04-13,2820.5338086855263
2018-04-16,2823.2629232777504
2018-04-17,2847.7770316566834
2018-04-18,2852.7430501545596
2018-04-19,2849.170890672033
2018-04-20,2845.7367651578775
2018-04-23,2853.00800652201
2018-04-24,2835.4767533343625
2018-04-25,2835.2391083788934
2018-04-26,2868.47207758129
2018-04-27,2878.8042066026837
2018-04-30,2874.4140697131634
2018-05-01,2892.9436571436017
2018-05-02,2891.375464507565
2018-05-03,2882.7947535229514
2018-05-04,2909.7128170013507
2018-05-07,2925.032713390905
2018-05-08,2939.108248063595
2018-05-09,2957.112981606963
2018-05-10,2971.6143622903296
2018-05-11,2969.1534905515728
2018-05-14,2968.822413479933
2018-05-15,2971.317953957405
2018-05-16,2996.4547124287656
2018-05-17,2996.949761868517
2018-05-18,2996.0505953503252
2018-05-21,3013.1661464760127
2018-05-22,3006.238664158175
2018-05-23,3014.248068422762
2018-05-24,3004.470589897585
2018-05-25,3014.753963245705
2018-05-28,3019.3512716187993
2018-05-29,3002.4364720641884
2018-05-30,3008.579016566645
2018-05-31,2986.8890649050604
2018-06-01,3011.651279009202
2018-06-04,3024.2208047092536
2018-06-05,3028.6824590154433
2018-06-06,3022.9614508913683
2018-06-07,3012.860815214958
2018-06-08,3024.307513601003
2018-06-11,3023.2133291014707
2018-06-12,3031.103891048052
2018-06-13,3026.4495088163453
2018-06-14,3058.233820223765
2018-06-15,3052.3635930650553
2018-06-18,3041.858179654063
2018-06-19,3030.454131013772
2018-06-20,3038.3926841839507
2018-06-21,3011.5131796135674
2018-06-22,3016.5897929434486
2018-06-25,2962.7161250439467
2018-06-26,2970.9315257857174
2018-06-27,2967.4618064577726
2018-06-28,2973.9255779260325
2018-06-29,2968.3209959793894
2018-07-02,2973.257345521882
2018-07-03,2962.984080918216
2018-07-04,2963.9211735839585
2018-07-05,2966.0648095294373
2018-07-06,2976.3630794325104
2018-07-09,3002.8148652798654
2018-07-10,3017.851532966704
2018-07-11,2991.015124403638
2018-07-12,3018.025083865667
2018-07-13,3028.3538342349716
2018-07-16,3013.5917035067573
2018-07-17,3027.3293851154467
2018-07-18,3042.330348509279
2018-07-19,3039.7435296353146
2018-07-20,3022.6107397426313
2018-07-23,3023.0273490913196
2018-07-24,3037.9414988823864
2018-07-25,3061.5145706466287
2018-07-26,3067.77925158651
2018-07-27,3061.6428300405814
2018-07-30,3035.440676249115
2018-07-31,3044.0225503006745
2018-08-01,3047.331398794778
2018-08-02,3056.0019855760365
2018-08-03,3072.162804690879
2018-08-06,3082.747978672566
2018-08-07,3087.949081156082
2018-08-08,3083.771655543101
2018-08-09,3090.700870983648
2018-08-10,3094.34924039609
2018-08-13,3075.5099017296193
2018-08-14,3101.02504998919
2018-08-15,3083.2840432143394
2018-08-16,3081.1206172187776
2018-08-17,3086.4968768886283
2018-08-20,3092.6321763181077
2018-08-21,3083.4741989104564
2018-08-22,3070.373459327658
2018-08-23,3067.6964851004504
2018-08-24,3069.908445241517
2018-08-27,3086.770489799713
2018-08-28,3079.2257688683408
2018-08-29,3094.5182902488846
2018-08-30,3089.7248343968386
2018-08-31,3089.3006910043796
2018-09-03,3085.6368831284694
2018-09-04,3088.924802338656
2018-09-05,3052.51973149784
2018-09-06,3038.9837359843514
2018-09-07,3044.7389863413164
2018-09-10,3042.0443039018764
2018-09-11,3050.4879841939346
2018-09-12,3046.7035658446316
2018-09-13,3049.2996096689744
2018-09-14,3060.853578567483
2018-09-17,3042.8642329803633
2018-09-18,3055.836974208543
2018-09-19,3072.567219349417
2018-09-20,3074.8917103897375
2018-09-21,3081.2029802092366
2018-09-24,3062.1720120137643
2018-09-25,3065.312779065294
2018-09-26,3070.4373861029635
2018-09-27,3088.8691832332006
2018-09-28,3099.5391763910657
2018-10-01,3109.6714456554387
2018-10-02,3105.933000303543
2018-10-03,3112.13133289157
2018-10-04,3085.0626813637796
2018-10-05,3065.8760891398933
2018-10-08,3063.5567500980646
2018-10-09,3056.1582518865825
2018-10-10,2975.5060923332076
2018-10-11,2903.351491423779
2018-10-12,2932.7334307951833
2018-10-15,2914.722070015665
2018-10-16,2967.0439212050696
2018-10-17,2977.6491652971094
2018-10-18,2951.834480041041
2018-10-19,2944.8795520633726
2018-10-22,2943.789930095246
2018-10-23,2912.933170028611
2018-10-24,2868.4091471032425
2018-10-25,2892.5340078569875
2018-10-26,2861.4910588003368
2018-10-29,2847.1866175663413
2018-10-30,2882.686053214793
2018-10-31,2928.8122522378553
2018-11-01,2943.819903736698
2018-11-02,2953.412770071394
2018-11-05,2950.0813084521333
2018-11-06,2958.364635690474
2018-11-07,2988.735600653406
2018-11-08,2997.3285900668493
2018-11-09,2985.324638390286
2018-11-12,2963.91800935441
2018-11-13,2952.822293880599
2018-11-14,2931.803226304506
2018-11-15,2948.047925331825
2018-11-16,2937.261647097578
2018-11-19,2894.077509923125
2018-11-20,2857.8504783731455
2018-11-21,2874.5670061949963
2018-11-22,2871.467477634355
2018-11-23,2874.9191247491635
2018-11-26,2908.65692130296
2018-11-27,2921.7110909776584
2018-11-28,2967.978087142181
2018-11-29,2948.4538003572984
2018-11-30,2972.2906264050175
2018-12-03,3005.2537154686606
2018-12-04,2937.5039060108015
2018-12-05,2925.6552150302236
2018-12-06,2885.130098456618
2018-12-07,2852.0148750550743
2018-12-10,2831.115552708259
2018-12-11,2846.3643709038047
2018-12-12,2868.784525754109
2018-12-13,2871.4855702988634
2018-12-14,2839.390729542947
2018-12-17,2791.0567204417584
2018-12-18,2775.12951428623
2018-12-19,2742.5581526077317
2018-12-20,2702.593981413765
2018-12-21,2666.2506230659874
2018-12-24,2625.302486638089
2018-12-25,2614.1112993189186
2018-12-26,2686.2709898956896
2018-12-27,2703.8098296560584
2018-12-28,2711.756426193973
2018-12-31,2730.9334421904664
2019-01-01,2731.087378701983
2019-01-02,2743.135307594639
2019-01-03,2698.3244689103017
2019-01-04,2763.8010690783103
2019-01-07,2778.32286926676
2019-01-08,2804.17562872979
2019-01-09,2813.896940868955
2019-01-10,2821.543050239997
2019-01-11,2832.806844697453
2019-01-14,2820.8211082649163
2019-01-15,2852.367739666216
2019-01-16,2868.049847020995
2019-01-17,2883.6877610848283
2019-01-18,2921.785103972568
2019-01-21,2922.4059125844747
2019-01-22,2893.884506588748
2019-01-23,2889.517381202184
2019-01-24,2904.052006291628
2019-01-25,2921.578873153107
2019-01-28,2895.4122790168312
2019-01-29,2901.8994514367228
2019-01-30,2927.343658955179
2019-01-31,2942.1002259186857
2019-02-01,2945.376066677837
2019-02-04,2966.5635277377437
2019-02-05,2988.963102244283
2019-02-06,2991.2749501330336
2019-02-07,2969.3490804751063
2019-02-08,2966.38452178193
2019-02-11,2982.3137659939357
2019-02-12,3008.922237612517
2019-02-13,3022.6202139735883
2019-02-14,3020.116925007732
2019-02-15,3045.437193149969
2019-02-18,3044.1325576733852
2019-02-19,3041.4601711428436
2019-02-20,3052.0343011807054
2019-02-21,3045.603152734906
2019-02-22,3063.1928485587537
2019-02-25,3070.296344485758
2019-02-26,3065.4181922877374
2019-02-27,3059.301735158248
2019-02-28,3047.2074571817725
2019-03-01,3061.574813465683
2019-03-04,3072.5934609093747
2019-03-05,3073.054053819302
2019-03-06,3056.350544195137
2019-03-07,3054.057726301685
2019-03-08,3035.2441408598243
2019-03-11,3072.6839412749355
2019-03-12,3073.8669138793434
2019-03-13,3079.5737215193303
2019-03-14,3081.1281828258993
2019-03-15,3093.773900738372
2019-03-18,3106.800464505555
2019-03-19,3107.35502514976
2019-03-20,3093.590493101627
2019-03-21,3112.540082124739
2019-03-22,3085.647402620928
2019-03-25,3061.0750088752125
2019-03-26,3094.824224015741
2019-03-27,3091.8618947862306
2019-03-28,3099.6015186584473
2019-03-29,3122.137996452973
2019-04-01,3160.076655880365
2019-04-02,3168.5204336893953
2019-04-03,3176.153681599148
2019-04-04,3180.37377885653
2019-04-05,3190.1707402387988
2019-04-08,3183.865758716557
2019-04-09,3168.8530146408607
2019-04-10,3184.2614138439835
2019-04-11,3175.0983847374273
2019-04-12,3179.519388654758
2019-04-15,3182.9549624082556
2019-04-16,3190.342718191739
2019-04-17,3186.1986185814726
2019-04-18,3199.7862262528383
2019-04-19,3200.2872214514664
2019-04-22,3196.5034242346774
2019-04-23,3228.488427478477
2019-04-24,3222.02969317009
2019-04-25,3230.83242416571
2019-04-26,3237.8162903377397
2019-04-29,3241.200558890556
2019-04-30,3231.61133810035
2019-05-01,3210.6985946921695
2019-05-02,3216.2453978990316
2019-05-03,3240.0135060021116
2019-05-06,3218.0719237464796
2019-05-07,3177.6006822701593
2019-05-08,3166.0246535324736
2019-05-09,3135.0802852971674
2019-05-10,3142.420390642858
2019-05-13,3083.5655009955544
2019-05-14,3108.564634787162
2019-05-15,3125.59059387221
2019-05-16,3152.672876073423
2019-05-17,3139.8374120222907
2019-05-20,3121.9121286926816
