Date,ACWI ex AUSTRALIA IMI
2008-02-28,835.5053278355359
2008-02-29,819.059567493703
2008-03-03,809.6590385460138
2008-03-04,803.0023903418997
2008-03-05,807.9776741288134
2008-03-06,795.4098888374231
2008-03-07,784.806521908204
2008-03-10,771.9040639838602
2008-03-11,791.3311829103875
2008-03-12,788.1503342037586
2008-03-13,780.8541992202751
2008-03-14,768.5105230846816
2008-03-17,743.260003436472
2008-03-18,765.9441276747384
2008-03-19,760.2371138025762
2008-03-20,773.2887678732081
2008-03-21,775.1818176971312
2008-03-24,783.3410777053738
2008-03-25,790.3354259422582
2008-03-26,781.9274981638247
2008-03-27,778.5877233088867
2008-03-28,777.2653307397362
2008-03-31,773.653408005927
2008-04-01,801.8878452068138
2008-04-02,808.8228602762883
2008-04-03,809.4848747446545
2008-04-04,807.3786491564424
2008-04-07,812.8364083276217
2008-04-08,807.046604630764
2008-04-09,798.2704209288255
2008-04-10,800.13535091956
2008-04-11,789.9583848987332
2008-04-14,783.4433450285773
2008-04-15,788.4876173599656
2008-04-16,798.8291491041626
2008-04-17,800.1371659164107
2008-04-18,817.6940859854689
2008-04-21,811.6186064874546
2008-04-22,804.1115571965369
2008-04-23,809.7051689601795
2008-04-24,817.4216641527516
2008-04-25,826.9652844863633
2008-04-28,830.2516330878459
2008-04-29,827.0266378331673
2008-04-30,829.5993758321144
2008-05-01,840.0840450590429
2008-05-02,850.2575029963847
2008-05-05,845.8204360991787
2008-05-06,846.3841817236141
2008-05-07,847.620082450327
2008-05-08,847.8646474514835
2008-05-09,840.1675317768153
2008-05-12,843.1381492890486
2008-05-13,845.2747328242806
2008-05-14,849.2814659454507
2008-05-15,856.6946385803034
2008-05-16,858.655353516471
2008-05-19,864.0728925256325
2008-05-20,850.2080722050324
2008-05-21,836.1925378368493
2008-05-22,839.3206285834799
2008-05-23,827.5977345587534
2008-05-26,823.5915313381132
2008-05-27,827.3588427604859
2008-05-28,834.1171281211781
2008-05-29,842.4483307600876
2008-05-30,846.0749850916309
2008-06-02,841.7406515979693
2008-06-03,841.2206214369327
2008-06-04,838.632390247832
2008-06-05,842.5952323845
2008-06-06,820.3925670171485
2008-06-09,815.4556170426865
2008-06-10,816.791795180462
2008-06-11,805.1737077293286
2008-06-12,808.5196741493305
2008-06-13,818.4929854623099
2008-06-16,817.5715874390673
2008-06-17,816.4641609132912
2008-06-18,809.2975864679894
2008-06-19,806.9783308323331
2008-06-20,788.7360751415625
2008-06-23,791.8951641530244
2008-06-24,783.2546395965674
2008-06-25,790.1311772209743
2008-06-26,767.8447946886572
2008-06-27,763.8436721665882
2008-06-30,765.4030343836142
2008-07-01,759.772532592625
2008-07-02,744.4287365351295
2008-07-03,748.0985681907098
2008-07-04,745.766832599767
2008-07-07,746.991523349791
2008-07-08,746.2786268733663
2008-07-09,742.3211684865047
2008-07-10,738.876679479895
2008-07-11,727.3591363897254
2008-07-14,725.869740025853
2008-07-15,712.3770301709984
2008-07-16,726.2043617964428
2008-07-17,735.4586997933276
2008-07-18,737.5607218713437
2008-07-21,741.4703581194665
2008-07-22,746.8401558210086
2008-07-23,758.41766463106
2008-07-24,748.200560372691
2008-07-25,746.1331938274545
2008-07-28,735.8104410214797
2008-07-29,746.2995383685584
2008-07-30,760.3836658368714
2008-07-31,754.501637181736
2008-08-01,749.1618956892768
2008-08-04,738.1459887094547
2008-08-05,754.7282541133628
2008-08-06,763.4280002519487
2008-08-07,756.4551390902459
2008-08-08,776.0735204293572
2008-08-11,784.1872206078965
2008-08-12,781.6572015762071
2008-08-13,776.2974429011728
2008-08-14,778.4684776136497
2008-08-15,786.5968257667879
2008-08-18,780.5336507877979
2008-08-19,768.427575444422
2008-08-20,772.6791924679488
2008-08-21,766.8600536244618
2008-08-22,775.5351135421217
2008-08-25,769.5111676212629
2008-08-26,774.2569463951954
2008-08-27,777.2841418239676
2008-08-28,785.4518357666984
2008-08-29,784.2366141454867
2008-09-01,784.9404478015216
2008-09-02,784.4685677507867
2008-09-03,781.5887122899154
2008-09-04,764.6355925374013
2008-09-05,763.3898086531314
2008-09-08,783.4809502838044
2008-09-09,766.4752017281533
2008-09-10,770.2501741152479
2008-09-11,775.4920396500369
2008-09-12,773.1522542021352
2008-09-15,744.7879648156195
2008-09-16,741.0259721011361
2008-09-17,715.8117057250996
2008-09-18,721.644083003906
2008-09-19,762.444607684254
2008-09-22,737.6439713309239
2008-09-23,723.4718501828273
2008-09-24,723.018298316061
2008-09-25,732.688218490973
2008-09-26,728.7636469440162
2008-09-29,687.3032587322627
2008-09-30,718.9446581581813
2008-10-01,720.9265637266941
2008-10-02,704.4809369775462
2008-10-03,699.9412667217018
2008-10-06,673.3949590428006
2008-10-07,645.1205542205687
2008-10-08,621.1005897846709
2008-10-09,595.1526641831624
2008-10-10,575.6425650612223
2008-10-13,624.1448838663898
2008-10-14,638.2882443065961
2008-10-15,594.776523416441
2008-10-16,592.7762204670788
2008-10-17,596.8410831402535
2008-10-20,626.8308102913919
2008-10-21,620.8053473529571
2008-10-22,593.2961485031942
2008-10-23,592.2519148177696
2008-10-24,572.6759990028761
2008-10-27,559.9089312405844
2008-10-28,597.0778509392553
2008-10-29,600.3921936649367
2008-10-30,622.8986646476529
2008-10-31,636.6694836645268
2008-11-03,635.9406699448316
2008-11-04,654.1251527452441
2008-11-05,634.1005821441244
2008-11-06,610.1114827055235
2008-11-07,619.6411457545748
2008-11-10,619.7865179592236
2008-11-11,610.7411275986794
2008-11-12,587.297944187789
2008-11-13,600.6048573102655
2008-11-14,585.4243675894315
2008-11-17,574.4032094746522
2008-11-18,573.6673893591751
2008-11-19,547.2976003451392
2008-11-20,520.5052729315908
2008-11-21,535.9322521121558
2008-11-24,556.4596399028245
2008-11-25,558.905780381953
2008-11-26,573.7624761447319
2008-11-27,580.1759680552357
2008-11-28,593.4219468559916
2008-12-01,557.4276732708489
2008-12-02,561.9462899829834
2008-12-03,571.672018016974
2008-12-04,559.6697276254388
2008-12-05,565.5331250676533
2008-12-08,585.0387844085263
2008-12-09,582.2235496058246
2008-12-10,587.8179887374424
2008-12-11,572.8824334035235
2008-12-12,562.6767760899829
2008-12-15,553.7195389136524
2008-12-16,566.1989594534957
2008-12-17,551.0003874054162
2008-12-18,540.733102843094
2008-12-19,554.8347215226786
2008-12-22,546.0512443265247
2008-12-23,541.7437595252372
2008-12-24,539.6232866846516
2008-12-25,540.2530975295243
2008-12-26,540.2933707012729
2008-12-29,537.3796348303143
2008-12-30,550.3187324028465
2008-12-31,562.7809786405095
2009-01-01,562.9125287159621
2009-01-02,576.806101784317
2009-01-05,590.7260203710273
2009-01-06,605.5225499852322
2009-01-07,586.5209064095103
2009-01-08,581.9508820480091
2009-01-09,580.7361002842649
2009-01-12,574.5746592426741
2009-01-13,574.9705960185632
2009-01-14,558.5242821590433
2009-01-15,557.1592046845199
2009-01-16,557.5895108699478
2009-01-19,557.7060239301236
2009-01-20,544.000429003903
2009-01-21,555.9555910411218
2009-01-22,546.8288460749881
2009-01-23,550.8984789111022
2009-01-26,546.8259458250177
2009-01-27,552.6318705140861
2009-01-28,566.1731249165762
2009-01-29,559.5856312710124
2009-01-30,559.779949823077
2009-02-02,553.5163713347797
2009-02-03,555.6489529812826
2009-02-04,563.2896775700134
2009-02-05,568.385431322802
2009-02-06,580.5796904797991
2009-02-09,574.7209627629816
2009-02-10,557.7509675313173
2009-02-11,562.6997998054493
2009-02-12,562.864348810959
2009-02-13,557.434105062294
2009-02-16,558.6359662804035
2009-02-17,544.7625955519314
2009-02-18,542.8792821309992
2009-02-19,535.1031166749258
2009-02-20,525.9992756486973
2009-02-23,512.0956553801556
2009-02-24,517.4346370554404
2009-02-25,517.2761068706996
2009-02-26,514.4865593164465
2009-02-27,508.7358091052853
2009-03-02,487.9931009585328
2009-03-03,483.5229039811356
2009-03-04,496.6126500912304
2009-03-05,482.4377990012909
2009-03-06,476.4906812892808
2009-03-09,471.4292305247034
2009-03-10,491.0392800294529
2009-03-11,494.5715816213867
2009-03-12,503.6375408559506
2009-03-13,507.1829690087285
2009-03-16,509.17472311080604
2009-03-17,518.4500168060165
2009-03-18,519.9203877015783
2009-03-19,505.2318721135485
2009-03-20,502.9867562035872
2009-03-23,528.596536250957
2009-03-24,526.5115054609385
2009-03-25,529.9652493486391
2009-03-26,538.4353932567233
2009-03-27,537.8820434728824
2009-03-30,522.2266030539964
2009-03-31,525.8267823628063
2009-04-01,536.4135436273812
2009-04-02,551.2139502100472
2009-04-03,554.1194347472585
2009-04-06,551.4995255978895
2009-04-07,546.9418596257631
2009-04-08,550.6007838634404
2009-04-09,569.9207326725715
2009-04-10,570.6329431076078
2009-04-13,568.8231404766559
2009-04-14,568.8087194335286
2009-04-15,573.6858894048722
2009-04-16,581.2057187733633
2009-04-17,590.7778345358944
2009-04-20,575.6148037251655
2009-04-21,579.0295612021418
2009-04-22,577.7460624435837
2009-04-23,580.9822673374156
2009-04-24,584.068557473426
2009-04-27,584.2434273806583
2009-04-28,579.955772645142
2009-04-29,586.1481215056752
2009-04-30,592.2874629426517
2009-05-01,594.2653529418808
2009-05-04,609.1263017889431
2009-05-05,609.8900325547551
2009-05-06,620.282707837108
2009-05-07,613.9283351530144
2009-05-08,623.8433588249677
2009-05-11,611.413638337353
2009-05-12,609.1705539275887
2009-05-13,596.8034561003973
2009-05-14,598.3771930869026
2009-05-15,598.7957625327781
2009-05-18,615.2990279954325
2009-05-19,617.7845668924836
2009-05-20,614.6455738842881
2009-05-21,605.1322251296838
2009-05-22,598.0379649304859
2009-05-25,598.5231371878717
2009-05-26,607.8089808524767
2009-05-27,607.9813529475819
2009-05-28,609.9672220309193
2009-05-29,609.889731721608
2009-06-01,626.3384869433931
2009-06-02,622.512533706462
2009-06-03,617.0965522477413
2009-06-04,619.5618960568629
2009-06-05,625.6953573865816
2009-06-08,626.9625101890989
2009-06-09,624.6632157129542
2009-06-10,628.4724684493356
2009-06-11,630.7944232938968
2009-06-12,632.6905821452626
2009-06-15,623.6199378105601
2009-06-16,615.6217293848597
2009-06-17,611.5947642488026
2009-06-18,609.8442454776305
2009-06-19,615.4617679847944
2009-06-22,601.4095889017866
2009-06-23,594.5613835443642
2009-06-24,602.4634202393622
2009-06-25,612.9795352401582
2009-06-26,610.546583379836
2009-06-29,615.1713758352697
2009-06-30,612.1506091405463
2009-07-01,614.548161580426
2009-07-02,604.750911806052
2009-07-03,605.0185384681528
2009-07-06,603.8213968356511
2009-07-07,593.9704019083166
2009-07-08,592.2473784589058
2009-07-09,592.3148163315973
2009-07-10,590.5329018625423
2009-07-13,596.6122895090709
2009-07-14,604.1313881669788
2009-07-15,615.508700845315
2009-07-16,619.3876256207092
2009-07-17,621.3678651565502
2009-07-20,626.4195211092733
2009-07-21,631.0579280440815
2009-07-22,632.045831903076
2009-07-23,642.7842921369173
2009-07-24,646.8793840657967
2009-07-27,649.3106246061395
2009-07-28,649.0199032275526
2009-07-29,650.6708465885483
2009-07-30,660.062100613828
2009-07-31,658.9506732592529
2009-08-03,661.6415084305561
2009-08-04,662.883673988506
2009-08-05,660.6592702470771
2009-08-06,659.7484277591242
2009-08-07,669.6612733772328
2009-08-10,670.4334496456308
2009-08-11,664.5191633700904
2009-08-12,666.2090447710867
2009-08-13,670.4598124487063
2009-08-14,668.9299625347212
2009-08-17,656.9018888906314
2009-08-18,662.3208720929738
2009-08-19,659.9853079092329
2009-08-20,667.720909878215
2009-08-21,675.7005129912593
2009-08-24,679.667718483667
2009-08-25,680.8570043798932
2009-08-26,682.786470487773
2009-08-27,681.7469799026926
2009-08-28,679.7781016160053
2009-08-31,674.8594175885111
2009-09-01,666.3951018873648
2009-09-02,664.419968628417
2009-09-03,667.9186764083796
2009-09-04,676.5116132619954
2009-09-07,677.9710841805694
2009-09-08,678.1876749762364
2009-09-09,679.7329820879792
2009-09-10,686.0845790622959
2009-09-11,686.7842832218572
2009-09-14,685.1757374651513
2009-09-15,688.859342494159
2009-09-16,696.104718934566
2009-09-17,695.5729814371726
2009-09-18,695.301075786513
2009-09-21,693.222627192744
2009-09-22,694.6287264730678
2009-09-23,691.315016230099
2009-09-24,685.504518269753
2009-09-25,682.5904732147608
2009-09-28,692.2082235117327
2009-09-29,695.6514798073724
2009-09-30,692.7665595129495
2009-10-01,681.2832524512559
2009-10-02,671.6736711025237
2009-10-05,677.2712886369636
2009-10-06,685.3566894411713
2009-10-07,689.240093777216
2009-10-08,693.8618694888605
2009-10-09,696.2756862820485
2009-10-12,697.443806199151
2009-10-13,694.620759504576
2009-10-14,703.7846836222276
2009-10-15,704.044442358256
2009-10-16,700.6103234250157
2009-10-19,706.1684114897521
2009-10-20,702.8354077687108
2009-10-21,698.1641923766399
2009-10-22,697.5722279999279
2009-10-23,691.7441808816295
2009-10-26,687.9286037229257
2009-10-27,687.0524755485436
2009-10-28,674.5000789056076
2009-10-29,683.1867693830733
2009-10-30,673.6552646720406
2009-11-02,672.2930197437006
2009-11-03,675.8621068690414
2009-11-04,676.623761775378
2009-11-05,682.2240371298784
2009-11-06,684.9865288809003
2009-11-09,693.9775082942735
2009-11-10,695.0502174550161
2009-11-11,697.9892093269273
2009-11-12,696.1815811141231
2009-11-13,699.9134717802368
2009-11-16,706.7689211774186
2009-11-17,710.2315689443973
2009-11-18,705.2518903714205
2009-11-19,698.5688809897326
2009-11-20,695.8805184682845
2009-11-23,701.054586183733
2009-11-24,699.3104834546092
2009-11-25,700.0191536936856
2009-11-26,693.4422464131604
2009-11-27,687.2390071955807
2009-11-30,688.2734138848184
2009-12-01,698.7272616970702
2009-12-02,701.4943712989852
2009-12-03,699.451191971871
2009-12-04,708.7487618814476
2009-12-07,709.894216969811
2009-12-08,706.0524369145971
2009-12-09,703.7171346854537
2009-12-10,707.6145095625212
2009-12-11,714.1411966944237
2009-12-14,718.5072091066561
2009-12-15,719.2295283557049
2009-12-16,722.7399736747125
2009-12-17,721.7278703227829
2009-12-18,724.5279093306996
2009-12-21,729.031119284174
2009-12-22,735.99098553435
2009-12-23,735.8233716030713
2009-12-24,738.456530646679
2009-12-25,738.1873632384103
2009-12-28,739.6567927492921
2009-12-29,739.2802684548973
2009-12-30,741.3450607756859
2009-12-31,737.6648933094207
2010-01-01,737.6648933094207
2010-01-04,746.2925971049399
2010-01-05,750.2719904563158
2010-01-06,753.0706869595411
2010-01-07,755.6062540407207
2010-01-08,758.9973608048712
2010-01-11,753.0033088329147
2010-01-12,748.3669122640144
2010-01-13,751.0536857404511
2010-01-14,756.250969592603
2010-01-15,754.922489977791
2010-01-18,755.4722340074732
2010-01-19,764.3861563089418
2010-01-20,761.5126951816043
2010-01-21,753.3987889043068
2010-01-22,738.2664214758544
2010-01-25,736.1975973942634
2010-01-26,735.8352611245481
2010-01-27,734.5265461619995
2010-01-28,732.9960347609563
2010-01-29,731.0009419879357
2010-02-01,737.4042552678735
2010-02-02,743.9331719068027
2010-02-03,743.6093892509244
2010-02-04,729.3684224916516
2010-02-05,726.5470509402724
2010-02-08,722.2621591697264
2010-02-09,727.152289110819
2010-02-10,729.9784762628134
2010-02-11,740.0128724659481
2010-02-12,739.6618704165913
2010-02-15,740.6616519711238
2010-02-16,745.603861685094
2010-02-17,754.3914761947511
2010-02-18,758.9206087964108
2010-02-19,761.9763243180555
2010-02-22,761.3112340723219
2010-02-23,755.4156658035989
2010-02-24,756.0101042074616
2010-02-25,755.0361082612988
2010-02-26,754.2955098442851
2010-03-01,769.5567391443283
2010-03-02,771.6335858852617
2010-03-03,769.628776529749
2010-03-04,773.0643677756034
2010-03-05,783.2232460368796
2010-03-08,784.1213916928735
2010-03-09,787.8375882161831
2010-03-10,787.7260941290456
2010-03-11,788.5864154528359
2010-03-12,786.9348245510563
2010-03-15,789.1212450277761
2010-03-16,790.7114033932837
2010-03-17,798.2166498832272
2010-03-18,802.3320236200551
2010-03-19,802.552594349814
2010-03-22,803.9451887036074
2010-03-23,808.6088111095172
2010-03-24,813.2133803421988
2010-03-25,813.8057057763438
2010-03-26,812.0826019781541
2010-03-29,813.5268261262062
2010-03-30,817.2983561922325
2010-03-31,810.59138582614
2010-04-01,818.977384862592
2010-04-02,819.462811056194
2010-04-05,825.7391220074516
2010-04-06,834.1259386586393
2010-04-07,834.2962801115825
2010-04-08,831.7798484691218
2010-04-09,834.2447772131301
2010-04-12,827.569921509024
2010-04-13,827.9297259606553
2010-04-14,833.3558612236749
2010-04-15,838.8285653632138
2010-04-16,829.6244928199081
2010-04-19,827.2929345030569
2010-04-20,835.3524739382246
2010-04-21,839.1103852968399
2010-04-22,841.3961721718977
2010-04-23,842.9743281135939
2010-04-26,848.293151875993
2010-04-27,831.1886152649647
2010-04-28,831.6957706133844
2010-04-29,839.4787146474599
2010-04-30,830.2439322702137
2010-05-03,840.0720363030974
2010-05-04,828.248851050856
2010-05-05,828.3852217166677
2010-05-06,815.7997518084705
2010-05-07,800.6440307822638
2010-05-10,827.2921049119598
2010-05-11,831.7727058304637
2010-05-12,843.3941232251168
2010-05-13,847.5219226764967
2010-05-14,836.9086920140988
2010-05-17,836.3775209361015
2010-05-18,830.6352414747117
2010-05-19,820.1882176401241
2010-05-20,795.8471415729912
2010-05-21,788.7238856546971
2010-05-24,793.8338802923588
2010-05-25,788.9372978633683
2010-05-26,796.51711864478
2010-05-27,817.430101830919
2010-05-28,810.9872555075327
2010-05-31,816.4125177893436
2010-06-01,805.3553154431663
2010-06-02,818.8624350674945
2010-06-03,827.8559371381481
2010-06-04,817.0183326067432
2010-06-07,808.8963673795342
2010-06-08,809.958663714468
2010-06-09,806.182608076827
2010-06-10,821.1100658801075
2010-06-11,826.8479972105558
2010-06-14,823.0573673879098
2010-06-15,833.7649430877036
2010-06-16,834.9249618568334
2010-06-17,833.9808778575417
2010-06-18,834.2309278986437
2010-06-21,839.607600065737
2010-06-22,835.0053718363916
2010-06-23,831.6916950710377
2010-06-24,816.7670858640837
2010-06-25,817.1502458275536
2010-06-28,816.6855938811647
2010-06-29,800.964365402037
2010-06-30,791.4909098426398
2010-07-01,774.3779668477629
2010-07-02,765.7902915756513
2010-07-05,768.6747452254049
2010-07-06,773.5213755313522
2010-07-07,787.9173280271082
2010-07-08,793.8791647002882
2010-07-09,802.4635866597418
2010-07-12,805.0725167521067
2010-07-13,812.3104291085148
2010-07-14,810.8222405525769
2010-07-15,800.1891204608081
2010-07-16,780.7575349971718
2010-07-19,779.5181914721949
2010-07-20,787.992550112752
2010-07-21,789.6439687196278
2010-07-22,799.4531843940994
2010-07-23,810.8447335835514
2010-07-26,812.1438283698988
2010-07-27,809.864480318112
2010-07-28,806.6172940255694
2010-07-29,801.9430660347716
2010-07-30,803.2839854783082
2010-08-02,812.3939057426184
2010-08-03,809.9432546668063
2010-08-04,815.3122158183934
2010-08-05,814.6463850032925
2010-08-06,805.7860136682842
2010-08-09,813.0064034320837
2010-08-10,813.0192140690986
2010-08-11,802.3539074031183
2010-08-12,801.0738601047392
2010-08-13,804.734967357955
2010-08-16,802.1487729767741
2010-08-17,809.660167780587
2010-08-18,811.7232754243594
2010-08-19,802.7027594209044
2010-08-20,805.5106824403817
2010-08-23,806.2543561401827
2010-08-24,794.4506130986304
2010-08-25,794.4408638812039
2010-08-26,789.4767319307336
2010-08-27,799.1819158037772
2010-08-30,796.9901367222401
2010-08-31,793.8581887179919
2010-09-01,808.3056879113146
2010-09-02,813.5186182023684
2010-09-03,820.3619287545835
2010-09-06,823.056424616218
2010-09-07,823.8778787665789
2010-09-08,826.0467176121383
2010-09-09,831.686603567796
2010-09-10,834.5904927113025
2010-09-13,837.4915427356582
2010-09-14,832.8489810373367
2010-09-15,830.1815824373901
2010-09-16,823.8442411211752
2010-09-17,827.58564443484
2010-09-20,835.8907504073163
2010-09-21,831.5616473828375
2010-09-22,814.7110772029504
2010-09-23,814.8799713715945
2010-09-24,819.5123060729484
2010-09-27,818.9894483111057
2010-09-28,817.4205994054305
2010-09-29,815.5500124408211
2010-09-30,810.6033070526904
2010-10-01,809.2347700355996
2010-10-04,807.7132082435598
2010-10-05,813.5556487725155
2010-10-06,814.5874755659712
2010-10-07,811.6386231234073
2010-10-08,814.3595019735686
2010-10-11,817.7377842249176
2010-10-12,819.3683119412736
2010-10-13,822.5386808075403
2010-10-14,817.9701856411072
2010-10-15,820.163666985328
2010-10-18,824.6862241029652
2010-10-19,822.5741863278133
2010-10-20,820.1166644320754
2010-10-21,820.271996002531
2010-10-22,824.0748764321778
2010-10-25,825.4843659589252
2010-10-26,828.9976866139256
2010-10-27,827.4175688971798
2010-10-28,824.2004469037083
2010-10-29,825.5261207235036
2010-11-01,827.7864904267551
2010-11-02,826.2714572468583
2010-11-03,827.8347665472539
2010-11-04,834.1713580604027
2010-11-05,846.7798342367093
2010-11-08,853.2205370496187
2010-11-09,850.8335554294998
2010-11-10,859.6323001161165
2010-11-11,859.0210929206164
2010-11-12,848.0308936937504
2010-11-15,853.5918703696422
2010-11-16,840.7402356459459
2010-11-17,842.7284949442146
2010-11-18,852.649977467626
2010-11-19,850.201755300808
2010-11-22,851.8201247071208
2010-11-23,848.4557063245516
2010-11-24,859.0382738933862
2010-11-25,861.9035371603526
2010-11-26,862.4965991589435
2010-11-29,865.127813146952
2010-11-30,864.9939974745442
2010-12-01,879.1407508108232
2010-12-02,886.2757133831035
2010-12-03,878.8963363178517
2010-12-06,884.826725584924
2010-12-07,884.1562533801942
2010-12-08,889.9655026913036
2010-12-09,895.0423744773121
2010-12-10,895.492156153033
2010-12-13,890.227134561216
2010-12-14,892.4035177349195
2010-12-15,890.5262664824979
2010-12-16,899.2693801832838
2010-12-17,901.8689651266837
2010-12-20,906.0010129871852
2010-12-21,912.210444891658
2010-12-22,916.4491951947034
2010-12-23,918.2863944376345
2010-12-24,915.2541052729364
2010-12-27,912.1899835042889
2010-12-28,914.8680003759991
2010-12-29,918.3514599863023
2010-12-30,908.1413387071299
2010-12-31,901.627384674927
