Date,AC ASIA PACIFIC ex JAPAN IMI
2000-01-31,678.1372370319197
2000-02-01,681.736517626623
2000-02-02,688.4406429812627
2000-02-03,684.1303180683656
2000-02-04,687.5712052436362
2000-02-07,696.0849325267623
2000-02-08,687.6485812595596
2000-02-09,695.364630596199
2000-02-10,703.685292005282
2000-02-11,712.4750092771052
2000-02-14,705.8636422946705
2000-02-15,694.3238806043377
2000-02-16,697.7493150508865
2000-02-17,702.9549996844466
2000-02-18,695.4710305050442
2000-02-21,684.7126950469386
2000-02-22,661.7495593278517
2000-02-23,661.7448004703988
2000-02-24,666.9809656750537
2000-02-25,676.362535375216
2000-02-28,672.8950208617276
2000-02-29,675.0416098574799
2000-03-01,674.4549276264977
2000-03-02,686.6822767907638
2000-03-03,689.789152355655
2000-03-06,696.1414653901451
2000-03-07,701.9841294688262
2000-03-08,702.763429687282
2000-03-09,688.6947430940389
2000-03-10,694.4656045255284
2000-03-13,673.7980751092801
2000-03-14,672.3942473274016
2000-03-15,658.7321330092005
2000-03-16,652.5288407426918
2000-03-17,661.954913438678
2000-03-20,656.0315446187767
2000-03-21,662.0918943725077
2000-03-22,677.3881151505484
2000-03-23,675.8067129501408
2000-03-24,680.4214064328662
2000-03-27,690.6212364452078
2000-03-28,696.6354974390867
2000-03-29,706.8188200608924
2000-03-30,694.3700861664321
2000-03-31,682.1186065311474
2000-04-03,675.8975906103598
2000-04-04,666.7673609424945
2000-04-05,654.9856596168305
2000-04-06,657.5078848818835
2000-04-07,670.9954338856385
2000-04-10,680.9484879747534
2000-04-11,671.9492658061063
2000-04-12,672.0667302811306
2000-04-13,663.8285482259818
2000-04-14,655.1472584169181
2000-04-17,606.344409886511
2000-04-18,624.6537204319337
2000-04-19,632.712369753136
2000-04-20,633.5157828057893
2000-04-21,634.9938891490605
2000-04-24,626.7389183714532
2000-04-25,633.4733896929991
2000-04-26,632.4050730940319
2000-04-27,636.6964686095121
2000-04-28,644.3244157377624
2000-05-01,643.8604990431675
2000-05-02,645.2079789126731
2000-05-03,650.6613795774409
2000-05-04,647.1065338254632
2000-05-05,654.4907629699031
2000-05-08,645.1554134097571
2000-05-09,633.9783294796135
2000-05-10,618.7843613361938
2000-05-11,613.4781874933783
2000-05-12,615.7291577614096
2000-05-15,603.1863813313887
2000-05-16,621.9098370953188
2000-05-17,628.5441213962063
2000-05-18,619.726028993616
2000-05-19,623.2473829639315
2000-05-22,596.6446003361608
2000-05-23,590.3010787051444
2000-05-24,582.153080426001
2000-05-25,584.1679745561818
2000-05-26,564.1211622804801
2000-05-29,568.0133029168854
2000-05-30,573.8499401506549
2000-05-31,591.9182225719368
2000-06-01,591.3887126140933
2000-06-02,596.4622700466529
2000-06-05,608.5595199652697
2000-06-06,602.0269808163896
2000-06-07,606.9924093359041
2000-06-08,607.5607736892757
2000-06-09,615.406112769015
2000-06-12,613.7052402875258
2000-06-13,600.7345725571337
2000-06-14,607.3069588639463
2000-06-15,606.8312758550796
2000-06-16,604.4455955122049
2000-06-19,600.1571674786582
2000-06-20,604.7723714100442
2000-06-21,611.9919375250573
2000-06-22,615.563120685173
2000-06-23,613.2789363049776
2000-06-26,613.3417387187214
2000-06-27,612.0068327980891
2000-06-28,615.8407980680566
2000-06-29,608.0731790311286
2000-06-30,606.5916187461478
2000-07-03,611.4299198493425
2000-07-04,609.2564480856345
2000-07-05,610.2859997173784
2000-07-06,608.2519504024547
2000-07-07,614.3464948320546
2000-07-10,618.0768853136567
2000-07-11,618.4670329435919
2000-07-12,626.372872942076
2000-07-13,631.536690117238
2000-07-14,631.7777506113404
2000-07-17,634.6072510322746
2000-07-18,627.5811770149294
2000-07-19,631.8252467470189
2000-07-20,627.9693286217873
2000-07-21,624.6449815919898
2000-07-24,611.6180907346529
2000-07-25,601.655721596177
2000-07-26,602.6545891488603
2000-07-27,600.6351908186926
2000-07-28,601.8809538140598
2000-07-31,598.0995512052199
2000-08-01,601.9296002153752
2000-08-02,612.0809288181817
2000-08-03,618.6365869886971
2000-08-04,616.6629214102571
2000-08-07,612.4120633750456
2000-08-08,617.3821520010919
2000-08-09,625.646469084135
2000-08-10,620.4048239270576
2000-08-11,620.5076992217081
2000-08-14,621.2887597546845
2000-08-15,619.9064536547743
2000-08-16,631.4344757463208
2000-08-17,632.0318598426119
2000-08-18,632.3885350025001
2000-08-21,636.9424126062622
2000-08-22,641.4925892112378
2000-08-23,636.1532962015793
2000-08-24,628.1940341784323
2000-08-25,625.483441787819
2000-08-28,626.5038844666024
2000-08-29,629.144909653417
2000-08-30,625.4504240725117
2000-08-31,624.4477683567408
2000-09-01,616.7794700566606
2000-09-04,625.0738465639375
2000-09-05,632.156240275031
2000-09-06,631.5841667543776
2000-09-07,626.2246963699031
2000-09-08,627.0287120209223
2000-09-11,625.2917616590221
2000-09-12,622.8847963040481
2000-09-13,620.0392965102635
2000-09-14,614.5856334611982
2000-09-15,606.3822424817176
2000-09-18,587.3850393942305
2000-09-19,583.8483972574084
2000-09-20,593.8469143575718
2000-09-21,582.2405294505876
2000-09-22,544.4501358728088
2000-09-25,563.5609843062718
2000-09-26,560.3714661643093
2000-09-27,563.0509421576184
2000-09-28,561.3405653862028
2000-09-29,562.4886000472975
2000-10-02,554.9629208431891
2000-10-03,559.0246238209277
2000-10-04,559.6196013141324
2000-10-05,564.0921930517459
2000-10-06,567.3704205004477
2000-10-09,555.54035519682
2000-10-10,553.0485187036205
2000-10-11,538.0796783827515
2000-10-12,538.5908161345843
2000-10-13,534.7525022506804
2000-10-16,544.0631647131189
2000-10-17,533.260645997392
2000-10-18,525.373912401062
2000-10-19,528.0841525282472
2000-10-20,548.0154407060649
2000-10-23,549.4374651643201
2000-10-24,552.1816229161755
2000-10-25,559.6735861283449
2000-10-26,555.6130099915495
2000-10-27,544.5824156774314
2000-10-30,538.0774809733158
2000-10-31,535.2581790979116
2000-11-01,540.331929745078
2000-11-02,541.8945204503451
2000-11-03,548.99189664338
2000-11-06,551.3115862365908
2000-11-07,556.0236155874323
2000-11-08,560.0071913081517
2000-11-09,556.5254351803464
2000-11-10,550.078683576592
2000-11-13,535.3524365230552
2000-11-14,543.5235351282892
2000-11-15,543.1503897553346
2000-11-16,542.2496180038746
2000-11-17,541.6727564018327
2000-11-20,535.1948565002982
2000-11-21,535.9593254133006
2000-11-22,532.7435872606982
2000-11-23,531.3933306919494
2000-11-24,538.1704294902092
2000-11-27,539.9818329589941
2000-11-28,531.6400584110457
2000-11-29,519.1885068349786
2000-11-30,508.5620560709149
2000-12-01,516.0998257551717
2000-12-04,504.654940199771
2000-12-05,510.68546460964444
2000-12-06,517.3563336705113
2000-12-07,514.7372814602749
2000-12-08,518.8163462802014
2000-12-11,531.1200968602824
2000-12-12,529.2629621685846
2000-12-13,534.3932742408334
2000-12-14,522.3216986368213
2000-12-15,506.42920708800915
2000-12-18,505.94164056746376
2000-12-19,507.9831656547286
2000-12-20,493.7258901709353
2000-12-21,483.4274099737358
2000-12-22,476.6543237510566
2000-12-25,476.62646864465114
2000-12-26,471.5671729611233
2000-12-27,470.67587209738986
2000-12-28,476.1006258466337
2000-12-29,471.17737256216424
2001-01-01,470.97913992438964
2001-01-02,470.33491500317933
2001-01-03,467.7692196940773
2001-01-04,485.4378685919824
2001-01-05,491.3049841795862
2001-01-08,489.3319164817192
2001-01-09,497.09941314123085
2001-01-10,492.8326878758588
2001-01-11,481.48066113787064
2001-01-12,487.4173766553719
2001-01-15,492.4140260058394
2001-01-16,497.26347680255975
2001-01-17,502.30088818166325
2001-01-18,501.3203339149109
2001-01-19,516.1226891094484
2001-01-22,520.784613481166
2001-01-23,516.3922936803009
2001-01-24,524.226816585076
2001-01-25,527.0294153546922
2001-01-26,521.8789406167726
2001-01-29,521.6630599466872
2001-01-30,520.1972591342903
2001-01-31,525.3219954505619
2001-02-01,520.8030329224184
2001-02-02,526.9449140151665
2001-02-05,514.1555351737804
2001-02-06,518.7716679770283
2001-02-07,513.2907125190777
2001-02-08,522.1968306320243
2001-02-09,519.5125694783308
2001-02-12,518.4281020764312
2001-02-13,525.8358603600246
2001-02-14,523.7066928872603
2001-02-15,533.2855227955721
2001-02-16,525.6987933562352
2001-02-19,518.3476894492908
2001-02-20,526.8418746689359
2001-02-21,521.9488214611374
2001-02-22,516.5645346482676
2001-02-23,515.3698020229518
2001-02-26,515.0076104311859
2001-02-27,507.292853007114
2001-02-28,507.74145322621223
2001-03-01,495.41854045031226
2001-03-02,485.9171199497483
2001-03-05,490.46083847278146
2001-03-06,492.1079033259679
2001-03-07,494.850050054056
2001-03-08,491.0260690712682
2001-03-09,485.4390625213197
2001-03-12,475.633429909211
2001-03-13,471.557053403662
2001-03-14,476.1750533342802
2001-03-15,479.7199129411746
2001-03-16,483.1307736178583
2001-03-19,478.6603350046047
2001-03-20,473.26126819559937
2001-03-21,474.2665209118173
2001-03-22,474.4144660747207
2001-03-23,472.52189659750223
2001-03-26,477.5437580140606
2001-03-27,471.6478682993235
2001-03-28,475.352138154395
2001-03-29,474.39133305632845
2001-03-30,470.64482489697457
2001-04-02,466.152121536802
2001-04-03,458.6267024463365
2001-04-04,442.98118634287204
2001-04-05,448.25990153115345
2001-04-06,452.0117198784296
2001-04-09,443.9369928019761
2001-04-10,449.75374170230083
2001-04-11,461.5635311839307
2001-04-12,462.2400172202534
2001-04-13,462.5102709673239
2001-04-16,465.8098222787098
2001-04-17,463.98611163754657
2001-04-18,477.35032566618344
2001-04-19,483.36632098008283
2001-04-20,475.7424786557954
2001-04-23,475.8802376396977
2001-04-24,476.5700415728713
2001-04-25,474.28569734360343
2001-04-26,472.54954484887935
2001-04-27,474.88586190133634
2001-04-30,483.1638354410624
2001-05-01,482.31301274600645
2001-05-02,488.8230120010723
2001-05-03,490.03664991365844
2001-05-04,482.30493758402713
2001-05-07,487.405251656793
2001-05-08,488.42513043286783
2001-05-09,489.8919772410766
2001-05-10,491.8162396457549
2001-05-11,496.8028960160035
2001-05-14,492.7645371206497
2001-05-15,490.38747653374804
2001-05-16,486.4829220561579
2001-05-17,497.1007416877739
2001-05-18,496.9379137764866
2001-05-21,499.6940771344653
2001-05-22,505.5298785714054
2001-05-23,512.8033780288754
2001-05-24,514.887737781485
2001-05-25,514.6138812114543
2001-05-28,511.57394845458964
2001-05-29,513.5509337260748
2001-05-30,506.53840692874707
2001-05-31,506.2557040936951
2001-06-01,505.2656766355795
2001-06-04,506.408675690498
2001-06-05,508.21586332522645
2001-06-06,513.324434455343
2001-06-07,513.7176866813729
2001-06-08,521.521842668012
2001-06-11,523.252561643136
2001-06-12,516.4702669223559
2001-06-13,515.1087822032501
2001-06-14,506.4421422799177
2001-06-15,503.0004125533987
2001-06-18,497.33529921732594
2001-06-19,499.29685482812465
2001-06-20,500.1322187457961
2001-06-21,500.26283055915457
2001-06-22,499.62505577712824
2001-06-25,493.9406309862765
2001-06-26,492.18709412538544
2001-06-27,491.93627470577184
2001-06-28,493.9174700595561
2001-06-29,502.49818175545704
2001-07-02,500.3119423035208
2001-07-03,501.2842756021142
2001-07-04,501.09461276328904
2001-07-05,502.2019156384317
2001-07-06,492.40095763600743
2001-07-09,484.0582728735303
2001-07-10,481.7847700110453
2001-07-11,474.04385715926026
2001-07-12,483.52483541602595
2001-07-13,480.5166965023981
2001-07-16,478.08697542298586
2001-07-17,476.7940286801447
2001-07-18,464.8226797726196
2001-07-19,464.3726311500024
2001-07-20,460.9721853126637
2001-07-23,460.6391292839648
2001-07-24,455.27600094334883
2001-07-25,452.5564229277383
2001-07-26,455.04141488600845
2001-07-27,458.88416373129706
2001-07-30,458.40865166599815
2001-07-31,463.0045305698931
2001-08-01,468.195569923195
2001-08-02,471.2649999515275
2001-08-03,468.14236464079687
2001-08-06,468.0088993440661
2001-08-07,467.2712922187762
2001-08-08,467.8736109285086
2001-08-09,455.7498222160916
2001-08-10,454.2010727812553
2001-08-13,452.736607654135
2001-08-14,459.1478947923469
2001-08-15,455.60796756764137
2001-08-16,453.2929170931198
2001-08-17,451.96599675365945
2001-08-20,447.1712431509573
2001-08-21,448.71250553208955
2001-08-22,443.68443179390005
2001-08-23,447.534741120438
2001-08-24,445.5214995968635
2001-08-27,451.82257199320594
2001-08-28,450.3604728620161
2001-08-29,449.91380642603514
2001-08-30,448.56470084133673
2001-08-31,443.4880371837598
2001-09-03,441.8242716740154
2001-09-04,452.6624140939527
2001-09-05,450.1264779316973
2001-09-06,444.4604889879814
2001-09-07,433.4019475462109
2001-09-10,432.411150584292
2001-09-11,427.8175089817824
2001-09-12,407.1144920312307
2001-09-13,403.53007677511454
2001-09-14,388.60196503187086
2001-09-17,371.3103352841938
2001-09-18,372.3612192784971
2001-09-19,374.33501948618465
2001-09-20,369.2530649868388
2001-09-21,362.48873996817247
2001-09-24,366.80252197258244
2001-09-25,363.2072709853925
2001-09-26,366.80750863277837
2001-09-27,369.5350047175755
2001-09-28,380.5836457221202
2001-10-01,378.96419324241447
2001-10-02,378.2562323765987
2001-10-03,375.68338739155064
2001-10-04,385.4945173271621
2001-10-05,388.06809598933233
2001-10-08,380.8235063561151
2001-10-09,388.4997913870709
2001-10-10,389.83679779355083
2001-10-11,401.61745573129946
2001-10-12,399.7312252808059
2001-10-15,399.3310957553574
2001-10-16,401.3306237789045
2001-10-17,406.35636171338126
2001-10-18,401.3480159322663
2001-10-19,402.3788607131598
2001-10-22,405.8533733984471
2001-10-23,412.5845626102622
2001-10-24,415.1270823988484
2001-10-25,412.9576726980505
2001-10-26,416.04379898099825
2001-10-29,408.9266090259133
2001-10-30,402.44508043013485
2001-10-31,405.93128411341894
2001-11-01,405.30929555799185
2001-11-02,406.9561458070633
2001-11-05,413.81496604912786
2001-11-06,416.6978315238524
2001-11-07,413.83474360140497
2001-11-08,422.2406125142249
2001-11-09,424.6588456897115
2001-11-12,428.28573213211916
2001-11-13,433.9608996423125
2001-11-14,440.93706794558153
2001-11-15,449.4942199107099
2001-11-16,448.94916756066243
2001-11-19,457.32902329266346
2001-11-20,452.49840029441367
2001-11-21,456.6821519641939
2001-11-22,455.17292584877356
2001-11-23,462.2342761305497
2001-11-26,468.07031293936467
2001-11-27,466.7379817693863
2001-11-28,455.14113593676234
2001-11-29,453.3491391108513
2001-11-30,452.8390000526685
2001-12-03,458.8538913076471
2001-12-04,463.2009461053805
2001-12-05,476.75761717264845
2001-12-06,481.5385142500974
2001-12-07,486.9756193705458
2001-12-10,483.6875632038292
2001-12-11,481.6513922995192
2001-12-12,485.167512352866
2001-12-13,477.3592973573983
2001-12-14,472.61250967812623
2001-12-17,468.1291238972955
2001-12-18,467.35797541011954
2001-12-19,467.6201979242323
2001-12-20,470.59004548399577
2001-12-21,467.77143303289563
2001-12-24,475.19925659763277
2001-12-25,478.73979865971404
2001-12-26,478.6390567005914
2001-12-27,475.74672109102914
2001-12-28,484.83920530600903
2001-12-31,485.02763355273277
2002-01-01,485.0425500949902
2002-01-02,482.1374843627594
2002-01-03,484.55548776099556
2002-01-04,496.8214218331195
2002-01-07,505.6052695543323
2002-01-08,502.8502197907684
2002-01-09,504.48935732908745
2002-01-10,499.50621070173264
2002-01-11,495.85705176440615
2002-01-14,494.52059587384963
2002-01-15,491.017994231215
2002-01-16,491.91622354172534
2002-01-17,493.11539749177234
2002-01-18,490.6564925926325
2002-01-21,498.0008512990792
2002-01-22,497.6236469057625
2002-01-23,498.28856038937056
2002-01-24,503.41165343987325
2002-01-25,517.9623805813026
2002-01-28,523.0226529651301
2002-01-29,521.6813066121638
2002-01-30,513.6097198822922
2002-01-31,517.487978370472
2002-02-01,516.0416478190149
2002-02-04,512.4541677573678
2002-02-05,510.4708787450658
2002-02-06,513.057999603198
2002-02-07,507.67044493749825
2002-02-08,510.44961876352556
2002-02-11,511.1521001704739
2002-02-12,511.4800826032288
2002-02-13,514.0820232362196
2002-02-14,525.0917122920952
2002-02-15,523.716837974953
2002-02-18,528.3466026066301
2002-02-19,521.457321772206
2002-02-20,517.4686866691761
2002-02-21,517.3307056849836
2002-02-22,509.58653088924126
2002-02-25,508.4349680202007
2002-02-26,512.2121603624331
2002-02-27,521.7286382365098
2002-02-28,519.0856172909855
2002-03-01,520.4120311026389
2002-03-04,529.8781024679602
2002-03-05,535.3746223060142
2002-03-06,535.9148788646669
2002-03-07,535.9650921831554
2002-03-08,536.7799259899598
2002-03-11,540.7784688781859
2002-03-12,540.2245246616278
2002-03-13,537.1956524317827
2002-03-14,535.0481797215033
2002-03-15,531.2727428080927
2002-03-18,535.9802611936886
2002-03-19,535.4548617810605
2002-03-20,538.4166585482636
2002-03-21,536.7788053458639
2002-03-22,541.5027156248253
2002-03-25,541.1808735955997
2002-03-26,539.6100358022885
2002-03-27,545.402480622572
2002-03-28,547.5999926133181
2002-03-29,547.4397661905999
2002-04-01,542.1039816805787
2002-04-02,542.3004009944436
2002-04-03,541.9776028487013
2002-04-04,540.0766696921577
2002-04-05,543.9262907899518
2002-04-08,543.6663122592079
2002-04-09,538.3755620884546
2002-04-10,534.1286545772699
2002-04-11,534.6556482009756
2002-04-12,540.1606580713802
2002-04-15,542.2639361373981
2002-04-16,543.7294134287895
2002-04-17,551.4393586394183
2002-04-18,551.4005062806602
2002-04-19,552.7737325087414
2002-04-22,553.9859998096745
2002-04-23,554.2768075337606
2002-04-24,552.4571346727429
2002-04-25,542.3709668052435
2002-04-26,541.6439628759971
2002-04-29,531.8647036611796
2002-04-30,532.0430933331832
2002-05-01,529.861176492293
2002-05-02,533.4139532159735
2002-05-03,529.2899240042424
2002-05-06,518.9027953233408
2002-05-07,521.6808362040374
2002-05-08,526.8697582151445
2002-05-09,527.088608257654
2002-05-10,523.4893616773294
2002-05-13,523.4198166037027
2002-05-14,530.5357419654332
2002-05-15,537.082660464051
2002-05-16,534.2718275929967
2002-05-17,532.5177959184163
2002-05-20,526.5620641717153
2002-05-21,520.8969451549525
2002-05-22,521.231893019595
2002-05-23,519.5059695319175
2002-05-24,524.1167355637
2002-05-27,525.4422070956622
2002-05-28,520.0153664626778
2002-05-29,516.6150033025177
2002-05-30,513.5297695752334
2002-05-31,510.91638740111404
2002-06-03,511.42650383397074
2002-06-04,507.6096153855529
2002-06-05,511.3625237134386
2002-06-06,508.88914820445086
2002-06-07,504.36874658218443
2002-06-10,507.10186887869986
2002-06-11,505.92389980706827
2002-06-12,503.5845299644505
2002-06-13,505.3717975858026
2002-06-14,497.55200917569897
2002-06-17,496.84804836210407
2002-06-18,495.9632448404644
2002-06-19,483.72197057342134
2002-06-20,482.6246551726123
2002-06-21,479.25232577625525
2002-06-24,473.2757017371802
2002-06-25,472.64938123460774
2002-06-26,448.0175860636818
2002-06-27,454.8447049573782
2002-06-28,458.7639001984752
2002-07-01,456.7699914129657
2002-07-02,457.2852804464648
2002-07-03,459.7696625819359
2002-07-04,465.65083247528247
2002-07-05,474.5789662562331
2002-07-08,472.84464343696584
2002-07-09,475.6287196042798
2002-07-10,473.7354424073511
2002-07-11,461.51914309333705
2002-07-12,468.73859019732726
2002-07-15,459.8068797188085
2002-07-16,452.2976741580987
2002-07-17,448.3271094890484
2002-07-18,450.18950403105873
2002-07-19,442.0644775085037
2002-07-22,435.2298731920867
2002-07-23,445.7101684978703
2002-07-24,430.9515482460933
2002-07-25,428.8244783083649
2002-07-26,420.9794760603945
2002-07-29,428.71487999254
2002-07-30,436.2071713415569
2002-07-31,438.69992812069535
