Date,ACWI + FRONTIER MARKETS (ACWI FM) IMI
2002-12-30,544.646340786435
2002-12-31,544.436257092267
2003-01-01,544.4401157604015
2003-01-02,563.2780723175188
2003-01-03,562.7112751641454
2003-01-06,569.351163427308
2003-01-07,567.0322700758219
2003-01-08,561.4682594330699
2003-01-09,564.7924325060441
2003-01-10,563.4234892072935
2003-01-13,562.7648064125748
2003-01-14,564.27154388313
2003-01-15,558.7108948060182
2003-01-16,557.9198542167637
2003-01-17,547.1643519937811
2003-01-20,544.1793332140033
2003-01-21,537.8432493879624
2003-01-22,531.0683580707981
2003-01-23,532.3552719029942
2003-01-24,520.098087426323
2003-01-27,508.807687938114
2003-01-28,511.71357448928575
2003-01-29,512.3254670269556
2003-01-30,512.7566558919629
2003-01-31,516.998124993287
2003-02-03,521.1030271711027
2003-02-04,509.109288042136
2003-02-05,511.1578240163716
2003-02-06,505.8094938955113
2003-02-07,501.7206504724603
2003-02-10,504.3875164904505
2003-02-11,506.9721858657324
2003-02-12,501.03106284450365
2003-02-13,496.04636219275193
2003-02-14,504.5806727052739
2003-02-17,509.9712329880316
2003-02-18,518.8800249917161
2003-02-19,512.1878330574957
2003-02-20,506.20091288313506
2003-02-21,510.77482276595134
2003-02-24,506.35119488547906
2003-02-25,503.88621732027514
2003-02-26,498.4042203890587
2003-02-27,503.88854184228364
2003-02-28,505.87043578825023
2003-03-03,502.82548125673355
2003-03-04,493.7856303895515
2003-03-05,492.1274531486684
2003-03-06,488.00856953113936
2003-03-07,484.67547095652895
2003-03-10,473.8401534295682
2003-03-11,470.3636743240917
2003-03-12,468.9331004946886
2003-03-13,488.1614380958768
2003-03-14,498.1637822248028
2003-03-17,513.5641069534873
2003-03-18,518.727279096577
2003-03-19,524.4819589435813
2003-03-20,525.0151673229657
2003-03-21,538.2779231403196
2003-03-24,519.1729193106077
2003-03-25,522.077157603037
2003-03-26,522.0087315739748
2003-03-27,518.0838769625755
2003-03-28,514.5514581164266
2003-03-31,498.3699781474857
2003-04-01,503.8117115705765
2003-04-02,519.5987119716547
2003-04-03,521.0383586437335
2003-04-04,524.6750023598873
2003-04-07,533.4952579840209
2003-04-08,528.8408591437594
2003-04-09,523.4730101783755
2003-04-10,518.3054986631187
2003-04-11,520.1627599106234
2003-04-14,525.4980331850569
2003-04-15,530.7070991906269
2003-04-16,524.2334584788359
2003-04-17,528.1041492930908
2003-04-18,528.3929049982152
2003-04-21,529.6979446469356
2003-04-22,532.7271436187035
2003-04-23,537.8312469132619
2003-04-24,530.5893401838018
2003-04-25,523.7974629597898
2003-04-28,532.4879008931397
2003-04-29,532.9702551390924
2003-04-30,529.6611891678637
2003-05-01,526.0121093077701
2003-05-02,533.2488050048745
2003-05-05,532.0008896864044
2003-05-06,535.2451951850732
2003-05-07,532.6998834512337
2003-05-08,522.8936460243428
2003-05-09,527.3233800740045
2003-05-12,530.22454841493
2003-05-13,531.0127116536696
2003-05-14,531.9175705918783
2003-05-15,536.2108993634806
2003-05-16,533.3522359338316
2003-05-19,516.3149353235619
2003-05-20,517.7055589298918
2003-05-21,516.1266787145339
2003-05-22,521.5930994147759
2003-05-23,519.3074066390938
2003-05-26,516.4674809259722
2003-05-27,522.100826688047
2003-05-28,529.8080278759444
2003-05-29,527.2478203916359
2003-05-30,534.1548373191322
2003-06-02,540.9655311515169
2003-06-03,541.1320624113629
2003-06-04,549.1798912284811
2003-06-05,545.4314123231934
2003-06-06,553.2120111702535
2003-06-09,545.5028388484591
2003-06-10,551.607780262554
2003-06-11,555.7166196309141
2003-06-12,558.4946136758433
2003-06-13,551.368121751611
2003-06-16,557.8284446055485
2003-06-17,562.316071867761
2003-06-18,567.0829837611108
2003-06-19,560.3846731485922
2003-06-20,563.832084281564
2003-06-23,560.1855538707736
2003-06-24,558.9504927203044
2003-06-25,556.3315540110787
2003-06-26,563.3518418163827
2003-06-27,562.5536308933413
2003-06-30,557.9062525372957
2003-07-01,555.0367915837179
2003-07-02,566.5635955790293
2003-07-03,565.8443067380076
2003-07-04,566.6592911474404
2003-07-07,582.6241305625265
2003-07-08,586.0931327500139
2003-07-09,582.7631254292237
2003-07-10,575.5985476820423
2003-07-11,580.3370845805131
2003-07-14,587.1271036535624
2003-07-15,585.9538400869305
2003-07-16,583.453090630429
2003-07-17,577.0015751379931
2003-07-18,579.6012403665451
2003-07-21,569.6681887122802
2003-07-22,571.6633387471271
2003-07-23,569.603968790249
2003-07-24,568.8647324397649
2003-07-25,571.3448015259066
2003-07-28,575.6545392531866
2003-07-29,572.2620250371359
2003-07-30,575.1725685782063
2003-07-31,582.6262890337475
2003-08-01,578.6340469464973
2003-08-04,574.0548926409595
2003-08-05,568.4868230815653
2003-08-06,565.0956728859369
2003-08-07,566.8154069169274
2003-08-08,572.5038407685458
2003-08-11,575.5602265509058
2003-08-12,581.4320505929932
2003-08-13,581.3267968451662
2003-08-14,587.6105810034119
2003-08-15,588.5212454454468
2003-08-18,597.7817736782251
2003-08-19,603.1420247806398
2003-08-20,602.2023112825291
2003-08-21,612.6677204368189
2003-08-22,613.8530978395017
2003-08-25,610.4669140491445
2003-08-26,610.7869777141914
2003-08-27,611.724382709191
2003-08-28,614.0777078753288
2003-08-29,613.2070767588966
2003-09-01,616.9704689309161
2003-09-02,627.3167032344444
2003-09-03,633.8557899026279
2003-09-04,630.7157365609785
2003-09-05,622.2163200618663
2003-09-08,624.0460206806433
2003-09-09,617.040936087342
2003-09-10,609.0177894145072
2003-09-11,611.4658806655959
2003-09-12,607.6837143690868
2003-09-15,606.9300237342983
2003-09-16,619.3781366516749
2003-09-17,617.8873950926207
2003-09-18,623.062181801879
2003-09-19,617.8755277034543
2003-09-22,604.8588804291442
2003-09-23,606.6767987698053
2003-09-24,601.2512255340018
2003-09-25,593.9818248230331
2003-09-26,591.7836187022192
2003-09-29,591.7289935742001
2003-09-30,582.2306343696068
2003-10-01,590.2487438545379
2003-10-02,595.1082609542318
2003-10-03,605.0391524350347
2003-10-06,605.242330276731
2003-10-07,602.9317419222951
2003-10-08,598.6492971845996
2003-10-09,606.7286131512828
2003-10-10,605.0503638575865
2003-10-13,615.2251300802246
2003-10-14,615.7850599283644
2003-10-15,618.2278437486535
2003-10-16,617.9823470694541
2003-10-17,616.2012674072275
2003-10-20,616.7200458685768
2003-10-21,616.9201275685733
2003-10-22,604.5373698303875
2003-10-23,599.7962737573695
2003-10-24,597.5173164889853
2003-10-27,602.9270711387447
2003-10-28,614.1893129606979
2003-10-29,616.595259602164
2003-10-30,617.3956351341715
2003-10-31,619.442673966067
2003-11-03,630.925849304457
2003-11-04,630.0891870142358
2003-11-05,629.2434138334785
2003-11-06,632.1507319927964
2003-11-07,631.9183138288236
2003-11-10,626.9849662338396
2003-11-11,622.5614286629284
2003-11-12,623.3525946460803
2003-11-13,622.7450442506913
2003-11-14,617.3607448298488
2003-11-17,608.4509172461155
2003-11-18,602.0118618658523
2003-11-19,600.5758912009409
2003-11-20,598.8850989801813
2003-11-21,599.5226244887228
2003-11-24,613.5053678580036
2003-11-25,614.7720306870976
2003-11-26,612.4672212798564
2003-11-27,614.2197017375754
2003-11-28,610.4193114665712
2003-12-01,619.4883491129648
2003-12-02,613.9456828597904
2003-12-03,613.0398399102945
2003-12-04,615.8688050316939
2003-12-05,609.1376614023642
2003-12-08,606.9699704306585
2003-12-09,605.6562560343274
2003-12-10,600.8197363019002
2003-12-11,609.9021674604026
2003-12-12,607.6840736838125
2003-12-15,606.0607084125676
2003-12-16,604.346726510902
2003-12-17,602.3086091065311
2003-12-18,608.1534791220342
2003-12-19,609.9219880616158
2003-12-22,608.9994308036427
2003-12-23,611.2338241120466
2003-12-24,610.0973430294507
2003-12-25,610.1623420552578
2003-12-26,611.4659710293643
2003-12-29,615.9153047783652
2003-12-30,616.391617298086
2003-12-31,613.9944494981105
2004-01-01,614.0153128587502
2004-01-02,616.9238880459346
2004-01-05,621.2641862214065
2004-01-06,618.8981294813941
2004-01-07,620.8144057688143
2004-01-08,623.566118728848
2004-01-09,616.83991925519
2004-01-12,619.8854106720333
2004-01-13,618.9441188703852
2004-01-14,626.5216153472654
2004-01-15,628.7174068703694
2004-01-16,641.2313026501537
2004-01-19,643.0215737083048
2004-01-20,636.4157266429993
2004-01-21,637.3407885437742
2004-01-22,633.7721101465
2004-01-23,634.3648371511656
2004-01-26,641.9296376235667
2004-01-27,637.2651330713541
2004-01-28,633.197751977314
2004-01-29,639.1924360259991
2004-01-30,636.1132312386426
2004-02-02,637.0785753038529
2004-02-03,632.3746123161358
2004-02-04,628.3991674874917
2004-02-05,626.0286790574868
2004-02-06,628.5397480967332
2004-02-09,632.0441269118048
2004-02-10,633.7518518530359
2004-02-11,638.6005257522279
2004-02-12,632.4413143221713
2004-02-13,632.2711775698318
2004-02-16,633.224856037658
2004-02-17,637.4250868399193
2004-02-18,635.4717662686028
2004-02-19,640.4296186476944
2004-02-20,640.774309548211
2004-02-23,640.5701424565635
2004-02-24,633.5473567517461
2004-02-25,640.4665343636779
2004-02-26,646.5635889145234
2004-02-27,648.5735602692291
2004-03-01,655.49807658281
2004-03-02,659.9255320187583
2004-03-03,665.6440725601148
2004-03-04,666.1089688343197
2004-03-05,658.2956622983057
2004-03-08,657.7791356615134
2004-03-09,652.2313690833906
2004-03-10,652.0582060057952
2004-03-11,640.384402174596
2004-03-12,646.7071288087554
2004-03-15,637.6781266142559
2004-03-16,636.665832759929
2004-03-17,651.1828845941862
2004-03-18,642.7049395901432
2004-03-19,641.0805152563954
2004-03-22,630.5587143154654
2004-03-23,633.473360916546
2004-03-24,636.3493397579347
2004-03-25,646.6146120643209
2004-03-26,651.4776693249187
2004-03-29,656.7991247245827
2004-03-30,657.7570778558525
2004-03-31,654.8091596817505
2004-04-01,656.4701889886461
2004-04-02,671.0315107003356
2004-04-05,681.1017849752903
2004-04-06,677.4897938836189
2004-04-07,671.451028526913
2004-04-08,674.0373504916037
2004-04-09,672.9036183909698
2004-04-12,677.4099005224831
2004-04-13,679.2776689592527
2004-04-14,672.9173112291468
2004-04-15,670.801760653548
2004-04-16,670.0761293881152
2004-04-19,670.3721198684743
2004-04-20,671.6740893175279
2004-04-21,672.6364519869043
2004-04-22,678.8117153619154
2004-04-23,682.329866114431
2004-04-26,680.506416495024
2004-04-27,677.6638791886166
2004-04-28,671.2376476353463
2004-04-29,660.9811331647359
2004-04-30,653.5572316626076
2004-05-03,658.9885171647459
2004-05-04,656.7441930879085
2004-05-05,657.2796744774018
2004-05-06,652.0441227821283
2004-05-07,650.3079976223424
2004-05-10,636.8588761571258
2004-05-11,644.4110904316769
2004-05-12,642.3014755959832
2004-05-13,643.3446454060323
2004-05-14,640.3818110739634
2004-05-17,625.551881522783
2004-05-18,632.4072139240011
2004-05-19,635.8897446678343
2004-05-20,638.2244330323092
2004-05-21,638.6308074318583
2004-05-24,643.2886089392402
2004-05-25,642.3238380502557
2004-05-26,646.449005120556
2004-05-27,643.9173003543586
2004-05-28,646.4011163885118
2004-05-31,646.5930265488581
2004-06-01,646.0454659180596
2004-06-02,645.073942701315
2004-06-03,641.2631123746993
2004-06-04,645.0512890904079
2004-06-07,652.8800243912189
2004-06-08,655.704265996775
2004-06-09,658.4183575539895
2004-06-10,660.3876838192095
2004-06-11,662.3968929049992
2004-06-14,651.9370316662271
2004-06-15,656.4138374768709
2004-06-16,662.6074461726407
2004-06-17,662.0411464099298
2004-06-18,658.888653886314
2004-06-21,659.9304486929007
2004-06-22,659.2012074445283
2004-06-23,663.4201910976722
2004-06-24,662.2324329904897
2004-06-25,662.4945956889478
2004-06-28,661.493322470769
2004-06-29,664.3072331397512
2004-06-30,663.2760041415903
2004-07-01,660.2826745483837
2004-07-02,651.5185288360177
2004-07-05,651.1573760345684
2004-07-06,646.799521752373
2004-07-07,644.2316036887956
2004-07-08,639.1862104853111
2004-07-09,641.82891466587
2004-07-12,641.6390858619303
2004-07-13,644.9002405737137
2004-07-14,639.7564656321302
2004-07-15,637.2592640157343
2004-07-16,634.2167261686773
2004-07-19,634.6747496735811
2004-07-20,638.0317827032463
2004-07-21,640.0194897780524
2004-07-22,635.6633881253117
2004-07-23,637.1415490004764
2004-07-26,632.3682898271785
2004-07-27,639.1862218967383
2004-07-28,641.2897102238843
2004-07-29,643.7029795089658
2004-07-30,647.3717201082688
2004-08-02,648.8388563748655
2004-08-03,645.7994132646376
2004-08-04,642.9801776942655
2004-08-05,638.022830086413
2004-08-06,621.3532687091043
2004-08-09,619.5795280154778
2004-08-10,622.9994464241016
2004-08-11,625.2613042838029
2004-08-12,619.5019083317605
2004-08-13,614.2995354841023
2004-08-16,620.2780011692226
2004-08-17,622.6380557914601
2004-08-18,629.207344287175
2004-08-19,627.5980514812795
2004-08-20,631.549622014054
2004-08-23,637.1724150506865
2004-08-24,640.5725898240499
2004-08-25,645.444313516184
2004-08-26,647.4633914150618
2004-08-27,652.6294411610621
2004-08-30,648.8567755065726
2004-08-31,644.7677300473657
2004-09-01,647.1964941080461
2004-09-02,652.4567879538795
2004-09-03,654.5523578704524
2004-09-06,655.5929299741268
2004-09-07,658.800750828815
2004-09-08,655.1354742972483
2004-09-09,652.7892595174129
2004-09-10,650.3887257362009
2004-09-13,655.4028182917609
2004-09-14,654.9936915785083
2004-09-15,656.1628607781213
2004-09-16,659.132590688737
2004-09-17,659.731484264816
2004-09-20,658.4452284232897
2004-09-21,657.7329907334156
2004-09-22,652.1294236256742
2004-09-23,647.5874009392562
2004-09-24,648.6727783359129
2004-09-27,643.4095366100305
2004-09-28,645.9032902788848
2004-09-29,648.5385008373422
2004-09-30,645.3435586850342
2004-10-01,655.6926966679373
2004-10-04,665.5020374032804
2004-10-05,663.8285884908572
2004-10-06,666.8196414345758
2004-10-07,663.5400945971614
2004-10-08,656.0214129807332
2004-10-11,658.1697362854358
2004-10-12,657.1323837138849
2004-10-13,655.7045273027684
2004-10-14,646.1604289698031
2004-10-15,644.3516921054986
2004-10-18,643.722658919464
2004-10-19,643.1819387701369
2004-10-20,637.9360180086547
2004-10-21,640.408580155306
2004-10-22,636.4411015399141
2004-10-25,627.8486321433811
2004-10-26,633.2722115214473
2004-10-27,640.453049561477
2004-10-28,644.553117253312
2004-10-29,645.3889755977542
2004-11-01,645.8371157941568
2004-11-02,650.0733589761097
2004-11-03,652.0389705331089
2004-11-04,654.4115498872999
2004-11-05,656.7804324625727
2004-11-08,654.1028986339361
2004-11-09,655.3971295222052
2004-11-10,655.2787822334927
2004-11-11,660.6261327369062
2004-11-12,665.086040026949
2004-11-15,666.044421119209
2004-11-16,661.1978039193012
2004-11-17,664.2196262607317
2004-11-18,665.3421515625525
2004-11-19,658.3928519564096
2004-11-22,658.8678836997568
2004-11-23,657.9051859391809
2004-11-24,657.8995908063083
2004-11-25,657.069732838785
2004-11-26,656.2071845358832
2004-11-29,655.2981870800679
2004-11-30,652.6817082643017
2004-12-01,658.6157255283977
2004-12-02,661.2917524248307
2004-12-03,658.1690582176539
2004-12-06,654.654428410244
2004-12-07,649.9937723949587
2004-12-08,655.0029026177909
2004-12-09,654.641632215611
2004-12-10,655.7030228540068
2004-12-13,658.3763100727703
2004-12-14,661.379540681908
2004-12-15,659.3550885760909
2004-12-16,663.7008062114362
2004-12-17,662.2473696095701
2004-12-20,658.1804922270512
2004-12-21,662.867564454349
2004-12-22,664.7748501820216
2004-12-23,661.3316083054782
2004-12-24,661.445698093457
2004-12-27,657.1412434912012
2004-12-28,661.1826170285223
2004-12-29,661.293941725681
2004-12-30,661.6540114507163
2004-12-31,663.4145482849057
2005-01-03,665.2036013266597
2005-01-04,665.7229735438287
2005-01-05,662.0412214679179
2005-01-06,666.9489892444269
2005-01-07,672.0248450511045
2005-01-10,672.2195533691366
2005-01-11,667.8860415063779
2005-01-12,663.8323888846505
2005-01-13,664.6947847415853
2005-01-14,671.9009181942836
2005-01-17,673.9636574535668
2005-01-18,678.9327555982132
2005-01-19,675.7348771309764
2005-01-20,673.9650378524587
2005-01-21,670.2560808497699
2005-01-24,667.7056137439696
2005-01-25,672.3100207075299
2005-01-26,672.2176302274216
2005-01-27,674.1986648889425
2005-01-28,673.4511424987869
2005-01-31,678.0096831861654
2005-02-01,682.6294193634212
2005-02-02,684.2162919214055
2005-02-03,685.692144760528
2005-02-04,692.7706023808096
2005-02-07,697.9541754238384
2005-02-08,700.0703759202183
2005-02-09,696.0301353523183
2005-02-10,694.1735708125807
2005-02-11,699.5596956951114
2005-02-14,698.2585154507159
2005-02-15,700.1085020791679
2005-02-16,698.1471335568738
2005-02-17,692.6093065383652
2005-02-18,693.4953950138542
2005-02-21,693.4501559667244
2005-02-22,681.853950058572
2005-02-23,682.4018243978596
2005-02-24,685.2338144321302
2005-02-25,692.8461143457024
2005-02-28,688.930053568589
2005-03-01,695.4067107015426
2005-03-02,697.8401053939284
2005-03-03,697.8017580604435
2005-03-04,699.3135546724478
2005-03-07,702.3341087220125
2005-03-08,694.2639234467532
2005-03-09,689.6031038152522
2005-03-10,685.4025027310304
2005-03-11,682.5558067875054
2005-03-14,686.42406791692
2005-03-15,687.1431302219493
2005-03-16,678.2552734761788
2005-03-17,680.1454583171862
2005-03-18,683.8612597686047
2005-03-21,685.3200057198618
2005-03-22,681.4806558514944
2005-03-23,684.9625863948916
2005-03-24,686.842506509291
2005-03-25,687.3042078339364
2005-03-28,691.2278930081787
2005-03-29,684.983293573552
2005-03-30,687.4013462397721
2005-03-31,688.3391857582648
2005-04-01,689.2578112890911
2005-04-04,693.183430308719
2005-04-05,696.099120385749
2005-04-06,697.6661603912197
2005-04-07,698.7541976034897
2005-04-08,698.3519669390168
2005-04-11,693.2121719589635
2005-04-12,696.529782541443
2005-04-13,693.0039151557752
2005-04-14,689.9190492925011
2005-04-15,675.0052015200923
2005-04-18,666.5499945790968
2005-04-19,671.7452817165549
2005-04-20,665.7286647088143
2005-04-21,670.1511748523247
2005-04-22,671.6739976855681
2005-04-25,679.8877414381654
2005-04-26,676.5085627785633
2005-04-27,674.3563819910746
2005-04-28,671.3920520508739
2005-04-29,676.5328663100735
2005-05-02,681.8945503272042
2005-05-03,680.1070389229249
2005-05-04,684.3313924374963
2005-05-05,685.7840199105294
2005-05-06,691.2851270084749
2005-05-09,693.3867408249486
2005-05-10,686.0581753675273
2005-05-11,688.9590706910154
2005-05-12,689.0715451619147
2005-05-13,688.7926313191252
2005-05-16,691.7241907036095
2005-05-17,693.3715214345825
2005-05-18,699.8788837950242
2005-05-19,705.0462766864774
2005-05-20,707.1782573362382
2005-05-23,709.182688528464
2005-05-24,709.6265606213406
2005-05-25,706.355725760178
2005-05-26,713.221971605015
2005-05-27,714.1453229242657
2005-05-30,719.1405926962049
2005-05-31,722.4076567985664
2005-06-01,732.2700370755766
2005-06-02,732.5659821195723
2005-06-03,731.2656637724082
2005-06-06,731.6827640233711
2005-06-07,734.1726921382017
2005-06-08,731.1030141625395
2005-06-09,737.840848745055
2005-06-10,741.9354683630389
2005-06-13,747.0873939302711
2005-06-14,748.5256702316071
2005-06-15,747.106956345151
2005-06-16,752.1140404492597
2005-06-17,748.9247868863097
2005-06-20,752.6451116747212
2005-06-21,753.164740815295
2005-06-22,754.3986919315474
2005-06-23,754.6966772577755
2005-06-24,747.8081023807797
2005-06-27,741.6777609630211
2005-06-28,751.2802185833604
2005-06-29,751.9457597746124
2005-06-30,746.8069938766238
2005-07-01,755.4270817546808
2005-07-04,758.9809826041139
2005-07-05,761.7799903140622
2005-07-06,759.5064850527074
2005-07-07,755.0930149748706
2005-07-08,763.6460987880924
2005-07-11,763.0213187001958
2005-07-12,758.7086355950099
2005-07-13,764.0079290845109
2005-07-14,765.5222843660645
2005-07-15,768.114094746764
2005-07-18,765.2932074479202
2005-07-19,771.8028737282302
2005-07-20,772.781340770845
2005-07-21,767.5965633525817
2005-07-22,770.4926494232163
2005-07-25,771.340191387163
2005-07-26,773.4292091194529
2005-07-27,775.9545490287489
2005-07-28,778.1649500464589
2005-07-29,773.1180575676534
2005-08-01,771.9094587127875
2005-08-02,777.8202208395574
2005-08-03,773.2316323562432
2005-08-04,765.8109241663356
2005-08-05,761.1668272890214
2005-08-08,760.4723521654382
2005-08-09,765.4154636050395
2005-08-10,768.20623890707
2005-08-11,769.8364311808558
2005-08-12,768.0172366899848
2005-08-15,772.0180000195613
2005-08-16,768.7646362012796
2005-08-17,768.6454773556068
2005-08-18,771.6917659366393
2005-08-19,775.1117366410454
2005-08-22,774.9122415094986
2005-08-23,773.5845177200579
2005-08-24,767.7599216832667
2005-08-25,765.8940999715076
2005-08-26,760.4806724047417
2005-08-29,764.204839001303
2005-08-30,767.1892301930376
2005-08-31,769.2731764383233
2005-09-01,766.5303196222404
2005-09-02,762.4063532608594
2005-09-05,765.7976581398303
2005-09-06,773.3848468098881
2005-09-07,776.9386189707318
2005-09-08,776.2575434344425
2005-09-09,781.5331926281275
2005-09-12,789.2917446404538
2005-09-13,784.7533448485563
2005-09-14,783.6452945414386
2005-09-15,788.511658940654
2005-09-16,792.7005675146014
2005-09-19,795.0867560024059
2005-09-20,792.7036789172729
2005-09-21,784.9666284434662
2005-09-22,788.1343660896902
2005-09-23,792.2007027763962
2005-09-26,799.3243100923534
2005-09-27,799.2058883716927
2005-09-28,802.7224524129601
2005-09-29,808.3716179561445
2005-09-30,807.3883279258226
2005-10-03,815.5543652368465
2005-10-04,810.972531996552
2005-10-05,798.8222597174506
2005-10-06,781.1754502574868
2005-10-07,782.8503597242028
2005-10-10,784.2167597211136
2005-10-11,787.6685257543562
2005-10-12,780.8110766378419
2005-10-13,780.5630411814515
2005-10-14,777.7256535277514
2005-10-17,780.6198393112361
2005-10-18,779.2428393871742
2005-10-19,777.0570693003158
2005-10-20,772.495195904754
2005-10-21,771.187283852818
2005-10-24,782.0882131418459
2005-10-25,776.7896335539964
2005-10-26,777.1255031131515
2005-10-27,767.1847488494591
2005-10-28,774.535939194758
2005-10-31,791.0290803279546
2005-11-01,791.5449959119652
2005-11-02,794.2592740827129
2005-11-03,802.7178908227603
2005-11-04,812.1016405582956
2005-11-07,815.0169712647835
2005-11-08,815.8181154275103
2005-11-09,817.6146250116976
2005-11-10,819.5306933583244
2005-11-11,826.4676314790669
2005-11-14,824.9748622456733
2005-11-15,823.0783246642284
2005-11-16,823.9840702759651
2005-11-17,828.6762081908811
2005-11-18,833.9091142624545
2005-11-21,836.2172587460508
2005-11-22,839.0323375831346
2005-11-23,839.211599560787
2005-11-24,839.2085394367637
2005-11-25,843.4467080551282
2005-11-28,835.8835172900787
2005-11-29,837.700272440945
2005-11-30,832.9221376402928
2005-12-01,847.1633426745981
2005-12-02,852.4589704964254
2005-12-05,847.9717322459929
2005-12-06,848.9216328487007
2005-12-07,850.2121781554723
2005-12-08,842.9575909561556
2005-12-09,844.9530935138599
2005-12-12,841.6216008783716
2005-12-13,845.6572856579564
2005-12-14,842.6889939560422
2005-12-15,844.3776402137531
2005-12-16,842.1289838035998
2005-12-19,840.2022967916689
2005-12-20,847.0520860660293
2005-12-21,855.2046377386969
2005-12-22,854.8142602361872
2005-12-23,855.7597694254102
2005-12-26,856.3810882499284
2005-12-27,851.8316863822314
2005-12-28,850.6879959667731
2005-12-29,855.4669872040342
2005-12-30,853.6520389128891
