Date,ACWI IMI WITH USA GROSS
2002-01-21,1114.7998946822777
2002-01-22,1108.0754593783324
2002-01-23,1112.3247197842602
2002-01-24,1124.7219486650956
2002-01-25,1138.9382984499453
2002-01-28,1146.4875674879902
2002-01-29,1124.6931773141532
2002-01-30,1124.5501775057758
2002-01-31,1138.7704645862646
2002-02-01,1133.3628855948025
2002-02-04,1109.6446009237052
2002-02-05,1097.782535607844
2002-02-06,1090.591271699869
2002-02-07,1090.716569834106
2002-02-08,1097.5761473604596
2002-02-11,1104.2509689096896
2002-02-12,1106.04934952336
2002-02-13,1118.6798057654617
2002-02-14,1124.4198109320907
2002-02-15,1112.4866389053125
2002-02-18,1114.0092929285538
2002-02-19,1090.4978292788778
2002-02-20,1096.8149798567315
2002-02-21,1094.3989848136875
2002-02-22,1089.9742121164386
2002-02-25,1108.468046081452
2002-02-26,1113.593487662342
2002-02-27,1126.5803015020147
2002-02-28,1124.4984647456065
2002-03-01,1142.6404420478798
2002-03-04,1165.8806501301283
2002-03-05,1162.082921346077
2002-03-06,1167.3769706041599
2002-03-07,1167.525514166526
2002-03-08,1178.2117640228441
2002-03-11,1180.8416971258848
2002-03-12,1175.4191975958088
2002-03-13,1164.1257998176316
2002-03-14,1159.540137931394
2002-03-15,1168.0841499097187
2002-03-18,1170.9145150006336
2002-03-19,1174.6928914438156
2002-03-20,1161.1865941966544
2002-03-21,1164.1271066837312
2002-03-22,1163.4691653220639
2002-03-25,1153.733161054479
2002-03-26,1157.4170165789321
2002-03-27,1167.4501230585859
2002-03-28,1173.6154532493722
2002-03-29,1171.4001884007453
2002-04-01,1162.6218858492182
2002-04-02,1155.8876001424112
2002-04-03,1151.9813438447627
2002-04-04,1149.2872342695132
2002-04-05,1151.9855211842112
2002-04-08,1154.1016806917503
2002-04-09,1147.9655928734142
2002-04-10,1155.4548381780767
2002-04-11,1132.3488998377009
2002-04-12,1140.804614947361
2002-04-15,1139.6194740181775
2002-04-16,1157.6378797123145
2002-04-17,1155.5285760553065
2002-04-18,1151.4216271622306
2002-04-19,1153.436317948204
2002-04-22,1144.2280503686686
2002-04-23,1139.3432360380189
2002-04-24,1131.9049090215055
2002-04-25,1121.9943629269046
2002-04-26,1112.1295656452291
2002-04-29,1102.0099035318474
2002-04-30,1109.5675961397208
2002-05-01,1110.199420691549
2002-05-02,1111.5914570713524
2002-05-03,1096.585091487924
2002-05-06,1081.23688105203
2002-05-07,1077.4477384810045
2002-05-08,1107.163257287799
2002-05-09,1098.9303692447284
2002-05-10,1083.260546197529
2002-05-13,1095.636575650793
2002-05-14,1118.8352813648196
2002-05-15,1116.9157178598118
2002-05-16,1118.0550412132154
2002-05-17,1113.1214005730615
2002-05-20,1104.7763766251303
2002-05-21,1100.8487785467348
2002-05-22,1093.3074133250568
2002-05-23,1103.613187379273
2002-05-24,1097.2174115115693
2002-05-27,1099.546167584919
2002-05-28,1085.0541424811988
2002-05-29,1076.841347885326
2002-05-30,1067.7615288249413
2002-05-31,1072.4518032099857
2002-06-03,1053.335768728802
2002-06-04,1041.7583718183828
2002-06-05,1048.9102617167441
2002-06-06,1029.7910085633105
2002-06-07,1024.5654505008406
2002-06-10,1026.6464990350466
2002-06-11,1019.8200583698198
2002-06-12,1013.5355022980118
2002-06-13,1003.9011468494261
2002-06-14,992.4443814987166
2002-06-17,1017.8048597206193
2002-06-18,1014.3240427992596
2002-06-19,992.245936378765
2002-06-20,973.537849511649
2002-06-21,959.9251709087271
2002-06-24,949.1515393936103
2002-06-25,950.6462648795411
2002-06-26,926.949178759351
2002-06-27,944.3741408927004
2002-06-28,952.9561481305188
2002-07-01,941.5502166286386
2002-07-02,922.8769657215762
2002-07-03,923.5492230544124
2002-07-04,928.6472894584755
2002-07-05,962.3851464505015
2002-07-08,945.912993595192
2002-07-09,928.5843211697606
2002-07-10,907.6872753839626
2002-07-11,898.4522787759078
2002-07-12,897.2495000463931
2002-07-15,870.4354188942763
2002-07-16,858.1478156943317
2002-07-17,869.6135486947707
2002-07-18,861.0989530179012
2002-07-19,828.7155602368865
2002-07-22,806.4151970958007
2002-07-23,797.690651149516
2002-07-24,815.6509112487963
2002-07-25,814.4707161687298
2002-07-26,826.9297600257054
2002-07-29,871.9729111769677
2002-07-30,870.2115070512259
2002-07-31,878.5941945154414
2002-08-01,854.2144214024823
2002-08-02,840.4538027028748
2002-08-05,815.6631574310601
2002-08-06,848.4068220857577
2002-08-07,854.5994197212713
2002-08-08,878.8519952789363
2002-08-09,883.3526921157066
2002-08-12,872.0944675034899
2002-08-13,863.4299861658517
2002-08-14,872.3656062456894
2002-08-15,890.3531708548925
2002-08-16,888.6477371957486
2002-08-19,909.289112527182
2002-08-20,900.0303804770425
2002-08-21,906.2526406632676
2002-08-22,924.4335243181251
2002-08-23,909.2933322427872
2002-08-26,913.57760564234
2002-08-27,904.2168721306529
2002-08-28,884.2613382039541
2002-08-29,878.1526029638318
2002-08-30,881.3455714260704
2002-09-02,874.5061668956552
2002-09-03,835.9680797861623
2002-09-04,844.8248855870982
2002-09-05,838.2024657327216
2002-09-06,856.0383721609896
2002-09-09,861.4287681306976
2002-09-10,875.524199262634
2002-09-11,881.6878178380457
2002-09-12,859.4860692056745
2002-09-13,853.3898623174617
2002-09-16,856.0161853438444
2002-09-17,848.8026818443201
2002-09-18,832.5889590630601
2002-09-19,812.4518576217625
2002-09-20,810.2841445308399
2002-09-23,795.6153506215223
2002-09-24,785.9758162238755
2002-09-25,799.8004007765879
2002-09-26,819.86557676322
2002-09-27,807.5395142137845
2002-09-30,784.0227193322872
2002-10-01,803.4876188457116
2002-10-02,796.609647700752
2002-10-03,786.0035949846803
2002-10-04,775.2355077479584
2002-10-07,759.6265957518032
2002-10-08,765.68796011164
2002-10-09,745.3634043184503
2002-10-10,763.8514380304596
2002-10-11,790.5989658751735
2002-10-14,791.7373875512196
2002-10-15,830.5937934526839
2002-10-16,816.8487561160116
2002-10-17,842.2708390096238
2002-10-18,845.4697128167905
2002-10-21,852.449787098012
2002-10-22,840.3758667146743
2002-10-23,840.4623188138852
2002-10-24,839.3100648121996
2002-10-25,845.3784253450766
2002-10-28,840.7698514229206
2002-10-29,825.8614157849883
2002-10-30,837.2068562545853
2002-10-31,833.8137542018999
2002-11-01,836.325012174464
2002-11-04,849.2690209610347
2002-11-05,851.341548777682
2002-11-06,856.7021910315609
2002-11-07,835.5257069243271
2002-11-08,824.8634625745974
2002-11-11,812.199307596476
2002-11-12,818.9535735753645
2002-11-13,817.177826042457
2002-11-14,834.5062342715122
2002-11-15,839.4804596332609
2002-11-18,833.9634294620954
2002-11-19,827.5568775518119
2002-11-20,842.3052578465044
2002-11-21,863.7056720330386
2002-11-22,865.0601193096155
2002-11-25,871.1959772904058
2002-11-26,855.6624036100546
2002-11-27,876.3924274064905
2002-11-28,876.5878380336812
2002-11-29,875.1159330973303
2002-12-02,874.5655188705797
2002-12-03,860.3502066709367
2002-12-04,853.3990591665704
2002-12-05,844.4499870437393
2002-12-06,841.9674978021224
2002-12-09,826.8567470655565
2002-12-10,832.765002211862
2002-12-11,835.3503233739398
2002-12-12,827.3371730163444
2002-12-13,814.6265450001295
2002-12-16,830.6766315376537
2002-12-17,818.9530266153257
2002-12-18,808.4949622954376
2002-12-19,806.673852082042
2002-12-20,813.6553038520937
2002-12-23,815.5625689099006
2002-12-24,810.9791846029391
2002-12-25,810.748719617427
2002-12-26,809.2212663623562
2002-12-27,792.3568207254108
2002-12-30,792.9673762518169
2002-12-31,792.6716410689655
2003-01-01,792.6772656629772
2003-01-02,820.1416528406517
2003-01-03,819.3178096828489
2003-01-06,828.9914690624236
2003-01-07,825.61073547348
2003-01-08,817.5386008655177
2003-01-09,822.3957011321747
2003-01-10,820.3978967384834
2003-01-13,819.2501435179239
2003-01-14,821.6442747678644
2003-01-15,813.5581269946235
2003-01-16,812.4067788750439
2003-01-17,796.7361026531963
2003-01-20,792.3873879453193
2003-01-21,783.1484512710107
2003-01-22,773.2866941304236
2003-01-23,775.1673486499053
2003-01-24,757.3024292990859
2003-01-27,740.8459551636583
2003-01-28,745.0874642967957
2003-01-29,746.0064482468273
2003-01-30,746.6522745234049
2003-01-31,752.8345562559837
2003-02-03,758.8245941491052
2003-02-04,741.3576107119136
2003-02-05,744.365711868865
2003-02-06,736.6029499036952
2003-02-07,730.642668381893
2003-02-10,734.541252705856
2003-02-11,738.3102648535527
2003-02-12,729.6958739427763
2003-02-13,722.4469222512487
2003-02-14,734.8957939303389
2003-02-17,742.7324295032059
2003-02-18,755.7326601874845
2003-02-19,745.9955522397644
2003-02-20,737.2777223951106
2003-02-21,743.9494273143856
2003-02-24,737.5077250117102
2003-02-25,733.916189850696
2003-02-26,725.9733105622024
2003-02-27,733.9843047771323
2003-02-28,736.8749998359999
2003-03-03,732.4304676882355
2003-03-04,719.2513354812875
2003-03-05,716.8756862332393
2003-03-06,710.8793487089406
2003-03-07,706.0270237994064
2003-03-10,690.2284838331298
2003-03-11,685.1609813552258
2003-03-12,683.1191922516882
2003-03-13,711.1625482311706
2003-03-14,725.7442890459829
2003-03-17,748.2116612305515
2003-03-18,755.7340594155017
2003-03-19,764.1229407886925
2003-03-20,764.9059535175091
2003-03-21,784.247011653561
2003-03-24,756.383537969767
2003-03-25,760.626473785685
2003-03-26,760.5295623474397
2003-03-27,754.8281164429328
2003-03-28,749.6845393696342
2003-03-31,726.091877089357
2003-04-01,734.0354758889023
2003-04-02,757.0805777515678
2003-04-03,759.1776524420886
2003-04-04,764.4821928096304
2003-04-07,777.3192759666892
2003-04-08,770.5776090769016
2003-04-09,762.7519869521526
2003-04-10,755.2225719039369
2003-04-11,757.9303768185224
2003-04-14,765.7330610269506
2003-04-15,773.3369012822214
2003-04-16,763.8895228817318
2003-04-17,769.5418225906794
2003-04-18,769.9631025718547
2003-04-21,771.8257417314555
2003-04-22,776.256553840416
2003-04-23,783.7079457293592
2003-04-24,773.1495137500015
2003-04-25,763.2403952678828
2003-04-28,775.9312830553978
2003-04-29,776.6374533936072
2003-04-30,771.8306930952223
2003-05-01,766.5351449587083
2003-05-02,777.0957311333084
2003-05-05,775.2840520678861
2003-05-06,780.0279196924705
2003-05-07,776.331608820761
2003-05-08,762.033025024623
2003-05-09,768.5251871672868
2003-05-12,772.7720888220427
2003-05-13,773.9438597044361
2003-05-14,775.2986300801339
2003-05-15,781.5760114461915
2003-05-16,777.4217689195985
2003-05-19,752.5688156468747
2003-05-20,754.595797616585
2003-05-21,752.2986533956891
2003-05-22,760.2753306952288
2003-05-23,756.9478823445342
2003-05-26,752.7900882162195
2003-05-27,761.0082242337842
2003-05-28,772.264690071966
2003-05-29,768.5440620552982
2003-05-30,778.628524687295
2003-06-02,788.5607802195688
2003-06-03,788.8110699912431
2003-06-04,800.5897694608756
2003-06-05,795.1377806466977
2003-06-06,806.4947812829888
2003-06-09,795.2508624023836
2003-06-10,804.1580352767417
2003-06-11,810.190996795286
2003-06-12,814.2543104553001
2003-06-13,803.8565909985531
2003-06-16,813.2833517906362
2003-06-17,819.832724040303
2003-06-18,826.7872926434067
2003-06-19,817.0082251691642
2003-06-20,822.0391036569187
2003-06-23,816.7300301852983
2003-06-24,814.9442762486015
2003-06-25,811.118352426813
2003-06-26,821.4118751266809
2003-06-27,820.248289409898
2003-06-30,813.4806877953092
2003-07-01,809.3413959595416
2003-07-02,826.1502957360526
2003-07-03,825.0995592933162
2003-07-04,826.2712943309226
2003-07-07,849.5731121496979
2003-07-08,854.6693362602421
2003-07-09,849.8293851046063
2003-07-10,839.3686377083884
2003-07-11,846.2918889798326
2003-07-14,856.1943352031388
2003-07-15,854.4758608719203
2003-07-16,850.8379557361915
2003-07-17,841.4153093733496
2003-07-18,845.2167269900457
2003-07-21,830.7234538771462
2003-07-22,833.6388378476503
2003-07-23,830.6432214621468
2003-07-24,829.5684106031575
2003-07-25,833.1938516894834
2003-07-28,839.4737877144062
2003-07-29,834.5327417568126
2003-07-30,838.7955576439299
2003-07-31,849.6999942145236
2003-08-01,843.871734003037
2003-08-04,837.1889973929595
2003-08-05,829.057735922081
2003-08-06,824.1312955884123
2003-08-07,826.6516459539457
2003-08-08,834.9516076370015
2003-08-11,839.4319822017166
2003-08-12,848.0063641645211
2003-08-13,847.8919290389318
2003-08-14,857.0683955272042
2003-08-15,858.4191100358952
2003-08-18,871.9474309515873
2003-08-19,879.7733076593894
2003-08-20,878.4207330560537
2003-08-21,893.6921611089891
2003-08-22,895.4117487327256
2003-08-25,890.4751710473447
2003-08-26,890.9478928635732
2003-08-27,892.348101133402
2003-08-28,895.7972222925601
2003-08-29,894.5425038849546
2003-09-01,900.0295488774511
2003-09-02,915.1273965705797
2003-09-03,924.7012470141577
2003-09-04,920.1235231331394
2003-09-05,907.7203644337147
2003-09-08,910.4062268630659
2003-09-09,900.1773425762959
2003-09-10,888.4677183684753
2003-09-11,892.0841437358505
2003-09-12,886.5732197352876
2003-09-15,885.4668242193394
2003-09-16,903.6413449754688
2003-09-17,901.4717892899886
2003-09-18,909.0354321570571
2003-09-19,901.4672100626153
2003-09-22,882.4613847557988
2003-09-23,885.1163322285781
2003-09-24,877.1879975177413
2003-09-25,866.5974468159365
2003-09-26,863.4095072812299
2003-09-29,863.3375423762672
2003-09-30,849.4669976425051
2003-10-01,861.2061635875848
2003-10-02,868.3225557289821
2003-10-03,882.8298331283396
2003-10-06,883.1216489827189
2003-10-07,879.7530131789608
2003-10-08,873.5365122491918
2003-10-09,885.3275846632658
2003-10-10,882.8913876982872
2003-10-13,897.7608027601067
2003-10-14,898.5757996471642
2003-10-15,902.1678781730703
2003-10-16,901.8173438766008
2003-10-17,899.214040503491
2003-10-20,899.9876925770446
2003-10-21,900.279253062315
2003-10-22,882.1964929717961
2003-10-23,875.2696067140864
2003-10-24,871.9413290538383
2003-10-27,879.8452415125606
2003-10-28,896.2845137929872
2003-10-29,899.8316083154517
2003-10-30,901.0367419605495
2003-10-31,904.0227931101139
2003-11-03,920.7817035393585
2003-11-04,919.5713543046355
2003-11-05,918.3593425859924
2003-11-06,922.6124092080574
2003-11-07,922.300143638376
2003-11-10,915.1032397401824
2003-11-11,908.6420117629654
2003-11-12,909.8660986923318
2003-11-13,908.9878456182513
2003-11-14,901.1468618241528
2003-11-17,888.116684647103
2003-11-18,878.7161988102001
2003-11-19,876.6277366513489
2003-11-20,874.1590015866984
2003-11-21,875.0978813271797
2003-11-24,895.5112718174354
2003-11-25,897.3777156984926
2003-11-26,894.0458712529196
2003-11-27,896.6071349069894
2003-11-28,891.0636696070886
2003-12-01,904.3270104542288
2003-12-02,896.2418721236606
2003-12-03,894.9481251074396
2003-12-04,899.0876237196156
2003-12-05,889.2520030922402
2003-12-08,886.0937039439258
2003-12-09,884.1746870641597
2003-12-10,877.1251883240909
2003-12-11,890.4159131564782
2003-12-12,887.1878689049131
2003-12-15,884.8054706805544
2003-12-16,882.3080534281233
2003-12-17,879.3456356336679
2003-12-18,887.9053028910425
2003-12-19,890.4914730639866
2003-12-22,889.146589119136
2003-12-23,892.4186390636764
2003-12-24,890.7583971083042
2003-12-25,890.8534925235809
2003-12-26,892.761635599895
2003-12-29,899.3087971899264
2003-12-30,900.0280026325917
2003-12-31,896.5369642075857
2004-01-01,896.5674734682856
2004-01-02,900.8270661394698
2004-01-05,907.1669126291314
2004-01-06,903.7280802034137
2004-01-07,906.5501987635448
2004-01-08,910.5797062466645
2004-01-09,900.7541314610344
2004-01-12,905.2102891759438
2004-01-13,903.8394407593157
2004-01-14,914.9196028095932
2004-01-15,918.1232794808813
2004-01-16,936.4047406585807
2004-01-19,939.0140774290886
2004-01-20,929.3660566635165
2004-01-21,930.7343655621462
2004-01-22,925.5253109443986
2004-01-23,926.3868998388184
2004-01-26,937.4471964760717
2004-01-27,930.6317315850399
2004-01-28,924.6914313163392
2004-01-29,933.4721366902667
2004-01-30,928.9725638530482
2004-02-02,930.3884113076034
2004-02-03,923.5204350721538
2004-02-04,917.7230929978969
2004-02-05,914.2695991678892
2004-02-06,917.9597905486766
2004-02-09,923.1055405987227
2004-02-10,925.5925616668137
2004-02-11,932.7281301529015
2004-02-12,923.7415917953455
2004-02-13,923.4958765875964
2004-02-16,924.872051015396
2004-02-17,931.0363059268176
2004-02-18,928.2037447425555
2004-02-19,935.4509170647018
2004-02-20,935.9479306194536
2004-02-23,935.6704778060367
2004-02-24,925.404716173279
2004-02-25,935.5300937705338
2004-02-26,944.4760350002872
2004-02-27,947.4210036408848
2004-03-01,957.5817816229386
2004-03-02,964.0467684597714
2004-03-03,972.4584417572462
2004-03-04,973.1438270466482
2004-03-05,961.7365876643863
2004-03-08,960.9825974517306
2004-03-09,952.876545619824
2004-03-10,952.6162388820381
2004-03-11,935.5775533651694
2004-03-12,944.8228919912481
2004-03-15,931.6380564180496
2004-03-16,930.1866248012147
2004-03-17,951.4236862437002
2004-03-18,939.040072787519
2004-03-19,936.6601069201145
2004-03-22,921.2596085208795
2004-03-23,925.5379611137552
2004-03-24,929.7368233186642
2004-03-25,944.7495250335498
2004-03-26,951.829112460198
2004-03-29,959.6770847309721
2004-03-30,961.0958504683676
2004-03-31,956.8000979991787
2004-04-01,959.239753805704
2004-04-02,980.5294388462946
2004-04-05,995.2375046831231
2004-04-06,989.9972637760691
2004-04-07,981.167100832619
2004-04-08,984.9412044694946
2004-04-09,983.277300748774
2004-04-12,989.8755519383247
2004-04-13,992.5870281929688
2004-04-14,983.2849260847089
2004-04-15,980.1847664293682
2004-04-16,979.1308630445216
2004-04-19,979.567764299405
2004-04-20,981.4578796839897
2004-04-21,982.8739276287001
2004-04-22,991.9163676960759
2004-04-23,997.0599327412639
2004-04-26,994.4050363624794
2004-04-27,990.2699156180345
2004-04-28,980.8888533854797
2004-04-29,965.9289596022696
2004-04-30,955.0750091338977
2004-05-03,963.0412796418252
2004-05-04,959.7805453749206
2004-05-05,960.5678613643079
2004-05-06,952.9162529386196
2004-05-07,950.36030717645
2004-05-10,930.6773910648419
2004-05-11,941.7584623073725
2004-05-12,938.7412509790746
2004-05-13,940.2723146024216
2004-05-14,935.9507402827365
2004-05-17,914.274540646134
2004-05-18,924.2925156123739
2004-05-19,929.4157387645629
2004-05-20,932.8225084490049
2004-05-21,933.4315109991146
2004-05-24,940.23700254002
2004-05-25,938.8194854835566
2004-05-26,944.8811850745759
2004-05-27,941.2103203934557
2004-05-28,944.8447988656251
2004-05-31,945.1327084767817
2004-06-01,944.3190294007912
2004-06-02,942.9525610096085
2004-06-03,937.3778712654181
2004-06-04,942.9197556007792
2004-06-07,954.3981921552504
2004-06-08,958.5419848852619
2004-06-09,962.5262738803546
2004-06-10,965.411245668046
2004-06-11,968.2845975221763
2004-06-14,952.9881766049313
2004-06-15,959.5733331184806
2004-06-16,968.6451025906837
2004-06-17,967.819729216728
2004-06-18,963.212512723508
2004-06-21,964.7343729063722
2004-06-22,963.685769338417
2004-06-23,969.8794352792993
2004-06-24,968.1854069231254
2004-06-25,968.5661054001965
2004-06-28,967.1321435233137
2004-06-29,971.2410291883298
2004-06-30,969.7553888206522
2004-07-01,965.3924887540776
2004-07-02,952.5811676157753
2004-07-05,952.0552325146697
2004-07-06,945.6781137835646
2004-07-07,941.960771080848
2004-07-08,934.5772782545288
2004-07-09,938.4498547447588
2004-07-12,938.1735263169703
2004-07-13,942.9419489769587
2004-07-14,935.4127205694678
2004-07-15,931.7517622925787
2004-07-16,927.3072267350128
2004-07-19,927.9710215957505
2004-07-20,932.8782252812264
2004-07-21,935.7673690959143
2004-07-22,929.3969112877933
2004-07-23,931.5444753367628
2004-07-26,924.5635848258469
2004-07-27,934.5387795631119
2004-07-28,937.630142719325
2004-07-29,941.2087226177881
2004-07-30,946.5810224378072
2004-08-02,948.7186926854222
2004-08-03,944.2655391166043
2004-08-04,940.1655670314187
2004-08-05,932.9098615999893
2004-08-06,908.5266718040596
2004-08-09,905.9271276304551
2004-08-10,910.9472149375714
2004-08-11,914.3163969055786
2004-08-12,905.8884321903115
2004-08-13,898.3052177579583
2004-08-16,907.0718517235722
2004-08-17,910.5433525201006
2004-08-18,920.1899262366093
2004-08-19,917.8509991835969
2004-08-20,923.6386608543394
2004-08-23,931.8751590381954
2004-08-24,936.8450753992593
2004-08-25,943.9838469863173
2004-08-26,946.9411542621255
2004-08-27,954.5171076804756
2004-08-30,949.0012122024876
2004-08-31,943.0309812208184
2004-09-01,946.6356992711679
2004-09-02,954.3444800148675
2004-09-03,957.4035147386066
2004-09-06,958.9325497181682
2004-09-07,963.6344469961433
2004-09-08,958.2922272601573
2004-09-09,954.8598843362405
2004-09-10,951.3600433411071
2004-09-13,958.7361351918584
2004-09-14,958.1258493592012
2004-09-15,959.822786803899
2004-09-16,964.1828613694053
2004-09-17,965.063001973936
2004-09-20,963.1671134575095
2004-09-21,962.1309750421631
2004-09-22,953.913436144748
2004-09-23,947.2877780573575
2004-09-24,948.8839277367971
2004-09-27,941.1694095341561
2004-09-28,944.8608322253724
2004-09-29,948.7455666311309
2004-09-30,944.0800089159876
2004-10-01,959.248582792655
2004-10-04,973.6143590344312
2004-10-05,971.1761887501145
2004-10-06,975.5999912296328
2004-10-07,970.8021406856939
2004-10-08,959.7995298148178
2004-10-11,962.9464301548825
2004-10-12,961.4126308761424
2004-10-13,959.3262653035115
2004-10-14,945.3599814892239
2004-10-15,942.7212707567112
2004-10-18,941.8143748723224
2004-10-19,941.0288060746592
2004-10-20,933.3485979597002
2004-10-21,936.9750630409155
2004-10-22,931.1572660636003
2004-10-25,918.5945972385903
2004-10-26,926.5790261019159
2004-10-27,937.0845499468351
2004-10-28,943.126313106829
2004-10-29,944.3440725638033
2004-11-01,944.997369038525
2004-11-02,951.2046468786217
2004-11-03,954.1206355115235
2004-11-04,957.6167356827747
2004-11-05,961.0957828521892
2004-11-08,957.1830860814888
2004-11-09,959.1173723562927
2004-11-10,958.9642600322818
2004-11-11,966.7958904432087
2004-11-12,973.3590716387623
2004-11-15,974.7774364617742
2004-11-16,967.692023470425
2004-11-17,972.1515315510817
2004-11-18,973.7973799531638
2004-11-19,963.6128620291962
2004-11-22,964.2791548873219
2004-11-23,962.8669422235986
2004-11-24,962.8650134761543
2004-11-25,961.6467125866145
2004-11-26,960.407698414155
2004-11-29,959.0761459280405
2004-11-30,955.2449237479516
2004-12-01,963.9776833167593
2004-12-02,967.9019956508607
2004-12-03,963.336053042917
2004-12-06,958.1872092695004
2004-12-07,951.3485777022504
2004-12-08,958.7002758019406
2004-12-09,958.1623197285418
2004-12-10,959.7153424182991
2004-12-13,963.6617126592408
2004-12-14,968.047838710917
2004-12-15,965.1016364015325
2004-12-16,971.4664294540494
2004-12-17,969.3352163965602
2004-12-20,963.3858675439515
2004-12-21,970.2608870860444
2004-12-22,973.111858886346
2004-12-23,968.0855886639029
2004-12-24,968.2581919305758
2004-12-27,961.9614401240106
2004-12-28,967.8909572866198
2004-12-29,968.074259812569
2004-12-30,968.6093870809893
2004-12-31,971.1821987079808
2005-01-03,973.7339907630836
2005-01-04,974.4892737866429
2005-01-05,969.0965892912973
2005-01-06,976.2980970287117
2005-01-07,983.7175593625175
2005-01-10,983.9922602331518
2005-01-11,977.6468511932659
2005-01-12,971.7246724432708
2005-01-13,972.9823217944953
2005-01-14,983.5383499898405
2005-01-17,986.5477420609361
2005-01-18,993.8424752278174
2005-01-19,989.1622024012155
2005-01-20,986.5584472523681
2005-01-21,981.127379863205
2005-01-24,977.3964327019397
2005-01-25,984.1325710585119
2005-01-26,984.0101986556981
2005-01-27,986.9283847572497
2005-01-28,985.8338495078549
2005-01-31,992.5127092015732
2005-02-01,999.2811858505235
2005-02-02,1001.6162443684481
2005-02-03,1003.8010441988172
2005-02-04,1014.1897155055836
2005-02-07,1021.7593855425802
2005-02-08,1024.891449179054
2005-02-09,1018.9996224382269
2005-02-10,1016.2835276822708
2005-02-11,1024.2083841654244
2005-02-14,1022.2898122658839
2005-02-15,1024.9890658825439
2005-02-16,1022.1073773567414
2005-02-17,1013.9949274717501
2005-02-18,1015.2989750214819
2005-02-21,1015.2208503089047
2005-02-22,998.2367476124895
2005-02-23,999.0221543029795
2005-02-24,1003.1991955343905
2005-02-25,1014.3849544586338
2005-02-28,1008.5812215585673
2005-03-01,1018.0712599771545
2005-03-02,1021.6502037966746
2005-03-03,1021.5767265207174
2005-03-04,1023.812138069784
2005-03-07,1028.187333943659
2005-03-08,1016.3555537029068
2005-03-09,1009.5533022862114
2005-03-10,1003.4155751729264
2005-03-11,999.2840727710259
2005-03-14,1004.8921677310151
2005-03-15,1005.9460314306976
2005-03-16,992.898574543278
2005-03-17,995.6732670946624
2005-03-18,1001.1107939145853
2005-03-21,1003.2309543785649
2005-03-22,997.6320372843019
2005-03-23,1002.7128364768338
2005-03-24,1005.4668810855788
2005-03-25,1006.1442242300308
2005-03-28,1011.9262101332664
2005-03-29,1002.8125078846373
2005-03-30,1006.3432123284571
2005-03-31,1007.6970222574844
2005-04-01,1009.0412499201888
2005-04-04,1014.7727758612862
2005-04-05,1019.0794097339601
2005-04-06,1021.4281290471394
2005-04-07,1023.0450239292022
2005-04-08,1022.4437443281975
2005-04-11,1014.8942065632542
2005-04-12,1019.753152249525
