Date,KUKJE (ACWI ex KOREA) IMI
2004-04-21,910.1939121386681
2004-04-22,918.7591820514173
2004-04-23,923.3924455421972
2004-04-26,921.0508209441674
2004-04-27,917.255271043925
2004-04-28,908.6190394493215
2004-04-29,895.0655159621932
2004-04-30,885.092580258617
2004-05-03,892.50404041906
2004-05-04,889.5054253465823
2004-05-05,890.2260174252938
2004-05-06,883.3221610433162
2004-05-07,880.79365267682
2004-05-10,862.9359542702034
2004-05-11,873.2738303061258
2004-05-12,870.1445952940567
2004-05-13,871.8213897311847
2004-05-14,868.0193309084485
2004-05-17,848.2189286569094
2004-05-18,857.4029636584843
2004-05-19,861.7738522319513
2004-05-20,865.0088872972492
2004-05-21,865.4485036572664
2004-05-24,871.6743324065691
2004-05-25,870.6027036617048
2004-05-26,876.2523761613052
2004-05-27,872.6701249663308
2004-05-28,875.8773212146965
2004-05-31,876.2743318551195
2004-06-01,875.370928315365
2004-06-02,874.2367336543618
2004-06-03,869.3505003078229
2004-06-04,874.4311397734416
2004-06-07,884.8956127000575
2004-06-08,888.73246487412
2004-06-09,892.4412219849048
2004-06-10,895.310531843238
2004-06-11,898.372895414589
2004-06-14,884.1889635751701
2004-06-15,890.175765880467
2004-06-16,898.5816351964037
2004-06-17,897.7411001250072
2004-06-18,893.6604395786854
2004-06-21,894.9621051590085
2004-06-22,894.0202586767095
2004-06-23,899.8615990029954
2004-06-24,898.0244779701106
2004-06-25,898.138097458292
2004-06-28,896.929252092264
2004-06-29,900.6506617652653
2004-06-30,899.2161489144457
2004-07-01,895.1830735008318
2004-07-02,883.538785162874
2004-07-05,883.010185520648
2004-07-06,877.049288447545
2004-07-07,873.5809618740856
2004-07-08,866.873340095689
2004-07-09,870.4229972169043
2004-07-12,870.1572132993987
2004-07-13,874.5114552892481
2004-07-14,867.6981386368776
2004-07-15,864.3631798436151
2004-07-16,860.1602401581214
2004-07-19,860.6353708553813
2004-07-20,865.3249556957353
2004-07-21,867.7490151864504
2004-07-22,861.9588108003059
2004-07-23,863.939996237881
2004-07-26,857.424554335862
2004-07-27,866.7113648487323
2004-07-28,869.5070912865509
2004-07-29,872.9931013154774
2004-07-30,877.940013247906
2004-08-02,880.0471685749002
2004-08-03,875.8260326931035
2004-08-04,871.9617057935
2004-08-05,864.9789868810983
2004-08-06,842.388454506825
2004-08-09,839.8423294167715
2004-08-10,844.5028016950106
2004-08-11,847.4876941886845
2004-08-12,839.5128977425554
2004-08-13,832.4232517136838
2004-08-16,840.6374053977576
2004-08-17,843.9045280838701
2004-08-18,852.8434094301637
2004-08-19,850.5374610167897
2004-08-20,855.9632737568064
2004-08-23,863.5625343742389
2004-08-24,868.1053621401406
2004-08-25,874.6710703876515
2004-08-26,877.3810168604177
2004-08-27,884.3955235416364
2004-08-30,879.2527599966311
2004-08-31,873.7605471898311
2004-09-01,876.9600499761264
2004-09-02,884.0896724716061
2004-09-03,886.9667091492984
2004-09-06,888.3980104278667
2004-09-07,892.8105165860225
2004-09-08,887.8406364400679
2004-09-09,884.5590864997004
2004-09-10,881.1932122875716
2004-09-13,887.8314125922732
2004-09-14,887.3182365388103
2004-09-15,888.8176042687076
2004-09-16,892.8362323776425
2004-09-17,893.739276807195
2004-09-20,891.8954385381331
2004-09-21,890.997898512156
2004-09-22,883.5068884222682
2004-09-23,877.3850982464959
2004-09-24,878.8411446148406
2004-09-27,871.6495526788536
2004-09-28,875.07993068944
2004-09-29,878.7192659012189
2004-09-30,874.3959111413735
2004-10-01,888.4171361737261
2004-10-04,901.4027986097127
2004-10-05,899.1386184359544
2004-10-06,903.2268582203783
2004-10-07,898.7297017838706
2004-10-08,888.5657599809404
2004-10-11,891.4823800075625
2004-10-12,890.2555653815815
2004-10-13,888.2786915421565
2004-10-14,875.3649088401454
2004-10-15,873.0101895895194
2004-10-18,872.1315568228814
2004-10-19,871.327949962525
2004-10-20,864.412493108986
2004-10-21,867.8619540128504
2004-10-22,862.365078828847
2004-10-25,850.8479891641786
2004-10-26,858.2016761104537
2004-10-27,868.0183410027934
2004-10-28,873.3912758526815
2004-10-29,874.4580688046132
2004-11-01,875.0704893441618
2004-11-02,880.7245663777254
2004-11-03,883.345030445609
2004-11-04,886.7253353771747
2004-11-05,889.8972470717072
2004-11-08,886.3673689064026
2004-11-09,888.1260798321296
2004-11-10,887.8706778863642
2004-11-11,895.1785360507646
2004-11-12,901.0980448411475
2004-11-15,902.2687605729576
2004-11-16,895.7151765417286
2004-11-17,899.7050499781446
2004-11-18,901.22521664944
2004-11-19,891.8373195108239
2004-11-22,892.593661253248
2004-11-23,891.2128972309741
2004-11-24,891.1535208677492
2004-11-25,889.9967472479161
2004-11-26,888.8920861029178
2004-11-29,887.6124566229245
2004-11-30,883.9159970737596
2004-12-01,892.0548979923199
2004-12-02,895.5962764866789
2004-12-03,891.454717923017
2004-12-06,886.7333621713342
2004-12-07,880.4590864557324
2004-12-08,887.2437977793629
2004-12-09,886.8107328792373
2004-12-10,888.500469850447
2004-12-13,892.2051330651396
2004-12-14,896.1796927041426
2004-12-15,893.3302312355563
2004-12-16,899.0823770855411
2004-12-17,897.089296218654
2004-12-20,891.5420513039468
2004-12-21,897.9160175129178
2004-12-22,900.5298022890066
2004-12-23,895.9470813768091
2004-12-24,896.0853301184234
2004-12-27,890.2582741134848
2004-12-28,895.7452745473342
2004-12-29,895.8051278737075
2004-12-30,896.2013231822656
2004-12-31,898.5278377775784
2005-01-03,900.8525142410053
2005-01-04,901.491394104042
2005-01-05,896.5153432563848
2005-01-06,903.3573425947291
2005-01-07,910.1538794822362
2005-01-10,910.4179731278897
2005-01-11,904.3685790876267
2005-01-12,898.9234743633184
2005-01-13,899.9252639501425
2005-01-14,909.5389051959768
2005-01-17,912.080621081593
2005-01-18,918.874484455803
2005-01-19,914.5083434067603
2005-01-20,912.0532568537913
2005-01-21,906.9796170586484
2005-01-24,903.4308902195279
2005-01-25,909.7157229204148
2005-01-26,909.5606278292563
2005-01-27,912.2435374644824
2005-01-28,911.1808133148443
2005-01-31,917.3478381287855
2005-02-01,923.7418185301293
2005-02-02,925.9488595611016
2005-02-03,927.7927447371244
2005-02-04,937.4369534877429
2005-02-07,944.2428214380847
2005-02-08,947.0896118865153
2005-02-09,941.5683412738375
2005-02-10,939.2276788942085
2005-02-11,946.5396541758057
2005-02-14,944.5548714970536
2005-02-15,947.037133845312
2005-02-16,944.3068493492758
2005-02-17,936.7804542806269
2005-02-18,937.8667112654498
2005-02-21,937.7318019999068
2005-02-22,921.9296161484629
2005-02-23,922.7267295510571
2005-02-24,926.4275984874669
2005-02-25,936.7619782254211
2005-02-28,931.2196803964215
2005-03-01,939.9694449894076
2005-03-02,943.3329869836593
2005-03-03,943.2077033768118
2005-03-04,945.4332681761425
2005-03-07,949.4820360111789
2005-03-08,938.6107379098579
2005-03-09,932.1742811212921
2005-03-10,926.5469722713564
2005-03-11,922.4299721745655
2005-03-14,927.6666094531781
2005-03-15,928.901033399046
2005-03-16,916.7849778694813
2005-03-17,919.4431409880467
2005-03-18,924.5040511106952
2005-03-21,926.4434799020602
2005-03-22,921.2274312112804
2005-03-23,925.9295323908439
2005-03-24,928.6055474512891
2005-03-25,929.132491970657
2005-03-28,934.3540636841017
2005-03-29,926.097004181115
2005-03-30,929.4742852933082
2005-03-31,930.5862600121078
2005-04-01,931.5657246602418
2005-04-04,936.8300065424671
2005-04-05,940.8560485092036
2005-04-06,942.9797361325451
2005-04-07,944.4977957587665
2005-04-08,943.8646073996747
2005-04-11,936.9860892637744
2005-04-12,941.4872778529947
2005-04-13,936.6162305932605
2005-04-14,932.6766057208201
2005-04-15,912.5031522287101
2005-04-18,901.1704804490364
2005-04-19,908.1661436412107
2005-04-20,899.8361193335184
2005-04-21,905.910090842315
2005-04-22,907.9158672935673
2005-04-25,918.9428680472818
2005-04-26,914.2967524353556
2005-04-27,911.5544377740498
2005-04-28,907.5557286093194
2005-04-29,914.6182775628744
2005-05-02,921.8776441569896
2005-05-03,919.5531137892664
2005-05-04,925.2475901932678
2005-05-05,927.2469728241605
2005-05-06,934.5585147396973
2005-05-09,937.5480972816684
2005-05-10,927.5701059286935
2005-05-11,931.6090969379475
2005-05-12,931.6455150818483
2005-05-13,931.1872208909843
2005-05-16,935.1761011164594
2005-05-17,937.387164577881
2005-05-18,946.2685799021111
2005-05-19,953.1243321912174
2005-05-20,955.943611754073
2005-05-23,958.7254857595985
2005-05-24,959.3018001765348
2005-05-25,954.9524378693919
2005-05-26,964.2937712929754
2005-05-27,965.4069154275293
2005-05-30,972.1248210737352
2005-05-31,976.5341514520129
2005-06-01,989.9554033255685
2005-06-02,990.3841895942916
2005-06-03,988.476734185444
2005-06-06,988.9203086619829
2005-06-07,992.3232070143155
2005-06-08,988.1415632147098
2005-06-09,997.08300522158
2005-06-10,1002.5888321750625
2005-06-13,1009.509149660519
2005-06-14,1011.5656289642994
2005-06-15,1009.5214709144146
2005-06-16,1016.2733305524962
2005-06-17,1012.0369519899435
2005-06-20,1017.0040642435806
2005-06-21,1017.809531564426
2005-06-22,1019.2977267673823
2005-06-23,1019.4931202958144
2005-06-24,1010.2359870155223
2005-06-27,1001.9854934840956
2005-06-28,1015.1586310645304
2005-06-29,1016.0669140904056
2005-06-30,1009.0394335193294
2005-07-01,1020.583518086246
2005-07-04,1025.4561391004315
2005-07-05,1029.4050666883259
2005-07-06,1026.268295161221
2005-07-07,1020.1892091792756
2005-07-08,1031.9330437991919
2005-07-11,1031.047306635122
2005-07-12,1025.149020971257
2005-07-13,1032.1900284146313
2005-07-14,1034.0774739178544
2005-07-15,1037.7177409891874
2005-07-18,1033.8407245772828
2005-07-19,1042.5091010967406
2005-07-20,1043.9444042326581
2005-07-21,1036.924078047812
2005-07-22,1040.7644211199768
2005-07-25,1041.8638058047509
2005-07-26,1044.6278604653116
2005-07-27,1048.0965853042912
2005-07-28,1051.0194402602651
2005-07-29,1044.0792894189904
2005-08-01,1042.4623165416856
2005-08-02,1050.4820547868385
2005-08-03,1044.26814217131
2005-08-04,1034.1179503561755
2005-08-05,1027.9672484087118
2005-08-08,1027.0370910339373
2005-08-09,1033.6410141410531
2005-08-10,1037.446767392461
2005-08-11,1039.5122688483264
2005-08-12,1036.9184528791181
2005-08-15,1042.24323858972
2005-08-16,1037.9051667788742
2005-08-17,1037.7401104491485
2005-08-18,1042.0242950785957
2005-08-19,1046.739525046208
2005-08-22,1046.243151553513
2005-08-23,1044.4019915652545
2005-08-24,1036.694555962043
2005-08-25,1034.1284733694285
2005-08-26,1026.8840306679965
2005-08-29,1032.135615312498
2005-08-30,1036.0958379607762
2005-08-31,1039.0375578361886
2005-09-01,1035.196748163068
2005-09-02,1029.4818153004862
2005-09-05,1034.0501274770031
2005-09-06,1044.3076223399294
2005-09-07,1048.888148053347
2005-09-08,1047.8599803520506
2005-09-09,1055.0182881847843
2005-09-12,1065.404555819612
2005-09-13,1059.0664275722281
2005-09-14,1057.375133534629
2005-09-15,1063.9022311201707
2005-09-16,1069.6569015956495
2005-09-19,1072.6967759777904
2005-09-20,1069.2974077132992
2005-09-21,1058.692638818974
2005-09-22,1062.8678109259422
2005-09-23,1068.6391556600986
2005-09-26,1078.2161022799626
2005-09-27,1077.9643259738239
2005-09-28,1082.587737034831
2005-09-29,1090.3247527361345
2005-09-30,1089.1870036966206
2005-10-03,1100.2308453804326
2005-10-04,1093.788911285114
2005-10-05,1077.2783993617852
2005-10-06,1053.6304727284696
2005-10-07,1055.8845194604742
2005-10-10,1057.3170672008903
2005-10-11,1061.9014717013704
2005-10-12,1052.8911704704046
2005-10-13,1052.7428209512102
2005-10-14,1049.064160852246
2005-10-17,1053.0957077266962
2005-10-18,1050.978279399183
2005-10-19,1048.431754747533
2005-10-20,1042.061395978885
2005-10-21,1040.1379979561361
2005-10-24,1055.0388758426782
2005-10-25,1047.9296650279255
2005-10-26,1048.2952009255357
2005-10-27,1034.8396557023711
2005-10-28,1045.1179407678578
2005-10-31,1067.3417526590881
2005-11-01,1067.7263965529603
2005-11-02,1071.2711028026467
2005-11-03,1082.713394478067
2005-11-04,1095.291395268548
2005-11-07,1099.2915470265307
2005-11-08,1100.2385074909537
2005-11-09,1102.5947134333262
2005-11-10,1105.1719561110738
2005-11-11,1114.2989318395562
2005-11-14,1112.1981189922162
2005-11-15,1109.5397309356074
2005-11-16,1110.7222888621843
2005-11-17,1117.228479067342
2005-11-18,1124.3513068021784
2005-11-21,1127.6954261208712
2005-11-22,1131.9246309005875
2005-11-23,1131.7757536888992
2005-11-24,1131.695516022365
2005-11-25,1137.463393352798
2005-11-28,1127.184790763623
2005-11-29,1129.7305822793944
2005-11-30,1122.939977611469
2005-12-01,1142.2871813090496
2005-12-02,1149.4902563596036
2005-12-05,1143.342727706495
2005-12-06,1144.5263255215593
2005-12-07,1146.1772004218963
2005-12-08,1136.366450052966
2005-12-09,1139.2015956147484
2005-12-12,1134.6930961644405
2005-12-13,1140.0730146812434
2005-12-14,1136.0813606977006
2005-12-15,1138.2112717179089
2005-12-16,1135.4881165562563
2005-12-19,1132.6106372519735
2005-12-20,1141.8108817625719
2005-12-21,1152.7594058872937
