Date,ACWI ex FINLAND IMI
2016-06-01,2362.7936110883543
2016-06-02,2368.381580394929
2016-06-03,2340.485332505568
2016-06-06,2345.9542702004646
2016-06-07,2362.1951166075446
2016-06-08,2363.1766861063147
2016-06-09,2363.095881271165
2016-06-10,2334.985196759516
2016-06-13,2304.835170794493
2016-06-14,2302.174905410736
2016-06-15,2303.2546172098014
2016-06-16,2310.622038869597
2016-06-17,2301.857749677496
2016-06-20,2324.4247731604296
2016-06-21,2344.1087869025214
2016-06-22,2341.346191474504
2016-06-23,2359.232382828433
2016-06-24,2294.10642457137
2016-06-27,2270.576509856612
2016-06-28,2294.085542595559
2016-06-29,2333.561523208047
2016-06-30,2360.2695644467135
2016-07-01,2366.71719318468
2016-07-04,2367.6884515738784
2016-07-05,2349.667506166745
2016-07-06,2348.877163509078
2016-07-07,2355.5226259014717
2016-07-08,2388.5078785709065
2016-07-11,2410.1275952104634
2016-07-12,2426.2188089232745
2016-07-13,2423.6348757953706
2016-07-14,2436.6141890470913
2016-07-15,2441.03055656655
2016-07-18,2447.3509591898146
2016-07-19,2452.217437416379
2016-07-20,2464.8343768590335
2016-07-21,2465.116269076249
2016-07-22,2471.4180185221844
2016-07-25,2468.4161607873407
2016-07-26,2470.2746219904216
2016-07-27,2471.1573354918964
2016-07-28,2452.825957764096
2016-07-29,2449.1662754030785
2016-08-01,2448.662974952585
2016-08-02,2421.198713085478
2016-08-03,2426.5408164571786
2016-08-04,2442.236610784856
2016-08-05,2471.7120427966156
2016-08-08,2477.7868058112044
2016-08-09,2481.4550594282005
2016-08-10,2469.9632538144942
2016-08-11,2478.845505597731
2016-08-12,2480.6127594025993
2016-08-15,2483.4745458000493
2016-08-16,2458.623091305171
2016-08-17,2453.6789500925684
2016-08-18,2452.185745053338
2016-08-19,2445.268065727472
2016-08-22,2443.8328089665006
2016-08-23,2454.362541178017
2016-08-24,2457.6110495633907
2016-08-25,2446.7272763993883
2016-08-26,2446.3473282573946
2016-08-29,2469.15438399878
2016-08-30,2471.0607897817945
2016-08-31,2467.4071545051947
2016-09-01,2460.1397761666058
2016-09-02,2483.667450871868
2016-09-05,2494.215225881359
2016-09-06,2488.8631143763105
2016-09-07,2492.1816153714267
2016-09-08,2481.9560142040714
2016-09-09,2443.172738287985
2016-09-12,2445.119119955067
2016-09-13,2412.665540451766
2016-09-14,2408.2736091363254
2016-09-15,2426.2067098971015
2016-09-16,2432.8782629320976
2016-09-19,2441.3747169911103
2016-09-20,2443.8515202355816
2016-09-21,2476.969448267822
2016-09-22,2483.7588700227107
2016-09-23,2473.876840536861
2016-09-26,2441.7229970578833
2016-09-27,2464.7032497830264
2016-09-28,2476.267465552382
2016-09-29,2459.9584812870426
2016-09-30,2462.9026027647415
2016-10-03,2466.229040466559
2016-10-04,2473.6025851894706
2016-10-05,2468.999381833712
2016-10-06,2472.749239695044
2016-10-07,2461.7916088194465
2016-10-10,2476.3911938764895
2016-10-11,2469.6446304463484
2016-10-12,2473.1317573232786
2016-10-13,2457.9396000280694
2016-10-14,2470.3222312858525
2016-10-17,2464.810940580294
2016-10-18,2490.2863881731228
2016-10-19,2501.304301130666
2016-10-20,2506.9446005232817
2016-10-21,2515.086173555542
2016-10-24,2520.6122917376824
2016-10-25,2518.679604611345
2016-10-26,2500.3077009593044
2016-10-27,2489.9934947389243
2016-10-28,2482.825926659882
2016-10-31,2476.4560651849433
2016-11-01,2448.2653568969777
2016-11-02,2413.108612176283
2016-11-03,2410.2734488057736
2016-11-04,2394.7043694149133
2016-11-07,2450.66548354616
2016-11-08,2457.866949159671
2016-11-09,2481.080329036836
2016-11-10,2503.9632951359017
2016-11-11,2498.3721221852416
2016-11-14,2523.060340221193
2016-11-15,2534.92697517725
2016-11-16,2545.775185970248
2016-11-17,2557.2423436409017
2016-11-18,2568.9997116025024
2016-11-21,2575.224862797763
2016-11-22,2591.2403333379543
2016-11-23,2601.145097201745
2016-11-24,2596.7721274507903
2016-11-25,2597.7999910539515
2016-11-28,2593.9796524298695
2016-11-29,2587.1662745751587
2016-11-30,2587.2734056504764
2016-12-01,2580.1988569287223
2016-12-02,2567.1162171541655
2016-12-05,2565.376920146703
2016-12-06,2579.5789458996273
2016-12-07,2601.4367895463856
2016-12-08,2649.857844037189
2016-12-09,2676.571573149496
2016-12-12,2655.338626043631
2016-12-13,2666.0488934628843
2016-12-14,2647.0580867147173
2016-12-15,2690.6003614843376
2016-12-16,2691.9370398813035
2016-12-19,2689.553679226934
2016-12-20,2709.0241215335277
2016-12-21,2692.6453970631815
2016-12-22,2679.9658075847155
2016-12-23,2681.0460787495394
2016-12-26,2680.4411556298032
2016-12-27,2685.4455169535318
2016-12-28,2691.329400290973
2016-12-29,2673.354564662358
2016-12-30,2657.90312273643
2017-01-02,2660.4001036999193
2017-01-03,2710.7975758670914
2017-01-04,2712.1620020575115
2017-01-05,2693.8284512471255
2017-01-06,2699.297765885863
2017-01-09,2694.883816528202
2017-01-10,2693.0343631022056
2017-01-11,2723.07155155126
2017-01-12,2685.368070485604
2017-01-13,2699.3299832808307
2017-01-16,2696.4075836827274
2017-01-17,2673.4648088413187
2017-01-18,2678.808439768242
2017-01-19,2684.478100586513
2017-01-20,2676.4042195430384
2017-01-23,2661.1600220272085
2017-01-24,2674.801875288823
2017-01-25,2699.2237877955404
2017-01-26,2715.8006304034743
2017-01-27,2705.212940239609
2017-01-30,2692.421364287469
2017-01-31,2664.5841322680653
2017-02-01,2679.2258998615494
2017-02-02,2670.4477924472208
2017-02-03,2691.0873209305423
2017-02-06,2694.3740475886543
2017-02-07,2705.0938931854143
2017-02-08,2707.7312990275764
2017-02-09,2728.014599800832
2017-02-10,2750.5029469903598
2017-02-13,2768.2380110160734
2017-02-14,2779.8979826777327
2017-02-15,2792.9395078828393
2017-02-16,2773.0377870473444
2017-02-17,2781.5211099072967
2017-02-20,2785.7071503163297
2017-02-21,2817.704191718134
2017-02-22,2815.8334364584575
2017-02-23,2806.963670728928
2017-02-24,2804.6288646092994
2017-02-27,2794.8380955124017
2017-02-28,2784.736603348889
2017-03-01,2828.238290583412
2017-03-02,2824.310762103898
2017-03-03,2812.8057921990817
2017-03-06,2799.5688858048425
2017-03-07,2797.442573709092
2017-03-08,2795.03523578092
2017-03-09,2785.3955882975056
2017-03-10,2780.1505286658394
2017-03-13,2787.1048117569694
2017-03-14,2784.096480352553
2017-03-15,2805.403430540989
2017-03-16,2798.2141770674248
2017-03-17,2797.345582795452
2017-03-20,2792.689360293611
2017-03-21,2757.787032653026
2017-03-22,2752.630038399955
2017-03-23,2761.015028741568
2017-03-24,2758.168012008935
2017-03-27,2736.2686960557808
2017-03-28,2760.3668782647696
2017-03-29,2790.6051329185707
2017-03-30,2799.138486817067
2017-03-31,2799.172506118301
2017-04-03,2805.2791027697035
2017-04-04,2803.6752539876293
2017-04-05,2798.7754006727087
2017-04-06,2800.9484242527665
2017-04-07,2810.0195661701873
2017-04-10,2816.2905954054063
2017-04-11,2810.5090268456106
2017-04-12,2805.8986200243953
2017-04-13,2792.5720831004164
2017-04-14,2790.271518668867
2017-04-17,2800.3636569636706
2017-04-18,2779.3166293803065
2017-04-19,2772.2096171985313
2017-04-20,2776.2743811425007
2017-04-21,2791.830936488798
2017-04-24,2787.9984662751976
2017-04-25,2789.2077983348217
2017-04-26,2803.4521228780227
2017-04-27,2804.2201620657984
2017-04-28,2793.009106068114
2017-05-01,2792.240863853835
2017-05-02,2803.557697679497
2017-05-03,2796.223921757558
2017-05-04,2788.594687463565
2017-05-05,2791.314061991204
2017-05-08,2808.769264635612
2017-05-09,2816.1942530439624
2017-05-10,2828.0540345316817
2017-05-11,2823.8845204727286
2017-05-12,2811.569222727334
2017-05-15,2811.8913278179907
2017-05-16,2793.352410958908
2017-05-17,2744.842063785187
2017-05-18,2742.0005863298534
2017-05-19,2745.319643482722
2017-05-22,2748.1387989694554
2017-05-23,2755.3331663335944
2017-05-24,2768.336698920388
2017-05-25,2772.140464308993
2017-05-26,2777.1172926393683
2017-05-29,2777.6121790777242
2017-05-30,2773.881383186404
2017-05-31,2758.2803952184418
2017-06-01,2780.842385290449
2017-06-02,2786.224245567179
2017-06-05,2787.806760010125
2017-06-06,2777.092762016771
2017-06-07,2779.2850881982886
2017-06-08,2788.582934486173
2017-06-09,2796.325722062787
2017-06-12,2783.8315204659584
2017-06-13,2797.0575475516503
2017-06-14,2782.395878319351
2017-06-15,2792.5458632330487
2017-06-16,2788.63396406506
2017-06-19,2815.9058625924995
2017-06-20,2806.6046230327706
2017-06-21,2798.200263497033
2017-06-22,2798.1218634023917
2017-06-23,2794.0110770761753
2017-06-26,2799.548995976555
2017-06-27,2764.836634400356
2017-06-28,2763.853013727505
2017-06-29,2734.8080180538964
2017-06-30,2735.581607113499
2017-07-03,2751.095413286566
2017-07-04,2750.5960710573327
2017-07-05,2758.147160608318
2017-07-06,2724.2984938310733
2017-07-07,2732.5003446997953
2017-07-10,2739.0464585004447
2017-07-11,2733.097365009154
2017-07-12,2757.972379007843
2017-07-13,2770.4447836660993
2017-07-14,2775.928129289034
2017-07-17,2772.948888591029
2017-07-18,2748.4774912208404
2017-07-19,2778.079557306485
2017-07-20,2756.0020234477324
2017-07-21,2745.1430564828584
2017-07-24,2745.6122066387034
2017-07-25,2748.3579634311445
2017-07-26,2756.5091160796865
2017-07-27,2751.8042400731483
2017-07-28,2727.1008742694776
2017-07-31,2719.0268200591017
2017-08-01,2726.1908281279666
2017-08-02,2714.3082872766568
2017-08-03,2705.5937049356567
2017-08-04,2735.1620411239155
2017-08-07,2732.2264901695953
2017-08-08,2740.597515720789
2017-08-09,2729.7088764914297
2017-08-10,2698.9258006639375
2017-08-11,2682.7447495575034
2017-08-14,2706.0446157179467
2017-08-15,2715.6241240421064
2017-08-16,2727.8158464036046
2017-08-17,2698.7508706650856
2017-08-18,2689.0860920331693
2017-08-21,2677.237258008149
2017-08-22,2707.4331228628143
2017-08-23,2693.698633019086
2017-08-24,2695.451532235668
2017-08-25,2687.518824529231
2017-08-28,2671.379223622299
2017-08-29,2653.3660547664495
2017-08-30,2683.706658844109
2017-08-31,2705.8950790855406
2017-09-01,2717.6330030459376
2017-09-04,2704.6807777066124
2017-09-05,2692.337380622279
2017-09-06,2693.7432408658556
2017-09-07,2687.2054731266903
2017-09-08,2684.941076588779
2017-09-11,2716.0327454689373
2017-09-12,2731.695244081636
2017-09-13,2737.6654020168944
2017-09-14,2744.7478470366696
2017-09-15,2730.4019145038174
2017-09-18,2739.4408000360368
2017-09-19,2739.3394297799714
2017-09-20,2739.9925894419757
2017-09-21,2745.599257401991
2017-09-22,2738.7897569840948
2017-09-25,2751.7464589620804
2017-09-26,2766.5368119369573
2017-09-27,2783.0640915441913
2017-09-28,2775.3676826657597
2017-09-29,2779.664148143828
2017-10-02,2806.658164000249
2017-10-03,2812.151269809648
2017-10-04,2813.2704403875196
2017-10-05,2830.978560279654
2017-10-06,2824.2431043554493
2017-10-09,2820.768842456652
2017-10-10,2816.1216409800954
2017-10-11,2814.4123766579196
2017-10-12,2814.756745982339
2017-10-13,2823.8525576939446
2017-10-16,2836.7717241068563
2017-10-17,2841.649519591629
2017-10-18,2840.2042148381406
2017-10-19,2821.7364700885705
2017-10-20,2841.3320105259454
2017-10-23,2843.328944794744
2017-10-24,2840.567092524745
2017-10-25,2819.5882957143353
2017-10-26,2847.0241313787756
2017-10-27,2888.0472553057916
2017-10-30,2878.249802052629
2017-10-31,2878.31007553982
2017-11-01,2893.731485753945
2017-11-02,2881.8589000405395
2017-11-03,2897.9462864848115
2017-11-06,2909.435942514516
2017-11-07,2910.8615342094854
2017-11-08,2913.51966688064
2017-11-09,2892.7907015562173
2017-11-10,2880.2200647692953
2017-11-13,2872.2547085525375
2017-11-14,2844.7271312661874
2017-11-15,2817.899036952187
2017-11-16,2849.0541089322687
2017-11-17,2847.9855687430163
2017-11-20,2860.374658287426
2017-11-21,2885.258533078044
2017-11-22,2876.0047510999057
2017-11-23,2865.581546099641
2017-11-24,2850.7138124656894
2017-11-27,2847.379821280963
2017-11-28,2873.590186591663
2017-11-29,2876.9191044231657
2017-11-30,2867.5656019832695
2017-12-01,2870.0023602681754
2017-12-04,2875.971842493416
2017-12-05,2870.5106728795818
2017-12-06,2867.955760527932
2017-12-07,2875.2880258314717
2017-12-08,2899.328437112329
2017-12-11,2899.9375277934196
2017-12-12,2915.7182201588257
2017-12-13,2912.6634560368207
2017-12-14,2900.4809395763164
2017-12-15,2913.0034517384092
2017-12-18,2928.7970012432797
2017-12-19,2920.19663243247
2017-12-20,2902.9222066939246
2017-12-21,2915.6788333555623
2017-12-22,2923.0178103387984
2017-12-25,2923.434690750161
2017-12-26,2914.961220573806
2017-12-27,2915.9751878676434
2017-12-28,2913.4208240866906
2017-12-29,2893.929903816878
2018-01-01,2893.746278017145
2018-01-02,2906.1962766596153
2018-01-03,2924.032277947685
2018-01-04,2933.5927596055576
2018-01-05,2961.4466724664217
2018-01-08,2979.8958313689686
2018-01-09,2995.4315987354444
2018-01-10,2980.8247811870574
2018-01-11,2977.8071661315994
2018-01-12,2971.7792900753066
2018-01-15,2952.2876285724037
2018-01-16,2956.537920010184
2018-01-17,2968.095325539186
2018-01-18,2965.3225567373447
2018-01-19,2984.4853671590085
2018-01-22,2995.517299113246
2018-01-23,3000.340519363097
2018-01-24,2983.337175565676
2018-01-25,2958.3695168898353
2018-01-26,2993.021786695968
2018-01-29,2992.896415247057
2018-01-30,2950.314896467086
2018-01-31,2939.847204114622
2018-02-01,2935.49402649377
2018-02-02,2890.551729137664
2018-02-05,2809.445487448808
2018-02-06,2809.599522586467
2018-02-07,2824.1433553385095
2018-02-08,2765.3890374568573
2018-02-09,2767.7877648365684
2018-02-12,2793.4181059548814
2018-02-13,2784.073458156041
2018-02-14,2808.998468761222
2018-02-15,2826.6902885494997
2018-02-16,2841.9910838255746
2018-02-19,2852.8399845257077
2018-02-20,2852.3214290778787
2018-02-21,2853.221805371079
2018-02-22,2849.4897222357076
2018-02-23,2886.7976302065495
2018-02-26,2911.525075263063
2018-02-27,2897.83220409278
2018-02-28,2876.7970857889413
2018-03-01,2848.8115439621297
2018-03-02,2817.373241003398
2018-03-05,2830.6731456729044
2018-03-06,2834.349030307882
2018-03-07,2831.404032248426
2018-03-08,2860.719436306196
2018-03-09,2894.182606538234
2018-03-12,2905.314699451657
2018-03-13,2876.7713691104914
2018-03-14,2872.832654434162
2018-03-15,2879.7150276183047
2018-03-16,2889.4141990335447
2018-03-19,2848.3172468069133
2018-03-20,2863.9024839063823
2018-03-21,2864.216704536418
2018-03-22,2809.4267444508505
2018-03-23,2748.202169939443
2018-03-26,2770.1665581260904
2018-03-27,2766.2168864136406
2018-03-28,2762.514957617269
2018-03-29,2797.351764858594
2018-03-30,2799.581364285266
2018-04-02,2763.281073905804
2018-04-03,2783.9218105248788
2018-04-04,2788.951615002302
2018-04-05,2830.9761092079325
2018-04-06,2790.6070849331823
2018-04-09,2789.341125892454
2018-04-10,2818.1212073905403
2018-04-11,2803.0625077322557
2018-04-12,2828.330608101106
2018-04-13,2822.4469119712003
2018-04-16,2825.2176905346005
2018-04-17,2849.685322200198
2018-04-18,2854.6383775200748
2018-04-19,2850.9785640405184
2018-04-20,2847.5158018732777
2018-04-23,2854.7826433234736
2018-04-24,2837.2390525531127
2018-04-25,2836.991881907074
2018-04-26,2870.230519315738
2018-04-27,2880.526265616516
2018-04-30,2876.0963236381385
2018-05-01,2894.6981911675534
2018-05-02,2893.1610226468047
2018-05-03,2884.6609584478083
2018-05-04,2911.5431410107603
2018-05-07,2926.8140720688875
2018-05-08,2940.8532158600315
2018-05-09,2958.9368749768532
2018-05-10,2973.501212165881
2018-05-11,2970.9422235285065
2018-05-14,2970.6373696371793
2018-05-15,2973.138621966966
2018-05-16,2998.347012127255
2018-05-17,2998.8056814820093
2018-05-18,2997.8853576460915
2018-05-21,3014.9892743095916
2018-05-22,3007.9728754729226
2018-05-23,3016.1876418983566
2018-05-24,3006.4125118070024
2018-05-25,3016.7570540860092
2018-05-28,3021.3605530389154
2018-05-29,3004.51475519828
2018-05-30,3010.6280599831694
2018-05-31,2988.8318075132775
2018-06-01,3013.579621041333
2018-06-04,3026.119063818972
2018-06-05,3030.6404461883317
2018-06-06,3024.8689570435085
2018-06-07,3014.7329107155
2018-06-08,3026.2462573226144
2018-06-11,3025.1348427380854
2018-06-12,3033.1115910425497
2018-06-13,3028.400489104891
2018-06-14,3060.242139569018
2018-06-15,3054.4184335010777
2018-06-18,3043.965098448376
2018-06-19,3032.6247016371135
2018-06-20,3040.557606421923
2018-06-21,3013.6833489456153
2018-06-22,3018.7822886186436
2018-06-25,2964.794419786181
2018-06-26,2973.0136274282036
2018-06-27,2969.4940009003917
2018-06-28,2976.042792661372
2018-06-29,2970.3243414214794
2018-07-02,2975.41691835568
2018-07-03,2965.061560892006
2018-07-04,2966.0646794064514
2018-07-05,2968.1676709047983
2018-07-06,2978.4525963667406
2018-07-09,3004.8975462715157
2018-07-10,3019.8779798242103
2018-07-11,2993.066840317164
2018-07-12,3020.1429342594456
2018-07-13,3030.598607376014
2018-07-16,3015.7471250574927
2018-07-17,3029.3721271466356
2018-07-18,3044.360253235924
2018-07-19,3041.831931577664
2018-07-20,3024.7927562595182
2018-07-23,3025.235350000836
2018-07-24,3040.102465314328
2018-07-25,3063.7789699226287
2018-07-26,3070.0896389366912
2018-07-27,3063.9336822555265
2018-07-30,3037.638564365846
2018-07-31,3046.3250683883603
2018-08-01,3049.5646610908275
2018-08-02,3058.3745370062716
2018-08-03,3074.5545365449884
2018-08-06,3085.190081264344
2018-08-07,3090.3255186573633
2018-08-08,3086.1157749384874
2018-08-09,3093.073992215336
2018-08-10,3096.877650317277
2018-08-13,3077.999850426045
2018-08-14,3103.640516662749
2018-08-15,3086.0087948839787
2018-08-16,3083.7079293925567
2018-08-17,3089.0826728080756
2018-08-20,3095.1342153759597
2018-08-21,3085.8759973247147
2018-08-22,3072.6665709609865
2018-08-23,3069.955572911497
2018-08-24,3072.172212216142
2018-08-27,3088.982713121152
2018-08-28,3081.286015475162
2018-08-29,3096.645115377449
2018-08-30,3091.8439266054897
2018-08-31,3091.4941662881106
2018-09-03,3087.831798186684
2018-09-04,3091.278140651788
2018-09-05,3054.8644674834395
2018-09-06,3041.353658763848
2018-09-07,3047.1045180615065
2018-09-10,3044.3816912557613
2018-09-11,3052.8427340814897
2018-09-12,3049.0550387167577
2018-09-13,3051.6507712917605
2018-09-14,3063.1542433278196
2018-09-17,3045.0892174170726
2018-09-18,3058.064281028294
2018-09-19,3074.84658862104
2018-09-20,3077.1570279441
2018-09-21,3083.386700708633
2018-09-24,3064.320888118639
2018-09-25,3067.45123507878
2018-09-26,3072.6493025012364
2018-09-27,3091.0038144374407
2018-09-28,3101.8336640666867
2018-10-01,3112.058879981418
2018-10-02,3108.394175403921
2018-10-03,3114.618207414631
2018-10-04,3087.488197808763
2018-10-05,3068.354369497897
2018-10-08,3066.119016141663
2018-10-09,3058.7187257197597
2018-10-10,2977.970632496812
2018-10-11,2905.731193899798
2018-10-12,2935.1803061987107
2018-10-15,2917.1049454908966
2018-10-16,2969.3862936210608
2018-10-17,2980.125394348029
2018-10-18,2954.2802249879337
2018-10-19,2947.3326396658886
2018-10-22,2946.28691369861
2018-10-23,2915.5829951756473
2018-10-24,2870.921206112616
2018-10-25,2895.046740848923
2018-10-26,2863.7063545972755
2018-10-29,2849.382228910229
2018-10-30,2885.0144456639246
2018-10-31,2931.154991261083
2018-11-01,2946.269465467343
2018-11-02,2955.7303436726384
2018-11-05,2952.419526416223
2018-11-06,2960.7527771644036
2018-11-07,2991.1483256946835
2018-11-08,2999.7754053084486
2018-11-09,2987.841317990917
2018-11-12,2966.3791069326394
2018-11-13,2955.222963082092
2018-11-14,2934.1889611203296
2018-11-15,2950.6160220226625
2018-11-16,2939.7243083949375
2018-11-19,2896.4625485042184
2018-11-20,2860.261539915168
2018-11-21,2876.9781622371656
2018-11-22,2874.011869529567
2018-11-23,2877.4458066153848
2018-11-26,2911.2757883679064
2018-11-27,2924.4711261259818
2018-11-28,2970.93209842124
2018-11-29,2951.304885358854
2018-11-30,2975.2804267328856
2018-12-03,3008.1642144318803
2018-12-04,2940.3202238724252
2018-12-05,2928.5087137576206
2018-12-06,2887.814236785884
2018-12-07,2854.650364681024
2018-12-10,2833.799146224789
2018-12-11,2848.9247749186757
2018-12-12,2871.174993496091
2018-12-13,2873.9503308759845
2018-12-14,2841.7224303692033
2018-12-17,2793.2771077577772
2018-12-18,2777.3374537373065
2018-12-19,2744.5387092488536
2018-12-20,2704.6175109941455
2018-12-21,2668.1883917354216
2018-12-24,2627.071612260192
2018-12-25,2615.834457690599
2018-12-26,2688.289812589757
2018-12-27,2706.038547966946
2018-12-28,2713.870087627463
2018-12-31,2733.1260173703786
2019-01-01,2733.2805866798353
2019-01-02,2745.3247271487517
2019-01-03,2700.400748785224
2019-01-04,2765.8531302700544
2019-01-07,2780.3987242917046
2019-01-08,2806.2205689198468
2019-01-09,2815.8861164988766
2019-01-10,2823.5699143468955
2019-01-11,2834.905046612619
2019-01-14,2822.921517752686
2019-01-15,2854.551782055792
2019-01-16,2870.2113298941285
2019-01-17,2885.8716447641114
2019-01-18,2924.002963999671
2019-01-21,2924.565031706045
2019-01-22,2895.9835935628516
2019-01-23,2891.6164529151356
2019-01-24,2906.134169965165
2019-01-25,2923.5880737986454
2019-01-28,2897.446731983422
2019-01-29,2903.8849802918285
2019-01-30,2929.471403063729
2019-01-31,2944.4347685035164
2019-02-01,2947.7044538317073
2019-02-04,2968.9494852004036
2019-02-05,2991.303409317362
2019-02-06,2993.5085646251973
2019-02-07,2971.5973353998406
2019-02-08,2968.636974276064
2019-02-11,2984.5289880216033
2019-02-12,3011.300490887628
2019-02-13,3024.982044072078
2019-02-14,3022.461703443244
2019-02-15,3047.8683142293935
2019-02-18,3046.518463266949
2019-02-19,3043.9673351026154
2019-02-20,3054.532694258233
2019-02-21,3048.1356347430756
2019-02-22,3065.7825104804
2019-02-25,3072.866569397075
2019-02-26,3067.888515285716
2019-02-27,3061.7989214215618
2019-02-28,3049.742263186648
2019-03-01,3063.9515335351325
2019-03-04,3074.9881786856336
2019-03-05,3075.4910023194493
2019-03-06,3058.7780100070495
2019-03-07,3056.5522339615945
2019-03-08,3037.7115706505983
2019-03-11,3075.1734534923185
2019-03-12,3076.3297638304402
2019-03-13,3082.0797679705547
2019-03-14,3083.4722294880403
2019-03-15,3096.0744742902802
2019-03-18,3109.1185111128207
2019-03-19,3109.579418487641
2019-03-20,3095.913638522443
2019-03-21,3114.93711193406
2019-03-22,3088.2082142129593
2019-03-25,3063.627916607385
2019-03-26,3097.499302295405
2019-03-27,3094.4974281329587
2019-03-28,3102.3466682744183
2019-03-29,3124.920686526733
2019-04-01,3162.7816641825543
2019-04-02,3171.1531947873523
2019-04-03,3178.655460300328
2019-04-04,3182.9040711469293
2019-04-05,3192.672000322497
2019-04-08,3186.4152132061467
2019-04-09,3171.421608817655
2019-04-10,3186.8796576156424
2019-04-11,3177.66949727016
2019-04-12,3182.0833893527088
2019-04-15,3185.623705734563
2019-04-16,3193.0859615286836
2019-04-17,3188.9658595694277
2019-04-18,3202.5231395700193
2019-04-19,3203.026124227583
2019-04-22,3199.226959011127
2019-04-23,3231.2995578208347
2019-04-24,3224.858060672869
2019-04-25,3233.787590538568
2019-04-26,3240.8257652364123
2019-04-29,3244.271557963954
2019-04-30,3234.7820623831262
2019-05-01,3213.786502572272
2019-05-02,3219.4352990559464
2019-05-03,3243.287361940841
2019-05-06,3221.368220259292
2019-05-07,3180.8289422578414
2019-05-08,3169.2475675245805
2019-05-09,3138.312746766697
2019-05-10,3145.588727703874
2019-05-13,3086.705524133637
2019-05-14,3111.712377232687
2019-05-15,3128.799244795391
2019-05-16,3155.762736132853
2019-05-17,3142.8343027952124
