Date,ACWI ex AUSTRIA IMI
2016-10-04,2474.8602085245707
2016-10-05,2470.229010393507
2016-10-06,2473.889229360272
2016-10-07,2462.9106587197452
2016-10-10,2477.56234171665
2016-10-11,2470.7715227633894
2016-10-12,2474.1454629126197
2016-10-13,2458.903182460937
2016-10-14,2471.3087993024747
2016-10-17,2465.79295553101
2016-10-18,2491.282159768994
2016-10-19,2502.277639718555
2016-10-20,2507.89556267816
2016-10-21,2515.993491502389
2016-10-24,2521.5019587106344
2016-10-25,2519.576903521959
2016-10-26,2501.2748030700136
2016-10-27,2490.7909049340437
2016-10-28,2483.5990089028037
2016-10-31,2477.208975589411
2016-11-01,2448.9862079328295
2016-11-02,2413.865957276443
2016-11-03,2410.9921742992065
2016-11-04,2395.411971688235
2016-11-07,2451.363461200567
2016-11-08,2458.538607000058
2016-11-09,2481.840894400625
2016-11-10,2504.7320947376165
2016-11-11,2499.019015924542
2016-11-14,2523.5251753758116
2016-11-15,2535.378198505937
2016-11-16,2546.1861639559847
2016-11-17,2557.696876270029
2016-11-18,2569.458612440973
2016-11-21,2575.673385497822
2016-11-22,2591.6898245589496
2016-11-23,2601.5962634469765
2016-11-24,2597.302152798903
2016-11-25,2598.3676638372854
2016-11-28,2594.490298657739
2016-11-29,2587.668068452415
2016-11-30,2587.7983345619177
2016-12-01,2580.711410112558
2016-12-02,2567.6180625695956
2016-12-05,2565.9788017740266
2016-12-06,2580.107344549522
2016-12-07,2602.086674567169
2016-12-08,2650.418932700253
2016-12-09,2677.1051128183967
2016-12-12,2655.9636674255166
2016-12-13,2666.7106413443207
2016-12-14,2647.7398081993647
2016-12-15,2691.219830999457
2016-12-16,2692.54159722722
2016-12-19,2690.218926331599
2016-12-20,2709.675193725807
2016-12-21,2693.35924209262
2016-12-22,2680.592395727403
2016-12-23,2681.8059530631695
2016-12-26,2681.2023673536373
2016-12-27,2686.2047430429834
2016-12-28,2692.062412951587
2016-12-29,2674.0876503121335
2016-12-30,2658.698417487243
2017-01-02,2661.2652845953235
2017-01-03,2711.511948879689
2017-01-04,2712.8642044272456
2017-01-05,2694.5434116631695
2017-01-06,2700.000554894455
2017-01-09,2695.568718163461
2017-01-10,2693.7188882435435
2017-01-11,2723.658541878868
2017-01-12,2685.9369699251115
2017-01-13,2699.96412184178
2017-01-16,2697.0037588789337
2017-01-17,2674.0668206229516
2017-01-18,2679.4294711496887
2017-01-19,2685.1400804387004
2017-01-20,2677.1181398017306
2017-01-23,2661.8326250424734
2017-01-24,2675.518686976435
2017-01-25,2699.866323911768
2017-01-26,2716.4193915237493
2017-01-27,2705.8407347627244
2017-01-30,2692.9847267722203
2017-01-31,2665.069800855448
2017-02-01,2679.7078609914342
2017-02-02,2671.043218161131
2017-02-03,2691.5856258693893
2017-02-06,2694.8366880517615
2017-02-07,2705.57750199269
2017-02-08,2708.2214726152556
2017-02-09,2728.4931694485135
2017-02-10,2750.9402776413544
2017-02-13,2768.6807915911727
2017-02-14,2780.3114304775354
2017-02-15,2793.3654270331185
2017-02-16,2773.500016782608
2017-02-17,2781.946389963786
2017-02-20,2786.152373503801
2017-02-21,2818.1224435855725
2017-02-22,2816.2652625846827
2017-02-23,2807.3860174772612
2017-02-24,2805.0490307064033
2017-02-27,2795.3088952045528
2017-02-28,2785.2315952049553
2017-03-01,2828.712848261537
2017-03-02,2824.812512953485
2017-03-03,2813.3506490118502
2017-03-06,2800.1139782030746
2017-03-07,2797.976047115805
2017-03-08,2795.547298639136
2017-03-09,2785.9419516468497
2017-03-10,2780.6981679679425
2017-03-13,2787.6401629008838
2017-03-14,2784.6580542087136
2017-03-15,2805.9697895644867
2017-03-16,2798.8398334199283
2017-03-17,2798.019354645717
2017-03-20,2793.4126911965777
2017-03-21,2758.4724875600614
2017-03-22,2753.3079237153097
2017-03-23,2761.7274048357785
2017-03-24,2758.864502725313
2017-03-27,2737.0220583738896
2017-03-28,2761.074136175428
2017-03-29,2791.238227691361
2017-03-30,2799.7571944151496
2017-03-31,2799.845394779
2017-04-03,2805.891528896687
2017-04-04,2804.3149612494835
2017-04-05,2799.353071356085
2017-04-06,2801.577198875601
2017-04-07,2810.647964350258
2017-04-10,2816.941598633359
2017-04-11,2811.1531499358425
2017-04-12,2806.6413986433618
2017-04-13,2793.3589552434273
2017-04-14,2791.0634485911955
2017-04-17,2801.1333994812644
2017-04-18,2780.073792257808
2017-04-19,2772.95505964544
2017-04-20,2777.1021693688563
2017-04-21,2792.5750904032575
2017-04-24,2788.885180422324
2017-04-25,2790.1762410465817
2017-04-26,2804.4143154142926
2017-04-27,2805.213289913517
2017-04-28,2793.971577329273
2017-05-01,2793.205010128447
2017-05-02,2804.6193519410394
2017-05-03,2797.268562974025
2017-05-04,2789.701638893748
2017-05-05,2792.475663076275
2017-05-08,2809.8546162769485
2017-05-09,2817.306306619645
2017-05-10,2829.1404038361643
2017-05-11,2824.955459244374
2017-05-12,2812.6408339883656
2017-05-15,2812.951592285692
2017-05-16,2794.4638687831957
2017-05-17,2745.8945415379344
2017-05-18,2743.039142367383
2017-05-19,2746.4051575928243
2017-05-22,2749.190393298482
2017-05-23,2756.541422904917
2017-05-24,2769.5309861670953
2017-05-25,2773.3264583445325
2017-05-26,2778.3028641871624
2017-05-29,2778.8020247263707
2017-05-30,2775.068490172156
2017-05-31,2759.4800575763948
2017-06-01,2782.1030262526306
2017-06-02,2787.517343202514
2017-06-05,2789.0560898801764
2017-06-06,2778.324452487943
2017-06-07,2780.5697357084064
2017-06-08,2789.814886471655
2017-06-09,2797.596665527981
2017-06-12,2785.054808521502
2017-06-13,2798.3550074008804
2017-06-14,2783.7346068348925
2017-06-15,2793.7834187093217
2017-06-16,2790.02776941733
2017-06-19,2817.333333125684
2017-06-20,2808.043243316128
2017-06-21,2799.577461767966
2017-06-22,2799.4818812825542
2017-06-23,2795.399058969723
2017-06-26,2800.877231134729
2017-06-27,2766.0995339691576
2017-06-28,2765.116683066998
2017-06-29,2735.9437183107407
2017-06-30,2736.689375246568
2017-07-03,2752.289212363559
2017-07-04,2751.7453501756972
2017-07-05,2759.337208225432
2017-07-06,2725.4999930408353
2017-07-07,2733.753011813916
2017-07-10,2740.3210365936743
2017-07-11,2734.32982799025
2017-07-12,2759.3162083058996
2017-07-13,2771.7548560238783
2017-07-14,2777.2274212357447
2017-07-17,2774.2743813643115
2017-07-18,2749.72637805824
2017-07-19,2779.227651911351
2017-07-20,2757.1752473038614
2017-07-21,2746.2525148536815
2017-07-24,2746.6490625717133
2017-07-25,2749.19200820082
2017-07-26,2757.3949554928595
2017-07-27,2752.7566200774827
2017-07-28,2728.012436610862
2017-07-31,2719.913270380665
2017-08-01,2727.1423195921375
2017-08-02,2715.283881539293
2017-08-03,2706.585074850652
2017-08-04,2736.1530263134664
2017-08-07,2733.1995009887805
2017-08-08,2741.5654185952385
2017-08-09,2730.656230171078
2017-08-10,2699.8793211313246
2017-08-11,2683.6873760351878
2017-08-14,2707.0028560202354
2017-08-15,2716.547175304993
2017-08-16,2728.7672220479394
2017-08-17,2699.7656823329407
2017-08-18,2690.0575368752056
2017-08-21,2678.231529897055
2017-08-22,2708.4243323831015
2017-08-23,2694.707395728748
2017-08-24,2696.411198490543
2017-08-25,2688.4834336871218
2017-08-28,2672.3095002280984
2017-08-29,2654.269640353714
2017-08-30,2684.601011066809
2017-08-31,2706.7935683273436
2017-09-01,2718.529965988725
2017-09-04,2705.5658717975784
2017-09-05,2693.2185054284723
2017-09-06,2694.6556769798153
2017-09-07,2688.1436516787985
2017-09-08,2685.840805312789
2017-09-11,2716.957526317748
2017-09-12,2732.6347645901296
2017-09-13,2738.562477796976
2017-09-14,2745.5804677234887
2017-09-15,2731.303927800257
2017-09-18,2740.3669563881667
2017-09-19,2740.2612066539546
2017-09-20,2740.9062213666016
2017-09-21,2746.478318778729
2017-09-22,2739.637936701634
2017-09-25,2752.551484064024
2017-09-26,2767.3245994953036
2017-09-27,2783.8151668601117
2017-09-28,2776.2141154098613
2017-09-29,2780.4898976129316
2017-10-02,2807.4380504104
2017-10-03,2812.990774052576
2017-10-04,2814.135951044868
2017-10-05,2831.8064514284533
2017-10-06,2825.070840196052
2017-10-09,2821.645892806933
2017-10-10,2816.9912250610887
2017-10-11,2815.2546827843234
2017-10-12,2815.6079580430724
2017-10-13,2824.661631319891
2017-10-16,2837.5512976037717
2017-10-17,2842.4210790361085
2017-10-18,2840.96231736967
2017-10-19,2822.5451146470145
2017-10-20,2842.2067119975604
2017-10-23,2844.269835606856
2017-10-24,2841.4982573886655
2017-10-25,2820.530824690842
2017-10-26,2847.5757938248744
2017-10-27,2888.5709932748537
2017-10-30,2878.7047325321714
2017-10-31,2878.7317685668427
2017-11-01,2894.207866173785
2017-11-02,2882.3224775321705
2017-11-03,2898.432748242345
2017-11-06,2909.967238327818
2017-11-07,2911.292176739099
2017-11-08,2913.936823620649
2017-11-09,2893.1319086880035
2017-11-10,2880.5358952727265
2017-11-13,2872.547514458264
2017-11-14,2845.0470293297044
2017-11-15,2818.2629861547935
2017-11-16,2849.4489815800925
2017-11-17,2848.3801624293837
2017-11-20,2860.821593344282
2017-11-21,2885.639073678759
2017-11-22,2876.3752897322074
2017-11-23,2865.951987608334
2017-11-24,2851.097836669119
2017-11-27,2847.6960955300788
2017-11-28,2873.8595959750205
2017-11-29,2877.188817194769
2017-11-30,2867.81836232205
2017-12-01,2870.1691022289547
2017-12-04,2876.1169418807003
2017-12-05,2870.69082821142
2017-12-06,2868.1686522368836
2017-12-07,2875.404639881367
2017-12-08,2899.4458618253407
2017-12-11,2900.03938120443
2017-12-12,2915.8021682505137
2017-12-13,2912.857336186506
2017-12-14,2900.6248579859152
2017-12-15,2913.1623092328755
2017-12-18,2928.905114801958
2017-12-19,2920.303507329075
2017-12-20,2903.0039474864666
2017-12-21,2915.777853030215
2017-12-22,2923.103245640861
2017-12-25,2923.5192235482896
2017-12-26,2915.0640975504457
2017-12-27,2916.094247005708
2017-12-28,2913.49268874251
2017-12-29,2894.0304244592776
2018-01-01,2893.847196433674
2018-01-02,2906.273420855967
2018-01-03,2924.114130486659
2018-01-04,2933.6621017052257
2018-01-05,2961.5190107296803
2018-01-08,2979.9587151921764
2018-01-09,2995.516537333549
2018-01-10,2980.8448795500562
2018-01-11,2977.7924893893023
2018-01-12,2971.8035430227646
2018-01-15,2952.3296961612336
2018-01-16,2956.5776087677955
2018-01-17,2968.1122675152733
2018-01-18,2965.36951959367
2018-01-19,2984.5612003149245
2018-01-22,2995.583484612769
2018-01-23,3000.397398674162
2018-01-24,2983.3616840900695
2018-01-25,2958.3505143132043
2018-01-26,2992.9616557284553
2018-01-29,2992.902145474513
2018-01-30,2950.3871427403024
2018-01-31,2939.9121885956547
2018-02-01,2935.8877230220437
2018-02-02,2891.0249413154306
2018-02-05,2810.051693553017
2018-02-06,2810.089992540163
2018-02-07,2824.701822271311
2018-02-08,2765.955148792751
2018-02-09,2768.2871223641987
2018-02-12,2793.9644235058613
2018-02-13,2784.6247956423385
2018-02-14,2809.628512422604
2018-02-15,2827.380112170425
2018-02-16,2842.8134978122043
2018-02-19,2853.5924308111785
2018-02-20,2853.1634842750395
2018-02-21,2854.073899264709
2018-02-22,2850.301596923909
2018-02-23,2887.5470583319584
2018-02-26,2912.3068386057907
2018-02-27,2898.601282666999
2018-02-28,2877.5038773033134
2018-03-01,2849.4727969726964
2018-03-02,2817.945803617352
2018-03-05,2831.302216914055
2018-03-06,2834.9662469278774
2018-03-07,2832.090609289171
2018-03-08,2861.461265394685
2018-03-09,2894.848956000281
2018-03-12,2905.9395509172364
2018-03-13,2877.3846818168504
2018-03-14,2873.4636490699713
2018-03-15,2880.4045243471737
2018-03-16,2890.0257543922385
2018-03-19,2848.925233540553
2018-03-20,2864.504633296971
2018-03-21,2864.81874886892
2018-03-22,2810.0457545445556
2018-03-23,2748.933269693161
2018-03-26,2770.742851769866
2018-03-27,2766.9099408130664
2018-03-28,2763.1983141507103
2018-03-29,2798.044119654976
2018-03-30,2800.2688067765625
2018-04-02,2764.048495273797
2018-04-03,2784.562726437926
2018-04-04,2789.4936730482673
2018-04-05,2831.5459299879612
2018-04-06,2791.2391255500465
2018-04-09,2790.039558514511
2018-04-10,2818.7911199323
2018-04-11,2803.7394292132176
2018-04-12,2829.0140034293095
2018-04-13,2823.2021322337787
2018-04-16,2825.940818937705
2018-04-17,2850.4950678505875
2018-04-18,2855.446271065409
2018-04-19,2851.8407559625985
2018-04-20,2848.3903671110356
2018-04-23,2855.656283348005
2018-04-24,2838.0692058641894
2018-04-25,2837.9009539039694
2018-04-26,2871.1831086330844
2018-04-27,2881.513767452444
2018-04-30,2877.119148777769
2018-05-01,2895.6806732164378
2018-05-02,2894.109895052824
2018-05-03,2885.5106227055485
2018-05-04,2912.505505655025
2018-05-07,2927.829294131426
2018-05-08,2941.958552042679
2018-05-09,2959.9513591508417
2018-05-10,2974.484088035964
2018-05-11,2972.000725166453
2018-05-14,2971.6768335785005
2018-05-15,2974.1598488458126
2018-05-16,2999.385649368697
2018-05-17,2999.869139592629
2018-05-18,2998.9848176818045
2018-05-21,3016.128875234914
2018-05-22,3009.1679294825935
2018-05-23,3017.212995562656
2018-05-24,3007.4635039110176
2018-05-25,3017.7908797698656
2018-05-28,3022.39437692825
2018-05-29,3005.4893775114715
2018-05-30,3011.6119765854028
2018-05-31,2989.8777707391105
2018-06-01,3014.7016296246775
2018-06-04,3027.322211104904
2018-06-05,3031.8543575464896
2018-06-06,3026.0844957199765
2018-06-07,3015.9036778661134
2018-06-08,3027.3790664222593
2018-06-11,3026.2506410267233
2018-06-12,3034.1587328829464
2018-06-13,3029.52044394083
2018-06-14,3061.347897895654
2018-06-15,3055.494448284878
2018-06-18,3045.002120605639
2018-06-19,3033.617203273135
2018-06-20,3041.5876427612416
2018-06-21,3014.6564015289655
2018-06-22,3019.7030323501717
2018-06-25,2965.7792060564557
2018-06-26,2974.0082000387542
2018-06-27,2970.4994186397967
2018-06-28,2976.985928523449
2018-06-29,2971.3682715567197
2018-07-02,2976.349457929135
2018-07-03,2966.071979421358
2018-07-04,2966.9858523035386
2018-07-05,2969.1296827634374
2018-07-06,2979.441840398085
2018-07-09,3005.9401228706975
2018-07-10,3020.9856729736634
2018-07-11,2994.1533584047247
2018-07-12,3021.1844561822613
2018-07-13,3031.5223402837114
2018-07-16,3016.7255587309614
2018-07-17,3030.4986895676075
2018-07-18,3045.5074125587394
2018-07-19,3042.9222942672172
2018-07-20,3025.750220767484
2018-07-23,3026.169279829368
2018-07-24,3041.0652248131737
2018-07-25,3064.673139699849
2018-07-26,3070.925365266857
2018-07-27,3064.7645486852084
2018-07-30,3038.51499112485
2018-07-31,3047.091933223996
2018-08-01,3050.4026073514456
2018-08-02,3059.1204904389956
2018-08-03,3075.2950661789214
2018-08-06,3085.8886146364343
2018-08-07,3091.07176417975
2018-08-08,3086.919354799171
2018-08-09,3093.9086542431187
2018-08-10,3097.6030789436877
2018-08-13,3078.7497584280427
2018-08-14,3104.326387435894
2018-08-15,3086.549885147814
2018-08-16,3084.403524441826
2018-08-17,3089.7893004100692
2018-08-20,3095.9588935502607
2018-08-21,3086.7461126940834
2018-08-22,3073.612502915667
2018-08-23,3070.943387152338
2018-08-24,3073.1522227813934
2018-08-27,3090.0238605728478
2018-08-28,3082.452882484453
2018-08-29,3097.769086123079
2018-08-30,3092.9826778049405
2018-08-31,3092.5753004208664
2018-09-03,3088.8880066589563
2018-09-04,3092.193702640213
2018-09-05,3055.721592503693
2018-09-06,3042.197636110863
2018-09-07,3047.962606638587
2018-09-10,3045.2638198095947
2018-09-11,3053.7160484704123
2018-09-12,3049.902266148966
2018-09-13,3052.4979053789734
2018-09-14,3064.0572147064063
2018-09-17,3046.033158105829
2018-09-18,3059.0142441712
2018-09-19,3075.7479542594956
2018-09-20,3078.0677211922425
2018-09-21,3084.406646070489
2018-09-24,3065.34441100821
2018-09-25,3068.4819194131105
2018-09-26,3073.614448428204
2018-09-27,3092.092704645058
2018-09-28,3102.820122705459
2018-10-01,3112.9566821505546
2018-10-02,3109.199950147463
2018-10-03,3115.40052353097
2018-10-04,3088.2662318550974
2018-10-05,3069.075732743459
2018-10-08,3066.775164932876
2018-10-09,3059.36189839371
2018-10-10,2978.6260144658045
2018-10-11,2906.3710845529495
2018-10-12,2935.814163932191
2018-10-15,2917.7403735673615
2018-10-16,2970.117227635681
2018-10-17,2980.7295050612856
2018-10-18,2954.8884346711775
2018-10-19,2947.952690620822
2018-10-22,2946.8609996510113
2018-10-23,2916.0315948785424
2018-10-24,2871.4901414901187
2018-10-25,2895.6390344147594
2018-10-26,2864.5252265820523
2018-10-29,2850.19530031732
2018-10-30,2885.7384560833343
2018-10-31,2931.8898385031525
2018-11-01,2946.932772435461
2018-11-02,2956.517975796665
2018-11-05,2953.199065180655
2018-11-06,2961.512004861412
2018-11-07,2991.910753901041
2018-11-08,3000.501418098892
2018-11-09,2988.5011421979375
2018-11-12,2967.089569700459
2018-11-13,2955.982081945842
2018-11-14,2934.9286724632043
2018-11-15,2951.212292711308
2018-11-16,2940.410590881611
2018-11-19,2897.1885893163553
2018-11-20,2860.933077575738
2018-11-21,2877.6458429873337
2018-11-22,2874.565773949414
2018-11-23,2878.0478127879105
2018-11-26,2911.8410561170635
2018-11-27,2924.9335414931465
2018-11-28,2971.2674451818225
2018-11-29,2951.6789618106436
2018-11-30,2975.5558294004327
2018-12-03,3008.5510732552816
2018-12-04,2940.7196561355463
2018-12-05,2928.885282620392
2018-12-06,2888.3764840552403
2018-12-07,2855.1788738949494
2018-12-10,2834.32829974737
2018-12-11,2849.5702831847243
2018-12-12,2871.990233725524
2018-12-13,2874.7205961791674
2018-12-14,2842.561851024919
2018-12-17,2794.1825342203547
2018-12-18,2778.1947669363917
2018-12-19,2745.621073010742
2018-12-20,2705.6548637143715
2018-12-21,2669.2649514156974
2018-12-24,2628.2345288881784
2018-12-25,2617.0209764827064
2018-12-26,2689.3241498732946
2018-12-27,2706.9271135845943
2018-12-28,2714.823747669704
2018-12-31,2734.039189675427
2019-01-01,2734.193433954346
2019-01-02,2746.245569973316
2019-01-03,2701.3426037988547
2019-01-04,2766.862071715972
2019-01-07,2781.3787698751403
2019-01-08,2807.2818505410105
2019-01-09,2816.9869585339366
2019-01-10,2824.6583816237094
2019-01-11,2835.9606796195726
2019-01-14,2823.978173206563
2019-01-15,2855.5725868642958
2019-01-16,2871.256366740228
2019-01-17,2886.9370167567786
2019-01-18,2925.0398517303715
2019-01-21,2925.6861993125826
2019-01-22,2897.1221128866596
2019-01-23,2892.7633528222213
2019-01-24,2907.32260971267
2019-01-25,2924.817552674913
2019-01-28,2898.6324072025254
2019-01-29,2905.138028999431
2019-01-30,2930.600610851962
2019-01-31,2945.40742836372
2019-02-01,2948.6872384112444
2019-02-04,2969.912876102238
2019-02-05,2992.3384086173696
2019-02-06,2994.633535590269
2019-02-07,2972.7013639375427
2019-02-08,2969.7650221193817
2019-02-11,2985.6991380038576
2019-02-12,3012.335424657665
2019-02-13,3026.081109426959
2019-02-14,3023.605861989422
2019-02-15,3048.919261983681
2019-02-18,3047.6138633960063
2019-02-19,3044.9397917930014
2019-02-20,3055.49686305887
2019-02-21,3049.0849982508607
2019-02-22,3066.709702345401
2019-02-25,3073.84293416468
2019-02-26,3068.9537437392696
2019-02-27,3062.8182035672603
2019-02-28,3050.6798298065723
2019-03-01,3065.0548332243216
2019-03-04,3076.0881050446988
2019-03-05,3076.569257142478
2019-03-06,3059.8765270697413
2019-03-07,3057.6157063510927
2019-03-08,3038.8004477485465
2019-03-11,3076.302790610308
2019-03-12,3077.486425186369
2019-03-13,3083.1614575501517
2019-03-14,3084.6652223827314
2019-03-15,3097.3348431327245
2019-03-18,3110.3640556338974
2019-03-19,3110.9105027840606
2019-03-20,3097.1307529250334
2019-03-21,3116.1066481779517
2019-03-22,3089.2007276432314
2019-03-25,3064.60650471255
2019-03-26,3098.397450378439
2019-03-27,3095.4276326875306
2019-03-28,3103.1966017315494
2019-03-29,3125.7605172397643
2019-04-01,3163.7360787785797
2019-04-02,3172.177256475846
2019-04-03,3179.7846626133987
2019-04-04,3184.0218010914423
2019-04-05,3193.804892955389
2019-04-08,3187.5333782870066
2019-04-09,3172.4831976697433
2019-04-10,3187.8986159593314
2019-04-11,3178.685967036182
2019-04-12,3183.0719726937614
2019-04-15,3186.4770578473094
2019-04-16,3193.859767158587
2019-04-17,3189.6801682415226
2019-04-18,3203.2850052997446
2019-04-19,3203.7870060992545
2019-04-22,3199.995272201268
2019-04-23,3232.044592060064
2019-04-24,3225.604558804955
2019-04-25,3234.440316013664
2019-04-26,3241.4565503483577
2019-04-29,3244.8345954002375
2019-04-30,3235.241252335634
2019-05-01,3214.2867909023466
2019-05-02,3219.8767556121047
2019-05-03,3243.7080742023377
2019-05-06,3221.758482861712
2019-05-07,3181.242668472113
2019-05-08,3169.6406187082193
2019-05-09,3138.7028126740533
2019-05-10,3146.0195600268326
2019-05-13,3087.08462505279
2019-05-14,3112.100007334687
2019-05-15,3129.161790960897
2019-05-16,3156.2701904750247
2019-05-17,3143.419257650275
