Date,ACWI ex EM LATIN AMERICA IMI
2017-03-03,2793.834858563727
2017-03-06,2780.4114691351183
2017-03-07,2778.5216978230173
2017-03-08,2776.6489272220288
2017-03-09,2767.601968416042
2017-03-10,2762.318560521932
2017-03-13,2768.9709620733497
2017-03-14,2766.285608265256
2017-03-15,2786.9354941488323
2017-03-16,2779.6238390051535
2017-03-17,2779.0538616340264
2017-03-20,2773.9935352468033
2017-03-21,2739.697164120271
2017-03-22,2734.2891446198832
2017-03-23,2742.921644562039
2017-03-24,2739.6830362633577
2017-03-27,2717.8911953207175
2017-03-28,2741.856360603933
2017-03-29,2771.435320186828
2017-03-30,2780.037036665215
2017-03-31,2780.6423999399913
2017-04-03,2785.8835597651478
2017-04-04,2784.1885921806825
2017-04-05,2779.214887425149
2017-04-06,2781.8704314913116
2017-04-07,2790.714015207002
2017-04-10,2797.0406136996703
2017-04-11,2791.5445874628635
2017-04-12,2787.2244147531464
2017-04-13,2773.899834043061
2017-04-14,2771.589924200365
2017-04-17,2781.1937814648822
2017-04-18,2760.0551214274783
2017-04-19,2753.7047758099457
2017-04-20,2757.9925761578797
2017-04-21,2773.346515133493
2017-04-24,2769.770023235137
2017-04-25,2771.3693531708423
2017-04-26,2785.9484162851986
2017-04-27,2786.8462866239524
2017-04-28,2775.552055271843
2017-05-01,2774.6160290728485
2017-05-02,2785.37089726386
2017-05-03,2778.247663593275
2017-05-04,2771.5417038572896
2017-05-05,2774.118532380675
2017-05-08,2791.6215363070405
2017-05-09,2798.579058289396
2017-05-10,2809.727449355242
2017-05-11,2805.4775330117495
2017-05-12,2792.7401738407025
2017-05-15,2792.81885399853
2017-05-16,2774.4398023797708
2017-05-17,2726.453521914771
2017-05-18,2727.2037406231034
2017-05-19,2730.023321635596
2017-05-22,2733.301154174437
2017-05-23,2740.1084217259686
2017-05-24,2752.737087831737
2017-05-25,2756.7431531660254
2017-05-26,2761.13530118242
2017-05-29,2761.8944148279993
2017-05-30,2758.1788499725135
2017-05-31,2743.089287743318
2017-06-01,2765.67835614479
2017-06-02,2771.2661763550486
2017-06-05,2772.8083929451286
2017-06-06,2761.8488205389526
2017-06-07,2763.9591938471317
2017-06-08,2773.4163432256687
2017-06-09,2781.2566616293657
2017-06-12,2768.896543296445
2017-06-13,2782.325876727112
2017-06-14,2767.354833352046
2017-06-15,2777.2350825126036
2017-06-16,2773.575303381083
2017-06-19,2800.891644547243
2017-06-20,2792.1048965854
2017-06-21,2783.827124598536
2017-06-22,2783.673811120471
2017-06-23,2779.540152880463
2017-06-26,2784.498740656096
2017-06-27,2750.031422330405
2017-06-28,2749.0717989794052
2017-06-29,2719.878008023772
2017-06-30,2720.396423316982
2017-07-03,2735.8050404710657
2017-07-04,2735.1907599998344
2017-07-05,2742.9193530817643
2017-07-06,2709.3570364597595
2017-07-07,2717.386606907673
2017-07-10,2723.3173417472676
2017-07-11,2717.066100242214
2017-07-12,2741.5360340499046
2017-07-13,2753.644890110861
2017-07-14,2758.905643392583
2017-07-17,2755.917570702308
2017-07-18,2731.457506107243
2017-07-19,2760.906420957382
2017-07-20,2739.0376259905142
2017-07-21,2728.0435691064567
2017-07-24,2728.4326358365456
2017-07-25,2731.040875755428
2017-07-26,2739.452947686777
2017-07-27,2734.7662109745124
2017-07-28,2709.970249412306
2017-07-31,2701.8409417902117
2017-08-01,2708.824064323994
2017-08-02,2697.037940375238
2017-08-03,2688.372945259615
2017-08-04,2717.7141766738773
2017-08-07,2714.6380451699774
2017-08-08,2722.9286712849407
2017-08-09,2712.0825792110913
2017-08-10,2681.481781052925
2017-08-11,2665.252665440611
2017-08-14,2688.334477200578
2017-08-15,2697.8720965879425
2017-08-16,2709.6843448477393
2017-08-17,2680.8250730489303
2017-08-18,2670.9098246376557
2017-08-21,2658.8144112143314
2017-08-22,2688.606541097514
2017-08-23,2674.941258958127
2017-08-24,2676.2195275794415
2017-08-25,2668.4461160419364
2017-08-28,2652.6010041798645
2017-08-29,2634.6941956387996
2017-08-30,2664.977819799807
2017-08-31,2687.132971658742
2017-09-01,2698.39565748331
2017-09-04,2685.5712053640805
2017-09-05,2673.0569898916197
2017-09-06,2674.11414766093
2017-09-07,2667.610078962321
2017-09-08,2665.4879313074516
2017-09-11,2696.103574722434
2017-09-12,2711.992186534826
2017-09-13,2718.0545933029925
2017-09-14,2724.9247103050384
2017-09-15,2710.4556009496487
2017-09-18,2719.487535023893
2017-09-19,2719.5237295562833
2017-09-20,2720.096482669382
2017-09-21,2725.7612222772173
2017-09-22,2718.9631626511873
2017-09-25,2732.202308659778
2017-09-26,2747.03200491496
2017-09-27,2763.9192924565896
2017-09-28,2756.549475270117
2017-09-29,2760.49927532328
2017-10-02,2787.2892363103433
2017-10-03,2791.9711082225062
2017-10-04,2792.972425464462
2017-10-05,2810.6113681127144
2017-10-06,2804.518475455295
2017-10-09,2801.4591716978034
2017-10-10,2796.526368660143
2017-10-11,2795.0304023672948
2017-10-12,2795.4720739831387
2017-10-13,2804.3971655953223
2017-10-16,2817.4585494003527
2017-10-17,2822.4931905995227
2017-10-18,2820.8014726964843
2017-10-19,2802.5888441741636
2017-10-20,2822.388136267991
2017-10-23,2824.871252916249
2017-10-24,2822.2574973040564
2017-10-25,2801.278335826106
2017-10-26,2828.505103868675
2017-10-27,2869.5102335540464
2017-10-30,2860.0588757612168
2017-10-31,2860.40470287765
2017-11-01,2876.028407702721
2017-11-02,2864.2758823834815
2017-11-03,2880.656032362592
2017-11-06,2891.6579149396734
2017-11-07,2893.5981004928726
2017-11-08,2895.4936971941906
2017-11-09,2875.1652777631243
2017-11-10,2863.0888784586655
2017-11-13,2855.2587443434313
2017-11-14,2828.514604408065
2017-11-15,2801.853612529924
2017-11-16,2832.2883237017118
2017-11-17,2830.6693056670515
2017-11-20,2843.271876338515
2017-11-21,2867.502788254476
2017-11-22,2858.307786569788
2017-11-23,2847.928617808768
2017-11-24,2833.3304609418587
2017-11-27,2829.9519893480947
2017-11-28,2856.1454257864416
2017-11-29,2859.811116800624
2017-11-30,2851.495146066144
2017-12-01,2853.5093081857117
2017-12-04,2859.1832871578154
2017-12-05,2853.7451037725873
2017-12-06,2851.0989357426083
2017-12-07,2859.05231498029
2017-12-08,2882.968760679256
2017-12-11,2883.4970578400726
2017-12-12,2899.182453564372
2017-12-13,2896.0470885064788
2017-12-14,2884.1772969956114
2017-12-15,2896.5539625897227
2017-12-18,2911.696247399848
2017-12-19,2903.4867459249162
2017-12-20,2886.0297659872354
2017-12-21,2898.5917907285652
2017-12-22,2905.9596491334714
2017-12-25,2906.3782984987683
2017-12-26,2897.8416470738653
2017-12-27,2898.759434562334
2017-12-28,2896.0038878823775
2017-12-29,2876.50190191283
2018-01-01,2876.317500212643
2018-01-02,2887.854636695841
2018-01-03,2905.6566778314573
2018-01-04,2914.952451251765
2018-01-05,2942.721701725535
2018-01-08,2960.904025888248
2018-01-09,2976.7949087383804
2018-01-10,2962.6215616626246
2018-01-11,2959.2788126860587
2018-01-12,2953.258244463584
2018-01-15,2933.6686025545846
2018-01-16,2938.0353220610696
2018-01-17,2949.060262603354
2018-01-18,2946.0938071623004
2018-01-19,2965.2916461872865
2018-01-22,2976.326486823511
2018-01-23,2981.8537493319636
2018-01-24,2963.3971667034357
2018-01-25,2938.185220489883
2018-01-26,2972.2700333577855
2018-01-29,2972.506036534194
2018-01-30,2930.2090733992304
2018-01-31,2919.4617989923736
2018-02-01,2915.049488393386
2018-02-02,2870.9019904290008
2018-02-05,2790.2408736547463
2018-02-06,2789.8279346515797
2018-02-07,2804.7071663589477
2018-02-08,2746.404298877628
2018-02-09,2749.074195285396
2018-02-12,2774.9331359919697
2018-02-13,2765.7175400723013
2018-02-14,2789.7554557522985
2018-02-15,2807.2436371346544
2018-02-16,2822.55628567842
2018-02-19,2833.1986083389934
2018-02-20,2832.5276802602766
2018-02-21,2833.3508428849027
2018-02-22,2829.2813840917165
2018-02-23,2866.314704781459
2018-02-26,2891.175832127941
2018-02-27,2877.7413176401164
2018-02-28,2857.13609499458
2018-03-01,2828.924128003987
2018-03-02,2797.572766748276
2018-03-05,2810.8481969595505
2018-03-06,2814.576073279131
2018-03-07,2811.9253653272385
2018-03-08,2841.482124783673
2018-03-09,2874.2831938992135
2018-03-12,2885.395121974327
2018-03-13,2856.926854494265
2018-03-14,2853.1850870892586
2018-03-15,2860.664509820012
2018-03-16,2870.3786004995623
2018-03-19,2829.4769444094477
2018-03-20,2845.0533977662267
2018-03-21,2844.865531748643
2018-03-22,2790.0572695798737
2018-03-23,2729.0822067529293
2018-03-26,2750.8565427545254
2018-03-27,2747.377388494319
2018-03-28,2743.640478671874
2018-03-29,2777.9098405837267
2018-03-30,2780.1487789421176
2018-04-02,2743.962887978849
2018-04-03,2764.138776373508
2018-04-04,2769.400868003628
2018-04-05,2810.886738603133
2018-04-06,2771.0171590173213
2018-04-09,2770.295574178901
2018-04-10,2799.15156164284
2018-04-11,2783.607517060815
2018-04-12,2808.6282852237728
2018-04-13,2803.3415271513295
2018-04-16,2806.77580239984
2018-04-17,2830.625730965606
2018-04-18,2835.0601900021084
2018-04-19,2831.728355531622
2018-04-20,2828.4506472779876
2018-04-23,2835.8882562493354
2018-04-24,2818.6001249624105
2018-04-25,2818.759096056578
2018-04-26,2851.4540440340884
2018-04-27,2861.503342137802
2018-04-30,2857.3067478877742
2018-05-01,2875.8729518032237
2018-05-02,2875.218829586227
2018-05-03,2867.291701686351
2018-05-04,2894.1868725923277
2018-05-07,2910.0906317758845
2018-05-08,2924.368212622357
2018-05-09,2942.2207165590357
2018-05-10,2955.980408854052
2018-05-11,2953.966228481685
2018-05-14,2954.1586901543965
2018-05-15,2956.959193633152
2018-05-16,2981.6795073546537
2018-05-17,2983.208362106391
2018-05-18,2982.9756138101206
2018-05-21,3000.2958590197627
2018-05-22,2992.5668576304424
2018-05-23,3000.9309066970504
2018-05-24,2991.4571536379012
2018-05-25,3001.9565741652254
2018-05-28,3007.810259841139
2018-05-29,2990.6554097138005
2018-05-30,2996.894317148731
2018-05-31,2975.285003320041
2018-06-01,3000.074122033563
2018-06-04,3012.3422549044612
2018-06-05,3017.757790197844
2018-06-06,3012.6406772370724
2018-06-07,3003.56631690496
2018-06-08,3014.558154592447
2018-06-11,3013.089856957878
2018-06-12,3021.029468572066
2018-06-13,3016.447717872368
2018-06-14,3048.300406955236
2018-06-15,3043.049656814668
2018-06-18,3032.5968648917205
2018-06-19,3020.550935109493
2018-06-20,3028.25073983893
2018-06-21,3002.082181802057
2018-06-22,3006.826948129103
2018-06-25,2952.69072064188
2018-06-26,2960.5562260875017
2018-06-27,2957.5167654547895
2018-06-28,2963.6453189434615
2018-06-29,2957.7410696564684
2018-07-02,2963.3138561732876
2018-07-03,2952.466744635891
2018-07-04,2953.062379764309
2018-07-05,2955.1427814778685
2018-07-06,2965.409698186392
2018-07-09,2991.6690713217886
2018-07-10,3006.639873823195
2018-07-11,2979.733087351681
2018-07-12,3006.536329597594
2018-07-13,3016.7636371252097
2018-07-16,3001.9885509089345
2018-07-17,3015.2884137390197
2018-07-18,3030.428195314891
2018-07-19,3027.984326853071
2018-07-20,3010.0442434147058
2018-07-23,3010.7684741488233
2018-07-24,3024.860490187591
2018-07-25,3048.013718941546
2018-07-26,3054.6217050680807
2018-07-27,3048.1054144692102
2018-07-30,3021.801907567828
2018-07-31,3030.9180606855675
2018-08-01,3034.077898162389
2018-08-02,3042.845254302209
2018-08-03,3058.1286565558335
2018-08-06,3068.9404678396454
2018-08-07,3074.156232498819
2018-08-08,3070.5273686634446
2018-08-09,3078.1698835248567
2018-08-10,3082.649654836468
2018-08-13,3063.7267440604974
2018-08-14,3088.782052529856
2018-08-15,3071.736041037841
2018-08-16,3069.564890715574
2018-08-17,3075.560484229281
2018-08-20,3081.672028038654
2018-08-21,3072.9622204123666
2018-08-22,3059.827627960117
2018-08-23,3057.415793043975
2018-08-24,3059.6637802056175
2018-08-27,3075.935464822672
2018-08-28,3069.1697173150956
2018-08-29,3084.432362293103
2018-08-30,3080.5124333156846
2018-08-31,3079.6463741995008
2018-09-03,3076.208150194648
2018-09-04,3080.133072422528
2018-09-05,3043.7453906131454
2018-09-06,3029.692724345295
2018-09-07,3034.7241863436684
2018-09-10,3032.349928785785
2018-09-11,3041.615407057874
2018-09-12,3037.247987946063
2018-09-13,3040.009091015212
2018-09-14,3051.5338412278998
2018-09-17,3033.051111585158
2018-09-18,3045.6235393058446
2018-09-19,3062.3794565356266
2018-09-20,3064.8514480289887
2018-09-21,3070.7112547722513
2018-09-24,3051.8976010021197
2018-09-25,3055.311358917275
2018-09-26,3059.9892941706025
2018-09-27,3077.5461129690684
2018-09-28,3088.2991035478653
2018-10-01,3098.6235077638803
2018-10-02,3093.804212661524
2018-10-03,3099.038130722387
2018-10-04,3072.526098144748
2018-10-05,3053.191136624231
2018-10-08,3049.0405851521573
2018-10-09,3041.4846614763824
2018-10-10,2961.305643134334
2018-10-11,2888.989910516276
2018-10-12,2918.7227116382664
2018-10-15,2900.069610153932
2018-10-16,2951.781664462938
2018-10-17,2962.3909738867123
2018-10-18,2937.1769579723527
2018-10-19,2930.1001895307536
2018-10-22,2928.573841820224
2018-10-23,2897.932946155857
2018-10-24,2853.6239698808267
2018-10-25,2877.4032181940797
2018-10-26,2845.7278748710955
2018-10-29,2832.357328398062
2018-10-30,2867.690289290398
2018-10-31,2913.9118139466327
2018-11-01,2928.466579348373
2018-11-02,2937.9849172229133
2018-11-05,2933.935730741174
2018-11-06,2943.001840245859
2018-11-07,2973.962042318386
2018-11-08,2983.6090202346927
2018-11-09,2971.5260001885204
2018-11-12,2949.8486107552335
2018-11-13,2939.477642770057
2018-11-14,2917.952209192922
2018-11-15,2934.3615756401177
2018-11-16,2922.508091403219
2018-11-19,2879.4041025863544
2018-11-20,2843.1024324288956
2018-11-21,2860.204699878672
2018-11-22,2857.281357809401
2018-11-23,2861.07677748806
2018-11-26,2896.0078134331397
2018-11-27,2908.3699784956566
2018-11-28,2954.2623644323376
2018-11-29,2934.288175886371
2018-11-30,2958.530324907027
2018-12-03,2991.226933820716
2018-12-04,2923.375255019777
2018-12-05,2911.5652915526207
2018-12-06,2871.225111342984
2018-12-07,2837.57329018998
2018-12-10,2817.722761200866
2018-12-11,2832.6514881371777
2018-12-12,2854.697304315054
2018-12-13,2857.3503911988914
2018-12-14,2825.116439628483
2018-12-17,2777.0651564342907
2018-12-18,2760.893207269864
2018-12-19,2728.1598589221753
2018-12-20,2687.77985951799
2018-12-21,2651.225754556939
2018-12-24,2610.0939010302764
2018-12-25,2598.807568102184
2018-12-26,2671.771301537418
2018-12-27,2689.2057660757423
2018-12-28,2696.347789633553
2018-12-31,2715.7347055083337
2019-01-01,2715.889947377031
2019-01-02,2726.333132564276
2019-01-03,2680.809197157053
2019-01-04,2746.220480365941
2019-01-07,2760.916299061187
2019-01-08,2786.639497533326
2019-01-09,2795.874334550622
2019-01-10,2803.4752058168397
2019-01-11,2814.8825012453453
2019-01-14,2802.501919452178
2019-01-15,2834.26923796925
2019-01-16,2849.864108955802
2019-01-17,2865.547967939498
2019-01-18,2903.4257571903668
2019-01-21,2904.36831957622
2019-01-22,2875.976084441516
2019-01-23,2871.4422069465854
2019-01-24,2885.3413917085436
2019-01-25,2903.1549309867232
2019-01-28,2877.5574104618368
2019-01-29,2883.669834899744
2019-01-30,2909.0125737460894
2019-01-31,2923.098505510024
2019-02-01,2926.3292115312047
2019-02-04,2947.3523675906104
2019-02-05,2969.9377402836863
2019-02-06,2973.46075593252
2019-02-07,2951.6082608412353
2019-02-08,2948.4298729918664
2019-02-11,2964.923719960491
2019-02-12,2991.1614857969635
2019-02-13,3005.4164089060196
2019-02-14,3002.3155985284448
2019-02-15,3027.4542914274703
2019-02-18,3026.727440175751
2019-02-19,3023.4994791124705
2019-02-20,3034.447004210743
2019-02-21,3028.1143556375864
2019-02-22,3045.205486660203
2019-02-25,3052.5098064679896
2019-02-26,3047.7822512750736
2019-02-27,3041.7727116540864
2019-02-28,3030.362796242696
2019-03-01,3045.5048895384257
2019-03-04,3056.3853047107223
2019-03-05,3056.8417636748554
2019-03-06,3040.305851421145
2019-03-07,3038.3454450981294
2019-03-08,3019.105126717185
2019-03-11,3055.8269792638825
2019-03-12,3056.9404534382493
2019-03-13,3062.5780912604696
2019-03-14,3064.3025150932294
2019-03-15,3076.6856719881443
2019-03-18,3089.514571703982
2019-03-19,3089.7699199574563
2019-03-20,3076.2839694458503
2019-03-21,3095.9369768291263
2019-03-22,3070.37701470321
2019-03-25,3045.42767821114
2019-03-26,3078.987220777194
2019-03-27,3077.495621563772
2019-03-28,3084.654145101793
2019-03-29,3106.4306552722037
2019-04-01,3144.076294925638
2019-04-02,3152.8130194103155
2019-04-03,3160.569697175326
2019-04-04,3164.2875757839934
2019-04-05,3173.644780012426
2019-04-08,3167.2238604247395
2019-04-09,3152.3563933873534
2019-04-10,3167.7153037294274
2019-04-11,3159.034312789341
2019-04-12,3164.3330519666597
2019-04-15,3167.968837897382
2019-04-16,3175.060218698779
2019-04-17,3171.192731625925
2019-04-18,3184.5267468636266
2019-04-19,3185.031966943136
2019-04-22,3181.188103566789
2019-04-23,3213.2472254765394
2019-04-24,3207.1095470605587
2019-04-25,3215.3940301880807
2019-04-26,3222.273901191884
2019-04-29,3225.8530368113966
2019-04-30,3216.4874684461615
2019-05-01,3195.2332025228634
2019-05-02,3201.3967953606443
2019-05-03,3225.037880100778
2019-05-06,3203.3686276743106
2019-05-07,3163.1724965285193
2019-05-08,3150.950947428149
2019-05-09,3120.5203342678406
2019-05-10,3127.972512873021
2019-05-13,3069.6844390776446
2019-05-14,3094.4643225620443
2019-05-15,3111.928542161467
2019-05-16,3139.6744764799287
2019-05-17,3127.08367822637
2019-05-20,3108.7451813943453
