Date,ACWI ex SINGAPORE IMI
2016-06-28,2288.725826920012
2016-06-29,2328.2231280275932
2016-06-30,2354.8564048116923
2016-07-01,2361.415060105946
2016-07-04,2362.2219489114664
2016-07-05,2344.0595410619844
2016-07-06,2343.1777137865956
2016-07-07,2349.8538036387627
2016-07-08,2382.9731581013025
2016-07-11,2404.668614289823
2016-07-12,2420.705816341727
2016-07-13,2418.2314965462165
2016-07-14,2431.210713793118
2016-07-15,2435.5449512861674
2016-07-18,2441.8519557380455
2016-07-19,2446.7417527143643
2016-07-20,2459.3959948337288
2016-07-21,2459.6553387495537
2016-07-22,2465.984095333346
2016-07-25,2463.107774832881
2016-07-26,2464.9596001141667
2016-07-27,2465.801246743165
2016-07-28,2447.569793133701
2016-07-29,2444.077375617825
2016-08-01,2443.382946107598
2016-08-02,2415.978420226909
2016-08-03,2421.3272509091726
2016-08-04,2437.0019166171396
2016-08-05,2466.513994929236
2016-08-08,2472.536665741486
2016-08-09,2476.3601346578807
2016-08-10,2464.831362636078
2016-08-11,2473.7866818044886
2016-08-12,2475.5580275622806
2016-08-15,2478.3817277751314
2016-08-16,2453.5171167773055
2016-08-17,2448.558156457861
2016-08-18,2447.1954257261314
2016-08-19,2440.2565280290905
2016-08-22,2438.8245149320915
2016-08-23,2449.377064980514
2016-08-24,2452.560995332289
2016-08-25,2441.6232681576607
2016-08-26,2441.3786971758623
2016-08-29,2464.219186067801
2016-08-30,2466.123598383473
2016-08-31,2462.4072705591975
2016-09-01,2455.214951921629
2016-09-02,2478.9059346734334
2016-09-05,2489.208511513606
2016-09-06,2483.701059833821
2016-09-07,2487.1039081068593
2016-09-08,2476.8708611209136
2016-09-09,2438.1148167723163
2016-09-12,2439.959096593808
2016-09-13,2407.7415028661667
2016-09-14,2403.387996005563
2016-09-15,2421.36396905666
2016-09-16,2427.8673697264244
2016-09-19,2436.3832834734503
2016-09-20,2438.829932960939
2016-09-21,2471.9259175822745
2016-09-22,2478.9383533777936
2016-09-23,2469.044112319282
2016-09-26,2436.9256051231637
2016-09-27,2459.8073748645857
2016-09-28,2471.3820514727363
2016-09-29,2455.0274616219463
2016-09-30,2458.096955228636
2016-10-03,2461.417000068104
2016-10-04,2468.7745946905293
2016-10-05,2464.172165140325
2016-10-06,2467.8003935194706
2016-10-07,2456.8491445565733
2016-10-10,2471.5328395945335
2016-10-11,2464.7314898461273
2016-10-12,2468.2581021833225
2016-10-13,2453.0450705781327
2016-10-14,2465.457981231192
2016-10-17,2459.923728186676
2016-10-18,2485.382276579348
2016-10-19,2496.34926969568
2016-10-20,2501.9973195715593
2016-10-21,2510.110665196378
2016-10-24,2515.5695299393956
2016-10-25,2513.6199541087108
2016-10-26,2495.426751129294
2016-10-27,2484.9522398887675
2016-10-28,2477.8056199817106
2016-10-31,2471.410521690006
2016-11-01,2443.200330449936
2016-11-02,2408.041149621
2016-11-03,2405.192209933376
2016-11-04,2389.6183718046186
2016-11-07,2445.544194117222
2016-11-08,2452.671410586794
2016-11-09,2476.0763893118815
2016-11-10,2498.903280834219
2016-11-11,2493.2586988959292
2016-11-14,2517.808448286747
2016-11-15,2529.6554961348684
2016-11-16,2540.4061204295595
2016-11-17,2551.816079231841
2016-11-18,2563.511255474034
2016-11-21,2569.8445347350116
2016-11-22,2585.8709607608416
2016-11-23,2595.71224136869
2016-11-24,2591.399867864925
2016-11-25,2592.3932145610765
2016-11-28,2588.40089032493
2016-11-29,2581.618180566605
2016-11-30,2581.6971498073017
2016-12-01,2574.4840888283657
2016-12-02,2561.3739189464563
2016-12-05,2559.738600143044
2016-12-06,2573.88464744207
2016-12-07,2595.909306256236
2016-12-08,2644.166547031696
2016-12-09,2670.891959381076
2016-12-12,2649.776010209924
2016-12-13,2660.545822043055
2016-12-14,2641.537791612602
2016-12-15,2685.1208918105426
2016-12-16,2686.4729799206993
2016-12-19,2684.217270350871
2016-12-20,2703.6367596927807
2016-12-21,2687.3958957675018
2016-12-22,2674.7656608619104
2016-12-23,2676.022841911631
2016-12-26,2675.4185673442516
2016-12-27,2680.3706206553375
2016-12-28,2686.167362585399
2016-12-29,2668.3042743219785
2016-12-30,2652.9023637330306
2017-01-02,2655.507229691104
2017-01-03,2705.6783460581346
2017-01-04,2706.9518375118178
2017-01-05,2688.548847080227
2017-01-06,2694.0145704960114
2017-01-09,2689.4893692621795
2017-01-10,2687.5354121482105
2017-01-11,2717.4240037274985
2017-01-12,2679.769806017561
2017-01-13,2693.739139213433
2017-01-16,2690.804341610919
2017-01-17,2667.825684086774
2017-01-18,2673.2524572572447
2017-01-19,2678.9237671085575
2017-01-20,2670.948826396835
2017-01-23,2655.5968282318136
2017-01-24,2669.23303957189
2017-01-25,2693.6658052849607
2017-01-26,2710.1445145457205
2017-01-27,2699.581146681757
2017-01-30,2686.626243475168
2017-01-31,2658.742220068675
2017-02-01,2673.3672563102373
2017-02-02,2664.762498407044
2017-02-03,2685.3114141122537
2017-02-06,2688.473181529126
2017-02-07,2699.160395288434
2017-02-08,2701.8243503874633
2017-02-09,2722.06436873319
2017-02-10,2744.4644538367043
2017-02-13,2762.2271834935314
2017-02-14,2773.9584782411034
2017-02-15,2787.0286733668663
2017-02-16,2767.185623129537
2017-02-17,2775.5386978605243
2017-02-20,2779.782667567989
2017-02-21,2811.72083102042
2017-02-22,2809.6835273240404
2017-02-23,2800.6818177064483
2017-02-24,2798.35010055728
2017-02-27,2788.6290851424396
2017-02-28,2778.568702203473
2017-03-01,2822.1143169045063
2017-03-02,2818.169719371315
2017-03-03,2806.801529948112
2017-03-06,2793.547069006534
2017-03-07,2791.358643882795
2017-03-08,2788.9242327122165
2017-03-09,2779.490868352865
2017-03-10,2774.2143394109007
2017-03-13,2781.128675395782
2017-03-14,2778.1187105789895
2017-03-15,2799.4325684320715
2017-03-16,2792.268861371101
2017-03-17,2791.413254603465
2017-03-20,2786.799205973857
2017-03-21,2751.914101524763
2017-03-22,2746.850258514229
2017-03-23,2755.265786726219
2017-03-24,2752.352449741047
2017-03-27,2730.545522839011
2017-03-28,2754.483812715362
2017-03-29,2784.5168026634465
2017-03-30,2793.0418658946096
2017-03-31,2793.0887730666323
2017-04-03,2799.0615770022278
2017-04-04,2797.5525656322748
2017-04-05,2792.631264120144
2017-04-06,2794.895371348178
2017-04-07,2803.944803502129
2017-04-10,2810.2448469794967
2017-04-11,2804.4477802235865
2017-04-12,2799.8452465663217
2017-04-13,2786.5838377372584
2017-04-14,2784.285596649026
2017-04-17,2794.5097316069273
2017-04-18,2773.4710526859844
2017-04-19,2766.393254453959
2017-04-20,2770.5910033057476
2017-04-21,2785.9876354308058
2017-04-24,2782.5081292111868
2017-04-25,2783.7997555355105
2017-04-26,2797.9860041924007
2017-04-27,2798.764666206357
2017-04-28,2787.5672416982225
2017-05-01,2786.815508976996
2017-05-02,2798.073953765656
2017-05-03,2790.5936733931476
2017-05-04,2783.136255431151
2017-05-05,2786.015521709344
2017-05-08,2803.3173608781453
2017-05-09,2810.7495714741863
2017-05-10,2822.559642710335
2017-05-11,2818.3143518537304
2017-05-12,2806.069212361901
2017-05-15,2806.4031440823824
2017-05-16,2788.0861537713795
2017-05-17,2739.477222792593
2017-05-18,2736.60072338284
2017-05-19,2740.063492334142
2017-05-22,2742.910526494686
2017-05-23,2750.253302059856
2017-05-24,2763.1992999643276
2017-05-25,2766.9838883515367
2017-05-26,2771.968430174506
2017-05-29,2772.478358201055
2017-05-30,2768.7551492455577
2017-05-31,2753.1720144335
2017-06-01,2775.76612261377
2017-06-02,2781.197732793324
2017-06-05,2782.728925770864
2017-06-06,2772.027556459503
2017-06-07,2774.29047479964
2017-06-08,2783.5027261314544
2017-06-09,2791.245312604925
2017-06-12,2778.693001285823
2017-06-13,2791.945617749425
2017-06-14,2777.279264836876
2017-06-15,2787.384172432128
2017-06-16,2783.6412913583604
2017-06-19,2810.933759781578
2017-06-20,2801.6074111659987
2017-06-21,2793.2707519393725
2017-06-22,2793.1186811524312
2017-06-23,2789.0440733363284
2017-06-26,2794.5682887298935
2017-06-27,2759.814410736845
2017-06-28,2758.8746693983076
2017-06-29,2729.5333698456634
2017-06-30,2730.36387870698
2017-07-03,2746.0359708176443
2017-07-04,2745.5334923799005
2017-07-05,2752.9818705076286
2017-07-06,2719.270705275707
2017-07-07,2727.487187888507
2017-07-10,2734.047489511475
2017-07-11,2728.1454094331893
2017-07-12,2753.1482708123435
2017-07-13,2765.5070279023935
2017-07-14,2770.806745096249
2017-07-17,2767.8233984418594
2017-07-18,2743.2875382191364
2017-07-19,2772.6950680909754
2017-07-20,2750.8531552458426
2017-07-21,2739.7974997752754
2017-07-24,2740.173055726057
2017-07-25,2742.7233407130702
2017-07-26,2750.886433461771
2017-07-27,2746.2300965900527
2017-07-28,2721.607411784835
2017-07-31,2713.529098603762
2017-08-01,2720.738449258713
2017-08-02,2708.8688265258324
2017-08-03,2700.2239315515767
2017-08-04,2729.78331306549
2017-08-07,2726.9457662126106
2017-08-08,2735.262318497572
2017-08-09,2724.2996254889736
2017-08-10,2693.437659427803
2017-08-11,2677.339549164241
2017-08-14,2700.627229130573
2017-08-15,2710.209381039098
2017-08-16,2722.492983905862
2017-08-17,2693.4749024013536
2017-08-18,2683.7652525772837
2017-08-21,2671.9660205033624
2017-08-22,2702.1142680771013
2017-08-23,2688.421848248981
2017-08-24,2690.1206712631474
2017-08-25,2682.2760990734073
2017-08-28,2666.0677244688964
2017-08-29,2648.0814043363284
2017-08-30,2678.3580716556376
2017-08-31,2700.550291472501
2017-09-01,2712.3089198645985
2017-09-04,2699.496521027045
2017-09-05,2687.0056769905023
2017-09-06,2688.5210546710164
2017-09-07,2682.0251514634097
2017-09-08,2679.710420537569
2017-09-11,2710.8896164864996
2017-09-12,2726.5792375176497
2017-09-13,2732.480085054149
2017-09-14,2739.525449803455
2017-09-15,2725.3043989993266
2017-09-18,2734.295034765101
2017-09-19,2734.27750743935
2017-09-20,2734.9000823938
2017-09-21,2740.480265815264
2017-09-22,2733.6052092234363
2017-09-25,2746.486319289977
2017-09-26,2761.2120962823074
2017-09-27,2777.5983767508606
2017-09-28,2770.1049655775632
2017-09-29,2774.4334373721576
2017-10-02,2801.243368225065
2017-10-03,2806.897201315947
2017-10-04,2808.0118057328214
2017-10-05,2825.6194791751795
2017-10-06,2818.814450916943
2017-10-09,2815.369415881339
2017-10-10,2810.70343742995
2017-10-11,2809.057046833626
2017-10-12,2809.3175629894513
2017-10-13,2818.322772838405
2017-10-16,2831.196025196373
2017-10-17,2836.0568046551243
2017-10-18,2834.658124836741
2017-10-19,2816.2414665348665
2017-10-20,2835.877005012719
2017-10-23,2837.88446586146
2017-10-24,2835.1658551100113
2017-10-25,2814.125596548905
2017-10-26,2841.0572443179276
2017-10-27,2881.954745446885
2017-10-30,2872.088955451887
2017-10-31,2872.1413576904856
2017-11-01,2887.50918995512
2017-11-02,2875.7347377299584
2017-11-03,2891.8024142898007
2017-11-06,2903.2977910471755
2017-11-07,2904.543601938919
2017-11-08,2907.1698768931224
2017-11-09,2886.294861317795
2017-11-10,2873.749823263823
2017-11-13,2865.7662326965524
2017-11-14,2838.385857871458
2017-11-15,2811.6591552756254
2017-11-16,2842.922283181666
2017-11-17,2841.677477493566
2017-11-20,2854.1157181494677
2017-11-21,2878.7939727673343
2017-11-22,2869.4939784452527
2017-11-23,2859.1141776642335
2017-11-24,2844.289803699941
2017-11-27,2840.8623919496767
2017-11-28,2866.9984334813457
2017-11-29,2870.347768141305
2017-11-30,2861.037197880239
2017-12-01,2863.267076069671
2017-12-04,2869.283678466215
2017-12-05,2863.786041691759
2017-12-06,2861.349537200383
2017-12-07,2868.630823133856
2017-12-08,2892.5497175074584
2017-12-11,2893.0829037122694
2017-12-12,2908.762996361845
2017-12-13,2905.7678496589556
2017-12-14,2893.6231054018644
2017-12-15,2906.213637743111
2017-12-18,2922.122031375537
2017-12-19,2913.5442352410196
2017-12-20,2896.2815954134253
2017-12-21,2909.1167669664997
2017-12-22,2916.4079033491103
2017-12-25,2916.8243304278935
2017-12-26,2908.4051541894087
2017-12-27,2909.3540405196827
2017-12-28,2906.744743497682
2017-12-29,2887.3077078985943
2018-01-01,2887.1242816492627
2018-01-02,2899.4183750232396
2018-01-03,2917.1611649627102
2018-01-04,2926.693036300607
2018-01-05,2954.5563677039872
2018-01-08,2972.934203353107
2018-01-09,2988.455695319492
2018-01-10,2973.8527784033713
2018-01-11,2970.8583831097026
2018-01-12,2964.922586264427
2018-01-15,2945.471528067841
2018-01-16,2949.6452837448346
2018-01-17,2961.223806850534
2018-01-18,2958.5349386844605
2018-01-19,2977.6072716855456
2018-01-22,2988.656954703594
2018-01-23,2993.4236689971635
2018-01-24,2976.2877212188996
2018-01-25,2951.421189174161
2018-01-26,2986.0604266424884
2018-01-29,2985.9097368599296
2018-01-30,2943.4687968510366
2018-01-31,2933.0497152209973
2018-02-01,2929.0209241489665
2018-02-02,2884.1974514994836
2018-02-05,2803.2823713090042
2018-02-06,2803.4544787011505
2018-02-07,2818.184210350758
2018-02-08,2759.2194433873824
2018-02-09,2761.6538826725023
2018-02-12,2787.3677568288886
2018-02-13,2777.9581539898177
2018-02-14,2803.0232956471086
2018-02-15,2820.638051435937
2018-02-16,2836.0577399181047
2018-02-19,2846.633343844714
2018-02-20,2846.2416118621177
2018-02-21,2847.0374740560337
2018-02-22,2843.3682482348454
2018-02-23,2880.4687935010315
2018-02-26,2905.1269545011146
2018-02-27,2891.5043479664773
2018-02-28,2870.4905543940195
2018-03-01,2842.4459831672707
2018-03-02,2811.028594347135
2018-03-05,2824.53742187921
2018-03-06,2828.117884338547
2018-03-07,2825.3443779095314
2018-03-08,2854.6044413463173
2018-03-09,2888.014309001772
2018-03-12,2898.8993708308217
2018-03-13,2870.2541074573433
2018-03-14,2866.2920176458424
2018-03-15,2873.304075577865
2018-03-16,2882.9873470074413
2018-03-19,2841.9804362120503
2018-03-20,2857.483907464821
2018-03-21,2857.7829340214666
2018-03-22,2803.013019577339
2018-03-23,2742.104617171821
2018-03-26,2764.018140832162
2018-03-27,2760.0228574009493
2018-03-28,2756.4990365182803
2018-03-29,2791.1531113261217
2018-03-30,2793.380086831408
2018-04-02,2757.1330151838765
2018-04-03,2777.6892469992126
2018-04-04,2782.952903164947
2018-04-05,2824.835973773911
2018-04-06,2784.368558076344
2018-04-09,2783.0371438616176
2018-04-10,2811.8088595480694
2018-04-11,2796.6837056947425
2018-04-12,2822.057242083015
2018-04-13,2816.1058802003895
2018-04-16,2818.9020553304335
2018-04-17,2843.4462206916187
2018-04-18,2848.236922130381
2018-04-19,2844.4689597923098
2018-04-20,2841.1030142849427
2018-04-23,2848.4055833266793
2018-04-24,2830.8233389108523
2018-04-25,2830.6422170700307
2018-04-26,2863.853652967591
2018-04-27,2874.1131851868076
2018-04-30,2869.523879190806
2018-05-01,2888.099240697952
2018-05-02,2886.5356387678717
2018-05-03,2877.9660208670107
2018-05-04,2905.0644234401816
2018-05-07,2920.468181324376
2018-05-08,2934.545108253137
2018-05-09,2952.586723686783
2018-05-10,2967.1675797922862
2018-05-11,2964.571149848429
2018-05-14,2964.2840396676415
2018-05-15,2966.8709410127826
2018-05-16,2992.0230429428234
2018-05-17,2992.500554949208
2018-05-18,2991.5762870421313
2018-05-21,3008.6595805141346
2018-05-22,3001.7345791236417
2018-05-23,3009.9411362260294
2018-05-24,2999.9908828539246
2018-05-25,3010.262851160897
2018-05-28,3014.8368022576865
2018-05-29,2997.842738514701
2018-05-30,3004.2916440467357
2018-05-31,2982.587578610865
2018-06-01,3007.441391479253
2018-06-04,3019.9109884566565
2018-06-05,3024.297583351867
2018-06-06,3018.704042663018
2018-06-07,3008.619559596731
2018-06-08,3020.20453952431
2018-06-11,3019.138663749413
2018-06-12,3027.0743686268584
2018-06-13,3022.534196058415
2018-06-14,3054.4914300304304
2018-06-15,3048.6741547677575
2018-06-18,3038.287003775606
2018-06-19,3026.954825694444
2018-06-20,3034.882247095002
2018-06-21,3008.0267494068453
2018-06-22,3013.201096262215
2018-06-25,2959.3569006812504
2018-06-26,2967.4832615531996
2018-06-27,2964.0329216007403
2018-06-28,2970.5146514975017
2018-06-29,2964.908400430305
2018-07-02,2969.9825639117075
2018-07-03,2959.691124060103
2018-07-04,2960.57088324716
2018-07-05,2962.748600427632
2018-07-06,2973.3122286716516
2018-07-09,2999.6755593325597
2018-07-10,3014.563255101793
2018-07-11,2987.793528212199
2018-07-12,3014.8461440191277
2018-07-13,3025.1998510025187
2018-07-16,3010.490488072423
2018-07-17,3024.2191341599146
2018-07-18,3039.2533547859557
2018-07-19,3036.5534537482067
2018-07-20,3019.3418491453995
2018-07-23,3019.7661871663418
2018-07-24,3034.6948464762195
2018-07-25,3058.1699254592827
2018-07-26,3064.3897626892176
2018-07-27,3058.2283142864594
2018-07-30,3032.088411288714
2018-07-31,3040.653702867646
2018-08-01,3043.8952171145866
2018-08-02,3052.742077884573
2018-08-03,3069.008083788517
2018-08-06,3079.530868859685
2018-08-07,3084.514023394176
2018-08-08,3080.3234641587223
2018-08-09,3087.2358239008886
2018-08-10,3090.97294070164
2018-08-13,3072.26118884916
2018-08-14,3097.760235155825
2018-08-15,3079.9500490621567
2018-08-16,3077.8590365602913
2018-08-17,3083.2406381826113
2018-08-20,3089.4050574783064
2018-08-21,3080.277509291638
2018-08-22,3067.219485706963
2018-08-23,3064.379256205509
2018-08-24,3066.7332906847614
2018-08-27,3083.623857276816
2018-08-28,3076.0114689284505
2018-08-29,3091.3540892253122
2018-08-30,3086.5670078561575
2018-08-31,3086.2072873028446
2018-09-03,3082.565680796515
2018-09-04,3085.821250057014
2018-09-05,3049.546701174752
2018-09-06,3035.993099272802
2018-09-07,3041.8022513486226
2018-09-10,3039.2044433365522
2018-09-11,3047.6649882470433
2018-09-12,3043.8455996093726
2018-09-13,3046.4431023996826
2018-09-14,3057.9107305552193
2018-09-17,3039.969966576782
2018-09-18,3052.996994449708
2018-09-19,3069.6242532689184
2018-09-20,3071.982943613909
2018-09-21,3078.1614545144107
2018-09-24,3059.099016212862
2018-09-25,3062.181802621803
2018-09-26,3067.2559376902655
2018-09-27,3085.6725772538625
2018-09-28,3096.217378605593
2018-10-01,3106.3930035388476
2018-10-02,3102.7030588759453
2018-10-03,3108.8440897248224
2018-10-04,3081.8112843445065
2018-10-05,3062.6695636814175
2018-10-08,3060.4318417207833
2018-10-09,3053.0670873303393
2018-10-10,2972.3555203180663
2018-10-11,2900.2675735159714
2018-10-12,2929.6526090352895
2018-10-15,2911.6705809314594
2018-10-16,2964.145891138864
2018-10-17,2974.5943112145155
2018-10-18,2948.71088045616
2018-10-19,2941.765066119998
2018-10-22,2940.611900949659
2018-10-23,2909.8076786003858
2018-10-24,2865.0709235526956
2018-10-25,2889.3027176545525
2018-10-26,2858.3323803469457
2018-10-29,2844.007149924795
2018-10-30,2879.6711136210442
2018-10-31,2925.7080863433116
2018-11-01,2940.6244931531696
2018-11-02,2949.9777634438205
2018-11-05,2946.8978489152255
2018-11-06,2955.202839320776
2018-11-07,2985.6401151660048
2018-11-08,2994.182428182144
2018-11-09,2982.18557467268
2018-11-12,2960.692255917921
2018-11-13,2949.660431777569
2018-11-14,2928.658865484866
2018-11-15,2944.908195884584
2018-11-16,2934.072994729546
2018-11-19,2890.8411051255325
2018-11-20,2854.634434966684
2018-11-21,2871.331361191822
2018-11-22,2868.2496555163266
2018-11-23,2871.612365245749
2018-11-26,2905.2938394163452
2018-11-27,2918.35548497256
2018-11-28,2964.701571834742
2018-11-29,2945.1089685671423
2018-11-30,2968.9522824573955
2018-12-03,3001.706166473043
2018-12-04,2933.8294733108182
2018-12-05,2921.9947371290045
2018-12-06,2881.5517000240493
2018-12-07,2848.376932397881
2018-12-10,2827.5691731305706
2018-12-11,2842.852595286602
2018-12-12,2865.236727048353
2018-12-13,2867.8739552390625
2018-12-14,2835.823719152846
2018-12-17,2787.2370992966294
2018-12-18,2771.4340201086457
2018-12-19,2738.774879046276
2018-12-20,2698.7684630199196
2018-12-21,2662.333581627128
2018-12-24,2621.2753486318493
2018-12-25,2610.051546319669
2018-12-26,2682.5441800351214
2018-12-27,2700.021898243057
2018-12-28,2707.9542365437337
2018-12-31,2727.1089664564997
2019-01-01,2727.2633522577453
2019-01-02,2739.369945707444
2019-01-03,2694.5503741344555
2019-01-04,2760.05321170603
2019-01-07,2774.448888727772
2019-01-08,2800.290950566732
2019-01-09,2809.9640710938284
2019-01-10,2817.5149027264993
2019-01-11,2828.694189503429
2019-01-14,2816.7725587951095
2019-01-15,2848.2114462521417
2019-01-16,2863.842869925594
2019-01-17,2879.565582376531
2019-01-18,2917.7250542542693
2019-01-21,2918.397543692554
2019-01-22,2889.905734676529
2019-01-23,2885.632994616713
2019-01-24,2900.089459267734
2019-01-25,2917.604258145599
2019-01-28,2891.3852309407107
2019-01-29,2897.904616623348
2019-01-30,2923.4739758152677
2019-01-31,2938.2022524801955
2019-02-01,2941.539181171546
2019-02-04,2962.7870221210287
2019-02-05,2985.2233845985465
2019-02-06,2987.535260203008
2019-02-07,2965.455485216616
2019-02-08,2962.4445242521856
2019-02-11,2978.4060898471084
2019-02-12,3005.119676638641
2019-02-13,3018.716421360933
2019-02-14,3016.1669176883024
2019-02-15,3041.6252909280684
2019-02-18,3040.2511602987684
2019-02-19,3037.6093403562318
2019-02-20,3048.108871870032
2019-02-21,3041.700021992084
2019-02-22,3059.341087872418
2019-02-25,3066.436820347489
2019-02-26,3061.585624753731
2019-02-27,3055.550355139574
2019-02-28,3043.5442913240786
2019-03-01,3057.9501022949325
2019-03-04,3068.8170205437386
2019-03-05,3069.323809661705
2019-03-06,3052.613298628826
2019-03-07,3050.2189327570118
2019-03-08,3031.489137886008
2019-03-11,3069.04481006963
2019-03-12,3070.1791013076895
2019-03-13,3075.9748376424986
2019-03-14,3077.499554767262
2019-03-15,3090.1604627491993
2019-03-18,3103.174685267508
2019-03-19,3103.6766893664835
2019-03-20,3089.9306461511173
2019-03-21,3108.9159875876917
2019-03-22,3081.883165013594
2019-03-25,3057.3759281244297
2019-03-26,3091.1190311157616
2019-03-27,3088.1735497310506
2019-03-28,3095.8924155194973
2019-03-29,3118.399743003202
2019-04-01,3156.2939052971687
2019-04-02,3164.6230762921195
2019-04-03,3172.185915261271
2019-04-04,3176.35876452357
2019-04-05,3186.1850914592483
2019-04-08,3179.905717082685
2019-04-09,3164.7984555418575
2019-04-10,3180.2132534663165
2019-04-11,3171.062450138815
2019-04-12,3175.531616477176
2019-04-15,3178.966479196438
2019-04-16,3186.3759357912877
2019-04-17,3182.1517932407455
2019-04-18,3195.7540879590433
2019-04-19,3196.2565596632135
2019-04-22,3192.4431621910817
2019-04-23,3224.4779425143506
2019-04-24,3217.978840777713
2019-04-25,3226.802182925197
2019-04-26,3233.770653463617
2019-04-29,3236.967212763598
2019-04-30,3227.448055572153
2019-05-01,3206.4937027959145
2019-05-02,3211.9928284655343
2019-05-03,3235.7883449122733
2019-05-06,3214.187843451018
2019-05-07,3173.4684066310947
2019-05-08,3161.9707642495705
2019-05-09,3131.076603890377
2019-05-10,3138.400530589721
2019-05-13,3079.5815224196654
2019-05-14,3104.6191601344713
2019-05-15,3121.703359826336
2019-05-16,3148.7845873106235
2019-05-17,3136.039744909696
