Date,ACWI ex ANDEAN IMI
2017-04-12,2403.8989082587113
2017-04-13,2392.487072660143
2017-04-14,2390.5185015310085
2017-04-17,2399.144348801229
2017-04-18,2381.104738999381
2017-04-19,2375.0343397459064
2017-04-20,2378.6439099379427
2017-04-21,2391.8929187477443
2017-04-24,2388.8760363935185
2017-04-25,2390.0486466494626
2017-04-26,2402.2971102063448
2017-04-27,2403.046672731364
2017-04-28,2393.439884889073
2017-05-01,2392.7862344516384
2017-05-02,2402.5061964327324
2017-05-03,2396.223002351085
2017-05-04,2389.8220221632478
2017-05-05,2392.2408045546995
2017-05-08,2407.120984588683
2017-05-09,2413.5045629169167
2017-05-10,2423.5815510074467
2017-05-11,2419.976816715123
2017-05-12,2409.3839106727564
2017-05-15,2409.641601522546
2017-05-16,2393.8510275931258
2017-05-17,2352.250591126811
2017-05-18,2349.8852244711316
2017-05-19,2352.7902212422337
2017-05-22,2355.2040892612276
2017-05-23,2361.513396101936
2017-05-24,2372.6507976021853
2017-05-25,2375.9010858130555
2017-05-26,2380.147112184649
2017-05-29,2380.5674058274794
2017-05-30,2377.35723886071
2017-05-31,2364.0203620027924
2017-06-01,2383.3921498621735
2017-06-02,2388.066056892747
2017-06-05,2389.355467754715
2017-06-06,2380.1339909972553
2017-06-07,2382.085417806788
2017-06-08,2390.015287271167
2017-06-09,2396.6930361638933
2017-06-12,2385.9090717989443
2017-06-13,2397.2915504024104
2017-06-14,2384.7268187265513
2017-06-15,2393.3589036908334
2017-06-16,2390.1296449047436
2017-06-19,2413.571308983255
2017-06-20,2405.6077445380447
2017-06-21,2398.410279535166
2017-06-22,2398.3068763213423
2017-06-23,2394.7787172988596
2017-06-26,2399.504415899819
2017-06-27,2369.740635647942
2017-06-28,2368.9293894568827
2017-06-29,2343.9365078823134
2017-06-30,2344.5825702602724
2017-07-03,2357.917929074841
2017-07-04,2357.4129097859295
2017-07-05,2363.914435197064
2017-07-06,2334.9649087631465
2017-07-07,2342.0070392977113
2017-07-10,2347.620994298687
2017-07-11,2342.4779234879884
2017-07-12,2363.842719260805
2017-07-13,2374.48054491439
2017-07-14,2379.1658246438524
2017-07-17,2376.6117725345325
2017-07-18,2355.6172379054433
2017-07-19,2380.8909734319327
2017-07-20,2362.0185740518136
2017-07-21,2352.6607964233594
2017-07-24,2352.977885876574
2017-07-25,2355.176330482296
2017-07-26,2362.2153290267406
2017-07-27,2358.2378238944584
2017-07-28,2337.023380814519
2017-07-31,2330.1160355585957
2017-08-01,2336.314529726568
2017-08-02,2326.1544273354107
2017-08-03,2318.7155079716695
2017-08-04,2344.0216818954445
2017-08-07,2341.5124047772074
2017-08-08,2348.6631303479608
2017-08-09,2339.2775856087947
2017-08-10,2312.884203989816
2017-08-11,2298.996260048866
2017-08-14,2318.9913620467532
2017-08-15,2327.1760893379956
2017-08-16,2337.575836269512
2017-08-17,2312.7180948006467
2017-08-18,2304.3535439811903
2017-08-21,2294.1780507579265
2017-08-22,2320.047878328758
2017-08-23,2308.3058786262295
2017-08-24,2309.730700697299
2017-08-25,2302.9371499351205
2017-08-28,2289.0482436677758
2017-08-29,2273.56851543408
2017-08-30,2299.5927026525305
2017-08-31,2318.619785262581
2017-09-01,2328.6317494298833
2017-09-04,2317.5356629638554
2017-09-05,2306.9358032218915
2017-09-06,2308.1722802718596
2017-09-07,2302.6052599864115
2017-09-08,2300.674535811192
2017-09-11,2327.3312710786286
2017-09-12,2340.791815638453
2017-09-13,2345.8643911940253
2017-09-14,2351.866173474259
2017-09-15,2339.603460951059
2017-09-18,2347.390728257291
2017-09-19,2347.3372406062226
2017-09-20,2347.8568782954335
2017-09-21,2352.607638114818
2017-09-22,2346.7698142322492
2017-09-25,2357.848347979068
2017-09-26,2370.485584294567
2017-09-27,2384.60009561331
2017-09-28,2378.1059099225085
2017-09-29,2381.7826467201744
2017-10-02,2404.8454589283197
2017-10-03,2409.5416495237596
2017-10-04,2410.4539948868223
2017-10-05,2425.5772096708365
2017-10-06,2419.8207842700713
2017-10-09,2416.9268395871145
2017-10-10,2412.9394694557473
2017-10-11,2411.4823869169345
2017-10-12,2411.7703288362104
2017-10-13,2419.511252960309
2017-10-16,2430.5046372166134
2017-10-17,2434.6971912567456
2017-10-18,2433.4678491858294
2017-10-19,2417.725068012842
2017-10-20,2434.5699577562527
2017-10-23,2436.3167651030044
2017-10-24,2433.9787789337
2017-10-25,2416.022163789607
2017-10-26,2439.1586547087445
2017-10-27,2474.346561950041
2017-10-30,2465.881049871348
2017-10-31,2465.922948854642
2017-11-01,2479.1584943790126
2017-11-02,2469.074612433849
2017-11-03,2482.8761210061857
2017-11-06,2492.6826544718615
2017-11-07,2493.8643146729837
2017-11-08,2496.1284848332302
2017-11-09,2478.287054472824
2017-11-10,2467.56798364668
2017-11-13,2460.766489459447
2017-11-14,2437.23827811093
2017-11-15,2414.3072416202344
2017-11-16,2440.983095999386
2017-11-17,2439.9508342024656
2017-11-20,2450.857225790938
2017-11-21,2472.032931617236
2017-11-22,2464.1300127361224
2017-11-23,2455.273022163227
2017-11-24,2442.5779890416334
2017-11-27,2439.670913585005
2017-11-28,2462.103047837703
2017-11-29,2465.00983143533
2017-11-30,2457.0554226413524
2017-12-01,2459.014900176413
2017-12-04,2464.147588706731
2017-12-05,2459.5539160893604
2017-12-06,2457.392408574441
2017-12-07,2463.6078721134536
2017-12-08,2484.2021014690636
2017-12-11,2484.6473530706903
2017-12-12,2498.1148276538847
2017-12-13,2495.464447096153
2017-12-14,2485.003777664907
2017-12-15,2495.6654156086206
2017-12-18,2508.91340454694
2017-12-19,2501.5565060055856
2017-12-20,2486.755055713826
2017-12-21,2497.7866563989196
2017-12-22,2503.9737753652416
2017-12-25,2504.3305241045264
2017-12-26,2497.085865742479
2017-12-27,2497.9723721900486
2017-12-28,2495.715846618643
2017-12-29,2479.028873026435
2018-01-01,2478.871733885245
2018-01-02,2489.4270758253174
2018-01-03,2504.7286939439837
2018-01-04,2512.934914825007
2018-01-05,2536.7512257485005
2018-01-08,2552.5473462117297
2018-01-09,2565.8869367202474
2018-01-10,2553.403823227497
2018-01-11,2550.7686696699416
2018-01-12,2545.638301397602
2018-01-15,2528.9936594964774
2018-01-16,2532.6210188726027
2018-01-17,2542.4852706118522
2018-01-18,2540.0804013107977
2018-01-19,2556.5497373275803
2018-01-22,2566.0559650078835
2018-01-23,2570.2314837003137
2018-01-24,2555.5505925233065
2018-01-25,2534.0973626914533
2018-01-26,2563.745140966942
2018-01-29,2563.6621753588292
2018-01-30,2527.2482545382086
2018-01-31,2518.275958985123
2018-02-01,2514.7601553304603
2018-02-02,2476.361523093839
2018-02-05,2406.9949026162008
2018-02-06,2406.9071700957575
2018-02-07,2419.436539569641
2018-02-08,2369.131270616816
2018-02-09,2371.1768522939856
2018-02-12,2393.205127593346
2018-02-13,2385.2243105842654
2018-02-14,2406.585275064975
2018-02-15,2421.770614776085
2018-02-16,2435.028194110537
2018-02-19,2444.2447345619494
2018-02-20,2443.8419367882702
2018-02-21,2444.597712671632
2018-02-22,2441.3248464286835
2018-02-23,2473.207086746869
2018-02-26,2494.470616794149
2018-02-27,2482.756067770869
2018-02-28,2464.7882692773524
2018-03-01,2440.7863673316724
2018-03-02,2413.7713268038433
2018-03-05,2425.2089274958903
2018-03-06,2428.3788804533588
2018-03-07,2425.9539742772135
2018-03-08,2451.1472635898263
2018-03-09,2479.718274012625
2018-03-12,2489.224695083139
2018-03-13,2464.755305680378
2018-03-14,2461.3803949655303
2018-03-15,2467.3632620520375
2018-03-16,2475.6150530305113
2018-03-19,2440.4252446320424
2018-03-20,2453.79042049001
2018-03-21,2454.0223521616836
2018-03-22,2407.091667138278
2018-03-23,2354.6962454674863
2018-03-26,2373.403357816467
2018-03-27,2370.1028720099002
2018-03-28,2366.8932026738985
2018-03-29,2396.6821370962125
2018-03-30,2398.590065130919
2018-04-02,2367.5284155056092
2018-04-03,2385.014395310588
2018-04-04,2389.251752207599
2018-04-05,2425.2803307924287
2018-04-06,2390.7403997173424
2018-04-09,2389.6409574107206
2018-04-10,2414.2721348731657
2018-04-11,2401.297945315017
2018-04-12,2422.9665326711183
2018-04-13,2418.000940473659
2018-04-16,2420.40177276002
2018-04-17,2441.398933038487
2018-04-18,2445.602537346627
2018-04-19,2442.51174831958
2018-04-20,2439.5718881967728
2018-04-23,2445.800857239208
2018-04-24,2430.7594739089727
2018-04-25,2430.609676261458
2018-04-26,2459.111700826577
2018-04-27,2467.973905093803
2018-04-30,2464.2248100403626
2018-05-01,2480.121500140171
2018-05-02,2478.8172743290424
2018-05-03,2471.54509058228
2018-05-04,2494.6468693819725
2018-05-07,2507.8411768676715
2018-05-08,2519.9806751224382
2018-05-09,2535.3767844213176
2018-05-10,2547.7726380879362
2018-05-11,2545.6602051258888
2018-05-14,2545.4333853194707
2018-05-15,2547.5745660558678
2018-05-16,2569.140895635651
2018-05-17,2569.635837960782
2018-05-18,2568.910760982688
2018-05-21,2583.5970675211893
2018-05-22,2577.5900149195454
2018-05-23,2584.4735217021953
2018-05-24,2576.1120596782725
2018-05-25,2584.904729094126
2018-05-28,2588.8346764508524
2018-05-29,2574.3483031787714
2018-05-30,2579.6497404527554
2018-05-31,2561.077705115778
2018-06-01,2582.3016830212896
2018-06-04,2593.030451254346
2018-06-05,2596.9147828102427
2018-06-06,2592.0100711614177
2018-06-07,2583.39258391915
2018-06-08,2593.175588301293
2018-06-11,2592.278206011097
2018-06-12,2599.0294148401035
2018-06-13,2595.0422348027287
2018-06-14,2622.307590645046
2018-06-15,2617.3519368846864
2018-06-18,2608.3396853265926
2018-06-19,2598.578042042116
2018-06-20,2605.4111979975937
2018-06-21,2582.3696129813115
2018-06-22,2586.726122432291
2018-06-25,2540.5394139980644
2018-06-26,2547.5559607412406
2018-06-27,2544.5835381916722
2018-06-28,2550.1436435118007
2018-06-29,2545.3267713818946
2018-07-02,2549.5872183526863
2018-07-03,2540.783486767018
2018-07-04,2541.581502708703
2018-07-05,2543.4456855385797
2018-07-06,2552.3072558785952
2018-07-09,2574.9865150748624
2018-07-10,2587.892302123218
2018-07-11,2564.8785298776565
2018-07-12,2588.0652386409815
2018-07-13,2596.904470954804
2018-07-16,2584.2572198506455
2018-07-17,2596.041037317417
2018-07-18,2608.909128660981
2018-07-19,2606.7198842457046
2018-07-20,2591.980794238561
2018-07-23,2592.378004860007
2018-07-24,2605.1178825477214
2018-07-25,2625.3317705056834
2018-07-26,2630.718065964641
2018-07-27,2625.4468295640145
2018-07-30,2602.9189835213742
2018-07-31,2610.2750452665887
2018-08-01,2613.132493514602
2018-08-02,2620.6093816198163
2018-08-03,2634.4343119550917
2018-08-06,2643.5841756349287
2018-08-07,2648.0530048275355
2018-08-08,2644.4720004812743
2018-08-09,2650.457171914801
2018-08-10,2653.609565900219
2018-08-13,2637.4960908457447
2018-08-14,2659.3983868382197
2018-08-15,2644.203366105357
2018-08-16,2642.3611364359176
2018-08-17,2647.0105138598046
2018-08-20,2652.313678303603
2018-08-21,2644.422988788861
2018-08-22,2633.1489421473734
2018-08-23,2630.880853691919
2018-08-24,2632.7709930055753
2018-08-27,2647.2073898286367
2018-08-28,2640.77167158608
2018-08-29,2653.967062298881
2018-08-30,2649.9553292568935
2018-08-31,2649.566512022293
2018-09-03,2646.4606036444598
2018-09-04,2649.392869962026
2018-09-05,2618.1851993283285
2018-09-06,2606.5228229088766
2018-09-07,2611.432393913165
2018-09-10,2609.170751511511
2018-09-11,2616.44639756007
2018-09-12,2613.0684979764596
2018-09-13,2615.2264178953446
2018-09-14,2625.1719175685917
2018-09-17,2609.717389214671
2018-09-18,2620.834062334367
2018-09-19,2635.1725433095
2018-09-20,2637.100484756214
2018-09-21,2642.446933997855
2018-09-24,2626.167454892809
2018-09-25,2628.88782501382
2018-09-26,2633.2624214882953
2018-09-27,2649.040862928142
2018-09-28,2658.196180995926
2018-10-01,2666.850127596974
2018-10-02,2663.6261116054775
2018-10-03,2668.9211371730958
2018-10-04,2645.7612871029173
2018-10-05,2629.3314078486214
2018-10-08,2627.3514563369786
2018-10-09,2621.006483478489
2018-10-10,2551.8321510157316
2018-10-11,2489.8893635136633
2018-10-12,2515.1160279949854
2018-10-15,2499.6395185400456
2018-10-16,2544.504568318833
2018-10-17,2553.6077511202166
2018-10-18,2531.4931672965217
2018-10-19,2525.5423135322594
2018-10-22,2524.6207919170943
2018-10-23,2498.136722724938
2018-10-24,2459.9066838889785
2018-10-25,2480.6245047557577
2018-10-26,2453.968883067917
2018-10-29,2441.7311793183057
2018-10-30,2472.255549498612
2018-10-31,2511.814423490508
2018-11-01,2524.693847121848
2018-11-02,2532.9004616954785
2018-11-05,2529.9310680485537
2018-11-06,2537.044775953473
2018-11-07,2563.1362526912503
2018-11-08,2570.5200461502327
2018-11-09,2560.2636750427046
2018-11-12,2541.866419139884
2018-11-13,2532.415182001223
2018-11-14,2514.321455981179
2018-11-15,2528.171789282715
2018-11-16,2518.872103548786
2018-11-19,2481.8140071944053
2018-11-20,2450.790351918077
2018-11-21,2465.105481587026
2018-11-22,2462.4477652942714
2018-11-23,2465.465194224044
2018-11-26,2494.446704002632
2018-11-27,2505.6550741735477
2018-11-28,2545.3896458544914
2018-11-29,2528.603565829067
2018-11-30,2549.1277048305283
2018-12-03,2577.351811747977
2018-12-04,2519.136808713193
2018-12-05,2508.961960027151
2018-12-06,2474.2297108787197
2018-12-07,2445.7664442071614
2018-12-10,2427.8905899392503
2018-12-11,2440.942407728004
2018-12-12,2460.1897114929347
2018-12-13,2462.508094612856
2018-12-14,2434.9549719351908
2018-12-17,2393.4950123510357
2018-12-18,2379.826964421327
2018-12-19,2351.8793214208818
2018-12-20,2317.621298685616
2018-12-21,2286.3855223518017
2018-12-24,2251.216648895039
2018-12-25,2241.599776483576
2018-12-26,2303.5601021527873
2018-12-27,2318.6232960799753
2018-12-28,2325.418139562252
2018-12-31,2341.9012728029224
2019-01-01,2342.0335546219153
2019-01-02,2352.338279971392
2019-01-03,2313.8442178641158
2019-01-04,2369.953793372394
2019-01-07,2382.4533102870987
2019-01-08,2404.6228954045473
2019-01-09,2412.95313594727
2019-01-10,2419.4774387741145
2019-01-11,2429.102778981248
2019-01-14,2418.776034041139
2019-01-15,2445.867675426045
2019-01-16,2459.28621449917
2019-01-17,2472.70263650984
2019-01-18,2505.389170990352
2019-01-21,2505.9514617645814
2019-01-22,2481.477859447529
2019-01-23,2477.7399872201663
2019-01-24,2490.1964745785635
2019-01-25,2505.2176538400563
2019-01-28,2482.786863137737
2019-01-29,2488.333624117093
2019-01-30,2510.214987523834
2019-01-31,2522.7988211401457
2019-02-01,2525.5660034026882
2019-02-04,2543.6975466916047
2019-02-05,2562.926420720852
2019-02-06,2564.943007331013
2019-02-07,2546.1440747933334
2019-02-08,2543.6186132313283
2019-02-11,2557.3377935534772
2019-02-12,2580.1954181685337
2019-02-13,2591.9619996620704
2019-02-14,2589.837243988609
2019-02-15,2611.5278567157607
2019-02-18,2610.4481056764116
2019-02-19,2608.1186737370003
2019-02-20,2617.160881352453
2019-02-21,2611.631368395603
2019-02-22,2626.6579534848083
2019-02-25,2632.752923274655
2019-02-26,2628.552288388139
2019-02-27,2623.375469670934
2019-02-28,2613.0774059871023
2019-03-01,2625.467383124517
2019-03-04,2634.9219967004487
2019-03-05,2635.3192434601983
2019-03-06,2620.951257153632
2019-03-07,2618.991291555548
2019-03-08,2602.8852246996607
2019-03-11,2634.9877491398424
2019-03-12,2636.0010992854195
2019-03-13,2640.862309282231
2019-03-14,2642.1968470090724
2019-03-15,2653.028268562925
2019-03-18,2664.1892957783325
2019-03-19,2664.6501686025645
2019-03-20,2652.853058393992
2019-03-21,2669.141294042327
2019-03-22,2646.1647957246205
2019-03-25,2625.077196125707
2019-03-26,2654.050996300189
2019-03-27,2651.5752077332327
2019-03-28,2658.177642236927
2019-03-29,2677.4799667458983
2019-04-01,2710.021314585249
2019-04-02,2717.296577437897
2019-04-03,2723.821948134204
2019-04-04,2727.3966924313095
2019-04-05,2735.8067132831015
2019-04-08,2730.363721340678
2019-04-09,2717.48401922856
2019-04-10,2730.699921645264
2019-04-11,2722.8833362899068
2019-04-12,2726.7097623097134
2019-04-15,2729.726512059557
2019-04-16,2736.05468132921
2019-04-17,2732.4563303761365
2019-04-18,2744.135388876949
2019-04-19,2744.5659079643547
2019-04-22,2741.3338846581078
2019-04-23,2768.8412951338423
2019-04-24,2763.3385790424986
2019-04-25,2770.922451899084
2019-04-26,2776.8866832686713
2019-04-29,2779.830552384216
2019-04-30,2771.6285172804137
2019-05-01,2753.6742416598754
2019-05-02,2758.4936967552567
2019-05-03,2778.906974324274
2019-05-06,2760.0860633638426
2019-05-07,2725.376887445863
2019-05-08,2715.473655569859
2019-05-09,2688.9253623045365
2019-05-10,2695.2189176522775
2019-05-13,2644.8028953407133
2019-05-14,2666.2289712157863
2019-05-15,2680.8839179378288
2019-05-16,2704.1628649355907
