Date,ACWI ex ISRAEL IMI
2017-07-11,2732.468220232811
2017-07-12,2757.371504222293
2017-07-13,2769.7574660396717
2017-07-14,2775.356699137841
2017-07-17,2772.4570426277637
2017-07-18,2747.9365953721217
2017-07-19,2777.4175613141797
2017-07-20,2755.4667928920912
2017-07-21,2744.5272899888655
2017-07-24,2744.9333592046037
2017-07-25,2747.511276325092
2017-07-26,2755.7183788317734
2017-07-27,2751.1435845255587
2017-07-28,2726.4462368843983
2017-07-31,2718.392139346409
2017-08-01,2725.6654627162234
2017-08-02,2713.8741868786474
2017-08-03,2705.5612982789194
2017-08-04,2735.2849422899503
2017-08-07,2732.440251393963
2017-08-08,2740.798570532448
2017-08-09,2729.902547300685
2017-08-10,2699.188121073552
2017-08-11,2682.954691920696
2017-08-14,2706.2162372920543
2017-08-15,2715.7209040677353
2017-08-16,2727.975906012635
2017-08-17,2699.0032682078777
2017-08-18,2689.2318153414326
2017-08-21,2677.3986691362443
2017-08-22,2707.5497380884076
2017-08-23,2693.914530869013
2017-08-24,2695.6058395602563
2017-08-25,2687.731410061824
2017-08-28,2671.561080301168
2017-08-29,2653.537918967164
2017-08-30,2683.852373807006
2017-08-31,2706.0213872937243
2017-09-01,2717.7794831398905
2017-09-04,2704.8476118398303
2017-09-05,2692.4843202957945
2017-09-06,2693.894821315933
2017-09-07,2687.4055674397946
2017-09-08,2685.0887819332565
2017-09-11,2716.083794353475
2017-09-12,2731.756162274254
2017-09-13,2737.6899008467794
2017-09-14,2744.6980009364365
2017-09-15,2730.441067063484
2017-09-18,2739.5158072100176
2017-09-19,2739.394693054674
2017-09-20,2740.0499911588595
2017-09-21,2745.620840138003
2017-09-22,2738.7671040296746
2017-09-25,2751.6841332129716
2017-09-26,2766.424274970802
2017-09-27,2782.8980581147803
2017-09-28,2775.3260736301845
2017-09-29,2779.596780632561
2017-10-02,2806.4914622256056
2017-10-03,2812.013860460395
2017-10-04,2813.2533418446474
2017-10-05,2830.9682628763153
2017-10-06,2824.2035316933893
2017-10-09,2820.787817198238
2017-10-10,2816.1267704657994
2017-10-11,2814.4189279727802
2017-10-12,2814.795227050018
2017-10-13,2823.9020478579046
2017-10-16,2836.7727883959633
2017-10-17,2841.6485606183737
2017-10-18,2840.1998423730233
2017-10-19,2821.769224575174
2017-10-20,2841.421293015864
2017-10-23,2843.5012147239754
2017-10-24,2840.7580248668323
2017-10-25,2819.8199767621813
2017-10-26,2846.846247299806
2017-10-27,2887.878944546726
2017-10-30,2878.0066418889705
2017-10-31,2877.9690133264467
2017-11-01,2893.5321597175057
2017-11-02,2881.793673004926
2017-11-03,2897.856151440211
2017-11-06,2909.3196415250604
2017-11-07,2910.7309922067366
2017-11-08,2913.361257465618
2017-11-09,2892.6094466436803
2017-11-10,2880.076530558071
2017-11-13,2872.073108182917
2017-11-14,2844.5690071887957
2017-11-15,2817.7440623050065
2017-11-16,2848.883300554971
2017-11-17,2847.747270868626
2017-11-20,2860.2110779703394
2017-11-21,2885.0073457661474
2017-11-22,2875.752120627965
2017-11-23,2865.3000602077277
2017-11-24,2850.483075503052
2017-11-27,2847.0014517490313
2017-11-28,2873.1409163294315
2017-11-29,2876.5001687411077
2017-11-30,2867.129917645301
2017-12-01,2869.4103688709793
2017-12-04,2875.413340688865
2017-12-05,2869.9451356483382
2017-12-06,2867.4568624929952
2017-12-07,2874.674932214474
2017-12-08,2898.6628767461384
2017-12-11,2899.294179352516
2017-12-12,2915.0492308625066
2017-12-13,2912.102225888801
2017-12-14,2899.828666744451
2017-12-15,2912.25541073114
2017-12-18,2928.126175172222
2017-12-19,2919.5404403912116
2017-12-20,2902.2480592938205
2017-12-21,2914.9770729857896
2017-12-22,2922.2917380417844
2017-12-25,2922.676806994805
2017-12-26,2914.228216311838
2017-12-27,2915.227053801821
2017-12-28,2912.634126081454
2017-12-29,2893.1835189844405
2018-01-01,2892.963320495511
2018-01-02,2905.3979617083914
2018-01-03,2923.272000229036
2018-01-04,2932.864623955487
2018-01-05,2960.7313989772433
2018-01-08,2979.165708224361
2018-01-09,2994.716704701858
2018-01-10,2980.089981422133
2018-01-11,2976.9547859007416
2018-01-12,2970.9656646914254
2018-01-15,2951.5354755152057
2018-01-16,2955.8542536360314
2018-01-17,2967.405258845298
2018-01-18,2964.6584619012096
2018-01-19,2983.861650284541
2018-01-22,2994.926713582735
2018-01-23,2999.762532550098
2018-01-24,2982.7709168861925
2018-01-25,2957.711632245534
2018-01-26,2992.310487916745
2018-01-29,2992.192065688431
2018-01-30,2949.7171055641547
2018-01-31,2939.2351711782917
2018-02-01,2935.2162922670655
2018-02-02,2890.321926782676
2018-02-05,2809.3943775250445
2018-02-06,2809.3494075941985
2018-02-07,2824.0280847383733
2018-02-08,2765.28207219316
2018-02-09,2767.5959340287122
2018-02-12,2793.3173469765657
2018-02-13,2784.0157059869443
2018-02-14,2808.9679513658702
2018-02-15,2826.6718458809646
2018-02-16,2842.1257568025894
2018-02-19,2852.8112970333073
2018-02-20,2852.4010390248527
2018-02-21,2853.2870403326215
2018-02-22,2849.546543636989
2018-02-23,2886.761464820891
2018-02-26,2911.475220949397
2018-02-27,2897.790162724746
2018-02-28,2876.7548733016633
2018-03-01,2848.6833440426267
2018-03-02,2817.0695208428297
2018-03-05,2830.5296136530055
2018-03-06,2834.2434120826047
2018-03-07,2831.3520232675764
2018-03-08,2860.717249526719
2018-03-09,2894.1148166350104
2018-03-12,2905.15518232065
2018-03-13,2876.555107916039
2018-03-14,2872.626602501064
2018-03-15,2879.569638465406
2018-03-16,2889.197689528428
2018-03-19,2848.1977018182033
2018-03-20,2863.7894068116
2018-03-21,2864.1536471136806
2018-03-22,2809.3841839503507
2018-03-23,2748.2709932978014
2018-03-26,2770.198092229135
2018-03-27,2766.357176843609
2018-03-28,2762.6823075103716
2018-03-29,2797.5029818620446
2018-03-30,2799.7291333972103
2018-04-02,2763.541229604456
2018-04-03,2784.040371385309
2018-04-04,2789.036194146286
2018-04-05,2831.1602795329395
2018-04-06,2790.8542918332173
2018-04-09,2789.492280709561
2018-04-10,2818.172104166324
2018-04-11,2803.1139697052026
2018-04-12,2828.352095872312
2018-04-13,2822.554178078646
2018-04-16,2825.251525258211
2018-04-17,2849.7934449950276
2018-04-18,2854.78464672213
2018-04-19,2851.223409400646
2018-04-20,2847.756123338196
2018-04-23,2855.034984807639
2018-04-24,2837.513516582687
2018-04-25,2837.374811071278
2018-04-26,2870.5905900303705
2018-04-27,2880.957654089177
2018-04-30,2876.5720986775755
2018-05-01,2895.06815181673
2018-05-02,2893.4854808115065
2018-05-03,2884.9260127923467
2018-05-04,2911.8785051522505
2018-05-07,2927.166478573824
2018-05-08,2941.2397066699687
2018-05-09,2959.2303192140694
2018-05-10,2973.7782598841304
2018-05-11,2971.334432937631
2018-05-14,2970.952352151892
2018-05-15,2973.4235718133314
2018-05-16,2998.529471234603
2018-05-17,2998.9972914229515
2018-05-18,2998.0773418400745
2018-05-21,3015.1639198679736
2018-05-22,3008.2337276969383
2018-05-23,3016.244120018307
2018-05-24,3006.4190963214733
2018-05-25,3016.6382113268883
2018-05-28,3021.2309165891297
2018-05-29,3004.3430987704664
2018-05-30,3010.494980981262
2018-05-31,2988.758228874506
2018-06-01,3013.5258636455087
2018-06-04,3026.1296425128007
2018-06-05,3030.57739978595
2018-06-06,3024.88277796198
2018-06-07,3014.77320888138
2018-06-08,3026.1362521234605
2018-06-11,3025.064657617982
2018-06-12,3032.9386136431085
2018-06-13,3028.2633736542657
2018-06-14,3060.0882531430216
2018-06-15,3054.224512670607
2018-06-18,3043.6832888460654
2018-06-19,3032.266239376168
2018-06-20,3040.186670567834
2018-06-21,3013.3054004340397
2018-06-22,3018.4179816118217
2018-06-25,2964.495194730228
2018-06-26,2972.7195788201593
2018-06-27,2969.220261285715
2018-06-28,2975.642845737322
2018-06-29,2970.11660431374
2018-07-02,2975.0264026643235
2018-07-03,2964.7087180688764
2018-07-04,2965.6475895636127
2018-07-05,2967.84205720693
2018-07-06,2978.143929508127
2018-07-09,3004.6542855876824
2018-07-10,3019.690236000813
2018-07-11,2992.7933957187956
2018-07-12,3019.807702499954
2018-07-13,3030.1879435087667
2018-07-16,3015.392752952435
2018-07-17,3029.151187885465
2018-07-18,3044.149091392745
2018-07-19,3041.5786183234623
2018-07-20,3024.443045577139
2018-07-23,3024.8683225750246
2018-07-24,3039.792497988827
2018-07-25,3063.281378522714
2018-07-26,3069.547413251287
2018-07-27,3063.4738327417813
2018-07-30,3037.2342285263126
2018-07-31,3045.849278424387
2018-08-01,3049.1504364910943
2018-08-02,3057.9179049200197
2018-08-03,3074.079139893607
2018-08-06,3084.608971000971
2018-08-07,3089.7543488464876
2018-08-08,3085.594848176617
2018-08-09,3092.5391819488773
2018-08-10,3096.124328643317
2018-08-13,3077.2545451553665
2018-08-14,3102.7812622513866
2018-08-15,3084.9674483169597
2018-08-16,3082.7109069141693
2018-08-17,3088.083833895337
2018-08-20,3094.12402512253
2018-08-21,3084.9827294310503
2018-08-22,3071.9016109556164
2018-08-23,3069.194488743063
2018-08-24,3071.4597412374383
2018-08-27,3088.3270127791047
2018-08-28,3080.773448304212
2018-08-29,3096.049028338185
2018-08-30,3091.2281789479653
2018-08-31,3090.777021114691
2018-09-03,3087.1021020853973
2018-09-04,3090.4026155324977
2018-09-05,3053.999320318304
2018-09-06,3040.4487586439764
2018-09-07,3046.2143311704176
2018-09-10,3043.5276017327033
2018-09-11,3051.9250376493474
2018-09-12,3048.1407529908174
2018-09-13,3050.726838727417
2018-09-14,3062.266488716332
2018-09-17,3044.174337234134
2018-09-18,3057.12315674393
2018-09-19,3073.8889326179706
2018-09-20,3076.221991947292
2018-09-21,3082.580957424827
2018-09-24,3063.5441140859084
2018-09-25,3066.720637279612
2018-09-26,3071.922128926451
2018-09-27,3090.428314220641
2018-09-28,3101.0979367575437
2018-10-01,3111.2624069656517
2018-10-02,3107.4912454983605
2018-10-03,3113.652898453445
2018-10-04,3086.560152635679
2018-10-05,3067.331999778711
2018-10-08,3065.1077389394786
2018-10-09,3057.67542633399
2018-10-10,2976.958571789496
2018-10-11,2904.715630768984
2018-10-12,2934.083860059999
2018-10-15,2916.039198089084
2018-10-16,2968.3962842522124
2018-10-17,2979.058070180893
2018-10-18,2953.1750761544104
2018-10-19,2946.202457426515
2018-10-22,2945.084345151336
2018-10-23,2914.2257129267437
2018-10-24,2869.695707373812
2018-10-25,2893.878809518441
2018-10-26,2862.8052293640517
2018-10-29,2848.5037889980013
2018-10-30,2884.058904040317
2018-10-31,2930.198960180184
2018-11-01,2945.0417457413696
2018-11-02,2954.673918371239
2018-11-05,2951.3484989429166
2018-11-06,2959.5883675213254
2018-11-07,2989.9128656758253
2018-11-08,2998.447662559418
2018-11-09,2986.407987202688
2018-11-12,2964.965489709915
2018-11-13,2953.8434019856136
2018-11-14,2932.8716941892017
2018-11-15,2949.147198158385
2018-11-16,2938.383016014983
2018-11-19,2895.1883252293496
2018-11-20,2859.0139660584173
2018-11-21,2875.7017595276684
2018-11-22,2872.6423542276557
2018-11-23,2876.0495800802737
2018-11-26,2909.7797044491476
2018-11-27,2922.887660490928
2018-11-28,2969.16859213709
2018-11-29,2949.668203059031
2018-11-30,2973.5482359503108
2018-12-03,3006.524409436061
2018-12-04,2938.7682383766937
2018-12-05,2926.850884207358
2018-12-06,2886.3526740688526
2018-12-07,2853.247803899995
2018-12-10,2832.334172358845
2018-12-11,2847.578480437954
2018-12-12,2870.066138641653
2018-12-13,2872.7817613963052
2018-12-14,2840.6327576868157
2018-12-17,2792.3421544155985
2018-12-18,2776.422696993505
2018-12-19,2743.805076001573
2018-12-20,2703.842505623078
2018-12-21,2667.471667366738
2018-12-24,2626.6822011424038
2018-12-25,2615.374231049378
2018-12-26,2687.587272365167
2018-12-27,2705.1782094100545
2018-12-28,2713.154671449973
2018-12-31,2732.327047181787
2019-01-01,2732.428622062875
2019-01-02,2744.498814717021
2019-01-03,2699.6322770394954
2019-01-04,2765.1772872601186
2019-01-07,2779.654087817592
2019-01-08,2805.507503951718
2019-01-09,2815.2317812901515
2019-01-10,2822.895627282235
2019-01-11,2834.1661643365273
2019-01-14,2822.210127976458
2019-01-15,2853.7467766337445
2019-01-16,2869.480553820923
2019-01-17,2885.110876191803
2019-01-18,2923.2796805930097
2019-01-21,2923.9215304736595
2019-01-22,2895.3182939159556
2019-01-23,2890.8882539344067
2019-01-24,2905.41578819327
2019-01-25,2922.969106528659
2019-01-28,2896.719092684122
2019-01-29,2903.1941584026076
2019-01-30,2928.6468927633264
2019-01-31,2943.419266012377
2019-02-01,2946.7029216543974
2019-02-04,2967.8654779514122
2019-02-05,2990.254177330252
2019-02-06,2992.644571693264
2019-02-07,2970.7471087973245
2019-02-08,2967.755156257064
2019-02-11,2983.641013675092
2019-02-12,3010.2613728568786
2019-02-13,3024.0478921013764
2019-02-14,3021.5039793872006
2019-02-15,3046.798802397378
2019-02-18,3045.5017141049498
2019-02-19,3042.8162501560796
2019-02-20,3053.451708101932
2019-02-21,3047.028375348598
2019-02-22,3064.6201395747335
2019-02-25,3071.6822833044116
2019-02-26,3066.860516711411
2019-02-27,3060.7612979863234
2019-02-28,3048.6572186378207
2019-03-01,3063.060139809343
2019-03-04,3074.0652698410636
2019-03-05,3074.539547376674
2019-03-06,3057.861128582133
2019-03-07,3055.5795507942694
2019-03-08,3036.739473841964
2019-03-11,3074.225370323926
2019-03-12,3075.4448985477347
2019-03-13,3081.0750744741335
2019-03-14,3082.6255814611686
2019-03-15,3095.294929932994
2019-03-18,3108.33076112984
2019-03-19,3108.8670214258786
2019-03-20,3095.0756732470527
2019-03-21,3114.0338622777267
2019-03-22,3087.1220246433077
2019-03-25,3062.62036409291
2019-03-26,3096.3419575412286
2019-03-27,3093.400065748525
2019-03-28,3101.1781604318007
2019-03-29,3123.7418956908214
2019-04-01,3161.6835814028677
2019-04-02,3170.1530469751738
2019-04-03,3177.771879953012
2019-04-04,3182.0361641681575
2019-04-05,3191.8407512504423
2019-04-08,3185.5111283119577
2019-04-09,3170.4821966901545
2019-04-10,3185.8340030571335
2019-04-11,3176.659595054348
2019-04-12,3181.0616268229846
2019-04-15,3184.440193226381
2019-04-16,3191.8103526795567
2019-04-17,3187.7481869947346
2019-04-18,3201.439438540487
2019-04-19,3201.941700700103
2019-04-22,3198.126405109379
2019-04-23,3230.1183944509257
2019-04-24,3223.6025544573076
2019-04-25,3232.3923562510404
2019-04-26,3239.3605491460116
2019-04-29,3242.7156897301647
2019-04-30,3233.1709143402472
2019-05-01,3212.2269525557313
2019-05-02,3217.820649977574
2019-05-03,3241.587842914108
2019-05-06,3219.653166067531
2019-05-07,3179.0992537030356
2019-05-08,3167.4687615428847
2019-05-09,3136.4527748827127
2019-05-10,3143.799329663113
2019-05-13,3085.0944934303866
2019-05-14,3110.0768336574115
2019-05-15,3127.1417711717477
2019-05-16,3154.185629190548
2019-05-17,3141.2932886530734
2019-05-20,3123.380580190211
2019-05-21,3138.833832404502
