Date,AC ASIA ex JAPAN IMI
1999-04-09,515.8866145371921
1999-04-12,512.1164168130696
1999-04-13,519.1631690407485
1999-04-14,520.9973498820433
1999-04-15,531.5002437746324
1999-04-16,550.2529851686204
1999-04-19,574.7314030290252
1999-04-20,564.8969073232521
1999-04-21,564.6602460499765
1999-04-22,571.2695477926399
1999-04-23,571.86720510247
1999-04-26,581.0455923216564
1999-04-27,584.6655922262452
1999-04-28,580.5104689387584
1999-04-29,575.3192813215486
1999-04-30,584.7998826432092
1999-05-03,589.3551357021687
1999-05-04,603.2341033704147
1999-05-05,603.9765596877559
1999-05-06,606.2335182192683
1999-05-07,593.348082345437
1999-05-10,596.3107197883822
1999-05-11,595.459156096445
1999-05-12,596.8159423465644
1999-05-13,595.1442205891781
1999-05-14,591.5191361611761
1999-05-17,584.9733549486745
1999-05-18,589.7834082338397
1999-05-19,587.8694373971963
1999-05-20,585.4560815352689
1999-05-21,588.1302634974696
1999-05-24,587.1282966837654
1999-05-25,580.816789813112
1999-05-26,589.5215668643034
1999-05-27,590.327118799858
1999-05-28,584.0190319876245
1999-05-31,589.0984764498313
1999-06-01,593.2774994747517
1999-06-02,606.0251624058587
1999-06-03,609.1007107361424
1999-06-04,615.535505194388
1999-06-07,633.5858736547528
1999-06-08,637.8615774889273
1999-06-09,632.7044964429555
1999-06-10,637.8841318055834
1999-06-11,637.4135784605127
1999-06-14,636.1424831494005
1999-06-15,632.0336970523579
1999-06-16,649.4570692275663
1999-06-17,658.6041347584779
1999-06-18,656.4340790377614
1999-06-21,680.4560182820337
1999-06-22,690.5843052428728
1999-06-23,689.3737247685165
1999-06-24,684.2553076198834
1999-06-25,671.9759639149272
1999-06-28,683.6717034936702
1999-06-29,686.4338196948639
1999-06-30,680.2890766342812
1999-07-01,693.2858224971814
1999-07-02,706.8200978426331
1999-07-05,716.7957154703333
1999-07-06,714.6539085874442
1999-07-07,712.7967635774842
1999-07-08,713.6459563328847
1999-07-09,717.483901361964
1999-07-12,719.8370282951471
1999-07-13,708.1820274397392
1999-07-14,691.1682169106583
1999-07-15,695.5628517524914
1999-07-16,690.7200499541733
1999-07-19,693.9752880626884
1999-07-20,679.8578952781619
1999-07-21,665.7327054854626
1999-07-22,662.5077437190744
1999-07-23,644.3852668710754
1999-07-26,619.8034407842982
1999-07-27,629.1141844752593
1999-07-28,642.715004306489
1999-07-29,645.9957459965788
1999-07-30,641.444466892706
1999-08-02,641.1671972610117
1999-08-03,645.2147477230278
1999-08-04,639.6357378248525
1999-08-05,621.9983210942428
1999-08-06,618.5517213273596
1999-08-09,625.7168303615518
1999-08-10,621.4169188397775
1999-08-11,612.371539313217
1999-08-12,619.8426048239854
1999-08-13,618.6770625376695
1999-08-16,630.9987304631129
1999-08-17,626.8486720195108
1999-08-18,633.1597781231122
1999-08-19,634.5649666464577
1999-08-20,641.0932306897292
1999-08-23,656.4259946139268
1999-08-24,660.457832156839
1999-08-25,672.3204595011941
1999-08-26,675.5488574125029
1999-08-27,671.4220752048511
1999-08-30,670.7945930755451
1999-08-31,659.5182795939529
1999-09-01,652.2998778858059
1999-09-02,639.5801399020064
1999-09-03,642.4095124167163
1999-09-06,652.5826207211203
1999-09-07,648.0752088627837
1999-09-08,643.717743881501
1999-09-09,658.0377264463289
1999-09-10,669.4424323729318
1999-09-13,680.9003098054092
1999-09-14,673.2950060166593
1999-09-15,663.8337871746355
1999-09-16,652.8379530120376
1999-09-17,655.9661205905405
1999-09-20,656.646944296868
1999-09-21,654.3571038634547
1999-09-22,644.7723372574982
1999-09-23,647.8880144962178
1999-09-24,641.5961232515649
1999-09-27,630.5033824469677
1999-09-28,624.9798156254191
1999-09-29,616.2585931532334
1999-09-30,609.4280304022208
1999-10-01,612.0118935214846
1999-10-04,608.9128811729449
1999-10-05,610.799492909531
1999-10-06,619.0112811682282
1999-10-07,625.8736006459882
1999-10-08,629.6035292145953
1999-10-11,629.561254103568
1999-10-12,627.8793275724654
1999-10-13,619.3876224208275
1999-10-14,620.9897833212739
1999-10-15,608.5935303815028
1999-10-18,601.8352598538922
1999-10-19,600.5609248925994
1999-10-20,612.6370978907631
1999-10-21,609.7053167728617
1999-10-22,618.6589677939766
1999-10-25,618.9507314357942
1999-10-26,623.2615343271154
1999-10-27,622.4029649734082
1999-10-28,627.1700909420122
1999-10-29,635.257349922734
1999-11-01,643.4993698619113
1999-11-02,647.3367329722173
1999-11-03,646.7519746192175
1999-11-04,658.7134772308674
1999-11-05,661.5537814345993
1999-11-08,662.1444431009597
1999-11-09,666.1688136121413
1999-11-10,667.8771570998598
1999-11-11,674.5613208101463
1999-11-12,688.4732970733373
1999-11-15,692.7352658228332
1999-11-16,701.168078763534
1999-11-17,688.3513336075903
1999-11-18,695.3874865565786
1999-11-19,707.235630870433
1999-11-22,706.497464390309
1999-11-23,708.3926074747134
1999-11-24,711.0282278317344
1999-11-25,709.1156688106132
1999-11-26,710.6898575350685
1999-11-29,720.7120558894588
1999-11-30,725.6745720379288
1999-12-01,730.1343098217998
1999-12-02,734.0159574467594
1999-12-03,740.3375068003927
1999-12-06,738.8064796264056
1999-12-07,741.0073390957139
1999-12-08,739.7292024767769
1999-12-09,747.1686214283698
1999-12-10,756.3343244054645
1999-12-13,764.7236817080551
1999-12-14,762.5336263952255
1999-12-15,748.0245170570431
1999-12-16,734.2389828849349
1999-12-17,746.0151069882296
1999-12-20,755.5333306171925
1999-12-21,756.4910562391618
1999-12-22,765.394458287491
1999-12-23,769.3920740696183
1999-12-24,778.0600279468221
1999-12-27,787.271404858342
1999-12-28,796.7127220516838
1999-12-29,796.0839113090154
1999-12-30,806.1070835014742
1999-12-31,806.177245944234
2000-01-03,814.1531991578378
2000-01-04,816.8523503508804
2000-01-05,772.740154340225
2000-01-06,753.4328555867288
2000-01-07,759.5232660605838
2000-01-10,780.969035999083
2000-01-11,768.3268349462411
2000-01-12,770.9808245790999
2000-01-13,769.4571118888956
2000-01-14,778.888259219215
2000-01-17,794.4613138794865
2000-01-18,792.9305733355831
2000-01-19,772.9971881534221
2000-01-20,778.3791832704883
2000-01-21,777.4548770138006
2000-01-24,784.9439054251269
2000-01-25,770.4652655265259
2000-01-26,780.0785590418891
2000-01-27,800.5944458849443
2000-01-28,818.7997776699115
2000-01-31,811.5470837839614
2000-02-01,818.4835369488536
2000-02-02,826.0235366817276
2000-02-03,820.9612864067578
2000-02-04,828.7641873617536
2000-02-07,839.8572366234117
2000-02-08,829.3509764490991
2000-02-09,841.3446172099782
2000-02-10,851.1218456791576
2000-02-11,865.3495999855649
2000-02-14,855.9582387432898
2000-02-15,836.2831342355796
2000-02-16,842.667089902091
2000-02-17,851.4883839817672
2000-02-18,842.5262557543734
2000-02-21,827.1682070146113
2000-02-22,797.6164952588201
2000-02-23,797.5082172548015
2000-02-24,806.265011837637
2000-02-25,814.6473269436416
2000-02-28,808.6111618456302
2000-02-29,809.0370237235343
2000-03-01,808.8395558868687
2000-03-02,824.640346905127
2000-03-03,827.3609183678707
2000-03-06,837.7262208101905
2000-03-07,842.6101969818974
2000-03-08,845.4250534769852
2000-03-09,826.4740214417516
2000-03-10,833.5971992608509
2000-03-13,801.4824727529016
2000-03-14,799.6280940577815
2000-03-15,782.5351044536592
2000-03-16,773.4415643343979
2000-03-17,786.8939893418878
2000-03-20,776.0215639213927
2000-03-21,782.8787853754809
2000-03-22,803.6927593446486
2000-03-23,805.8129548412927
2000-03-24,812.3705177658741
2000-03-27,826.8023283232127
2000-03-28,833.0323397927073
2000-03-29,846.3685936152552
2000-03-30,830.6500587214
2000-03-31,818.1318502806372
2000-04-03,803.8835353336725
2000-04-04,792.0740756231525
2000-04-05,777.2465169368039
2000-04-06,780.9161748616528
2000-04-07,800.9435508327754
2000-04-10,815.5781435873274
2000-04-11,805.8458185293415
2000-04-12,805.6082539180636
2000-04-13,796.3908506351588
2000-04-14,781.4261319186076
2000-04-17,720.8993289553094
2000-04-18,741.1154498669583
2000-04-19,746.081415718708
2000-04-20,748.1881833358459
2000-04-21,750.513527679638
2000-04-24,737.1457989341505
2000-04-25,743.9928936957955
2000-04-26,740.4044538801393
2000-04-27,746.4460561685478
2000-04-28,759.4802878437745
2000-05-01,760.4857376712027
2000-05-02,757.9304468164016
2000-05-03,761.7803765688514
2000-05-04,759.9838823233223
2000-05-05,767.5191308778645
2000-05-08,755.8295451100943
2000-05-09,745.286000705261
2000-05-10,727.5573593621916
2000-05-11,720.4334672427875
2000-05-12,721.9970749296197
2000-05-15,706.8425017496298
2000-05-16,729.5914782862422
2000-05-17,741.1645972013204
2000-05-18,730.0411732185455
2000-05-19,734.6983225198363
2000-05-22,697.4952751964244
2000-05-23,686.0663467912025
2000-05-24,676.6166306739806
2000-05-25,678.5468210797048
2000-05-26,653.5356042599924
2000-05-29,656.0533750595633
2000-05-30,663.3419670189743
2000-05-31,691.4437398215997
2000-06-01,690.1910267792638
2000-06-02,695.0372708459677
2000-06-05,711.920476365324
2000-06-06,702.2837468277096
2000-06-07,711.3754167176245
2000-06-08,710.652737050235
2000-06-09,721.8254725963067
2000-06-12,718.1751731360706
2000-06-13,699.9590400830571
2000-06-14,708.0210182550709
2000-06-15,705.608308078641
2000-06-16,701.2250132445097
2000-06-19,696.4229054199751
2000-06-20,702.0028715852924
2000-06-21,709.4852006053574
2000-06-22,714.1390142398253
2000-06-23,711.1978122761028
2000-06-26,711.0412290050144
2000-06-27,708.5606800783286
2000-06-28,713.0748169506196
2000-06-29,700.012011249875
2000-06-30,697.0912471788897
2000-07-03,703.3392443090908
2000-07-04,699.5884639611512
2000-07-05,703.9062465347961
2000-07-06,701.147998019533
2000-07-07,709.2122098991051
2000-07-10,713.4914356849753
2000-07-11,714.3296686766482
2000-07-12,724.5388232983283
2000-07-13,732.6954484237326
2000-07-14,733.5362921355355
2000-07-17,736.5557517849717
2000-07-18,726.6037226086817
2000-07-19,734.0761892216616
2000-07-20,727.2086685869468
2000-07-21,720.5786179540617
2000-07-24,702.9152977371831
2000-07-25,691.5977793158255
2000-07-26,690.9951559192107
2000-07-27,689.173832310993
2000-07-28,689.2672420353717
2000-07-31,686.8733970684257
2000-08-01,691.2717801355285
2000-08-02,702.5379631256604
2000-08-03,709.354543885642
2000-08-04,706.7908234328022
2000-08-07,698.8118270914778
2000-08-08,704.1265546181596
2000-08-09,718.0028899373154
2000-08-10,711.4054458514985
2000-08-11,711.5982788872649
2000-08-14,712.0467051148461
2000-08-15,710.5987901152293
2000-08-16,724.4003071808972
2000-08-17,724.1439053759723
2000-08-18,724.4928800086427
2000-08-21,730.7252448545934
2000-08-22,736.9376515203306
2000-08-23,731.8261148178751
2000-08-24,722.2213436057658
2000-08-25,719.2434659889858
2000-08-28,720.1720440564434
2000-08-29,722.6636446154977
2000-08-30,717.5873873384955
2000-08-31,717.0371907854269
2000-09-01,706.8687943159053
2000-09-04,717.9847220398968
2000-09-05,727.2618222803331
2000-09-06,728.0913410657613
2000-09-07,722.0038008780114
2000-09-08,722.0377157301083
2000-09-11,718.4958845345873
2000-09-12,713.139434817447
2000-09-13,710.7626480493448
2000-09-14,703.4179190863031
2000-09-15,692.9792139652028
2000-09-18,668.0843681718945
2000-09-19,664.9871403641764
2000-09-20,678.2761672019046
2000-09-21,662.2800259654732
2000-09-22,613.6331818186329
2000-09-25,639.8018415246897
2000-09-26,634.3158312753383
2000-09-27,637.5277617200702
2000-09-28,633.6098104799296
2000-09-29,637.2241696423948
2000-10-02,624.5939937568645
2000-10-03,629.8708148097533
2000-10-04,631.0456229179622
2000-10-05,638.0607259967924
2000-10-06,643.6516654048226
2000-10-09,627.8133125662426
2000-10-10,625.0404991701018
2000-10-11,603.7010432968842
2000-10-12,605.4918253823307
2000-10-13,600.741970329771
2000-10-16,610.5166843947155
2000-10-17,596.3603376950321
2000-10-18,585.7904739785204
2000-10-19,590.194893722563
2000-10-20,613.7609750090427
2000-10-23,613.8587564474493
2000-10-24,618.5495717766013
2000-10-25,630.1146347623386
2000-10-26,625.583612934676
2000-10-27,610.5304118087713
2000-10-30,600.0630642206178
2000-10-31,599.543778848554
2000-11-01,606.3073453517447
2000-11-02,609.6876260698049
2000-11-03,617.3462891762492
2000-11-06,617.7855015462653
2000-11-07,622.8589051204666
2000-11-08,629.2131321088686
2000-11-09,625.8123958168754
2000-11-10,619.8353560596125
2000-11-13,599.2301072584461
2000-11-14,610.7353164393081
2000-11-15,608.158239454528
2000-11-16,607.5211215250637
2000-11-17,604.6414207327299
2000-11-20,596.0444588398761
2000-11-21,599.1433432057012
2000-11-22,591.7789456538419
2000-11-23,588.912348826878
2000-11-24,598.2353549054808
2000-11-27,600.5316057677467
2000-11-28,590.2285018289057
2000-11-29,575.1291131930031
2000-11-30,561.295734408466
2000-12-01,568.8783449225928
2000-12-04,553.0620287649216
2000-12-05,560.8081773456522
2000-12-06,569.1853677614937
2000-12-07,565.6178648283624
2000-12-08,572.3366585755007
2000-12-11,588.5389921789309
2000-12-12,585.3334517057316
2000-12-13,593.3948076403719
2000-12-14,578.6272874300823
2000-12-15,558.6937826178676
2000-12-18,558.9190813332165
2000-12-19,559.4392521171656
2000-12-20,540.8416189769888
2000-12-21,528.6351931505453
2000-12-22,519.9365718353957
2000-12-25,519.8964298347298
2000-12-26,512.7666712410131
2000-12-27,509.91089296818336
2000-12-28,517.8773979776411
2000-12-29,513.8197903087635
2001-01-01,513.5341016188943
2001-01-02,510.8719374790106
2001-01-03,506.9241578814442
2001-01-04,528.3794417113619
2001-01-05,535.9780942038763
2001-01-08,535.6040696826518
2001-01-09,547.1635298475265
2001-01-10,542.6938205293262
2001-01-11,528.5142834494181
2001-01-12,536.2656284375836
2001-01-15,542.6608949489113
2001-01-16,549.2439822437607
2001-01-17,555.1726146500678
2001-01-18,553.183643645954
2001-01-19,571.2766465493886
2001-01-22,578.1054876837983
2001-01-23,574.233711480311
2001-01-24,585.1957021064447
2001-01-25,587.4505869794624
2001-01-26,580.7841748334558
2001-01-29,579.52548509318
2001-01-30,577.0096140605826
2001-01-31,584.1242822013296
2001-02-01,576.5590560980686
2001-02-02,585.4900903227058
2001-02-05,571.0157006812032
2001-02-06,575.6733159274576
2001-02-07,569.786157435457
2001-02-08,582.0310672760323
2001-02-09,580.5955658058243
2001-02-12,578.3687606743113
2001-02-13,588.4146959298708
2001-02-14,586.3998579367674
2001-02-15,600.619905026719
2001-02-16,589.5971988492961
2001-02-19,581.7223545107937
2001-02-20,593.5320078334443
2001-02-21,585.4269509190383
2001-02-22,578.2531148644886
2001-02-23,577.2113824461611
2001-02-26,576.445174164326
2001-02-27,566.3559265794836
2001-02-28,566.4695056132097
2001-03-01,548.6007279578951
2001-03-02,535.6952983655365
2001-03-05,542.7185772536076
2001-03-06,546.7746599270401
2001-03-07,550.6893314315807
2001-03-08,546.8485820736609
2001-03-09,539.7455397821731
2001-03-12,525.6922797192879
2001-03-13,522.4952973595895
2001-03-14,528.8745504565518
2001-03-15,535.5900196216814
2001-03-16,538.3651256055966
2001-03-19,532.0839797055318
2001-03-20,524.4112307771222
2001-03-21,526.9017900461276
2001-03-22,526.8029273337276
2001-03-23,526.4329390348012
2001-03-26,532.0441160740198
2001-03-27,523.9579725146567
2001-03-28,528.8772477879744
2001-03-29,526.9759193793835
2001-03-30,524.4270850270409
2001-04-02,516.660153062837
2001-04-03,506.9781867676928
2001-04-04,485.4678255301219
2001-04-05,490.7627838818345
2001-04-06,494.5225863807777
2001-04-09,484.18553835492776
2001-04-10,489.2938482137163
2001-04-11,501.8779383978107
2001-04-12,502.0531850319521
2001-04-13,502.44287617042596
2001-04-16,504.9839494538327
2001-04-17,503.8289195323166
2001-04-18,523.8111796462271
2001-04-19,528.9629677636046
2001-04-20,518.073615751547
2001-04-23,521.6389678671738
2001-04-24,522.889566341613
2001-04-25,519.7836390043966
2001-04-26,516.1508566479563
2001-04-27,518.4303212648562
2001-04-30,527.4257525419256
2001-05-01,525.203841855089
2001-05-02,533.3446819558754
2001-05-03,534.0478380573735
2001-05-04,524.7759666767072
2001-05-07,530.9017414210691
2001-05-08,531.727057302074
2001-05-09,532.4028560871343
2001-05-10,531.729288463792
2001-05-11,539.1064602489693
2001-05-14,534.1774253345527
2001-05-15,530.9401536277737
2001-05-16,526.1698489290076
2001-05-17,537.186205453641
2001-05-18,537.3830675133532
2001-05-21,537.9872780341564
2001-05-22,547.0895142554823
2001-05-23,558.173428754106
2001-05-24,561.508695774759
2001-05-25,559.7379692399616
2001-05-28,555.7850526853924
2001-05-29,559.508896292899
2001-05-30,551.3028623442477
2001-05-31,552.4842913147666
2001-06-01,549.6507143640596
2001-06-04,549.9019289847679
2001-06-05,552.3757453819402
2001-06-06,557.6511136568103
2001-06-07,555.9645189018767
2001-06-08,565.1559133423111
2001-06-11,566.643505121849
2001-06-12,560.4000341484739
2001-06-13,558.5633655739824
2001-06-14,546.5038926433272
2001-06-15,542.3150106069388
2001-06-18,537.1235029740332
2001-06-19,540.1724782281104
2001-06-20,539.812435401729
2001-06-21,540.4597416039161
2001-06-22,538.8049421980662
2001-06-25,533.0591360884314
2001-06-26,528.8444515702198
2001-06-27,529.8535034628828
2001-06-28,532.2347566481292
2001-06-29,541.9342831884042
2001-07-02,540.3472513821531
2001-07-03,539.4671906648662
2001-07-04,538.7173119890017
2001-07-05,541.8554159311198
2001-07-06,533.9221360364384
2001-07-09,522.9158789475324
2001-07-10,519.181796879199
2001-07-11,509.44454790665856
2001-07-12,521.2890115184417
2001-07-13,515.7104360032848
2001-07-16,511.1454647628161
2001-07-17,510.89035992133114
2001-07-18,495.3818205380174
2001-07-19,494.71112438502365
2001-07-20,493.45009524435534
2001-07-23,491.8463677632868
2001-07-24,486.2844882396102
2001-07-25,484.6291086669619
2001-07-26,489.2777700312146
2001-07-27,495.0060283562838
2001-07-30,493.35831345128935
2001-07-31,498.8510551074884
2001-08-01,501.9833901605118
2001-08-02,504.1467267093898
2001-08-03,500.7963348284502
2001-08-06,499.9135059442662
2001-08-07,498.55218854914403
2001-08-08,498.90472284877364
2001-08-09,484.5107989491823
2001-08-10,483.74060143711546
2001-08-13,482.3180160007784
2001-08-14,491.98444132772056
2001-08-15,486.6965168290188
2001-08-16,485.09057478296853
2001-08-17,481.3939180622242
2001-08-20,476.76965688556703
2001-08-21,477.81716187685396
2001-08-22,470.9139394799076
2001-08-23,476.07337849519746
2001-08-24,472.4357599746388
2001-08-27,480.03108065347027
2001-08-28,478.1403330276619
2001-08-29,478.04518465925497
2001-08-30,476.6764637568954
2001-08-31,473.3213342578844
2001-09-03,470.248569229623
2001-09-04,483.80123692686374
2001-09-05,480.3103767382076
2001-09-06,473.16879359443243
2001-09-07,461.88800379707175
2001-09-10,461.5763574638188
2001-09-11,453.8144361966051
2001-09-12,431.57362751620593
2001-09-13,426.32771526030945
2001-09-14,407.9249156751617
2001-09-17,392.71224408333427
2001-09-18,394.34562957528397
2001-09-19,397.2706236851415
2001-09-20,391.82738598145545
2001-09-21,384.5027024199566
2001-09-24,390.2297059898952
2001-09-25,383.5951029152155
2001-09-26,388.41414218627074
2001-09-27,392.45181987383387
2001-09-28,402.9764448375176
2001-10-01,399.70221198282866
2001-10-02,396.2816694338806
2001-10-03,393.1634759044387
2001-10-04,405.86346859024184
2001-10-05,405.66493872575836
2001-10-08,396.65210844672396
2001-10-09,408.32265149843437
2001-10-10,409.95801842149
2001-10-11,423.50361584741506
2001-10-12,419.70067947866056
2001-10-15,416.6629436495851
2001-10-16,419.075054978638
2001-10-17,424.7189721093426
2001-10-18,419.88526396141623
2001-10-19,422.36586608418435
2001-10-22,425.87186905497737
2001-10-23,433.3106694417739
2001-10-24,435.94136971972114
2001-10-25,433.928752993284
2001-10-26,438.12882940689593
2001-10-29,429.7581061253129
2001-10-30,420.9200468340398
2001-10-31,425.317326495326
2001-11-01,423.90177926708543
2001-11-02,426.84686674521464
2001-11-05,435.76161054148173
2001-11-06,435.8631399277537
2001-11-07,432.87488624913186
2001-11-08,443.1255844662971
2001-11-09,446.44166443232257
2001-11-12,448.79889952843155
2001-11-13,455.1746384715692
2001-11-14,463.43075082927345
2001-11-15,475.3404069820019
2001-11-16,475.19024555590494
2001-11-19,485.50021744187586
2001-11-20,478.51390992278544
2001-11-21,484.90095030194976
2001-11-22,483.89945570063304
2001-11-23,492.6138334076547
2001-11-26,500.4463731136851
2001-11-27,496.8645224037648
2001-11-28,482.1994806317896
2001-11-29,481.4564945464539
2001-11-30,481.09222670503203
2001-12-03,489.9182750449525
2001-12-04,497.5005693001378
2001-12-05,514.6979300559283
2001-12-06,520.7654068153366
2001-12-07,528.1090499623089
2001-12-10,524.2416660872652
2001-12-11,521.5129357781258
2001-12-12,528.0002973805053
2001-12-13,517.6009639450783
2001-12-14,513.0796611477269
2001-12-17,507.40445912191757
2001-12-18,504.98212755199535
2001-12-19,505.3338402856709
2001-12-20,511.01691190578936
2001-12-21,503.5436132498396
2001-12-24,510.9657617588471
2001-12-25,515.9835821010689
2001-12-26,516.0821160097684
2001-12-27,512.297035780511
2001-12-28,523.3171641337975
2001-12-31,524.5750766531627
2002-01-01,524.5962158808213
2002-01-02,521.4120983529606
2002-01-03,524.8863221584699
2002-01-04,539.0792166007902
2002-01-07,550.4236690233461
2002-01-08,546.0704180554649
2002-01-09,548.2722361885652
2002-01-10,542.3166377464067
2002-01-11,536.8946548263133
2002-01-14,537.025673504544
2002-01-15,531.7307104395531
2002-01-16,531.6327994563906
2002-01-17,534.7399197452111
2002-01-18,531.6250990572565
2002-01-21,540.6959403824671
2002-01-22,538.2869252235436
2002-01-23,539.238285511101
2002-01-24,545.3647839961264
2002-01-25,563.486931128963
2002-01-28,570.5109105442772
2002-01-29,568.5611027710914
2002-01-30,560.8241562055181
2002-01-31,564.5047752498874
2002-02-01,562.5768139135158
2002-02-04,557.396217067908
2002-02-05,555.9223042511729
2002-02-06,561.0684261598996
2002-02-07,554.4642482974543
2002-02-08,555.9782553387187
2002-02-11,556.3703123578597
2002-02-12,557.4887623763693
2002-02-13,560.9437206163691
2002-02-14,573.4800500516467
2002-02-15,571.8391380215982
2002-02-18,577.5818057925044
2002-02-19,568.8388337572076
2002-02-20,564.2663064812052
2002-02-21,564.6273875787521
2002-02-22,556.1029795303916
2002-02-25,553.4764394913072
2002-02-26,557.2796862993181
2002-02-27,570.4760339695702
2002-02-28,566.7623548892674
2002-03-01,567.9854939197864
2002-03-04,580.5015864418251
2002-03-05,587.7563629788868
2002-03-06,588.4603081746493
2002-03-07,585.5011198801727
2002-03-08,587.6103338944799
2002-03-11,593.9050487963966
2002-03-12,593.5642709186976
2002-03-13,590.3817759141123
2002-03-14,587.6094433147981
2002-03-15,583.6654131567275
2002-03-18,587.9792584801497
2002-03-19,587.4706641306021
2002-03-20,589.2612815514415
2002-03-21,587.45395197006
2002-03-22,593.7440652350513
2002-03-25,593.9569229725435
2002-03-26,594.4101286404541
2002-03-27,600.6724261171197
2002-03-28,601.3268872455351
2002-03-29,601.0999861954792
2002-04-01,594.6320106894564
2002-04-02,596.6785636692877
2002-04-03,597.513774935084
2002-04-04,595.2885545043561
2002-04-05,599.3887085255152
2002-04-08,599.5265295183422
2002-04-09,593.1498168417859
2002-04-10,586.3426089715052
2002-04-11,587.0644884275123
2002-04-12,594.8668174225776
2002-04-15,598.4989020567942
2002-04-16,600.1144001273423
2002-04-17,609.3384207396234
2002-04-18,608.9943239203628
2002-04-19,610.4148292657608
2002-04-22,611.828839571816
2002-04-23,613.0957310662765
2002-04-24,611.6692214110086
2002-04-25,597.8825185475739
2002-04-26,596.8732249365817
2002-04-29,586.3817693700942
2002-04-30,587.080552763664
2002-05-01,583.8822956184695
2002-05-02,589.290057430455
2002-05-03,584.4099081026119
2002-05-06,571.3700464991421
2002-05-07,574.9432212298849
2002-05-08,580.5694285685779
2002-05-09,580.640453029804
2002-05-10,576.0738984479419
2002-05-13,576.4109438002142
2002-05-14,584.2248218576639
2002-05-15,590.3621942388078
2002-05-16,586.1145499424734
2002-05-17,583.4297381571224
2002-05-20,576.16260270138
2002-05-21,567.6263691531676
2002-05-22,568.0961721473307
2002-05-23,565.5957788372563
2002-05-24,571.9218821448945
2002-05-27,573.1717152206752
2002-05-28,565.692034151267
2002-05-29,560.6717972551614
2002-05-30,556.8715420410597
2002-05-31,552.9120282955527
2002-06-03,552.0615003261237
2002-06-04,547.6683589271116
2002-06-05,554.0552533231898
2002-06-06,549.9380080268708
2002-06-07,542.5806011169158
2002-06-10,548.9562674081739
2002-06-11,548.3239935518833
2002-06-12,544.8135550251109
2002-06-13,549.035566217554
2002-06-14,543.5731423687367
2002-06-17,541.4967597280069
2002-06-18,537.720123644875
2002-06-19,519.9856631583416
2002-06-20,518.6592287110174
2002-06-21,515.0662935716015
2002-06-24,508.8299721779113
2002-06-25,508.5359800897708
2002-06-26,479.9249013165608
2002-06-27,486.9563805975152
2002-06-28,495.4221755761754
2002-07-01,491.3834667699095
2002-07-02,491.77292693354275
2002-07-03,499.27057745437725
2002-07-04,509.1781203125595
2002-07-05,520.856874048123
2002-07-08,516.5769189032494
2002-07-09,519.2094331179703
2002-07-10,517.848855715765
2002-07-11,505.29836465900314
2002-07-12,516.9440620581083
2002-07-15,506.3255634628533
2002-07-16,498.0177859495216
2002-07-17,496.99664782213625
2002-07-18,497.2874655002812
2002-07-19,487.1117757101315
2002-07-22,477.066362154271
2002-07-23,494.07756926349776
2002-07-24,479.3667271636194
2002-07-25,474.8084299851351
2002-07-26,463.5483419528815
2002-07-29,470.04022758684306
2002-07-30,477.8925934740335
2002-07-31,480.43513682108744
2002-08-01,476.9029006993022
2002-08-02,471.2161977583595
