Date,ACWI FM ex JAPAN IMI
2008-04-23,818.454279191505
2008-04-24,826.4054494924154
2008-04-25,834.5408060157506
2008-04-28,837.1843377453857
2008-04-29,832.668024032535
2008-04-30,836.5232562321083
2008-05-01,847.3847626537427
2008-05-02,857.8671260335368
2008-05-05,853.7029285915489
2008-05-06,853.9352564931735
2008-05-07,854.2106234059759
2008-05-08,854.5736712331221
2008-05-09,848.1528953993068
2008-05-12,852.2563228139886
2008-05-13,853.8461270058029
2008-05-14,858.0288992637993
2008-05-15,864.6738730458652
2008-05-16,866.762743782985
2008-05-19,872.4557431888827
2008-05-20,857.7381836168377
2008-05-21,844.1716048840944
2008-05-22,847.2076340551648
2008-05-23,834.4060677161644
2008-05-26,831.8274787192337
2008-05-27,834.7507888570484
2008-05-28,843.049601006004
2008-05-29,850.3713485209837
2008-05-30,852.5318146398622
2008-06-02,846.2092377684853
2008-06-03,846.5973165854034
2008-06-04,842.5029175214114
2008-06-05,847.8757767776606
2008-06-06,824.4144041333836
2008-06-09,821.2594567066388
2008-06-10,822.6804191237117
2008-06-11,809.8624013624811
2008-06-12,814.5796179329801
2008-06-13,824.8475034027085
2008-06-16,822.6619645233823
2008-06-17,821.7969790585386
2008-06-18,813.6307622457335
2008-06-19,812.8620770561016
2008-06-20,794.2594332527351
2008-06-23,797.9618481300218
2008-06-24,789.0780896877257
2008-06-25,796.5014474918293
2008-06-26,773.0489128989498
2008-06-27,769.1998176257764
2008-06-30,770.6333243429093
2008-07-01,764.0840624327719
2008-07-02,749.2333441421112
2008-07-03,752.7557019778925
2008-07-04,750.6890615149831
2008-07-07,750.9497328731127
2008-07-08,751.3175496910383
2008-07-09,747.4827405692417
2008-07-10,743.3544127260839
2008-07-11,731.3940282438393
2008-07-14,730.1624547501303
2008-07-15,715.8210006174398
2008-07-16,730.6966511909773
2008-07-17,740.8151180273434
2008-07-18,743.9883092860812
2008-07-21,749.2472555342897
2008-07-22,752.7800777939825
2008-07-23,764.7452035409094
2008-07-24,752.0553032060245
2008-07-25,751.0141020254407
2008-07-28,739.6341566724165
2008-07-29,751.4423082329021
2008-07-30,765.4911120768381
2008-07-31,759.3681949831731
2008-08-01,754.332810307827
2008-08-04,744.3947326764156
2008-08-05,761.135519774184
2008-08-06,769.7151204054694
2008-08-07,763.4634596927642
2008-08-08,783.2695383913812
2008-08-11,790.5301942632514
2008-08-12,787.6401198527598
2008-08-13,781.8004219029104
2008-08-14,785.6504740307125
2008-08-15,793.5329776740915
2008-08-18,786.1827126934716
2008-08-19,773.9637723559658
2008-08-20,779.1641629075906
2008-08-21,772.7983936160871
2008-08-22,783.5272506752524
2008-08-25,775.6258853798945
2008-08-26,780.7165150576059
2008-08-27,784.5271372495284
2008-08-28,793.8604519505072
2008-08-29,789.9994680459243
2008-09-01,791.0945440477149
2008-09-02,791.6696861807569
2008-09-03,787.2616747839917
2008-09-04,769.364827853428
2008-09-05,767.3126378651082
2008-09-08,787.9048032814611
2008-09-09,769.9424474788391
2008-09-10,773.2767102248085
2008-09-11,778.7219537439025
2008-09-12,777.7497235145754
2008-09-15,745.865963637977
2008-09-16,743.6657392647985
2008-09-17,716.4651069091217
2008-09-18,724.8202918565304
2008-09-19,768.2083391419044
2008-09-22,742.8436205346256
2008-09-23,726.548717262167
2008-09-24,726.2714543907969
2008-09-25,736.9274740567217
2008-09-26,732.3940066387438
2008-09-29,687.2122338236935
2008-09-30,721.6725713729179
2008-10-01,723.2566680456991
2008-10-02,705.883105021701
2008-10-03,703.293914609552
2008-10-06,671.2338601593441
2008-10-07,644.2714949761353
2008-10-08,620.2234497975207
2008-10-09,593.2242139370932
2008-10-10,573.326402877489
2008-10-13,627.5447776205438
2008-10-14,637.0543745494629
2008-10-15,589.163380991429
2008-10-16,590.6770052474375
2008-10-17,594.1064373936373
2008-10-20,624.1579486834772
2008-10-21,615.2469872642416
2008-10-22,587.387562374193
2008-10-23,585.4336151269524
2008-10-24,564.426047839722
2008-10-27,554.1141738341181
2008-10-28,592.7369722752941
2008-10-29,596.3187576537593
2008-10-30,615.5894514306855
2008-10-31,632.7268258990607
2008-11-03,633.9876828129765
2008-11-04,651.7445853650187
2008-11-05,626.8691374339966
2008-11-06,602.2579772274728
2008-11-07,614.4370082833888
2008-11-10,612.5322829598445
2008-11-11,601.4197565442498
2008-11-12,575.5474902837998
2008-11-13,592.2240234298752
2008-11-14,576.8614728557508
2008-11-17,563.7992329507845
2008-11-18,564.456809296228
2008-11-19,536.5328947897302
2008-11-20,508.3886890081185
2008-11-21,523.3135099032171
2008-11-24,548.0952357998794
2008-11-25,549.2686599579088
2008-11-26,565.3099839321848
2008-11-27,571.9791323316118
2008-11-28,585.0957344436242
2008-12-01,545.4909913281291
2008-12-02,553.1834715662841
2008-12-03,562.5193720908441
2008-12-04,550.4777822761407
2008-12-05,555.7751340270117
2008-12-08,577.2418985651922
2008-12-09,573.0221602196615
2008-12-10,578.2429308940948
2008-12-11,561.3353311884205
2008-12-12,553.0169539279814
2008-12-15,541.7924707754509
2008-12-16,556.5073185638485
2008-12-17,540.4048700290467
2008-12-18,531.0663587317465
2008-12-19,544.5863953078024
2008-12-22,534.239999188108
2008-12-23,529.7677616179418
2008-12-24,529.5796546340964
2008-12-25,529.4176640809625
2008-12-26,528.8999457227261
2008-12-29,525.8074065969332
2008-12-30,539.0801976295278
2008-12-31,552.2529794620842
2009-01-01,552.3936552271446
2009-01-02,567.7557086934255
2009-01-05,581.8714867975675
2009-01-06,597.9355269105328
2009-01-07,576.511573421186
2009-01-08,572.4306537068044
2009-01-09,570.0476837504938
2009-01-12,561.3424132113375
2009-01-13,564.1994552045895
2009-01-14,545.6027882469114
2009-01-15,545.5600664455968
2009-01-16,546.0813221695507
2009-01-19,545.6235606796818
2009-01-20,530.0403714657228
2009-01-21,541.805012131773
2009-01-22,532.7214159417284
2009-01-23,538.1864934593812
2009-01-26,536.0147543659841
2009-01-27,539.175861383584
2009-01-28,554.8916790397067
2009-01-29,546.1848975858468
2009-01-30,546.9032455612536
2009-02-02,541.3015091606567
2009-02-03,544.3387986600977
2009-02-04,550.8594382552118
2009-02-05,557.0335436070739
2009-02-06,571.2737520046392
2009-02-09,567.3092499785491
2009-02-10,548.4324993737853
2009-02-11,552.1454899115284
2009-02-12,553.7027657245625
2009-02-13,549.4651935199057
2009-02-16,549.4086265727286
2009-02-17,534.7398607191194
2009-02-18,533.6921356036672
2009-02-19,526.5978961945905
2009-02-20,517.336751616356
2009-02-23,503.33191109257285
2009-02-24,510.7342800761847
2009-02-25,509.33781007492746
2009-02-26,507.87050266747445
2009-02-27,499.73974597287156
2009-03-02,478.3143381701749
2009-03-03,474.59097858496904
2009-03-04,488.6339889471606
2009-03-05,472.0880272390889
2009-03-06,467.2724614515351
2009-03-09,463.1945514745031
2009-03-10,485.29025280839267
2009-03-11,487.55326230827023
2009-03-12,498.9862668894094
2009-03-13,501.96715350588374
2009-03-16,503.3433859805652
2009-03-17,512.4731714679548
2009-03-18,513.7529877508584
2009-03-19,498.33180216226305
2009-03-20,496.7401028616401
2009-03-23,523.4382056506967
2009-03-24,519.9714070815437
2009-03-25,523.3435160241822
2009-03-26,531.9683252273816
2009-03-27,530.2702244741325
2009-03-30,514.4330711988234
2009-03-31,521.2079332158785
2009-04-01,530.8712606633541
2009-04-02,546.2718172834592
2009-04-03,549.1922385158537
2009-04-06,547.1975877311382
2009-04-07,541.4278399131714
2009-04-08,545.6564248381427
2009-04-09,564.8526611580629
2009-04-10,565.2718174012836
2009-04-13,563.787206491783
2009-04-14,563.6941441563483
2009-04-15,569.242802118855
2009-04-16,577.5479041550136
2009-04-17,586.0850872580124
2009-04-20,568.3619898807497
2009-04-21,573.0745786589839
2009-04-22,571.8274900288288
2009-04-23,574.9847358002974
2009-04-24,579.4482451453503
2009-04-27,578.4516957522919
2009-04-28,574.9930843160893
2009-04-29,582.9141664418433
2009-04-30,589.0002022907275
2009-05-01,590.7580459534788
2009-05-04,607.8579585337271
2009-05-05,608.528616340723
2009-05-06,619.3425485507848
2009-05-07,610.8384597091692
2009-05-08,621.0909809028008
2009-05-11,607.0886576963698
2009-05-12,604.9490642745649
2009-05-13,590.815592578586
2009-05-14,593.352786480257
2009-05-15,592.4236962487734
2009-05-18,611.6380858350336
2009-05-19,614.2287798918559
2009-05-20,610.5284439724774
2009-05-21,599.906436162068
2009-05-22,593.6393042740054
2009-05-25,593.7981901503588
2009-05-26,603.6628142703956
2009-05-27,603.4635058333714
2009-05-28,606.212384395692
2009-05-29,606.4400067886228
2009-06-01,624.4852194329893
2009-06-02,620.9619840241195
2009-06-03,614.6784721520279
2009-06-04,617.3976215133991
2009-06-05,624.2826060368621
2009-06-08,624.46382224044
2009-06-09,622.4412151571014
2009-06-10,626.2824545728406
2009-06-11,629.0301750693618
2009-06-12,630.3161480801351
2009-06-15,619.6676782246657
2009-06-16,612.4424834567027
2009-06-17,606.0578230823862
2009-06-18,606.1478492012114
2009-06-19,611.8921963787238
2009-06-22,595.6321172182057
2009-06-23,589.0827894612967
2009-06-24,598.0602377461395
2009-06-25,608.2860800793774
2009-06-26,605.4906643306382
2009-06-29,611.2604931168131
2009-06-30,607.9057863304445
2009-07-01,610.610632743248
2009-07-02,599.3147776806327
2009-07-03,599.7085604681137
2009-07-06,597.3084074249575
2009-07-07,587.6540902095678
2009-07-08,585.9184573172541
2009-07-09,586.2743421621053
2009-07-10,583.9501083043583
2009-07-13,591.9948419680208
2009-07-14,599.9797820592529
2009-07-15,613.9991241491176
2009-07-16,617.988173603172
2009-07-17,619.9479592786433
2009-07-20,626.4638668380883
2009-07-21,629.2036879790489
2009-07-22,629.9778821841627
2009-07-23,642.2916570238923
2009-07-24,645.5725095105084
2009-07-27,648.5563814587425
2009-07-28,647.7674963143849
2009-07-29,649.0469903890408
2009-07-30,659.4846981850202
2009-07-31,657.7481234409979
2009-08-03,661.3148043441252
2009-08-04,662.7929942916719
2009-08-05,660.5075047697517
2009-08-06,659.7346033963266
2009-08-07,671.0271762158026
2009-08-10,670.765234123389
2009-08-11,662.9896517276401
2009-08-12,666.2845256825339
2009-08-13,670.7681952416001
2009-08-14,667.730410355055
2009-08-17,655.3195106091151
2009-08-18,661.4799678753434
2009-08-19,659.1108569707152
2009-08-20,666.8425376524003
2009-08-21,676.2987560029889
2009-08-24,680.1161043721072
2009-08-25,681.263404925039
2009-08-26,682.2725417620622
2009-08-27,681.4192579319829
2009-08-28,679.9710466495419
2009-08-31,674.3548385826631
2009-09-01,665.2071748553585
2009-09-02,663.2638272759337
2009-09-03,667.7054752280742
2009-09-04,677.9030067118724
2009-09-07,679.6563771107789
2009-09-08,680.2369058332057
2009-09-09,682.2721402038065
2009-09-10,687.7023560038022
2009-09-11,688.5751777500227
2009-09-14,687.7666057962622
2009-09-15,692.1571276940315
2009-09-16,700.9694902289355
2009-09-17,700.515661485353
2009-09-18,700.0193869922633
2009-09-21,698.0254665722115
2009-09-22,699.4059064289976
2009-09-23,696.3966472792673
2009-09-24,688.7098729114274
2009-09-25,686.1541908027725
2009-09-28,697.3201362683882
2009-09-29,701.7089948942794
2009-09-30,698.1299512039831
2009-10-01,686.4645619677465
2009-10-02,676.8575275325863
2009-10-05,683.8958324894246
2009-10-06,692.425587941247
2009-10-07,696.069136003859
2009-10-08,701.3856316332539
2009-10-09,703.8803458062216
2009-10-12,705.4656348015624
2009-10-13,702.3452757889339
2009-10-14,713.0841413510317
2009-10-15,713.8175239919336
2009-10-16,710.358528580941
2009-10-19,715.8983283921953
2009-10-20,712.220004363088
2009-10-21,707.703464368071
2009-10-22,707.4693594311381
2009-10-23,702.3423161959814
2009-10-26,697.1475637500716
2009-10-27,696.5206064242216
2009-10-28,681.9329370878314
2009-10-29,691.8340659096464
2009-10-30,679.9280774368676
2009-11-02,679.1979251219176
2009-11-03,682.2842615208417
2009-11-04,684.0764986166289
2009-11-05,690.4179108694423
2009-11-06,693.5087989405055
2009-11-09,704.4785955802678
2009-11-10,705.652792075162
2009-11-11,709.0498997388723
2009-11-12,707.5775062678235
2009-11-13,710.9471136793034
2009-11-16,719.1137332652512
2009-11-17,722.2747618946852
2009-11-18,717.8342872580523
2009-11-19,710.6830835103186
2009-11-20,707.4272369298217
2009-11-23,713.7939749905497
2009-11-24,711.8660820572507
2009-11-25,712.3798001995076
2009-11-26,704.175414918249
2009-11-27,698.2926143920677
2009-11-30,697.703873559521
2009-12-01,708.2429728207123
2009-12-02,711.9554987382916
2009-12-03,708.2439241073653
2009-12-04,718.1512652176326
2009-12-07,718.0284531840157
2009-12-08,712.6784138362842
2009-12-09,710.5250796835177
2009-12-10,715.8779307202572
2009-12-11,722.397442433412
2009-12-14,726.8415027945526
2009-12-15,728.318469402226
2009-12-16,730.6866362733016
2009-12-17,729.2289772887607
2009-12-18,732.5726198151187
2009-12-21,737.5574431168478
2009-12-22,744.633325965873
2009-12-23,744.81280341771
2009-12-24,747.4191535234896
2009-12-25,747.4687838139292
2009-12-28,748.712393507097
2009-12-29,749.0399914330777
2009-12-30,751.9841753398352
2009-12-31,748.8949812292263
2010-01-01,748.8949812292263
2010-01-04,757.6090004109378
2010-01-05,761.2635023795012
2010-01-06,764.2847114486755
2010-01-07,767.1951258526641
2010-01-08,769.9713701297455
2010-01-11,763.9956424320811
2010-01-12,756.7213701261868
2010-01-13,760.2354893745982
2010-01-14,764.7973102722248
2010-01-15,762.1045649039828
2010-01-18,763.5283747495665
2010-01-19,773.2702887971985
2010-01-20,769.7207137777798
2010-01-21,759.5390367618543
2010-01-22,743.4322118262779
2010-01-25,741.5663075181291
2010-01-26,741.6563405973333
2010-01-27,740.3708267709775
2010-01-28,738.5711663948725
2010-01-29,737.0359056356733
2010-02-01,743.8184397486476
2010-02-02,749.8422407611508
2010-02-03,749.953687188524
2010-02-04,733.6558301751688
2010-02-05,730.2399261419537
2010-02-08,726.6848915377269
2010-02-09,732.278565272629
2010-02-10,735.3824428776684
2010-02-11,746.3994462342383
2010-02-12,745.4656041197948
2010-02-15,747.385416503517
2010-02-16,753.6074743300421
2010-02-17,762.3678203748912
2010-02-18,767.1792450763131
2010-02-19,771.8533141800029
2010-02-22,769.7828367289122
2010-02-23,762.7143313391624
2010-02-24,763.7044235605442
2010-02-25,761.2385906193631
2010-02-26,761.2236070698019
2010-03-01,777.4934740872179
2010-03-02,779.6193308712553
2010-03-03,777.517682423926
2010-03-04,781.9282460734165
2010-03-05,793.4073007242721
2010-03-08,793.3136353817546
2010-03-09,796.9485962193507
2010-03-10,798.1629716995145
2010-03-11,798.2057613917066
2010-03-12,796.4875775925939
2010-03-15,797.7179939002117
2010-03-16,799.9756764262706
2010-03-17,807.7624723686998
2010-03-18,812.2700329710908
2010-03-19,811.5292003732748
2010-03-22,812.3616914251929
2010-03-23,818.0758832206499
2010-03-24,823.2458268164287
2010-03-25,824.6278293965399
2010-03-26,821.4918004904429
2010-03-29,823.1731047858119
2010-03-30,826.4836344491371
2010-03-31,819.8346813976357
2010-04-01,828.9921590583411
2010-04-02,829.138428352621
2010-04-05,835.6646453209767
2010-04-06,844.637637063021
2010-04-07,844.1661485299572
2010-04-08,841.7257528184393
2010-04-09,844.8862132172442
2010-04-12,837.9743808854904
2010-04-13,838.2067076995068
2010-04-14,844.8267618083161
2010-04-15,849.5983904447262
2010-04-16,839.3277683237484
2010-04-19,837.4319610021686
2010-04-20,847.113162246398
2010-04-21,849.8654175644748
2010-04-22,852.1986362337346
2010-04-23,854.7932672382126
2010-04-26,858.8719081329008
2010-04-27,839.8250356177683
2010-04-28,841.652866455572
2010-04-29,850.171152840925
2010-04-30,839.7285896550269
2010-05-03,849.871146323049
2010-05-04,835.9292747973083
2010-05-05,834.7399492851347
2010-05-06,821.455471211078
2010-05-07,803.9019304054032
2010-05-10,835.4332774435759
2010-05-11,839.7600240325805
2010-05-12,852.550642630555
2010-05-13,855.4294465118921
2010-05-14,843.3935960492088
2010-05-17,843.0125719185421
2010-05-18,837.5726575778652
2010-05-19,823.7954604638178
2010-05-20,796.0954652178642
2010-05-21,791.6058680457452
2010-05-24,797.5014150807883
2010-05-25,791.4954456930816
2010-05-26,801.0895729836944
2010-05-27,823.683560137175
2010-05-28,817.0937782304227
2010-05-31,822.0264173438181
2010-06-01,810.5378948718305
2010-06-02,825.9476739315949
2010-06-03,834.8126272249431
2010-06-04,821.454589871789
2010-06-07,813.7100987203506
2010-06-08,814.7856572312908
2010-06-09,812.9206945302737
2010-06-10,829.00558641146
2010-06-11,835.0500397947568
2010-06-14,831.2587107034266
2010-06-15,842.1936342902609
2010-06-16,842.848670201507
2010-06-17,841.715065391983
2010-06-18,842.7986463944067
2010-06-21,848.0278201791434
2010-06-22,842.5521253815405
2010-06-23,838.8106642986747
2010-06-24,822.4043622281825
2010-06-25,823.3473149428786
2010-06-28,823.6368802009805
2010-06-29,805.3910624052328
2010-06-30,796.0194795286512
2010-07-01,777.8470108440142
2010-07-02,769.8877521009817
2010-07-05,771.8027547501738
2010-07-06,777.0599509989424
2010-07-07,792.7941754171799
2010-07-08,799.8510591905412
2010-07-09,809.0386987803142
2010-07-12,812.0674844580784
2010-07-13,819.9434370397183
2010-07-14,818.0958650776685
2010-07-15,807.4268211283157
2010-07-16,787.172471354935
2010-07-19,785.5704549341888
2010-07-20,795.9644836483347
2010-07-21,798.1742691210911
2010-07-22,809.2966930316795
2010-07-23,820.491110261141
2010-07-26,822.1854345460569
2010-07-27,820.657773631811
2010-07-28,815.1890245716343
2010-07-29,810.6483570326731
2010-07-30,812.454859533405
2010-08-02,822.9860137475554
2010-08-03,819.3672832076994
2010-08-04,826.3506183960833
2010-08-05,824.3431068509495
2010-08-06,814.418136751915
2010-08-09,823.1118358514497
2010-08-10,822.3486164285822
2010-08-11,810.7968164819009
2010-08-12,809.9726243757067
2010-08-13,814.0617720939622
2010-08-16,810.8496587596763
2010-08-17,819.9174938162764
2010-08-18,820.87455870592
2010-08-19,810.076547826322
2010-08-20,813.8700081536565
2010-08-23,814.7164322345407
2010-08-24,801.2396843482989
2010-08-25,801.9797753630057
2010-08-26,797.2597528116441
2010-08-27,807.4130656325729
2010-08-30,804.3744075002143
2010-08-31,802.260311212844
2010-09-01,819.1900730434329
2010-09-02,824.1645676188191
2010-09-03,831.4366005675548
2010-09-06,833.2465938094022
2010-09-07,833.3575411451285
2010-09-08,837.2269111145177
2010-09-09,843.0723118392672
2010-09-10,845.8208648586389
2010-09-13,849.3390436904905
2010-09-14,844.5383571224014
2010-09-15,843.3055395252886
2010-09-16,836.6669611981682
2010-09-17,840.1786592294089
2010-09-20,849.4357988401568
2010-09-21,844.6504114890915
2010-09-22,827.4777281036688
2010-09-23,827.1119837068301
2010-09-24,833.2201209404524
2010-09-27,832.2379385627914
2010-09-28,830.6330318806754
2010-09-29,828.1517606016847
2010-09-30,824.1022467390183
2010-10-01,822.6471246304355
2010-10-04,821.7878068063
2010-10-05,827.255080617092
2010-10-06,827.9998364764365
2010-10-07,824.64854537342
2010-10-08,827.6522928820043
2010-10-11,831.5315522199934
2010-10-12,833.6065933823103
2010-10-13,837.8064101944835
2010-10-14,832.2230333794096
2010-10-15,835.0004612531253
2010-10-18,839.0244203743172
2010-10-19,835.9509410272998
2010-10-20,834.1409257342102
2010-10-21,834.9593367292753
2010-10-22,838.5786342554219
2010-10-25,840.6773295884025
2010-10-26,844.6825888480649
2010-10-27,842.2191728384579
2010-10-28,839.317017936652
2010-10-29,840.6174594295722
2010-11-01,844.272272257953
2010-11-02,843.5991061733523
2010-11-03,845.8627179071517
2010-11-04,852.0607393763931
2010-11-05,864.3278422473189
2010-11-08,869.8055691785386
2010-11-09,867.0550394487735
2010-11-10,875.7318920610708
2010-11-11,874.5171456069675
2010-11-12,863.1374722353844
2010-11-15,868.8127592952426
2010-11-16,855.3429752269205
2010-11-17,856.6199042960368
2010-11-18,866.5796559870823
2010-11-19,863.7207124656973
2010-11-22,864.9434732532028
2010-11-23,859.5057576449698
2010-11-24,872.0644911400158
2010-11-25,874.937064223537
2010-11-26,875.1722411991326
2010-11-29,877.0506087670849
2010-11-30,877.1750938078925
2010-12-01,892.4675944601642
2010-12-02,900.0763099718899
2010-12-03,892.0958755933335
2010-12-06,897.9557278149858
2010-12-07,898.4370100446208
2010-12-08,903.926402890242
2010-12-09,909.0262322048458
2010-12-10,910.1067519633542
2010-12-13,904.3332934930281
2010-12-14,906.332967832002
2010-12-15,904.3383741185952
2010-12-16,913.2633966532278
2010-12-17,915.6639286377196
2010-12-20,919.8903687328143
2010-12-21,926.3783127733903
2010-12-22,930.7362964570609
2010-12-23,932.4591460842711
2010-12-24,929.5022265455418
2010-12-27,926.0235605022248
2010-12-28,928.3825733493729
2010-12-29,931.6318382625668
2010-12-30,921.8782185322167
