Date,ACWI ex RUSSIA IMI
2016-05-26,1214.3236995976251
2016-05-27,1223.912747712048
2016-05-30,1223.560662673033
2016-05-31,1223.5193093771986
2016-06-01,1218.6351526590624
2016-06-02,1221.5460977564019
2016-06-03,1207.1397593915408
2016-06-06,1209.8927833459138
2016-06-07,1218.2038910291667
2016-06-08,1218.6545579729006
2016-06-09,1218.6289296728887
2016-06-10,1204.1409886942447
2016-06-13,1188.5990077173822
2016-06-14,1187.1943500364614
2016-06-15,1187.7655416709024
2016-06-16,1191.5563436080429
2016-06-17,1187.0194479375934
2016-06-20,1198.726405643448
2016-06-21,1208.8674280017688
2016-06-22,1207.480178945105
2016-06-23,1216.716288041594
2016-06-24,1183.1502282851093
2016-06-27,1170.73131163625
2016-06-28,1182.9234847014015
2016-06-29,1203.2712693401327
2016-06-30,1217.1112703586882
2016-07-01,1220.502365160268
2016-07-04,1220.9164915630215
2016-07-05,1211.5931427696091
2016-07-06,1211.168146926808
2016-07-07,1214.5705427963833
2016-07-08,1231.61623779101
2016-07-11,1242.7949754667254
2016-07-12,1251.0584230701152
2016-07-13,1249.8062484523577
2016-07-14,1256.4355087499384
2016-07-15,1258.692500480465
2016-07-18,1261.9341273647801
2016-07-19,1264.437062214968
2016-07-20,1270.984371001415
2016-07-21,1271.1399539431436
2016-07-22,1274.4572000742628
2016-07-25,1272.9529235732452
2016-07-26,1273.964032670739
2016-07-27,1274.4473221088585
2016-07-28,1265.0004279491736
2016-07-29,1263.1243337867165
2016-08-01,1262.83273554987
2016-08-02,1248.7231073335388
2016-08-03,1251.44505536457
2016-08-04,1259.4673746937767
2016-08-05,1274.6153412398605
2016-08-08,1277.7166768914053
2016-08-09,1279.68922395352
2016-08-10,1273.7927808421277
2016-08-11,1278.3825466800704
2016-08-12,1279.2749653085189
2016-08-15,1280.6783512757895
2016-08-16,1267.8560884997378
2016-08-17,1265.25456830344
2016-08-18,1264.5246253400126
2016-08-19,1260.9673337278582
2016-08-22,1260.2081468253896
2016-08-23,1265.647924398249
2016-08-24,1267.382979365057
2016-08-25,1261.7150037284885
2016-08-26,1261.5247910336361
2016-08-29,1273.2835725211203
2016-08-30,1274.2730432317242
2016-08-31,1272.3770104087469
2016-09-01,1268.6881375452074
2016-09-02,1280.8043321419766
2016-09-05,1286.1724249980762
2016-09-06,1283.3581376956124
2016-09-07,1285.0812219611569
2016-09-08,1279.7643891960336
2016-09-09,1259.7889012314242
2016-09-12,1260.7551276426198
2016-09-13,1244.0532305608554
2016-09-14,1241.7912129739584
2016-09-15,1251.0641353463832
2016-09-16,1254.5439623087855
2016-09-19,1258.9016460863866
2016-09-20,1260.166038196647
2016-09-21,1277.2233151343066
2016-09-22,1280.748720784621
2016-09-23,1275.6633830109563
2016-09-26,1259.0823124356407
2016-09-27,1270.981522585833
2016-09-28,1276.954927496716
2016-09-29,1268.4535717465121
2016-09-30,1270.0562473178861
2016-10-03,1271.6952731756069
2016-10-04,1275.5016728375972
2016-10-05,1273.1437144280546
2016-10-06,1274.9914780678878
2016-10-07,1269.2940106401484
2016-10-10,1276.8091917220322
2016-10-11,1273.3028990703085
2016-10-12,1275.0733127925225
2016-10-13,1267.2444120980588
2016-10-14,1273.6629831280102
2016-10-17,1270.821789793959
2016-10-18,1283.9746190868868
2016-10-19,1289.6047108566358
2016-10-20,1292.5307238231171
2016-10-21,1296.6978497058521
2016-10-24,1299.527071224892
2016-10-25,1298.5036255515909
2016-10-26,1289.1149917853622
2016-10-27,1283.703496809903
2016-10-28,1280.008014684943
2016-10-31,1276.7016745844583
2016-11-01,1262.1256606488787
2016-11-02,1244.1030774270155
2016-11-03,1242.6498399952209
2016-11-04,1234.642567579195
2016-11-07,1263.4809144397527
2016-11-08,1267.1601611870517
2016-11-09,1279.089172403132
2016-11-10,1290.8823152768045
2016-11-11,1288.0322947637867
2016-11-14,1300.6696498515155
2016-11-15,1306.7094124792682
2016-11-16,1312.241232827587
2016-11-17,1318.1081890831977
2016-11-18,1324.1771500939865
2016-11-21,1327.285247249181
2016-11-22,1335.5397362672204
2016-11-23,1340.6354350599881
2016-11-24,1338.3767319006727
2016-11-25,1338.9886469495573
2016-11-28,1336.971872537125
2016-11-29,1333.5547565103118
2016-11-30,1333.4761332643275
2016-12-01,1329.7276085378487
2016-12-02,1322.9456796390114
2016-12-05,1322.0378203442929
2016-12-06,1329.4093232138346
2016-12-07,1340.7788264968601
2016-12-08,1365.526797534616
2016-12-09,1379.2464751286361
2016-12-12,1368.16364420448
2016-12-13,1373.6540780474284
2016-12-14,1363.9455537464914
2016-12-15,1386.3231372530918
2016-12-16,1387.0372785597422
2016-12-19,1385.8661137156732
2016-12-20,1395.8202771338097
2016-12-21,1387.4415532220237
2016-12-22,1380.9211710421343
2016-12-23,1381.5977913677712
2016-12-26,1381.2607929079888
2016-12-27,1383.7779755964107
2016-12-28,1386.7307573838282
2016-12-29,1377.4421357285835
2016-12-30,1369.491283598335
2017-01-02,1370.8359094369084
2017-01-03,1396.540773645939
2017-01-04,1397.3477870971599
2017-01-05,1387.9915999168156
2017-01-06,1390.8123278648534
2017-01-09,1388.5671531431544
2017-01-10,1387.5697691734974
2017-01-11,1403.044964923728
2017-01-12,1383.563039454806
2017-01-13,1390.8879138096
2017-01-16,1389.3579582101322
2017-01-17,1377.538900682457
2017-01-18,1380.3204526970374
2017-01-19,1383.312774804598
2017-01-20,1379.218168149514
2017-01-23,1371.3622979142372
2017-01-24,1378.3617870193157
2017-01-25,1390.9384783202931
2017-01-26,1399.4203014924494
2017-01-27,1393.8182111062483
2017-01-30,1387.2566742824124
2017-01-31,1372.9553335885935
2017-02-01,1380.5123072226336
2017-02-02,1376.0546488414468
2017-02-03,1386.5700476465356
2017-02-06,1388.247492644242
2017-02-07,1393.7793046257307
2017-02-08,1395.2256278228538
2017-02-09,1405.7135873281425
2017-02-10,1417.267922431663
2017-02-13,1426.43991980063
2017-02-14,1432.4301246182354
2017-02-15,1439.1765204196527
2017-02-16,1428.9543378472372
2017-02-17,1433.3999498467424
2017-02-20,1435.5915262214378
2017-02-21,1452.001157844202
2017-02-22,1451.100100277588
2017-02-23,1446.525064895463
2017-02-24,1445.395939387561
2017-02-27,1440.435373828165
2017-02-28,1435.349904958361
2017-03-01,1457.7323217541045
2017-03-02,1455.749591717201
2017-03-03,1449.8057488263073
2017-03-06,1442.9750139573184
2017-03-07,1441.939642119701
2017-03-08,1440.6973752914491
2017-03-09,1435.9713241325392
2017-03-10,1433.245688570825
2017-03-13,1436.7880062180852
2017-03-14,1435.251329196266
2017-03-15,1446.2474048036904
2017-03-16,1442.4745409096254
2017-03-17,1441.9904250714321
2017-03-20,1439.5409851010454
2017-03-21,1421.5116944812785
2017-03-22,1418.8273330316204
2017-03-23,1423.1642423011544
2017-03-24,1421.6904242318137
2017-03-27,1410.4778730286146
2017-03-28,1422.855856766396
2017-03-29,1438.393241385799
2017-03-30,1442.7489596793341
2017-03-31,1442.8648635145394
2017-04-03,1445.9415504413564
2017-04-04,1445.0907795930698
2017-04-05,1442.4384513481834
2017-04-06,1443.6006235679142
2017-04-07,1448.4477961594116
2017-04-10,1451.8515532829842
2017-04-11,1448.8467736877303
2017-04-12,1446.5737410318934
2017-04-13,1439.6673826912602
2017-04-14,1438.540950308465
2017-04-17,1443.6722965598353
2017-04-18,1432.8593526205102
2017-04-19,1429.20314287742
2017-04-20,1431.3468967802523
2017-04-21,1439.2983015494783
2017-04-24,1437.3656741547713
2017-04-25,1438.0235729769063
2017-04-26,1445.3749445074502
2017-04-27,1445.8654627424114
2017-04-28,1440.0235970147323
2017-05-01,1439.6344524106685
2017-05-02,1445.5301046307907
2017-05-03,1441.8343553804887
2017-05-04,1438.0230271146918
2017-05-05,1439.4962517556967
2017-05-08,1448.4386072345624
2017-05-09,1452.2833504647501
2017-05-10,1458.272271891651
2017-05-11,1456.1270942676624
2017-05-12,1449.8299229126394
2017-05-15,1449.9415299124605
2017-05-16,1440.4360260411704
2017-05-17,1415.4205729943258
2017-05-18,1414.0462596174445
2017-05-19,1415.8133979993138
2017-05-22,1417.2939348920072
2017-05-23,1421.0233133731017
2017-05-24,1427.7609704222014
2017-05-25,1429.7337478165157
2017-05-26,1432.3844745185509
2017-05-29,1432.5709083237236
2017-05-30,1430.6682885157381
2017-05-31,1422.749014176867
2017-06-01,1434.4862048320254
2017-06-02,1437.295449178604
2017-06-05,1438.0969336447856
2017-06-06,1432.5791552057283
2017-06-07,1433.771508091035
2017-06-08,1438.5234914115438
2017-06-09,1442.5362746904832
2017-06-12,1436.0395539624424
2017-06-13,1442.9213172726425
2017-06-14,1435.4473430741562
2017-06-15,1440.6955307202381
2017-06-16,1438.753230514319
2017-06-19,1452.8304701040852
2017-06-20,1448.0793800834806
2017-06-21,1443.7266744140227
2017-06-22,1443.664733933648
2017-06-23,1441.5106195208132
2017-06-26,1444.3628449787698
2017-06-27,1426.3578740644018
2017-06-28,1425.8732058322155
2017-06-29,1410.8218580688265
2017-06-30,1411.2150508020193
2017-07-03,1419.2342110314505
2017-07-04,1418.913300494982
2017-07-05,1422.876797606926
2017-07-06,1405.3879420361461
2017-07-07,1409.6793763490161
2017-07-10,1413.0359967059253
2017-07-11,1409.9575805949576
2017-07-12,1422.7789419792525
2017-07-13,1429.2001123867494
2017-07-14,1431.9736681615298
2017-07-17,1430.4736166566681
2017-07-18,1417.8572498443184
2017-07-19,1433.0005630531255
2017-07-20,1421.6576030918395
2017-07-21,1416.0602882490273
2017-07-24,1416.321955446355
2017-07-25,1417.6933600869722
2017-07-26,1421.8830034210198
2017-07-27,1419.45154379344
2017-07-28,1406.7508255363152
2017-07-31,1402.5769743801686
2017-08-01,1406.3107236122664
2017-08-02,1400.1716685119607
2017-08-03,1395.6648010508272
2017-08-04,1410.913478846116
2017-08-07,1409.3753488318146
2017-08-08,1413.6194024525878
2017-08-09,1408.0070423210884
2017-08-10,1392.1119271776147
2017-08-11,1383.7993299138313
2017-08-14,1395.8219238624556
2017-08-15,1400.7588189973817
2017-08-16,1407.0512355397784
2017-08-17,1392.0605368432061
2017-08-18,1387.0646531973678
2017-08-21,1380.9298996428654
2017-08-22,1396.482873407233
2017-08-23,1389.3861716593617
2017-08-24,1390.2560173444804
2017-08-25,1386.1608685713413
2017-08-28,1377.7920989367785
2017-08-29,1368.4852830647792
2017-08-30,1384.0633113816823
2017-08-31,1395.4713087925334
2017-09-01,1401.5177797556264
2017-09-04,1394.8616665600086
2017-09-05,1388.4364849618853
2017-09-06,1389.1583053800643
2017-09-07,1385.8025225725053
2017-09-08,1384.6028028244132
2017-09-11,1400.6440773537242
2017-09-12,1408.7546718526862
2017-09-13,1411.825917891692
2017-09-14,1415.40580790729
2017-09-15,1408.0759493504872
2017-09-18,1412.7833682619137
2017-09-19,1412.7771129381201
2017-09-20,1413.0621671919412
2017-09-21,1415.9213679423842
2017-09-22,1412.3958234220822
2017-09-25,1418.9590435665561
2017-09-26,1426.5469985441462
2017-09-27,1435.0533767777658
2017-09-28,1431.1671016140579
2017-09-29,1433.3568430142107
2017-10-02,1447.2918635541937
2017-10-03,1450.1739844064357
2017-10-04,1450.708994327923
2017-10-05,1459.8097594686415
2017-10-06,1456.3670654818486
2017-10-09,1454.6215527303054
2017-10-10,1452.2150701317655
2017-10-11,1451.294021180483
2017-10-12,1451.4783907133024
2017-10-13,1456.1245168744335
2017-10-16,1462.7493802680178
2017-10-17,1465.2905886913813
2017-10-18,1464.5531410755684
2017-10-19,1455.1095215181097
2017-10-20,1465.2795628373897
2017-10-23,1466.3565755100024
2017-10-24,1464.9343090156215
2017-10-25,1454.155709136467
2017-10-26,1468.0972067994335
2017-10-27,1489.2380496378494
2017-10-30,1484.141871828575
2017-10-31,1484.198331839676
2017-11-01,1492.121148567509
2017-11-02,1486.0488970581705
2017-11-03,1494.3878810264396
2017-11-06,1500.2998266242846
2017-11-07,1500.8056466995329
2017-11-08,1502.158527192745
2017-11-09,1491.3483610993223
2017-11-10,1484.892532645506
2017-11-13,1480.8032388881807
2017-11-14,1466.6749777007594
2017-11-15,1452.9208227719628
2017-11-16,1468.9691310637445
2017-11-17,1468.3813154339066
2017-11-20,1474.8123637023186
2017-11-21,1487.5313914438282
2017-11-22,1482.714128707783
2017-11-23,1477.3607552628116
2017-11-24,1469.7056713637096
2017-11-27,1467.9536237479344
2017-11-28,1481.4559508174837
2017-11-29,1483.248278152547
2017-11-30,1478.503100595513
2017-12-01,1479.689123663394
2017-12-04,1482.729244739103
2017-12-05,1479.9068188836425
2017-12-06,1478.5826779978136
2017-12-07,1482.394872309874
2017-12-08,1494.8043487492967
2017-12-11,1495.013836904439
2017-12-12,1503.1023296190822
2017-12-13,1501.6116320309989
2017-12-14,1495.246741137871
2017-12-15,1501.7442210954052
2017-12-18,1509.9583138255748
2017-12-19,1505.5879780056375
2017-12-20,1496.7002997206
2017-12-21,1503.2906140395453
2017-12-22,1507.0214179428926
2017-12-25,1507.2337436995958
2017-12-26,1502.8411711127164
2017-12-27,1503.3717467028416
2017-12-28,1502.047426602422
2017-12-29,1491.9852596989215
2018-01-01,1491.8905777926138
2018-01-02,1498.3313536990395
2018-01-03,1507.428662444018
2018-01-04,1512.2713238244894
2018-01-05,1526.6219922433459
2018-01-08,1536.1204316843734
2018-01-09,1544.0918871932263
2018-01-10,1536.5359821868956
2018-01-11,1534.9393503048902
2018-01-12,1531.8356540432387
2018-01-15,1521.8213679371142
2018-01-16,1524.0032431518648
2018-01-17,1529.9488063906642
2018-01-18,1528.4660440445928
2018-01-19,1538.4390779974542
2018-01-22,1544.0877094381467
2018-01-23,1546.5984152345925
2018-01-24,1537.7876987937116
2018-01-25,1524.8254058223577
2018-01-26,1542.7930999740909
2018-01-29,1542.7436479221585
2018-01-30,1520.7824300912137
2018-01-31,1515.3465770959
2018-02-01,1513.224354262767
2018-02-02,1490.079985980832
2018-02-05,1448.2679885941357
2018-02-06,1448.3176923230124
2018-02-07,1455.8643032123425
2018-02-08,1425.5812628316153
2018-02-09,1426.870928489833
2018-02-12,1440.0882227374154
2018-02-13,1435.1891761009763
2018-02-14,1448.0431233234842
2018-02-15,1457.1753389965716
2018-02-16,1465.148614909179
2018-02-19,1470.7028264385197
2018-02-20,1470.423540635129
2018-02-21,1470.756200154635
2018-02-22,1468.758829475255
2018-02-23,1487.9745573155958
2018-02-26,1500.6781054035528
2018-02-27,1493.6374097847402
2018-02-28,1482.8597901478668
2018-03-01,1468.4189804237317
2018-03-02,1452.2156799098032
2018-03-05,1459.0434985171516
2018-03-06,1461.0019944420173
2018-03-07,1459.5621441836336
2018-03-08,1474.734130435674
2018-03-09,1491.9121786659325
2018-03-12,1497.6535638498183
2018-03-13,1482.90944142507
2018-03-14,1481.0144907370818
2018-03-15,1484.61706649518
2018-03-16,1489.5388398715138
2018-03-19,1468.3821723584542
2018-03-20,1476.3465672707923
2018-03-21,1476.434391243453
2018-03-22,1448.1605125518736
2018-03-23,1416.5848016017512
2018-03-26,1428.036700960779
2018-03-27,1426.0039344418813
2018-03-28,1424.1400728662413
2018-03-29,1442.0267941625452
2018-03-30,1443.1848982600811
2018-04-02,1424.5242922925197
2018-04-03,1435.0844666019207
2018-04-04,1437.6234181421282
2018-04-05,1459.2842640712313
2018-04-06,1438.5259919784783
2018-04-09,1438.5846225503362
2018-04-10,1453.478412647204
2018-04-11,1445.7417662471835
2018-04-12,1458.60204164605
2018-04-13,1455.7076412706374
2018-04-16,1457.241035757764
2018-04-17,1469.7442431690401
2018-04-18,1472.180778606016
2018-04-19,1470.32559136526
2018-04-20,1468.5539866104002
2018-04-23,1472.2700235611403
2018-04-24,1463.1664057458638
2018-04-25,1463.079752140382
2018-04-26,1480.2273263846612
2018-04-27,1485.4869154004955
2018-04-30,1483.2540286777182
2018-05-01,1492.8494773390023
2018-05-02,1492.0629920141857
2018-05-03,1487.6657090279389
2018-05-04,1501.5015789218876
2018-05-07,1509.3895537439837
2018-05-08,1516.6917147629824
2018-05-09,1525.9731868356478
2018-05-10,1533.3763006092465
2018-05-11,1532.022488758683
2018-05-14,1531.8285951632106
2018-05-15,1533.2021193114585
2018-05-16,1546.1515263835172
2018-05-17,1546.4321749363532
2018-05-18,1546.0038058380362
2018-05-21,1554.7837730444287
2018-05-22,1551.1632340707038
2018-05-23,1555.3938425132242
2018-05-24,1550.3462375950623
2018-05-25,1555.6431313754113
2018-05-28,1558.0186595518699
2018-05-29,1549.2641830453938
2018-05-30,1552.4434621955907
2018-05-31,1541.2375471221244
2018-06-01,1554.0652884345716
2018-06-04,1560.504086864585
2018-06-05,1562.8515511463806
2018-06-06,1559.9224715465486
2018-06-07,1554.7357755360692
2018-06-08,1560.794003292739
2018-06-11,1560.2475610826036
2018-06-12,1564.3369781829288
2018-06-13,1561.8874928471052
2018-06-14,1578.314573621015
2018-06-15,1575.391958326943
2018-06-18,1570.0185144307147
2018-06-19,1564.1198327583493
2018-06-20,1568.1226233590346
2018-06-21,1554.2444113555814
2018-06-22,1556.7965239603573
2018-06-25,1528.9069301041225
2018-06-26,1533.2006019716787
2018-06-27,1531.2714310952751
2018-06-28,1534.6310118106396
2018-06-29,1531.6139733510001
2018-07-02,1534.1405024846283
2018-07-03,1528.8856758957343
2018-07-04,1529.3609347045406
2018-07-05,1530.356240054697
2018-07-06,1535.705876659777
2018-07-09,1549.3105118727615
2018-07-10,1557.0152846776327
2018-07-11,1543.1777159102473
2018-07-12,1557.1973131835482
2018-07-13,1562.4646436734367
2018-07-16,1554.8908670878643
2018-07-17,1562.0703071408811
2018-07-18,1569.8646038324719
2018-07-19,1568.6213977479003
2018-07-20,1559.8541936468314
2018-07-23,1560.0011235397467
2018-07-24,1567.64446476937
2018-07-25,1579.8476493321339
2018-07-26,1583.0494623209456
2018-07-27,1579.8548402336353
2018-07-30,1566.2529284460993
2018-07-31,1570.6280650638932
2018-08-01,1572.383094891103
2018-08-02,1576.9462359493218
2018-08-03,1585.288412377231
2018-08-06,1590.7919730343037
2018-08-07,1593.453351052248
2018-08-08,1591.4498077579356
2018-08-09,1595.113317188707
2018-08-10,1597.0990291179548
2018-08-13,1587.3531547658645
2018-08-14,1600.4443078089
2018-08-15,1591.3465490509668
2018-08-16,1590.2172490014802
2018-08-17,1593.0808548846935
2018-08-20,1596.2105467742922
2018-08-21,1591.4816243059304
2018-08-22,1584.7573519365985
2018-08-23,1583.4945960748898
2018-08-24,1584.545222292597
2018-08-27,1593.2146828657962
2018-08-28,1589.3417135278767
2018-08-29,1597.2304943892461
2018-08-30,1594.7708771896348
2018-08-31,1594.441174808466
2018-09-03,1592.5966827365717
2018-09-04,1594.3051632009303
2018-09-05,1575.5324621963825
2018-09-06,1568.5775563891
2018-09-07,1571.5596639663993
2018-09-10,1570.206006189449
2018-09-11,1574.5233906235057
2018-09-12,1572.512960662858
2018-09-13,1573.8085633936619
2018-09-14,1579.73663586996
2018-09-17,1570.4219867100621
2018-09-18,1577.0253373130404
2018-09-19,1585.6163972778968
2018-09-20,1586.8578049366583
2018-09-21,1590.0681365980972
2018-09-24,1580.1537542840497
2018-09-25,1581.7282597858866
2018-09-26,1584.4248086537418
2018-09-27,1593.7855176614971
2018-09-28,1599.220062753149
2018-10-01,1604.4601002219795
2018-10-02,1602.5806898077517
2018-10-03,1605.6848567409404
2018-10-04,1591.8500983797592
2018-10-05,1581.9137066341932
2018-10-08,1580.6842974520732
2018-10-09,1576.865906115392
2018-10-10,1535.2100678311967
2018-10-11,1497.9444294349887
2018-10-12,1513.0521533643232
2018-10-15,1503.72113191254
2018-10-16,1530.73583006178
2018-10-17,1536.216137029423
2018-10-18,1522.9253854092183
2018-10-19,1519.367110004666
2018-10-22,1518.8313765855282
2018-10-23,1502.9060428899431
2018-10-24,1479.7312857767051
2018-10-25,1492.229797382968
2018-10-26,1476.2725939869017
2018-10-29,1468.817875518963
2018-10-30,1487.2148376765635
2018-10-31,1510.9428134762218
2018-11-01,1518.7375314360038
2018-11-02,1523.6814309817312
2018-11-05,1521.9483185341192
2018-11-06,1526.1682701158459
2018-11-07,1541.839562155783
2018-11-08,1546.3162331038538
2018-11-09,1540.2438878172247
2018-11-12,1529.144816362523
2018-11-13,1523.4946754762727
2018-11-14,1512.557483898414
2018-11-15,1520.894214028057
2018-11-16,1515.3339751751816
2018-11-19,1492.984312817219
2018-11-20,1474.3073813234755
2018-11-21,1482.9035912280888
2018-11-22,1481.2504085740493
2018-11-23,1483.1549439103214
2018-11-26,1500.7786476550202
2018-11-27,1507.436426167275
2018-11-28,1531.3094948425107
2018-11-29,1521.1198680175019
2018-11-30,1533.5191991397323
2018-12-03,1550.4306970059263
2018-12-04,1515.3223074640778
2018-12-05,1509.186924270196
2018-12-06,1488.339203226523
2018-12-07,1471.0660650376044
2018-12-10,1460.356820450241
2018-12-11,1468.2114193503396
2018-12-12,1479.8989763475065
2018-12-13,1481.2667473310646
2018-12-14,1464.691582138535
2018-12-17,1439.6947874931566
2018-12-18,1431.5227363623837
2018-12-19,1414.702978414252
2018-12-20,1394.0713169952508
2018-12-21,1375.283840222607
2018-12-24,1354.107924104785
2018-12-25,1348.3772409221583
2018-12-26,1385.7506134396524
2018-12-27,1394.8332583862907
2018-12-28,1398.885347565781
2018-12-31,1408.7756746674952
2019-01-01,1408.8553848665565
2019-01-02,1415.009695655036
2019-01-03,1391.8091401627903
2019-01-04,1425.559025277503
2019-01-07,1433.0321552531589
2019-01-08,1446.4426545041317
2019-01-09,1451.4499882282767
2019-01-10,1455.3724476676566
2019-01-11,1461.1519199121155
2019-01-14,1454.9521687324932
2019-01-15,1471.2696275445833
2019-01-16,1479.336384258574
2019-01-17,1487.4068650926683
2019-01-18,1507.0278842457003
2019-01-21,1507.3906612669182
2019-01-22,1492.6129672905604
2019-01-23,1490.2723377224386
2019-01-24,1497.77338224967
2019-01-25,1506.8449169699086
2019-01-28,1493.3832028104407
2019-01-29,1496.6697419755837
2019-01-30,1509.7891669044448
2019-01-31,1517.4079579186691
2019-02-01,1519.1031907189542
2019-02-04,1530.0543965993013
2019-02-05,1541.5818902755896
2019-02-06,1542.802796127715
2019-02-07,1531.5239975524098
2019-02-08,1529.9879882918372
2019-02-11,1538.192855548303
2019-02-12,1551.9057996431775
2019-02-13,1559.15001773961
2019-02-14,1558.0327565110326
2019-02-15,1570.995183880029
2019-02-18,1570.353197358972
2019-02-19,1568.9975330349573
2019-02-20,1574.3660406665806
2019-02-21,1571.0577064453855
2019-02-22,1580.1064801677023
2019-02-25,1583.7936782152433
2019-02-26,1581.3144077683448
2019-02-27,1578.1642920915333
2019-02-28,1571.9213913282247
2019-03-01,1579.3828899609243
2019-03-04,1585.0564982259411
2019-03-05,1585.3149032172003
2019-03-06,1576.6120188701839
2019-03-07,1575.4558603968846
2019-03-08,1565.7314658267103
2019-03-11,1585.1039132900155
2019-03-12,1585.7061389779121
2019-03-13,1588.6614736929803
2019-03-14,1589.4882493063965
2019-03-15,1595.9636579704363
2019-03-18,1602.6344612020732
2019-03-19,1602.8883890093744
2019-03-20,1595.7235950807506
2019-03-21,1605.4785432694596
2019-03-22,1591.6338814173498
2019-03-25,1578.861001238196
2019-03-26,1596.305874464144
2019-03-27,1594.8711585887506
2019-03-28,1598.8618595902649
2019-03-29,1610.5774748132576
2019-04-01,1630.1321486667186
2019-04-02,1634.4745178744504
2019-04-03,1638.4181338064245
2019-04-04,1640.6205065947518
2019-04-05,1645.6652623325408
2019-04-08,1642.3428908124788
2019-04-09,1634.5215047330644
2019-04-10,1642.4228894445985
2019-04-11,1637.7869097315775
2019-04-12,1640.0611572378164
2019-04-15,1641.8828131007967
2019-04-16,1645.66125386992
2019-04-17,1643.4612945441768
2019-04-18,1650.4727978471683
2019-04-19,1650.7307272381713
2019-04-22,1648.7203540463265
2019-04-23,1665.219839563172
2019-04-24,1661.9413286864956
2019-04-25,1666.5598184133223
2019-04-26,1670.1889675010164
2019-04-29,1671.9117258043043
2019-04-30,1667.0058775623982
2019-05-01,1656.214211555482
