Date,AC PACIFIC ex JAPAN IMI
1999-08-05,560.3898286493011
1999-08-06,557.6240097886331
1999-08-09,560.5668129801411
1999-08-10,555.8641212565971
1999-08-11,548.6226060228101
1999-08-12,554.6713925379194
1999-08-13,556.0742952149513
1999-08-16,566.2870934005846
1999-08-17,560.8562559785295
1999-08-18,565.9005654443798
1999-08-19,564.0137687190916
1999-08-20,568.0905527708188
1999-08-23,580.3373815240423
1999-08-24,583.0992360065505
1999-08-25,591.0052313020716
1999-08-26,592.696768234496
1999-08-27,588.4723972345465
1999-08-30,586.2060364022335
1999-08-31,576.612356601969
1999-09-01,575.2804957276624
1999-09-02,567.2803643757976
1999-09-03,569.1182846731209
1999-09-06,576.7532608660705
1999-09-07,575.3640091063178
1999-09-08,572.4945781524127
1999-09-09,584.5385238915694
1999-09-10,592.8882134357378
1999-09-13,602.1879824920004
1999-09-14,595.5647533029028
1999-09-15,586.4600326306825
1999-09-16,577.2036449592558
1999-09-17,580.1584277612131
1999-09-20,578.2984440231422
1999-09-21,576.7536353907735
1999-09-22,569.4090355009796
1999-09-23,572.5409913140415
1999-09-24,566.4565645775969
1999-09-27,560.1925039793867
1999-09-28,556.8642092223678
1999-09-29,547.3694276004752
1999-09-30,541.7596777410029
1999-10-01,546.5306220897517
1999-10-04,544.5508130363195
1999-10-05,547.5477801544467
1999-10-06,550.5199072158587
1999-10-07,553.534812884562
1999-10-08,554.8446502037904
1999-10-11,554.8038195330498
1999-10-12,553.1461782134658
1999-10-13,545.2515656459467
1999-10-14,544.5104292276943
1999-10-15,534.1705296651008
1999-10-18,523.7834350296138
1999-10-19,523.1644211993558
1999-10-20,533.7064427771181
1999-10-21,533.2469978029493
1999-10-22,542.8149892239526
1999-10-25,544.7359065864022
1999-10-26,546.5904495562481
1999-10-27,545.4939925601211
1999-10-28,552.9320282231475
1999-10-29,560.5343691010982
1999-11-01,569.6700990100762
1999-11-02,570.9769128809716
1999-11-03,572.6755627740982
1999-11-04,579.6766758822681
1999-11-05,580.4031134131023
1999-11-08,579.0860636640106
1999-11-09,582.0339389255503
1999-11-10,585.4206688836057
1999-11-11,593.7746661865962
1999-11-12,606.2010307816762
1999-11-15,610.8177915571932
1999-11-16,615.0088607077935
1999-11-17,607.2424497913861
1999-11-18,613.3585218862157
1999-11-19,622.9150528626565
1999-11-22,620.5752354238332
1999-11-23,622.0320544485411
1999-11-24,622.1202546104154
1999-11-25,621.7269122028048
1999-11-26,624.5124213859755
1999-11-29,632.9593517388167
1999-11-30,635.8802942846138
1999-12-01,637.599043659159
1999-12-02,641.1086055092758
1999-12-03,646.0894942442316
1999-12-06,643.8181667810948
1999-12-07,644.4038834637712
1999-12-08,644.780061387873
1999-12-09,652.4444899146904
1999-12-10,656.5836187046987
1999-12-13,661.4226855003758
1999-12-14,661.3999485403009
1999-12-15,653.115239027082
1999-12-16,642.2077893748218
1999-12-17,651.9330486086351
1999-12-20,656.8647987571564
1999-12-21,656.0847532443127
1999-12-22,663.5830322329282
1999-12-23,663.9771834035257
1999-12-24,672.3110366971122
1999-12-27,679.7690645152628
1999-12-28,686.4381319871328
1999-12-29,687.3098726240247
1999-12-30,695.2157043527056
1999-12-31,695.2647342212084
2000-01-03,695.9502728789281
2000-01-04,691.688623497122
2000-01-05,657.522612839992
2000-01-06,641.8291984261365
2000-01-07,649.147200529727
2000-01-10,667.0341731784778
2000-01-11,663.8168812415787
2000-01-12,661.1868944970837
2000-01-13,662.6871183400372
2000-01-14,673.166276136077
2000-01-17,683.8605771732967
2000-01-18,683.4328192866342
2000-01-19,665.9828427105673
2000-01-20,673.0376259272334
2000-01-21,668.3070406639981
2000-01-24,670.3737008377021
2000-01-25,658.5836736906284
2000-01-26,664.8885518920359
2000-01-27,681.456558392328
2000-01-28,690.8878714445254
2000-01-31,686.5888574137914
2000-02-01,688.3552884446736
2000-02-02,694.0369382323679
2000-02-03,688.8716285113167
2000-02-04,691.808016205769
2000-02-07,699.7880155183166
2000-02-08,690.6619144385985
2000-02-09,699.0269807021375
2000-02-10,705.6813942989486
2000-02-11,714.6411377774297
2000-02-14,705.2216092400087
2000-02-15,692.2433149082685
2000-02-16,695.1286368609339
2000-02-17,697.8937493853841
2000-02-18,688.4692218608133
2000-02-21,672.7184566697163
2000-02-22,650.3436815389547
2000-02-23,654.340060868229
2000-02-24,659.5396596041078
2000-02-25,672.58356615784
2000-02-28,666.196038496833
2000-02-29,672.6967414793219
2000-03-01,668.4300697047067
2000-03-02,681.7799415337951
2000-03-03,687.8774794508736
2000-03-06,692.6704304129041
2000-03-07,700.0759617438883
2000-03-08,702.4059511905348
2000-03-09,690.7466163866632
2000-03-10,698.1633739556586
2000-03-13,678.0440057604832
2000-03-14,676.2876706567907
2000-03-15,661.6371062989491
2000-03-16,657.9044574831627
2000-03-17,668.1109643337455
2000-03-20,661.5121443533083
2000-03-21,668.8761495663335
2000-03-22,683.5261319900981
2000-03-23,682.573159560383
2000-03-24,687.8174370880039
2000-03-27,697.4972317628116
2000-03-28,703.0677218379092
2000-03-29,712.9410345537975
2000-03-30,701.6612265521785
2000-03-31,689.8980734961721
2000-04-03,684.5545290256649
2000-04-04,679.3576206231428
2000-04-05,667.2954854719834
2000-04-06,668.6468142240689
2000-04-07,678.9800578611425
2000-04-10,686.7533228810722
2000-04-11,676.1039949556458
2000-04-12,677.8369338924022
2000-04-13,672.1336083752308
2000-04-14,662.3566102847512
2000-04-17,611.5599900457271
2000-04-18,633.9387330850143
2000-04-19,644.2570943733427
2000-04-20,645.3006945907797
2000-04-21,647.0142612625376
2000-04-24,639.4586714006527
2000-04-25,646.8039429810169
2000-04-26,642.6826351586915
2000-04-27,648.06651972812
2000-04-28,657.8370605755949
2000-05-01,657.0446911522242
2000-05-02,663.070749161116
2000-05-03,669.2708337507803
2000-05-04,662.143994106036
2000-05-05,667.933583337627
2000-05-08,660.7506082153652
2000-05-09,647.4639817878777
2000-05-10,633.1771541581131
2000-05-11,629.6249996189807
2000-05-12,634.8407790712519
2000-05-15,620.3531487820563
2000-05-16,640.4889350314376
2000-05-17,646.9932392671304
2000-05-18,637.9498645279692
2000-05-19,643.2651065064609
2000-05-22,616.4876298869452
2000-05-23,609.3908853018653
2000-05-24,600.4268494344244
2000-05-25,602.0531092498483
2000-05-26,580.7951474472159
2000-05-29,584.1525638110381
2000-05-30,589.3109226288889
2000-05-31,607.562940749447
2000-06-01,608.3743068414105
2000-06-02,613.106471962906
2000-06-05,625.3276533365994
2000-06-06,617.8483732814229
2000-06-07,623.1071991706345
2000-06-08,622.5474323633683
2000-06-09,631.4046549467472
2000-06-12,630.2809930457104
2000-06-13,616.3787015047668
2000-06-14,623.1608754443927
2000-06-15,621.784014891766
2000-06-16,618.1200506388404
2000-06-19,612.1274803827766
2000-06-20,616.4485488061692
2000-06-21,625.6786812491375
2000-06-22,628.7157599433029
2000-06-23,627.0592504282438
2000-06-26,626.9566737121708
2000-06-27,626.017148121193
2000-06-28,629.9863492940977
2000-06-29,621.5036070505223
2000-06-30,620.6668465549038
2000-07-03,624.3069635462568
2000-07-04,621.2575797797788
2000-07-05,622.9020543026581
2000-07-06,621.0642733083844
2000-07-07,627.4094065399296
2000-07-10,632.0358260478292
2000-07-11,632.5910849558484
2000-07-12,640.0085526912732
2000-07-13,646.2771224569275
2000-07-14,646.9826463985905
2000-07-17,650.6906782937461
2000-07-18,643.1700375223434
2000-07-19,648.5206743129469
2000-07-20,644.7598617199747
2000-07-21,642.7504563436319
2000-07-24,630.9848670642277
2000-07-25,618.6085465920365
2000-07-26,621.2510190659561
2000-07-27,618.0110005181587
2000-07-28,619.0006266985921
2000-07-31,615.0790146441823
2000-08-01,619.8627301479338
2000-08-02,630.6230158055699
2000-08-03,638.0788335241483
2000-08-04,637.1658039697612
2000-08-07,632.5877529095467
2000-08-08,636.4480676085344
2000-08-09,645.0030679142618
2000-08-10,640.8719994922313
2000-08-11,641.1372091747554
2000-08-14,641.5294352701304
2000-08-15,640.4655673546112
2000-08-16,651.7820274906567
2000-08-17,653.1492795560206
2000-08-18,652.553403129117
2000-08-21,656.4759492952322
2000-08-22,660.8098251755371
2000-08-23,655.0384299369483
2000-08-24,646.0591787910663
2000-08-25,643.3456082340377
2000-08-28,644.1970541059237
2000-08-29,646.6928883058226
2000-08-30,642.1310393283759
2000-08-31,640.0382668251717
2000-09-01,632.157304878553
2000-09-04,639.7626270023111
2000-09-05,646.7981640477087
2000-09-06,645.5479173247327
2000-09-07,639.0276739355138
2000-09-08,639.3856177502585
2000-09-11,636.889735197769
2000-09-12,633.763203278655
2000-09-13,631.6105149711726
2000-09-14,625.8157935791635
2000-09-15,618.6862870361304
2000-09-18,599.5098725606208
2000-09-19,596.8360626269854
2000-09-20,606.6090699605027
2000-09-21,595.1204654634155
2000-09-22,557.2513558303489
2000-09-25,575.6856728152776
2000-09-26,573.7106076868428
2000-09-27,576.1974214931024
2000-09-28,575.2392327143887
2000-09-29,576.3350569631486
2000-10-02,567.9599991590325
2000-10-03,572.0354209844693
2000-10-04,572.25573808275
2000-10-05,577.6692499093526
2000-10-06,581.7947048486665
2000-10-09,568.9899375281864
2000-10-10,567.472130925254
2000-10-11,552.5442099203883
2000-10-12,552.1643105369718
2000-10-13,549.2771961143826
2000-10-16,558.6897426484225
2000-10-17,547.487123229012
2000-10-18,539.5464785590773
2000-10-19,540.4375361768956
2000-10-20,562.3061608023625
2000-10-23,564.9562540392315
2000-10-24,567.7224530004883
2000-10-25,574.5148380962777
2000-10-26,569.9940699874388
2000-10-27,558.3138310499185
2000-10-30,551.8330837572412
2000-10-31,548.5423525416711
2000-11-01,553.8513685131941
2000-11-02,555.0264807387825
2000-11-03,562.258829471005
2000-11-06,564.7281117997053
2000-11-07,569.7526558862702
2000-11-08,573.2080527776309
2000-11-09,569.5687832402898
2000-11-10,563.5240497197009
2000-11-13,548.617781285949
2000-11-14,556.1515332532545
2000-11-15,555.5936916229987
2000-11-16,554.6877219984912
2000-11-17,553.824985500438
2000-11-20,546.1725542893868
2000-11-21,546.8078505331807
2000-11-22,543.827982314039
2000-11-23,542.331226207403
2000-11-24,549.5277605457148
2000-11-27,550.703280810437
2000-11-28,541.5385734488141
2000-11-29,528.2013404431223
2000-11-30,517.3140560692175
2000-12-01,525.0156659224401
2000-12-04,513.0785701858995
2000-12-05,518.7537985804189
2000-12-06,525.8056811509722
2000-12-07,522.9856714437129
2000-12-08,526.7935314752144
2000-12-11,538.8779723274977
2000-12-12,536.8389786905709
2000-12-13,541.7065489378781
2000-12-14,529.6266007189198
2000-12-15,514.2612994437967
2000-12-18,513.2245303978771
2000-12-19,515.7625841240908
2000-12-20,501.3580357866316
2000-12-21,490.9939842488417
2000-12-22,485.5147713977871
2000-12-25,485.48409358251814
2000-12-26,481.06889681479396
2000-12-27,479.63425393976803
2000-12-28,484.785791121935
2000-12-29,479.26705509548253
2001-01-01,479.115851845173
2001-01-02,478.26461936055
2001-01-03,475.010862478103
2001-01-04,493.5805590078628
2001-01-05,499.60111734934526
2001-01-08,498.1466921001776
2001-01-09,506.234228769414
2001-01-10,501.95585497233935
2001-01-11,490.4232721342301
2001-01-12,496.7075688054593
2001-01-15,501.78592948011084
2001-01-16,506.9862555655934
2001-01-17,512.0215560918253
2001-01-18,510.97594403760934
2001-01-19,525.5691338434353
2001-01-22,530.3012059692214
2001-01-23,525.6835582524
2001-01-24,533.0979816120094
2001-01-25,536.2095416985396
2001-01-26,530.6384386362716
2001-01-29,531.3335201392223
2001-01-30,528.6705350310633
2001-01-31,534.8959443054655
2001-02-01,530.9670135194624
2001-02-02,536.6526347614803
2001-02-05,522.4709372296996
2001-02-06,526.8976597878951
2001-02-07,521.3886094795608
2001-02-08,529.7441611436801
2001-02-09,526.8804082073729
2001-02-12,525.5384038020956
2001-02-13,533.8024259192571
2001-02-14,531.5715063991546
2001-02-15,540.7079818436248
2001-02-16,534.3849788007384
2001-02-19,526.3166993793665
2001-02-20,535.2464245596087
2001-02-21,530.7054478373541
2001-02-22,525.059813579942
2001-02-23,525.3827999345175
2001-02-26,525.0278681770653
2001-02-27,517.6895278055191
2001-02-28,516.4836669495143
2001-03-01,503.26816984853536
2001-03-02,495.1809911207201
2001-03-05,500.99762561263105
2001-03-06,502.8361440434524
2001-03-07,505.0520125994479
2001-03-08,501.1290345277471
2001-03-09,497.147104269517
2001-03-12,487.73908247907303
2001-03-13,485.3261486858791
2001-03-14,488.4447754475926
2001-03-15,491.19696629702037
2001-03-16,495.14732134768093
2001-03-19,490.4686038622012
2001-03-20,485.17172212514134
2001-03-21,485.3217187508668
2001-03-22,485.5941930853193
2001-03-23,484.8892571403479
2001-03-26,490.41769547068156
2001-03-27,483.43280606132254
2001-03-28,486.2261978601576
2001-03-29,485.3495882213822
2001-03-30,482.79910920128395
2001-04-02,478.47880979099926
2001-04-03,469.948408721964
2001-04-04,453.5923062811243
2001-04-05,459.1739456952191
2001-04-06,463.6001947956725
2001-04-09,454.90413262550396
2001-04-10,461.60655091853414
2001-04-11,475.829115803341
2001-04-12,478.2069233733891
2001-04-13,478.4850064521799
2001-04-16,481.0662221877641
2001-04-17,478.0091013764655
2001-04-18,490.84343708562307
2001-04-19,497.21872627536214
2001-04-20,488.9428557488737
2001-04-23,488.81892175152603
2001-04-24,489.2057727679734
2001-04-25,486.613943012802
2001-04-26,485.36181828081146
2001-04-27,489.22599304532747
2001-04-30,496.95453993574097
2001-05-01,496.20485010928
2001-05-02,503.05184424763576
2001-05-03,504.5918431670587
2001-05-04,495.76598656967076
2001-05-07,500.78570182955565
2001-05-08,501.25665105252574
2001-05-09,503.29578922012985
2001-05-10,505.5363854650784
2001-05-11,510.9499143633837
2001-05-14,506.38156981169556
2001-05-15,503.96497448170237
2001-05-16,499.5691139421754
2001-05-17,510.401861278004
2001-05-18,510.0385961549026
2001-05-21,512.9079701414807
2001-05-22,518.8747452743125
2001-05-23,526.3076917607963
2001-05-24,528.443549017383
2001-05-25,528.3453358139855
2001-05-28,524.4135933827538
2001-05-29,526.0572014364361
2001-05-30,519.3694359868966
2001-05-31,518.9737590487715
2001-06-01,518.3294825403082
2001-06-04,520.4336731262689
2001-06-05,522.7811914098231
2001-06-06,528.1379787965786
2001-06-07,528.8236095658496
2001-06-08,536.8584507535619
2001-06-11,538.3461467176692
2001-06-12,531.2532308725656
2001-06-13,529.729045908818
2001-06-14,520.9794564090049
2001-06-15,518.2023094786013
2001-06-18,512.0825022690791
2001-06-19,513.5951120326944
2001-06-20,514.3338121933024
2001-06-21,514.7671275759167
2001-06-22,514.7229643839621
2001-06-25,509.77680724381025
2001-06-26,506.97007981172635
2001-06-27,506.5713833271535
2001-06-28,508.3920663839495
2001-06-29,517.4445521417256
2001-07-02,515.2554415193143
2001-07-03,517.3211005806244
2001-07-04,517.2202854950009
2001-07-05,517.9537215592933
2001-07-06,507.72844794630686
2001-07-09,498.85107270927
2001-07-10,496.27317398442233
2001-07-11,487.6920607893648
2001-07-12,496.97506984218126
2001-07-13,493.5516003584638
2001-07-16,491.1778745193319
2001-07-17,489.7413425674976
2001-07-18,477.4594821275079
2001-07-19,477.04815686619105
2001-07-20,473.6986095720825
2001-07-23,473.2844015402521
2001-07-24,467.90286379008023
2001-07-25,465.53149865083327
2001-07-26,468.4560460722783
2001-07-27,472.57584537696175
2001-07-30,471.7092655772164
2001-07-31,476.39510011040045
2001-08-01,482.4191810054842
2001-08-02,485.72628307423736
2001-08-03,482.14897171597977
2001-08-06,481.83204710644065
2001-08-07,481.08348312945304
2001-08-08,481.902428888948
2001-08-09,469.0282053841654
2001-08-10,467.66981524303964
2001-08-13,466.3941827723476
2001-08-14,472.95558198939193
2001-08-15,469.53129480471284
2001-08-16,466.9283868124396
2001-08-17,465.87677053225804
2001-08-20,460.64346649343156
2001-08-21,462.18403405465745
2001-08-22,456.9463492522659
2001-08-23,460.8786305434728
2001-08-24,458.5570757354087
2001-08-27,465.2670065005946
2001-08-28,463.6975592823311
2001-08-29,463.2917839383465
2001-08-30,461.82386032341725
2001-08-31,456.65687822384496
2001-09-03,455.03233752788765
2001-09-04,466.29303244091244
2001-09-05,463.5460283469486
2001-09-06,457.6856710349806
2001-09-07,445.9521584006686
2001-09-10,444.86056517073297
2001-09-11,440.3261146567464
2001-09-12,418.5877255756122
2001-09-13,415.1109954934389
2001-09-14,400.92895359267965
2001-09-17,383.5558030410239
2001-09-18,383.89500919344005
2001-09-19,386.2367211747732
2001-09-20,380.96446397340486
2001-09-21,374.3338489780926
2001-09-24,378.3157725166353
2001-09-25,374.7951814095679
2001-09-26,378.23033246034396
2001-09-27,381.11231337064834
2001-09-28,392.218374646673
2001-10-01,390.8583235081677
2001-10-02,390.0949147668402
2001-10-03,387.70811753986004
2001-10-04,398.01699948048633
2001-10-05,400.90291636623897
2001-10-08,393.45864216664944
2001-10-09,401.4611051552572
2001-10-10,402.05877161078024
2001-10-11,414.31010407971473
2001-10-12,412.22872044076905
2001-10-15,411.7606365870101
2001-10-16,413.6603223381792
2001-10-17,418.6451123320251
2001-10-18,413.5394814421739
2001-10-19,414.2060402488225
2001-10-22,417.6702974569345
2001-10-23,424.5101516417222
2001-10-24,427.533997140561
2001-10-25,425.41955151755457
2001-10-26,428.6225970069525
2001-10-29,421.13156314353785
2001-10-30,414.6438711684568
2001-10-31,418.0032537140927
2001-11-01,417.0861397630688
2001-11-02,418.71102705890326
2001-11-05,426.07016075822474
2001-11-06,428.85236380856026
2001-11-07,426.1690269387666
2001-11-08,434.83633828158554
2001-11-09,437.420781004295
2001-11-12,441.25134225574925
2001-11-13,447.343238975044
2001-11-14,455.0474292503471
2001-11-15,463.3147677239659
2001-11-16,462.856257827227
2001-11-19,470.9539996361925
2001-11-20,466.18040089578193
2001-11-21,470.29240156295094
2001-11-22,468.50272264390134
2001-11-23,476.284718907741
2001-11-26,482.0138534940508
2001-11-27,480.7176934119415
2001-11-28,468.2579083669422
2001-11-29,466.4626873774316
2001-11-30,466.2016758902084
2001-12-03,472.4488970499454
2001-12-04,476.84538488841207
2001-12-05,490.6661548308072
2001-12-06,496.0052656506665
2001-12-07,501.80517326215954
2001-12-10,498.11245805389757
2001-12-11,496.10907289352343
2001-12-12,500.13181687831667
2001-12-13,492.0238866553265
2001-12-14,487.25427298623435
2001-12-17,482.3739326272218
2001-12-18,481.64101962620924
2001-12-19,482.51122558234067
2001-12-20,485.68967817028073
2001-12-21,482.5734924130645
2001-12-24,490.5715318224487
2001-12-25,494.46598873048606
2001-12-26,494.90649730913265
2001-12-27,492.7749640273956
2001-12-28,502.06592701750577
2001-12-31,501.825049415362
2002-01-01,501.8522999393283
2002-01-02,498.8999891640495
2002-01-03,501.03394332790464
2002-01-04,513.7572292025699
2002-01-07,523.023030901766
2002-01-08,519.7999078094493
2002-01-09,521.9415817849153
2002-01-10,516.9590568985396
2002-01-11,513.1285840054967
2002-01-14,511.0797670241129
2002-01-15,507.3802339763554
2002-01-16,507.95812831505435
2002-01-17,508.7442452519298
2002-01-18,506.42445424427257
2002-01-21,514.440620116469
2002-01-22,514.164780086974
2002-01-23,514.853707141669
2002-01-24,520.533960507112
2002-01-25,536.2140437687015
2002-01-28,541.7706257208396
2002-01-29,540.3002856935051
2002-01-30,531.6540674375809
2002-01-31,535.5053312021168
2002-02-01,533.5713883801517
2002-02-04,529.7243369060695
2002-02-05,527.337558141848
2002-02-06,528.5386184093559
2002-02-07,523.0200203910633
2002-02-08,525.883273505592
2002-02-11,526.6183048507728
2002-02-12,526.8445515684265
2002-02-13,529.1032779560993
2002-02-14,540.3308668729874
2002-02-15,538.7133853758958
2002-02-18,543.606257675587
2002-02-19,536.6119415718954
2002-02-20,532.3359522481417
2002-02-21,532.0299924578306
2002-02-22,523.4350217011979
2002-02-25,521.9961390853662
2002-02-26,525.1222085921868
2002-02-27,535.5384418902337
2002-02-28,534.2613260790756
2002-03-01,534.4888717351951
2002-03-04,544.8986841957766
2002-03-05,550.8359595496245
2002-03-06,551.7042230299476
2002-03-07,551.5725825482533
2002-03-08,552.3734845937223
2002-03-11,557.2349221528744
2002-03-12,557.0994443670003
2002-03-13,553.5345132882134
2002-03-14,551.3265424954917
2002-03-15,546.8011584233144
2002-03-18,551.8365437707065
2002-03-19,551.858666449888
2002-03-20,555.0742455780436
2002-03-21,553.4414050635726
2002-03-22,558.5880501590824
2002-03-25,558.1357300339403
2002-03-26,556.7181518141597
2002-03-27,562.8197094699722
2002-03-28,564.977576128733
2002-03-29,564.7920644481056
2002-04-01,558.2268602641624
2002-04-02,558.2881168656348
2002-04-03,558.3748642061365
2002-04-04,555.9146981909155
2002-04-05,559.9088336970259
2002-04-08,559.5045511744986
2002-04-09,554.1505553279919
2002-04-10,549.4528007865872
2002-04-11,549.8025307467398
2002-04-12,555.6243953398557
2002-04-15,558.6057502083062
2002-04-16,560.6137265019072
2002-04-17,569.1247901852597
2002-04-18,569.017085666137
2002-04-19,571.2693756380212
2002-04-22,572.5982675387202
2002-04-23,572.8866464286383
2002-04-24,570.7461435671748
2002-04-25,560.4703085680842
2002-04-26,559.6689970998075
2002-04-29,549.4382611602489
2002-04-30,549.0252347646928
2002-05-01,546.8286597074896
2002-05-02,550.2597749416324
2002-05-03,546.1574005103504
2002-05-06,534.6841315662002
2002-05-07,537.4324025192332
2002-05-08,542.9136184968571
2002-05-09,542.817491697
2002-05-10,539.2684646163461
2002-05-13,539.0535876397333
2002-05-14,546.62038728099
2002-05-15,554.1727671476017
2002-05-16,551.3187037109523
2002-05-17,550.1101128337045
2002-05-20,544.4500512949039
2002-05-21,538.9033330779661
2002-05-22,539.6148715467565
2002-05-23,538.0093581634994
2002-05-24,541.8230007600279
2002-05-27,543.3330505923163
2002-05-28,538.6042230297735
2002-05-29,534.6085045286617
2002-05-30,531.6807333328876
2002-05-31,528.769276136834
2002-06-03,529.2998184414968
2002-06-04,525.243040532579
2002-06-05,528.8923605514442
2002-06-06,526.3462735324115
2002-06-07,521.746046725709
2002-06-10,524.371101293897
2002-06-11,522.8234319766193
2002-06-12,520.4751090504336
2002-06-13,522.4582213205825
2002-06-14,514.2389229241303
2002-06-17,513.3772364453273
2002-06-18,512.608078977344
2002-06-19,499.9005391692411
2002-06-20,498.7371998231121
2002-06-21,495.33568977353394
2002-06-24,489.1236768588121
2002-06-25,488.443709781522
2002-06-26,462.735154141017
2002-06-27,469.801154705105
2002-06-28,473.92131745713004
2002-07-01,471.6826557118651
2002-07-02,472.2001934624567
2002-07-03,474.68049471414446
2002-07-04,480.85712381052946
2002-07-05,490.17299940292554
2002-07-08,488.4123005188294
2002-07-09,491.43233096943123
2002-07-10,489.43828369993224
2002-07-11,476.6777612759675
2002-07-12,484.2880378554568
2002-07-15,475.14598061154135
2002-07-16,467.3820107628521
2002-07-17,463.1790553666761
2002-07-18,465.04828185535683
2002-07-19,456.53016152706823
2002-07-22,449.47834894681097
2002-07-23,460.2885790272876
2002-07-24,444.93992163221674
2002-07-25,442.789462182608
2002-07-26,434.574612451195
2002-07-29,442.62001771742706
2002-07-30,450.76798420681854
2002-07-31,453.30328818000334
2002-08-01,448.67925089156074
2002-08-02,443.1844197081986
