Date,MSCI ACWI IMI ex USA ex China ex Hong Kong Index
2019-01-10,943.2015897577221
2019-01-11,946.7355746065133
2019-01-14,944.3124411553576
2019-01-15,950.8633797187293
2019-01-16,954.5337440902119
2019-01-17,955.9854228722276
2019-01-18,967.3630866564204
2019-01-21,967.393144699641
2019-01-22,963.0134073930832
2019-01-23,960.259193851993
2019-01-24,965.3411504918669
2019-01-25,971.0494135614716
2019-01-28,963.8488683592792
2019-01-29,968.7621198903213
2019-01-30,970.531246783288
2019-01-31,975.736061819685
2019-02-01,975.4156157312218
2019-02-04,978.1771385127333
2019-02-05,987.4856597983818
2019-02-06,988.2691643844757
2019-02-07,979.8757200252312
2019-02-08,972.8723434227718
2019-02-11,976.4781288618913
2019-02-12,983.6041050840245
2019-02-13,987.8456949789658
2019-02-14,987.1789485318885
2019-02-15,993.3340154418098
2019-02-18,996.4028241955966
2019-02-19,995.5303928004165
2019-02-20,1001.9473895185165
2019-02-21,1000.8482843877042
2019-02-22,1003.2541974470533
2019-02-25,1007.0507334192467
2019-02-26,1007.3364167572125
2019-02-27,1005.1131534349513
2019-02-28,1000.3495784445324
2019-03-01,1001.7334324432616
2019-03-04,1007.0172172803315
2019-03-05,1006.8868930132497
2019-03-06,1005.5739092004927
2019-03-07,1005.1263496334385
2019-03-08,995.6504913609062
2019-03-11,1002.7942771481241
2019-03-12,1005.100026751225
2019-03-13,1005.69218956301
2019-03-14,1007.8395615359942
2019-03-15,1013.898688359079
2019-03-18,1018.6361614591938
2019-03-19,1021.224660251313
2019-03-20,1016.1435537850673
2019-03-21,1017.6298166928474
2019-03-22,1014.8705555939969
2019-03-25,1002.5343742175367
2019-03-26,1013.9390247606884
2019-03-27,1013.5134821784566
2019-03-28,1011.2685634296932
2019-03-29,1018.0588459841833
2019-04-01,1029.7843415637515
2019-04-02,1032.5839542086762
2019-04-03,1039.1437626408385
2019-04-04,1037.9270219467637
2019-04-05,1039.0388269831562
2019-04-08,1037.3204961088143
2019-04-09,1035.5698508146425
2019-04-10,1038.3769144883984
2019-04-11,1035.2827408410656
2019-04-12,1034.703969489407
2019-04-15,1038.845707746647
2019-04-16,1041.870711070519
2019-04-17,1043.4197008862975
2019-04-18,1044.880049894534
2019-04-19,1045.2605691929089
2019-04-22,1043.1402584244302
2019-04-23,1048.8391786535528
2019-04-24,1045.783742670227
2019-04-25,1048.074912989603
2019-04-26,1048.6097387834088
2019-04-29,1049.2045239252334
2019-04-30,1047.2173313096475
2019-05-01,1045.8277396619742
2019-05-02,1043.913714833463
2019-05-03,1047.6374937574465
2019-05-06,1040.3839444152661
2019-05-07,1031.4489018316337
2019-05-08,1027.926414271528
2019-05-09,1012.9343964322246
2019-05-10,1014.5835625431757
2019-05-13,1003.3994703848839
2019-05-14,1008.4012461487732
2019-05-15,1012.4618697178954
2019-05-16,1018.2168320780454
2019-05-17,1017.2043377622716
2019-05-20,1015.2875532477726
2019-05-21,1016.6446885699127
2019-05-22,1017.2775667208824
2019-05-23,1007.9156142378262
2019-05-24,1009.6292096288777
2019-05-27,1013.117245043135
2019-05-28,1013.3941973486382
2019-05-29,1004.7078889832022
2019-05-30,1008.0443223769431
2019-05-31,1004.3150612346166
2019-06-03,1003.7223610628597
2019-06-04,1006.1286423844267
2019-06-05,1011.4886765166376
2019-06-06,1009.303608269328
2019-06-07,1014.622878525647
2019-06-10,1020.1196152219414
2019-06-11,1026.9232952862228
2019-06-12,1023.9350255166489
2019-06-13,1024.1602669277095
2019-06-14,1023.7332058739668
2019-06-17,1020.3760978990233
2019-06-18,1032.73107528003
2019-06-19,1038.2051666213667
2019-06-20,1043.709419228332
2019-06-21,1037.9592514330834
2019-06-24,1034.73370481845
2019-06-25,1033.5810868136325
2019-06-26,1030.5168362059824
2019-06-27,1034.972718521637
2019-06-28,1037.9482022739091
2019-07-01,1049.5236956395672
2019-07-02,1053.1071924144203
2019-07-03,1057.9175276722685
2019-07-04,1061.6421071398777
2019-07-05,1058.6018418206495
2019-07-08,1053.4621914557647
2019-07-09,1049.943877809631
2019-07-10,1049.1076494016756
2019-07-11,1051.9580674989977
2019-07-12,1051.636159524314
2019-07-15,1053.20598436209
2019-07-16,1055.6178843372195
2019-07-17,1052.2902254430837
2019-07-18,1047.6747879236923
2019-07-19,1053.3479753235242
2019-07-22,1052.6855471004349
2019-07-23,1061.64523727779
2019-07-24,1063.3840437999881
2019-07-25,1058.5854418932063
2019-07-26,1058.6849984957144
2019-07-29,1057.3491288461476
2019-07-30,1050.4198819684227
2019-07-31,1049.6922696260815
2019-08-01,1052.763347267641
2019-08-02,1032.653598338957
2019-08-05,1007.6113357798456
2019-08-06,1002.195984159073
2019-08-07,1003.0345066445972
2019-08-08,1015.0375280167714
2019-08-09,1012.796902457868
2019-08-12,1007.9913375294092
2019-08-13,1006.7499359624692
2019-08-14,1000.7850638272276
2019-08-15,996.4874216048414
2019-08-16,1004.0220299194328
2019-08-19,1012.6775847253248
2019-08-20,1012.5265998737573
2019-08-21,1017.9257256972692
2019-08-22,1015.2681992403715
2019-08-23,1010.7793399827733
2019-08-26,1003.8011295924515
2019-08-27,1010.3889934823534
2019-08-28,1011.5551472406653
2019-08-29,1017.3047581407599
2019-08-30,1031.3621255303383
2019-09-02,1033.2158275849297
2019-09-03,1031.4522838601106
2019-09-04,1035.6394973648273
2019-09-05,1044.7500386865058
2019-09-06,1048.9377410617435
2019-09-09,1049.0759921573208
2019-09-10,1050.827377976753
2019-09-11,1061.7371604376578
2019-09-12,1063.1496258148218
2019-09-13,1064.4664086454372
2019-09-16,1067.3147497739358
2019-09-17,1063.2165397781866
2019-09-18,1062.1248014897947
2019-09-19,1066.0379636844386
2019-09-20,1071.8799499655918
2019-09-23,1069.437333908068
2019-09-24,1069.584978069184
2019-09-25,1065.258942795126
2019-09-26,1070.4100425826978
2019-09-27,1070.3598249403522
2019-09-30,1071.4870799241692
2019-10-01,1065.0233314145212
2019-10-02,1046.3043910830681
2019-10-03,1041.5104083172785
2019-10-04,1047.569990695231
2019-10-07,1049.7638931047716
2019-10-08,1047.778428202578
2019-10-09,1046.8405665064429
2019-10-10,1048.098565746696
2019-10-11,1062.779073584052
2019-10-14,1062.649115833816
2019-10-15,1070.075022725577
2019-10-16,1071.8482232520637
2019-10-17,1069.5521622874683
2019-10-18,1066.5910162197504
2019-10-21,1071.7158860291343
2019-10-22,1075.1037452085889
2019-10-23,1076.7122481310398
2019-10-24,1082.4893678823269
2019-10-25,1084.5775375600897
2019-10-28,1085.973152332591
2019-10-29,1087.009880693833
2019-10-30,1086.2739864447012
2019-10-31,1083.745394504109
2019-11-01,1088.7157459679404
2019-11-04,1096.7437728600153
2019-11-05,1105.4769778955283
2019-11-06,1105.8572377905832
2019-11-07,1110.6297609963033
2019-11-08,1109.2783401397646
2019-11-11,1107.4762078906226
2019-11-12,1111.2415697534182
2019-11-13,1107.0518580575344
2019-11-14,1104.5700998355608
2019-11-15,1108.414094619965
2019-11-18,1107.766601030973
2019-11-19,1107.447374665391
2019-11-20,1103.1012808161938
2019-11-21,1098.6460131416063
2019-11-22,1103.8121712461689
2019-11-25,1111.7656111025735
2019-11-26,1111.3598757028446
2019-11-27,1115.7796974719809
2019-11-28,1113.8132552455784
2019-11-29,1107.4940543029809
2019-12-02,1100.0882063168797
2019-12-03,1094.0742689355734
2019-12-04,1098.9651603076093
2019-12-05,1100.4861471651707
2019-12-06,1110.656875714558
2019-12-09,1110.6934022300516
2019-12-10,1106.8917028282735
2019-12-11,1109.7068094189337
2019-12-12,1111.3922462966455
2019-12-13,1123.0295723701745
2019-12-16,1130.7990237859092
2019-12-17,1130.291517854791
2019-12-18,1131.4681698551956
2019-12-19,1133.171873087613
2019-12-20,1138.3781582427619
2019-12-23,1138.5820918727136
2019-12-24,1139.4985038898085
2019-12-25,1138.834058619272
2019-12-26,1140.1701912754586
2019-12-27,1140.7150829077548
2019-12-30,1133.803290728403
2019-12-31,1132.144998141799
2020-01-01,1132.188403910312
2020-01-02,1140.6578205258913
2020-01-03,1140.3485690535895
2020-01-06,1130.4785572756539
2020-01-07,1137.7209998555754
2020-01-08,1135.4948199025027
2020-01-09,1143.5096889602098
2020-01-10,1145.1369059641627
2020-01-13,1143.8082989981754
2020-01-14,1148.162026092874
2020-01-15,1144.962711935004
2020-01-16,1147.6938068210247
2020-01-17,1157.136930384428
2020-01-20,1158.6789357255168
2020-01-21,1153.4719508735966
2020-01-22,1156.671220533003
2020-01-23,1152.8509361158856
2020-01-24,1157.8180943668958
2020-01-27,1138.5430743080076
2020-01-28,1139.4332798672153
2020-01-29,1143.2531280464586
2020-01-30,1127.5920267346494
2020-01-31,1118.050166296409
2020-02-03,1115.9099734261167
2020-02-04,1131.343566545223
2020-02-05,1143.2981946983723
2020-02-06,1153.8095465622298
2020-02-07,1148.802842655346
2020-02-10,1148.5840757945698
2020-02-11,1157.5881363358785
2020-02-12,1165.1241093229817
2020-02-13,1166.8169795085532
2020-02-14,1165.3760417146862
2020-02-17,1165.4183266998389
2020-02-18,1158.0767946159408
2020-02-19,1165.4982677010678
2020-02-20,1156.431938678462
2020-02-21,1148.9840157235287
2020-02-24,1120.0475124126406
2020-02-25,1101.8416304104032
2020-02-26,1092.5811288820196
2020-02-27,1057.2975922978835
2020-02-28,1025.5872150261962
2020-03-02,1023.170767778777
2020-03-03,1030.195404543862
2020-03-04,1040.88429963569
2020-03-05,1032.4837041570438
2020-03-06,996.9360598387283
2020-03-09,923.3003623615865
2020-03-10,926.0660065010924
2020-03-11,911.7775226671478
2020-03-12,832.8576795807759
2020-03-13,834.3657772457684
2020-03-16,787.8292396137622
2020-03-17,800.7379865811274
2020-03-18,771.3426539738243
2020-03-19,779.4513789655724
2020-03-20,792.6877039287211
2020-03-23,757.6817090305435
2020-03-24,810.7231998498155
2020-03-25,847.135981016564
2020-03-26,857.0802247500308
2020-03-27,845.2957690035644
2020-03-30,852.1677870113128
2020-03-31,861.8616704111354
2020-04-01,841.58998615408
2020-04-02,843.8776301354111
2020-04-03,838.0915881265089
2020-04-06,868.8109581442188
2020-04-07,883.7378802518659
2020-04-08,889.6321689704042
2020-04-09,899.4297938570804
2020-04-10,901.3989935751372
2020-04-13,900.1724342811639
2020-04-14,909.2190689821578
2020-04-15,892.4792269751293
2020-04-16,892.5577816851014
2020-04-17,912.6710385593062
2020-04-20,912.7608495156268
2020-04-21,887.678327989308
2020-04-22,899.3980671471301
2020-04-23,909.2968384322008
2020-04-24,902.5386803851716
2020-04-27,919.171549331318
2020-04-28,930.7642983910806
2020-04-29,946.2503947051259
2020-04-30,935.8478124072606
2020-05-01,919.2534214302767
2020-05-04,907.4932419300263
2020-05-05,923.2593108978929
2020-05-06,924.0704692442223
2020-05-07,928.6200102800138
2020-05-08,937.2953218989776
2020-05-11,939.3574053624092
2020-05-12,935.458140458273
2020-05-13,925.8168768971111
2020-05-14,910.8538438047658
2020-05-15,914.6036458183509
2020-05-18,933.5218718212232
2020-05-19,935.3232415373438
2020-05-20,942.2881254793286
2020-05-21,940.3813668927979
2020-05-22,937.8200946022919
2020-05-25,950.3970553813093
2020-05-26,962.226074840543
2020-05-27,966.6822924618299
2020-05-28,975.3125383819188
2020-05-29,962.247855107408
2020-06-01,974.7968873312151
2020-06-02,986.6316431528776
2020-06-03,1004.757424506255
2020-06-04,996.6131622872988
2020-06-05,1014.6353717494002
2020-06-08,1021.704387261301
2020-06-09,1014.5888418767838
2020-06-10,1012.7514415216976
2020-06-11,979.0511044545943
2020-06-12,980.2365780868607
2020-06-15,966.2714302497196
2020-06-16,996.3690404664454
2020-06-17,1001.620743211243
2020-06-18,997.8640109909096
2020-06-19,1002.8506477540378
2020-06-22,996.5206058048971
2020-06-23,1003.7687735799107
2020-06-24,989.2040125333858
2020-06-25,989.248947784226
2020-06-26,988.420336865189
2020-06-29,983.6743354339717
2020-06-30,987.8891096105741
2020-07-01,988.8150211745261
2020-07-02,1003.736482831338
2020-07-03,1002.7650325055824
2020-07-06,1013.342201803549
2020-07-07,1009.5223665182767
2020-07-08,1002.8431252507506
2020-07-09,1001.8104397130213
2020-07-10,1002.0329015313192
2020-07-13,1009.8033785307206
2020-07-14,1002.5401459966237
2020-07-15,1017.9813615031953
2020-07-16,1011.4492230983042
2020-07-17,1013.5862907212742
2020-07-20,1017.7777594232764
2020-07-21,1024.8690030795285
2020-07-22,1014.6663351160114
2020-07-23,1013.9048359327949
2020-07-24,1004.1993838461816
2020-07-27,1002.2263252975944
2020-07-28,1006.4460458066065
2020-07-29,1002.814358845465
2020-07-30,989.7510271407193
2020-07-31,976.284211408337
2020-08-03,988.779797405663
2020-08-04,996.2736519332313
2020-08-05,998.2385040602409
2020-08-06,998.2390202783832
2020-08-07,998.2405203075633
2020-08-10,1003.2767301815657
2020-08-11,1015.1656483621099
2020-08-12,1020.4397324589828
2020-08-13,1019.7522974733488
2020-08-14,1014.2953323685812
2020-08-17,1014.1336990408467
2020-08-18,1011.1639575983323
2020-08-19,1014.7760569700466
2020-08-20,1004.2767491545238
2020-08-21,1008.596281909237
2020-08-24,1017.3984114038442
2020-08-25,1017.872364999201
2020-08-26,1025.1140088908303
2020-08-27,1021.2454804735967
2020-08-28,1016.52632233728
2020-08-31,1007.4999408514141
2020-09-01,1007.7645035920743
2020-09-02,1021.6748701143586
2020-09-03,1015.0366276216901
2020-09-04,1004.9445305253727
2020-09-07,1011.1652047953947
2020-09-08,1007.8339337393642
2020-09-09,1012.5338242418114
2020-09-10,1009.663561330989
2020-09-11,1012.9219722236737
2020-09-14,1018.348475069643
2020-09-15,1023.4693436285653
2020-09-16,1030.3032162743866
2020-09-17,1025.342698131244
2020-09-18,1021.4827072867209
2020-09-21,1004.0386373290181
2020-09-22,1003.8884810174119
2020-09-23,1004.6462750225388
2020-09-24,994.0560351715237
2020-09-25,998.0726626835369
2020-09-28,1013.3199231312061
2020-09-29,1008.3301880969519
2020-09-30,1005.0622548966795
2020-10-01,1007.8951490877803
2020-10-02,1007.3930630548178
2020-10-05,1015.6874937446972
2020-10-06,1018.4367614672184
2020-10-07,1020.040122912516
2020-10-08,1029.5568289556186
2020-10-09,1031.1083933749355
2020-10-12,1036.1179136719195
2020-10-13,1036.30815109178
2020-10-14,1035.1054316959355
2020-10-15,1022.8339550519693
2020-10-16,1024.580466609182
2020-10-19,1024.6916698401367
2020-10-20,1019.3729577926414
2020-10-21,1016.3353571378032
2020-10-22,1015.1183960359833
2020-10-23,1018.1741862843033
2020-10-26,1006.9336971828137
2020-10-27,1001.1665679186468
2020-10-28,984.380827418525
2020-10-29,984.3442843120034
2020-10-30,979.4886715993458
2020-11-02,992.0251544387087
2020-11-03,1005.8955406897778
2020-11-04,1020.7004087395466
2020-11-05,1034.011911408449
2020-11-06,1034.8931146925843
2020-11-09,1062.6978961389511
2020-11-10,1071.1587540423727
2020-11-11,1085.3125333874052
2020-11-12,1076.6809639403712
2020-11-13,1075.5932036118259
2020-11-16,1092.0899339871028
2020-11-17,1091.4516762659773
2020-11-18,1095.4707289231212
2020-11-19,1091.3852138244263
2020-11-20,1095.105386461939
2020-11-23,1098.06715570164
2020-11-24,1108.032767022795
2020-11-25,1107.819054042692
2020-11-26,1110.6693907822978
2020-11-27,1112.4265418147502
2020-11-30,1097.1598355497738
2020-12-01,1103.9549273788596
2020-12-02,1104.8439644491368
2020-12-03,1106.5365101073373
2020-12-04,1114.2195946042111
2020-12-07,1113.9901924765647
2020-12-08,1116.0994596839864
2020-12-09,1123.288124962009
2020-12-10,1118.1767379352546
2020-12-11,1116.87314730352
2020-12-14,1118.1021761730735
2020-12-15,1118.426547784485
2020-12-16,1125.239631661193
2020-12-17,1128.999488516387
2020-12-18,1124.6131239624337
2020-12-21,1108.289759402588
2020-12-22,1110.3923333408443
2020-12-23,1119.658750537151
2020-12-24,1124.5283542469322
2020-12-25,1125.2763728009265
2020-12-28,1128.3711847506318
2020-12-29,1138.222320271992
2020-12-30,1136.2832742553853
2020-12-31,1136.9300074591108
2021-01-01,1137.1374277152127
2021-01-04,1142.4034226874332
2021-01-05,1144.4686260553078
2021-01-06,1150.2625434924732
2021-01-07,1161.1699577457796
2021-01-08,1175.2909097664922
2021-01-11,1173.1652832828847
2021-01-12,1174.7204939157677
2021-01-13,1179.0171787628194
2021-01-14,1187.1002822654157
2021-01-15,1176.5761427807852
2021-01-18,1175.570821670069
2021-01-19,1177.238727892845
2021-01-20,1185.5392920830434
2021-01-21,1186.4300961453564
2021-01-22,1176.0057297590606
2021-01-25,1174.9951573711437
2021-01-26,1171.846079198575
2021-01-27,1165.212141019308
2021-01-28,1156.9599555383832
2021-01-29,1136.0930073943337
2021-02-01,1154.019477139259
2021-02-02,1171.1900463582333
2021-02-03,1179.7478852985362
2021-02-04,1181.4702296713576
2021-02-05,1186.2849208750204
2021-02-08,1194.2650765057429
2021-02-09,1193.1546560783659
2021-02-10,1192.7541522316865
2021-02-11,1195.2344925691416
2021-02-12,1199.2533067977033
2021-02-15,1211.4449367432783
2021-02-16,1213.0819958686493
2021-02-17,1211.3545245736734
2021-02-18,1200.4140476254645
2021-02-19,1201.4053602457254
2021-02-22,1197.860364602045
2021-02-23,1195.1850655546864
2021-02-24,1192.9655397736806
2021-02-25,1191.089838488972
2021-02-26,1165.7175185286264
2021-03-01,1188.9146554207186
2021-03-02,1190.5690610020888
2021-03-03,1194.5068963356139
2021-03-04,1187.032752086772
2021-03-05,1187.4083064064805
2021-03-08,1197.0094388929588
2021-03-09,1204.2515557869506
2021-03-10,1207.8900388874813
2021-03-11,1214.955127816289
2021-03-12,1218.4675476343468
2021-03-15,1221.3413540796166
2021-03-16,1231.2124619895542
2021-03-17,1225.3201675410585
2021-03-18,1230.5047077826287
2021-03-19,1224.708666096372
2021-03-22,1222.098168914577
2021-03-23,1219.1409371488585
2021-03-24,1213.1413385229225
2021-03-25,1216.2655001931744
2021-03-26,1227.859379280871
2021-03-29,1231.7163697112005
2021-03-30,1237.2642529164984
2021-03-31,1232.5804838070567
2021-04-01,1240.1494618831382
2021-04-02,1242.5445716991255
2021-04-05,1244.7855391395653
2021-04-06,1246.0868191764805
2021-04-07,1243.6198728559596
2021-04-08,1248.6031800964001
2021-04-09,1248.1916778973516
2021-04-12,1241.1618114677738
2021-04-13,1242.928992340943
2021-04-14,1245.3259934014839
2021-04-15,1252.8669986892758
2021-04-16,1259.2623226642809
2021-04-19,1257.1017773546519
2021-04-20,1239.7708551554103
2021-04-21,1238.4265613031832
2021-04-22,1247.2430168772278
2021-04-23,1245.7136334087384
2021-04-26,1251.591909045227
2021-04-27,1248.753651281007
2021-04-28,1250.0920585347324
2021-04-29,1248.1710580931403
2021-04-30,1244.0519799611968
2021-05-03,1244.9594519941152
2021-05-04,1236.7644676714967
2021-05-05,1250.8018293984164
2021-05-06,1253.5944231775045
