Date,ACWI ex MALAYSIA IMI
2017-04-12,2803.5766639884573
2017-04-13,2790.2784842469882
2017-04-14,2788.029447998305
2017-04-17,2798.108873917366
2017-04-18,2776.9964359536903
2017-04-19,2769.8851698016697
2017-04-20,2774.073122489997
2017-04-21,2789.447133459669
2017-04-24,2785.962665107108
2017-04-25,2787.209404636844
2017-04-26,2801.3815312274487
2017-04-27,2802.167551051892
2017-04-28,2790.9559861617186
2017-05-01,2790.209288775129
2017-05-02,2801.5491780481448
2017-05-03,2794.192377261583
2017-05-04,2786.7439409682897
2017-05-05,2789.578434327149
2017-05-08,2806.8897292492593
2017-05-09,2814.35509845558
2017-05-10,2826.1736740777665
2017-05-11,2821.9360702072704
2017-05-12,2809.65358572318
2017-05-15,2810.0071147814397
2017-05-16,2791.5887267031426
2017-05-17,2743.014381029617
2017-05-18,2740.1592964115625
2017-05-19,2743.610673466922
2017-05-22,2746.403782403966
2017-05-23,2753.7837236691616
2017-05-24,2766.769309252837
2017-05-25,2770.5426001946776
2017-05-26,2775.506462561952
2017-05-29,2776.031527265158
2017-05-30,2772.2924841007266
2017-05-31,2756.709421564853
2017-06-01,2779.376009664435
2017-06-02,2784.7585066631605
2017-06-05,2786.2085735883447
2017-06-06,2775.4982858531584
2017-06-07,2777.7591207618693
2017-06-08,2786.9797139563593
2017-06-09,2794.745553769382
2017-06-12,2782.1665027937056
2017-06-13,2795.5058021881027
2017-06-14,2780.8419284958095
2017-06-15,2790.84147185852
2017-06-16,2787.112928868373
2017-06-19,2814.4808486406764
2017-06-20,2805.154170869265
2017-06-21,2796.738981272661
2017-06-22,2796.6183679329692
2017-06-23,2792.5301336675357
2017-06-26,2798.041525819109
2017-06-27,2763.307994860239
2017-06-28,2762.4095186554478
2017-06-29,2733.2340310592717
2017-06-30,2733.9995162053037
2017-07-03,2749.608503861431
2017-07-04,2749.08435131541
2017-07-05,2756.6344750690996
2017-07-06,2722.8339533895896
2017-07-07,2731.1036351692533
2017-07-10,2737.716672178461
2017-07-11,2731.7499364544133
2017-07-12,2756.7543889891476
2017-07-13,2769.214049065696
2017-07-14,2774.7181740407977
2017-07-17,2771.780253426502
2017-07-18,2747.271157246771
2017-07-19,2776.74629193998
2017-07-20,2754.777174150989
2017-07-21,2743.799294005208
2017-07-24,2744.160250209452
2017-07-25,2746.7774404575453
2017-07-26,2754.9875890835633
2017-07-27,2750.354629285504
2017-07-28,2725.651527623725
2017-07-31,2717.5775709649884
2017-08-01,2724.83939764794
2017-08-02,2712.967656630186
2017-08-03,2704.290964632095
2017-08-04,2733.791698271902
2017-08-07,2730.877714048418
2017-08-08,2739.2104238119286
2017-08-09,2728.2819181154814
2017-08-10,2697.463683350171
2017-08-11,2681.313144952712
2017-08-14,2704.665213869952
2017-08-15,2714.166439418931
2017-08-16,2726.3980128590847
2017-08-17,2697.356857433272
2017-08-18,2687.592535574307
2017-08-21,2675.7877740839504
2017-08-22,2705.965957971875
2017-08-23,2692.266880418802
2017-08-24,2693.9692227690807
2017-08-25,2686.113770559289
2017-08-28,2669.9441558542226
2017-08-29,2651.936342493013
2017-08-30,2682.2141626255675
2017-08-31,2704.434132286648
2017-09-01,2716.199409168823
2017-09-04,2703.2341114153096
2017-09-05,2690.8575495903137
2017-09-06,2692.2442496449216
2017-09-07,2685.6818583332497
2017-09-08,2683.3596890290723
2017-09-11,2714.495271472116
2017-09-12,2730.182323053745
2017-09-13,2736.0820564685746
2017-09-14,2743.119174673951
2017-09-15,2728.8161176328813
2017-09-18,2737.9221442295307
2017-09-19,2737.8595194242553
2017-09-20,2738.5114362565655
2017-09-21,2744.085140740572
2017-09-22,2737.2779337420516
2017-09-25,2750.153418557771
2017-09-26,2764.8882993486104
2017-09-27,2781.4038417656698
2017-09-28,2773.8943748011748
2017-09-29,2778.1682878991664
2017-10-02,2805.137531367372
2017-10-03,2810.6974770342135
2017-10-04,2811.788517238879
2017-10-05,2829.4823946719025
2017-10-06,2822.723889832043
2017-10-09,2819.309202788952
2017-10-10,2814.659712062855
2017-10-11,2812.964607828935
2017-10-12,2813.3171533946397
2017-10-13,2822.4111524595833
2017-10-16,2835.259709929778
2017-10-17,2840.138580658344
2017-10-18,2838.719024888901
2017-10-19,2820.3311460937166
2017-10-20,2839.992667240498
2017-10-23,2842.0583669129214
2017-10-24,2839.31888630123
2017-10-25,2818.3346853117205
2017-10-26,2845.342040829244
2017-10-27,2886.300508695834
2017-10-30,2876.424110798362
2017-10-31,2876.4568572667454
2017-11-01,2891.9293439771727
2017-11-02,2880.132375714648
2017-11-03,2896.194053683328
2017-11-06,2907.683532005324
2017-11-07,2908.9931266331478
2017-11-08,2911.666174017014
2017-11-09,2890.7840917399517
2017-11-10,2878.2025678565506
2017-11-13,2870.2173826015055
2017-11-14,2842.757675052809
2017-11-15,2815.9755168157453
2017-11-16,2847.184892583707
2017-11-17,2846.0682068485107
2017-11-20,2858.497088665643
2017-11-21,2883.3284169345898
2017-11-22,2873.990301721142
2017-11-23,2863.5729997722924
2017-11-24,2848.839393645771
2017-11-27,2845.3811026584967
2017-11-28,2871.5572883073137
2017-11-29,2874.832067499956
2017-11-30,2865.5241202248185
2017-12-01,2867.8181108681306
2017-12-04,2873.7566303077692
2017-12-05,2868.266534560798
2017-12-06,2865.7337495800457
2017-12-07,2873.0267806750066
2017-12-08,2897.057030022711
2017-12-11,2897.6769722543295
2017-12-12,2913.3573863871457
2017-12-13,2910.3720030597947
2017-12-14,2898.0617881590465
2017-12-15,2910.576065650742
2017-12-18,2926.4970994381483
2017-12-19,2917.9197312614288
2017-12-20,2900.578101452144
2017-12-21,2913.3751419640776
2017-12-22,2920.6510741336247
2017-12-25,2921.0673976488733
2017-12-26,2912.644842222309
2017-12-27,2913.626007878158
2017-12-28,2910.9939753959793
2017-12-29,2891.416425734917
2018-01-01,2891.233045326541
2018-01-02,2903.7328320438564
2018-01-03,2921.537297221797
2018-01-04,2931.1208692049972
2018-01-05,2958.8711687876817
2018-01-08,2977.190193950427
2018-01-09,2992.794601313806
2018-01-10,2978.198327020947
2018-01-11,2975.2025744517837
2018-01-12,2969.1988322414495
2018-01-15,2949.7819397267376
2018-01-16,2954.011336668702
2018-01-17,2965.565218519862
2018-01-18,2962.858038663419
2018-01-19,2981.9887620474865
2018-01-22,2993.042773219482
2018-01-23,2997.832353560108
2018-01-24,2980.8126684218273
2018-01-25,2955.747377787486
2018-01-26,2990.283681643696
2018-01-29,2990.125589095878
2018-01-30,2947.661351960859
2018-01-31,2937.208578981437
2018-02-01,2933.183890716545
2018-02-02,2888.181882026245
2018-02-05,2807.2146116251056
2018-02-06,2807.3261325177673
2018-02-07,2821.8978768775396
2018-02-08,2762.9883896702363
2018-02-09,2765.3871750054855
2018-02-12,2791.129131809903
2018-02-13,2781.8014951861906
2018-02-14,2806.8046635540168
2018-02-15,2824.5430777104907
2018-02-16,2839.9837238660134
2018-02-19,2850.6231306955888
2018-02-20,2850.190140130269
2018-02-21,2851.096043523966
2018-02-22,2847.336885271029
2018-02-23,2884.5657460624693
2018-02-26,2909.324576550339
2018-02-27,2895.5564074255126
2018-02-28,2874.558209183022
2018-03-01,2846.475376876113
2018-03-02,2814.9481142928576
2018-03-05,2828.4271386614623
2018-03-06,2832.162812292731
2018-03-07,2829.373485095896
2018-03-08,2858.743723039017
2018-03-09,2892.157202742732
2018-03-12,2903.1405117734844
2018-03-13,2874.546230049679
2018-03-14,2870.596404583218
2018-03-15,2877.580332866237
2018-03-16,2887.17895697448
2018-03-19,2846.1124656151574
2018-03-20,2861.6740448178516
2018-03-21,2861.9813677279644
2018-03-22,2807.05759877444
2018-03-23,2745.9722017079375
2018-03-26,2767.8406576778134
2018-03-27,2763.92026109933
2018-03-28,2760.1778583055125
2018-03-29,2795.026631923187
2018-03-30,2797.2094955620623
2018-04-02,2760.9746399953096
2018-04-03,2781.5217551238443
2018-04-04,2786.6590495790183
2018-04-05,2828.6693590332866
2018-04-06,2788.3275151824328
2018-04-09,2787.013217654694
2018-04-10,2815.747519469793
2018-04-11,2800.6251871334225
2018-04-12,2825.931415533702
2018-04-13,2820.129556023492
2018-04-16,2822.8760053319024
2018-04-17,2847.4663928866016
2018-04-18,2852.4763105960287
2018-04-19,2848.8204781132576
2018-04-20,2845.3748095504243
2018-04-23,2852.6784867117476
2018-04-24,2835.1836398238543
2018-04-25,2835.007078103567
2018-04-26,2868.2754076787605
2018-04-27,2878.5724812106296
2018-04-30,2874.123752806152
2018-05-01,2892.632950059507
2018-05-02,2891.132466906974
2018-05-03,2882.5381631714395
2018-05-04,2909.562421361782
2018-05-07,2925.0000328716824
2018-05-08,2938.991273039165
2018-05-09,2957.0355554606904
2018-05-10,2971.5992200533187
2018-05-11,2969.1850669696387
2018-05-14,2968.8710800779636
2018-05-15,2971.3214871910845
2018-05-16,2996.447432334188
2018-05-17,2996.9900516576517
2018-05-18,2996.087473885222
2018-05-21,3013.236059684687
2018-05-22,3006.2947009856775
2018-05-23,3014.4728954646657
2018-05-24,3004.8095859932528
2018-05-25,3014.957893054214
2018-05-28,3019.624290992083
2018-05-29,3002.61366679599
2018-05-30,3009.11653651801
2018-05-31,2987.2898837980365
2018-06-01,3012.0457513626143
2018-06-04,3024.6383056256727
2018-06-05,3029.0568609440897
2018-06-06,3023.2936578271538
2018-06-07,3013.1619543260726
2018-06-08,3024.643143365368
2018-06-11,3023.5838788125884
2018-06-12,3031.534425985741
2018-06-13,3026.8641561104487
2018-06-14,3058.638650303659
2018-06-15,3052.73090574723
2018-06-18,3042.287095546626
2018-06-19,3030.946721757507
2018-06-20,3038.935621979213
2018-06-21,3012.1035527898925
2018-06-22,3017.1762594913307
2018-06-25,2963.273205976452
2018-06-26,2971.5226390166763
2018-06-27,2968.041923185671
2018-06-28,2974.540879230935
2018-06-29,2968.866581712288
2018-07-02,2973.8136457330725
2018-07-03,2963.580709051006
2018-07-04,2964.475352186595
2018-07-05,2966.6449998506296
2018-07-06,2977.120346265242
2018-07-09,3003.631450832495
2018-07-10,3018.6012778689737
2018-07-11,2991.7339683213045
2018-07-12,3018.702945605975
2018-07-13,3028.9882467437624
2018-07-16,3014.158618280891
2018-07-17,3027.880038654776
2018-07-18,3042.8483188195387
2018-07-19,3040.1973840590244
2018-07-20,3023.09914288813
2018-07-23,3023.480461187021
2018-07-24,3038.414226964456
2018-07-25,3061.9999399962967
2018-07-26,3068.277869285487
2018-07-27,3062.1167196771376
2018-07-30,3035.873367664886
2018-07-31,3044.4340607618783
2018-08-01,3047.7027308406814
2018-08-02,3056.430790170544
2018-08-03,3072.6217866735915
2018-08-06,3083.2161803256495
2018-08-07,3088.397015071333
2018-08-08,3084.1411950876327
2018-08-09,3091.064742901011
2018-08-10,3094.6319456863444
2018-08-13,3075.8471765247014
2018-08-14,3101.402273389245
2018-08-15,3083.567167631219
2018-08-16,3081.504379159891
2018-08-17,3086.8879913383653
2018-08-20,3093.0272516800815
2018-08-21,3083.8602950422082
2018-08-22,3070.786133137077
2018-08-23,3068.037576159162
2018-08-24,3070.332287370374
2018-08-27,3087.2415120433852
2018-08-28,3079.6611266667073
2018-08-29,3095.031052971062
2018-08-30,3090.2184579873883
2018-08-31,3089.774402886661
2018-09-03,3086.165719902408
2018-09-04,3089.4261486746254
2018-09-05,3053.032008598855
2018-09-06,3039.462899341154
2018-09-07,3045.200622921468
2018-09-10,3042.5224405714716
2018-09-11,3050.973905629191
2018-09-12,3047.300057240392
2018-09-13,3049.9110574015817
2018-09-14,3061.422175339964
2018-09-17,3043.394498238074
2018-09-18,3056.4713270316925
2018-09-19,3073.1921173739015
2018-09-20,3075.5558449648065
2018-09-21,3081.84642342471
2018-09-24,3062.819560096805
2018-09-25,3066.001538206196
2018-09-26,3071.0906441914676
2018-09-27,3089.5173992386553
2018-09-28,3100.1619329988152
2018-10-01,3110.3005318677174
2018-10-02,3106.518596636302
2018-10-03,3112.728389209199
2018-10-04,3085.6145871528347
2018-10-05,3066.4232972409773
2018-10-08,3064.1410201091444
2018-10-09,3056.733985755243
2018-10-10,2976.0827704667126
2018-10-11,2903.8589837119703
2018-10-12,2933.2305533357458
2018-10-15,2915.198565270785
2018-10-16,2967.628544945913
2018-10-17,2978.1947124070853
2018-10-18,2952.2978604853124
2018-10-19,2945.366910015834
2018-10-22,2944.3026730446422
2018-10-23,2913.4553914896983
2018-10-24,2868.8039360574057
2018-10-25,2893.0349653398375
2018-10-26,2861.905528809145
2018-10-29,2847.6125462373184
2018-10-30,2883.1794660208825
2018-10-31,2929.2978591012425
2018-11-01,2944.3909388932043
2018-11-02,2953.908971272172
2018-11-05,2950.634002044064
2018-11-06,2958.943958920278
2018-11-07,2989.377280426254
2018-11-08,2997.9396830424093
2018-11-09,2985.939575638244
2018-11-12,2964.471418012627
2018-11-13,2953.4162495023984
2018-11-14,2932.3638836336368
2018-11-15,2948.6154440477676
2018-11-16,2937.7871744097415
2018-11-19,2894.496622489838
2018-11-20,2858.13166183337
2018-11-21,2874.9492577911587
2018-11-22,2871.8658454375213
2018-11-23,2875.286814747563
2018-11-26,2909.0837529196756
2018-11-27,2922.2385409338144
2018-11-28,2968.6301713489274
2018-11-29,2949.070726404193
2018-11-30,2973.001116918433
2018-12-03,3005.9578123511874
2018-12-04,2938.005032362585
2018-12-05,2926.1513628957437
2018-12-06,2885.5958642934393
2018-12-07,2852.398730360557
2018-12-10,2831.5278875120493
2018-12-11,2846.848478541485
2018-12-12,2869.3297873253427
2018-12-13,2871.971575171725
2018-12-14,2839.823532009786
2018-12-17,2791.4852702422168
2018-12-18,2775.5824458140883
2018-12-19,2742.874759050397
2018-12-20,2702.811037394107
2018-12-21,2666.2908341227185
2018-12-24,2625.1778466835067
2018-12-25,2613.9556673069583
2018-12-26,2686.3508862329036
2018-12-27,2703.812793148684
2018-12-28,2711.7676741809687
2018-12-31,2730.966027073962
2019-01-01,2731.1203909378
2019-01-02,2743.2525717583035
2019-01-03,2698.3278772569915
2019-01-04,2764.00569361111
2019-01-07,2778.520354869222
2019-01-08,2804.462305102346
2019-01-09,2814.2477283936178
2019-01-10,2821.827851438808
2019-01-11,2833.0523932554347
2019-01-14,2821.0697254419256
2019-01-15,2852.6628463597867
2019-01-16,2868.395016866475
2019-01-17,2884.0230169877245
2019-01-18,2922.178130290232
2019-01-21,2922.79912789346
2019-01-22,2894.1987149999723
2019-01-23,2889.907056414658
2019-01-24,2904.433128455228
2019-01-25,2921.95556795628
2019-01-28,2895.737763253223
2019-01-29,2902.2720480064236
2019-01-30,2927.814781737309
2019-01-31,2942.628157451098
2019-02-01,2945.9120130053066
2019-02-04,2967.115723296647
2019-02-05,2989.5671098684206
2019-02-06,2991.864299250452
2019-02-07,2969.762780520558
2019-02-08,2966.77875013815
2019-02-11,2982.7139349084514
2019-02-12,3009.436452140728
2019-02-13,3023.1495994984443
2019-02-14,3020.620817641947
2019-02-15,3046.0286884518837
2019-02-18,3044.725574457018
2019-02-19,3041.993514420381
2019-02-20,3052.465840263638
2019-02-21,3046.0061310053193
2019-02-22,3063.6970897720726
2019-02-25,3070.8136518068695
2019-02-26,3065.9576812259065
2019-02-27,3059.861149757582
2019-02-28,3047.7889362806036
2019-03-01,3062.2305999238474
2019-03-04,3073.260463970844
2019-03-05,3073.7243582579763
2019-03-06,3056.987563071299
2019-03-07,3054.6095059157897
2019-03-08,3035.7740627808607
2019-03-11,3073.3723189257657
2019-03-12,3074.5485134587548
2019-03-13,3080.284139255367
2019-03-14,3081.854225852553
2019-03-15,3094.508539018393
2019-03-18,3107.5173525470063
2019-03-19,3108.107822853629
2019-03-20,3094.2946757845357
2019-03-21,3113.3743083060285
2019-03-22,3086.3275706068493
2019-03-25,3061.7974050459884
2019-03-26,3095.6019808079163
2019-03-27,3092.633830235466
2019-03-28,3100.3888378250085
2019-03-29,3122.9798532294585
2019-04-01,3161.0762614652394
2019-04-02,3169.5035384297726
2019-04-03,3177.1223843202056
2019-04-04,3181.332381904127
2019-04-05,3191.1871699490025
2019-04-08,3184.888992634739
2019-04-09,3169.8377904030167
2019-04-10,3185.3103048013204
2019-04-11,3176.2189991848527
2019-04-12,3180.6659098018827
2019-04-15,3184.0883121988827
2019-04-16,3191.5467424174267
2019-04-17,3187.4381919991206
2019-04-18,3201.035343484079
2019-04-19,3201.5199865119457
2019-04-22,3197.6789323833236
2019-04-23,3229.681562137414
2019-04-24,3223.146044050443
2019-04-25,3231.95265984327
2019-04-26,3238.9554441698956
2019-04-29,3242.364271607416
2019-04-30,3232.7701177801737
2019-05-01,3211.8244777067603
2019-05-02,3217.4085540791243
2019-05-03,3241.2318547638247
2019-05-06,3219.2824248963548
2019-05-07,3178.649593435631
2019-05-08,3167.085850952039
2019-05-09,3136.154592087497
2019-05-10,3143.56934569866
2019-05-13,3084.6270970295263
2019-05-14,3109.6985155055045
2019-05-15,3126.7088526917955
2019-05-16,3153.889115186831
2019-05-17,3140.99666511818
2019-05-20,3123.030551878358
2019-05-21,3138.531846073812
