Date,ACWI ex MEXICO IMI
2017-02-28,2773.470187489189
2017-03-01,2816.7205505104866
2017-03-02,2812.8210645152462
2017-03-03,2801.2198198559922
2017-03-06,2787.8830422659735
2017-03-07,2785.8331240876396
2017-03-08,2783.411189592678
2017-03-09,2774.0219628854065
2017-03-10,2768.8197159257475
2017-03-13,2775.748533037804
2017-03-14,2772.7558477273665
2017-03-15,2793.8517984065443
2017-03-16,2786.58528896336
2017-03-17,2785.6324903187974
2017-03-20,2780.983415924303
2017-03-21,2746.1667663218136
2017-03-22,2740.9813055416303
2017-03-23,2749.3089811698173
2017-03-24,2746.318890874718
2017-03-27,2724.5232137505704
2017-03-28,2748.512329286069
2017-03-29,2778.577249871257
2017-03-30,2787.023217489095
2017-03-31,2787.228019160853
2017-04-03,2793.1085327416363
2017-04-04,2791.5429759763047
2017-04-05,2786.559727372429
2017-04-06,2788.863349171919
2017-04-07,2797.775564019639
2017-04-10,2804.0123789233285
2017-04-11,2798.3105673048167
2017-04-12,2793.9347214181926
2017-04-13,2780.5268608185534
2017-04-14,2778.2348575503165
2017-04-17,2788.3511130089887
2017-04-18,2767.27657059974
2017-04-19,2760.3639918119916
2017-04-20,2764.5132517323614
2017-04-21,2779.8947032970104
2017-04-24,2776.240795528658
2017-04-25,2777.686537311314
2017-04-26,2791.9774896679596
2017-04-27,2792.7964749562
2017-04-28,2781.647223755727
2017-05-01,2780.8072978993846
2017-05-02,2792.117618819975
2017-05-03,2784.9013257460106
2017-05-04,2777.5398130593703
2017-05-05,2780.284444787869
2017-05-08,2797.6228876709965
2017-05-09,2804.9579918544446
2017-05-10,2816.637295466466
2017-05-11,2812.543489641229
2017-05-12,2800.234289850267
2017-05-15,2800.53568162162
2017-05-16,2782.1933685246736
2017-05-17,2733.907084295069
2017-05-18,2731.2044303729713
2017-05-19,2734.456626483503
2017-05-22,2737.3121427163733
2017-05-23,2744.612017596546
2017-05-24,2757.4377328477785
2017-05-25,2761.18474738891
2017-05-26,2766.09764000261
2017-05-29,2766.6444529206997
2017-05-30,2763.0259555742928
2017-05-31,2747.635665759942
2017-06-01,2770.0800877980387
2017-06-02,2775.513400959271
2017-06-05,2776.825867412671
2017-06-06,2766.158404000314
2017-06-07,2768.371518126357
2017-06-08,2777.5991334776204
2017-06-09,2785.35540236679
2017-06-12,2772.794809560802
2017-06-13,2786.047211799643
2017-06-14,2771.336412198199
2017-06-15,2781.3969706899816
2017-06-16,2777.5147715816433
2017-06-19,2804.77995873329
2017-06-20,2795.568530951374
2017-06-21,2787.1582289068633
2017-06-22,2787.057690173748
2017-06-23,2782.891860336849
2017-06-26,2788.2474067764574
2017-06-27,2753.683685826004
2017-06-28,2752.710525688992
2017-06-29,2723.7205531380177
2017-06-30,2724.3845291803323
2017-07-03,2739.975506311933
2017-07-04,2739.4346736704533
2017-07-05,2747.026321391092
2017-07-06,2713.3798778558894
2017-07-07,2721.4645271050317
2017-07-10,2727.8079596585626
2017-07-11,2721.8545350270833
2017-07-12,2746.6619412039686
2017-07-13,2759.016312289547
2017-07-14,2764.3765486627444
2017-07-17,2761.4210273942413
2017-07-18,2737.024226779895
2017-07-19,2766.409028514436
2017-07-20,2744.5152103751648
2017-07-21,2733.544136353185
2017-07-24,2733.9574090721408
2017-07-25,2736.602885631693
2017-07-26,2744.8075480881753
2017-07-27,2740.2511052234204
2017-07-28,2715.652895252604
2017-07-31,2707.69320894438
2017-08-01,2714.869371998659
2017-08-02,2703.1443005503475
2017-08-03,2694.449058314463
2017-08-04,2723.871000233226
2017-08-07,2721.016162696613
2017-08-08,2729.302095130422
2017-08-09,2718.4049030659276
2017-08-10,2687.682587146746
2017-08-11,2671.5196736727084
2017-08-14,2694.677485232039
2017-08-15,2704.1704785060792
2017-08-16,2716.315179974829
2017-08-17,2687.4346408014117
2017-08-18,2677.784703001382
2017-08-21,2665.8020761810285
2017-08-22,2695.879321756932
2017-08-23,2682.312626060081
2017-08-24,2683.9707784823204
2017-08-25,2676.111652118576
2017-08-28,2660.147998235154
2017-08-29,2642.2288839229823
2017-08-30,2672.389952085636
2017-08-31,2694.5798300853303
2017-09-01,2706.309967585374
2017-09-04,2693.4948228337553
2017-09-05,2681.213432382529
2017-09-06,2682.6269161613673
2017-09-07,2676.160327782583
2017-09-08,2673.9517057726616
2017-09-11,2704.904343655018
2017-09-12,2720.601421575291
2017-09-13,2726.5665051015185
2017-09-14,2733.5071364290343
2017-09-15,2719.3497647476574
2017-09-18,2728.388191223446
2017-09-19,2728.297054563324
2017-09-20,2728.901216828146
2017-09-21,2734.4832271698406
2017-09-22,2727.6676557650844
2017-09-25,2740.5234448409533
2017-09-26,2755.24508819253
2017-09-27,2771.790091291115
2017-09-28,2764.325771585255
2017-09-29,2768.576497746091
2017-10-02,2795.458336135113
2017-10-03,2800.969084565964
2017-10-04,2802.0952371221724
2017-10-05,2819.778052013822
2017-10-06,2813.2373571733247
2017-10-09,2809.929004461
2017-10-10,2805.327013417497
2017-10-11,2803.6751017157385
2017-10-12,2804.0728246306608
2017-10-13,2813.210878363276
2017-10-16,2826.201721821601
2017-10-17,2830.9304208616413
2017-10-18,2829.4483009813944
2017-10-19,2811.0604078725723
2017-10-20,2830.7403442833474
2017-10-23,2832.87275302681
2017-10-24,2830.1097870656185
2017-10-25,2809.3855579417063
2017-10-26,2836.2942377931745
2017-10-27,2877.1617340325197
2017-10-30,2867.4274033735246
2017-10-31,2867.4615802913
2017-11-01,2882.958437933294
2017-11-02,2871.1120908175
2017-11-03,2887.1726696398423
2017-11-06,2898.495290985718
2017-11-07,2899.855075559706
2017-11-08,2902.504799071058
2017-11-09,2881.7415989213205
2017-11-10,2869.337778059538
2017-11-13,2861.4331353817465
2017-11-14,2834.0671122029034
2017-11-15,2807.3982586455886
2017-11-16,2838.455715818128
2017-11-17,2837.269377386133
2017-11-20,2849.677370048289
2017-11-21,2874.2670277818897
2017-11-22,2865.0312146098063
2017-11-23,2854.5819401809604
2017-11-24,2839.860406417954
2017-11-27,2836.5411821884927
2017-11-28,2862.680762646841
2017-11-29,2865.884140981527
2017-11-30,2856.776203353759
2017-12-01,2859.0735430171417
2017-12-04,2865.02644148682
2017-12-05,2859.531002586309
2017-12-06,2857.1512745835043
2017-12-07,2864.40934059031
2017-12-08,2888.268507427886
2017-12-11,2888.9121128747406
2017-12-12,2904.7021764114124
2017-12-13,2901.590695439242
2017-12-14,2889.407628837178
2017-12-15,2901.918882213699
2017-12-18,2917.6399394392283
2017-12-19,2909.2304250996735
2017-12-20,2892.018171929823
2017-12-21,2904.8598271504266
2017-12-22,2912.2441652606703
2017-12-25,2912.6594915805917
2017-12-26,2904.3182585591444
2017-12-27,2905.36066867855
2017-12-28,2902.731220569074
2017-12-29,2883.1428264291503
2018-01-01,2882.95988517716
2018-01-02,2895.2705998334477
2018-01-03,2913.12711575797
2018-01-04,2922.6826545060185
2018-01-05,2950.4485508965877
2018-01-08,2968.755395865091
2018-01-09,2984.348541934346
2018-01-10,2969.94038681602
2018-01-11,2966.987522896137
2018-01-12,2960.866783804627
2018-01-15,2941.361929231834
2018-01-16,2945.570336787101
2018-01-17,2956.9640915993773
2018-01-18,2954.1609065810953
2018-01-19,2973.35542773157
2018-01-22,2984.4047215926394
2018-01-23,2989.259589037227
2018-01-24,2972.051691142685
2018-01-25,2947.1098580180123
2018-01-26,2981.5979941807277
2018-01-29,2981.620103174649
2018-01-30,2939.2483279939074
2018-01-31,2928.752782705612
2018-02-01,2924.5984212388894
2018-02-02,2879.8642304364944
2018-02-05,2798.9861783250094
2018-02-06,2799.1685048066356
2018-02-07,2813.8527308291586
2018-02-08,2755.37579401839
2018-02-09,2757.6380809778575
2018-02-12,2783.255939903531
2018-02-13,2773.912296251397
2018-02-14,2798.7875806978773
2018-02-15,2816.4514983828462
2018-02-16,2831.8311981882607
2018-02-19,2842.569753371114
2018-02-20,2842.2031779374342
2018-02-21,2843.1302991990633
2018-02-22,2839.2836972117116
2018-02-23,2876.443892783173
2018-02-26,2901.224537692229
2018-02-27,2887.6843685420235
2018-02-28,2866.7839296502625
2018-03-01,2838.7112620044504
2018-03-02,2807.3265090378995
2018-03-05,2820.6564082855966
2018-03-06,2824.3132832783476
2018-03-07,2821.497009115574
2018-03-08,2850.6290322891937
2018-03-09,2883.815104381925
2018-03-12,2894.9015076543274
2018-03-13,2866.387893097629
2018-03-14,2862.5362824000117
2018-03-15,2869.5418020607563
2018-03-16,2879.230209280851
2018-03-19,2838.2524804523414
2018-03-20,2853.8608281296783
2018-03-21,2854.008699903468
2018-03-22,2799.28582328658
2018-03-23,2738.4709274699135
2018-03-26,2760.1418706429445
2018-03-27,2756.2878651931924
2018-03-28,2752.6715278707265
2018-03-29,2787.392514503049
2018-03-30,2789.6139041546608
2018-04-02,2753.552714263255
2018-04-03,2773.7259418511126
2018-04-04,2778.5238214021992
2018-04-05,2820.350911779215
2018-04-06,2780.234018558897
2018-04-09,2778.9172400181615
2018-04-10,2807.656939202276
2018-04-11,2792.5416191944373
2018-04-12,2817.6798410778024
2018-04-13,2811.8705434044837
2018-04-16,2814.6704434219023
2018-04-17,2839.002343343647
2018-04-18,2843.995022564524
2018-04-19,2840.646304996988
2018-04-20,2837.387593500522
2018-04-23,2844.727312773376
2018-04-24,2827.265343240468
2018-04-25,2827.113816693059
2018-04-26,2860.1587547035992
2018-04-27,2870.388207786952
2018-04-30,2866.012313986706
2018-05-01,2884.5105984015922
2018-05-02,2883.146975989671
2018-05-03,2874.7530216956993
2018-05-04,2901.6762226726605
2018-05-07,2917.241918154931
2018-05-08,2931.306835360949
2018-05-09,2949.3629034841247
2018-05-10,2963.7457160589292
2018-05-11,2961.2941029657545
2018-05-14,2961.120591968157
2018-05-15,2963.71634545913
2018-05-16,2988.74797441689
2018-05-17,2989.3886497515887
2018-05-18,2988.5989167666303
2018-05-21,3005.7716266910224
2018-05-22,2998.726289418086
2018-05-23,3006.650725469804
2018-05-24,2996.9415779043843
2018-05-25,3007.1494564024924
2018-05-28,3011.7935544285656
2018-05-29,2994.931990894749
2018-05-30,3001.0961922662623
2018-05-31,2979.5799266463164
2018-06-01,3004.202472861665
2018-06-04,3016.8236511770033
2018-06-05,3021.471977135394
2018-06-06,3015.8107329246645
2018-06-07,3005.743068500741
2018-06-08,3017.1046545635613
2018-06-11,3015.9275905343907
2018-06-12,3023.7846469237998
2018-06-13,3019.1288802913987
2018-06-14,3050.776462569442
2018-06-15,3044.9302030749536
2018-06-18,3034.4520475163345
2018-06-19,3022.978940115684
2018-06-20,3030.7880645311857
2018-06-21,3003.9562515228067
2018-06-22,3008.906078798253
2018-06-25,2955.0072826134415
2018-06-26,2963.055622183753
2018-06-27,2959.6168961048784
2018-06-28,2965.987750078467
2018-06-29,2960.209085502416
2018-07-02,2965.520976567743
2018-07-03,2954.9879098038714
2018-07-04,2955.7694590757696
2018-07-05,2957.607486222394
2018-07-06,2967.7708760992327
2018-07-09,2994.210297104812
2018-07-10,3009.251174537941
2018-07-11,2982.3390847346745
2018-07-12,3009.3261623448043
2018-07-13,3019.7398176879365
2018-07-16,3004.983033694809
2018-07-17,3018.658605696643
2018-07-18,3033.6432513589507
2018-07-19,3031.114189254823
2018-07-20,3014.0101883546204
2018-07-23,3014.475981662976
2018-07-24,3029.148657289797
2018-07-25,3052.675254264286
2018-07-26,3058.90278066463
2018-07-27,3052.662005954326
2018-07-30,3026.4898602474746
2018-07-31,3035.1215418060474
2018-08-01,3038.410074943362
2018-08-02,3047.1588169911415
2018-08-03,3063.1954332740265
2018-08-06,3073.7396548670963
2018-08-07,3078.7633654685405
2018-08-08,3074.6023376660078
2018-08-09,3081.776009702207
2018-08-10,3085.639533239248
2018-08-13,3066.818377327246
2018-08-14,3092.1501509156483
2018-08-15,3074.635709950625
2018-08-16,3072.4810619237314
2018-08-17,3077.861466979283
2018-08-20,3083.900318945283
2018-08-21,3074.60939840429
2018-08-22,3061.439316264552
2018-08-23,3058.793836446584
2018-08-24,3061.0537136973
2018-08-27,3077.712068781153
2018-08-28,3070.4224010592006
2018-08-29,3085.764777860495
2018-08-30,3081.0944004503326
2018-08-31,3080.6640402406288
2018-09-03,3077.0477009132865
2018-09-04,3080.4860934657045
2018-09-05,3044.2376207929724
2018-09-06,3030.6377638146755
2018-09-07,3036.211952339571
2018-09-10,3033.61230997566
2018-09-11,3042.0235284222767
2018-09-12,3038.0678063242835
2018-09-13,3040.5227955523956
2018-09-14,3052.080166424618
2018-09-17,3034.1548245508416
2018-09-18,3047.043268399724
2018-09-19,3063.75843326105
2018-09-20,3066.2406274688706
2018-09-21,3072.5924249385557
2018-09-24,3053.558045489861
2018-09-25,3056.7401080129976
2018-09-26,3061.8046132787435
2018-09-27,3080.1086012219685
2018-09-28,3090.707258121879
2018-10-01,3100.712656322764
2018-10-02,3097.09800293546
2018-10-03,3103.3738956125285
2018-10-04,3076.5376899079565
2018-10-05,3057.3485026495787
2018-10-08,3054.977567415354
2018-10-09,3047.5448086939955
2018-10-10,2967.054934457581
2018-10-11,2894.9460748986658
2018-10-12,2924.301447656228
2018-10-15,2906.195322467642
2018-10-16,2958.4006869501904
2018-10-17,2969.0676592735545
2018-10-18,2943.539641320043
2018-10-19,2936.5488564480743
2018-10-22,2935.659433253373
2018-10-23,2904.912739042027
2018-10-24,2860.428613573051
2018-10-25,2884.4670514276067
2018-10-26,2853.5148212003805
2018-10-29,2839.7538378019885
2018-10-30,2875.393236761572
2018-10-31,2921.5542661485497
2018-11-01,2936.2600689162114
2018-11-02,2945.805038571575
2018-11-05,2942.1989450029323
2018-11-06,2950.540874753072
2018-11-07,2980.8269286554955
2018-11-08,2990.0351692852582
2018-11-09,2978.085962112725
2018-11-12,2956.7598870735274
2018-11-13,2945.8983336999104
2018-11-14,2924.856393544342
2018-11-15,2941.283640626896
2018-11-16,2930.301294970921
2018-11-19,2887.200925269557
2018-11-20,2851.0626808221336
2018-11-21,2867.7416785675446
2018-11-22,2864.733618761078
2018-11-23,2868.2196192558335
2018-11-26,2902.3464120814647
2018-11-27,2915.272139974471
2018-11-28,2961.291438764868
2018-11-29,2941.551325115931
2018-11-30,2965.46531655879
2018-12-03,2998.356837325755
2018-12-04,2930.7374220649795
2018-12-05,2918.872270240892
2018-12-06,2878.304775961329
2018-12-07,2845.0875901749714
2018-12-10,2824.3331693060945
2018-12-11,2839.572970825933
2018-12-12,2861.9480059722623
2018-12-13,2864.6069792939224
2018-12-14,2832.535247694994
2018-12-17,2784.310626519537
2018-12-18,2768.2913462825964
2018-12-19,2735.614072526129
2018-12-20,2695.5166704556254
2018-12-21,2659.2019102127083
2018-12-24,2618.2247114992147
2018-12-25,2607.0284126090737
2018-12-26,2679.1944658783013
2018-12-27,2696.689329724539
2018-12-28,2704.621957799176
2018-12-31,2723.8021210091188
2019-01-01,2723.956128102407
2019-01-02,2735.7507961293113
2019-01-03,2691.014601713641
2019-01-04,2756.3729620732074
2019-01-07,2770.798701867327
2019-01-08,2796.5059085383127
2019-01-09,2806.205651691754
2019-01-10,2813.8382009129778
2019-01-11,2825.0758210680656
2019-01-14,2813.0489292425964
2019-01-15,2844.569984889887
2019-01-16,2860.1672206047974
2019-01-17,2875.8190442112304
2019-01-18,2913.8247265221667
2019-01-21,2914.5469055323642
2019-01-22,2886.0725979218887
2019-01-23,2881.7124776565392
2019-01-24,2896.19542308619
2019-01-25,2913.710001520795
2019-01-28,2887.6227614972067
2019-01-29,2894.0597983856924
2019-01-30,2919.601655601761
2019-01-31,2934.2596703439144
2019-02-01,2937.621428383146
2019-02-04,2958.7570829815836
2019-02-05,2981.0257179775604
2019-02-06,2983.433261877282
2019-02-07,2961.489576853014
2019-02-08,2958.6005766984595
2019-02-11,2974.5605677514777
2019-02-12,3001.2592047043336
2019-02-13,3015.221809237531
2019-02-14,3012.6024864936203
2019-02-15,3037.840645295304
2019-02-18,3036.5471169639695
2019-02-19,3033.848361717701
2019-02-20,3044.3999507538815
2019-02-21,3037.9020300278376
2019-02-22,3055.4165037271728
2019-02-25,3062.518498635326
2019-02-26,3057.708532486347
2019-02-27,3051.6914500920125
2019-02-28,3039.7023811231147
2019-03-01,3054.1341841958993
2019-03-04,3065.1689446857304
2019-03-05,3065.655983515248
2019-03-06,3049.0434095275727
2019-03-07,3046.7756757518514
2019-03-08,3027.9666623101607
2019-03-11,3065.3122271312013
2019-03-12,3066.49227420319
2019-03-13,3072.216608858422
2019-03-14,3073.7840075849563
2019-03-15,3086.3207311076444
2019-03-18,3099.3169434334627
2019-03-19,3099.7805471839033
2019-03-20,3085.7973893895605
2019-03-21,3104.7150422724485
2019-03-22,3078.1110083205076
2019-03-25,3053.4021056594243
2019-03-26,3087.159553149484
2019-03-27,3084.2709206752147
2019-03-28,3092.019367789262
2019-03-29,3114.497164184854
2019-04-01,3152.261569431298
2019-04-02,3160.7734735385557
2019-04-03,3168.414430073108
2019-04-04,3172.4882382625883
2019-04-05,3182.021535205035
2019-04-08,3175.598712215085
2019-04-09,3160.6082387665897
2019-04-10,3176.01394193744
2019-04-11,3166.9358586093163
2019-04-12,3171.36995671782
2019-04-15,3174.849824083099
2019-04-16,3182.186732953011
2019-04-17,3177.8639357078064
2019-04-18,3191.394114181833
2019-04-19,3191.8953501039496
2019-04-22,3188.1722307058953
2019-04-23,3220.2324231309603
2019-04-24,3213.8035505235944
2019-04-25,3222.591132551749
2019-04-26,3229.5371564711495
2019-04-29,3232.9630120293673
2019-04-30,3223.4754462815768
2019-05-01,3202.49274744629
2019-05-02,3208.1927035522212
2019-05-03,3231.935215313482
2019-05-06,3209.991315722975
2019-05-07,3169.6849149045984
2019-05-08,3158.1594099295453
2019-05-09,3127.370763898838
2019-05-10,3134.627135568217
2019-05-13,3075.8183155016336
2019-05-14,3100.7080478829225
2019-05-15,3117.7625998871445
2019-05-16,3144.7989511401834
2019-05-17,3131.9466649624437
2019-05-20,3114.000674269704
2019-05-21,3129.4488374322846
