Date,ACWI IMI
1998-12-31,633.2165331182173
1999-01-01,633.2406560154463
1999-01-04,635.2364953497859
1999-01-05,641.4085016221669
1999-01-06,656.3944714559061
1999-01-07,658.1727930970137
1999-01-08,664.6529103976709
1999-01-11,662.316732703398
1999-01-12,650.8642110057581
1999-01-13,632.5745272800621
1999-01-14,628.3885384467907
1999-01-15,643.561727851069
1999-01-18,648.0810176341703
1999-01-19,650.0700115743607
1999-01-20,655.2475786353476
1999-01-21,647.0963968804645
1999-01-22,638.6861927010189
1999-01-25,641.7499258410413
1999-01-26,647.0409540422916
1999-01-27,648.5005216817493
1999-01-28,658.3318591431773
1999-01-29,666.6055933313407
1999-02-01,671.6970020537437
1999-02-02,666.6908377414622
1999-02-03,667.3150855159029
1999-02-04,663.2808923543058
1999-02-05,658.7053497169088
1999-02-08,659.7735936136735
1999-02-09,645.2546846982241
1999-02-10,643.3854910843469
1999-02-11,655.7043864876863
1999-02-12,652.5754670089092
1999-02-15,654.7969074684293
1999-02-16,659.1201108629725
1999-02-17,649.7202799350536
1999-02-18,652.7569775526497
1999-02-19,659.5806334941026
1999-02-22,674.0111116820575
1999-02-23,678.3741532589759
1999-02-24,676.6254815137976
1999-02-25,668.1400814654075
1999-02-26,670.0069346740271
1999-03-01,668.9222652087525
1999-03-02,666.0161141551823
1999-03-03,665.3675509076832
1999-03-04,674.897923488752
1999-03-05,688.7126421427663
1999-03-08,690.0321484427134
1999-03-09,691.4859689913884
1999-03-10,692.7652464997201
1999-03-11,704.4823061248018
1999-03-12,699.3439864490941
1999-03-15,703.9236127727047
1999-03-16,707.6911949214841
1999-03-17,700.7255914628158
1999-03-18,704.4102159373818
1999-03-19,708.2811358133413
1999-03-22,706.8854294776314
1999-03-23,694.2140417611898
1999-03-24,691.2875513267428
1999-03-25,704.3076382524142
1999-03-26,708.764990604337
1999-03-29,719.4283082124047
1999-03-30,714.1585620320552
1999-03-31,712.201420059384
1999-04-01,715.1167376281155
1999-04-02,716.2791382936251
1999-04-05,726.3267209526439
1999-04-06,727.4349748693171
1999-04-07,729.2156178271833
1999-04-08,734.5882858651673
1999-04-09,740.4064896698296
1999-04-12,738.690284101383
1999-04-13,743.5690145373924
1999-04-14,739.1965745085708
1999-04-15,741.0930772692789
1999-04-16,743.5033854571567
1999-04-19,742.7414855538019
1999-04-20,739.4974849476533
1999-04-21,749.8070448392298
1999-04-22,758.8388223859296
1999-04-23,758.4760777563794
1999-04-26,764.841180479655
1999-04-27,765.9233864856866
1999-04-28,764.133011968706
1999-04-29,763.5795423773651
1999-04-30,763.4106886148605
1999-05-03,769.6383264433127
1999-05-04,762.1207218682952
1999-05-05,759.3136529822851
1999-05-06,753.162125261
1999-05-07,753.8147918278771
1999-05-10,754.0042582363184
1999-05-11,761.4026774412617
1999-05-12,765.7453886094106
1999-05-13,770.081604962518
1999-05-14,753.7823279098374
1999-05-17,748.9405196508183
1999-05-18,750.4755454617847
1999-05-19,753.2122571333231
1999-05-20,755.4131515192734
1999-05-21,757.0622207208877
1999-05-24,748.1223255453936
1999-05-25,736.4485971159817
1999-05-26,749.0050438685644
1999-05-27,742.2919470267318
1999-05-28,748.6517482786778
1999-05-31,751.0553486043011
1999-06-01,748.4709862404991
1999-06-02,756.7216525681974
1999-06-03,758.6876158930665
1999-06-04,771.2122553485834
1999-06-07,778.8126587694579
1999-06-08,768.4340444851227
1999-06-09,770.3149639876847
1999-06-10,762.7515780828106
1999-06-11,762.9727342640685
1999-06-14,761.7185998894824
1999-06-15,764.4609696559417
1999-06-16,781.835653487056
1999-06-17,787.7043845497438
1999-06-18,784.9300638985434
1999-06-21,794.6799028969895
1999-06-22,792.2574824383784
1999-06-23,787.7670686893241
1999-06-24,778.2682158034594
1999-06-25,771.0082798236859
1999-06-28,782.3015285576091
1999-06-29,791.0467185656601
1999-06-30,798.3030689115828
1999-07-01,812.3624909253515
1999-07-02,819.6715261657804
1999-07-05,824.1855012124311
1999-07-06,821.5292014865059
1999-07-07,822.1032184920002
1999-07-08,823.1651446121077
1999-07-09,825.3966054616722
1999-07-12,829.3062902717685
1999-07-13,822.4414968740838
1999-07-14,824.8256369810082
1999-07-15,830.0641844725154
1999-07-16,832.1435517439922
1999-07-19,833.3556054189662
1999-07-20,806.0868087739306
1999-07-21,798.17843160794
1999-07-22,790.0409194416304
1999-07-23,786.0862824336442
1999-07-26,768.5122058228458
1999-07-27,775.5664056468689
1999-07-28,779.9689970616253
1999-07-29,766.1161102303131
1999-07-30,768.3015435572839
1999-08-02,768.4856053586178
1999-08-03,766.0299331753359
1999-08-04,754.0920422505494
1999-08-05,747.4763943949232
1999-08-06,743.4889795064619
1999-08-09,747.4466844893893
1999-08-10,738.7702137793473
1999-08-11,748.5312717530173
1999-08-12,754.334371614909
1999-08-13,769.885714644503
1999-08-16,775.126599675693
1999-08-17,783.0737519859756
1999-08-18,781.253144014019
1999-08-19,772.0240496305738
1999-08-20,778.1793485526081
1999-08-23,793.2052349533649
1999-08-24,796.2173280474531
1999-08-25,807.3653098516814
1999-08-26,802.7709907243831
1999-08-27,797.1604935003918
1999-08-30,792.068669740202
1999-08-31,780.2211298729754
1999-09-01,785.745402011276
1999-09-02,773.2277938687672
1999-09-03,793.1595982463531
1999-09-06,798.9559558487948
1999-09-07,794.3837938133621
1999-09-08,791.6501195889796
1999-09-09,800.377959498486
1999-09-10,808.490649935353
1999-09-13,814.2009555949819
1999-09-14,807.9549143467376
1999-09-15,804.6776011802476
1999-09-16,798.64171757107
1999-09-17,802.1614519507723
1999-09-20,804.0951281267944
1999-09-21,793.0687942069998
1999-09-22,787.8129994576334
1999-09-23,784.4881036281154
1999-09-24,774.7472761704287
1999-09-27,778.1317686755999
1999-09-28,775.388805930503
1999-09-29,764.3868287393639
1999-09-30,769.3393329894631
1999-10-01,767.7053423036912
1999-10-04,775.1960438890321
1999-10-05,776.2005404936976
1999-10-06,782.6698933205781
1999-10-07,782.7378069721218
1999-10-08,793.8420053037537
1999-10-11,795.29801822074
1999-10-12,783.4899968117462
1999-10-13,768.6631398933918
1999-10-14,766.8196975270243
1999-10-15,746.7992371483418
1999-10-18,742.2598866056969
1999-10-19,751.7786345208093
1999-10-20,763.5448408717571
1999-10-21,759.8372125462902
1999-10-22,776.334576530968
1999-10-25,776.6935411815399
1999-10-26,780.945072169957
1999-10-27,786.0105915081416
1999-10-28,802.9393923332531
1999-10-29,817.0475913437974
1999-11-01,817.1174711508295
1999-11-02,817.2594482495825
1999-11-03,821.1061197673325
1999-11-04,830.9163031981507
1999-11-05,835.0182069408054
1999-11-08,839.0924271142408
1999-11-09,836.3035866167193
1999-11-10,840.5741288003325
1999-11-11,847.0169745714236
1999-11-12,857.9920715479196
1999-11-15,861.6429454567125
1999-11-16,868.4919189051785
1999-11-17,861.1245631496809
1999-11-18,874.6103477016609
1999-11-19,877.0269692866084
1999-11-22,875.6696239539085
1999-11-23,874.712552219731
1999-11-24,884.5677762375851
1999-11-25,888.4638931712775
1999-11-26,899.9261247373205
1999-11-29,902.2123836471245
1999-11-30,889.9787820385119
1999-12-01,890.8333312127977
1999-12-02,898.6142130827114
1999-12-03,913.6209099357862
1999-12-06,899.3541590578628
1999-12-07,899.267782247581
1999-12-08,895.584419296006
1999-12-09,902.8458395551631
1999-12-10,908.2546856486412
1999-12-13,911.9668300237504
1999-12-14,909.2868886901589
1999-12-15,910.2382211930397
1999-12-16,905.6822384866343
1999-12-17,916.0867276334901
1999-12-20,918.745375663083
1999-12-21,924.3178211907685
1999-12-22,932.7083941758968
1999-12-23,937.4158768720297
1999-12-24,941.0962343607329
1999-12-27,943.088740227693
1999-12-28,951.6491146620566
1999-12-29,959.8614457504368
1999-12-30,966.5438298400328
1999-12-31,969.3130963585462
2000-01-03,958.4017815250778
2000-01-04,918.2934462986659
2000-01-05,901.0816966192668
2000-01-06,889.2551309221474
2000-01-07,912.729855461408
2000-01-10,928.2666005922786
2000-01-11,922.2485047743385
2000-01-12,919.0977839353354
2000-01-13,928.8410908504139
2000-01-14,949.245258406406
2000-01-17,959.519264341922
2000-01-18,950.0954725107212
2000-01-19,946.7337101827605
2000-01-20,945.9978226298557
2000-01-21,947.5812803646786
2000-01-24,940.4705144492356
2000-01-25,933.0007705596254
2000-01-26,940.3814364677384
2000-01-27,954.1356444078124
2000-01-28,946.6072561023452
2000-01-31,947.2256211398751
2000-02-01,959.3701787157643
2000-02-02,965.6122859414182
2000-02-03,970.2925232527184
2000-02-04,977.0985932696079
2000-02-07,978.8585047537174
2000-02-08,982.3502220333119
2000-02-09,973.7124025116417
2000-02-10,978.6509319334392
2000-02-11,970.9648380439428
2000-02-14,972.701814085656
2000-02-15,966.9883413345632
2000-02-16,966.1895699081647
2000-02-17,970.9861822282692
2000-02-18,957.5985086647909
2000-02-21,948.9149697463974
2000-02-22,930.813460379732
2000-02-23,942.7341554934433
2000-02-24,950.9457008045383
2000-02-25,965.6753867113555
2000-02-28,976.972188487453
2000-02-29,989.9282689426287
2000-03-01,1000.9341133421822
2000-03-02,1007.3747202486413
2000-03-03,1022.5270260406071
2000-03-06,1019.2346678132824
2000-03-07,1011.4252038069044
2000-03-08,1011.4124550144072
2000-03-09,1015.274669855935
2000-03-10,1018.6100838921134
2000-03-13,995.2452515829075
2000-03-14,989.3905914316686
2000-03-15,983.0805307449237
2000-03-16,1007.2205499226054
2000-03-17,1018.8611467654265
2000-03-20,1011.1545129734865
2000-03-21,1019.0732616443777
2000-03-22,1033.2590669530687
2000-03-23,1031.5533670281543
2000-03-24,1037.580342763589
2000-03-27,1038.434275349451
2000-03-28,1038.29111064683
2000-03-29,1048.4007761058042
2000-03-30,1027.144446093409
2000-03-31,1035.4571863433323
2000-04-03,1021.6214119647677
2000-04-04,1011.6168811490107
2000-04-05,995.7117661552035
2000-04-06,1013.4543950887311
2000-04-07,1026.7864715318094
2000-04-10,1018.4700120452192
2000-04-11,1003.1766199069077
2000-04-12,993.0931785091568
2000-04-13,980.608659987181
2000-04-14,939.7764466269407
2000-04-17,936.8941899543369
2000-04-18,966.3128523801233
2000-04-19,974.4855809694424
2000-04-20,978.5291124653859
