Date,ACWI ex THAILAND IMI
2016-04-06,2252.674466503639
2016-04-07,2237.422387680968
2016-04-08,2247.8110165412077
2016-04-11,2243.4596262568657
2016-04-12,2273.1152321862533
2016-04-13,2323.343977481738
2016-04-14,2334.6757690575887
2016-04-15,2326.4815120571834
2016-04-18,2325.431336471375
2016-04-19,2339.7668283752187
2016-04-20,2349.8652504473744
2016-04-21,2354.0530462724523
2016-04-22,2358.1621540100405
2016-04-25,2346.170447790606
2016-04-26,2343.929116523494
2016-04-27,2345.1594264574433
2016-04-28,2334.334540260974
2016-04-29,2297.850009068394
2016-05-02,2290.765697845994
2016-05-03,2264.917214539679
2016-05-04,2250.412847897489
2016-05-05,2264.620554882928
2016-05-06,2262.196967782798
2016-05-09,2265.3591899548
2016-05-10,2291.265615535174
2016-05-11,2273.8233495582235
2016-05-12,2275.12348170686
2016-05-13,2276.3171930125663
2016-05-16,2286.1707609607492
2016-05-17,2278.312911244445
2016-05-18,2287.045649904182
2016-05-19,2282.4119341464284
2016-05-20,2298.595905950496
2016-05-23,2298.525402768649
2016-05-24,2330.090857723502
2016-05-25,2354.752789043652
2016-05-26,2351.358184866181
2016-05-27,2369.842798658432
2016-05-30,2369.187572250754
2016-05-31,2368.941390754847
2016-06-01,2359.375987428036
2016-06-02,2364.9012421774473
2016-06-03,2337.073670240443
2016-06-06,2342.5229846881325
2016-06-07,2358.7943574691376
2016-06-08,2359.789056402881
2016-06-09,2359.6645734109647
2016-06-10,2331.50878285218
2016-06-13,2301.3719597056174
2016-06-14,2298.519304346313
2016-06-15,2299.6595928136257
2016-06-16,2306.9802934303525
2016-06-17,2298.32051492132
2016-06-20,2321.102620559708
2016-06-21,2340.671598209974
2016-06-22,2337.99570809795
2016-06-23,2355.866440607773
2016-06-24,2290.916511776031
2016-06-27,2266.6222862547643
2016-06-28,2290.267229002867
2016-06-29,2329.8474008140515
2016-06-30,2356.593773360712
2016-07-01,2363.1696451389016
2016-07-04,2363.9829947793755
2016-07-05,2345.830355827723
2016-07-06,2344.9718059756883
2016-07-07,2351.630535840296
2016-07-08,2384.6835280619407
2016-07-11,2406.3459396492212
2016-07-12,2422.444315568491
2016-07-13,2419.9773077783802
2016-07-14,2432.892012659423
2016-07-15,2437.2222598002413
2016-07-18,2443.5172703229014
2016-07-19,2448.327855616435
2016-07-20,2460.9089352180354
2016-07-21,2461.2107332506016
2016-07-22,2467.4983523111905
2016-07-25,2464.5426654426387
2016-07-26,2466.449428074536
2016-07-27,2467.292909870346
2016-07-28,2448.9213054000425
2016-07-29,2445.307442413176
2016-08-01,2444.7588958834044
2016-08-02,2417.373505961832
2016-08-03,2422.644551400539
2016-08-04,2438.330780794509
2016-08-05,2467.7070353056447
2016-08-08,2473.748618301504
2016-08-09,2477.557003788478
2016-08-10,2466.043797614928
2016-08-11,2474.9258120734507
2016-08-12,2476.6679724613427
2016-08-15,2479.525426840474
2016-08-16,2454.696972186464
2016-08-17,2449.72158075914
2016-08-18,2448.264112703823
2016-08-19,2441.344508172261
2016-08-22,2439.8790757564666
2016-08-23,2450.4538907281353
2016-08-24,2453.653627493093
2016-08-25,2442.7490290540272
2016-08-26,2442.4198184077354
2016-08-29,2465.1022129143557
2016-08-30,2466.968762373524
2016-08-31,2463.2297077151534
2016-09-01,2456.0711084588115
2016-09-02,2479.783429411314
2016-09-05,2490.419398143532
2016-09-06,2485.1078085624677
2016-09-07,2488.5458653026867
2016-09-08,2478.473499183395
2016-09-09,2439.6917535693183
2016-09-12,2441.712260334063
2016-09-13,2409.0806004810247
2016-09-14,2404.64281519429
2016-09-15,2422.5777406397683
2016-09-16,2429.0754647156446
2016-09-19,2437.5945619449976
2016-09-20,2440.1227487256597
2016-09-21,2473.1299628836937
2016-09-22,2480.0459387438464
2016-09-23,2470.208792681636
2016-09-26,2438.077107105139
2016-09-27,2460.990401286902
2016-09-28,2472.6145421000497
2016-09-29,2456.303554183743
2016-09-30,2459.3338395287237
2016-10-03,2462.6034281907955
2016-10-04,2469.898489275186
2016-10-05,2465.3138720033153
2016-10-06,2468.9364956015443
2016-10-07,2458.0010974535535
2016-10-10,2472.908807508639
2016-10-11,2466.187296877408
2016-10-12,2469.7474188585356
2016-10-13,2454.395004539584
2016-10-14,2466.517607782615
2016-10-17,2461.019080565977
2016-10-18,2486.4848898994087
2016-10-19,2497.4179427611293
2016-10-20,2503.0172727337554
2016-10-21,2511.0797985853237
2016-10-24,2516.6270420805076
2016-10-25,2514.637234909538
2016-10-26,2496.4517941702425
2016-10-27,2485.9614263542235
2016-10-28,2478.795123725012
2016-10-31,2472.381866448611
2016-11-01,2444.188828859497
2016-11-02,2409.1054117450644
2016-11-03,2406.2794090545117
2016-11-04,2390.6929772081826
2016-11-07,2446.5101061613236
2016-11-08,2453.6660955615166
2016-11-09,2476.9409607231314
2016-11-10,2499.8141967519514
2016-11-11,2494.2247736250206
2016-11-14,2518.8062166590644
2016-11-15,2530.6194465184913
2016-11-16,2541.4050812616556
2016-11-17,2552.887929509963
2016-11-18,2564.6168766727196
2016-11-21,2570.8220455568166
2016-11-22,2586.785889404019
2016-11-23,2596.628614420372
2016-11-24,2592.416947742916
2016-11-25,2593.447218996145
2016-11-28,2589.5134172160674
2016-11-29,2582.76276244702
2016-11-30,2582.829523263463
2016-12-01,2575.7303342209875
2016-12-02,2562.6842218584893
2016-12-05,2561.1100994229155
2016-12-06,2575.216661715055
2016-12-07,2597.2182618507454
2016-12-08,2645.4064919299017
2016-12-09,2672.049354924315
2016-12-12,2650.965635577361
2016-12-13,2661.725386055087
2016-12-14,2642.7940608702484
2016-12-15,2686.183584798024
2016-12-16,2687.52425874863
2016-12-19,2685.1982211529175
2016-12-20,2704.6852226939245
2016-12-21,2688.427832913646
2016-12-22,2675.6958203401146
2016-12-23,2676.885553393202
2016-12-26,2676.2504982026935
2016-12-27,2681.2456800294735
2016-12-28,2687.031049819532
2016-12-29,2669.0479851184814
2016-12-30,2653.619220625493
2017-01-02,2656.2206192787485
2017-01-03,2706.375581748975
2017-01-04,2707.67165045345
2017-01-05,2689.4191022719833
2017-01-06,2694.849066671665
2017-01-09,2690.431689387614
2017-01-10,2688.519488763986
2017-01-11,2718.378047807351
2017-01-12,2680.7762439052794
2017-01-13,2694.766571180962
2017-01-16,2691.8153359507346
2017-01-17,2668.92664712944
2017-01-18,2674.3262202622554
2017-01-19,2680.0343668766304
2017-01-20,2672.0530471439893
2017-01-23,2656.744651435398
2017-01-24,2670.38096931858
2017-01-25,2694.736837161211
2017-01-26,2711.175602011813
2017-01-27,2700.654163989042
2017-01-30,2687.748116097136
2017-01-31,2659.9654541992873
2017-02-01,2674.602605898194
2017-02-02,2665.9833439221006
2017-02-03,2686.451906570838
2017-02-06,2689.5914469542613
2017-02-07,2700.3331487855207
2017-02-08,2702.947350631624
2017-02-09,2723.2295908217066
2017-02-10,2745.673970945971
2017-02-13,2763.424151941483
2017-02-14,2775.0948804756476
2017-02-15,2788.1648197982317
2017-02-16,2768.3612790718435
2017-02-17,2776.7486054337023
2017-02-20,2780.9574817472435
2017-02-21,2812.938856153167
2017-02-22,2811.0063979948595
2017-02-23,2802.203016855763
2017-02-24,2799.799782911557
2017-02-27,2790.083263957832
2017-02-28,2780.0129849656746
2017-03-01,2823.4525631732495
2017-03-02,2819.5307466030554
2017-03-03,2808.1237816301996
2017-03-06,2794.9589537940765
2017-03-07,2792.8398385576565
2017-03-08,2790.4252223355584
2017-03-09,2780.876184795779
2017-03-10,2775.751735506455
2017-03-13,2782.693495131722
2017-03-14,2779.64044893414
2017-03-15,2800.9364591532194
2017-03-16,2793.785861045954
2017-03-17,2792.9069317794024
2017-03-20,2788.269541865519
2017-03-21,2753.3141622659327
2017-03-22,2748.135245811973
2017-03-23,2756.5552389583304
2017-03-24,2753.676649321893
2017-03-27,2731.8219148526186
2017-03-28,2755.8421019547054
2017-03-29,2785.944065379495
2017-03-30,2794.4440906167674
2017-03-31,2794.5147521825825
2017-04-03,2800.507707898488
2017-04-04,2798.9433028930544
2017-04-05,2794.0183880277077
2017-04-06,2796.250612237243
2017-04-07,2805.2932934744235
2017-04-10,2811.586842863358
2017-04-11,2805.777997898703
2017-04-12,2801.1908788242654
2017-04-13,2787.9023152097343
2017-04-14,2785.607206816761
2017-04-17,2795.7287708681474
2017-04-18,2774.698498436992
2017-04-19,2767.65395261313
2017-04-20,2771.834584900333
2017-04-21,2787.2280121958547
2017-04-24,2783.7606651832043
2017-04-25,2785.1103415717075
2017-04-26,2799.3210316540976
2017-04-27,2800.146090543611
2017-04-28,2788.96318839998
2017-05-01,2788.2155316342173
2017-05-02,2799.5994750683626
2017-05-03,2792.2337903396183
2017-05-04,2784.706936668182
2017-05-05,2787.560020394347
2017-05-08,2804.8870847037756
2017-05-09,2812.380150938198
2017-05-10,2824.188932710205
2017-05-11,2820.0415282192257
2017-05-12,2807.797326303189
2017-05-15,2808.191490293985
2017-05-16,2789.744699968536
2017-05-17,2741.1917355089263
2017-05-18,2738.3165999743223
2017-05-19,2741.7430934332315
2017-05-22,2744.5547975275654
2017-05-23,2751.8675914877695
2017-05-24,2764.8378562064145
2017-05-25,2768.613117122313
2017-05-26,2773.5408542990413
2017-05-29,2774.035990021036
2017-05-30,2770.2814655422803
2017-05-31,2754.7419270455903
2017-06-01,2777.3794705806013
2017-06-02,2782.8267346861976
2017-06-05,2784.3228102851976
2017-06-06,2773.6032010744075
2017-06-07,2775.869529363331
2017-06-08,2785.0830231495543
2017-06-09,2792.8983517185507
2017-06-12,2780.338794523307
2017-06-13,2793.5814828884404
2017-06-14,2778.938584281562
2017-06-15,2788.9347665892046
2017-06-16,2785.165436877714
2017-06-19,2812.457332669868
2017-06-20,2803.119312092124
2017-06-21,2794.6913866527634
2017-06-22,2794.5581953215965
2017-06-23,2790.4630153058956
2017-06-26,2795.959545336009
2017-06-27,2761.2372385467897
2017-06-28,2760.3347592564346
2017-06-29,2731.215870408626
2017-06-30,2731.979438851454
2017-07-03,2747.5500509485014
2017-07-04,2747.039822698222
2017-07-05,2754.6104105763907
2017-07-06,2720.877033057777
2017-07-07,2729.0980381998597
2017-07-10,2735.69107364732
2017-07-11,2729.73359349774
2017-07-12,2754.6942368209957
2017-07-13,2767.083030305058
2017-07-14,2772.5775393100257
2017-07-17,2769.643787486452
2017-07-18,2745.155179901689
2017-07-19,2774.593477678235
2017-07-20,2752.646931031449
2017-07-21,2741.673890604086
2017-07-24,2742.0268599362903
2017-07-25,2744.617920683848
2017-07-26,2752.8271604607735
2017-07-27,2748.2006982648018
2017-07-28,2723.497184187645
2017-07-31,2715.4320473634534
2017-08-01,2722.700455997617
2017-08-02,2710.8417431326334
2017-08-03,2702.191192093567
2017-08-04,2731.6786388200203
2017-08-07,2728.8042016739246
2017-08-08,2737.085776974008
2017-08-09,2726.157478203039
2017-08-10,2695.34746410971
2017-08-11,2679.1866120725654
2017-08-14,2702.546619579725
2017-08-15,2712.0351488773595
2017-08-16,2724.271230460177
2017-08-17,2695.2544051849786
2017-08-18,2685.514171596444
2017-08-21,2673.6887684758035
2017-08-22,2703.837463968275
2017-08-23,2690.1672927129266
2017-08-24,2691.86572872132
2017-08-25,2683.997674149713
2017-08-28,2667.780831723978
2017-08-29,2649.5952355458994
2017-08-30,2679.888252770809
2017-08-31,2702.067130152133
2017-09-01,2713.8104088420137
2017-09-04,2700.8585753566413
2017-09-05,2688.492657087712
2017-09-06,2689.9270626140406
2017-09-07,2683.396450528321
2017-09-08,2681.072946053833
2017-09-11,2712.182499141024
2017-09-12,2727.8182350316906
2017-09-13,2733.7140086748514
2017-09-14,2740.6248464511946
2017-09-15,2726.375067224249
2017-09-18,2735.401542888109
2017-09-19,2735.2911850147148
2017-09-20,2735.961155635321
2017-09-21,2741.516959413457
2017-09-22,2734.773332816377
2017-09-25,2747.566991688138
2017-09-26,2762.2660317802506
2017-09-27,2778.7571787907664
2017-09-28,2771.257854258544
2017-09-29,2775.5238255678178
2017-10-02,2802.3733825567365
2017-10-03,2807.933427379208
2017-10-04,2809.056121311868
2017-10-05,2826.7148518528784
2017-10-06,2819.969364149172
2017-10-09,2816.570789331431
2017-10-10,2811.8453315286333
2017-10-11,2810.0882381043343
2017-10-12,2810.4136068256353
2017-10-13,2819.5066876043898
2017-10-16,2832.293805641338
2017-10-17,2837.139033902153
2017-10-18,2835.8269031209525
2017-10-19,2817.5538988652575
2017-10-20,2837.1593243875977
2017-10-23,2839.2019359736337
2017-10-24,2836.4048527116174
2017-10-25,2815.436346024491
2017-10-26,2842.4038682206474
2017-10-27,2883.345083676432
2017-10-30,2873.4772702021955
2017-10-31,2873.485594622084
2017-11-01,2888.9368613317693
2017-11-02,2877.1968458964543
2017-11-03,2893.2139369757138
2017-11-06,2904.6702732090966
2017-11-07,2905.9981972751925
2017-11-08,2908.6359429751956
2017-11-09,2887.8855786259774
2017-11-10,2875.413741456218
2017-11-13,2867.3937724140205
2017-11-14,2839.8518070583764
2017-11-15,2813.133505233371
2017-11-16,2844.261143040701
2017-11-17,2843.055497974296
2017-11-20,2855.4136465780452
2017-11-21,2880.259166414348
2017-11-22,2870.9930042108635
2017-11-23,2860.613498764456
2017-11-24,2845.910272137019
2017-11-27,2842.464677502325
2017-11-28,2868.5387959148093
2017-11-29,2871.844671318903
2017-11-30,2862.611452667121
2017-12-01,2864.890252302223
2017-12-04,2870.848346743483
2017-12-05,2865.3812666607196
2017-12-06,2862.807325246872
2017-12-07,2870.013703631834
2017-12-08,2894.0381786464536
2017-12-11,2894.686566469692
2017-12-12,2910.3751297938306
2017-12-13,2907.392032098968
2017-12-14,2895.0869045313
2017-12-15,2907.5849815807196
2017-12-18,2923.4839770277003
2017-12-19,2914.883168381282
2017-12-20,2897.597538635395
2017-12-21,2910.392894732151
2017-12-22,2917.688337461571
2017-12-25,2918.0578695761296
2017-12-26,2909.6284640266786
2017-12-27,2910.657535863777
2017-12-28,2908.1155556248614
2017-12-29,2888.622826473866
2018-01-01,2888.4396259146038
2018-01-02,2900.917189168343
2018-01-03,2918.582477080033
2018-01-04,2928.1319232645055
2018-01-05,2955.972067899476
2018-01-08,2974.3917351573123
2018-01-09,2989.922985671461
2018-01-10,2975.3007243869183
2018-01-11,2972.2134669941206
2018-01-12,2966.231300919666
2018-01-15,2946.772392341923
2018-01-16,2951.01499352097
2018-01-17,2962.5492995713043
2018-01-18,2959.856156649997
2018-01-19,2979.039144949592
2018-01-22,2990.10718332849
2018-01-23,2994.8986782348497
2018-01-24,2977.836260678084
2018-01-25,2952.9272610270937
2018-01-26,2987.3967198727187
2018-01-29,2987.234655550345
2018-01-30,2944.785993256658
2018-01-31,2934.328482978343
2018-02-01,2930.2839936314454
2018-02-02,2885.3888828837767
2018-02-05,2804.4979946959916
2018-02-06,2804.4945242845865
2018-02-07,2819.1943918511192
2018-02-08,2760.418269496794
2018-02-09,2762.674224758773
2018-02-12,2788.3427304658667
2018-02-13,2778.988739380267
2018-02-14,2804.050742293829
2018-02-15,2821.7507917669695
2018-02-16,2837.140136412184
2018-02-19,2847.890401752331
2018-02-20,2847.4941553193603
2018-02-21,2848.386153123137
2018-02-22,2844.6502118766066
2018-02-23,2881.7443378575244
2018-02-26,2906.3021035573574
2018-02-27,2892.59112914717
2018-02-28,2871.522386521907
2018-03-01,2843.452296304274
2018-03-02,2812.0833779985774
2018-03-05,2825.4641477223763
2018-03-06,2829.244119869066
2018-03-07,2826.4371323223927
2018-03-08,2855.783756393492
2018-03-09,2889.162264706981
2018-03-12,2900.1110901478573
2018-03-13,2871.520120419707
2018-03-14,2867.507216938386
2018-03-15,2874.4188833426674
2018-03-16,2884.0557162454606
2018-03-19,2843.0925940474626
2018-03-20,2858.642981010996
2018-03-21,2858.984871746095
2018-03-22,2804.217452083952
2018-03-23,2743.119215192332
2018-03-26,2764.919536678326
2018-03-27,2761.058480001411
2018-03-28,2757.4414870415826
2018-03-29,2792.340005287178
2018-03-30,2794.5118183199784
2018-04-02,2758.236263892973
2018-04-03,2778.7908591970563
2018-04-04,2783.9720908727804
2018-04-05,2825.961634636904
2018-04-06,2785.6505839545835
2018-04-09,2784.3519965775745
2018-04-10,2813.10706774154
2018-04-11,2798.0093549887347
2018-04-12,2823.2787067509207
2018-04-13,2817.4663348433637
2018-04-16,2820.230456476573
2018-04-17,2844.8314945909688
2018-04-18,2849.7300547411137
2018-04-19,2846.0039297696294
2018-04-20,2842.486292295726
2018-04-23,2849.845814285641
2018-04-24,2832.2714251255234
2018-04-25,2832.090752724703
2018-04-26,2865.3705085800343
2018-04-27,2875.6952926599847
2018-04-30,2871.2586059529813
2018-05-01,2889.7493950456233
2018-05-02,2888.141494241231
2018-05-03,2879.5394027893763
2018-05-04,2906.5771166122518
2018-05-07,2921.9187135309853
2018-05-08,2936.0880546038397
2018-05-09,2954.1872662514693
2018-05-10,2968.775697677096
2018-05-11,2966.2072069962105
2018-05-14,2965.8475120697103
2018-05-15,2968.338480309451
2018-05-16,2993.6107803654513
2018-05-17,2994.088165837207
2018-05-18,2993.2024128427056
2018-05-21,3010.2553160641005
2018-05-22,3003.3312449341597
2018-05-23,3011.36749723806
2018-05-24,3001.6882750804702
2018-05-25,3011.8503682410233
2018-05-28,3016.4957909664854
2018-05-29,2999.5021684280587
2018-05-30,3005.778222124789
2018-05-31,2984.0481698726953
2018-06-01,3008.899817243221
2018-06-04,3021.511883225601
2018-06-05,3025.866331525666
2018-06-06,3020.1703327508926
2018-06-07,3010.1317153729988
2018-06-08,3021.661067700871
2018-06-11,3020.579667882505
2018-06-12,3028.447158838816
2018-06-13,3023.8613356548135
2018-06-14,3055.649433756423
2018-06-15,3049.840112230646
2018-06-18,3039.52285599286
2018-06-19,3028.3038584381966
2018-06-20,3036.1194155265434
2018-06-21,3009.4122031769825
2018-06-22,3014.4998483719987
2018-06-25,2960.6531776024945
2018-06-26,2968.8636615963583
2018-06-27,2965.386008687011
2018-06-28,2971.96588972185
2018-06-29,2966.4346950431054
2018-07-02,2971.2821563301623
2018-07-03,2960.936804722709
2018-07-04,2961.86030056813
2018-07-05,2964.2183610298366
2018-07-06,2974.4759422975408
2018-07-09,3000.9364427113996
2018-07-10,3015.8579684833467
2018-07-11,2989.0498465559326
2018-07-12,3016.058838686679
2018-07-13,3026.4070498968067
2018-07-16,3011.6910473371927
2018-07-17,3025.4441955901966
2018-07-18,3040.403743320328
2018-07-19,3037.7683392029053
2018-07-20,3020.4967844326843
2018-07-23,3020.8815923257835
2018-07-24,3035.840039202051
2018-07-25,3059.3045996302203
2018-07-26,3065.506594870899
2018-07-27,3059.3540904434535
2018-07-30,3033.1468065463814
2018-07-31,3041.716952561735
2018-08-01,3044.874764471599
2018-08-02,3053.6438026955957
2018-08-03,3069.8164254110147
2018-08-06,3080.4785720748687
2018-08-07,3085.624763577901
2018-08-08,3081.3679397454544
2018-08-09,3088.264740365502
2018-08-10,3091.935754876968
2018-08-13,3073.0461567882285
2018-08-14,3098.6266091515618
2018-08-15,3080.911835587692
2018-08-16,3078.77253014482
2018-08-17,3084.108193678227
2018-08-20,3090.1494394906817
2018-08-21,3080.9931006535267
2018-08-22,3067.913244302211
2018-08-23,3065.189880921089
2018-08-24,3067.448993645904
2018-08-27,3084.252776998773
2018-08-28,3076.715806403523
2018-08-29,3092.032933925851
2018-08-30,3087.222305249667
2018-08-31,3086.776153509159
2018-09-03,3083.104046272182
2018-09-04,3086.39524747367
2018-09-05,3050.121878040914
2018-09-06,3036.5195798980217
2018-09-07,3042.2769404329943
2018-09-10,3039.6129630500386
2018-09-11,3048.168946560852
2018-09-12,3044.346634826392
2018-09-13,3046.703877162846
2018-09-14,3058.2294088319054
2018-09-17,3040.2854350561556
2018-09-18,3053.124140064171
2018-09-19,3069.7848040779113
2018-09-20,3072.13858024914
2018-09-21,3078.456151985296
2018-09-24,3059.459663054681
2018-09-25,3062.6086940996893
2018-09-26,3067.7159723080986
2018-09-27,3086.0988243755583
2018-09-28,3096.6986303913345
2018-10-01,3106.774510399388
2018-10-02,3103.123494954159
2018-10-03,3109.3521389182542
2018-10-04,3082.3628655458274
2018-10-05,3063.252208087063
2018-10-08,3061.065685071504
2018-10-09,3053.6511603500544
2018-10-10,2972.7456399204857
2018-10-11,2900.631673828859
2018-10-12,2929.994869056405
2018-10-15,2911.9644402116865
2018-10-16,2964.3541086450973
2018-10-17,2974.9149510601533
2018-10-18,2949.1085089722314
2018-10-19,2942.2340436039894
2018-10-22,2941.192768834698
2018-10-23,2910.2669842595
2018-10-24,2865.8487309468765
2018-10-25,2889.879489035032
2018-10-26,2858.9103782479406
2018-10-29,2844.588775344718
2018-10-30,2880.1504821849467
2018-10-31,2926.1198935561697
2018-11-01,2941.1715567080905
2018-11-02,2950.64481781043
2018-11-05,2947.4354158143574
2018-11-06,2955.7312572294436
2018-11-07,2986.1173928415874
2018-11-08,2994.688976907783
2018-11-09,2982.72203809953
2018-11-12,2961.2949428289216
2018-11-13,2950.149467894738
2018-11-14,2929.1614740146847
2018-11-15,2945.5166710193334
2018-11-16,2934.7721581590945
2018-11-19,2891.5188124629126
2018-11-20,2855.3471431963762
2018-11-21,2872.0615872293342
2018-11-22,2869.038895936032
2018-11-23,2872.37211922386
2018-11-26,2906.11940549111
2018-11-27,2919.132801231145
2018-11-28,2965.4441374420435
2018-11-29,2945.970949893594
2018-11-30,2969.752309701899
2018-12-03,3002.5590273041844
2018-12-04,2934.659250201493
2018-12-05,2922.7750539951435
2018-12-06,2882.3502136869356
2018-12-07,2849.1997428773466
2018-12-10,2828.2452557163115
2018-12-11,2843.5715289463815
2018-12-12,2866.06128515473
2018-12-13,2868.847377764262
2018-12-14,2836.7150931092865
2018-12-17,2788.3596986279863
2018-12-18,2772.505232858512
2018-12-19,2739.8092882651677
2018-12-20,2699.7887566625145
2018-12-21,2663.3637178980753
2018-12-24,2622.3366311376735
2018-12-25,2611.326130454035
2018-12-26,2683.6088089185578
2018-12-27,2701.2045893699296
2018-12-28,2709.1172517323644
2018-12-31,2728.328077970012
2019-01-01,2728.482302519959
2019-01-02,2740.401736243356
2019-01-03,2695.547320186886
2019-01-04,2761.047914602716
2019-01-07,2775.5035768564867
2019-01-08,2801.4129420410486
2019-01-09,2811.2045675169466
2019-01-10,2818.85011610163
2019-01-11,2830.047919820614
2019-01-14,2818.1302317991504
2019-01-15,2849.7288451058484
2019-01-16,2865.3538874835695
2019-01-17,2880.999392782401
2019-01-18,2919.134933469958
2019-01-21,2919.7382799370293
2019-01-22,2891.0900182511277
2019-01-23,2886.6410347378337
2019-01-24,2901.1638048908385
2019-01-25,2918.717472947891
2019-01-28,2892.4942573838075
2019-01-29,2898.988750005173
2019-01-30,2924.4104003976845
2019-01-31,2939.140765602394
2019-02-01,2942.3768121689523
2019-02-04,2963.572453907841
2019-02-05,2985.9991092940213
2019-02-06,2988.237827872901
2019-02-07,2966.295073867744
2019-02-08,2963.3780685586953
2019-02-11,2979.3443889251485
2019-02-12,3005.9739559641957
2019-02-13,3019.604766526097
2019-02-14,3017.1161030811963
2019-02-15,3042.5468454858888
2019-02-18,3041.2712062030596
2019-02-19,3038.617606189037
2019-02-20,3049.117292584911
2019-02-21,3042.699873658112
2019-02-22,3060.284079738645
2019-02-25,3067.315638384063
2019-02-26,3062.4887449050993
2019-02-27,3056.395060562916
2019-02-28,3044.395547204734
2019-03-01,3058.9222836530707
2019-03-04,3069.9851150017284
2019-03-05,3070.391551374256
2019-03-06,3053.7593396231105
2019-03-07,3051.317075939073
2019-03-08,3032.4788488404834
2019-03-11,3069.997672124735
2019-03-12,3071.198564325579
2019-03-13,3076.866745257658
2019-03-14,3078.460836545933
2019-03-15,3091.1998021872796
2019-03-18,3104.3046824482526
2019-03-19,3104.7848508266084
2019-03-20,3091.0317497629544
2019-03-21,3109.9686615577475
2019-03-22,3082.878288891836
2019-03-25,3058.399823817977
2019-03-26,3092.151750256414
2019-03-27,3089.2206899719763
2019-03-28,3096.9476334878973
2019-03-29,3119.4940357093174
2019-04-01,3157.4633883351676
2019-04-02,3165.865585957783
2019-04-03,3173.532091450482
2019-04-04,3177.805012519956
2019-04-05,3187.639672233816
2019-04-08,3181.3557869716396
2019-04-09,3166.2179446593086
2019-04-10,3181.607676934199
2019-04-11,3172.4622963421966
2019-04-12,3176.9096895278635
2019-04-15,3180.344709759638
2019-04-16,3187.7369406727116
2019-04-17,3183.523262948835
2019-04-18,3197.088637039627
2019-04-19,3197.598716263313
2019-04-22,3193.8219104996238
2019-04-23,3225.841720507839
2019-04-24,3219.364749017042
2019-04-25,3228.1787033355413
2019-04-26,3235.1923310946604
2019-04-29,3238.5652500898796
2019-04-30,3228.9439335731868
2019-05-01,3208.020073831053
2019-05-02,3213.5263593571794
2019-05-03,3237.3299276976186
2019-05-06,3215.347996509127
2019-05-07,3174.8312779631856
2019-05-08,3163.307802985981
2019-05-09,3132.352543320922
2019-05-10,3139.647559976962
2019-05-13,3080.75670747741
2019-05-14,3105.7650860184312
2019-05-15,3122.9154306409037
2019-05-16,3150.0609940567597
2019-05-17,3137.2721621275355
2019-05-20,3119.3229290732024
2019-05-21,3134.7959521649796
2019-05-22,3133.6067127176357
