Date,AC ASIA IMI
2021-11-05,2194.8776513458074
2021-11-08,2192.3204235347775
2021-11-09,2192.926736704597
2021-11-10,2194.645476378901
2021-11-11,2210.9890519333744
2021-11-12,2236.445888840983
2021-11-15,2248.2643079997642
2021-11-16,2266.238824517364
2021-11-17,2264.9007738485184
2021-11-18,2246.431870177604
2021-11-19,2256.3662802910003
2021-11-22,2260.607598858667
2021-11-23,2246.2329532501885
2021-11-24,2244.80758505417
2021-11-25,2246.7605242026343
2021-11-26,2193.16936031389
2021-11-29,2176.3220290417235
2021-11-30,2159.115502769114
2021-12-01,2165.0948063187143
2021-12-02,2172.5397171447185
2021-12-03,2180.952502261923
2021-12-06,2161.6192038596832
2021-12-07,2205.8353951263266
2021-12-08,2201.4077732150213
2021-12-09,2220.103125396189
2021-12-10,2198.9681841833967
2021-12-13,2197.9707287652636
2021-12-14,2183.175343601687
2021-12-15,2182.383125458994
2021-12-16,2190.5930301986173
2021-12-17,2176.253307816711
2021-12-20,2128.7500517128797
2021-12-21,2156.8589995251955
2021-12-22,2151.1470394359017
2021-12-23,2171.7983006918384
2021-12-24,2168.2483310441926
2021-12-27,2164.000878751337
2021-12-28,2187.876090636203
2021-12-29,2167.762339994831
2021-12-30,2170.8837625514816
2021-12-31,2174.1098122279336
2022-01-03,2190.7275696287884
2022-01-04,2197.8788589028322
2022-01-05,2182.529432834723
2022-01-06,2167.518828648917
2022-01-07,2166.6415700107073
2022-01-10,2184.0936817806332
2022-01-11,2179.1026553811857
2022-01-12,2204.84760168066
2022-01-13,2193.6591800508295
2022-01-14,2184.9956606911983
2022-01-17,2185.050365730895
2022-01-18,2182.670834889568
2022-01-19,2152.9888491203956
2022-01-20,2179.3763932493166
2022-01-21,2164.75760576931
2022-01-24,2152.476356255609
2022-01-25,2126.196236786684
2022-01-26,2117.861596182918
2022-01-27,2087.796746533917
2022-01-28,2099.9935045803913
2022-01-31,2114.7760881230997
2022-02-01,2114.228272875306
2022-02-02,2125.267024803667
2022-02-03,2092.000612184426
2022-02-04,2105.7960665553305
2022-02-07,2101.6670387238105
2022-02-08,2102.649399157318
2022-02-09,2132.1268469805705
2022-02-10,2135.3163553999857
2022-02-11,2135.9087657347586
2022-02-14,2118.1290070546847
2022-02-15,2107.1973918127123
2022-02-16,2137.2369228507882
2022-02-17,2136.6731114888335
2022-02-18,2127.588883097695
2022-02-21,2117.2881721220933
2022-02-22,2082.115988691178
2022-02-23,2088.076358975294
2022-02-24,2066.962396074181
2022-02-25,2063.2407967545696
2022-02-28,2075.3245225741807
2022-03-01,2104.787811099617
2022-03-02,2085.3713457317663
2022-03-03,2095.0397104178624
2022-03-04,2083.3015270985993
2022-03-07,2021.9675423522554
2022-03-08,1988.112007064228
2022-03-09,1964.4245427949954
2022-03-10,2017.3337850426037
2022-03-11,1987.8640553184605
2022-03-14,1949.8539681499187
2022-03-15,1919.7393732964351
2022-03-16,1988.621186915597
2022-03-17,2036.252904076067
2022-03-18,2050.153548229287
2022-03-21,2038.193169258678
2022-03-22,2062.114558235142
2022-03-23,2091.315020984511
2022-03-24,2078.396920096547
2022-03-25,2066.8179236911565
2022-03-28,2056.6313580071674
2022-03-29,2055.6533899280694
2022-03-30,2063.418077033536
2022-03-31,2057.0078589381346
2022-04-01,2066.6217366668393
2022-04-04,2097.603296939522
2022-04-05,2103.053119603909
2022-04-06,2075.8176441438604
2022-04-07,2043.0723772862232
2022-04-08,2051.2060308304526
2022-04-11,2013.1439577997412
2022-04-12,2005.6990624161717
2022-04-13,2030.8373912636364
2022-04-14,2052.196822343886
2022-04-15,2041.8709750462665
2022-04-18,2018.2236990844285
2022-04-19,2001.87239645768
2022-04-20,2000.401065847292
2022-04-21,1997.274734657037
2022-04-22,1992.8770702424808
2022-04-25,1962.907076786618
2022-04-26,1985.303956711039
2022-04-27,1988.9474490446555
2022-04-28,2000.599364016504
2022-04-29,2030.8052562935563
2022-05-02,2029.19884448038
2022-05-03,2024.660951503589
2022-05-04,2014.0880600531902
2022-05-05,2013.511783255492
2022-05-06,1972.6982507166806
2022-05-09,1948.0950812601104
2022-05-10,1932.2712595403398
2022-05-11,1929.0664473570737
2022-05-12,1929.3101537472517
2022-05-13,1961.3313545893689
2022-05-16,1964.0467176945428
2022-05-17,1969.9010568089345
2022-05-18,1991.4464631141325
2022-05-19,1949.3099012841362
2022-05-20,1985.3705430015964
2022-05-23,1968.5990532754913
2022-05-24,1937.5140535870996
2022-05-25,1942.9933365197783
2022-05-26,1937.9871402425692
2022-05-27,1968.9761480826735
2022-05-30,1993.3182493074887
2022-05-31,2012.6828866232763
2022-06-01,2015.324228009013
2022-06-02,1993.3645583414077
2022-06-03,1990.2822532525397
2022-06-06,2003.0690935463444
2022-06-07,1992.694166977531
2022-06-08,2006.8383552860487
2022-06-09,2013.28136970112
2022-06-10,2014.6681059508796
2022-06-13,1976.947441347827
2022-06-14,1967.0278016900559
2022-06-15,1959.5451837953758
2022-06-16,1942.5960348923572
2022-06-17,1922.3077039162613
2022-06-20,1898.0841447608682
2022-06-21,1921.8792087577754
2022-06-22,1887.0710977917686
2022-06-23,1912.7104556506763
2022-06-24,1933.5866021254215
2022-06-27,1952.5640945430382
2022-06-28,1972.5519803662517
2022-06-29,1953.1777366192712
2022-06-30,1941.042179325115
2022-07-01,1936.6473000708397
2022-07-04,1935.8543344806478
2022-07-05,1977.545063023278
2022-07-06,1965.26389927085
2022-07-07,1995.0006656066055
2022-07-08,2002.678720348656
2022-07-11,2002.0737467655974
2022-07-12,1982.0026958400897
2022-07-13,1975.7380585035396
2022-07-14,1987.303718308812
2022-07-15,1965.2260186870749
2022-07-18,1968.593657216032
2022-07-19,1960.772509097318
2022-07-20,1993.095084082945
2022-07-21,2002.8298063107607
2022-07-22,2005.2927708386842
2022-07-25,1995.82514593688
2022-07-26,2016.3799887395842
2022-07-27,2014.867610036266
2022-07-28,2031.3462702048969
2022-07-29,2019.904829333326
2022-08-01,2023.118040632768
2022-08-02,2010.8587923174664
2022-08-03,2014.998080521552
2022-08-04,2017.3940918234453
2022-08-05,2031.5157274680103
2022-08-08,2019.2344253431186
2022-08-09,2011.4243417088144
2022-08-10,1988.021887515147
2022-08-11,2011.603569768729
2022-08-12,2044.445725676742
2022-08-15,2061.908008215777
2022-08-16,2053.770798516959
2022-08-17,2062.8702310822127
2022-08-18,2057.435325833733
2022-08-19,2059.4021423236677
2022-08-22,2059.8172340354217
2022-08-23,2045.1970107959573
2022-08-24,2033.6077996226302
2022-08-25,2064.5351785342395
2022-08-26,2061.0816114289346
2022-08-29,2024.4233452178412
2022-08-30,2038.9330444656496
2022-08-31,2032.3718308221307
2022-09-01,2015.5195502167699
2022-09-02,1985.4952499875565
2022-09-05,1996.6228653443525
2022-09-06,1987.8395223853915
2022-09-07,1954.6063320681778
2022-09-08,1973.0018052804876
2022-09-09,1981.9604172424524
