Date,ACWI ex HONG KONG IMI
2016-03-22,2288.2972317506237
2016-03-23,2279.219709217693
2016-03-24,2269.407547424879
2016-03-25,2270.722018211181
2016-03-28,2265.541473205652
2016-03-29,2286.0819941395703
2016-03-30,2277.727812781313
2016-03-31,2265.60267946539
2016-04-01,2263.3875513827024
2016-04-04,2256.5606128667487
2016-04-05,2226.88680356637
2016-04-06,2244.844233377794
2016-04-07,2229.4035220787127
2016-04-08,2239.837939472007
2016-04-11,2235.443165568838
2016-04-12,2265.1240521868735
2016-04-13,2314.946363576134
2016-04-14,2326.1277926190796
2016-04-15,2318.005703947204
2016-04-18,2317.2389901670645
2016-04-19,2331.5621517364343
2016-04-20,2341.766806388425
2016-04-21,2345.647411768156
2016-04-22,2349.6831729047653
2016-04-25,2337.6994624467548
2016-04-26,2335.518619536271
2016-04-27,2336.8730151507243
2016-04-28,2325.9947605411144
2016-04-29,2289.906964696456
2016-05-02,2282.8905246499676
2016-05-03,2257.2687662933904
2016-05-04,2242.6526871221486
2016-05-05,2256.7192619287543
2016-05-06,2254.7229766399073
2016-05-09,2257.804904403312
2016-05-10,2283.6743398547746
2016-05-11,2266.3767693392356
2016-05-12,2267.8660055218443
2016-05-13,2269.144188434998
2016-05-16,2279.050673820734
2016-05-17,2270.9783046767657
2016-05-18,2279.862820453022
2016-05-19,2275.157081614986
2016-05-20,2291.186423333066
2016-05-23,2291.16470135641
2016-05-24,2322.789790334667
2016-05-25,2347.1854804758486
2016-05-26,2343.833208511613
2016-05-27,2362.2259841593227
2016-05-30,2361.5309707587935
2016-05-31,2361.033861559569
2016-06-01,2351.508132412869
2016-06-02,2356.968877857202
2016-06-03,2329.1975774282473
2016-06-06,2334.6889976194343
2016-06-07,2350.83284416665
2016-06-08,2351.957371660028
2016-06-09,2351.664021127825
2016-06-10,2323.4239787665197
2016-06-13,2293.6884230827523
2016-06-14,2290.842323686779
2016-06-15,2292.041764261094
2016-06-16,2299.495048964763
2016-06-17,2290.8912841554534
2016-06-20,2313.6355859170326
2016-06-21,2333.187445774689
2016-06-22,2330.357938899142
2016-06-23,2348.3819486401785
2016-06-24,2283.179431840254
2016-06-27,2258.647827486744
2016-06-28,2282.6220875531885
2016-06-29,2322.170057069041
2016-06-30,2348.6614898150747
2016-07-01,2355.303223885349
2016-07-04,2355.910187891744
2016-07-05,2337.8707924090877
2016-07-06,2337.09740523853
2016-07-07,2343.6407265573744
2016-07-08,2376.9066349755813
2016-07-11,2398.501233683478
2016-07-12,2414.349490566763
2016-07-13,2411.8581187948544
2016-07-14,2424.7223692855982
2016-07-15,2428.8983627676553
2016-07-18,2434.976434552739
2016-07-19,2439.7291386436486
2016-07-20,2452.1708913329744
2016-07-21,2452.2988324401936
2016-07-22,2458.672006032505
2016-07-25,2455.6183099381533
2016-07-26,2457.2104525448726
2016-07-27,2458.142628989981
2016-07-28,2439.9290214880825
2016-07-29,2436.7777371741095
2016-08-01,2435.98902110581
2016-08-02,2408.4924717190593
2016-08-03,2414.1841268898424
2016-08-04,2429.823605410058
2016-08-05,2458.9416186879844
2016-08-08,2464.791720398687
2016-08-09,2468.7751241837605
2016-08-10,2457.360497428071
2016-08-11,2466.268306475348
2016-08-12,2467.874079867865
2016-08-15,2470.7126204279016
2016-08-16,2445.9510893255274
2016-08-17,2441.0267505763577
2016-08-18,2439.730472695129
2016-08-19,2432.903019649366
2016-08-22,2431.3931262688934
2016-08-23,2441.8923305190565
2016-08-24,2445.181095919939
2016-08-25,2434.3136463221745
2016-08-26,2433.9353747864834
2016-08-29,2456.699752121758
2016-08-30,2458.3979182935923
2016-08-31,2454.581975520568
2016-09-01,2447.2659015545873
2016-09-02,2470.7344877462024
2016-09-05,2480.841024426522
2016-09-06,2475.6448893218426
2016-09-07,2478.9804303234055
2016-09-08,2468.517114977184
2016-09-09,2429.053002790289
2016-09-12,2431.6193431272322
2016-09-13,2399.245989354577
2016-09-14,2394.8484453397696
2016-09-15,2412.566586084703
2016-09-16,2419.0176461032947
2016-09-19,2427.431438043871
2016-09-20,2429.953348934071
2016-09-21,2463.111843089605
2016-09-22,2470.2425044583233
2016-09-23,2460.2614411611253
2016-09-26,2428.39068747337
2016-09-27,2451.045177819771
2016-09-28,2462.6111614022125
2016-09-29,2446.2691824005533
2016-09-30,2449.627702653514
2016-10-03,2452.65033245381
2016-10-04,2459.864029309065
2016-10-05,2455.3306567434943
2016-10-06,2458.8566654465026
2016-10-07,2447.8849773062934
2016-10-10,2462.57156572605
2016-10-11,2455.8949233966046
2016-10-12,2459.2370730702905
2016-10-13,2444.2489131186926
2016-10-14,2456.4265590241002
2016-10-17,2451.0858432412883
2016-10-18,2476.317092727663
2016-10-19,2487.371174964521
2016-10-20,2492.8576871795008
2016-10-21,2500.8557195987837
2016-10-24,2506.138835955765
2016-10-25,2504.1147706600946
2016-10-26,2486.088513515078
2016-10-27,2475.7476662536
2016-10-28,2468.7081663131125
2016-10-31,2462.44740696331
2016-11-01,2434.0956398699664
2016-11-02,2399.2700724577107
2016-11-03,2396.5099984154313
2016-11-04,2380.902487572149
2016-11-07,2437.1263564872393
2016-11-08,2444.2582360608503
2016-11-09,2467.8795718192637
2016-11-10,2490.3032446489865
2016-11-11,2484.7876370478684
2016-11-14,2509.419947336752
2016-11-15,2521.3665381178785
2016-11-16,2532.118391548051
2016-11-17,2543.4877115117774
2016-11-18,2554.931400383744
2016-11-21,2561.315346933235
2016-11-22,2577.141449504292
2016-11-23,2586.8960873258047
2016-11-24,2582.736376643722
2016-11-25,2583.8822894583877
2016-11-28,2579.8942613757995
2016-11-29,2573.0943122402687
2016-11-30,2573.007585002647
2016-12-01,2566.0859703330466
2016-12-02,2553.442956116861
2016-12-05,2551.9854292605846
2016-12-06,2566.151885399261
2016-12-07,2588.3247221935153
2016-12-08,2636.5058576381557
2016-12-09,2663.29630492249
2016-12-12,2642.598597320652
2016-12-13,2653.4466002801864
2016-12-14,2634.4589769043905
2016-12-15,2677.9811101540454
2016-12-16,2679.35992452552
2016-12-19,2677.355379529364
2016-12-20,2696.805806845882
2016-12-21,2680.5045455803797
2016-12-22,2667.7939236392435
2016-12-23,2669.1820155379737
2016-12-26,2668.575715727171
2016-12-27,2673.5953837702705
2016-12-28,2679.304012917805
2016-12-29,2661.5544963153257
2016-12-30,2645.9462017947876
2017-01-02,2648.5598043311634
2017-01-03,2698.2919637221153
2017-01-04,2699.9124291170315
2017-01-05,2681.5138583444814
2017-01-06,2686.8978891713737
2017-01-09,2682.222124992218
2017-01-10,2680.040689945649
2017-01-11,2709.636994103162
2017-01-12,2672.468527297987
2017-01-13,2686.3892603829895
2017-01-16,2683.446675998385
2017-01-17,2660.5404336555453
2017-01-18,2665.643414831205
2017-01-19,2671.2432243244984
2017-01-20,2663.5041253314253
2017-01-23,2648.282215515665
2017-01-24,2661.969886431496
2017-01-25,2686.329228835902
2017-01-26,2702.5465626585474
2017-01-27,2691.90130731582
2017-01-30,2678.9109347605663
2017-01-31,2651.166843000679
2017-02-01,2665.851314039994
2017-02-02,2657.480293236239
2017-02-03,2678.0474353521026
2017-02-06,2681.048896413073
2017-02-07,2691.6772457265506
2017-02-08,2694.169916175005
2017-02-09,2714.511323635518
2017-02-10,2736.903743660036
2017-02-13,2754.6502306373895
2017-02-14,2766.0700674253403
2017-02-15,2779.0824823360035
2017-02-16,2759.4646457983577
2017-02-17,2767.755845745521
2017-02-20,2771.966904695698
2017-02-21,2803.8294833261716
2017-02-22,2801.761529439516
2017-02-23,2792.925561766756
2017-02-24,2790.526174281236
2017-02-27,2780.7071187670986
2017-02-28,2770.825735964904
2017-03-01,2814.042795682196
2017-03-02,2810.0622695930642
2017-03-03,2798.858284646324
2017-03-06,2785.6467220437244
2017-03-07,2783.4035297884757
2017-03-08,2780.786794682904
2017-03-09,2771.4137627584096
2017-03-10,2766.2038473964994
2017-03-13,2773.2404957751346
2017-03-14,2770.1412892962185
2017-03-15,2791.421422091105
2017-03-16,2784.155369600599
2017-03-17,2783.2932152281946
2017-03-20,2778.5166770005367
2017-03-21,2743.5174258802695
2017-03-22,2738.5012003983907
2017-03-23,2746.7111572317476
2017-03-24,2743.9031452545382
2017-03-27,2722.3711312485048
2017-03-28,2746.3014048725004
2017-03-29,2776.2288596936964
2017-03-30,2784.8192231785247
2017-03-31,2784.9505960087713
2017-04-03,2790.694580346289
2017-04-04,2789.166885537684
2017-04-05,2783.945284118468
2017-04-06,2786.1799055184388
2017-04-07,2795.1944717389615
2017-04-10,2801.385935647276
2017-04-11,2795.8257436831072
2017-04-12,2791.035800271006
2017-04-13,2777.7377956590835
2017-04-14,2775.4313903291822
2017-04-17,2785.6857478960205
2017-04-18,2764.9400278638414
2017-04-19,2758.0848150932666
2017-04-20,2762.1970799974742
2017-04-21,2777.595813964497
2017-04-24,2774.4297374319876
2017-04-25,2775.6326709163773
2017-04-26,2789.521047901635
2017-04-27,2790.0512248851524
2017-04-28,2778.889268738524
2017-05-01,2778.1954775771333
2017-05-02,2789.4855821375954
2017-05-03,2782.0969858268495
2017-05-04,2774.629871898318
2017-05-05,2777.825121663096
2017-05-08,2795.0550236242075
2017-05-09,2802.1019752560214
2017-05-10,2813.882672587642
2017-05-11,2809.5506016665645
2017-05-12,2797.4400971756163
2017-05-15,2797.798856407642
2017-05-16,2779.528319597416
2017-05-17,2730.9421040403563
2017-05-18,2728.0661557261874
2017-05-19,2731.677368955601
2017-05-22,2734.617197822861
2017-05-23,2741.9468485853276
2017-05-24,2754.771024716345
2017-05-25,2758.6146143153287
2017-05-26,2763.5073142082188
2017-05-29,2763.8067573447634
2017-05-30,2760.0212836521623
2017-05-31,2744.3489083447266
2017-06-01,2766.9220456708417
2017-06-02,2772.3226074504914
2017-06-05,2773.867755653054
2017-06-06,2762.908148729212
2017-06-07,2765.200958490354
2017-06-08,2774.205772034518
2017-06-09,2781.9743578289012
2017-06-12,2769.712892142941
2017-06-13,2782.884419575642
2017-06-14,2768.439823609098
2017-06-15,2778.4330308286594
2017-06-16,2774.818595855411
2017-06-19,2801.8988519232057
2017-06-20,2792.459239553373
2017-06-21,2784.166110147882
2017-06-22,2783.997160836265
2017-06-23,2780.009766706466
2017-06-26,2785.366192974945
2017-06-27,2750.761573707069
2017-06-28,2750.172561101217
2017-06-29,2720.8284934910807
2017-06-30,2721.747768412584
2017-07-03,2737.494424625136
2017-07-04,2737.3646294181076
2017-07-05,2744.7418417071785
2017-07-06,2710.899693219419
2017-07-07,2719.1335727687574
2017-07-10,2725.567483516385
2017-07-11,2719.4531035897485
2017-07-12,2744.546075140492
2017-07-13,2756.6832943912
2017-07-14,2762.304918500189
2017-07-17,2759.454955408838
2017-07-18,2734.9674239061965
2017-07-19,2764.453545896446
2017-07-20,2742.5088126760397
2017-07-21,2731.4745206281423
2017-07-24,2731.717266239505
2017-07-25,2734.4013893861525
2017-07-26,2742.6308523865046
2017-07-27,2737.8929077761727
2017-07-28,2713.3228956476687
2017-07-31,2705.020625536731
2017-08-01,2712.1919340899285
2017-08-02,2700.2657827446087
2017-08-03,2691.6005614188975
2017-08-04,2720.972444455902
2017-08-07,2718.1262532610517
2017-08-08,2726.259275302226
2017-08-09,2715.2014477076723
2017-08-10,2684.607160354209
2017-08-11,2668.9191389917937
2017-08-14,2692.0683797313354
2017-08-15,2701.5449874288497
2017-08-16,2713.6633142341734
2017-08-17,2684.708956155617
2017-08-18,2675.1779925462556
2017-08-21,2663.430012112957
2017-08-22,2693.4112992955193
2017-08-23,2679.7822378304827
2017-08-24,2681.449526749485
2017-08-25,2673.5011431628936
2017-08-28,2657.4903507995323
2017-08-29,2639.579060942397
2017-08-30,2669.5451150893723
2017-08-31,2691.608910770829
2017-09-01,2703.269184814958
2017-09-04,2690.4502484870186
2017-09-05,2678.065354420442
2017-09-06,2679.600688297129
2017-09-07,2673.298881134563
2017-09-08,2670.806255755828
2017-09-11,2701.754553709596
2017-09-12,2717.48223600092
2017-09-13,2723.34567048602
2017-09-14,2730.4231252047516
2017-09-15,2716.2849150472307
2017-09-18,2725.0162947543627
2017-09-19,2725.079296719176
2017-09-20,2725.6932874313397
2017-09-21,2731.2062989316273
2017-09-22,2724.620609065866
2017-09-25,2737.7238467473862
2017-09-26,2752.36083844558
2017-09-27,2768.6973286387692
2017-09-28,2761.2529191458193
2017-09-29,2765.5663103254665
2017-10-02,2792.4074935297795
2017-10-03,2797.834561707798
2017-10-04,2798.7747356318496
2017-10-05,2816.4405292190613
2017-10-06,2809.609598339893
2017-10-09,2806.2871905523884
2017-10-10,2801.6157088450414
2017-10-11,2800.151001168785
2017-10-12,2800.339767166024
2017-10-13,2809.3677469664494
2017-10-16,2822.033329100522
2017-10-17,2826.7630887993523
2017-10-18,2825.314764129639
2017-10-19,2807.371584513674
2017-10-20,2826.8192286335907
2017-10-23,2828.9889051211667
2017-10-24,2826.432345386372
2017-10-25,2805.4656634876046
2017-10-26,2832.3506713311112
2017-10-27,2873.2581251225074
2017-10-30,2863.638812061059
2017-10-31,2863.7134226344797
2017-11-01,2878.8247238688837
2017-11-02,2867.122041263384
2017-11-03,2882.9858641650235
2017-11-06,2894.575597739664
2017-11-07,2895.5762627080007
2017-11-08,2898.0998767613687
2017-11-09,2877.2443668888045
2017-11-10,2864.7350260636294
2017-11-13,2856.4596149595454
2017-11-14,2829.011291179336
2017-11-15,2802.418731132714
2017-11-16,2833.698447897494
2017-11-17,2832.571167280349
2017-11-20,2844.976331672325
2017-11-21,2869.4408214201517
2017-11-22,2860.145910100159
2017-11-23,2849.875715514258
2017-11-24,2835.0550114499392
2017-11-27,2831.67561112287
2017-11-28,2858.0008629776116
2017-11-29,2861.30020915413
2017-11-30,2852.4487692879525
2017-12-01,2854.5704747783966
2017-12-04,2860.5991306317833
2017-12-05,2855.3344591251353
2017-12-06,2853.0484920124504
2017-12-07,2860.3569801294934
2017-12-08,2884.1757146982814
2017-12-11,2884.6651988904855
2017-12-12,2900.3347016916564
2017-12-13,2897.155386797826
2017-12-14,2885.114638540206
2017-12-15,2897.7846736143865
2017-12-18,2913.664924002056
2017-12-19,2904.9768114475833
2017-12-20,2887.731614608194
2017-12-21,2900.436519440545
2017-12-22,2907.571652627824
2017-12-25,2907.989552490559
2017-12-26,2899.5756869409256
2017-12-27,2900.5455086014194
2017-12-28,2897.821180046465
2017-12-29,2878.3233277382637
2018-01-01,2878.139251067169
2018-01-02,2890.504774444597
2018-01-03,2908.3351949722746
2018-01-04,2918.041267516381
2018-01-05,2945.8730016191407
2018-01-08,2964.154272816865
2018-01-09,2979.4730227488985
2018-01-10,2964.964014795363
2018-01-11,2962.1629730808927
2018-01-12,2956.2766567305366
2018-01-15,2937.024247990118
2018-01-16,2940.825818699547
2018-01-17,2952.337025859392
2018-01-18,2949.728138699676
2018-01-19,2968.9188714617753
2018-01-22,2979.8536032092024
2018-01-23,2984.6095232912853
2018-01-24,2967.7405732750362
2018-01-25,2942.997672377653
2018-01-26,2977.400904019953
2018-01-29,2977.438654104824
2018-01-30,2934.909622330018
2018-01-31,2924.2776683620823
2018-02-01,2920.503809742699
2018-02-02,2875.447459995822
2018-02-05,2794.5099389177976
2018-02-06,2795.454847177758
2018-02-07,2810.232964138896
2018-02-08,2750.7286492784683
2018-02-09,2753.974697604108
2018-02-12,2779.8448752489494
2018-02-13,2770.251970166957
2018-02-14,2794.99744335612
2018-02-15,2812.7630401821148
2018-02-16,2828.218611158302
2018-02-19,2838.912431234859
2018-02-20,2838.2591575723463
2018-02-21,2838.81899623385
2018-02-22,2835.303014090526
2018-02-23,2872.3482634781985
2018-02-26,2896.8965674308292
2018-02-27,2882.9741013173093
2018-02-28,2861.8349441501805
2018-03-01,2833.4177008068873
2018-03-02,2802.3758613112204
2018-03-05,2816.5871184239636
2018-03-06,2820.0359941933725
2018-03-07,2817.536747791996
2018-03-08,2846.3053860476775
2018-03-09,2879.55027744165
2018-03-12,2890.1757143977775
2018-03-13,2861.7181958400097
2018-03-14,2857.8508247073496
2018-03-15,2864.6567447479547
2018-03-16,2874.3387707164484
2018-03-19,2833.211200765864
2018-03-20,2848.781795226159
2018-03-21,2849.285178234423
2018-03-22,2794.5308055762125
2018-03-23,2733.8044036698984
2018-03-26,2755.763579320058
2018-03-27,2751.6512534770486
2018-03-28,2748.428041329147
2018-03-29,2783.1558086658997
2018-03-30,2785.3909923127594
2018-04-02,2749.028855695039
2018-04-03,2769.479181550719
2018-04-04,2774.8429385072445
2018-04-05,2816.997490250717
2018-04-06,2776.3460511545077
2018-04-09,2774.869546574958
2018-04-10,2803.6207027121054
2018-04-11,2788.2415402227844
2018-04-12,2813.5929402043225
2018-04-13,2807.7693742581805
2018-04-16,2811.101100834917
2018-04-17,2835.8548417746356
2018-04-18,2840.649702353161
2018-04-19,2836.8370756175755
2018-04-20,2833.369458455281
2018-04-23,2840.6197385490755
2018-04-24,2822.7393197461743
2018-04-25,2822.5712557370125
2018-04-26,2856.074021630787
2018-04-27,2866.190266821332
2018-04-30,2861.08770288304
2018-05-01,2879.4703722890185
2018-05-02,2877.8191053014816
2018-05-03,2869.449697616069
2018-05-04,2896.7985653882224
2018-05-07,2912.2419491614696
2018-05-08,2925.903798231793
2018-05-09,2943.9700322362078
2018-05-10,2958.4377591273515
2018-05-11,2955.7558701207286
2018-05-14,2955.016263714214
2018-05-15,2957.559622156082
2018-05-16,2982.9126353284346
2018-05-17,2983.651942551228
2018-05-18,2982.6339473271764
2018-05-21,2999.3111844446244
2018-05-22,2992.376331848389
2018-05-23,3000.730216252157
2018-05-24,2990.851110865228
2018-05-25,3001.001008445374
2018-05-28,3005.242665677471
2018-05-29,2988.3480747371646
2018-05-30,2995.0855616006857
2018-05-31,2973.0257026285067
2018-06-01,2998.189332322006
2018-06-04,3010.5560233250644
2018-06-05,3014.9988747742764
2018-06-06,3009.389723365225
2018-06-07,2999.1502876456293
2018-06-08,3010.9101490834337
2018-06-11,3009.814428350508
2018-06-12,3017.746438170918
2018-06-13,3013.3783811049416
2018-06-14,3045.255063635032
2018-06-15,3039.3361964752125
2018-06-18,3028.767914946847
2018-06-19,3018.0176993697273
2018-06-20,3025.6683536051314
2018-06-21,2999.076580382501
2018-06-22,3004.1173869776035
2018-06-25,2950.459107738192
2018-06-26,2958.657161176633
2018-06-27,2955.4097733809335
2018-06-28,2961.6659185771637
2018-06-29,2956.12523502646
2018-07-02,2960.9483939326055
2018-07-03,2951.1111847804827
2018-07-04,2952.1729447936555
2018-07-05,2954.555302720801
2018-07-06,2964.876190042191
2018-07-09,2991.003737231412
2018-07-10,3006.03698172928
2018-07-11,2979.3145255442896
2018-07-12,3006.2779748100634
2018-07-13,3016.5192293037276
2018-07-16,3001.7067396012326
2018-07-17,3015.7133051974947
2018-07-18,3030.7701051957197
2018-07-19,3028.1158413927947
2018-07-20,3010.9650487323966
2018-07-23,3011.2584776927197
2018-07-24,3026.0361930470694
2018-07-25,3049.424554563427
2018-07-26,3055.8372047141515
2018-07-27,3049.5859319166375
2018-07-30,3023.3747087612637
2018-07-31,3031.9789779028106
2018-08-01,3035.5556646718983
2018-08-02,3044.772983932112
2018-08-03,3061.093003339932
2018-08-06,3071.4499562112396
2018-08-07,3076.2805156561053
2018-08-08,3072.0100806421283
2018-08-09,3078.7480867762365
2018-08-10,3082.2786607256335
2018-08-13,3063.667194365622
2018-08-14,3089.306608507325
2018-08-15,3071.651954635318
2018-08-16,3069.8347282521445
2018-08-17,3075.266188964623
2018-08-20,3081.2055242178244
2018-08-21,3072.1230531350084
2018-08-22,3059.075186247897
2018-08-23,3056.5877700481833
2018-08-24,3059.1274592622617
2018-08-27,3075.6629418703947
2018-08-28,3068.1686466702236
2018-08-29,3083.274061579243
2018-08-30,3078.590413956506
2018-08-31,3078.211392699669
2018-09-03,3074.6251197635656
2018-09-04,3077.5280155024116
2018-09-05,3041.848416953639
2018-09-06,3028.6246091208773
2018-09-07,3034.387556311353
2018-09-10,3032.1737833819266
2018-09-11,3040.7474057142663
2018-09-12,3036.9143795193568
2018-09-13,3039.071202010159
2018-09-14,3050.3010189988054
2018-09-17,3032.43070722815
2018-09-18,3045.255560691534
2018-09-19,3061.786460615258
2018-09-20,3064.4033252130557
2018-09-21,3070.208857443887
2018-09-24,3051.6158468432395
2018-09-25,3054.7568254430525
2018-09-26,3059.5732365377357
2018-09-27,3077.99231812531
2018-09-28,3088.5793520842126
2018-10-01,3098.681698515545
2018-10-02,3095.5684615375008
2018-10-03,3101.8677301110642
2018-10-04,3075.0298352008595
2018-10-05,3055.8524431969886
2018-10-08,3053.7271310757487
2018-10-09,3046.2675061085633
2018-10-10,2965.2824076224047
2018-10-11,2893.7322859738097
2018-10-12,2922.8728771798446
2018-10-15,2905.0388179782003
2018-10-16,2957.869531884915
2018-10-17,2968.4015733876267
2018-10-18,2942.1281096205844
2018-10-19,2935.0314788025958
2018-10-22,2933.2994941222537
2018-10-23,2903.1109339475443
2018-10-24,2858.251902709951
2018-10-25,2882.8296656970197
2018-10-26,2851.745374889237
2018-10-29,2837.3876060180937
2018-10-30,2873.452236716664
2018-10-31,2919.522281779039
2018-11-01,2934.2917890227163
2018-11-02,2942.684842853631
2018-11-05,2940.1049578699008
2018-11-06,2948.2831448987135
2018-11-07,2978.839779220379
2018-11-08,2987.3817865041747
2018-11-09,2975.641797914473
2018-11-12,2953.607540398729
2018-11-13,2942.266270370044
2018-11-14,2921.256246406417
2018-11-15,2937.112044393481
2018-11-16,2926.3916727815554
2018-11-19,2882.818898525692
2018-11-20,2846.8957526529275
2018-11-21,2863.549295062593
2018-11-22,2860.3103711574377
2018-11-23,2863.644729415236
2018-11-26,2897.0387601742923
2018-11-27,2910.2258778494743
2018-11-28,2956.4909139360625
2018-11-29,2937.3038847248695
2018-11-30,2961.215022248555
2018-12-03,2993.54756493368
2018-12-04,2925.20174383444
2018-12-05,2913.695760717528
2018-12-06,2873.4899190977276
2018-12-07,2840.211669854369
2018-12-10,2819.6569734629325
2018-12-11,2834.7488496330143
2018-12-12,2856.9812645068732
2018-12-13,2859.3030671459533
2018-12-14,2827.0441335434502
2018-12-17,2778.507465077628
2018-12-18,2762.860218495105
2018-12-19,2730.054884856663
2018-12-20,2690.0932943609155
2018-12-21,2653.6139238925844
2018-12-24,2612.4052623227576
2018-12-25,2601.138288223977
2018-12-26,2673.745724572158
2018-12-27,2691.5521577336776
2018-12-28,2699.562125664688
2018-12-31,2718.5838693714627
2019-01-01,2718.738850088576
2019-01-02,2731.3296240862674
2019-01-03,2686.488089959395
2019-01-04,2751.7569153885534
2019-01-07,2766.3459398624514
2019-01-08,2792.0740030202387
2019-01-09,2801.482320657396
2019-01-10,2809.1771579937626
2019-01-11,2820.2481699941004
2019-01-14,2808.4846970556446
2019-01-15,2839.554910828947
2019-01-16,2855.138949028787
2019-01-17,2871.0935332314525
2019-01-18,2909.047347690993
2019-01-21,2909.664655734377
2019-01-22,2881.0065942672377
2019-01-23,2876.6465137178034
2019-01-24,2891.080637717313
2019-01-25,2908.43245196283
2019-01-28,2882.213758620536
2019-01-29,2888.7813041268646
2019-01-30,2914.3271252183795
2019-01-31,2928.954920532991
2019-02-01,2932.2823838931645
2019-02-04,2953.2245825467585
2019-02-05,2975.7189813793634
2019-02-06,2977.9523837919987
2019-02-07,2955.8138014799533
2019-02-08,2952.5608509849244
2019-02-11,2968.155428102866
2019-02-12,2995.0077905692297
2019-02-13,3008.2759933210577
2019-02-14,3005.7084917419384
2019-02-15,3031.732196419985
2019-02-18,3030.106878717578
2019-02-19,3027.4177387417226
2019-02-20,3037.6575639361645
2019-02-21,3030.9193531163232
2019-02-22,3048.385708511121
2019-02-25,3055.5865283236603
2019-02-26,3050.9231746378555
2019-02-27,3044.6451520587448
2019-02-28,3032.5734778102424
2019-03-01,3046.911708164233
2019-03-04,3057.686126156814
2019-03-05,3058.408588600351
2019-03-06,3041.562418697291
2019-03-07,3039.2489386598277
2019-03-08,3020.8347250687375
2019-03-11,3058.192422892545
2019-03-12,3059.1139237370703
2019-03-13,3065.060394184391
2019-03-14,3066.7395985825005
2019-03-15,3079.4104125564886
2019-03-18,3092.234891829657
2019-03-19,3092.810663736085
2019-03-20,3079.178488314668
2019-03-21,3098.4278046744794
2019-03-22,3070.916143593307
2019-03-25,3046.7966011105577
2019-03-26,3080.4782133348313
2019-03-27,3077.228319633589
2019-03-28,3084.7869702038274
2019-03-29,3107.048029017117
2019-04-01,3144.4780269688285
2019-04-02,3152.6530416552378
2019-04-03,3160.194880985296
2019-04-04,3164.5581672658564
2019-04-05,3174.4484046241823
2019-04-08,3168.322218290071
2019-04-09,3153.2436833927177
2019-04-10,3168.631334774006
2019-04-11,3159.8576836116317
2019-04-12,3164.4626900158355
2019-04-15,3167.94079551992
2019-04-16,3175.268340863064
2019-04-17,3171.1912628785813
2019-04-18,3184.7506247293036
2019-04-19,3185.2550119750153
2019-04-22,3181.4863628486883
2019-04-23,3213.5089260172026
2019-04-24,3207.0585228042482
2019-04-25,3215.848905998861
2019-04-26,3222.8656408280394
2019-04-29,3226.0236450190373
2019-04-30,3216.78679123629
2019-05-01,3195.8388511946705
2019-05-02,3200.702904121049
2019-05-03,3224.4030581756892
2019-05-06,3203.4342113991447
2019-05-07,3162.4677626958446
2019-05-08,3151.321206619368
2019-05-09,3121.0855741500814
2019-05-10,3128.2535864320726
2019-05-13,3069.027259723856
2019-05-14,3094.5749196131264
2019-05-15,3111.537388213242
2019-05-16,3138.6113181793335
2019-05-17,3125.987824578752
2019-05-20,3108.0230775824853
