Date,ACWI ex COLOMBIA IMI
2016-08-15,2482.8235049074483
2016-08-16,2457.9243841144853
2016-08-17,2452.8796818841533
2016-08-18,2451.479829243884
2016-08-19,2444.5145758302906
2016-08-22,2443.0594035447516
2016-08-23,2453.6342866363643
2016-08-24,2456.9172454963327
2016-08-25,2445.9965263242902
2016-08-26,2445.681450228821
2016-08-29,2468.397458261435
2016-08-30,2470.2858222924187
2016-08-31,2466.568915014923
2016-09-01,2459.3701799584023
2016-09-02,2482.967978146573
2016-09-05,2493.442289108851
2016-09-06,2488.093706881325
2016-09-07,2491.4534562768154
2016-09-08,2481.2414981869365
2016-09-09,2442.495404875257
2016-09-12,2444.345094435427
2016-09-13,2411.9610738404776
2016-09-14,2407.5741154453012
2016-09-15,2425.4775879513
2016-09-16,2432.1111287875947
2016-09-19,2440.6823800538905
2016-09-20,2443.1367367998682
2016-09-21,2476.200726493292
2016-09-22,2483.1434074489116
2016-09-23,2473.2949774289077
2016-09-26,2441.1660898411587
2016-09-27,2464.1155589216055
2016-09-28,2475.6472812514394
2016-09-29,2459.38197534428
2016-09-30,2462.3713107998383
2016-10-03,2465.716082882787
2016-10-04,2473.124320557972
2016-10-05,2468.500209984074
2016-10-06,2472.1301029355473
2016-10-07,2461.132863001296
2016-10-10,2475.7844854646405
2016-10-11,2468.9850518991575
2016-10-12,2472.3511239978284
2016-10-13,2457.109532875101
2016-10-14,2469.5265707397875
2016-10-17,2464.023567763335
2016-10-18,2489.494898019949
2016-10-19,2500.4710137310394
2016-10-20,2506.11162657641
2016-10-21,2514.197936727858
2016-10-24,2519.7278177078033
2016-10-25,2517.824939152446
2016-10-26,2499.555283433065
2016-10-27,2489.0862450163318
2016-10-28,2481.892093736916
2016-10-31,2475.4936078624496
2016-11-01,2447.317678952875
2016-11-02,2412.2212486565754
2016-11-03,2409.393295873571
2016-11-04,2393.7870957311475
2016-11-07,2449.6780559517756
2016-11-08,2456.839387024319
2016-11-09,2480.1466652774207
2016-11-10,2503.0950642821963
2016-11-11,2497.388366152239
2016-11-14,2521.861438264133
2016-11-15,2533.7179964009606
2016-11-16,2544.49606176694
2016-11-17,2555.9773676616906
2016-11-18,2567.720455831147
2016-11-21,2573.9227722046126
2016-11-22,2589.946797836165
2016-11-23,2599.8531632869503
2016-11-24,2595.5687152316154
2016-11-25,2596.6374725528362
2016-11-28,2592.7270932979627
2016-11-29,2585.9545421571534
2016-11-30,2586.054238652906
2016-12-01,2578.970288057513
2016-12-02,2565.863312704665
2016-12-05,2564.2417326424097
2016-12-06,2578.3843820904126
2016-12-07,2600.3637866531867
2016-12-08,2648.628197783374
2016-12-09,2675.264869461368
2016-12-12,2654.159824902809
2016-12-13,2664.895333543687
2016-12-14,2645.92300725454
2016-12-15,2689.3569263870036
2016-12-16,2690.694559179761
2016-12-19,2688.363610331211
2016-12-20,2707.77310113446
2016-12-21,2691.4968762196304
2016-12-22,2678.742104242968
2016-12-23,2679.969994000763
2016-12-26,2679.3546351545183
2016-12-27,2684.35147381174
2016-12-28,2690.191197239204
2016-12-29,2672.251002790925
2016-12-30,2656.8595180788952
2017-01-02,2659.463704489191
2017-01-03,2709.6403271577706
2017-01-04,2710.97830404258
2017-01-05,2692.697117371226
2017-01-06,2698.1424943416173
2017-01-09,2693.6998322273303
2017-01-10,2691.8486377500894
2017-01-11,2721.7625321116716
2017-01-12,2684.088481986171
2017-01-13,2698.1071509716126
2017-01-16,2695.1480008268277
2017-01-17,2672.227173982486
2017-01-18,2677.5911729777094
2017-01-19,2683.2964519691945
2017-01-20,2675.3067259434365
2017-01-23,2660.0295166971136
2017-01-24,2673.7096287156796
2017-01-25,2698.0792282255234
2017-01-26,2714.5872985716783
2017-01-27,2704.030231331309
2017-01-30,2691.163506387466
2017-01-31,2663.275588938746
2017-02-01,2677.932560219767
2017-02-02,2669.2640568925362
2017-02-03,2689.767290759513
2017-02-06,2692.9941029608126
2017-02-07,2703.729511813327
2017-02-08,2706.3828212653702
2017-02-09,2726.651857745792
2017-02-10,2749.084625658708
2017-02-13,2766.8341440943323
2017-02-14,2778.483814700747
2017-02-15,2791.526966395959
2017-02-16,2771.6890609226266
2017-02-17,2780.123379211114
2017-02-20,2784.3233018301053
2017-02-21,2816.2653389438674
2017-02-22,2814.3877342501028
2017-02-23,2805.5141704184502
2017-02-24,2803.1423040359173
2017-02-27,2793.4104782641407
2017-02-28,2783.3696790314284
2017-03-01,2826.8449419394196
2017-03-02,2822.9717432068196
2017-03-03,2811.52394106966
2017-03-06,2798.2862346665215
2017-03-07,2796.158332690817
2017-03-08,2793.7576507120793
2017-03-09,2784.159298436456
2017-03-10,2778.93875117153
2017-03-13,2785.8749902619766
2017-03-14,2782.8933897830825
2017-03-15,2804.160366167795
2017-03-16,2797.052212724168
2017-03-17,2796.2277824090265
2017-03-20,2791.6295934785535
2017-03-21,2756.7055139373024
2017-03-22,2751.520108679153
2017-03-23,2759.9394965315178
2017-03-24,2757.086213861004
2017-03-27,2735.2553374961403
2017-03-28,2759.2749432360383
2017-03-29,2789.403361869656
2017-03-30,2797.918905772132
2017-03-31,2797.995774728866
2017-04-03,2804.028957482298
2017-04-04,2802.469956284494
2017-04-05,2797.525595777976
2017-04-06,2799.7605519899
2017-04-07,2808.8269920103985
2017-04-10,2815.1100726427217
2017-04-11,2809.3134071386003
2017-04-12,2804.795074166713
2017-04-13,2791.5155344625255
2017-04-14,2789.2226742699495
2017-04-17,2799.281799141226
2017-04-18,2778.2121801092194
2017-04-19,2771.1249645662524
2017-04-20,2775.294650196962
2017-04-21,2790.7434678237896
2017-04-24,2787.1555190973017
2017-04-25,2788.4670697414367
2017-04-26,2802.7152881213974
2017-04-27,2803.53207161894
2017-04-28,2792.339760778956
2017-05-01,2791.5726731479845
2017-05-02,2802.9720616725285
2017-05-03,2795.6121992821804
2017-05-04,2788.1048713506007
2017-05-05,2790.894584045774
2017-05-08,2808.2304083153776
2017-05-09,2815.6801534260157
2017-05-10,2827.4793855801736
2017-05-11,2823.288185292963
2017-05-12,2810.9696452555313
2017-05-15,2811.3092022884703
2017-05-16,2792.868027550082
2017-05-17,2744.3586807367114
2017-05-18,2741.507014444506
2017-05-19,2744.9202213219714
2017-05-22,2747.735239930187
2017-05-23,2755.0819230042
2017-05-24,2768.07183667659
2017-05-25,2771.870685010622
2017-05-26,2776.8374885735334
2017-05-29,2777.309450635524
2017-05-30,2773.565129743612
2017-05-31,2757.988695559217
2017-06-01,2780.58180988436
2017-06-02,2786.017975968057
2017-06-05,2787.54486809439
2017-06-06,2776.8269816651114
2017-06-07,2779.0909366569003
2017-06-08,2788.328613595576
2017-06-09,2796.128181828539
2017-06-12,2783.567751397392
2017-06-13,2796.8601713689272
2017-06-14,2782.2153816002515
2017-06-15,2792.2536093084045
2017-06-16,2788.471542229053
2017-06-19,2815.7952071199275
2017-06-20,2806.4984445357663
2017-06-21,2798.0838186246383
2017-06-22,2797.9582569133827
2017-06-23,2793.850005860735
2017-06-26,2799.3605974236484
2017-06-27,2764.635343559233
2017-06-28,2763.646840047329
2017-06-29,2734.500487873846
2017-06-30,2735.266961527595
2017-07-03,2750.8696822827196
2017-07-04,2750.3231537282027
2017-07-05,2757.899571637313
2017-07-06,2724.1276119328186
2017-07-07,2732.356433492234
2017-07-10,2738.934264026353
2017-07-11,2732.9351624862184
2017-07-12,2757.8973102828686
2017-07-13,2770.3297350387106
2017-07-14,2775.7983763365014
2017-07-17,2772.8732171193715
2017-07-18,2748.358862395575
2017-07-19,2777.8337409942546
2017-07-20,2755.8215753606414
2017-07-21,2744.884417556159
2017-07-24,2745.2740933846558
2017-07-25,2747.8684191272214
2017-07-26,2756.0937832911095
2017-07-27,2751.457026028545
2017-07-28,2726.7257214073225
2017-07-31,2718.6352467779466
2017-08-01,2725.868700877009
2017-08-02,2714.013655987079
2017-08-03,2705.34639922875
2017-08-04,2734.884666832984
2017-08-07,2731.961644064185
2017-08-08,2740.3261880122536
2017-08-09,2729.394717695382
2017-08-10,2698.611837750735
2017-08-11,2682.403384678647
2017-08-14,2705.737826367267
2017-08-15,2715.2831361685803
2017-08-16,2727.484320110083
2017-08-17,2698.5053428459273
2017-08-18,2688.76821039546
2017-08-21,2676.929134186194
2017-08-22,2707.096300329866
2017-08-23,2693.4036048360645
2017-08-24,2695.1233981482787
2017-08-25,2687.2191744705533
2017-08-28,2671.0440505832685
2017-08-29,2652.997648390027
2017-08-30,2683.3240671203657
2017-08-31,2705.501399094877
2017-09-01,2717.2323043369165
2017-09-04,2704.263401685984
2017-09-05,2691.908964953049
2017-09-06,2693.3342675908502
2017-09-07,2686.853821008987
2017-09-08,2684.555514627526
2017-09-11,2715.655943009971
2017-09-12,2731.34671069031
2017-09-13,2737.2573142310853
2017-09-14,2744.2624558777197
2017-09-15,2729.9910366899226
2017-09-18,2739.067747293076
2017-09-19,2738.9658246305357
2017-09-20,2739.6134143224544
2017-09-21,2745.1910554212905
2017-09-22,2738.360327063508
2017-09-25,2751.256649923484
2017-09-26,2765.9938220154017
2017-09-27,2782.459955379944
2017-09-28,2774.8913912260687
2017-09-29,2779.1746902051177
2017-10-02,2806.1137409924268
2017-10-03,2811.662748719584
2017-10-04,2812.7771696197997
2017-10-05,2830.4393754580187
2017-10-06,2823.703314361713
2017-10-09,2820.3109425093057
2017-10-10,2815.651396484052
2017-10-11,2813.9413381983327
2017-10-12,2814.283813123458
2017-10-13,2823.362515761683
2017-10-16,2836.2316130541362
2017-10-17,2841.099095314651
2017-10-18,2839.6677917278785
2017-10-19,2821.2619198542
2017-10-20,2840.921854078512
2017-10-23,2842.9963685654197
2017-10-24,2840.240644221224
2017-10-25,2819.2779504407386
2017-10-26,2846.287060065308
2017-10-27,2887.305524676113
2017-10-30,2877.4693308331507
2017-10-31,2877.5088783227616
2017-11-01,2892.945816958024
2017-11-02,2881.1434929898132
2017-11-03,2897.204152531706
2017-11-06,2908.697390282407
2017-11-07,2910.020998656654
2017-11-08,2912.6574651360843
2017-11-09,2891.8412889405845
2017-11-10,2879.2834183418954
2017-11-13,2871.3000267430593
2017-11-14,2843.8308634849946
2017-11-15,2817.0589006719365
2017-11-16,2848.191074894284
2017-11-17,2847.089302383814
2017-11-20,2859.515190538662
2017-11-21,2884.311418606983
2017-11-22,2875.04342472074
2017-11-23,2864.624906024783
2017-11-24,2849.82691945779
2017-11-27,2846.40646109976
2017-11-28,2872.5609743940026
2017-11-29,2875.895088114866
2017-11-30,2866.562003133144
2017-12-01,2868.882176429816
2017-12-04,2874.849198686762
2017-12-05,2869.396264201035
2017-12-06,2866.849771604766
2017-12-07,2874.0961690053246
2017-12-08,2898.103284864649
2017-12-11,2898.702010452925
2017-12-12,2914.4372762595112
2017-12-13,2911.4535491962447
2017-12-14,2899.2400807325594
2017-12-15,2911.7393405551716
2017-12-18,2927.574056937233
2017-12-19,2918.9972719299694
2017-12-20,2901.697348394341
2017-12-21,2914.4818242854262
2017-12-22,2921.789449811529
2017-12-25,2922.2049441548284
2017-12-26,2913.762572048169
2017-12-27,2914.77777797611
2017-12-28,2912.185169824853
2017-12-29,2892.737769551381
2018-01-01,2892.5547546023636
2018-01-02,2904.9699099895765
2018-01-03,2922.8169108225006
2018-01-04,2932.4005081485925
2018-01-05,2960.2058627169677
2018-01-08,2978.6225688192103
2018-01-09,2994.161714831701
2018-01-10,2979.554735941316
2018-01-11,2976.517101435753
2018-01-12,2970.5421236958773
2018-01-15,2951.112895640424
2018-01-16,2955.335723227277
2018-01-17,2966.8560928278052
2018-01-18,2964.1076912336707
2018-01-19,2983.2984906764273
2018-01-22,2994.344470830151
2018-01-23,2999.148310671832
2018-01-24,2982.0793992052004
2018-01-25,2957.073066221141
2018-01-26,2991.6516237317164
2018-01-29,2991.5764432218816
2018-01-30,2949.093588702593
2018-01-31,2938.6474596912617
2018-02-01,2934.585774827349
2018-02-02,2889.7565301261197
2018-02-05,2808.8836076560665
2018-02-06,2808.816985725381
2018-02-07,2823.509673910819
2018-02-08,2764.7548918730267
2018-02-09,2767.060020618296
2018-02-12,2792.7539837753898
2018-02-13,2783.42241448271
2018-02-14,2808.3722663338026
2018-02-15,2826.106654778027
2018-02-16,2841.5287547715334
2018-02-19,2852.2818512900967
2018-02-20,2851.851737075097
2018-02-21,2852.781320414633
2018-02-22,2848.996544689166
2018-02-23,2886.16953953406
2018-02-26,2910.9131685749567
2018-02-27,2897.2490507304174
2018-02-28,2876.2699202303174
2018-03-01,2848.258435865309
2018-03-02,2816.74001428558
2018-03-05,2830.0655530528384
2018-03-06,2833.7645418581724
2018-03-07,2830.895745637571
2018-03-08,2860.2532356276315
2018-03-09,2893.6113364237412
2018-03-12,2904.687542956215
2018-03-13,2876.1409376290417
2018-03-14,2872.2036328908875
2018-03-15,2879.1286267537466
2018-03-16,2888.743045114317
2018-03-19,2847.7166779125137
2018-03-20,2863.300713822697
2018-03-21,2863.608151898555
2018-03-22,2808.8692485513798
2018-03-23,2747.803535538747
2018-03-26,2769.5733595877514
2018-03-27,2765.7572481010147
2018-03-28,2762.0412787032074
2018-03-29,2796.848191838079
2018-03-30,2799.070393693483
2018-04-02,2762.8705911309617
2018-04-03,2783.3027031733
2018-04-04,2788.2240139480214
2018-04-05,2830.2880092532987
2018-04-06,2789.9950897041494
2018-04-09,2788.708045893639
2018-04-10,2817.430989171281
2018-04-11,2802.334872367143
2018-04-12,2827.618624793929
2018-04-13,2821.814681309243
2018-04-16,2824.576573156051
2018-04-17,2849.076887839017
2018-04-18,2854.0233049770754
2018-04-19,2850.44390251845
2018-04-20,2847.0236953582726
2018-04-23,2854.292792850886
2018-04-24,2836.759824617746
2018-04-25,2836.5417882483634
2018-04-26,2869.793726405008
2018-04-27,2880.1104579699154
2018-04-30,2875.718070513487
2018-05-01,2894.246618639223
2018-05-02,2892.6923696063595
2018-05-03,2884.139485305997
2018-05-04,2911.065215878229
2018-05-07,2926.3937824744607
2018-05-08,2940.487733863903
2018-05-09,2958.475855993758
2018-05-10,2972.988972817569
2018-05-11,2970.5392298339993
2018-05-14,2970.219113779937
2018-05-15,2972.704344346024
2018-05-16,2997.875194617008
2018-05-17,2998.4019681565414
2018-05-18,2997.5196001789586
2018-05-21,3014.6420994756354
2018-05-22,3007.676321625035
2018-05-23,3015.68797130707
2018-05-24,3005.909436927279
2018-05-25,3016.1968652241076
2018-05-28,3020.7917669844173
2018-05-29,3003.837910779735
2018-05-30,3009.9852163103365
2018-05-31,2988.284397625442
2018-06-01,3013.0409422734647
2018-06-04,3025.625374323287
2018-06-05,3030.0981992560974
2018-06-06,3024.3722473350526
2018-06-07,3014.2722025583953
2018-06-08,3025.736039154642
2018-06-11,3024.650403676943
2018-06-12,3032.5372696756845
2018-06-13,3027.8761507723198
2018-06-14,3059.6728009832223
2018-06-15,3053.8229322995267
2018-06-18,3043.30430273212
2018-06-19,3031.9134882433773
2018-06-20,3039.8605181087014
2018-06-21,3012.9713010095265
2018-06-22,3018.0531012213683
2018-06-25,2964.153682244569
2018-06-26,2972.3401220217224
2018-06-27,2968.84640812592
2018-06-28,2975.305500246478
2018-06-29,2969.693217851177
2018-07-02,2974.6344587553594
2018-07-03,2964.3637497811433
2018-07-04,2965.2875936748105
2018-07-05,2967.4398200682836
2018-07-06,2977.7484398247057
2018-07-09,3004.2361980394044
2018-07-10,3019.2761350296933
2018-07-11,2992.4239685542157
2018-07-12,3019.463785564585
2018-07-13,3029.784161030617
2018-07-16,3015.0203421909982
2018-07-17,3028.772710232188
2018-07-18,3043.785386962707
2018-07-19,3041.1936612563236
2018-07-20,3024.061363914608
2018-07-23,3024.480048500386
2018-07-24,3039.4140317512656
2018-07-25,3063.0188324784763
2018-07-26,3069.280038246954
2018-07-27,3063.1304333428084
2018-07-30,3036.9016133036307
2018-07-31,3045.5164081279904
2018-08-01,3048.807786423729
2018-08-02,3057.4989061076103
2018-08-03,3073.6602362830436
2018-08-06,3084.254311313279
2018-08-07,3089.4568040125923
2018-08-08,3085.265542734236
2018-08-09,3092.2159435575136
2018-08-10,3095.8661852054374
2018-08-13,3077.0270822948555
2018-08-14,3102.567080173186
2018-08-15,3084.8346478753965
2018-08-16,3082.651848734858
2018-08-17,3088.0338063955323
2018-08-20,3094.184757562699
2018-08-21,3085.0054700256364
2018-08-22,3071.8928027841494
2018-08-23,3069.222022446678
2018-08-24,3071.4257626135736
2018-08-27,3088.282715881247
2018-08-28,3080.751885258891
2018-08-29,3096.083368440562
2018-08-30,3091.294636657383
2018-08-31,3090.875835500985
2018-09-03,3087.210045022975
2018-09-04,3090.518552414598
2018-09-05,3054.115150863925
2018-09-06,3040.5895814510804
2018-09-07,3046.3473947204543
2018-09-10,3043.6667032204464
2018-09-11,3052.1130495753837
2018-09-12,3048.2803491147097
2018-09-13,3050.8784514358713
2018-09-14,3062.4422600899757
2018-09-17,3044.4330015227906
2018-09-18,3057.398554305621
2018-09-19,3074.147723152522
2018-09-20,3076.5041669708157
2018-09-21,3082.8191280293686
2018-09-24,3063.753517823329
2018-09-25,3066.9011482682154
2018-09-26,3072.0240401691153
2018-09-27,3090.4410278189853
2018-09-28,3101.0883915533814
2018-10-01,3111.2263194082643
2018-10-02,3107.484205797842
2018-10-03,3113.681543124997
2018-10-04,3086.601646419212
2018-10-05,3067.4259579937307
2018-10-08,3065.108467506119
2018-10-09,3057.701670158369
2018-10-10,2977.0292084481694
2018-10-11,2904.832146702813
2018-10-12,2934.2300087972417
2018-10-15,2916.2077484189053
2018-10-16,2968.5299964746696
2018-10-17,2979.1439013248705
2018-10-18,2953.33511229767
2018-10-19,2946.3722095629173
2018-10-22,2945.293294062809
2018-10-23,2914.4247460862534
2018-10-24,2869.8993584338996
2018-10-25,2894.0593330658244
2018-10-26,2862.986825137109
2018-10-29,2848.6872183792057
2018-10-30,2884.208579951087
2018-10-31,2930.376729069612
2018-11-01,2945.412221334264
2018-11-02,2954.9978013175937
2018-11-05,2951.6714337100293
2018-11-06,2959.9348737334317
2018-11-07,2990.311142577987
2018-11-08,2998.915804067401
2018-11-09,2986.917420888531
2018-11-12,2965.4722468018476
2018-11-13,2954.4170564642563
2018-11-14,2933.367755287872
2018-11-15,2949.5984693713744
2018-11-16,2938.790077066917
2018-11-19,2895.594192843461
2018-11-20,2859.3655771621916
2018-11-21,2876.1002725508383
2018-11-22,2872.996337874969
2018-11-23,2876.4793847205333
2018-11-26,2910.227631371673
2018-11-27,2923.303870446965
2018-11-28,2969.617605116871
2018-11-29,2950.0698899198655
2018-11-30,2973.928748492286
2018-12-03,3006.8746451825145
2018-12-04,2939.0641170152476
2018-12-05,2927.1863360100037
2018-12-06,2886.6603699311718
2018-12-07,2853.507192134067
2018-12-10,2832.606934665658
2018-12-11,2847.8619719960593
2018-12-12,2870.3007480971287
2018-12-13,2873.021699541773
2018-12-14,2840.9144979988337
2018-12-17,2792.565292867672
2018-12-18,2776.630882179617
2018-12-19,2744.0490749996015
2018-12-20,2704.0995093793103
2018-12-21,2667.713150763853
2018-12-24,2626.742271303494
2018-12-25,2615.5419573953995
2018-12-26,2687.734110116157
2018-12-27,2705.2737802573406
2018-12-28,2713.226815517532
2018-12-31,2732.419872604165
2019-01-01,2732.573934668274
2019-01-02,2744.618856328555
2019-01-03,2699.750410897447
2019-01-04,2765.2560285120003
2019-01-07,2779.7956884181053
2019-01-08,2805.645118651339
2019-01-09,2815.360684308159
2019-01-10,2823.009881680494
2019-01-11,2834.278498569784
2019-01-14,2822.2730629770813
2019-01-15,2853.838592599242
2019-01-16,2869.5379894370626
2019-01-17,2885.19096331504
2019-01-18,2923.3058006903957
2019-01-21,2923.926068488561
2019-01-22,2895.380162146454
2019-01-23,2891.0242555447526
2019-01-24,2905.561218891726
2019-01-25,2923.0930896154023
2019-01-28,2896.920789630205
2019-01-29,2903.405403499558
2019-01-30,2928.86521557163
2019-01-31,2943.6233246790503
2019-02-01,2946.8852511460022
2019-02-04,2968.06268505017
2019-02-05,2990.463330229493
2019-02-06,2992.784863031745
2019-02-07,2970.856498991872
2019-02-08,2967.8854028953665
2019-02-11,2983.828871988136
2019-02-12,3010.4580556570877
2019-02-13,3024.1656156422314
2019-02-14,3021.6643575647904
2019-02-15,3046.984990417342
2019-02-18,3045.6913270678374
2019-02-19,3043.0217258344755
2019-02-20,3053.6039874645353
2019-02-21,3047.1657392584766
2019-02-22,3064.7448497068226
2019-02-25,3071.8393306456533
2019-02-26,3066.93901700478
2019-02-27,3060.8166423378398
2019-02-28,3048.724110934489
2019-03-01,3063.103583961126
2019-03-04,3074.120985426586
2019-03-05,3074.5783308486803
2019-03-06,3057.862847600773
2019-03-07,3055.5656533784563
2019-03-08,3036.7762819915088
2019-03-11,3074.2218409265815
2019-03-12,3075.396917247542
2019-03-13,3081.0790160039355
2019-03-14,3082.6121044429156
2019-03-15,3095.25402463447
2019-03-18,3108.2616263778086
2019-03-19,3108.7967547834164
2019-03-20,3095.0030042208655
2019-03-21,3113.9588698204698
2019-03-22,3087.1022790710276
2019-03-25,3062.513194088762
2019-03-26,3096.274622508908
2019-03-27,3093.3633486806857
2019-03-28,3101.1044759812453
2019-03-29,3123.6335040239396
2019-04-01,3161.5911749905467
2019-04-02,3170.0419304976394
2019-04-03,3177.6709471963995
2019-04-04,3181.892860821365
2019-04-05,3191.682832733834
2019-04-08,3185.356380756402
2019-04-09,3170.323993002554
2019-04-10,3185.736475491292
2019-04-11,3176.5904788105045
2019-04-12,3181.0338683878854
2019-04-15,3184.5194718878065
2019-04-16,3191.9153720906306
2019-04-17,3187.7458355271247
2019-04-18,3201.3350283142327
2019-04-19,3201.83643045365
2019-04-22,3198.032709168025
2019-04-23,3230.051199015342
2019-04-24,3223.5951486800036
2019-04-25,3232.4067835591827
2019-04-26,3239.4026635022096
2019-04-29,3242.7970281030216
2019-04-30,3233.2209073944364
2019-05-01,3212.2938209832364
2019-05-02,3217.8752667879044
2019-05-03,3241.6625463413397
2019-05-06,3219.70417855853
2019-05-07,3179.226649684121
2019-05-08,3167.6315300346105
2019-05-09,3136.6592702051794
2019-05-10,3143.9905457859127
2019-05-13,3085.1289749968037
2019-05-14,3110.150044919314
2019-05-15,3127.2031869949933
2019-05-16,3154.302125146559
2019-05-17,3141.4652832758006
2019-05-20,3123.5623917089215
2019-05-21,3138.955661928478
