Date,FINLAND IMI GROWTH
2001-08-30,667.0206500266285
2001-08-31,681.9736028879314
2001-09-03,678.4220787467265
2001-09-04,678.8383305179332
2001-09-05,638.6173479063058
2001-09-06,605.8331108527128
2001-09-07,576.8823785701913
2001-09-10,604.9320167263475
2001-09-11,580.8566402682814
2001-09-12,635.921333082368
2001-09-13,660.71959924965
2001-09-14,620.6522076996555
2001-09-17,660.0322866563238
2001-09-18,667.76278203911
2001-09-19,676.0875185061727
2001-09-20,675.1265331470507
2001-09-21,652.9543126212069
2001-09-24,703.4752156624045
2001-09-25,715.5575506070979
2001-09-26,701.2086698490401
2001-09-27,654.0784168345239
2001-09-28,692.4611836034891
2001-10-01,648.5853858062098
2001-10-02,664.328022817435
2001-10-03,645.2163186639306
2001-10-04,709.1236297476195
2001-10-05,712.8771244421191
2001-10-08,723.7992758365017
2001-10-09,742.0057937587511
2001-10-10,759.228443160465
2001-10-11,806.9246606512573
2001-10-12,810.5399589525207
2001-10-15,784.0941761037127
2001-10-16,811.0728722101136
2001-10-17,853.3374455879692
2001-10-18,805.5021065860522
2001-10-19,842.6726621217595
2001-10-22,867.070206773904
2001-10-23,923.4937351474907
2001-10-24,933.465744334427
2001-10-25,891.5306075220132
2001-10-26,924.4148867303803
2001-10-29,903.3864878991558
2001-10-30,848.9958778088754
2001-10-31,892.9188534820146
2001-11-01,889.9625961954341
2001-11-02,914.443074610902
2001-11-05,947.7276746038946
2001-11-06,973.1256367358835
2001-11-07,952.4387067565574
2001-11-08,1002.1623722760204
2001-11-09,968.2688306076155
2001-11-12,940.406117582983
2001-11-13,1011.1724078356121
2001-11-14,1031.9501273191654
2001-11-15,1060.8246980465176
2001-11-16,1078.7118594816413
2001-11-19,1056.9697448561612
2001-11-20,1011.3441797476797
2001-11-21,1007.4836080650032
2001-11-22,1049.8189968355427
2001-11-23,1055.2085617916018
2001-11-26,1075.798794132742
2001-11-27,1013.4072548811646
2001-11-28,987.8895743741285
2001-11-29,967.7370005214282
2001-11-30,1000.2496238560905
2001-12-03,983.7735803684058
2001-12-04,1019.2469065844695
2001-12-05,1073.8917032181062
2001-12-06,1073.89171168169
2001-12-07,1084.01855673666
2001-12-10,1045.9136594154809
2001-12-11,1090.6313163935454
2001-12-12,1076.1418971109695
2001-12-13,1026.800167427714
2001-12-14,1016.7970296013089
2001-12-17,1060.0913863962894
2001-12-18,1066.625341888725
2001-12-19,1037.989089507784
2001-12-20,1014.3717002389336
2001-12-21,1046.1478796948638
2001-12-24,1046.1478796948636
2001-12-25,1046.1478796948636
2001-12-26,1046.1478796948638
2001-12-27,1065.7096854718536
2001-12-28,1090.5415904444749
2001-12-31,1090.479900107787
2002-01-01,1090.479900107787
2002-01-02,1056.5078530693092
2002-01-03,1113.4648084246692
2002-01-04,1113.8026281041323
2002-01-07,1099.6176566434794
2002-01-08,1039.3408101009927
2002-01-09,1022.6403430285452
2002-01-10,998.3820814232532
2002-01-11,1020.6061331615351
2002-01-14,959.6189207388807
2002-01-15,975.7654154244653
2002-01-16,965.4245555158959
2002-01-17,988.1236134993325
2002-01-18,980.8274924661022
2002-01-21,930.6566649214466
2002-01-22,928.7481492297746
2002-01-23,947.2800376506856
2002-01-24,1030.4236184424558
2002-01-25,1010.3793365850905
2002-01-28,1035.559627534123
2002-01-29,1026.0979704454444
2002-01-30,990.9831514992791
2002-01-31,1018.0139083348486
