Date,USA IMI GROWTH
1999-04-22,1269.9324852415948
1999-04-23,1269.6838771252787
1999-04-26,1290.9114547179445
1999-04-27,1276.928846412358
1999-04-28,1250.9858831361394
1999-04-29,1240.0564803811567
1999-04-30,1240.4975478187675
1999-05-03,1248.751633704532
1999-05-04,1222.3413506597958
1999-05-05,1231.0183319713512
1999-05-06,1200.8364036318417
1999-05-07,1209.7767781448185
1999-05-10,1211.0782949757381
1999-05-11,1240.374630893887
1999-05-12,1260.3580490097622
1999-05-13,1264.2217341100666
1999-05-14,1227.3302208673483
1999-05-17,1237.770406548677
1999-05-18,1236.6516175864265
1999-05-19,1248.4387865031392
1999-05-20,1242.9888118700098
1999-05-21,1237.8722740001092
1999-05-24,1207.8569520678568
1999-05-25,1177.630323279609
1999-05-26,1210.7629964803955
1999-05-27,1200.505439274342
1999-05-28,1221.409435574277
1999-05-31,1224.688858712416
1999-06-01,1206.0327294280605
1999-06-02,1223.1825657365944
1999-06-03,1224.4287206931037
1999-06-04,1267.945130048634
1999-06-07,1275.7342950281384
1999-06-08,1238.9146683060812
1999-06-09,1245.90119573621
1999-06-10,1217.806659893484
1999-06-11,1204.9093873844415
1999-06-14,1196.3454026115257
1999-06-15,1206.3536980362073
1999-06-16,1258.4714774727715
1999-06-17,1271.278689555585
1999-06-18,1266.1963550146947
1999-06-21,1292.4525812736913
1999-06-22,1280.0507763537673
1999-06-23,1281.9245753776077
1999-06-24,1262.2441718232249
1999-06-25,1244.57795488206
1999-06-28,1275.4809905617683
1999-06-29,1303.6537408248557
1999-06-30,1331.9649578295869
1999-07-01,1350.138913610009
1999-07-02,1367.1801554170215
1999-07-05,1365.710141076609
1999-07-06,1361.0226670302225
1999-07-07,1371.1038544204443
1999-07-08,1382.4449247260725
1999-07-09,1390.7103261215896
1999-07-12,1393.1641542761706
1999-07-13,1383.5962085264523
1999-07-14,1391.7155492477305
1999-07-15,1398.6921065942706
1999-07-16,1409.8337070839962
1999-07-19,1402.1473405082618
1999-07-20,1329.6411398245964
1999-07-21,1324.0818083183756
1999-07-22,1297.0922390747623
1999-07-23,1298.4309727685022
1999-07-26,1256.1843128290984
1999-07-27,1278.697626886752
1999-07-28,1286.7274436299415
1999-07-29,1248.5061273923748
1999-07-30,1242.2267708221932
1999-08-02,1240.8203149941346
1999-08-03,1229.3706033778894
1999-08-04,1195.7054563125564
1999-08-05,1200.010855325673
1999-08-06,1191.0681836838728
1999-08-09,1191.2816772766867
1999-08-10,1175.6119565032068
1999-08-11,1208.689707010082
1999-08-12,1209.8527420984944
1999-08-13,1251.5176562717513
1999-08-16,1257.5068987632376
1999-08-17,1277.2003969287439
1999-08-18,1263.5653252168402
1999-08-19,1241.8276954072282
1999-08-20,1255.1057598345596
1999-08-23,1292.485173394748
1999-08-24,1305.2623570501373
1999-08-25,1340.0482789525706
1999-08-26,1327.3457234226219
1999-08-27,1312.050579322558
1999-08-30,1293.0652066972111
1999-08-31,1279.5220539461948
1999-09-01,1284.738471006563
1999-09-02,1263.040050002946
1999-09-03,1315.719404065637
1999-09-06,1318.8289696831112
1999-09-07,1316.3766729488773
1999-09-08,1308.6742249890813
1999-09-09,1320.8375173746977
1999-09-10,1343.4714689647699
1999-09-13,1340.4728401815476
1999-09-14,1333.0388644587051
1999-09-15,1314.5897058081712
1999-09-16,1314.6253043947127
1999-09-17,1336.3135906624368
1999-09-20,1341.8359071385182
1999-09-21,1306.1504415746788
1999-09-22,1309.772466445218
1999-09-23,1280.6819957779742
1999-09-24,1273.2219018666788
1999-09-27,1283.2357586658113
1999-09-28,1274.0335073495746
1999-09-29,1247.4314996516416
1999-09-30,1253.3603528707854
1999-10-01,1249.943098827817
1999-10-04,1273.2552606049132
1999-10-05,1279.2299708230066
1999-10-06,1302.3779154688154
1999-10-07,1294.757394637214
1999-10-08,1325.9273098931583
1999-10-11,1329.9512510872103
1999-10-12,1294.7220674538235
1999-10-13,1257.3981012937004
1999-10-14,1253.483536297993
1999-10-15,1208.6101568105157
1999-10-18,1207.3806089056345
1999-10-19,1225.034648179659
1999-10-20,1258.7218470388466
1999-10-21,1254.1635858501531
1999-10-22,1279.989568339585
1999-10-25,1278.4561569772166
1999-10-26,1276.9037489491188
1999-10-27,1287.1670854830863
1999-10-28,1332.1893451345484
1999-10-29,1363.8971462399927
1999-11-01,1359.6671080700175
1999-11-02,1355.0657881285658
1999-11-03,1371.9848519699933
1999-11-04,1390.0516626560986
1999-11-05,1408.8334949947828
1999-11-08,1423.4082154206806
1999-11-09,1408.9615333853442
1999-11-10,1418.3042460869003
1999-11-11,1435.4338289442442
1999-11-12,1458.8190287521963
1999-11-15,1457.276035647164
1999-11-16,1486.8144858236499
1999-11-17,1466.6965259376664
1999-11-18,1503.3461549415224
1999-11-19,1509.8737947363732
1999-11-22,1512.6969360041687
1999-11-23,1501.278690719185
1999-11-24,1536.1620805124483
1999-11-25,1536.3880974933961
1999-11-26,1553.515972161988
1999-11-29,1552.145117868402
1999-11-30,1514.8420493050517
1999-12-01,1525.0861950992548
1999-12-02,1564.3069836832888
1999-12-03,1592.7420768294305
1999-12-06,1564.1340066147225
1999-12-07,1563.9200735025922
1999-12-08,1564.5303410213019
1999-12-09,1582.590493600389
1999-12-10,1595.8887183185725
1999-12-13,1615.5571196363226
1999-12-14,1596.6045277054698
1999-12-15,1613.9977313223158
1999-12-16,1614.2897952850158
1999-12-17,1636.880152591341
1999-12-20,1646.1408715856157
1999-12-21,1676.5268279096024
1999-12-22,1686.5634283027273
1999-12-23,1695.9122512406802
1999-12-24,1695.9122512406802
1999-12-27,1708.2980940787872
1999-12-28,1712.501336642352
1999-12-29,1733.2662855318872
1999-12-30,1736.4927747097634
1999-12-31,1745.2403238301779
2000-01-03,1730.3313036049512
2000-01-04,1619.6965301660155
2000-01-05,1603.847689678616
2000-01-06,1553.5291659404154
2000-01-07,1633.2219639837076
2000-01-10,1689.6757357677482
2000-01-11,1642.5248835228215
2000-01-12,1624.9202355167372
2000-01-13,1660.7466906125196
2000-01-14,1711.7071608405438
2000-01-17,1718.5825094485022
2000-01-18,1722.4754094871073
2000-01-19,1737.2931711144256
2000-01-20,1739.2559629400548
2000-01-21,1753.9176887870722
2000-01-24,1707.8623453891732
2000-01-25,1718.6317138537815
2000-01-26,1704.5312394294324
2000-01-27,1714.58556895511
2000-01-28,1672.900342008762
2000-01-31,1692.361945404557
2000-02-01,1740.1076504647767
2000-02-02,1748.463132091827
2000-02-03,1768.2502806428492
2000-02-04,1784.0559096703062
2000-02-07,1801.293115291266
2000-02-08,1823.9665427541422
2000-02-09,1786.5617659753264
2000-02-10,1821.7328089201806
2000-02-11,1787.118339322095
2000-02-14,1805.7764089273596
2000-02-15,1804.9430209096793
2000-02-16,1791.0751072860037
2000-02-17,1809.599116837923
2000-02-18,1759.4572627658388
2000-02-21,1755.9813074825267
2000-02-22,1716.8135358769812
2000-02-23,1767.5297827141912
2000-02-24,1798.9341305638986
2000-02-25,1812.8147592122236
2000-02-28,1837.8948955924398
2000-02-29,1885.9924183961339
2000-03-01,1903.1672942038042
2000-03-02,1903.6080218265822
2000-03-03,1973.2215205388086
2000-03-06,1961.9862395401638
2000-03-07,1927.4603798441894
2000-03-08,1950.7467210415284
2000-03-09,1987.815751052979
2000-03-10,1990.4524663792315
2000-03-13,1944.849629413825
2000-03-14,1894.9308528501751
2000-03-15,1872.2408766064136
2000-03-16,1934.610498300115
2000-03-17,1971.106486846744
2000-03-20,1925.8798582149293
2000-03-21,1964.5433289048633
2000-03-22,2027.5792022679657
2000-03-23,2037.8807312722834
2000-03-24,2042.9736738369686
2000-03-27,2044.3677977715924
2000-03-28,2010.9744040610237
2000-03-29,1998.7471404245655
2000-03-30,1940.111032250218
2000-03-31,1967.082915374099
2000-04-03,1896.4942375771257
2000-04-04,1873.422906797002
2000-04-05,1857.6388082823294
2000-04-06,1905.1279902150734
2000-04-07,1958.5352436887854
2000-04-10,1890.766146355144
2000-04-11,1846.7446731773096
2000-04-12,1764.370145007448
2000-04-13,1724.2336411949916
2000-04-14,1592.8803757797482
2000-04-17,1673.5511707611881
2000-04-18,1769.8780708106885
2000-04-19,1759.605458403878
2000-04-20,1752.8483900525118
2000-04-21,1752.8483900525118
2000-04-24,1710.564699054324
2000-04-25,1818.9404920307811
2000-04-26,1804.8424151297313
2000-04-27,1866.873643847297
2000-04-28,1880.676055995394
2000-05-01,1917.5724017960106
2000-05-02,1864.8071005818383
2000-05-03,1854.3260558909647
2000-05-04,1854.5471084793633
2000-05-05,1891.1124672419667
2000-05-08,1848.341222882526
2000-05-09,1800.9893616364018
2000-05-10,1716.4311668526461
2000-05-11,1768.4587648007514
2000-05-12,1782.9514876118315
2000-05-15,1804.5727727160408
2000-05-16,1863.2410120556967
2000-05-17,1863.7445964551284
2000-05-18,1821.498787306376
2000-05-19,1766.9401054303514
2000-05-22,1727.363459130143
2000-05-23,1651.5928602005372
2000-05-24,1688.0811076946022
2000-05-25,1672.6135119602964
2000-05-26,1632.6068184728936
2000-05-29,1629.4526196387683
2000-05-30,1712.031279039862
2000-05-31,1712.0625995626185
2000-06-01,1766.2925275455057
2000-06-02,1824.1450598534154
2000-06-05,1822.1451900194654
2000-06-06,1771.526743025183
2000-06-07,1804.1235335880863
2000-06-08,1804.2199142466852
2000-06-09,1817.582767244898
2000-06-12,1775.2756015141297
2000-06-13,1800.9288650880078
2000-06-14,1791.5106066743936
2000-06-15,1831.9202300430918
2000-06-16,1818.6647589381973
2000-06-19,1866.708384169981
2000-06-20,1877.6975653462619
2000-06-21,1910.6032109104337
2000-06-22,1869.9585860420075
2000-06-23,1842.7221218418674
2000-06-26,1865.450170704348
2000-06-27,1838.7692647499398
2000-06-28,1858.0462284623159
2000-06-29,1828.694950950815
2000-06-30,1857.1691207259698
2000-07-03,1876.9780873682103
2000-07-04,1880.337420682445
2000-07-05,1818.2153092357025
2000-07-06,1845.524462822668
2000-07-07,1891.6441947635242
2000-07-10,1876.1550980635927
2000-07-11,1876.0761230331757
2000-07-12,1928.1427819952762
2000-07-13,1967.4254204964388
2000-07-14,1996.1142212211942
2000-07-17,2014.9897259144764
2000-07-18,1980.598533234383
2000-07-19,1960.202565970773
2000-07-20,1998.349932951514
2000-07-21,1944.969495134198
2000-07-24,1901.4035703313123
2000-07-25,1895.633080802778
2000-07-26,1869.0236481561626
2000-07-27,1839.286782687575
2000-07-28,1801.3316870723584
2000-07-31,1830.3203283063542
2000-08-01,1821.4517583360196
2000-08-02,1837.9220738175286
2000-08-03,1884.1214984197777
2000-08-04,1887.6765364669411
2000-08-07,1919.626743914075
2000-08-08,1943.8957795820131
2000-08-09,1931.287712827623
2000-08-10,1870.6455702659637
2000-08-11,1894.2560392671796
2000-08-14,1926.0648934035532
2000-08-15,1901.8353710261572
2000-08-16,1904.4417831678525
2000-08-17,1933.5839901997472
2000-08-18,1943.0339500211269
2000-08-21,1963.8211855639177
2000-08-22,1974.2923863746903
2000-08-23,2005.5069647336823
2000-08-24,2001.2613195333508
2000-08-25,1997.6335411680832
2000-08-28,2020.1813657896942
2000-08-29,2029.7308668857129
2000-08-30,2034.882736857092
2000-08-31,2075.2259849648603
2000-09-01,2061.403237336719
2000-09-04,2061.976040281405
2000-09-05,2052.312734246141
2000-09-06,2025.6617357940793
2000-09-07,2071.235004093583
2000-09-08,2043.6977146830525
2000-09-11,2027.8999075350566
2000-09-12,2014.611621314479
2000-09-13,2021.9542350417128
2000-09-14,2036.9085214667873
2000-09-15,2001.5180374993934
2000-09-18,1978.5647569689543
2000-09-19,2027.3635238100599
2000-09-20,2045.4632069423274
2000-09-21,2018.6374446151844
2000-09-22,1943.950448671823
2000-09-25,1940.2281674205028
2000-09-26,1899.078510367749
2000-09-27,1883.9595004268463
2000-09-28,1931.2668708119209
2000-09-29,1889.3412719615817
2000-10-02,1859.43607964086
2000-10-03,1830.1471150495427
2000-10-04,1866.746181734045
2000-10-05,1858.771932284993
2000-10-06,1812.2518580904398
2000-10-09,1808.1686292010156
2000-10-10,1771.4206300805618
2000-10-11,1717.8403834493301
2000-10-12,1686.2542363986188
2000-10-13,1789.859794718006
2000-10-16,1812.7177668257718
2000-10-17,1765.275123986817
2000-10-18,1750.3141796937473
2000-10-19,1868.7089113568302
2000-10-20,1903.215348305373
2000-10-23,1907.6923791903412
2000-10-24,1881.310874831525
2000-10-25,1821.617544691966
2000-10-26,1830.8410691628383
2000-10-27,1810.7813452491457
2000-10-30,1784.1084489068362
2000-10-31,1857.3674879957728
2000-11-01,1827.1347275533078
2000-11-02,1859.8860462739524
2000-11-03,1852.8055152689437
2000-11-06,1853.2215903930341
2000-11-07,1854.5501281756433
2000-11-08,1795.202797843817
2000-11-09,1764.197903708233
2000-11-10,1677.3911872633344
2000-11-13,1655.2465748872178
2000-11-14,1736.3077602274875
2000-11-15,1753.437612688331
2000-11-16,1711.8813994403954
2000-11-17,1714.3181898802723
2000-11-20,1659.613994947467
2000-11-21,1660.765579961957
2000-11-22,1616.0211917103527
2000-11-23,1618.2280844433617
2000-11-24,1682.086921722075
2000-11-27,1671.5447365767045
2000-11-28,1603.3989787911864
2000-11-29,1588.4996577562995
2000-11-30,1515.2103244077168
2000-12-01,1526.4325072518682
2000-12-04,1499.5444538145007
2000-12-05,1615.684730157398
2000-12-06,1581.4713199289436
2000-12-07,1553.9233710497615
2000-12-08,1621.1186589370702
2000-12-11,1669.822733443374
2000-12-12,1639.933851576611
2000-12-13,1607.9329897685134
2000-12-14,1552.1416190010477
2000-12-15,1495.4228832737301
2000-12-18,1492.3034945134107
2000-12-19,1460.305373759228
2000-12-20,1357.8393127973006
2000-12-21,1351.7169361054428
2000-12-22,1401.9752937463354
2000-12-25,1401.9752937463354
2000-12-26,1389.3096621944546
2000-12-27,1406.700757253745
2000-12-28,1426.373559651289
2000-12-29,1378.5168227904703
2001-01-01,1378.5168227904703
2001-01-02,1288.6963241948997
2001-01-03,1408.657246637362
2001-01-04,1390.4705101879044
2001-01-05,1321.8213995206256
2001-01-08,1314.4580001138647
2001-01-09,1343.1777606534995
2001-01-10,1371.0294440626665
2001-01-11,1397.4170353427298
2001-01-12,1395.3050179907418
2001-01-15,1405.377818163083
2001-01-16,1411.694902735457
2001-01-17,1442.0528135349437
2001-01-18,1452.4491464444532
2001-01-19,1464.0558776133776
2001-01-22,1458.8911589416437
2001-01-23,1485.2284821406997
2001-01-24,1519.4557285151814
2001-01-25,1495.6369952525752
2001-01-26,1492.8914380739989
2001-01-29,1515.0985221603567
2001-01-30,1510.3076803540991
2001-01-31,1482.4424956497644
2001-02-01,1468.8523340178583
2001-02-02,1436.8280345370615
2001-02-05,1424.3012597682275
2001-02-06,1440.8381613854524
2001-02-07,1418.9638625673717
2001-02-08,1420.611904128417
2001-02-09,1377.3054339992004
2001-02-12,1385.0652771999964
2001-02-13,1378.0550322769823
2001-02-14,1395.598172455634
2001-02-15,1442.6179897686116
2001-02-16,1373.6591334807038
2001-02-19,1366.3416216261267
2001-02-20,1345.6392072995839
2001-02-21,1312.0392095659417
2001-02-22,1308.7262806737153
2001-02-23,1306.470459876119
2001-02-26,1332.562525650251
2001-02-27,1288.38339832449
2001-02-28,1261.6688407553145
2001-03-01,1254.7273406123954
2001-03-02,1223.146829903347
2001-03-05,1242.6190410082963
2001-03-06,1264.102318200087
2001-03-07,1274.0996768448522
2001-03-08,1254.998256419947
2001-03-09,1206.77432919493
2001-03-12,1140.5905562880907
2001-03-13,1188.0337392102565
2001-03-14,1168.3048213826537
2001-03-15,1170.2619314342212
2001-03-16,1152.0166885031124
2001-03-19,1178.6442604149743
2001-03-20,1136.85011380667
2001-03-21,1125.0005164139623
2001-03-22,1152.1858274318972
2001-03-23,1168.6084548162066
2001-03-26,1172.3650548860599
2001-03-27,1199.957131882016
2001-03-28,1164.5231974617889
2001-03-29,1159.2333051385585
2001-03-30,1168.663881995534
2001-04-02,1143.9076470320592
2001-04-03,1082.599103360839
2001-04-04,1055.3743698336202
2001-04-05,1134.6874447776424
2001-04-06,1101.4315402823893
2001-04-09,1110.9219929396854
2001-04-10,1169.9518322957676
2001-04-11,1185.0445741947108
2001-04-12,1200.7431406902938
2001-04-13,1200.7431406902938
2001-04-16,1197.9120277632474
2001-04-17,1217.6434203414274
2001-04-18,1304.4990039938596
2001-04-19,1319.3802414492752
2001-04-20,1294.424149619513
2001-04-23,1260.6733850291948
2001-04-24,1243.5013697184818
2001-04-25,1264.3788032996983
2001-04-26,1260.7643647020477
2001-04-27,1297.4178531726695
2001-04-30,1315.5473222039466
2001-05-01,1333.2297286989601
2001-05-02,1345.8867763686123
2001-05-03,1309.4577366620774
2001-05-04,1331.0283166758763
2001-05-07,1329.283898727273
2001-05-08,1343.6560715649068
2001-05-09,1330.757581658553
2001-05-10,1326.9320738027614
2001-05-11,1324.9256684551099
2001-05-14,1322.8443403938202
2001-05-15,1315.1946662975581
2001-05-16,1350.1178434347555
2001-05-17,1368.9057701966715
2001-05-18,1380.3550146774946
2001-05-21,1426.3469843345588
2001-05-22,1436.7149606549838
2001-05-23,1411.143621855411
2001-05-24,1426.9065556322034
2001-05-25,1408.2709579316154
2001-05-28,1402.949313128083
2001-05-29,1382.646607132457
2001-05-30,1340.86067605303
2001-05-31,1366.2281316397482
2001-06-01,1380.8999171558992
2001-06-04,1385.1196955122134
2001-06-05,1414.1540668301977
2001-06-06,1403.5713647753475
2001-06-07,1413.879644551253
2001-06-08,1398.1450528851062
2001-06-11,1388.7566554388125
2001-06-12,1378.9288762702517
2001-06-13,1354.8254940933643
2001-06-14,1313.7736512640604
2001-06-15,1300.5917301864615
2001-06-18,1291.234936755756
2001-06-19,1299.3198555508004
2001-06-20,1328.559422875728
2001-06-21,1338.2629210498976
2001-06-22,1318.6387113477576
2001-06-25,1303.7363059290387
2001-06-26,1302.9577541590065
2001-06-27,1303.6809106709393
2001-06-28,1343.0581560529852
2001-06-29,1346.8306504684917
2001-07-02,1356.0861555331355
2001-07-03,1352.4268363953247
2001-07-04,1353.945967928964
2001-07-05,1341.3630930115044
2001-07-06,1289.872508769707
2001-07-09,1292.5917890495427
2001-07-10,1255.697277403515
2001-07-11,1242.2443949089552
2001-07-12,1297.4120487217601
2001-07-13,1307.3751232900995
2001-07-16,1280.1075149471167
2001-07-17,1300.9119336877498
2001-07-18,1256.0578332208602
2001-07-19,1268.7490326979748
2001-07-20,1262.2523423371704
2001-07-23,1244.7860342552265
2001-07-24,1216.5101525595035
2001-07-25,1225.8517037981221
2001-07-26,1246.4817329829473
2001-07-27,1257.4177777905365
2001-07-30,1251.4660586986968
2001-07-31,1257.3320987737422
2001-08-01,1259.7035703474994
2001-08-02,1260.9590056529303
2001-08-03,1248.3369692616056
2001-08-06,1238.8317579497943
2001-08-07,1244.367881696335
2001-08-08,1217.4103189480497
2001-08-09,1200.1516974627718
2001-08-10,1192.9991775772073
2001-08-13,1193.4530480543726
2001-08-14,1186.831394602474
2001-08-15,1155.1587439508523
2001-08-16,1155.9645778703039
2001-08-17,1126.9378749580042
2001-08-20,1140.0139952521224
2001-08-21,1119.627029875402
2001-08-22,1119.7194346140298
2001-08-23,1123.708955113916
2001-08-24,1156.258938162388
2001-08-27,1157.9287078706948
2001-08-28,1135.9795008129468
2001-08-29,1121.4562376132567
2001-08-30,1096.1784923681146
2001-08-31,1103.6471195733482
2001-09-03,1106.0214707242396
2001-09-04,1117.1846979990785
2001-09-05,1114.9786929940033
2001-09-06,1081.7794397943064
2001-09-07,1044.2502420558503
2001-09-10,1055.6996711055956
2001-09-11,1046.3354491863956
2001-09-12,1048.3576056670358
2001-09-13,1045.2989822441386
2001-09-14,1031.3328976453956
2001-09-17,971.0448915294362
2001-09-18,956.5626728274482
2001-09-19,931.7342490938335
2001-09-20,905.2450421404191
2001-09-21,899.4898338553907
2001-09-24,943.9706493658659
2001-09-25,941.2231484666128
2001-09-26,934.2951213675245
2001-09-27,941.918257806776
2001-09-28,974.7220336425223
2001-10-01,964.7681409161545
2001-10-02,975.7791331357934
2001-10-03,1004.5307859178353
2001-10-04,1013.3263462646178
2001-10-05,1012.5600364016624
2001-10-08,1004.7207602624375
2001-10-09,995.5124733500298
2001-10-10,1031.8395986312785
2001-10-11,1072.933772016324
2001-10-12,1066.5146179561832
2001-10-15,1063.3139069814913
2001-10-16,1069.6644728518204
2001-10-17,1041.9632683945372
2001-10-18,1040.7134072290635
2001-10-19,1055.145433013042
2001-10-22,1081.4485882532176
2001-10-23,1082.5102139512064
2001-10-24,1084.5118586149013
2001-10-25,1098.2714844888437
2001-10-26,1104.8410388524933
2001-10-29,1056.212623682843
2001-10-30,1030.7971519518183
2001-10-31,1044.8471993220733
2001-11-01,1064.5476971206049
2001-11-02,1069.4724241747444
2001-11-05,1098.0832406504308
2001-11-06,1118.5490383698354
2001-11-07,1112.2400475299817
2001-11-08,1123.0720977582266
2001-11-09,1121.9781275523378
2001-11-12,1122.395067326961
2001-11-13,1164.380395217981
2001-11-14,1167.7320228897663
2001-11-15,1172.5353715927793
2001-11-16,1162.2826493696552
2001-11-19,1187.7520434258727
2001-11-20,1166.4471573248036
2001-11-21,1171.3829566870702
2001-11-22,1167.4523649538885
2001-11-23,1184.4941431356135
2001-11-26,1195.7162884883858
2001-11-27,1187.3703001284223
2001-11-28,1157.9010395008586
2001-11-29,1171.8449998632977
2001-11-30,1159.5745447861252
2001-12-03,1152.8643059131132
2001-12-04,1172.6245866322593
2001-12-05,1212.2002721749777
2001-12-06,1206.323333402652
2001-12-07,1193.6079476649109
2001-12-10,1174.3656218076599
2001-12-11,1175.5339114924514
2001-12-12,1169.03003011591
2001-12-13,1142.3745692668617
2001-12-14,1142.6971515662522
2001-12-17,1154.8341749174836
2001-12-18,1168.0037613862644
2001-12-19,1172.3171892094235
2001-12-20,1154.902518655319
2001-12-21,1180.1656699417774
2001-12-24,1190.4539795805688
2001-12-25,1190.4539795805688
2001-12-26,1196.2297517316144
2001-12-27,1194.056016424181
2001-12-28,1205.8621171673642
2001-12-31,1177.753200376733
2002-01-01,1177.7529451685891
2002-01-02,1166.1308976061457
2002-01-03,1186.4310252260723
2002-01-04,1200.0286700966074
2002-01-07,1191.1545303720172
2002-01-08,1194.1663586918207
2002-01-09,1191.8630039000518
2002-01-10,1187.6427245556154
2002-01-11,1179.1711164728943
2002-01-14,1163.014119779457
2002-01-15,1171.8460899803708
2002-01-16,1160.1708853951957
2002-01-17,1179.253289049868
2002-01-18,1156.643935743937
2002-01-21,1156.971300154597
2002-01-22,1144.3489279962164
2002-01-23,1153.2246449367021
2002-01-24,1166.4324906138124
2002-01-25,1184.7870426027998
2002-01-28,1188.8617903534678
2002-01-29,1156.065839458083
2002-01-30,1169.9149050995156
2002-01-31,1186.18433653566
2002-02-01,1176.3168140182304
2002-02-04,1137.2028835242386
2002-02-05,1130.4257926026635
2002-02-06,1123.2990742757695
2002-02-07,1112.7328953952588
2002-02-08,1128.971061889317
2002-02-11,1140.5652159791928
2002-02-12,1137.4796724127932
2002-02-13,1154.8462667104634
2002-02-14,1152.0937721113637
2002-02-15,1129.787446514386
2002-02-18,1133.68192237276
2002-02-19,1103.6773578324846
2002-02-20,1121.9317975519953
2002-02-21,1099.306596102456
2002-02-22,1097.2382062893023
2002-02-25,1125.7544311043894
2002-02-26,1129.7579411240824
2002-02-27,1133.081836650005
2002-02-28,1124.6370231970623
2002-03-01,1153.8938071082143
2002-03-04,1174.7545162034
2002-03-05,1169.4555593408334
2002-03-06,1175.8013438134321
2002-03-07,1162.343532991519
2002-03-08,1184.0028813425342
2002-03-11,1184.8537375090943
2002-03-12,1181.4494173021042
2002-03-13,1164.21678084657
2002-03-14,1154.0166228199564
2002-03-15,1165.561627437761
2002-03-18,1171.0094726325144
2002-03-19,1170.9448357899944
2002-03-20,1146.6980209720011
2002-03-21,1156.281455275092
2002-03-22,1154.5298264653015
2002-03-25,1137.465120928764
2002-03-26,1143.051807792519
2002-03-27,1152.327050769779
2002-03-28,1158.7426634888443
2002-03-29,1158.7426634888443
2002-04-01,1150.9636578565419
2002-04-02,1129.1124833657593
2002-04-03,1118.2650030519192
2002-04-04,1118.5185143307092
2002-04-05,1115.9045657002573
2002-04-08,1124.6909539109793
2002-04-09,1111.8980218015963
2002-04-10,1121.3997396721538
2002-04-11,1085.022141635685
2002-04-12,1102.8625367602588
2002-04-15,1094.1215217100657
2002-04-16,1118.7224751519752
2002-04-17,1107.9338692151996
2002-04-18,1104.1810739613056
2002-04-19,1105.8870690952442
2002-04-22,1087.0308138634443
2002-04-23,1076.2542291910063
2002-04-24,1065.3200511805983
2002-04-25,1054.7808007973315
2002-04-26,1033.2120150151543
2002-04-29,1020.8826258367508
2002-04-30,1034.1086210401115
2002-05-01,1034.8340276704466
2002-05-02,1028.5789958486926
2002-05-03,1002.2354737178958
2002-05-06,978.1965676077056
2002-05-07,977.4718377966278
2002-05-08,1033.3011703490763
2002-05-09,1011.8528779074908
2002-05-10,986.0890062492393
2002-05-13,1009.1115491046548
2002-05-14,1050.032148594626
2002-05-15,1039.7461864933055
2002-05-16,1042.3488479987986
2002-05-17,1040.5985488636127
2002-05-20,1023.8000724592146
2002-05-21,1008.9159452570768
2002-05-22,1002.5993198949609
