Date,AUSTRALIA IMI GROWTH
1999-09-24,437.77988974721427
1999-09-27,440.9457185163262
1999-09-28,441.3689280155913
1999-09-29,432.14099511946193
1999-09-30,428.4996304834308
1999-10-01,431.9138769182656
1999-10-04,431.1976387725965
1999-10-05,437.4709220944448
1999-10-06,430.3026153887382
1999-10-07,433.2894316523811
1999-10-08,432.4864188127438
1999-10-11,435.31865506926863
1999-10-12,434.8064830495719
1999-10-13,428.2441593474917
1999-10-14,422.7351402564352
1999-10-15,411.8599838450375
1999-10-18,398.2387313758912
1999-10-19,398.0856657530447
1999-10-20,407.71277326760423
1999-10-21,409.59215960794785
1999-10-22,420.73712924709037
1999-10-25,426.4286035150185
1999-10-26,424.7222111536787
1999-10-27,421.98412555011606
1999-10-28,426.89388490886614
1999-10-29,428.275864294894
1999-11-01,429.45748568174434
1999-11-02,432.64573475685967
1999-11-03,437.1738109238244
1999-11-04,436.4334492002942
1999-11-05,435.7656798833144
1999-11-08,431.814844866211
1999-11-09,431.3364807628896
1999-11-10,437.55210447372275
1999-11-11,448.1397430387991
1999-11-12,458.5185740127562
1999-11-15,465.0041308526171
1999-11-16,462.11318449443183
1999-11-17,465.6555613445892
1999-11-18,470.882779887657
1999-11-19,474.7278673488797
1999-11-22,472.5490303708483
1999-11-23,473.7027945339451
1999-11-24,472.8472874329472
1999-11-25,477.65381260082063
1999-11-26,485.38018967532037
1999-11-29,491.10234598537454
1999-11-30,495.14695584404427
1999-12-01,485.9927253730936
1999-12-02,491.10593066073784
1999-12-03,496.5136234324001
1999-12-06,500.7318587261274
1999-12-07,498.22822825168356
1999-12-08,499.14512660341177
1999-12-09,509.80802916906725
1999-12-10,503.6559725851016
1999-12-13,502.7193442080803
1999-12-14,505.35136212839257
1999-12-15,508.5732283595747
1999-12-16,501.11120116091956
1999-12-17,505.17574184368544
1999-12-20,501.09625848940004
1999-12-21,497.9833140263797
1999-12-22,508.0606924386892
1999-12-23,499.9641411494775
1999-12-24,502.7466637411434
1999-12-27,504.00551118564124
1999-12-28,506.93221870860293
1999-12-29,512.8308816187714
1999-12-30,517.9905944865249
1999-12-31,517.9905944865249
2000-01-03,515.8246585572239
2000-01-04,503.80530983743233
2000-01-05,488.050545671735
2000-01-06,482.6951730024001
2000-01-07,483.1785922211875
2000-01-10,495.04869844185583
2000-01-11,511.8897868906046
2000-01-12,501.3001333740821
2000-01-13,506.23608646453437
2000-01-14,520.935466632597
2000-01-17,521.6623972541951
2000-01-18,525.6195167791851
2000-01-19,517.4005182874841
2000-01-20,527.8821695024922
2000-01-21,519.8705239223807
2000-01-24,511.6942905825402
2000-01-25,508.08330515338236
2000-01-26,507.7812598102359
2000-01-27,522.0362004216239
2000-01-28,516.4915932096652
2000-01-31,515.4233116579088
2000-02-01,513.762191451393
2000-02-02,522.3510449714398
2000-02-03,523.6967102285374
2000-02-04,516.2167738019214
2000-02-07,520.110870534032
2000-02-08,515.4981193158661
2000-02-09,515.5183527884268
2000-02-10,529.7011087511934
2000-02-11,533.6633567496813
2000-02-14,532.2334551082309
2000-02-15,535.7018309503579
2000-02-16,532.5626426319948
2000-02-17,531.4698197771675
2000-02-18,525.568499743324
2000-02-21,520.1457279839377
2000-02-22,505.7442778833606
2000-02-23,508.27240430073016
2000-02-24,509.2723112150253
2000-02-25,519.1270855523683
2000-02-28,523.6370682658452
2000-02-29,530.3494662642424
2000-03-01,530.0234326224708
2000-03-02,540.1909311104939
2000-03-03,550.5298893484415
2000-03-06,557.2772541469267
2000-03-07,567.1101065542252
2000-03-08,559.6982238223854
2000-03-09,550.6496299862342
2000-03-10,554.1724961652087
2000-03-13,550.0227559813043
2000-03-14,547.5703903620861
2000-03-15,531.8721645661041
2000-03-16,529.2381385368184
2000-03-17,533.1374439489803
2000-03-20,541.4423989453315
2000-03-21,550.3357514058035
2000-03-22,557.820163673769
2000-03-23,546.8381373005116
2000-03-24,548.2837959108972
2000-03-27,551.272193562763
2000-03-28,559.7149721574363
2000-03-29,565.6239812261758
2000-03-30,554.7905198260411
2000-03-31,535.7053247369936
2000-04-03,543.5531575098869
2000-04-04,528.3219561424633
2000-04-05,513.4195924720079
2000-04-06,515.4828218150151
2000-04-07,523.768118846144
2000-04-10,527.8878492848054
2000-04-11,514.3226315693798
2000-04-12,510.5157737380129
2000-04-13,497.4752235336257
2000-04-14,501.6208826019478
2000-04-17,456.75699878030787
2000-04-18,475.70407418216126
2000-04-19,494.3203721317442
2000-04-20,492.6542070472444
2000-04-21,492.6542070472444
2000-04-24,493.4872025382668
2000-04-25,500.8873569441416
2000-04-26,507.1796311731704
2000-04-27,507.5610713048925
2000-04-28,505.532131020059
2000-05-01,504.6247073430563
2000-05-02,512.0772983125335
2000-05-03,518.723699035052
2000-05-04,507.7122809069111
2000-05-05,513.398937468635
2000-05-08,506.8145485744236
2000-05-09,489.6160981983736
2000-05-10,475.22456953029365
2000-05-11,471.6688042695632
2000-05-12,478.5801640525566
2000-05-15,470.5672940243979
2000-05-16,483.82145122367285
2000-05-17,480.59698038335233
2000-05-18,473.221066982789
2000-05-19,473.2973608338725
2000-05-22,460.33271944548693
2000-05-23,463.34656242908363
2000-05-24,455.0981709015121
2000-05-25,461.4360170046077
2000-05-26,448.4918949835269
2000-05-29,456.8282751826647
2000-05-30,461.65176534176254
2000-05-31,464.1852166223123
2000-06-01,465.83973044121035
2000-06-02,476.97202040006664
2000-06-05,479.60945003919784
2000-06-06,477.0828539613348
2000-06-07,469.49618608247835
2000-06-08,476.11087385849424
2000-06-09,481.8982513047593
2000-06-12,484.9461664676258
2000-06-13,478.82390010944664
2000-06-14,482.0914773306309
2000-06-15,490.1906534458695
2000-06-16,490.1738892526779
2000-06-19,489.96383059187906
2000-06-20,492.2143444264915
2000-06-21,503.0060837674913
2000-06-22,504.748471796044
2000-06-23,501.2624463330591
2000-06-26,499.3185343327198
2000-06-27,497.8727602001395
2000-06-28,502.40007677584646
2000-06-29,509.91514770392297
2000-06-30,512.4577705861765
2000-07-03,518.8019113209998
2000-07-04,523.9170124894611
2000-07-05,519.5262338840319
2000-07-06,518.0508934812565
2000-07-07,517.1435083218737
2000-07-10,521.8077809217667
2000-07-11,520.1895948524286
2000-07-12,522.1018723775665
2000-07-13,519.8198626489591
2000-07-14,519.2096647571711
2000-07-17,525.6810060932343
2000-07-18,522.9529974249808
2000-07-19,517.9274635821129
2000-07-20,520.8055218015276
2000-07-21,525.7334156814248
2000-07-24,520.0759343860858
2000-07-25,508.47604056284
2000-07-26,513.6162124135182
2000-07-27,510.9303503989813
2000-07-28,514.6448298780568
2000-07-31,504.83434958425465
2000-08-01,509.14578196245895
2000-08-02,519.4936936256651
2000-08-03,527.1837510663156
2000-08-04,527.3974430377923
2000-08-07,531.7748475805143
2000-08-08,538.1155831984917
2000-08-09,532.7237695846327
2000-08-10,527.1740111877511
2000-08-11,525.1429237427914
2000-08-14,526.774436636754
2000-08-15,528.2881654801195
2000-08-16,539.3508930611416
2000-08-17,540.990947372743
2000-08-18,541.9850204398867
2000-08-21,542.4785818585129
2000-08-22,542.1748333288843
2000-08-23,534.2329722656699
2000-08-24,524.9653541223674
2000-08-25,519.0570381981456
2000-08-28,520.9215039928824
2000-08-29,525.5874573319983
2000-08-30,527.3274417810112
2000-08-31,522.1388359290733
2000-09-01,522.8383245044957
2000-09-04,528.913539153659
2000-09-05,531.3813706534738
2000-09-06,524.1595998842517
2000-09-07,518.0134741118077
2000-09-08,520.6255952404858
2000-09-11,521.355420399698
2000-09-12,525.376227916752
2000-09-13,522.8758584160122
2000-09-14,523.142785262938
2000-09-15,523.8626709462474
2000-09-18,510.79037361552327
2000-09-19,502.78092212166666
2000-09-20,505.9533774641496
2000-09-21,504.7809898789506
2000-09-22,483.7179880825968
2000-09-25,486.91203960897406
2000-09-26,492.42480959330214
2000-09-27,497.2143193112785
2000-09-28,504.23776254837503
2000-09-29,498.7266775781554
2000-10-02,501.5250452189834
2000-10-03,499.1266864000062
2000-10-04,497.77496722075836
2000-10-05,495.69425455221267
2000-10-06,491.33500745959316
2000-10-09,486.2073922928913
2000-10-10,480.4104436091612
2000-10-11,474.69313640722623
2000-10-12,468.05746057015966
2000-10-13,466.59860742064603
2000-10-16,482.4607112559832
2000-10-17,480.257881432536
2000-10-18,471.0356003001296
2000-10-19,464.964687245969
2000-10-20,483.89478298899314
2000-10-23,490.6260828091794
2000-10-24,487.1440284048403
2000-10-25,485.6120083882087
2000-10-26,478.4007711061319
2000-10-27,475.06083291040585
2000-10-30,482.51672636733906
2000-10-31,472.95825363154756
2000-11-01,474.61733789760103
2000-11-02,470.8183197791034
2000-11-03,481.86658032747636
2000-11-06,490.96418694967747
2000-11-07,497.37186193331985
2000-11-08,491.9377372802835
2000-11-09,480.6166437996079
2000-11-10,465.252611052462
2000-11-13,463.8998969047505
2000-11-14,467.1757679202505
2000-11-15,475.09014582602566
2000-11-16,470.88651686974816
2000-11-17,477.6948496695735
2000-11-20,473.2663138440883
2000-11-21,466.5713202094687
2000-11-22,469.4061290014482
2000-11-23,467.92438487698774
2000-11-24,471.965110102313
2000-11-27,474.59812795298205
2000-11-28,469.6717001659125
2000-11-29,456.0692761736808
2000-11-30,447.7871910014416
2000-12-01,456.0514979915733
2000-12-04,453.53313843833945
2000-12-05,458.27695012610315
2000-12-06,465.2543625297646
2000-12-07,463.1131533947855
2000-12-08,456.362620670061
2000-12-11,461.4200832300008
2000-12-12,464.8930168353711
2000-12-13,464.59747982444463
2000-12-14,458.9806228034594
2000-12-15,448.9988169671149
2000-12-18,446.7805261053134
2000-12-19,453.1587640364489
2000-12-20,444.7988871249467
2000-12-21,431.19037140688664
2000-12-22,428.44588106308373
2000-12-25,428.44588106308373
2000-12-26,428.105369201703
2000-12-27,433.06539088279317
2000-12-28,433.52904088188296
2000-12-29,427.2204160410988
2001-01-01,427.2204160410988
2001-01-02,431.4433236491005
2001-01-03,431.3672369777187
2001-01-04,446.5843605560307
2001-01-05,450.715364385819
2001-01-08,442.6752854006428
2001-01-09,441.8669203943297
2001-01-10,436.85499731694154
2001-01-11,431.55725314163465
2001-01-12,435.9503286228051
2001-01-15,441.59866301731813
2001-01-16,444.3843691460601
2001-01-17,449.20893831298247
2001-01-18,451.660737088399
2001-01-19,461.32756908042523
2001-01-22,461.35467339793524
2001-01-23,451.510202688324
2001-01-24,451.9500399090435
2001-01-25,457.58187591128996
2001-01-26,455.43098292061
2001-01-29,455.9557053601931
2001-01-30,458.75911997640486
2001-01-31,459.0817354855718
2001-02-01,462.3289518842564
2001-02-02,461.02481956855695
2001-02-05,446.8085799989506
2001-02-06,452.67338617608976
2001-02-07,449.3711083217034
2001-02-08,453.27793672555754
2001-02-09,446.20386895501815
2001-02-12,448.7385123239999
2001-02-13,451.4127990917733
2001-02-14,449.16225610934123
2001-02-15,445.3743923792858
2001-02-16,446.112082266262
2001-02-19,436.87055568443793
2001-02-20,436.0503791633512
2001-02-21,438.79274906046635
2001-02-22,433.57345662456265
2001-02-23,430.03526920032743
2001-02-26,428.84249892871213
2001-02-27,425.3916704276062
2001-02-28,426.5700295978148
2001-03-01,426.4770579181151
2001-03-02,422.52333775737856
2001-03-05,419.41796648016594
2001-03-06,413.78674084331266
2001-03-07,417.5543434765944
2001-03-08,414.9013692822348
2001-03-09,412.3278670867425
2001-03-12,411.64383388351143
2001-03-13,402.1831269027078
2001-03-14,402.90300721683263
2001-03-15,399.88234530621463
2001-03-16,407.03929796291646
2001-03-19,405.03530793831266
2001-03-20,404.7401766901563
2001-03-21,401.56574227306555
2001-03-22,403.01116927318833
2001-03-23,397.6574242282237
2001-03-26,404.27819258314025
2001-03-27,403.9770336354407
2001-03-28,404.94784132672424
2001-03-29,403.8401261400004
2001-03-30,394.9195333948612
2001-04-02,398.2958631762446
2001-04-03,391.9807076194966
2001-04-04,388.0430513114973
2001-04-05,394.6729669333474
2001-04-06,400.81817518736614
2001-04-09,399.55768132084086
2001-04-10,408.6884522700141
2001-04-11,422.4239752146535
2001-04-12,424.8260005276365
2001-04-13,424.8260005276365
2001-04-16,430.57429134586295
2001-04-17,427.2103034093689
2001-04-18,426.93582363610096
2001-04-19,436.87901948944625
2001-04-20,432.88602569797564
2001-04-23,425.6875500978085
2001-04-24,423.24990722960075
2001-04-25,422.69759026549906
2001-04-26,425.8943592298471
2001-04-27,430.0024252783506
2001-04-30,438.8425090666015
2001-05-01,440.96336368897585
2001-05-02,445.1749276793943
2001-05-03,447.93958104867755
2001-05-04,441.81932982620776
2001-05-07,445.76157726747874
2001-05-08,447.38562851698055
2001-05-09,449.65384509162067
2001-05-10,458.42039039378585
2001-05-11,455.6638308791743
2001-05-14,453.24852857871815
2001-05-15,451.33803645869136
2001-05-16,446.5566188968997
2001-05-17,458.023351752408
2001-05-18,456.99071221410685
2001-05-21,463.5572691683009
2001-05-22,461.13270708059235
2001-05-23,458.183747393451
2001-05-24,454.7201513952507
2001-05-25,461.74613163813837
2001-05-28,459.5643711664688
2001-05-29,457.13062285468754
2001-05-30,451.8411404745829
2001-05-31,446.0053205347793
2001-06-01,448.2885071989799
2001-06-04,452.8923317427188
2001-06-05,454.68373264620953
2001-06-06,458.5351410899257
2001-06-07,464.12497944366413
2001-06-08,471.12004193048944
2001-06-11,473.861563676287
2001-06-12,457.76059662000364
2001-06-13,454.3529171994704
2001-06-14,457.410995368539
2001-06-15,452.79986018078205
2001-06-18,445.5806329545413
2001-06-19,442.3950235884896
2001-06-20,445.209519490844
2001-06-21,443.9439892839754
2001-06-22,447.95459120750985
2001-06-25,440.8061706648888
2001-06-26,443.8385606420829
2001-06-27,441.074933220326
2001-06-28,441.8613457247952
2001-06-29,450.50522959391003
2001-07-02,449.1935758792154
2001-07-03,456.6410373588655
2001-07-04,457.00500411056237
2001-07-05,453.9951319913905
2001-07-06,435.87596333284944
2001-07-09,436.0092962724363
2001-07-10,435.8530185236376
2001-07-11,432.93790167174654
2001-07-12,437.47943439774616
2001-07-13,440.3249925185436
2001-07-16,443.30073648282917
2001-07-17,438.16090809623967
2001-07-18,432.3207046555602
2001-07-19,430.99668911036616
2001-07-20,422.1569863818729
2001-07-23,425.3119701970234
2001-07-24,420.72369988327415
2001-07-25,414.23168428322595
2001-07-26,410.5262863628703
2001-07-27,411.3323433367965
2001-07-30,414.81267385266744
2001-07-31,418.53054740916815
2001-08-01,428.5595845381974
2001-08-02,436.065889943706
2001-08-03,432.74767394564276
2001-08-06,432.52433199175323
2001-08-07,433.32983428982965
2001-08-08,434.1810584015124
2001-08-09,426.70630885970326
2001-08-10,421.78203365186255
2001-08-13,419.7047838028232
2001-08-14,418.6840488266632
2001-08-15,417.3518793118314
2001-08-16,411.9832263198595
2001-08-17,416.23139275373603
2001-08-20,407.99711009496644
2001-08-21,412.14102642211617
2001-08-22,411.27157759552506
2001-08-23,411.12017442570004
2001-08-24,412.29298846895335
2001-08-27,415.3806673091458
2001-08-28,414.62616160787707
2001-08-29,412.5527655893089
2001-08-30,410.4315174886695
2001-08-31,400.1480286895981
2001-09-03,407.37352058913086
2001-09-04,411.4050388253948
2001-09-05,412.30213767617033
2001-09-06,410.73672692776734
2001-09-07,398.50269821559175
2001-09-10,394.1901992215847
2001-09-11,397.99083103946094
2001-09-12,375.86418603510646
2001-09-13,378.5997053699086
2001-09-14,371.33781091366774
2001-09-17,345.9940618567734
2001-09-18,344.26803703958035
2001-09-19,348.41130193621507
2001-09-20,346.126304368444
2001-09-21,339.9833821736191
2001-09-24,340.36690863666075
2001-09-25,342.2206053624133
2001-09-26,341.77549875866043
2001-09-27,342.2383195064818
2001-09-28,356.6294363530702
2001-10-01,359.01662293420515
2001-10-02,363.88990058740507
2001-10-03,360.8572179210694
2001-10-04,364.1666622128933
2001-10-05,375.2533436868221
2001-10-08,369.48369181490654
2001-10-09,369.04747106109573
2001-10-10,367.9948709880889
2001-10-11,377.5147432124118
2001-10-12,379.6517014815203
2001-10-15,384.1798110554243
2001-10-16,384.5784505972634
2001-10-17,386.63094576826705
2001-10-18,380.49008762980117
2001-10-19,377.19193817308087
2001-10-22,382.7255014088696
2001-10-23,388.48415678313756
2001-10-24,393.1757131941542
2001-10-25,387.2795274595888
2001-10-26,388.4899603997839
2001-10-29,380.66836171582383
2001-10-30,380.51034459028733
2001-10-31,381.6303919119757
2001-11-01,383.0664742945973
2001-11-02,380.0487905851162
2001-11-05,381.5118390545644
2001-11-06,391.0273931769024
2001-11-07,389.6767497234743
2001-11-08,392.45075565411577
2001-11-09,392.2904047504043
2001-11-12,398.7174659630287
2001-11-13,400.5592208485241
2001-11-14,405.85259779781984
2001-11-15,406.40202012027737
2001-11-16,408.06702953563416
2001-11-19,414.7852352011087
2001-11-20,414.97060925343476
2001-11-21,414.4100640464718
2001-11-22,411.3245881767447
2001-11-23,416.66407665740593
2001-11-26,417.48978591365756
2001-11-27,420.491823927032
2001-11-28,415.93741487845807
2001-11-29,410.31463443006976
2001-11-30,411.3520492445545
2001-12-03,410.8208381394205
2001-12-04,405.28957924483626
2001-12-05,410.05657206312316
2001-12-06,416.15229191699996
2001-12-07,419.1760437625357
2001-12-10,413.8924329425254
2001-12-11,411.1169152569614
2001-12-12,405.2570983479088
2001-12-13,404.02966718622855
2001-12-14,398.05041322409977
2001-12-17,396.48954063012553
2001-12-18,399.0230373174636
2001-12-19,398.25182262192726
2001-12-20,395.0677881075993
2001-12-21,404.15456246147045
2001-12-24,412.1208433197587
2001-12-25,412.12084331975865
2001-12-26,411.4857519668971
2001-12-27,411.6803436846528
2001-12-28,415.8378802768482
2001-12-31,413.48102986839706
2002-01-01,413.48102986839706
2002-01-02,410.7567348975284
2002-01-03,409.1641646075607
2002-01-04,418.71800126098765
2002-01-07,421.81300672347146
2002-01-08,422.81207612097245
2002-01-09,424.1404755061651
2002-01-10,419.4835560977771
2002-01-11,419.4726347457841
2002-01-14,414.2305183510917
2002-01-15,414.75996091715024
2002-01-16,416.0431892946117
2002-01-17,412.11020882992267
2002-01-18,410.53639733995306
2002-01-21,413.0014306768562
2002-01-22,416.47931185122746
2002-01-23,415.24247160961505
2002-01-24,416.4630229907575
2002-01-25,423.3236973658061
2002-01-28,423.728632019651
2002-01-29,420.1764456894168
2002-01-30,409.6705020082389
2002-01-31,415.5148370901999
2002-02-01,413.7743953131782
2002-02-04,413.2331037779019
2002-02-05,408.8374778236304
2002-02-06,403.0864636497634
2002-02-07,400.70211527517887
2002-02-08,408.3203763020776
2002-02-11,411.00480297218115
2002-02-12,409.3599557553006
2002-02-13,406.28663381757633
2002-02-14,411.1389547580572
2002-02-15,412.6256775365495
2002-02-18,415.9068382207211
2002-02-19,413.2559769258333
2002-02-20,409.9864715611581
2002-02-21,406.5375990155859
2002-02-22,398.26819042030405
2002-02-25,400.5377528202138
2002-02-26,404.6021781204441
2002-02-27,404.260060482866
2002-02-28,401.948595545442
2002-03-01,405.61211357104685
2002-03-04,411.1192612233633
2002-03-05,415.35842442830335
2002-03-06,420.3747248876657
2002-03-07,429.4393943950343
2002-03-08,427.2621703544937
2002-03-11,428.3054390060379
2002-03-12,424.6928186406841
2002-03-13,420.59381580252403
2002-03-14,420.5315071436146
2002-03-15,416.40750175128574
2002-03-18,422.6520202554053
2002-03-19,420.67440523618916
2002-03-20,425.18774042655053
2002-03-21,423.6428984530463
2002-03-22,424.34029525364616
2002-03-25,422.65157900773295
2002-03-26,415.69829562511626
2002-03-27,419.7898550831786
2002-03-28,427.1480845913942
2002-03-29,427.1480845913942
2002-04-01,424.4298846832269
2002-04-02,420.6976673302493
2002-04-03,416.5563750806647
2002-04-04,414.69432774929203
2002-04-05,417.9375387848615
2002-04-08,417.66954328939136
2002-04-09,412.80594328495937
2002-04-10,414.07200575134965
2002-04-11,415.326443747675
2002-04-12,413.9115128438784
2002-04-15,410.6499140080772
2002-04-16,412.35073665884937
2002-04-17,417.0475966329046
2002-04-18,418.30620746430867
2002-04-19,417.35568157588375
2002-04-22,419.016400971368
2002-04-23,414.30459868054527
2002-04-24,409.6014810282129
2002-04-25,408.319248168601
2002-04-26,407.21200024062296
2002-04-29,398.7872353818933
2002-04-30,397.6679791432306
2002-05-01,396.6098514697402
2002-05-02,394.71536484377833
2002-05-03,390.1567291979512
2002-05-06,384.4385845667543
2002-05-07,383.0870231145466
2002-05-08,387.55603267616374
2002-05-09,390.0024927807149
2002-05-10,387.53383720903173
2002-05-13,385.14151352539193
2002-05-14,389.8508309200302
2002-05-15,403.32431094556375
2002-05-16,404.90781915145334
2002-05-17,407.1951584909403
2002-05-20,401.78321132690354
2002-05-21,401.93441058706685
2002-05-22,402.7547296164689
2002-05-23,401.27733015694565
2002-05-24,402.042955607387
2002-05-27,403.6768312913246
2002-05-28,402.3048591572949
2002-05-29,402.4712545299129
2002-05-30,399.9550516885656
2002-05-31,398.6720250257931
2002-06-03,400.75409280590054
2002-06-04,397.11977132552227
2002-06-05,396.4261360849476
2002-06-06,395.8211849348843
2002-06-07,394.2484458117446
2002-06-10,391.98846166031154
2002-06-11,387.3137239548746
2002-06-12,387.73045856257374
2002-06-13,387.3543004650636
2002-06-14,375.8027832022239
2002-06-17,376.81654735078115
2002-06-18,381.7223015549572
2002-06-19,375.4440208804273
2002-06-20,374.92292622621005
2002-06-21,370.976639585898
2002-06-24,364.7250226007013
2002-06-25,365.0378872646855
2002-06-26,347.4548123480417
2002-06-27,354.886620813358
2002-06-28,352.07858383488605
2002-07-01,355.4538099491465
2002-07-02,355.5734722125027
2002-07-03,352.2235998917827
2002-07-04,353.87319117789997
2002-07-05,358.73631709138675
2002-07-08,359.65136486202925
2002-07-09,362.31797543383976
2002-07-10,358.15315361657844
2002-07-11,346.85298235398676
2002-07-12,348.35544608789365
2002-07-15,341.83823285276424
2002-07-16,333.6255460342671
2002-07-17,325.3354484516475
2002-07-18,329.1253936505714
2002-07-19,325.8553714758817
2002-07-22,323.44334752285835
2002-07-23,324.5716879393963
2002-07-24,310.8120642763887
2002-07-25,312.1125755522628
2002-07-26,308.83206273438645
2002-07-29,316.61870929485065
2002-07-30,324.9854163703116
