Date,SINGAPORE IMI GROWTH
1998-12-31,544.8429671605716
1999-01-01,544.8775519549098
1999-01-04,545.9881652104169
1999-01-05,531.7565362082039
1999-01-06,549.1343042086864
1999-01-07,564.4996812599044
1999-01-08,569.698993048876
1999-01-11,571.9248636317021
1999-01-12,570.7279596019192
1999-01-13,552.3210079912727
1999-01-14,543.6177750036111
1999-01-15,558.8551762024216
1999-01-18,570.0421663909024
1999-01-19,569.8352295291954
1999-01-20,570.2068332795391
1999-01-21,556.5898744609492
1999-01-22,551.2686172253688
1999-01-25,526.59771633035
1999-01-26,530.5715527574245
1999-01-27,542.994641536587
1999-01-28,531.4934297871674
1999-01-29,538.0663170859248
1999-02-01,535.9973787272276
1999-02-02,526.0789869167783
1999-02-03,515.4558870423257
1999-02-04,527.0236219637567
1999-02-05,522.0089321398862
1999-02-08,513.0033051943748
1999-02-09,505.5290545818858
1999-02-10,490.7767319816261
1999-02-11,512.5590354451974
1999-02-12,514.3612796727343
1999-02-15,516.164516084099
1999-02-16,517.0512253510199
1999-02-17,514.6313522860677
1999-02-18,503.25178021661685
1999-02-19,523.1737903362733
1999-02-22,535.1726381432885
1999-02-23,535.1896706896699
1999-02-24,541.6897431259974
1999-02-25,539.2073737280259
1999-02-26,541.4582425390695
1999-03-01,546.8638386576652
1999-03-02,540.6090003738648
1999-03-03,541.4506508388349
1999-03-04,548.9962492541717
1999-03-05,556.4182283905968
1999-03-08,550.5633018167816
1999-03-09,546.6377752595098
1999-03-10,550.2787807132827
1999-03-11,553.1320765606112
1999-03-12,556.6631569621247
1999-03-15,564.4589650399512
1999-03-16,563.9612575373484
1999-03-17,552.8385531251613
1999-03-18,548.3715750332057
1999-03-19,549.4226761939522
1999-03-22,553.8306648883162
1999-03-23,551.5514158440566
1999-03-24,549.1940845369826
1999-03-25,560.5305106323985
1999-03-26,568.0110980775057
1999-03-29,568.8697370287232
1999-03-30,571.6768826533754
1999-03-31,571.5280963362234
1999-04-01,574.8457650214309
1999-04-02,575.2136513099541
1999-04-05,593.6784638138199
1999-04-06,600.6529756429316
1999-04-07,608.1897765731063
1999-04-08,613.9636867502509
1999-04-09,634.0025230639634
1999-04-12,628.9126346982946
1999-04-13,643.5279784424814
1999-04-14,656.727516757245
1999-04-15,661.0869936411501
1999-04-16,677.354614069207
1999-04-19,728.2900800837334
1999-04-20,709.7303518514475
1999-04-21,722.781610977681
1999-04-22,736.4181014127015
1999-04-23,733.3289474135388
1999-04-26,740.1817751670785
1999-04-27,739.7559394941677
1999-04-28,729.905466211171
1999-04-29,727.9518489224168
1999-04-30,757.0037755547455
1999-05-03,759.4493698281784
1999-05-04,772.6773703867213
1999-05-05,780.6140244944887
1999-05-06,778.6347296773238
1999-05-07,746.9992765700041
1999-05-10,741.5013885377601
1999-05-11,753.6154641962836
1999-05-12,748.999704763175
1999-05-13,755.8040468396915
1999-05-14,750.1538005484806
1999-05-17,745.8112043828537
1999-05-18,744.0804976135663
1999-05-19,737.2024893023342
1999-05-20,738.859768195829
1999-05-21,760.016901507617
1999-05-24,750.8830714588144
1999-05-25,729.9365714565207
1999-05-26,743.7789519971479
1999-05-27,754.9792263133257
1999-05-28,754.6063921487868
1999-05-31,756.9063958335742
1999-06-01,757.2352535463983
1999-06-02,769.7278570919458
1999-06-03,769.8011793366562
1999-06-04,764.2294226965016
1999-06-07,767.3797882342217
1999-06-08,790.3047818061939
1999-06-09,788.9659968025964
1999-06-10,787.8639131006807
1999-06-11,801.3295603075096
1999-06-14,801.9902685488048
1999-06-15,800.9447627230237
1999-06-16,813.6908699368535
1999-06-17,827.3395511822167
1999-06-18,824.7030472897333
1999-06-21,851.1147006440756
1999-06-22,858.5383215230942
1999-06-23,863.0310114060338
1999-06-24,869.6666586956794
1999-06-25,855.9308415675683
1999-06-28,862.805551822497
1999-06-29,866.112120947273
1999-06-30,862.699539161602
1999-07-01,893.8884955970557
1999-07-02,895.0145961038182
1999-07-05,895.3119417866382
1999-07-06,867.2105776336957
1999-07-07,852.5467353878739
1999-07-08,861.950116758718
1999-07-09,868.7576059564078
1999-07-12,879.903307731376
1999-07-13,863.226220377148
1999-07-14,852.9415353487652
1999-07-15,841.2140165511272
1999-07-16,820.9341554258849
1999-07-19,828.0207317629832
1999-07-20,816.4142792356431
1999-07-21,799.0279090329473
1999-07-22,790.3774921423791
1999-07-23,765.8141563121736
1999-07-26,753.3973134931227
1999-07-27,766.595457803866
1999-07-28,804.7967465986106
1999-07-29,818.873097923921
1999-07-30,828.7620196031074
1999-08-02,818.9876290819233
1999-08-03,820.0190285306575
1999-08-04,810.6426034752755
1999-08-05,791.3484733011214
1999-08-06,793.94292293896
1999-08-09,799.554897867372
1999-08-10,779.0315891293857
1999-08-11,769.5376566031905
1999-08-12,784.8379196647157
1999-08-13,771.0655900725129
1999-08-16,780.7782862763033
1999-08-17,772.1940323405478
1999-08-18,805.0930035626114
1999-08-19,804.9950979392418
1999-08-20,817.2548599477415
1999-08-23,836.0556656908361
1999-08-24,830.4904102877632
1999-08-25,845.9658048772866
1999-08-26,852.7168311714759
1999-08-27,845.3060332772874
1999-08-30,846.9751025655958
1999-08-31,825.7873498338134
1999-09-01,824.3454344009635
1999-09-02,814.1032172155172
1999-09-03,812.9267480991498
1999-09-06,823.2071381046933
1999-09-07,828.6361242010111
1999-09-08,820.398502621372
1999-09-09,840.6272207299814
1999-09-10,847.8868633181636
1999-09-13,861.7710343123422
1999-09-14,849.8269942001829
1999-09-15,843.2734702707819
1999-09-16,825.6542818692333
1999-09-17,838.6610542720985
1999-09-20,823.7104500321217
1999-09-21,809.0767421187211
1999-09-22,791.3471442375031
1999-09-23,797.5102122608165
1999-09-24,781.6994806356449
1999-09-27,777.5026512049429
1999-09-28,787.644988897469
1999-09-29,784.2226622038054
1999-09-30,790.5813634335092
1999-10-01,802.0794811987555
1999-10-04,801.223709830316
1999-10-05,812.3528429996067
1999-10-06,823.6839852246977
1999-10-07,830.9429829711319
1999-10-08,835.3835568982308
1999-10-11,842.7742429656413
1999-10-12,825.8186667318774
1999-10-13,809.2732895964192
1999-10-14,816.6311955166061
1999-10-15,797.4516808419219
1999-10-18,775.5711696704483
1999-10-19,772.8325119060129
1999-10-20,785.687808875337
1999-10-21,781.1197333331742
1999-10-22,788.7913239491951
1999-10-25,798.0320828570685
1999-10-26,803.8746892766177
1999-10-27,800.4913243275306
1999-10-28,803.6142691697044
1999-10-29,825.6791363959692
1999-11-01,839.3766124896736
1999-11-02,830.4582870703799
1999-11-03,845.4972780648163
1999-11-04,852.8238484269315
1999-11-05,849.8007279960513
1999-11-08,853.5677702335558
1999-11-09,859.3998270071576
1999-11-10,864.740050743683
1999-11-11,874.6464295601196
1999-11-12,894.0645912364549
1999-11-15,906.4877718699779
1999-11-16,903.0483127360843
1999-11-17,899.4651441085482
1999-11-18,901.1482429045611
1999-11-19,905.962595300414
1999-11-22,896.6460902285361
1999-11-23,897.0020587638759
1999-11-24,894.9809058827426
1999-11-25,904.9653059861439
1999-11-26,920.4442899726292
1999-11-29,914.6873625947292
1999-11-30,917.1828757522128
1999-12-01,917.4523925392282
1999-12-02,923.5924042060483
1999-12-03,915.6689892936851
1999-12-06,911.3449930562213
1999-12-07,935.7697207617156
1999-12-08,947.5201695797848
1999-12-09,948.1316550962894
1999-12-10,968.9320745350643
1999-12-13,965.0059983681144
1999-12-14,957.5080870605162
1999-12-15,943.1994129405604
1999-12-16,936.2010192559786
1999-12-17,967.310330420749
1999-12-20,959.7400199272709
1999-12-21,962.5252617507315
1999-12-22,973.5171543808887
1999-12-23,985.3857491467875
1999-12-24,988.1228222129656
1999-12-27,1003.9274765961848
1999-12-28,1001.3259803486728
1999-12-29,1008.3672729303626
1999-12-30,1015.3454546359053
1999-12-31,1015.3454546359053
2000-01-03,1088.871410516913
2000-01-04,1040.7642256603567
2000-01-05,998.1485240688664
2000-01-06,978.1726492055287
2000-01-07,989.3052216232956
2000-01-10,1012.8034159207001
2000-01-11,1000.9384007151459
2000-01-12,1003.1698452049044
2000-01-13,997.444072171869
2000-01-14,1005.4554785461927
2000-01-17,1006.5593742736129
2000-01-18,990.6420945082375
2000-01-19,972.8666595850533
2000-01-20,1017.2025818758726
2000-01-21,996.9725111000212
2000-01-24,991.184078872296
2000-01-25,1001.5776381118156
2000-01-26,1012.9105312621745
2000-01-27,1035.9637626252277
2000-01-28,1021.3142819129883
2000-01-31,1005.6319192882685
2000-02-01,1009.4633420217762
2000-02-02,1025.4945476817504
2000-02-03,1011.9684984309129
2000-02-04,1035.5639928640805
2000-02-07,1035.5157418015137
2000-02-08,1015.4559822319851
2000-02-09,1012.3569394695659
2000-02-10,1017.9906478118637
2000-02-11,1028.6793778767917
2000-02-14,1042.835328928529
2000-02-15,1026.2735090913966
2000-02-16,1029.095673792504
2000-02-17,1044.4412539248995
2000-02-18,1021.0513437355369
2000-02-21,988.9391911745136
2000-02-22,968.0649314125272
2000-02-23,973.2251373956223
2000-02-24,970.6027030529596
2000-02-25,997.3601079144754
2000-02-28,999.2161391629235
2000-02-29,1007.7122409256776
2000-03-01,1003.5017194896509
2000-03-02,1003.9754014983
2000-03-03,1002.4836833103101
2000-03-06,1023.8764481253269
2000-03-07,1037.9649715212986
2000-03-08,1039.6193821713514
2000-03-09,1035.2479071527598
2000-03-10,1059.023386398154
2000-03-13,1034.759253337856
2000-03-14,1041.2896123835071
2000-03-15,1021.4004696604682
2000-03-16,1017.8461067991699
2000-03-17,1018.2014651653342
2000-03-20,1016.553499716187
2000-03-21,1017.0507711078759
2000-03-22,1040.9214982307035
2000-03-23,1029.774693038639
2000-03-24,1044.5802490528142
2000-03-27,1076.156470529581
2000-03-28,1074.9570651241713
2000-03-29,1075.1529913189227
2000-03-30,1025.3372779314197
2000-03-31,1017.3922860877494
2000-04-03,980.5955690722976
2000-04-04,949.0710269907818
2000-04-05,919.5189750143797
2000-04-06,948.3249293181418
2000-04-07,977.7347593387083
2000-04-10,955.4788609435496
2000-04-11,959.5095287002678
2000-04-12,956.4343609616609
2000-04-13,956.5549150141269
2000-04-14,942.0268722726785
2000-04-17,853.462255583852
2000-04-18,882.6749499505028
2000-04-19,920.0827796670467
2000-04-20,937.9255410666104
2000-04-21,937.8785860807701
2000-04-24,925.3563406517623
2000-04-25,936.5914804846863
2000-04-26,960.073757451122
2000-04-27,1007.9512791561123
2000-04-28,1005.6361920575124
2000-05-01,1008.5514956862405
2000-05-02,994.9084573078069
2000-05-03,990.9410744426167
2000-05-04,974.9770088486306
2000-05-05,962.0763494480113
2000-05-08,942.2394375302902
2000-05-09,935.7322614153369
2000-05-10,916.7650574440627
2000-05-11,905.2151701060258
2000-05-12,908.4085220693369
2000-05-15,896.2597988989489
2000-05-16,926.5027812235605
2000-05-17,924.4924551299483
2000-05-18,921.6704984638606
2000-05-19,932.8037289668339
2000-05-22,894.7009847518776
2000-05-23,878.2043339660007
2000-05-24,853.509220196851
2000-05-25,842.157020299456
2000-05-26,834.5175327749467
2000-05-29,861.4011646775059
2000-05-30,854.1142342103145
2000-05-31,893.1558875668829
2000-06-01,871.3062426191296
2000-06-02,899.9825823294641
2000-06-05,901.362206121382
2000-06-06,898.9081526561727
2000-06-07,904.6897898223252
2000-06-08,927.5916175122418
2000-06-09,923.5337994040639
2000-06-12,922.7775436822031
2000-06-13,904.799594883232
2000-06-14,909.7493924175161
2000-06-15,921.2750020543115
2000-06-16,904.6122520575997
2000-06-19,893.1356641286452
2000-06-20,901.3412318201788
2000-06-21,919.777654030978
2000-06-22,915.805059261218
2000-06-23,914.8122606678719
2000-06-26,910.8608509387429
2000-06-27,912.4607365063966
2000-06-28,927.7944168607235
2000-06-29,920.7081214798018
2000-06-30,914.2313820012696
2000-07-03,932.4599326787137
2000-07-04,924.0395700937728
2000-07-05,909.1017327969511
2000-07-06,889.34976237018
2000-07-07,913.5440337478702
2000-07-10,906.2098790090221
2000-07-11,902.2794796754387
2000-07-12,903.5619921542287
2000-07-13,902.807363132889
2000-07-14,904.3118080848917
2000-07-17,914.7675138915627
2000-07-18,922.5936199852745
2000-07-19,948.5244888133436
2000-07-20,937.5198095305363
2000-07-21,918.6364007623251
2000-07-24,910.2798282928455
2000-07-25,896.5019597214151
2000-07-26,890.2421890998666
2000-07-27,881.0294083379155
2000-07-28,887.4923599289183
2000-07-31,896.3369347026114
2000-08-01,905.6440281325621
2000-08-02,912.9386835812633
2000-08-03,914.4501265559138
2000-08-04,903.575712203088
2000-08-07,900.0840023948005
2000-08-08,922.454455275217
2000-08-09,927.4460731675549
2000-08-10,926.5713334237245
2000-08-11,935.6581280525824
2000-08-14,948.3985982777051
2000-08-15,955.1365753688723
2000-08-16,983.8269672368641
2000-08-17,977.4671062786114
2000-08-18,993.6669281315326
2000-08-21,1006.3136327830027
2000-08-22,1018.135482332897
2000-08-23,1005.657852166769
2000-08-24,1004.6363715869279
2000-08-25,1018.4229393669355
2000-08-28,1011.497771060877
2000-08-29,1016.4443365826464
2000-08-30,1024.1194899162012
2000-08-31,1018.5879508658293
2000-09-01,996.2907185202585
2000-09-04,1006.9447077488251
2000-09-05,1012.7375014998748
2000-09-06,1018.8176566166183
2000-09-07,1012.1733594985632
2000-09-08,1004.8943592038039
2000-09-11,1006.5946844294831
2000-09-12,1006.4338340343569
2000-09-13,998.9338587586665
2000-09-14,994.6413211388393
2000-09-15,992.7438217324067
2000-09-18,973.184711583278
2000-09-19,977.1327169721383
2000-09-20,981.3058847107333
2000-09-21,967.2103802199218
2000-09-22,901.3866009861201
2000-09-25,916.390848702852
2000-09-26,909.2808636971732
2000-09-27,905.094331368956
2000-09-28,899.8937612656403
2000-09-29,927.0035523601398
2000-10-02,903.3495819468391
2000-10-03,893.1142290330013
2000-10-04,886.6742934098414
2000-10-05,888.8438387865029
2000-10-06,889.3147083442548
2000-10-09,857.5417608113671
2000-10-10,871.5779246210993
2000-10-11,829.6850046169583
2000-10-12,853.5118585393022
2000-10-13,940.8642905861852
2000-10-16,885.0234527354623
2000-10-17,858.5436408486601
2000-10-18,860.633440900868
2000-10-19,887.2382021385669
2000-10-20,906.0188109858586
2000-10-23,910.6074908657683
2000-10-24,912.8758593904387
2000-10-25,927.6313073784983
2000-10-26,926.5979118954767
2000-10-27,933.4819904286072
2000-10-30,919.7758629178442
2000-10-31,922.681122460311
2000-11-01,961.2731842394951
2000-11-02,960.3518018609996
2000-11-03,968.6629339799294
2000-11-06,946.4837094912888
2000-11-07,944.8012855751596
2000-11-08,942.74473904219
2000-11-09,928.9209572576152
2000-11-10,916.6053859861056
2000-11-13,893.4868290515066
2000-11-14,909.4206031343765
2000-11-15,901.6714460647197
2000-11-16,923.6573270502936
2000-11-17,902.5614960498704
2000-11-20,894.6354113173371
2000-11-21,908.1169850709216
2000-11-22,901.6131415328787
2000-11-23,903.0473163093327
2000-11-24,924.2102919434761
2000-11-27,914.6231574015081
2000-11-28,898.3558644520364
2000-11-29,890.0289139806185
2000-11-30,860.9623562826683
2000-12-01,856.0467099223015
2000-12-04,832.5110267909162
2000-12-05,844.7189997133521
2000-12-06,853.0281833728119
2000-12-07,841.234839566045
2000-12-08,844.8026865527466
2000-12-11,877.8223325891777
2000-12-12,866.8887431451437
2000-12-13,880.3321222646349
2000-12-14,850.7070844355736
2000-12-15,826.627395634725
2000-12-18,841.2935771070038
2000-12-19,841.0311303896929
2000-12-20,806.6602665396475
2000-12-21,785.145822266249
2000-12-22,779.6518564550792
2000-12-25,779.6518564550792
2000-12-26,771.816537572777
2000-12-27,767.498005375587
2000-12-28,773.0082557043277
2000-12-29,771.6735918612771
2001-01-01,771.4637857186366
2001-01-02,752.7912951224664
2001-01-03,744.9514647151952
2001-01-04,760.8804617552629
2001-01-05,774.2361200662389
2001-01-08,761.2777251016408
2001-01-09,783.932627968846
2001-01-10,772.9189647576029
2001-01-11,751.3780090059214
2001-01-12,764.4151399677638
2001-01-15,773.5416868202385
2001-01-16,770.6852387506191
2001-01-17,777.8698099534049
2001-01-18,767.1673798588841
2001-01-19,793.7338831848225
2001-01-22,786.3362818708978
2001-01-23,781.6797189972511
2001-01-24,795.6325463933875
2001-01-25,798.6897217511355
2001-01-26,796.8803401675884
2001-01-29,809.2264162128348
2001-01-30,800.700551652207
2001-01-31,806.4423842648346
2001-02-01,796.2624734609802
2001-02-02,799.9272649279262
2001-02-05,791.8379442137714
2001-02-06,800.9070596046007
2001-02-07,800.626830417788
2001-02-08,832.010450903218
2001-02-09,816.8237617122194
2001-02-12,820.2835834113189
2001-02-13,831.9958844436752
2001-02-14,816.8647215788966
2001-02-15,825.5815751356739
2001-02-16,814.8597135289046
2001-02-19,801.9759635130534
2001-02-20,825.437357080589
2001-02-21,815.4757118433746
2001-02-22,806.8987460030452
2001-02-23,809.6906530769411
2001-02-26,811.6642612082788
2001-02-27,793.736763069195
2001-02-28,799.507637358084
2001-03-01,776.7376561277013
2001-03-02,771.7051912859655
2001-03-05,772.4875502711841
2001-03-06,771.9618093241821
2001-03-07,769.6328611079973
2001-03-08,761.928459588908
2001-03-09,760.4021577869902
2001-03-12,748.6121548285734
2001-03-13,731.7561498615098
2001-03-14,732.2114564186612
2001-03-15,732.0675918558096
2001-03-16,731.9614729165615
2001-03-19,719.4820617173388
2001-03-20,711.4845466861931
2001-03-21,714.3441047783749
2001-03-22,711.5577870750984
2001-03-23,719.967817994079
2001-03-26,694.0579984969507
2001-03-27,653.0183578274563
2001-03-28,657.017474134065
2001-03-29,644.4801334608904
2001-03-30,653.1459152256507
2001-04-02,630.4923479106774
2001-04-03,632.8616183052376
2001-04-04,616.4839024582425
2001-04-05,638.2606578232587
2001-04-06,633.8699538146409
2001-04-09,610.6321754253394
2001-04-10,631.0562977610634
2001-04-11,636.7008087982595
2001-04-12,621.7316039113838
2001-04-13,621.7107397119049
2001-04-16,625.1919990769816
2001-04-17,616.2355283542805
2001-04-18,646.357348510185
2001-04-19,640.6282585315495
2001-04-20,634.840263768067
2001-04-23,644.0846366354631
2001-04-24,642.8638867042766
2001-04-25,637.2365826871401
2001-04-26,629.558383984632
2001-04-27,640.9854105221727
2001-04-30,655.8264114656223
2001-05-01,655.0960097837133
2001-05-02,659.9297629878077
2001-05-03,651.9987695531819
2001-05-04,642.522686594729
2001-05-07,644.328469297599
2001-05-08,643.5872911413804
2001-05-09,645.8498687312543
2001-05-10,652.2619404320494
2001-05-11,656.3015023822452
2001-05-14,645.1787150631101
2001-05-15,648.9275483843761
2001-05-16,640.1417536950862
2001-05-17,654.506249523368
2001-05-18,655.4089815325667
2001-05-21,651.4292274170112
2001-05-22,665.0496571072866
2001-05-23,674.4149830630502
2001-05-24,681.0854181268676
2001-05-25,676.2719003962476
2001-05-28,667.0239678637836
2001-05-29,668.2628758505113
2001-05-30,658.7009118080605
2001-05-31,667.1373617308635
2001-06-01,662.0609118957591
2001-06-04,664.4802391702624
2001-06-05,662.6410068829725
2001-06-06,664.1615775205613
2001-06-07,663.5591177471672
2001-06-08,675.4348324015532
2001-06-11,669.2042170678744
2001-06-12,660.4946448601855
2001-06-13,667.9496106062593
2001-06-14,662.1984825803787
2001-06-15,666.434971893404
2001-06-18,663.9908854778254
2001-06-19,667.9575560540461
2001-06-20,666.7758994914411
2001-06-21,665.4675060763385
2001-06-22,683.0059927506817
2001-06-25,675.6758891548529
2001-06-26,673.4109104299395
2001-06-27,670.004532167676
2001-06-28,670.6716037295856
2001-06-29,684.819611637438
2001-07-02,673.2666735370096
2001-07-03,671.1459714154495
2001-07-04,665.8403668889279
2001-07-05,669.4740045369575
2001-07-06,656.5214576618398
2001-07-09,659.2187486604029
2001-07-10,660.5610037207211
2001-07-11,646.616515581088
2001-07-12,663.3434275394579
2001-07-13,653.9298428211006
2001-07-16,648.5237010961672
2001-07-17,646.0246072415782
2001-07-18,625.676320928949
2001-07-19,627.1811255468475
2001-07-20,628.9704608197275
2001-07-23,625.4386377973786
2001-07-24,622.8792282756048
2001-07-25,621.8796818123836
2001-07-26,629.890796934116
2001-07-27,636.5576650256206
2001-07-30,640.7184031974747
2001-07-31,647.2894473082653
2001-08-01,649.1735886006222
2001-08-02,658.4074989157323
2001-08-03,646.5775634911996
2001-08-06,650.125532923485
2001-08-07,652.6267040221562
2001-08-08,647.508387451597
2001-08-09,638.5446765186356
2001-08-10,639.574911589269
2001-08-13,630.1406768502053
2001-08-14,642.9183274170239
2001-08-15,637.6447821457781
2001-08-16,630.9685617814124
2001-08-17,624.8064982675803
2001-08-20,618.4535037651807
2001-08-21,630.2437649461493
2001-08-22,627.9865767225145
2001-08-23,633.2514765401946
2001-08-24,632.8414738612397
2001-08-27,640.6461181559199
2001-08-28,636.5279194165005
2001-08-29,634.9108971776171
2001-08-30,614.5869590215299
2001-08-31,618.1502713883663
2001-09-03,617.4036521148076
2001-09-04,630.3463716885385
2001-09-05,628.7413876859331
2001-09-06,621.278097419344
2001-09-07,605.8670472772211
2001-09-10,598.7065544639137
2001-09-11,598.166616616222
2001-09-12,570.5444004583684
2001-09-13,559.8294731830989
2001-09-14,536.9348273356285
2001-09-17,508.5470209743032
2001-09-18,505.48292127593015
2001-09-19,508.55733694363954
2001-09-20,497.88779835725336
2001-09-21,475.1554488438479
2001-09-24,486.33942449816396
2001-09-25,479.78036758760584
2001-09-26,492.102160784412
2001-09-27,505.70215268435055
2001-09-28,519.1571032830817
2001-10-01,517.9803131492748
2001-10-02,519.868610071012
2001-10-03,505.23216248530457
2001-10-04,520.1838456097587
2001-10-05,516.9683582248907
2001-10-08,504.76603136572726
2001-10-09,516.5724804506592
2001-10-10,506.3106082623887
2001-10-11,518.3395901878735
2001-10-12,529.0120802262832
2001-10-15,531.6272007295199
2001-10-16,529.3147918685055
2001-10-17,539.1721370919223
2001-10-18,528.6567134995407
2001-10-19,525.104523397528
2001-10-22,524.0146460285599
2001-10-23,535.5565318477593
2001-10-24,533.6059128192327
2001-10-25,532.1305062901714
2001-10-26,533.3931476565135
2001-10-29,523.0170456521793
2001-10-30,517.4868101930587
2001-10-31,517.9144434596177
2001-11-01,500.74814815089997
2001-11-02,501.02203852279797
2001-11-05,505.02466869616165
2001-11-06,508.4862963171201
2001-11-07,503.8579507374012
2001-11-08,513.2145341380676
2001-11-09,522.0373494009967
2001-11-12,521.696851626679
2001-11-13,530.5427662487723
2001-11-14,529.4409707729811
2001-11-15,554.876858964207
2001-11-16,545.3002197601143
2001-11-19,560.6056033420591
2001-11-20,554.7103345383024
2001-11-21,561.282651101601
2001-11-22,553.5297575687237
2001-11-23,558.6807596285571
2001-11-26,562.1124179233691
2001-11-27,567.4173338678803
2001-11-28,560.1448177926802
2001-11-29,551.5630619965038
2001-11-30,549.763956971446
2001-12-03,547.4245737162851
2001-12-04,559.788631804524
2001-12-05,576.7327621825315
2001-12-06,581.3882532646031
2001-12-07,579.6930723554808
2001-12-10,581.8285485077345
2001-12-11,580.1919648215118
2001-12-12,577.976886093606
2001-12-13,570.2989438250227
2001-12-14,565.1862928432275
2001-12-17,563.2356277295102
2001-12-18,566.4203921428157
2001-12-19,576.0766223448599
2001-12-20,573.2746470685466
2001-12-21,568.9863208611349
2001-12-24,578.6193933428398
2001-12-25,578.6375533033669
2001-12-26,575.3428295593887
2001-12-27,574.0458724646485
2001-12-28,581.7286384063254
2001-12-31,578.4570137903921
2002-01-01,578.4570116341417
2002-01-02,570.2748996291145
2002-01-03,583.3881396297804
2002-01-04,597.2689769038838
2002-01-07,601.7350401630783
2002-01-08,602.3745689571779
2002-01-09,598.7004449661398
2002-01-10,604.3560188515954
2002-01-11,600.6756419212479
2002-01-14,604.981230806751
2002-01-15,599.8445195045535
2002-01-16,598.4872904772511
2002-01-17,599.6114893747377
2002-01-18,596.6510106347665
2002-01-21,600.1266816912581
2002-01-22,593.2316742423261
2002-01-23,592.4203419291003
2002-01-24,596.7422317255775
2002-01-25,627.9851765762631
2002-01-28,641.9936124607106
2002-01-29,639.7839784855029
2002-01-30,636.3547532869455
2002-01-31,643.5147329574539
2002-02-01,636.9110984348165
2002-02-04,627.3226274430139
2002-02-05,622.0968909893737
2002-02-06,630.3164208551858
2002-02-07,618.5808201426521
2002-02-08,619.2611875664074
2002-02-11,617.9597881713169
2002-02-12,619.332939243867
2002-02-13,622.3177603420613
2002-02-14,636.3936749734971
2002-02-15,628.3932630255155
2002-02-18,627.0379496948063
2002-02-19,621.6610459298325
2002-02-20,623.8567741214047
2002-02-21,623.2099652392939
2002-02-22,602.2414067808357
2002-02-25,601.2299180817895
2002-02-26,605.2804121323562
2002-02-27,612.8028838800714
2002-02-28,620.7715568686916
2002-03-01,623.7504224057915
2002-03-04,652.0176197893286
2002-03-05,650.2370841215716
2002-03-06,646.3869438018395
2002-03-07,648.7551761187639
2002-03-08,649.7987108917355
2002-03-11,650.118187656563
2002-03-12,644.6261241231643
2002-03-13,641.7792940213371
2002-03-14,638.6043790634315
2002-03-15,637.8780174655045
2002-03-18,638.4011431232035
2002-03-19,640.9886617232459
2002-03-20,640.262008651623
2002-03-21,634.4207664582384
2002-03-22,638.3104435748287
2002-03-25,632.5151066071143
2002-03-26,629.4808055440388
2002-03-27,635.1327219250968
2002-03-28,634.7124755750506
2002-03-29,634.7124755750506
2002-04-01,626.0328197764997
2002-04-02,625.7601144859979
2002-04-03,620.8755016489067
2002-04-04,620.5058367944389
2002-04-05,626.4752476292866
2002-04-08,625.1466802697695
2002-04-09,619.890779377527
2002-04-10,608.9879413738483
2002-04-11,616.6692902643193
2002-04-12,620.0005426618042
2002-04-15,620.3235615763937
2002-04-16,625.6694135908959
2002-04-17,622.6377180824182
2002-04-18,616.9926761597209
2002-04-19,612.5503774365716
2002-04-22,612.2553477491189
2002-04-23,614.5019976322114
2002-04-24,607.8968006481373
2002-04-25,595.9945275292521
2002-04-26,601.1817918180584
2002-04-29,594.6122518507688
2002-04-30,596.7918524139983
2002-05-01,594.0594995172435
2002-05-02,599.3242802307986
2002-05-03,594.9771617757581
2002-05-06,586.1625740287484
2002-05-07,586.9929775196074
2002-05-08,594.8687366645231
2002-05-09,590.2490634517884
2002-05-10,590.8213900117458
2002-05-13,590.562747930513
2002-05-14,595.4952867126337
2002-05-15,594.4970486961571
2002-05-16,587.4116400777509
2002-05-17,582.2977622688047
2002-05-20,580.3838712767115
2002-05-21,584.1360654686217
2002-05-22,582.3714193808765
2002-05-23,577.0412031395934
