Date,ITALY IMI GROWTH
1998-12-31,753.7635506838782
1999-01-01,753.7623479941279
1999-01-04,806.151625278655
1999-01-05,813.5314010847777
1999-01-06,813.5475818838274
1999-01-07,814.2178818160603
1999-01-08,810.3418083028735
1999-01-11,789.4090850339716
1999-01-12,770.5068476393618
1999-01-13,732.9388745507293
1999-01-14,736.3893810813923
1999-01-15,758.1228858059666
1999-01-18,778.2207682225336
1999-01-19,768.3337883928366
1999-01-20,772.9440911305569
1999-01-21,756.1760666777466
1999-01-22,738.9002168565593
1999-01-25,738.5805476536166
1999-01-26,742.8557471696956
1999-01-27,745.5578759160871
1999-01-28,758.1461842205673
1999-01-29,758.4304399549596
1999-02-01,771.1063782235358
1999-02-02,757.74754964921
1999-02-03,752.1429867732493
1999-02-04,747.9633547952095
1999-02-05,742.0425387117575
1999-02-08,720.5469757441225
1999-02-09,704.1431783764478
1999-02-10,714.6273534404827
1999-02-11,727.1594819000484
1999-02-12,735.2627059104434
1999-02-15,744.4594655664516
1999-02-16,738.0771809499118
1999-02-17,735.300488068256
1999-02-18,738.7758068978976
1999-02-19,754.9635569250785
1999-02-22,780.9595195071249
1999-02-23,779.7680289045368
1999-02-24,798.6275057226203
1999-02-25,779.1017762665482
1999-02-26,776.0638927131987
1999-03-01,762.4539039511342
1999-03-02,764.1172973704032
1999-03-03,748.1585169049182
1999-03-04,764.4644053904474
1999-03-05,787.3962940401586
1999-03-08,781.534595641676
1999-03-09,794.0118536454379
1999-03-10,805.5448753165442
1999-03-11,803.2071720668885
1999-03-12,793.3524964169497
1999-03-15,803.5129887075465
1999-03-16,793.9453858695288
1999-03-17,791.316934399982
1999-03-18,795.9222364367636
1999-03-19,797.3698908425907
1999-03-22,790.6422086006976
1999-03-23,778.1721449430881
1999-03-24,769.6324382517785
1999-03-25,788.0582924811547
1999-03-26,778.2550883594147
1999-03-29,792.9333945218073
1999-03-30,791.1653407285166
1999-03-31,798.6434120821543
1999-04-01,791.7462062221284
1999-04-02,791.7515023518293
1999-04-05,791.7317859857166
1999-04-06,801.3356212964585
1999-04-07,799.7811250986059
1999-04-08,802.9244975711593
1999-04-09,795.9139461050087
1999-04-12,794.5075791391024
1999-04-13,800.275541771968
1999-04-14,794.3166384013799
1999-04-15,790.881136660521
1999-04-16,788.7783659338913
1999-04-19,792.303107718131
1999-04-20,784.4143298124561
1999-04-21,786.3389521532415
1999-04-22,784.4220819111108
1999-04-23,784.8201945049049
1999-04-26,777.9808608173616
1999-04-27,791.1017346367054
1999-04-28,786.6152278813963
1999-04-29,783.6140283320403
1999-04-30,790.5019613141609
1999-05-03,792.1065763707718
1999-05-04,789.4447150426575
1999-05-05,784.0389247433645
1999-05-06,781.3899479712395
1999-05-07,777.8314044166186
1999-05-10,776.7125227075218
1999-05-11,770.1492985544669
1999-05-12,765.7119521541276
1999-05-13,771.3521423585947
1999-05-14,756.8683751514964
1999-05-17,739.8078500723585
1999-05-18,749.3080984997184
1999-05-19,769.2977479716243
1999-05-20,772.1969835609701
1999-05-21,783.8915787727996
1999-05-24,773.8364613029754
1999-05-25,769.080033766229
1999-05-26,771.9962848453306
1999-05-27,764.6643856846541
1999-05-28,765.2422281742888
1999-05-31,769.547389302503
1999-06-01,762.7676465626167
1999-06-02,763.2768072404817
1999-06-03,775.6625823335369
1999-06-04,774.1760263159615
1999-06-07,775.746073279516
1999-06-08,780.3651831378628
1999-06-09,781.7156918120087
1999-06-10,772.4067362790651
1999-06-11,771.6960692416719
1999-06-14,757.3882333430732
1999-06-15,757.9755312774221
1999-06-16,769.465772850025
1999-06-17,770.8676956440205
1999-06-18,771.8824812783382
1999-06-21,777.608556918116
1999-06-22,774.396189559405
1999-06-23,776.9972041227823
1999-06-24,776.0157523508934
1999-06-25,769.9638055916962
1999-06-28,768.4628746036053
1999-06-29,770.3516524156232
1999-06-30,767.1796929148525
1999-07-01,774.6244273472465
1999-07-02,773.9646880314342
1999-07-05,785.9204110963434
1999-07-06,787.5919385596837
1999-07-07,789.1665690929449
1999-07-08,791.9307096123308
1999-07-09,794.8656098820286
1999-07-12,790.8940887456869
1999-07-13,779.2941510799737
1999-07-14,781.8931227611145
1999-07-15,784.0817159049117
1999-07-16,780.266991161638
1999-07-19,778.749725621732
1999-07-20,764.9178583889534
1999-07-21,746.8481616936925
1999-07-22,744.9326195693557
1999-07-23,735.8094559360062
1999-07-26,722.956703062473
1999-07-27,725.8328970462869
1999-07-28,717.794948925259
1999-07-29,702.2876568146552
1999-07-30,713.0216797262982
1999-08-02,724.1350341748796
1999-08-03,718.9520060746571
1999-08-04,716.3577964320161
1999-08-05,696.0963819801468
1999-08-06,691.5777195343853
1999-08-09,703.2711741367798
1999-08-10,689.0916048314024
1999-08-11,696.9371289543454
1999-08-12,710.2220993472473
1999-08-13,718.9889518900144
1999-08-16,721.1218302067242
1999-08-17,732.0537149318942
1999-08-18,726.5307101035045
1999-08-19,718.5609253844
1999-08-20,724.0393183777826
1999-08-23,739.2321606223048
1999-08-24,740.3447023496057
1999-08-25,749.2022314677158
1999-08-26,758.211087139858
1999-08-27,760.1616836759036
1999-08-30,755.2656902702472
1999-08-31,742.3648658091471
1999-09-01,744.0737389554657
1999-09-02,730.1864438208222
1999-09-03,746.5391393737245
1999-09-06,753.2959828048213
1999-09-07,748.2290235746203
1999-09-08,750.0865638031399
1999-09-09,755.5826904657754
1999-09-10,759.740126964868
1999-09-13,750.0244154457371
1999-09-14,742.5815343122009
1999-09-15,741.1649816887003
1999-09-16,742.9935028111478
1999-09-17,749.9038607901742
1999-09-20,750.6258133591772
1999-09-21,747.6705352449674
1999-09-22,751.3271552274686
1999-09-23,757.7803837870126
1999-09-24,753.6864341964358
1999-09-27,749.2056365311672
1999-09-28,746.3378680649447
1999-09-29,729.7843452871725
1999-09-30,726.2999960040438
1999-10-01,726.0629151948777
1999-10-04,733.3771583677366
1999-10-05,733.4408129548386
1999-10-06,732.756429875697
1999-10-07,735.9178337001132
1999-10-08,732.2278276814137
1999-10-11,730.8062253063702
1999-10-12,718.4640142271949
1999-10-13,715.1272820485394
1999-10-14,708.6009859983567
1999-10-15,695.688474558249
1999-10-18,685.2909388389354
1999-10-19,697.8537203553303
1999-10-20,693.412660345721
1999-10-21,692.5742331394556
1999-10-22,706.4047184502158
1999-10-25,697.6919013190844
1999-10-26,701.7813128113452
1999-10-27,701.5109504217954
1999-10-28,716.5721395032492
1999-10-29,721.1134946101739
1999-11-01,721.1155913594648
1999-11-02,714.8250462816686
1999-11-03,714.0169325641707
1999-11-04,722.1231717260488
1999-11-05,721.9307022002987
1999-11-08,723.023537475817
1999-11-09,732.4515017895461
1999-11-10,737.2197700726207
1999-11-11,746.7244817913828
1999-11-12,743.2821730366588
1999-11-15,747.9814191909397
1999-11-16,750.8340980764673
1999-11-17,746.9994023167523
1999-11-18,759.174511977428
1999-11-19,768.1870136174899
1999-11-22,769.4902721552824
1999-11-23,764.6993636568573
1999-11-24,769.2948283330164
1999-11-25,785.5882791871395
1999-11-26,788.9124939458468
1999-11-29,798.1921679579303
1999-11-30,792.7819393367461
1999-12-01,802.2080225114358
1999-12-02,804.6466211937675
1999-12-03,817.1129551214793
1999-12-06,828.6111354366869
1999-12-07,843.7267511686505
1999-12-08,873.2013075779116
1999-12-09,867.3264551295346
1999-12-10,856.6692035534536
1999-12-13,868.8322783681385
1999-12-14,883.9855944352579
1999-12-15,865.4929938846277
1999-12-16,880.3138664651224
1999-12-17,892.56900176152
1999-12-20,920.7730171258773
1999-12-21,905.4085227918196
1999-12-22,930.8047121478515
1999-12-23,947.1242085975721
1999-12-24,947.1242085975721
1999-12-27,968.8190076330933
1999-12-28,984.3432030871633
1999-12-29,982.2619359192051
1999-12-30,987.8856715438457
1999-12-31,987.9275496048439
2000-01-03,956.3260220364338
2000-01-04,930.5684380495246
2000-01-05,903.7442530972193
2000-01-06,877.1598297714924
2000-01-07,911.885682897766
2000-01-10,911.1785304362769
2000-01-11,914.3304725346321
2000-01-12,924.0422105174987
2000-01-13,942.0307062320525
2000-01-14,970.7648913913796
2000-01-17,975.81236503464
2000-01-18,967.1483402433471
2000-01-19,974.5504209509256
2000-01-20,972.5064518033972
2000-01-21,974.3335519382512
2000-01-24,993.6036816947516
2000-01-25,972.0094035889808
2000-01-26,984.457456605344
2000-01-27,1009.6094279361495
2000-01-28,1011.5610359112251
2000-01-31,992.0678558098871
2000-02-01,1006.8986614401385
2000-02-02,1035.6077947104284
2000-02-03,1066.5023828330968
2000-02-04,1078.7380459919773
2000-02-07,1060.7794146372757
2000-02-08,1094.700602212381
2000-02-09,1098.9450561550696
2000-02-10,1117.1784046630896
2000-02-11,1153.0190372490174
2000-02-14,1173.5739537510042
2000-02-15,1132.321280862975
2000-02-16,1129.9510105963982
2000-02-17,1130.7303358392562
2000-02-18,1134.0835625800753
2000-02-21,1118.447908727457
2000-02-22,1124.3622318629457
2000-02-23,1163.0386722407027
2000-02-24,1161.3797763766604
2000-02-25,1190.2836904419346
2000-02-28,1181.6919260968739
2000-02-29,1200.259587786308
2000-03-01,1203.616223211193
2000-03-02,1220.8402703526504
2000-03-03,1219.8019517094901
