Date,NORWAY IMI GROWTH
2000-02-29,840.2123594488268
2000-03-01,858.503317587727
2000-03-02,864.3833668723489
2000-03-03,864.5105410251215
2000-03-06,868.6202894216398
2000-03-07,896.838434981316
2000-03-08,899.5414191503107
2000-03-09,884.5030098229557
2000-03-10,891.3007846277627
2000-03-13,866.7692896171054
2000-03-14,869.3565131458284
2000-03-15,844.0778709741835
2000-03-16,824.4468354093294
2000-03-17,819.0176197861784
2000-03-20,837.1542492088151
2000-03-21,824.8958854268332
2000-03-22,839.1989665931504
2000-03-23,855.4077578299944
2000-03-24,862.318536594992
2000-03-27,853.3962680430044
2000-03-28,862.3593923669619
2000-03-29,862.0062351112579
2000-03-30,833.634491017725
2000-03-31,836.4010321482245
2000-04-03,817.5918270160288
2000-04-04,800.9704022292752
2000-04-05,725.4629434579439
2000-04-06,770.4347876393582
2000-04-07,781.8607748618144
2000-04-10,791.3723551771765
2000-04-11,769.7289264947703
2000-04-12,774.6603724303664
2000-04-13,755.9773528694669
2000-04-14,724.3735910573989
2000-04-17,691.1476304631216
2000-04-18,703.4828184828161
2000-04-19,729.3067908731991
2000-04-20,729.9118411468164
2000-04-21,729.9118411468164
2000-04-24,731.7994335345204
2000-04-25,738.7477810593159
2000-04-26,748.1019434431878
2000-04-27,727.9281344325823
2000-04-28,755.0211863109203
2000-05-01,756.6711108559718
2000-05-02,769.1286572090484
2000-05-03,773.0092591357063
2000-05-04,782.0742787912059
2000-05-05,772.8587604461685
2000-05-08,766.1264523872043
2000-05-09,762.5174281297128
2000-05-10,747.3068554870684
2000-05-11,749.2335495953192
2000-05-12,793.426397926603
2000-05-15,793.5866584581913
2000-05-16,806.7369226717866
2000-05-17,808.1003622621328
2000-05-18,818.2430596881335
2000-05-19,787.8483197366239
2000-05-22,770.6964269150774
2000-05-23,771.5575140536401
2000-05-24,758.1105044887022
2000-05-25,779.5101213522264
2000-05-26,753.9259037268603
2000-05-29,743.2166816620561
2000-05-30,754.597469451647
2000-05-31,754.2456126707764
2000-06-01,754.1118840019587
2000-06-02,775.1028846432844
2000-06-05,766.9302244113939
2000-06-06,757.9424409041534
2000-06-07,756.7559635528211
2000-06-08,766.103821183674
2000-06-09,770.7204077977924
2000-06-12,772.7080558805743
2000-06-13,766.8716384208731
2000-06-14,781.1710845816523
2000-06-15,771.0807634263757
2000-06-16,771.3319733984747
2000-06-19,768.6612892771639
2000-06-20,768.892908750922
2000-06-21,764.1077692449823
2000-06-22,771.5860214936444
2000-06-23,786.8899372122094
2000-06-26,786.4925189099569
2000-06-27,788.3544838192922
2000-06-28,795.4747252628945
2000-06-29,786.0428452987269
2000-06-30,790.8391782639779
2000-07-03,794.9879881778023
2000-07-04,794.8853319028013
2000-07-05,793.4935857649879
2000-07-06,795.5997874318244
2000-07-07,809.724363144123
2000-07-10,800.2349701364963
2000-07-11,794.5129992342753
2000-07-12,810.0070907993063
2000-07-13,818.2714198661785
2000-07-14,815.6271550006198
2000-07-17,824.9738764290734
2000-07-18,824.5789802208169
2000-07-19,829.6961540670535
2000-07-20,838.0977774913371
2000-07-21,842.153098649926
2000-07-24,855.5054571086338
2000-07-25,848.410877395407
2000-07-26,848.073175038665
2000-07-27,838.189620006872
2000-07-28,843.0217540223781
2000-07-31,842.1713438889952
2000-08-01,840.9188150267898
2000-08-02,841.3264629575516
2000-08-03,839.1565775284364
2000-08-04,862.7192563017937
2000-08-07,869.5911531323545
2000-08-08,876.0274392959997
2000-08-09,880.7940164269909
2000-08-10,877.9541488902905
2000-08-11,888.2699486625316
2000-08-14,914.1574435664251
2000-08-15,909.9911800832858
2000-08-16,929.6621100702538
2000-08-17,937.3852153251669
2000-08-18,935.2509606894578
2000-08-21,959.5570447563531
2000-08-22,949.2725064760486
2000-08-23,970.8170881354017
2000-08-24,991.2635347547058
2000-08-25,994.6280769894877
2000-08-28,978.6663457144933
2000-08-29,974.9676188630015
2000-08-30,962.2162302867482
2000-08-31,979.9012625718414
2000-09-01,979.3910110538068
2000-09-04,983.056365226945
2000-09-05,967.5944242759657
2000-09-06,959.1916589628936
2000-09-07,965.1155540943034
2000-09-08,969.2793390192048
2000-09-11,967.9795502433177
2000-09-12,975.6105841481748
2000-09-13,974.103185911291
2000-09-14,1005.4698186498417
2000-09-15,998.0736974679586
2000-09-18,987.3862950966009
2000-09-19,982.1505919346164
2000-09-20,963.3689658788954
2000-09-21,950.2255438408497
2000-09-22,919.9458948078992
2000-09-25,934.0137020979305
2000-09-26,933.0998210189599
2000-09-27,944.8399233421636
2000-09-28,942.2032092479412
2000-09-29,944.7423282705261
2000-10-02,949.8618926627777
2000-10-03,971.4527915512358
2000-10-04,951.4802449205933
2000-10-05,951.2230599715656
2000-10-06,951.8241109309108
2000-10-09,927.3406932073409
2000-10-10,931.4042852584971
2000-10-11,894.6856004558632
2000-10-12,899.479633442283
2000-10-13,886.2160816310559
2000-10-16,905.3369019262032
2000-10-17,891.3983131638125
2000-10-18,858.2095095165968
2000-10-19,916.3907271557712
2000-10-20,922.785657732386
2000-10-23,943.7464385258555
2000-10-24,973.9172897198565
2000-10-25,951.2593157928682
2000-10-26,969.5046000169973
2000-10-27,979.8113417133696
2000-10-30,977.9262390819711
2000-10-31,997.2334221345558
2000-11-01,1003.4105040739416
2000-11-02,1000.7762360884111
2000-11-03,1001.6009987596923
2000-11-06,1011.421688703325
2000-11-07,1004.473776567026
2000-11-08,998.7160690243378
2000-11-09,988.3028782964266
2000-11-10,963.8616446432408
2000-11-13,936.1360470829344
2000-11-14,950.6605388101394
2000-11-15,914.00891938844
2000-11-16,909.1215235211696
2000-11-17,923.3099658987456
2000-11-20,916.2164945376093
2000-11-21,903.1171220975853
2000-11-22,858.715198447193
2000-11-23,860.1734170542727
2000-11-24,886.95617691166
2000-11-27,896.2132017792044
2000-11-28,867.3784307379593
2000-11-29,868.0084960981762
2000-11-30,829.9660122294371
2000-12-01,829.7139489504867
2000-12-04,782.6783479175112
2000-12-05,797.0403399443841
2000-12-06,810.3191915140472
2000-12-07,784.2187631626822
2000-12-08,786.8768289560065
2000-12-11,790.4436153544436
2000-12-12,800.9632201145489
2000-12-13,819.6207814712415
2000-12-14,798.0112994427616
2000-12-15,765.7951664911873
2000-12-18,768.5711014266162
2000-12-19,769.7869681549224
2000-12-20,734.963920826131
2000-12-21,726.6198742086475
2000-12-22,750.8259084400275
2000-12-25,750.8259084400275
2000-12-26,748.7452097440645
2000-12-27,765.6770493172767
2000-12-28,769.9265634105004
2000-12-29,761.4592547690712
2001-01-01,761.4592547690712
2001-01-02,782.7736062271879
2001-01-03,734.9238501660441
2001-01-04,761.9727640757518
2001-01-05,761.182918705148
2001-01-08,764.0519698302738
2001-01-09,758.6845859280618
2001-01-10,766.4469598991042
2001-01-11,771.69932203929
2001-01-12,784.7625705892925
2001-01-15,785.0237339380479
2001-01-16,771.2403764058198
2001-01-17,795.3798537889181
2001-01-18,798.0264829636411
2001-01-19,806.6924290747161
2001-01-22,791.6048676484612
2001-01-23,790.7954359603455
2001-01-24,809.6871395901712
2001-01-25,803.5343466999038
2001-01-26,801.8821250534261
2001-01-29,790.9708397902168
2001-01-30,802.6797938248899
2001-01-31,825.9372340780295
2001-02-01,828.5365812263759
2001-02-02,830.2478167233638
2001-02-05,816.3346287436711
2001-02-06,823.4699238107147
2001-02-07,818.3398459868872
2001-02-08,822.9390626367957
2001-02-09,806.5575795220482
2001-02-12,789.6234913174068
2001-02-13,805.018056970034
2001-02-14,792.6227363221751
2001-02-15,799.182940241379
2001-02-16,798.9456762063108
2001-02-19,814.0055523768474
2001-02-20,816.8167510236332
2001-02-21,806.5086630182273
2001-02-22,811.1966977057257
2001-02-23,804.2301932590893
2001-02-26,817.8993336000328
2001-02-27,805.603214897457
2001-02-28,803.244244383813
2001-03-01,771.7517157442172
2001-03-02,774.8926687948748
2001-03-05,791.5950453186065
2001-03-06,816.7129063868575
2001-03-07,808.0664483857221
2001-03-08,812.1519387965216
2001-03-09,805.3763550174435
2001-03-12,780.8711992435867
2001-03-13,769.4208106218158
2001-03-14,743.9555893189206
2001-03-15,761.540420457777
2001-03-16,757.8172878932145
2001-03-19,741.9993203794692
2001-03-20,760.4321706944812
2001-03-21,744.5855275320296
2001-03-22,724.7766644724622
2001-03-23,729.3068669630243
2001-03-26,740.8189313950096
2001-03-27,747.5244711140776
2001-03-28,739.2800922859926
2001-03-29,739.6907005051647
2001-03-30,751.5956046460726
2001-04-02,745.3069929898953
2001-04-03,721.6271663284834
2001-04-04,715.0513504956214
2001-04-05,746.2276298866612
2001-04-06,733.9812363982288
2001-04-09,737.0838142906348
2001-04-10,764.2661209415514
2001-04-11,766.0044042811094
2001-04-12,765.6602146078452
2001-04-13,765.6602146078452
2001-04-16,765.7047127338332
2001-04-17,760.3068125239664
2001-04-18,780.9866907245867
2001-04-19,775.8917405649543
2001-04-20,763.2588738173602
2001-04-23,766.2766248918549
2001-04-24,771.2427092152781
2001-04-25,771.7703001365971
2001-04-26,772.5052933930602
2001-04-27,790.228857793561
2001-04-30,798.6622838099362
2001-05-01,799.1418362632248
2001-05-02,800.5490974585929
2001-05-03,787.6367332053192
2001-05-04,786.97835913248
2001-05-07,800.2187922723003
2001-05-08,810.3112915089449
2001-05-09,804.8581267134609
2001-05-10,825.761461536211
2001-05-11,822.0131385691263
2001-05-14,799.8073762225954
2001-05-15,802.7838642475592
2001-05-16,791.7507992696087
2001-05-17,794.5247002936497
2001-05-18,826.0841908138724
2001-05-21,847.7801880910419
2001-05-22,844.2192538757106
2001-05-23,844.8972021020076
2001-05-24,848.5042570620724
2001-05-25,856.953793317912
2001-05-28,855.280787316277
2001-05-29,845.5676106067308
2001-05-30,832.9625298159707
2001-05-31,829.8127052307453
2001-06-01,825.9787773174166
2001-06-04,826.0273350341023
2001-06-05,830.4280339324838
2001-06-06,827.3679479541656
2001-06-07,819.1733364217312
2001-06-08,822.4062923630427
2001-06-11,813.6644031916514
2001-06-12,783.0427832548854
2001-06-13,796.355263209437
2001-06-14,780.9814032259441
2001-06-15,770.0998924668762
2001-06-18,779.9763101854272
2001-06-19,792.5140124823596
2001-06-20,782.5660412582423
2001-06-21,778.041058660661
2001-06-22,777.6578297089246
2001-06-25,774.3144287201176
2001-06-26,750.2184550428997
2001-06-27,754.9222294154293
2001-06-28,752.3039553335209
2001-06-29,756.8936747076025
2001-07-02,750.1217584364932
2001-07-03,748.5459764756167
2001-07-04,746.945896701158
2001-07-05,742.7079469416005
2001-07-06,738.7525710514126
2001-07-09,741.9305537927754
2001-07-10,723.5745502282683
2001-07-11,709.933431441657
2001-07-12,718.9601556719116
2001-07-13,706.3959673161905
2001-07-16,703.1179207008889
2001-07-17,687.1290101171463
2001-07-18,679.9498665875223
2001-07-19,696.1243532425885
2001-07-20,693.7739884362304
2001-07-23,709.2214490530188
2001-07-24,699.4021970108016
2001-07-25,694.4003299040598
2001-07-26,697.3168757918902
2001-07-27,706.1399436036264
2001-07-30,711.5977863187206
2001-07-31,712.1275601216307
2001-08-01,721.0310503050133
2001-08-02,723.3006241163208
2001-08-03,713.001266573845
2001-08-06,715.3979391234564
2001-08-07,705.6316333044513
2001-08-08,693.054761895672
2001-08-09,686.9760045474188
2001-08-10,680.1470935661677
2001-08-13,678.8208269576992
2001-08-14,680.0875090042512
2001-08-15,673.1129507600137
2001-08-16,672.3400252285046
2001-08-17,666.0347921167901
2001-08-20,660.1273529598728
2001-08-21,664.0659673763306
2001-08-22,653.7482014687862
2001-08-23,646.5378670691094
2001-08-24,652.8950502717109
2001-08-27,651.5124073535147
2001-08-28,651.6692325234181
2001-08-29,646.0507058077925
2001-08-30,645.0780742451034
2001-08-31,638.2310721246287
2001-09-03,629.7954922782855
2001-09-04,646.8391022326731
2001-09-05,648.872421096353
2001-09-06,646.7279114369088
2001-09-07,635.1154160054381
2001-09-10,620.9884834253195
2001-09-11,662.8495470275402
2001-09-12,614.7964342641959
2001-09-13,613.6758516398044
2001-09-14,607.9104920676116
2001-09-17,609.5580945800552
2001-09-18,606.1313022139178
2001-09-19,596.0897468465129
2001-09-20,573.7529551331377
2001-09-21,551.35298085683
2001-09-24,555.0366491994079
2001-09-25,561.5945844342215
2001-09-26,566.1779230420826
2001-09-27,565.2545157751471
2001-09-28,584.4499979188178
2001-10-01,571.0600852224414
2001-10-02,566.2625350211435
2001-10-03,566.3720835722132
2001-10-04,573.3625148271054
2001-10-05,563.4599106966655
2001-10-08,557.415415346803
2001-10-09,565.9812072037411
2001-10-10,581.5120084275482
2001-10-11,599.8326348083265
2001-10-12,596.747712018733
2001-10-15,584.8826699654697
2001-10-16,588.6182350269135
2001-10-17,599.8366403674894
2001-10-18,589.7392684092115
2001-10-19,579.1107772159579
2001-10-22,591.981420398359
2001-10-23,598.2152010795181
2001-10-24,605.1554897402143
2001-10-25,586.1114967027501
2001-10-26,591.5033119695191
2001-10-29,612.2877974312408
2001-10-30,614.8413088403264
2001-10-31,613.1812129161469
2001-11-01,603.573710835597
2001-11-02,597.2145153004485
2001-11-05,617.8378794674101
2001-11-06,615.474075431278
2001-11-07,617.8500675432807
2001-11-08,624.5674018702822
2001-11-09,636.7606556556642
2001-11-12,622.4932169812826
2001-11-13,649.6235361171144
2001-11-14,643.4612627130642
2001-11-15,623.3533470897331
2001-11-16,613.9751216699068
2001-11-19,605.5247185442149
2001-11-20,619.8655996910079
2001-11-21,617.7796299202057
2001-11-22,631.2994055253835
2001-11-23,615.2296550084693
2001-11-26,612.4227500872892
2001-11-27,615.7427161686177
2001-11-28,612.5782834875828
2001-11-29,614.8935240696233
2001-11-30,611.790525088663
2001-12-03,602.4382914656795
2001-12-04,610.0817969533452
2001-12-05,621.0142053910678
2001-12-06,620.3656009515886
2001-12-07,618.1439177748567
2001-12-10,612.8711703356969
2001-12-11,612.2472087072088
2001-12-12,609.6846550048045
2001-12-13,597.5864197703157
2001-12-14,603.2698056089976
2001-12-17,593.696040628435
2001-12-18,594.7521168208083
2001-12-19,587.3713474958935
2001-12-20,591.814261742629
2001-12-21,603.1659783223265
2001-12-24,601.4662847552177
2001-12-25,601.4662847552177
2001-12-26,601.7692479941553
2001-12-27,618.2137336995899
2001-12-28,626.1849232584136
2001-12-31,624.6378759319099
2002-01-01,624.6378759319099
2002-01-02,628.7044582837088
2002-01-03,641.6079805937638
2002-01-04,642.3908471648989
2002-01-07,638.7862339141819
2002-01-08,634.0115934641285
2002-01-09,639.2473590272471
2002-01-10,631.5996152968186
2002-01-11,635.7107203189822
2002-01-14,636.9364416507124
2002-01-15,615.576801532361
2002-01-16,602.361818163222
2002-01-17,615.9290147880799
2002-01-18,602.5332522273815
2002-01-21,600.0661224017638
2002-01-22,603.3549258778708
2002-01-23,601.2206276404528
2002-01-24,608.5520064103591
2002-01-25,607.0569367887415
2002-01-28,614.614345677422
2002-01-29,614.2394381560115
2002-01-30,608.4794367746746
2002-01-31,611.5788550335889
2002-02-01,613.9539976585949
2002-02-04,610.5119420269931
2002-02-05,600.7311771859211
2002-02-06,605.6324950707296
2002-02-07,615.2120300540037
2002-02-08,606.840488652104
2002-02-11,611.7609234858361
2002-02-12,608.5233313172192
2002-02-13,611.3740113888921
2002-02-14,606.1070510846046
2002-02-15,606.6721637550835
2002-02-18,605.481647998712
2002-02-19,595.6131225729084
2002-02-20,595.766316921721
2002-02-21,597.0079835652562
2002-02-22,604.6850919335845
2002-02-25,601.6206145426731
2002-02-26,609.5170593926077
2002-02-27,620.2715100400354
2002-02-28,617.1003457231118
2002-03-01,622.729969052804
2002-03-04,627.0048651771046
2002-03-05,634.860315195077
2002-03-06,630.4653965105659
2002-03-07,651.4724626968372
2002-03-08,661.3474953004044
2002-03-11,655.089759274399
2002-03-12,653.6294971192511
2002-03-13,655.3686486797657
2002-03-14,654.0278895281914
2002-03-15,654.8284193265873
2002-03-18,662.4674954327093
2002-03-19,665.0950397146063
2002-03-20,660.8804776071196
2002-03-21,664.5651208151342
2002-03-22,668.0671369825287
2002-03-25,667.037528188718
2002-03-26,663.0219162358475
2002-03-27,670.0099745422015
2002-03-28,670.6165084510098
2002-03-29,670.6165084510098
2002-04-01,670.1846879358878
2002-04-02,668.4138325563373
2002-04-03,665.931217096628
2002-04-04,648.3095362223605
2002-04-05,660.4341248183471
2002-04-08,652.146966693095
2002-04-09,661.9795999590407
2002-04-10,656.5827299261175
2002-04-11,658.8635315056495
2002-04-12,655.2854740781514
2002-04-15,654.1363161980262
2002-04-16,657.6422329255475
2002-04-17,658.2662879572954
2002-04-18,661.0908677847925
2002-04-19,657.6536977956274
2002-04-22,648.9398647155286
2002-04-23,645.4784444279371
2002-04-24,640.8751920736381
2002-04-25,625.8687796370308
2002-04-26,628.9993914392923
2002-04-29,625.7727965775368
2002-04-30,621.7016135496667
2002-05-01,622.0136229789628
2002-05-02,632.698914988889
2002-05-03,625.7060240036374
2002-05-06,621.2782957502619
2002-05-07,613.6703792137976
2002-05-08,630.8191348149101
2002-05-09,632.0713642556767
2002-05-10,630.903707314139
2002-05-13,627.5343951349403
2002-05-14,646.0444589496082
2002-05-15,641.2970488506547
2002-05-16,643.0605667438883
2002-05-17,641.4643397863617
2002-05-20,643.1442559959007
2002-05-21,643.15517374634
2002-05-22,635.9869143345023
2002-05-23,630.8326706821588
2002-05-24,625.7771925948924
2002-05-27,627.1208261365517
2002-05-28,622.2656927033704
2002-05-29,605.332068323162
2002-05-30,589.3505749553863
2002-05-31,591.9100078831584
2002-06-03,592.0253307951275
2002-06-04,571.915966570531
2002-06-05,579.7899868529335
2002-06-06,581.0152630854345
2002-06-07,564.1570346786542
2002-06-10,564.8382788407381
2002-06-11,578.5818782061614
2002-06-12,570.5110982068215
2002-06-13,574.6884647688079
2002-06-14,560.2755877666531
2002-06-17,575.3603061289386
2002-06-18,581.7827793309993
2002-06-19,573.7923396215623
2002-06-20,550.6763566391746
2002-06-21,543.6360897798357
2002-06-24,523.98647800908
2002-06-25,534.3012879925185
2002-06-26,502.8528874992652
2002-06-27,532.6170041918701
2002-06-28,528.7032120402756
2002-07-01,538.5189082426966
2002-07-02,539.5878840221261
2002-07-03,530.697495492394
2002-07-04,532.606505581987
2002-07-05,547.0830070102785
2002-07-08,558.1701292961669
2002-07-09,560.0703751634687
2002-07-10,552.6361233467359
2002-07-11,550.1487628542573
2002-07-12,549.7315843517575
2002-07-15,542.2390570026356
2002-07-16,536.890179682303
2002-07-17,551.0104015530434
2002-07-18,545.7006289706021
2002-07-19,527.6121057566542
2002-07-22,508.2299015078011
2002-07-23,491.5830430204378
2002-07-24,464.0597359959874
2002-07-25,479.9123436795018
2002-07-26,485.93680266820627
2002-07-29,494.4374065297413
2002-07-30,501.71434650146597
2002-07-31,505.9912266943027
2002-08-01,498.30805659335084
2002-08-02,497.08182002291795
2002-08-05,483.23824699874035
