Date,AUSTRIA IMI GROWTH
1999-06-01,500.76856235191354
1999-06-02,495.72888758038897
1999-06-03,496.1959983105872
1999-06-04,495.5068639650605
1999-06-07,499.2182669395705
1999-06-08,494.8712126347093
1999-06-09,497.93819731914215
1999-06-10,495.0177273071821
1999-06-11,494.7956641437752
1999-06-14,503.01345959192145
1999-06-15,499.0829620647935
1999-06-16,497.0333147361413
1999-06-17,493.337980127101
1999-06-18,496.243272660048
1999-06-21,508.7811323124379
1999-06-22,515.6929694743446
1999-06-23,519.7214030838303
1999-06-24,524.9678679722232
1999-06-25,524.3062785535195
1999-06-28,523.8045480362427
1999-06-29,520.267441655983
1999-06-30,526.164608913799
1999-07-01,538.3488959015317
1999-07-02,541.4568754902733
1999-07-05,548.5403419169292
1999-07-06,546.0793409297273
1999-07-07,545.0166093279056
1999-07-08,542.2672807615168
1999-07-09,549.4244842635751
1999-07-12,549.358729531334
1999-07-13,547.5617591423708
1999-07-14,544.6752068129566
1999-07-15,542.6214076186102
1999-07-16,546.2597334821093
1999-07-19,545.0701191450354
1999-07-20,548.6616649025477
1999-07-21,538.1782956972309
1999-07-22,536.0779076914687
1999-07-23,531.1748560492099
1999-07-26,523.5115248743651
1999-07-27,524.3022520746263
1999-07-28,522.9920419830001
1999-07-29,519.9819444663648
1999-07-30,523.0486936988151
1999-08-02,513.0747505926563
1999-08-03,524.634135110749
1999-08-04,523.3924375488543
1999-08-05,522.7436333185298
1999-08-06,518.2563232786525
1999-08-09,517.4439351127977
1999-08-10,514.2310309688467
1999-08-11,510.9510745626286
1999-08-12,515.0545348171254
1999-08-13,516.7546864779085
1999-08-16,515.1432741601328
1999-08-17,512.4211674756348
1999-08-18,507.64652838378174
1999-08-19,508.92317154074465
1999-08-20,513.746468521412
1999-08-23,521.2887749814785
1999-08-24,519.2680812833665
1999-08-25,515.1222732803927
1999-08-26,519.0099949901498
1999-08-27,516.161855860708
1999-08-30,515.1377158959233
1999-08-31,514.2918172245359
1999-09-01,512.6537920891464
1999-09-02,507.2438075178886
1999-09-03,502.84738099983093
1999-09-06,510.39160972171743
1999-09-07,517.4679705116591
1999-09-08,515.0586428440896
1999-09-09,511.7597612678273
1999-09-10,509.8369971215186
1999-09-13,509.883014500631
1999-09-14,509.26365567145655
1999-09-15,505.50682708983084
1999-09-16,503.90000093381116
1999-09-17,503.8217643545453
1999-09-20,505.44340299192385
1999-09-21,501.6381404752003
1999-09-22,502.95498047009016
1999-09-23,504.37930825726266
1999-09-24,502.94575708136307
1999-09-27,500.78543689292053
1999-09-28,496.47157393731067
1999-09-29,496.7092650975399
1999-09-30,498.6586852012084
1999-10-01,499.5417102718752
1999-10-04,502.6278545859272
1999-10-05,502.10286542113494
1999-10-06,504.9276156415434
1999-10-07,507.0401065814917
1999-10-08,504.32994096693545
1999-10-11,504.28332654206037
1999-10-12,503.33597369416583
1999-10-13,501.27537467587837
1999-10-14,498.3893821859544
1999-10-15,494.2676827175237
1999-10-18,500.3385724098574
1999-10-19,503.8816861240071
1999-10-20,502.66805594923323
1999-10-21,502.3462694521605
1999-10-22,502.16227872344933
1999-10-25,500.90151260595815
1999-10-26,501.0884855136241
1999-10-27,500.9953182048863
1999-10-28,503.1242671571602
1999-10-29,500.79901710961485
1999-11-01,500.7990329664946
1999-11-02,502.3979076823473
1999-11-03,504.85480742933356
1999-11-04,504.846063495994
1999-11-05,503.1866444430486
1999-11-08,504.35320633787154
1999-11-09,500.50784684671714
1999-11-10,500.51183931296856
1999-11-11,497.5353987685128
1999-11-12,498.42474181953696
1999-11-15,493.7575537031772
1999-11-16,490.3454856775429
1999-11-17,491.248212525874
1999-11-18,488.05223434306913
1999-11-19,484.1742342782899
1999-11-22,478.06104330563534
1999-11-23,472.2275265987072
1999-11-24,466.2856151086818
1999-11-25,470.61378581645306
1999-11-26,471.97411850420224
1999-11-29,469.4492812079136
1999-11-30,473.41872381353926
1999-12-01,476.47056621609914
1999-12-02,494.98836628289297
1999-12-03,500.7211947547534
1999-12-06,499.42864964950854
1999-12-07,499.8031472808817
1999-12-08,498.92149725583295
1999-12-09,500.4663976716848
1999-12-10,500.97078790350156
1999-12-13,502.74134608700723
1999-12-14,504.4363011776908
1999-12-15,504.8912946475987
1999-12-16,501.03673978098425
1999-12-17,500.7020383322577
1999-12-20,498.1759984089821
1999-12-21,501.2878970067852
1999-12-22,498.1088954755234
1999-12-23,497.90033631202357
1999-12-24,497.92826813770176
1999-12-27,494.23066821108165
1999-12-28,502.2498626355831
1999-12-29,500.77489621015343
1999-12-30,501.2446404978527
1999-12-31,501.244659909133
2000-01-03,501.26479902573425
2000-01-04,497.9181848343772
2000-01-05,497.3309122857462
2000-01-06,497.4964659684292
2000-01-07,503.0051060001902
2000-01-10,497.6102172548746
2000-01-11,488.5118471189831
2000-01-12,472.5308615100649
2000-01-13,473.71473448232604
2000-01-14,472.2063135160193
2000-01-17,465.9368031308724
2000-01-18,466.0432949176252
2000-01-19,467.2527184068941
2000-01-20,461.0034721125754
2000-01-21,463.7667295869031
2000-01-24,462.1322103325407
2000-01-25,450.9284227870118
2000-01-26,439.874633115298
2000-01-27,438.4908866446901
2000-01-28,450.19311499554857
2000-01-31,434.17548042206107
2000-02-01,415.477683540932
2000-02-02,412.65227636415545
2000-02-03,404.9940085649667
2000-02-04,382.165171340859
2000-02-07,375.4949853670667
2000-02-08,402.4973054501224
2000-02-09,404.6834795931018
2000-02-10,411.90504712437536
2000-02-11,440.54829068673945
2000-02-14,453.3508694298135
2000-02-15,453.99733371066105
2000-02-16,448.265305805297
2000-02-17,438.43611473563215
2000-02-18,442.59256758230305
2000-02-21,427.59833990849205
2000-02-22,456.1215411174925
2000-02-23,452.3228596361492
2000-02-24,451.82948861616933
2000-02-25,453.50024831120686
2000-02-28,453.033222782978
2000-02-29,456.4746341042106
2000-03-01,446.77146883024494
2000-03-02,445.45130028950757
2000-03-03,438.9408529855648
2000-03-06,430.95451877608775
2000-03-07,409.65036184230866
2000-03-08,413.5301948951529
2000-03-09,407.9405383399365
2000-03-10,420.05042378899213
2000-03-13,424.50499603585985
2000-03-14,448.3504420419092
2000-03-15,447.3353810179235
2000-03-16,442.5882138362364
2000-03-17,414.9535402160649
2000-03-20,424.93473770731526
2000-03-21,426.4924913299207
2000-03-22,428.65912070393557
2000-03-23,417.7682971799824
2000-03-24,431.01164638911774
2000-03-27,430.8293751306216
2000-03-28,424.9757390238078
2000-03-29,423.34186432131827
2000-03-30,419.2072998145299
2000-03-31,433.96545713448074
2000-04-03,431.81128828955633
2000-04-04,428.650314153052
2000-04-05,432.5888781330865
2000-04-06,438.50680713444495
2000-04-07,437.6122241028918
2000-04-10,442.3523464285988
2000-04-11,436.1876461858306
2000-04-12,434.66977741505406
2000-04-13,430.96405451509423
2000-04-14,427.36544153771587
2000-04-17,427.404086927308
2000-04-18,418.6006374375441
2000-04-19,418.7612310342401
2000-04-20,419.31611796372647
2000-04-21,419.31611796372647
2000-04-24,419.3161256612394
2000-04-25,423.9993665744302
2000-04-26,434.3624534006011
2000-04-27,431.3895891424343
2000-04-28,410.17764681211986
2000-05-01,410.1776572016274
2000-05-02,422.21204719351914
2000-05-03,418.28027554726714
2000-05-04,418.8037905962931
2000-05-05,416.36665383862766
2000-05-08,420.073178604156
2000-05-09,413.69876823135905
2000-05-10,411.4985251065024
2000-05-11,408.7663095934372
2000-05-12,412.41726929335675
2000-05-15,407.6191130039941
2000-05-16,409.0155065321052
2000-05-17,408.51092195767944
2000-05-18,411.13131961551244
2000-05-19,409.4221933975204
2000-05-22,416.4542974685258
2000-05-23,420.269829631763
2000-05-24,415.69778995768013
2000-05-25,415.5853597975706
2000-05-26,416.9537406814711
2000-05-29,415.50685598805785
2000-05-30,424.7554637449888
2000-05-31,423.393018913319
2000-06-01,423.3930096769805
2000-06-02,428.7169763471073
2000-06-05,432.6569049940365
2000-06-06,434.9512060420618
2000-06-07,430.8301010754279
2000-06-08,429.5296162831989
2000-06-09,435.7986527435249
2000-06-12,435.798683197418
2000-06-13,430.01831146827516
2000-06-14,433.2860036379762
2000-06-15,430.5036351330886
2000-06-16,425.6791438902607
2000-06-19,428.92782591736733
2000-06-20,427.33697751700936
2000-06-21,429.0921445731642
2000-06-22,429.2638477573055
2000-06-23,429.26465812339495
2000-06-26,432.7394890544778
2000-06-27,431.36114931444007
2000-06-28,426.9945968945737
2000-06-29,421.03066770281356
2000-06-30,425.473175717319
2000-07-03,417.6872899340993
2000-07-04,422.2900952676712
2000-07-05,418.0579224602342
2000-07-06,414.91318455720165
2000-07-07,412.389974834163
2000-07-10,406.35115913761825
2000-07-11,411.31555361480855
2000-07-12,416.70105902084276
2000-07-13,422.5934599045628
2000-07-14,422.0694072248051
2000-07-17,418.91738410585515
2000-07-18,417.0197002965487
2000-07-19,418.5222827470468
2000-07-20,425.4510985083004
2000-07-21,420.08673245278476
2000-07-24,412.6058810590527
2000-07-25,407.5291013970383
2000-07-26,407.06914243638556
2000-07-27,401.082171412258
2000-07-28,405.24008335657624
2000-07-31,413.0251380662386
2000-08-01,415.2355064373616
2000-08-02,419.2682208404312
2000-08-03,411.92848488515875
2000-08-04,416.32621494300184
2000-08-07,415.11520786283484
2000-08-08,415.6793984980596
2000-08-09,414.6389117882064
2000-08-10,414.7583605411367
2000-08-11,409.25304794717397
2000-08-14,411.36073788383834
2000-08-15,411.36078956828345
2000-08-16,407.85352036768745
2000-08-17,410.07484803412444
2000-08-18,417.58125363302764
2000-08-21,421.0178358625123
2000-08-22,419.650737897823
2000-08-23,416.9692251138825
2000-08-24,411.4226555980788
2000-08-25,410.4856520185085
2000-08-28,414.2870800316301
2000-08-29,409.96418831393476
2000-08-30,407.7455467582815
2000-08-31,405.2830037941545
2000-09-01,419.54949832503183
2000-09-04,418.3837818320178
2000-09-05,423.68512314250273
2000-09-06,428.40412684185355
2000-09-07,426.48540751025
2000-09-08,424.1634043953564
2000-09-11,420.18161846097377
2000-09-12,418.2897892310166
2000-09-13,419.9520318370588
2000-09-14,425.3342446949039
2000-09-15,427.20145281654663
2000-09-18,425.59146745720943
2000-09-19,424.3576587372232
2000-09-20,425.2206714104223
2000-09-21,424.25065639094566
2000-09-22,419.7743123146892
2000-09-25,421.62948717559937
2000-09-26,420.1549765672475
2000-09-27,418.1829436777507
2000-09-28,416.5437251923889
2000-09-29,420.5642826504232
2000-10-02,420.41942378039715
2000-10-03,426.41818892143874
2000-10-04,429.15559386242103
2000-10-05,428.5405174868207
2000-10-06,424.0040489350355
2000-10-09,422.13501522338436
2000-10-10,412.7589243224607
2000-10-11,406.3041810228265
2000-10-12,405.5931942881412
2000-10-13,399.66465844824086
2000-10-16,401.3981974800012
2000-10-17,390.5687219037347
2000-10-18,380.120315196417
2000-10-19,361.0606221893425
2000-10-20,369.63126936899226
2000-10-23,364.5160586443212
2000-10-24,373.3834218008653
2000-10-25,373.04912293019663
2000-10-26,372.82714212057317
2000-10-27,367.5798120955911
2000-10-30,364.6466448091904
2000-10-31,381.5391899640446
2000-11-01,381.5391314222569
2000-11-02,381.6518184869115
2000-11-03,385.77430830150274
2000-11-06,382.2696106341514
2000-11-07,387.72478899433844
2000-11-08,384.28835882637156
2000-11-09,383.9806084438586
2000-11-10,380.14452349797176
2000-11-13,374.05292187792264
2000-11-14,377.2787022759937
2000-11-15,377.22707984238946
2000-11-16,382.4709992790506
2000-11-17,382.03061136139985
2000-11-20,382.91984321967584
2000-11-21,382.4545172610539
2000-11-22,384.77391404857224
2000-11-23,381.99245123993285
2000-11-24,387.0605543804693
2000-11-27,385.9383439998929
2000-11-28,383.21564241648906
2000-11-29,383.9920389886275
2000-11-30,377.4626397357394
2000-12-01,374.7270139900323
2000-12-04,372.770036717085
2000-12-05,372.4537962125636
2000-12-06,370.8581500027736
2000-12-07,369.6703600784937
2000-12-08,369.75563032962856
2000-12-11,371.8795595434907
2000-12-12,372.5003976832982
2000-12-13,368.4078160146411
2000-12-14,365.5318087276716
2000-12-15,365.2468512107282
2000-12-18,363.8191171413049
2000-12-19,362.9715645699332
2000-12-20,355.423461831398
2000-12-21,351.4989020478988
2000-12-22,353.61736136218417
2000-12-25,353.61736136218417
2000-12-26,353.6173613621841
2000-12-27,357.2082358979474
2000-12-28,359.2626174951927
2000-12-29,359.2626174951927
2001-01-01,359.2626174951927
2001-01-02,357.4726374335474
2001-01-03,350.6668557723708
2001-01-04,349.77255195653316
2001-01-05,357.32195001884327
2001-01-08,358.47784551711254
2001-01-09,358.87871110811074
2001-01-10,361.7132717010755
2001-01-11,361.80542665355387
2001-01-12,365.4071865866947
2001-01-15,367.4325044414158
2001-01-16,361.8943473850575
2001-01-17,362.8027353801587
2001-01-18,355.9105342872408
2001-01-19,357.6774258713738
2001-01-22,355.0585458386771
2001-01-23,354.08921831369605
2001-01-24,349.42588419628873
2001-01-25,351.00236592380213
2001-01-26,358.0077480203394
2001-01-29,357.12670403144165
2001-01-30,360.50480850388203
2001-01-31,369.22359636155215
2001-02-01,385.74272782431973
2001-02-02,373.1931140852126
2001-02-05,378.3759067344794
2001-02-06,377.65649984095967
2001-02-07,385.20471889925375
2001-02-08,392.5815884213055
2001-02-09,387.754968264056
2001-02-12,394.45422969357514
2001-02-13,396.0076799946737
2001-02-14,391.09424282018716
2001-02-15,392.49673449698076
2001-02-16,396.07341847735114
2001-02-19,405.2314383354805
2001-02-20,409.72259372443386
2001-02-21,411.0197495649101
2001-02-22,411.44773600137177
2001-02-23,399.3046821181016
2001-02-26,399.0165460004736
2001-02-27,402.0651629269588
2001-02-28,394.56570573939115
2001-03-01,396.0274580569776
2001-03-02,395.6530546712602
2001-03-05,393.8162978094666
2001-03-06,397.5747842518873
2001-03-07,402.9687848265556
2001-03-08,402.4911995542014
2001-03-09,397.6662746705929
2001-03-12,397.51768814749056
2001-03-13,396.4867789690046
2001-03-14,392.055826423016
2001-03-15,391.53163024731475
2001-03-16,382.8756207987734
2001-03-19,377.09798015396956
2001-03-20,377.68033318946215
2001-03-21,377.276173945485
2001-03-22,372.88813654307427
2001-03-23,377.5692855887963
2001-03-26,385.8972345207276
2001-03-27,389.171762173823
2001-03-28,384.76164599607466
2001-03-29,386.6725889347469
2001-03-30,387.7334808284582
2001-04-02,380.8024926977213
2001-04-03,376.9522707060163
2001-04-04,380.92507034775844
2001-04-05,390.77053636793295
2001-04-06,382.646654046043
2001-04-09,388.56569264164295
2001-04-10,391.12920533354867
2001-04-11,385.296932081649
2001-04-12,384.70645405284836
2001-04-13,384.70645405284836
2001-04-16,384.70645405284836
2001-04-17,385.191990118055
2001-04-18,385.71538756435245
2001-04-19,384.33851542296895
2001-04-20,387.0604971003495
2001-04-23,383.5701060983701
2001-04-24,391.0743995852951
2001-04-25,387.6344956779863
2001-04-26,385.3918056308783
2001-04-27,384.27925710824184
2001-04-30,386.2047737895399
2001-05-01,386.2047930241754
2001-05-02,395.18156196263465
2001-05-03,391.4784443670849
2001-05-04,385.9500291501884
2001-05-07,384.74521136813775
2001-05-08,385.3325225763689
2001-05-09,381.69123287940954
2001-05-10,384.5158632087679
2001-05-11,382.66909178429165
2001-05-14,384.0826033930251
2001-05-15,375.60222458956594
2001-05-16,374.01484949468806
2001-05-17,372.33331445165845
2001-05-18,368.8817856642256
2001-05-21,365.9226780713203
2001-05-22,365.16939149217876
2001-05-23,361.88599281800305
2001-05-24,361.93812509898925
2001-05-25,366.89692934610736
2001-05-28,369.80533521751045
2001-05-29,363.7323078514511
2001-05-30,360.8914561091863
2001-05-31,360.47508663042026
2001-06-01,368.064855217295
2001-06-04,368.06485211050136
2001-06-05,370.32330461566045
2001-06-06,365.2353974318803
2001-06-07,369.922822061926
2001-06-08,370.24788638121123
2001-06-11,367.87897647641915
2001-06-12,369.43049976341274
2001-06-13,371.94492668069677
2001-06-14,372.1503506670459
2001-06-15,370.8663096839483
2001-06-18,371.83822743304046
2001-06-19,371.49316785148443
2001-06-20,372.53467251781393
2001-06-21,369.63775114601447
2001-06-22,371.0648793933855
2001-06-25,374.779404574349
2001-06-26,375.00851118923856
2001-06-27,368.19529720969854
2001-06-28,369.141472437436
2001-06-29,360.11429691197435
2001-07-02,357.5484170774652
2001-07-03,355.6313686335788
2001-07-04,357.65969453586433
2001-07-05,359.9731880669633
2001-07-06,358.7011137943435
2001-07-09,358.9598677014413
2001-07-10,364.72556149232446
2001-07-11,364.5425835380977
2001-07-12,362.84895426611945
2001-07-13,369.42240216654756
2001-07-16,369.9352952468923
2001-07-17,365.6438910053892
2001-07-18,366.7538763797179
2001-07-19,371.0123017713909
2001-07-20,370.2401910271024
2001-07-23,373.6397193951857
2001-07-24,373.33637818804357
2001-07-25,368.384738522075
2001-07-26,370.0831376545525
2001-07-27,377.950755506654
2001-07-30,375.4232255498389
2001-07-31,372.5141454499441
2001-08-01,371.08253821278356
2001-08-02,366.2155488912718
2001-08-03,361.2743540396462
2001-08-06,363.1762404800545
2001-08-07,366.0965208656305
2001-08-08,365.17709278932944
2001-08-09,362.40870319016517
2001-08-10,363.7886137486556
2001-08-13,366.0972018935892
2001-08-14,364.1127966513512
2001-08-15,364.1128355774496
2001-08-16,362.19555571235946
2001-08-17,357.4617250276837
2001-08-20,355.51949064456954
2001-08-21,360.7813892050943
2001-08-22,365.36585672541713
2001-08-23,364.9994832871929
2001-08-24,363.02860652268043
2001-08-27,358.055247052044
2001-08-28,359.87324245442187
2001-08-29,358.9482825902164
2001-08-30,354.7410290278766
2001-08-31,355.24634392859747
2001-09-03,352.4796500817502
2001-09-04,356.6908080315899
2001-09-05,354.4127964818235
2001-09-06,356.84432414586684
2001-09-07,351.4040897832856
2001-09-10,344.2447527484523
2001-09-11,340.1379407917621
2001-09-12,338.8925435640995
2001-09-13,345.45483275747495
2001-09-14,341.03327167848107
2001-09-17,338.1147628977449
2001-09-18,338.85783873727803
2001-09-19,338.79197745862945
2001-09-20,336.32809792703955
2001-09-21,333.3977543062156
2001-09-24,331.3352416408998
2001-09-25,322.5033006558963
2001-09-26,330.89436464264196
2001-09-27,334.9134132665627
2001-09-28,332.1530344244644
2001-10-01,338.90381448133576
2001-10-02,342.96657491181867
2001-10-03,342.5038424112619
2001-10-04,349.0083747504704
2001-10-05,339.5714754409181
2001-10-08,343.6779222562176
2001-10-09,343.18080394236955
2001-10-10,336.88207416867186
2001-10-11,342.76533596118475
2001-10-12,347.50666499963364
2001-10-15,343.4259807515849
2001-10-16,352.9587440866317
2001-10-17,355.140442520926
2001-10-18,354.7669543026713
2001-10-19,346.7624572215893
2001-10-22,344.06464125337624
2001-10-23,345.57065163834574
2001-10-24,343.0226275259556
2001-10-25,338.78193935039593
2001-10-26,338.81723946143296
2001-10-29,335.6490599654908
2001-10-30,337.0212027683092
2001-10-31,345.7786301304838
2001-11-01,345.778624852402
2001-11-02,341.84988519449837
2001-11-05,345.076502706967
2001-11-06,351.49410062329645
2001-11-07,347.157032471151
2001-11-08,350.1970882658016
2001-11-09,348.0515199264151
2001-11-12,349.1763985905747
2001-11-13,347.5428781651009
2001-11-14,349.0601853657718
2001-11-15,353.3123202061732
2001-11-16,353.87363086949813
2001-11-19,346.56320975796604
2001-11-20,350.3746558285763
2001-11-21,352.2045192613823
2001-11-22,356.1144547873721
2001-11-23,357.613753865669
2001-11-26,356.5295083870719
2001-11-27,357.5959195817664
2001-11-28,358.05964219337966
2001-11-29,358.8792529304325
2001-11-30,366.6267102751025
2001-12-03,363.3816066130061
2001-12-04,368.8439598566089
2001-12-05,370.1624381710426
2001-12-06,369.557082578606
2001-12-07,369.91857389331767
2001-12-10,371.81040389259874
2001-12-11,370.0655890444377
2001-12-12,369.3920699485518
2001-12-13,369.4067453350411
2001-12-14,370.3304223459411
2001-12-17,368.34439644946883
2001-12-18,366.99548349019676
2001-12-19,364.0432766358462
2001-12-20,361.9452494140107
2001-12-21,365.2093799860767
2001-12-24,365.3296537576681
2001-12-25,365.3296537576681
2001-12-26,365.3296537576681
2001-12-27,369.45136617320685
2001-12-28,370.07322839785087
2001-12-31,370.04888030060687
2002-01-01,370.04888030060687
2002-01-02,366.86738280123825
2002-01-03,369.56325977311195
2002-01-04,369.89960746567607
2002-01-07,371.4595739387382
2002-01-08,369.22940464823927
2002-01-09,369.71634372511005
2002-01-10,371.90566512061656
2002-01-11,372.1492446303423
2002-01-14,371.8768126406421
2002-01-15,374.02837522466706
2002-01-16,371.5744680863691
2002-01-17,374.19340964900925
2002-01-18,375.4839003765334
2002-01-21,376.3066448658322
2002-01-22,375.81947046035697
2002-01-23,375.18281023602583
2002-01-24,378.1411809006293
2002-01-25,379.6479527393542
2002-01-28,377.0355458563767
2002-01-29,376.16102610762067
2002-01-30,376.22367102868554
2002-01-31,376.3326257249731
2002-02-01,378.0780577680154
2002-02-04,377.4631128816508
2002-02-05,374.5502667197046
2002-02-06,375.0635433292761
2002-02-07,380.0641452041933
2002-02-08,381.11625215234955
2002-02-11,379.55744191901374
2002-02-12,380.0841198764816
2002-02-13,377.7787409504934
2002-02-14,378.71575464815965
2002-02-15,377.23025108770344
2002-02-18,378.7084356332188
2002-02-19,379.99417962354397
2002-02-20,376.507867311495
2002-02-21,376.4346930843068
2002-02-22,375.5990423631244
2002-02-25,375.3096304210113
2002-02-26,368.33154982349396
2002-02-27,370.00949158818173
2002-02-28,368.16219807925836
2002-03-01,367.3088993009603
2002-03-04,372.0648144055748
2002-03-05,368.1577286657011
2002-03-06,368.14598267306064
2002-03-07,367.79266654220686
2002-03-08,373.2862493200721
2002-03-11,374.0962149000799
2002-03-12,371.0842456901103
2002-03-13,371.2876243224706
2002-03-14,369.7911853173993
2002-03-15,372.10542795871464
2002-03-18,372.9800090355693
2002-03-19,373.80372117014844
2002-03-20,371.5568545300802
2002-03-21,370.7761327425125
2002-03-22,373.1721135469792
2002-03-25,374.03047039635715
2002-03-26,372.45293908356166
2002-03-27,375.49441486237833
2002-03-28,374.5803062089126
2002-03-29,374.5803062089126
2002-04-01,374.5803062089126
2002-04-02,380.26790954366635
2002-04-03,379.4146946037168
2002-04-04,379.85616693122654
2002-04-05,380.4327815900052
2002-04-08,376.816501624683
2002-04-09,380.3259627475376
2002-04-10,380.34632078629966
2002-04-11,383.24964325407865
2002-04-12,384.6427056871302
2002-04-15,383.0363821764311
2002-04-16,380.2031146639404
2002-04-17,377.641695049236
2002-04-18,376.30047052622524
2002-04-19,377.4211201143719
2002-04-22,377.6396860147638
2002-04-23,377.68984830590455
2002-04-24,377.31867841108806
2002-04-25,377.8057636627701
2002-04-26,378.496858052184
2002-04-29,377.7798191719311
2002-04-30,377.1905248255709
2002-05-01,377.19053118501387
2002-05-02,377.0547619569808
2002-05-03,377.26144816947476
2002-05-06,377.0555004283863
2002-05-07,374.49458369051655
2002-05-08,373.8123058210591
2002-05-09,373.9157735546751
2002-05-10,375.5047681811617
2002-05-13,375.38119166222793
2002-05-14,374.1269435172249
2002-05-15,375.0604056932089
2002-05-16,373.7211266671779
2002-05-17,374.46134132093755
2002-05-20,374.3295603222406
2002-05-21,373.16443151798757
2002-05-22,373.0381382931727
2002-05-23,375.51793254446955
2002-05-24,374.0425763668232
2002-05-27,372.8688367883963
2002-05-28,374.84827570980923
2002-05-29,374.42390790040645
2002-05-30,374.33176958785924
2002-05-31,373.2037356840221
2002-06-03,374.6672468711111
2002-06-04,372.7666856538891
2002-06-05,372.8444033099808
2002-06-06,375.10773369443746
2002-06-07,373.48651029330387
2002-06-10,374.3910707172765
2002-06-11,369.01254214161924
2002-06-12,368.4107110474418
2002-06-13,367.18727583041453
2002-06-14,366.9382709231762
2002-06-17,367.6954174592639
2002-06-18,368.5530295672017
2002-06-19,368.9674720016519
2002-06-20,366.57044585318727
2002-06-21,368.2063089336948
2002-06-24,363.3277071893404
2002-06-25,362.2866548924658
2002-06-26,358.1269184862456
2002-06-27,363.9173510373249
2002-06-28,362.4952535372089
2002-07-01,366.7546620121801
2002-07-02,356.92702342475064
2002-07-03,360.2077009808023
2002-07-04,359.91154015271644
2002-07-05,360.89779800416113
2002-07-08,361.5814916441015
2002-07-09,360.90080224394615
2002-07-10,360.0350888012323
2002-07-11,357.6073069799712
2002-07-12,358.3771765788886
2002-07-15,353.9438003526648
2002-07-16,346.5290742519933
2002-07-17,347.7375121296839
2002-07-18,344.7650630605157
2002-07-19,335.03543174767196
2002-07-22,335.77021896718185
2002-07-23,339.34391550832004
2002-07-24,332.07052427822566
2002-07-25,335.22073343348325
2002-07-26,333.36105899864253
2002-07-29,332.3480194257337
2002-07-30,334.44339858555975
2002-07-31,326.118442239567
