Date,PORTUGAL IMI GROWTH
1998-12-31,766.7930246791707
1999-01-01,766.8585428610311
1999-01-04,801.1772489340098
1999-01-05,823.6954358201539
1999-01-06,858.572855719565
1999-01-07,841.9085166249432
1999-01-08,837.8623736386616
1999-01-11,825.0105765818986
1999-01-12,816.9382325993275
1999-01-13,784.275489058877
1999-01-14,780.5628891549301
1999-01-15,793.4427028117651
1999-01-18,804.0394185268569
1999-01-19,803.3136049326607
1999-01-20,815.7585745130182
1999-01-21,819.9048876549462
1999-01-22,807.053738320186
1999-01-25,811.3441332153424
1999-01-26,814.7707239227146
1999-01-27,804.9117942014159
1999-01-28,803.8961184633963
1999-01-29,803.9451575266066
1999-02-01,806.5506378266012
1999-02-02,808.6445361184093
1999-02-03,808.216894180129
1999-02-04,808.7509426408723
1999-02-05,811.5872549604345
1999-02-08,805.9062704237256
1999-02-09,791.9506333428626
1999-02-10,789.0191381593368
1999-02-11,797.7422182138785
1999-02-12,793.6336316360001
1999-02-15,795.4250070011323
1999-02-16,795.4250064915528
1999-02-17,790.0852608803476
1999-02-18,791.1629705919411
1999-02-19,787.0640262831496
1999-02-22,791.8761709397014
1999-02-23,791.9469600934592
1999-02-24,786.2463673115207
1999-02-25,777.0263506555011
1999-02-26,781.961083407827
1999-03-01,785.9477069758243
1999-03-02,779.3039768718176
1999-03-03,772.7654246753556
1999-03-04,763.4371235446887
1999-03-05,770.3981712280959
1999-03-08,768.313141998118
1999-03-09,752.2384504718447
1999-03-10,725.4796235696721
1999-03-11,738.553346410824
1999-03-12,735.0697046090004
1999-03-15,732.4025036171955
1999-03-16,723.2069540007567
1999-03-17,704.2761980251048
1999-03-18,691.210461361167
1999-03-19,702.0853535910675
1999-03-22,720.9185789526423
1999-03-23,727.3820204526385
1999-03-24,721.3608085656205
1999-03-25,735.8191090268077
1999-03-26,738.5800671607172
1999-03-29,735.3714815038751
1999-03-30,732.5867684023248
1999-03-31,736.4431654185408
1999-04-01,747.3602823854524
1999-04-02,747.3602824522782
1999-04-05,747.3602829738384
1999-04-06,755.1915597476628
1999-04-07,755.3586127398864
1999-04-08,758.4771223033217
1999-04-09,758.4329749736395
1999-04-12,744.5415303125257
1999-04-13,748.5513719835421
1999-04-14,743.8409127598841
1999-04-15,735.5951934562647
1999-04-16,717.8623175797122
1999-04-19,715.9570891675517
1999-04-20,699.3574322915874
1999-04-21,699.181919180882
1999-04-22,707.8900743482687
1999-04-23,703.7350372924157
1999-04-26,698.9300038313321
1999-04-27,707.1038559275247
1999-04-28,712.3764078578951
1999-04-29,708.3563433717186
1999-04-30,697.7917547940464
1999-05-03,698.8436428808383
1999-05-04,686.0088506119566
1999-05-05,673.0204022183777
1999-05-06,674.7823538946976
1999-05-07,697.8604430389352
1999-05-10,722.1785863520206
1999-05-11,724.0524370763578
1999-05-12,719.3691771321153
1999-05-13,721.1085933168843
1999-05-14,724.3714197282738
1999-05-17,704.459445454936
1999-05-18,717.7242646447835
1999-05-19,723.4940975034102
1999-05-20,721.3799208659848
1999-05-21,717.0888724797621
1999-05-24,716.6328039417499
1999-05-25,715.2837533457789
1999-05-26,720.588602976166
1999-05-27,726.7448552004453
1999-05-28,729.9676711686703
1999-05-31,729.8018937032905
1999-06-01,725.2728484304508
1999-06-02,720.8964470370045
1999-06-03,720.8964472800099
1999-06-04,720.0993105714654
1999-06-07,725.7613575545519
1999-06-08,728.8637355924587
1999-06-09,728.6913229432604
1999-06-10,728.6913228935914
1999-06-11,724.1745323053908
1999-06-14,718.761489615687
1999-06-15,719.4930306205729
1999-06-16,717.22258448841
1999-06-17,718.4103317822978
1999-06-18,717.2447566322581
1999-06-21,731.8016321367481
1999-06-22,728.562237613648
1999-06-23,721.0139781079703
1999-06-24,710.0237901110136
1999-06-25,703.3601001287265
1999-06-28,703.6369152259667
1999-06-29,705.9844837840769
1999-06-30,711.6538767073924
1999-07-01,715.5315530526673
1999-07-02,716.7519649901028
1999-07-05,720.3252168454837
1999-07-06,718.1207708670161
1999-07-07,714.0607830845823
1999-07-08,710.221204523711
1999-07-09,710.6410910373446
1999-07-12,712.9192119010169
1999-07-13,706.5460222670938
1999-07-14,701.6874257311306
1999-07-15,702.0123448768006
1999-07-16,707.9964631461561
1999-07-19,712.8721686653724
1999-07-20,713.5034512047928
1999-07-21,713.8862978767453
1999-07-22,715.2121941593372
1999-07-23,712.30511760102
1999-07-26,708.0744689220429
1999-07-27,707.9625819975186
1999-07-28,708.1576928946167
1999-07-29,696.4425067864602
1999-07-30,701.794621990733
1999-08-02,691.6846741794889
1999-08-03,691.9494136175758
1999-08-04,691.5204856899809
1999-08-05,678.5175683058333
1999-08-06,680.9067845355071
1999-08-09,682.6904108246287
1999-08-10,678.5736716524113
1999-08-11,677.5232201659353
1999-08-12,683.5362180513036
1999-08-13,691.6406104815424
1999-08-16,692.5998770842435
1999-08-17,695.6904743424082
1999-08-18,690.5750276724164
1999-08-19,690.4237739060706
1999-08-20,692.0805403500515
1999-08-23,690.646677889995
1999-08-24,689.3002994877241
1999-08-25,693.2817968012375
1999-08-26,697.1939830159303
1999-08-27,711.7573207118656
1999-08-30,712.9546408439406
1999-08-31,708.9266028671135
1999-09-01,708.458451762066
1999-09-02,704.9567219945078
1999-09-03,712.4512927051611
1999-09-06,713.7923802231556
1999-09-07,711.6735621601971
1999-09-08,706.1923836303212
1999-09-09,703.3269361197686
1999-09-10,702.7888979472903
1999-09-13,698.4910334014335
1999-09-14,692.3888731346917
1999-09-15,690.1699424826551
1999-09-16,688.8398677605479
1999-09-17,691.0367674929694
1999-09-20,699.9240932932578
1999-09-21,695.6864578835774
1999-09-22,691.3376005809554
1999-09-23,700.2343398913204
1999-09-24,703.0011013838398
1999-09-27,718.9740941330153
1999-09-28,709.204331400417
1999-09-29,710.8385952672674
1999-09-30,715.5526943482951
1999-10-01,727.4605799160645
1999-10-04,748.9315362727904
1999-10-05,748.9315362727905
1999-10-06,748.743610906062
1999-10-07,751.4534052514792
1999-10-08,753.779106262319
1999-10-11,754.309312977576
1999-10-12,755.8532673438395
1999-10-13,748.4476324058488
1999-10-14,743.4417461054325
1999-10-15,736.5524744424973
1999-10-18,726.4614645501456
1999-10-19,731.1081990677596
1999-10-20,735.1973777465214
1999-10-21,735.3832032192363
1999-10-22,749.1234922190606
1999-10-25,746.210348665293
1999-10-26,751.2143649839533
1999-10-27,748.3466199978352
1999-10-28,749.2861364235642
1999-10-29,753.2941274567443
1999-11-01,753.2941274567444
1999-11-02,749.7739238798508
1999-11-03,738.5301799083949
1999-11-04,746.426948651292
1999-11-05,748.3570728775159
1999-11-08,741.5402425720952
1999-11-09,735.397727956474
1999-11-10,737.9355998280713
1999-11-11,742.1399765506861
1999-11-12,748.81427572938
1999-11-15,764.1830288287542
1999-11-16,779.0914610328889
1999-11-17,780.8057363979559
1999-11-18,784.6091846302395
1999-11-19,794.1621489926449
1999-11-22,794.7336400312341
1999-11-23,791.8861573339171
1999-11-24,801.2739530293443
1999-11-25,809.1418558807746
1999-11-26,814.3125732491488
1999-11-29,809.9703343245965
1999-11-30,804.7820500726242
1999-12-01,804.7820500726243
1999-12-02,819.8107581000494
1999-12-03,834.5428738973676
1999-12-06,855.5727932473861
1999-12-07,864.0179772716472
1999-12-08,864.0179772716472
1999-12-09,893.7101620992878
1999-12-10,874.6257250729923
1999-12-13,873.6590683526942
1999-12-14,884.3502885198832
1999-12-15,863.7291201703116
1999-12-16,862.5125246690035
1999-12-17,874.0596176947687
1999-12-20,878.0999989123333
1999-12-21,881.6213596793463
1999-12-22,886.9748698108573
1999-12-23,908.5378222375881
1999-12-24,908.5378222375881
1999-12-27,903.4103173416444
1999-12-28,896.4111104995374
1999-12-29,901.646556091921
1999-12-30,912.6129296166205
1999-12-31,912.6129296166205
2000-01-03,906.740203136595
2000-01-04,873.3069943796381
2000-01-05,847.4751631436611
2000-01-06,870.3131557905612
2000-01-07,887.3365535605724
2000-01-10,901.3449195725623
2000-01-11,897.0944278734801
2000-01-12,900.3671014499301
2000-01-13,921.7800982710627
2000-01-14,943.4944162952366
2000-01-17,965.9065354383152
2000-01-18,980.4524620369523
2000-01-19,974.4752707049882
2000-01-20,970.2085734278587
2000-01-21,964.6347465953702
2000-01-24,986.3649430966518
2000-01-25,982.3395142982149
2000-01-26,994.2306698403769
2000-01-27,1001.8552568135726
2000-01-28,994.8406239069408
2000-01-31,980.5298914468447
2000-02-01,987.1834154328079
2000-02-02,992.0489602560922
2000-02-03,1019.1002848714111
2000-02-04,1049.2224480899163
2000-02-07,1060.7874585046768
2000-02-08,1092.1165669822958
2000-02-09,1083.0985444652797
2000-02-10,1090.9931201487786
2000-02-11,1127.4600045880986
2000-02-14,1119.0986727048196
2000-02-15,1105.3309149311237
2000-02-16,1113.4701634044181
2000-02-17,1138.9548025973202
2000-02-18,1149.5504435518012
2000-02-21,1151.7904064272875
2000-02-22,1166.4198255696786
2000-02-23,1204.4923379164945
2000-02-24,1204.572246074096
2000-02-25,1221.6471244634529
2000-02-28,1209.0875075517754
2000-02-29,1208.8234289312782
2000-03-01,1211.6803170009978
2000-03-02,1211.5667376142528
2000-03-03,1226.999271103138
2000-03-06,1231.5865052001996
2000-03-07,1231.5865052001996
2000-03-08,1244.1700924918955
2000-03-09,1241.7292745445286
2000-03-10,1236.3627295917192
2000-03-13,1196.7810067624
2000-03-14,1200.81296568426
2000-03-15,1163.7464702484497
2000-03-16,1152.6412669615468
2000-03-17,1164.1355090207592
2000-03-20,1160.8666848717694
2000-03-21,1154.7784313773475
2000-03-22,1108.8999600392603
2000-03-23,1073.0488741515735
2000-03-24,1133.4285802676973
2000-03-27,1123.6450620137464
2000-03-28,1123.0627507972458
2000-03-29,1094.6938375909046
2000-03-30,1068.3085818621876
2000-03-31,1075.4342576311024
2000-04-03,1053.8091181255347
2000-04-04,997.8403447816853
2000-04-05,998.927694485382
2000-04-06,1051.0869098274038
2000-04-07,1081.1824841148566
2000-04-10,1081.0669848994207
2000-04-11,1021.6459316174879
2000-04-12,1019.2552039612931
2000-04-13,1019.8961491104593
2000-04-14,971.8681937414628
2000-04-17,980.7177270377094
2000-04-18,983.3334781988491
2000-04-19,975.6479505806806
2000-04-20,979.7884892078531
2000-04-21,979.7884892078531
2000-04-24,979.7884892078531
2000-04-25,979.7884892078531
2000-04-26,985.5743914492198
2000-04-27,971.0428900560947
2000-04-28,982.7004068478115
2000-05-01,982.7004095345793
2000-05-02,1009.204960283768
2000-05-03,990.1281335135043
2000-05-04,983.6698430792621
2000-05-05,997.7817705233496
2000-05-08,983.783715031482
2000-05-09,965.6937849530839
2000-05-10,940.2771601867495
2000-05-11,955.2833134640682
2000-05-12,954.2962156637408
2000-05-15,936.9794920671642
2000-05-16,958.7442484171145
2000-05-17,943.1448566156871
2000-05-18,945.5852715770354
2000-05-19,917.4593993840847
2000-05-22,894.0812516037305
2000-05-23,911.5856691565366
2000-05-24,897.6737762183326
2000-05-25,903.1718984036273
2000-05-26,901.8167550010425
2000-05-29,918.7848931858915
2000-05-30,941.8851456115563
2000-05-31,936.3140528179185
2000-06-01,961.5191596496462
2000-06-02,997.2447462345757
2000-06-05,978.0804449346658
2000-06-06,972.1656017383282
2000-06-07,952.5077056271107
2000-06-08,961.3953662218653
2000-06-09,966.3557423109401
2000-06-12,959.4414677050329
2000-06-13,966.7585217948136
2000-06-14,976.6850784173823
2000-06-15,974.7176791099042
2000-06-16,959.8626900065627
2000-06-19,944.7586253152425
2000-06-20,932.2829651559965
2000-06-21,935.3094883270973
2000-06-22,935.309488106471
2000-06-23,907.0759576473847
2000-06-26,889.8683159049473
2000-06-27,895.4981458322812
2000-06-28,911.9990206460776
2000-06-29,883.8159964576446
2000-06-30,902.8776951927007
2000-07-03,909.9153671703568
2000-07-04,908.4209429567981
2000-07-05,905.5482577502239
2000-07-06,899.4136445523222
2000-07-07,915.2095110380229
2000-07-10,916.1678648155686
2000-07-11,925.7107286228936
2000-07-12,932.0707699646073
2000-07-13,937.3792385738016
2000-07-14,956.0033077662637
2000-07-17,976.0623952025582
2000-07-18,958.758921918959
2000-07-19,948.2556130733874
2000-07-20,979.5123123716937
2000-07-21,962.3442643524361
2000-07-24,977.5858488693499
2000-07-25,947.0486667737678
2000-07-26,936.1784748046525
2000-07-27,936.2381321428395
2000-07-28,880.4232641314662
2000-07-31,882.4718569726334
2000-08-01,897.3723719872255
2000-08-02,903.8346393096257
2000-08-03,877.7691723528804
2000-08-04,883.0483868419535
2000-08-07,871.7876920488119
2000-08-08,858.994054781348
2000-08-09,878.1253267004709
2000-08-10,882.4369222337405
2000-08-11,870.9078069079227
2000-08-14,881.4850176822549
2000-08-15,881.4850198588512
2000-08-16,864.8730328719545
2000-08-17,846.2179823082881
2000-08-18,853.0151070862811
2000-08-21,873.8808334990558
2000-08-22,845.7596741226213
2000-08-23,831.3826800018741
2000-08-24,830.4768444523959
2000-08-25,840.0036645333298
2000-08-28,856.3944213712938
2000-08-29,855.2154941826765
2000-08-30,853.5641504359212
2000-08-31,857.5224380213391
2000-09-01,892.5762655636148
2000-09-04,899.8498304658704
2000-09-05,886.0362195783005
2000-09-06,874.3508220416802
2000-09-07,874.8568146179763
2000-09-08,869.7671726315095
2000-09-11,872.6057155229851
2000-09-12,860.5858374701304
2000-09-13,847.3376220163374
2000-09-14,860.6406524458213
2000-09-15,850.5546045592662
2000-09-18,844.3898949088463
2000-09-19,840.0235750248064
2000-09-20,837.1171758197333
2000-09-21,818.0910451662969
2000-09-22,826.1383680619965
2000-09-25,835.7699928331658
2000-09-26,824.7739254890292
2000-09-27,826.1255754002216
2000-09-28,828.6756719725248
2000-09-29,831.7494436097592
2000-10-02,832.7805359822046
2000-10-03,835.0840759211634
2000-10-04,819.3739997000458
2000-10-05,819.3739988224467
2000-10-06,798.7007209940757
2000-10-09,781.8769433088331
2000-10-10,794.5715034682707
2000-10-11,767.4752313560359
2000-10-12,766.5127074098963
