Date,GERMANY IMI GROWTH
1999-05-07,679.7547815078902
1999-05-10,674.4276461597326
1999-05-11,677.1725293203613
1999-05-12,674.4971973699636
1999-05-13,674.4971458871399
1999-05-14,668.6299830073801
1999-05-17,658.4893532627151
1999-05-18,666.8039844066122
1999-05-19,670.797238046364
1999-05-20,676.2086255410816
1999-05-21,677.6853418108348
1999-05-24,677.6852727810149
1999-05-25,667.2748758209254
1999-05-26,669.2663570958035
1999-05-27,660.5343830126434
1999-05-28,655.9434616843608
1999-05-31,653.1911182360328
1999-06-01,647.0388126973867
1999-06-02,645.2339164922661
1999-06-03,645.4362034343185
1999-06-04,654.6255657507038
1999-06-07,667.0522679624393
1999-06-08,669.3457115571861
1999-06-09,677.279938447495
1999-06-10,674.9324527972675
1999-06-11,684.922165920512
1999-06-14,680.8949514151118
1999-06-15,681.7269879250501
1999-06-16,689.762157738063
1999-06-17,696.7810781781136
1999-06-18,694.0098435513021
1999-06-21,710.7553262029313
1999-06-22,709.1601031019842
1999-06-23,700.1334694578867
1999-06-24,688.2229899182839
1999-06-25,690.1216010763723
1999-06-28,692.5778299061083
1999-06-29,694.0370491116571
1999-06-30,693.9563608034595
1999-07-01,710.7343369389638
1999-07-02,715.6331940675487
1999-07-05,730.4259339454187
1999-07-06,723.7836325193437
1999-07-07,720.7653365329527
1999-07-08,719.4217035937236
1999-07-09,719.3838364388224
1999-07-12,725.2329881876309
1999-07-13,717.6423215367843
1999-07-14,721.5265772419638
1999-07-15,726.3646178259048
1999-07-16,727.6475509701938
1999-07-19,731.427796160754
1999-07-20,717.822013144995
1999-07-21,709.0823728336048
1999-07-22,700.5630377174172
1999-07-23,697.3321950668079
1999-07-26,685.7911877987116
1999-07-27,683.0976056211767
1999-07-28,684.0022639292395
1999-07-29,666.307149560792
1999-07-30,673.6872594848378
1999-08-02,673.2193584112223
1999-08-03,669.1162160460239
1999-08-04,667.499045365322
1999-08-05,648.0558147232863
1999-08-06,651.52382612383
1999-08-09,660.7138077180748
1999-08-10,652.3832483582652
1999-08-11,658.2251577095822
1999-08-12,672.8528015148048
1999-08-13,681.4676391398121
1999-08-16,686.65052297936
1999-08-17,688.8511600806825
1999-08-18,683.926178934928
1999-08-19,676.8006121957442
1999-08-20,681.5673254921629
1999-08-23,686.2358691433819
1999-08-24,688.0123294831906
1999-08-25,698.8775212544598
1999-08-26,698.7620388266805
1999-08-27,701.6680446937373
1999-08-30,699.3508330120891
1999-08-31,685.9325659277611
1999-09-01,688.1095121943063
1999-09-02,673.0837790741707
1999-09-03,687.829335618632
1999-09-06,697.0586707042437
1999-09-07,699.7104945208832
1999-09-08,703.5466725053209
1999-09-09,709.218670059258
1999-09-10,715.8167215486976
1999-09-13,710.6659579097231
1999-09-14,702.5246109946877
1999-09-15,701.2721208227923
1999-09-16,695.4221489569171
1999-09-17,693.278203529796
1999-09-20,701.1603018045384
1999-09-21,695.1621737473205
1999-09-22,687.4946530879226
1999-09-23,701.0677805094961
1999-09-24,682.6009875553736
1999-09-27,688.6279802748686
1999-09-28,675.9921431712731
1999-09-29,679.1368074289794
1999-09-30,682.237027699355
1999-10-01,680.7720450631372
1999-10-04,691.3816057758006
1999-10-05,703.2819778077356
1999-10-06,709.6024404760841
1999-10-07,717.4990618071286
1999-10-08,720.7051649507237
1999-10-11,722.634734437442
1999-10-12,714.8435818599329
1999-10-13,703.7620733571742
1999-10-14,694.9938360170694
1999-10-15,691.778430829866
1999-10-18,686.8301667935165
1999-10-19,701.1882179841459
1999-10-20,700.5406416748937
1999-10-21,690.8095944673335
1999-10-22,699.4562438077193
1999-10-25,695.7693229398491
1999-10-26,703.9914002338102
1999-10-27,701.9367293429435
1999-10-28,713.8938876918153
1999-10-29,719.2935802336643
1999-11-01,718.1291308069268
1999-11-02,722.0590908411275
1999-11-03,727.2427181895481
1999-11-04,737.2448225091263
1999-11-05,743.4242676023542
1999-11-08,745.3720410270154
1999-11-09,753.2585540855976
1999-11-10,762.8258895594495
1999-11-11,774.9940060974343
1999-11-12,774.1422881982974
1999-11-15,784.6882401762384
1999-11-16,791.0319459035458
1999-11-17,784.4444030187025
1999-11-18,797.9885280074107
1999-11-19,795.3686927835794
1999-11-22,777.3797236383112
1999-11-23,772.2027063518641
1999-11-24,775.0970633306051
1999-11-25,799.3111167567895
1999-11-26,803.8544565058806
1999-11-29,798.6601147265812
1999-11-30,797.3635708539198
1999-12-01,801.0104356756441
1999-12-02,805.06262706909
1999-12-03,828.8613564654994
1999-12-06,840.1477722473858
1999-12-07,843.4107974036274
1999-12-08,837.1686530671842
1999-12-09,842.3189676985565
1999-12-10,838.2266042474674
1999-12-13,843.333913349647
1999-12-14,849.7297796603855
1999-12-15,845.1126734268829
1999-12-16,856.044082339486
1999-12-17,864.2794103883083
1999-12-20,870.6973735694041
1999-12-21,875.1462193415493
1999-12-22,883.5402750713208
1999-12-23,918.6131815115637
1999-12-24,918.6030915954398
1999-12-27,924.3009490336015
1999-12-28,922.0022932716465
1999-12-29,922.4073155788868
1999-12-30,938.1118746057407
1999-12-31,938.0214947222231
2000-01-03,918.1253556950757
2000-01-04,893.3989746029748
2000-01-05,875.1946220960102
2000-01-06,868.5829587885672
2000-01-07,913.5214188294294
2000-01-10,943.1424536133512
2000-01-11,941.8940308604572
2000-01-12,950.7167084623302
2000-01-13,960.5299828937024
2000-01-14,1002.5087780739678
2000-01-17,1020.5450503317991
2000-01-18,990.0960504072659
2000-01-19,993.2375008253332
2000-01-20,1007.0199314448373
2000-01-21,992.6169005235017
2000-01-24,991.0890281925914
2000-01-25,975.966533540585
2000-01-26,1005.0544395689836
2000-01-27,1032.7163808774799
2000-01-28,1029.4244538608468
2000-01-31,998.438655167132
2000-02-01,1038.7784823342604
2000-02-02,1060.6308408525883
2000-02-03,1091.9441964051273
2000-02-04,1111.1006716600698
2000-02-07,1096.9413656538236
2000-02-08,1136.0072739842628
2000-02-09,1151.7499929585956
2000-02-10,1157.172727659877
2000-02-11,1151.444019122386
2000-02-14,1156.03267494048
2000-02-15,1119.3747084382549
2000-02-16,1128.1635010800615
2000-02-17,1133.1437405341685
2000-02-18,1142.4516565399474
2000-02-21,1141.0472009614684
2000-02-22,1142.4495005949484
2000-02-23,1163.4401712495073
2000-02-24,1165.4416055145969
2000-02-25,1178.426289393864
2000-02-28,1147.7273443647323
2000-02-29,1155.6464716355606
2000-03-01,1182.1733765530848
2000-03-02,1213.6598583664534
2000-03-03,1224.4444008888775
2000-03-06,1232.075894090024
2000-03-07,1245.074895599671
2000-03-08,1234.054799021813
2000-03-09,1245.1975526037957
2000-03-10,1266.8070840664454
2000-03-13,1213.1471860620024
2000-03-14,1197.7717359763906
2000-03-15,1144.3960681958365
2000-03-16,1150.2548391175517
2000-03-17,1180.3420346219245
2000-03-20,1224.2621964469638
2000-03-21,1203.7738024465434
2000-03-22,1195.518426089769
2000-03-23,1173.574660972289
2000-03-24,1209.6229166247078
2000-03-27,1204.5515041193055
2000-03-28,1213.0555491686866
2000-03-29,1201.2474149532488
2000-03-30,1151.6576768499112
2000-03-31,1142.7753625083517
2000-04-03,1097.5997168548029
2000-04-04,1091.9010306609555
2000-04-05,1049.353098100602
2000-04-06,1104.1183940960993
2000-04-07,1125.9919067870817
2000-04-10,1127.853522444274
2000-04-11,1101.6437141380493
2000-04-12,1099.1626012044972
2000-04-13,1096.7213213470604
2000-04-14,1060.3352728097022
2000-04-17,1058.183230313397
2000-04-18,1067.3766739555037
2000-04-19,1080.4425885205121
2000-04-20,1077.3289642383095
2000-04-21,1077.3289788963318
2000-04-24,1077.3288311495248
2000-04-25,1090.3950665327866
2000-04-26,1118.0270434395375
2000-04-27,1089.6242882412068
2000-04-28,1126.4748049969337
2000-05-01,1126.4748049969335
2000-05-02,1158.812219219323
2000-05-03,1129.6380563141884
2000-05-04,1121.8616555784977
2000-05-05,1141.143405945759
2000-05-08,1120.6872865612943
2000-05-09,1092.315375387644
2000-05-10,1060.9776827025014
2000-05-11,1077.5552664530828
2000-05-12,1090.4036758488533
2000-05-15,1078.4264780046728
2000-05-16,1108.8300230816117
2000-05-17,1080.7524850472807
2000-05-18,1068.951546326656
2000-05-19,1032.1587028840884
2000-05-22,1007.759889139584
2000-05-23,1004.6127588791767
2000-05-24,982.2511335201227
2000-05-25,1016.6524870878686
2000-05-26,1013.3968519014466
2000-05-29,1028.8037896944127
2000-05-30,1047.3967622697683
2000-05-31,1055.6197323600381
2000-06-01,1077.6957896772803
2000-06-02,1118.17575544421
2000-06-05,1110.0506255419787
2000-06-06,1103.6837733243658
2000-06-07,1090.9842904899745
2000-06-08,1095.8270370420003
2000-06-09,1093.698053197562
2000-06-12,1089.5246228824653
2000-06-13,1090.0583962575715
2000-06-14,1102.8007319782362
2000-06-15,1098.5430416472166
2000-06-16,1084.166039858207
2000-06-19,1088.0619905782917
2000-06-20,1094.4556368573567
2000-06-21,1080.6272792104999
2000-06-22,1076.86276393357
2000-06-23,1063.8369042273553
2000-06-26,1071.3347291759933
2000-06-27,1073.7643276611532
2000-06-28,1064.6273422972845
2000-06-29,1035.0053341822081
2000-06-30,1037.7976717526017
2000-07-03,1047.210488565808
2000-07-04,1040.342884761094
2000-07-05,1042.4273193515894
2000-07-06,1033.8601954131698
2000-07-07,1047.3112724336743
2000-07-10,1046.6747463833124
2000-07-11,1034.411686221251
2000-07-12,1041.927799760644
2000-07-13,1062.2899512870551
2000-07-14,1086.7563114746397
2000-07-17,1113.4638680056746
2000-07-18,1106.50825523209
2000-07-19,1094.4262399593745
2000-07-20,1111.03002397001
2000-07-21,1094.2180287631131
2000-07-24,1087.6307432402693
2000-07-25,1089.751251471655
2000-07-26,1080.4899104207352
2000-07-27,1063.4414833267474
2000-07-28,1041.5958764835425
2000-07-31,1053.7133919222954
2000-08-01,1050.9155323330028
2000-08-02,1036.8776031318255
2000-08-03,1017.3399396562205
2000-08-04,1018.6411085436338
2000-08-07,1033.5256809091068
2000-08-08,1033.3642826795806
2000-08-09,1045.4036130653699
2000-08-10,1052.0836014068657
2000-08-11,1054.836042933897
2000-08-14,1055.055810141856
2000-08-15,1055.76442781678
2000-08-16,1055.1534956356695
2000-08-17,1056.9196788745046
2000-08-18,1052.0073469298702
2000-08-21,1047.4760774097042
2000-08-22,1049.8977733682361
2000-08-23,1040.439624209013
2000-08-24,1047.7719910787762
2000-08-25,1058.4753643933261
2000-08-28,1064.184869704238
2000-08-29,1062.6051781999888
2000-08-30,1054.4477923500433
2000-08-31,1065.650123386492
2000-09-01,1090.6317436154252
2000-09-04,1112.3634956229037
2000-09-05,1101.5440001374363
2000-09-06,1094.3302659118276
2000-09-07,1100.5831842085693
2000-09-08,1083.216104086784
2000-09-11,1071.0790330417537
2000-09-12,1061.1537629945626
2000-09-13,1039.57826009445
2000-09-14,1048.8285877923906
2000-09-15,1043.6785147025892
2000-09-18,1017.1496880453631
2000-09-19,1016.5946815014029
2000-09-20,995.0577296197773
2000-09-21,973.661840520677
2000-09-22,973.2559721203298
2000-09-25,992.013533701357
2000-09-26,985.8838580271157
2000-09-27,990.0890503858922
2000-09-28,991.7532861684094
2000-09-29,987.6023461267695
2000-10-02,997.9458783540325
2000-10-03,997.9459291363512
2000-10-04,975.1785543304347
2000-10-05,980.6572134872483
2000-10-06,955.6475520894186
2000-10-09,935.1208496684893
2000-10-10,935.6209582991521
2000-10-11,912.3318231483984
2000-10-12,902.1916613003164
2000-10-13,926.7027183304108
2000-10-16,923.210711035021
2000-10-17,906.9990413481394
2000-10-18,895.4880862715687
2000-10-19,919.1631288232292
2000-10-20,924.5042607313695
2000-10-23,923.878028082574
2000-10-24,951.8273770323868
2000-10-25,942.1004092829475
2000-10-26,943.7460896784431
2000-10-27,965.2437297291847
2000-10-30,966.3070516830007
2000-10-31,974.1090246266127
2000-11-01,968.2121025881736
2000-11-02,974.9387936377848
2000-11-03,978.5642678819474
2000-11-06,979.3072566552839
2000-11-07,964.5655843751472
2000-11-08,948.8789032110941
2000-11-09,937.965600197575
2000-11-10,918.6890419535266
2000-11-13,890.5342274613226
2000-11-14,921.4532696112755
2000-11-15,924.0839319800671
2000-11-16,904.2221624051599
2000-11-17,889.1450916670395
2000-11-20,870.1271284081207
2000-11-21,871.3237564825866
2000-11-22,840.7874716086244
2000-11-23,858.8525831107868
2000-11-24,877.988761479513
2000-11-27,884.5933281493288
2000-11-28,864.8714179207839
2000-11-29,860.3394080180814
2000-11-30,830.1352896252962
2000-12-01,840.1936416580288
2000-12-04,823.7817565615233
2000-12-05,852.700949559226
2000-12-06,853.2221194091113
2000-12-07,840.333513896633
2000-12-08,860.2195810054108
2000-12-11,871.6413200662412
2000-12-12,864.4666034702054
2000-12-13,852.925938081218
2000-12-14,834.5215743687413
2000-12-15,816.3999619014528
2000-12-18,821.4848637549164
2000-12-19,830.3314381698776
2000-12-20,794.790619126554
2000-12-21,793.9967639225339
2000-12-22,799.0232163928406
2000-12-25,799.0232163928406
2000-12-26,799.0232163928406
2000-12-27,808.1501704859095
2000-12-28,813.269211033229
2000-12-29,825.116540892974
2001-01-01,825.1165408916191
2001-01-02,801.118714934064
2001-01-03,808.7461930813607
2001-01-04,802.5043305289774
2001-01-05,788.7054853669654
2001-01-08,784.3616526939244
2001-01-09,788.3295374755244
2001-01-10,781.0452146245096
2001-01-11,801.058830017884
2001-01-12,803.3174530252087
2001-01-15,807.7643933113569
2001-01-16,807.0302558270429
2001-01-17,832.5730641167476
2001-01-18,832.0044724985601
2001-01-19,833.933462660049
2001-01-22,839.5154198308848
2001-01-23,842.8141686680406
2001-01-24,850.425075312512
2001-01-25,851.2564985103229
2001-01-26,845.1462367522753
2001-01-29,850.2787497650556
2001-01-30,850.9770176451649
2001-01-31,857.3949570972701
2001-02-01,851.1208329797371
2001-02-02,846.1123893290572
2001-02-05,838.9013797752077
2001-02-06,846.5564539660237
2001-02-07,831.1610228046459
2001-02-08,837.0400829007701
2001-02-09,822.0483350052568
2001-02-12,827.4082283671167
2001-02-13,827.5407460366023
2001-02-14,813.8987682290825
2001-02-15,835.0468564249694
2001-02-16,817.1897032167537
2001-02-19,814.275855987313
2001-02-20,811.2999392777023
2001-02-21,802.2336097330609
2001-02-22,791.8218784733956
2001-02-23,765.148947092475
2001-02-26,778.7394170258143
2001-02-27,779.0259569969278
2001-02-28,783.4703983442681
2001-03-01,768.593568909085
2001-03-02,768.7752819388498
2001-03-05,775.2912391654064
2001-03-06,789.9990554180924
2001-03-07,793.7813038212419
2001-03-08,789.0871951211548
2001-03-09,776.4797256843797
2001-03-12,754.7795918637879
2001-03-13,738.3752968110759
2001-03-14,719.9273811346408
2001-03-15,729.8362589889601
2001-03-16,707.9719191655633
2001-03-19,698.0211867328378
2001-03-20,716.1638119808694
2001-03-21,695.0340824042844
2001-03-22,665.9597370114832
2001-03-23,689.3242068810797
2001-03-26,710.9242605876766
2001-03-27,728.529869539534
2001-03-28,708.855448545601
2001-03-29,710.8142476642961
2001-03-30,707.9306072824155
2001-04-02,692.9199261548538
2001-04-03,661.6089009973227
2001-04-04,666.3519799465553
2001-04-05,691.1191721388361
2001-04-06,683.2045584955813
2001-04-09,686.6047584568366
2001-04-10,696.6397058025067
2001-04-11,706.3403747473111
2001-04-12,714.2006711308917
2001-04-13,714.2006711308917
2001-04-16,714.2006711308917
2001-04-17,702.8860181851256
2001-04-18,733.8822817201723
2001-04-19,739.6935115198495
2001-04-20,733.0286654030198
2001-04-23,720.9246152384729
2001-04-24,729.3866228483894
2001-04-25,733.7897844787454
2001-04-26,738.8161903602785
2001-04-27,743.4440089422221
2001-04-30,758.9764049527182
2001-05-01,758.976582829124
2001-05-02,759.5958803067884
2001-05-03,744.0249849751119
2001-05-04,747.010559160762
2001-05-07,747.7151721650141
2001-05-08,748.7871294669746
2001-05-09,739.4572738938544
2001-05-10,752.473035074116
2001-05-11,748.8453471470749
2001-05-14,737.9298278554382
2001-05-15,739.8603756761368
2001-05-16,747.3914983036497
2001-05-17,753.3497388277138
2001-05-18,756.3700908933571
2001-05-21,763.5517214628419
2001-05-22,770.2777729455146
2001-05-23,763.2366690461288
2001-05-24,768.6636834493776
2001-05-25,764.1596011898656
2001-05-28,762.391204206319
2001-05-29,753.0382564728679
2001-05-30,738.9415141942121
2001-05-31,748.109722165566
2001-06-01,745.1417131504212
2001-06-04,753.9075820806762
2001-06-05,762.1654727629428
2001-06-06,758.2653149196199
2001-06-07,756.1027873028097
2001-06-08,759.5779132390198
2001-06-11,753.3341274041993
2001-06-12,737.243241495204
2001-06-13,743.9560267583767
2001-06-14,732.3435525772333
2001-06-15,718.9023159790806
2001-06-18,714.4811409001911
2001-06-19,721.39140775311
2001-06-20,711.1777132755541
2001-06-21,714.9492149976177
2001-06-22,719.0557168597223
2001-06-25,711.0651557158454
2001-06-26,702.9127285184614
2001-06-27,700.7881803648795
2001-06-28,711.2964790584504
2001-06-29,716.6671783163515
2001-07-02,718.7473041378737
2001-07-03,712.4670664813528
2001-07-04,705.6567668184832
2001-07-05,697.9366255281585
2001-07-06,679.8877157645479
2001-07-09,676.9721098746634
2001-07-10,672.3076497521696
2001-07-11,665.1922128406611
2001-07-12,677.1734635636757
2001-07-13,683.360359309915
2001-07-16,675.533904280492
2001-07-17,670.0283079544903
2001-07-18,656.7272444746508
2001-07-19,670.4760361346425
2001-07-20,659.3300695759796
2001-07-23,665.777777309375
2001-07-24,652.7306538825806
2001-07-25,647.1704493707769
2001-07-26,659.3192311719249
2001-07-27,669.7804521430672
2001-07-30,673.7224247505249
2001-07-31,681.9765826435633
2001-08-01,684.8188401824469
2001-08-02,683.7089548123106
2001-08-03,677.239669274165
2001-08-06,674.1818687447009
2001-08-07,678.0367257307538
2001-08-08,672.085024171526
2001-08-09,660.9202432874005
2001-08-10,655.204691279541
2001-08-13,660.4771544845157
2001-08-14,665.955515116895
2001-08-15,661.0369500681363
2001-08-16,650.5986496145179
2001-08-17,638.6483277320165
2001-08-20,633.6841715291771
2001-08-21,635.9021191526259
2001-08-22,639.049261543822
2001-08-23,643.2452176670762
2001-08-24,657.9968207892081
2001-08-27,661.0374383822665
2001-08-28,649.9351305982178
2001-08-29,647.6008251063387
2001-08-30,630.7739892900313
2001-08-31,633.4619009711356
2001-09-03,620.8795421253354
2001-09-04,632.605592844109
2001-09-05,612.3382002125394
2001-09-06,587.1522861073464
2001-09-07,571.7801211412954
2001-09-10,563.4841833677363
2001-09-11,516.6528101758736
2001-09-12,524.6611770091796
2001-09-13,530.4546990060906
2001-09-14,501.04636204115695
2001-09-17,508.2199872896025
2001-09-18,504.7910865175544
2001-09-19,488.9113827650721
2001-09-20,463.0696944287366
2001-09-21,460.44026914855647
2001-09-24,484.78622165390027
2001-09-25,484.3301941516538
2001-09-26,491.71151075614864
2001-09-27,503.17958343529216
2001-09-28,518.5856143623996
2001-10-01,510.3505995306508
2001-10-02,518.8740146345938
2001-10-03,532.8833079948427
2001-10-04,546.1770501255855
2001-10-05,537.7638584243338
2001-10-08,535.2149156968221
2001-10-09,534.7347330800106
2001-10-10,549.5980168551501
2001-10-11,570.1238762481053
2001-10-12,557.9747040931485
2001-10-15,550.8785253130936
2001-10-16,559.7107589540257
2001-10-17,563.2464819506247
2001-10-18,555.593435600291
2001-10-19,550.1972748703901
2001-10-22,563.3667076031076
2001-10-23,572.7242082437107
2001-10-24,582.893973307437
2001-10-25,574.8673731797699
2001-10-26,589.4741930448894
2001-10-29,571.7939141638763
2001-10-30,556.9248758053801
2001-10-31,560.4603180193157
2001-11-01,570.7111635168442
2001-11-02,567.1163998512632
2001-11-05,588.9431055431329
2001-11-06,586.6569795332377
2001-11-07,601.1113817266337
2001-11-08,614.0039379727982
2001-11-09,603.3155624310639
2001-11-12,592.5887647245384
2001-11-13,608.6976599654158
2001-11-14,608.7326738297768
2001-11-15,615.2012695635644
2001-11-16,618.0865067934302
2001-11-19,632.2875549333568
2001-11-20,621.8546968270813
2001-11-21,621.0573897408493
2001-11-22,627.8078936031725
2001-11-23,628.944545534054
2001-11-26,626.8743570946046
2001-11-27,623.1336892266081
2001-11-28,604.6878534619908
2001-11-29,609.7497241436012
2001-11-30,614.9796242395945
2001-12-03,613.8867903264943
2001-12-04,621.060013755218
2001-12-05,648.9660727740707
2001-12-06,648.3678939370735
2001-12-07,641.257132968338
2001-12-10,631.4446969845146
2001-12-11,634.782782670612
2001-12-12,624.9822792703571
2001-12-13,612.5377657766579
2001-12-14,604.1269036984698
2001-12-17,621.9602313365592
2001-12-18,620.7642319382774
2001-12-19,615.4742573531529
2001-12-20,608.8546158175495
2001-12-21,614.6478819383605
2001-12-24,614.6499063170426
2001-12-25,614.6499063170426
2001-12-26,614.6499063170427
2001-12-27,623.9960382237595
2001-12-28,629.5341213070454
2001-12-31,629.5865399332438
2002-01-01,629.5865399332438
2002-01-02,630.5450016624495
2002-01-03,646.1730073772726
2002-01-04,648.4648586111261
2002-01-07,641.8582954517291
2002-01-08,638.9662131218296
2002-01-09,650.9882189905776
2002-01-10,644.1984449573177
2002-01-11,643.2544301472684
2002-01-14,627.0132441374919
2002-01-15,627.9350112803096
2002-01-16,616.890283958231
2002-01-17,631.050950923837
2002-01-18,629.5758372158336
2002-01-21,623.601046406205
2002-01-22,621.8250621004604
2002-01-23,634.8854656690513
2002-01-24,636.5638110130136
2002-01-25,634.7148253126744
2002-01-28,635.2101494907578
2002-01-29,629.5560809519352
2002-01-30,625.4828443581371
2002-01-31,631.0476453852698
2002-02-01,630.7507186529921
2002-02-04,619.2888507090561
2002-02-05,612.2488713766581
2002-02-06,598.594424055648
2002-02-07,606.9299538547541
2002-02-08,604.8355402704053
2002-02-11,618.3091843058036
2002-02-12,613.3581914154502
2002-02-13,618.6859343734249
2002-02-14,624.2856872049647
2002-02-15,613.3807864418367
2002-02-18,612.5290055370508
2002-02-19,599.3442641768811
2002-02-20,598.8526468425488
2002-02-21,604.587163667292
2002-02-22,591.8550669907423
2002-02-25,605.3508457716924
2002-02-26,608.599728711823
2002-02-27,616.6453448355063
2002-02-28,623.4056818364751
2002-03-01,628.4892783831527
2002-03-04,643.6082232054027
2002-03-05,644.3133500372793
2002-03-06,649.6668780259495
2002-03-07,650.7720192015831
2002-03-08,658.1384553475345
2002-03-11,657.0395248719085
2002-03-12,648.4500081175611
2002-03-13,641.9423798004107
2002-03-14,645.3291130873927
2002-03-15,657.7587363375762
2002-03-18,664.7662837403956
2002-03-19,669.7018079111193
2002-03-20,656.7984977131263
2002-03-21,655.0943804459836
2002-03-22,655.4499703167156
2002-03-25,650.314511513923
2002-03-26,657.6051704847404
2002-03-27,654.7590951040323
2002-03-28,660.7694280480049
2002-03-29,660.7694280480049
2002-04-01,660.7694280480049
2002-04-02,650.5831908221909
2002-04-03,643.634722286917
2002-04-04,641.1991774782299
2002-04-05,644.0290616193104
2002-04-08,634.9502431772582
2002-04-09,635.4265702411572
2002-04-10,644.4759555106839
2002-04-11,633.1778491007017
2002-04-12,632.0127988949733
2002-04-15,638.0748880252253
2002-04-16,646.9291223974648
2002-04-17,644.5228229397927
2002-04-18,637.2282109474995
2002-04-19,638.7687244635118
2002-04-22,628.5766333000486
2002-04-23,628.2293988718869
2002-04-24,625.6711199766646
2002-04-25,618.1630895551988
2002-04-26,612.8678042158809
2002-04-29,610.2178898419675
2002-04-30,613.027929777685
2002-05-01,613.0472432421413
2002-05-02,603.6265873196472
2002-05-03,595.7311993158582
2002-05-06,595.1990194706867
2002-05-07,594.0359234094641
2002-05-08,611.6207006799569
2002-05-09,604.5721580857228
2002-05-10,595.4302195215636
2002-05-13,606.251620921191
2002-05-14,614.5507871483512
2002-05-15,618.5983130468085
2002-05-16,614.5813013088098
2002-05-17,612.0807905733574
2002-05-20,608.7171336987609
2002-05-21,604.7748669034979
2002-05-22,593.6927501672069
2002-05-23,589.658292016042
2002-05-24,593.1586233322893
2002-05-27,597.6750739050915
2002-05-28,592.1760779506834
2002-05-29,586.4278153658574
2002-05-30,575.7706033577468
2002-05-31,581.0643105439414
2002-06-03,572.0290982756284
2002-06-04,557.1727375965874
2002-06-05,557.1646985880215
2002-06-06,560.0238932424834
2002-06-07,553.1418738188486
2002-06-10,551.5140560305047
2002-06-11,552.856415409241
2002-06-12,536.643406588487
2002-06-13,532.805007020296
2002-06-14,514.5666742522028
2002-06-17,535.2940225743339
2002-06-18,529.1397750694354
2002-06-19,519.184153799787
2002-06-20,507.34690023299953
2002-06-21,506.9023390332743
2002-06-24,491.85077688435734
2002-06-25,502.65102318416683
2002-06-26,486.83173355953994
2002-06-27,507.203978551812
2002-06-28,525.264577771621
2002-07-01,522.2737771641898
2002-07-02,499.5869899127053
2002-07-03,492.43773276438253
2002-07-04,506.90908501925236
2002-07-05,538.3639750510639
2002-07-08,535.124930506028
2002-07-09,526.1102774773008
2002-07-10,503.60538916349685
2002-07-11,493.0781504676549
2002-07-12,496.4402379989505
2002-07-15,468.4641909954565
2002-07-16,477.91459452489994
2002-07-17,494.43955011515607
2002-07-18,492.71460304152293
2002-07-19,468.72688055124576
2002-07-22,444.8007621918485
