Date,COLOMBIA IMI MOMENTUM
1997-05-08,1331.1672628769102
1997-05-09,1333.9221889011815
1997-05-12,1333.9221889011815
1997-05-13,1331.9854158507048
1997-05-14,1331.0536448061139
1997-05-15,1328.9784275864718
1997-05-16,1336.9101039901839
1997-05-19,1344.7820420827616
1997-05-20,1345.9271742646963
1997-05-21,1354.7318352350217
1997-05-22,1363.8892573170722
1997-05-23,1383.1362679430363
1997-05-26,1396.85783223166
1997-05-27,1410.166822027635
1997-05-28,1407.038952936037
1997-05-29,1400.3057214761068
1997-05-30,1373.5075960944766
1997-06-02,1380.575473696326
1997-06-03,1382.000948138689
1997-06-04,1371.2824019327113
1997-06-05,1368.2510479753532
1997-06-06,1348.241564695354
1997-06-09,1349.178928471504
1997-06-10,1343.4152707459448
1997-06-11,1345.2651644418518
1997-06-12,1350.0477383137902
1997-06-13,1358.0907291183678
1997-06-16,1359.0886925974794
1997-06-17,1362.3989910021114
1997-06-18,1362.5632375599153
1997-06-19,1361.6847638858396
1997-06-20,1353.6364224905626
1997-06-23,1357.0921068408775
1997-06-24,1347.202561791723
1997-06-25,1342.4850770189214
1997-06-26,1336.8717086683705
1997-06-27,1341.0868201323242
1997-06-30,1341.0868201323242
1997-07-01,1340.1706862215758
1997-07-02,1334.3188689051674
1997-07-03,1345.010016373241
1997-07-04,1341.2673776396866
1997-07-07,1343.0449209800202
1997-07-08,1348.595402529389
1997-07-09,1359.0318881755486
1997-07-10,1357.4489519257913
1997-07-11,1355.6373791169158
1997-07-14,1353.506226932328
1997-07-15,1351.8796677232474
1997-07-16,1347.0578606947454
1997-07-17,1343.942458461314
1997-07-18,1337.7797695487957
1997-07-21,1332.7996868249936
1997-07-22,1341.541249584437
1997-07-23,1348.2559219001726
1997-07-24,1344.7453805150492
1997-07-25,1340.5690596217732
1997-07-28,1336.4885367385768
1997-07-29,1334.0334547358227
1997-07-30,1329.883171732498
1997-07-31,1338.0866566762224
1997-08-01,1343.1017225729427
1997-08-04,1370.716980372876
1997-08-05,1371.9104725232444
1997-08-06,1380.0508688771797
1997-08-07,1380.0508688771797
1997-08-08,1391.7752336865365
1997-08-11,1415.0786018880874
1997-08-12,1438.563184386027
1997-08-13,1444.924905179288
1997-08-14,1443.1271600703526
1997-08-15,1442.6187248374574
1997-08-18,1442.6187248374574
1997-08-19,1451.957503238808
1997-08-20,1445.9911025883662
1997-08-21,1428.4314289520653
1997-08-22,1439.7707798612817
1997-08-25,1437.2016290164447
1997-08-26,1424.091045917406
1997-08-27,1421.938816332748
1997-08-28,1417.1877783036334
1997-08-29,1406.4745861654847
1997-09-01,1400.9706548713996
1997-09-02,1412.1489664221199
1997-09-03,1413.547615806378
1997-09-04,1426.4864784587999
1997-09-05,1455.890034226184
1997-09-08,1418.1177510716964
1997-09-09,1366.8007533817317
1997-09-10,1365.474905682107
1997-09-11,1381.0617441793893
1997-09-12,1365.7888559438904
1997-09-15,1358.4504916302683
1997-09-16,1368.552539678051
1997-09-17,1384.8752967571124
1997-09-18,1378.1229269671521
1997-09-19,1378.2346315679056
1997-09-22,1383.8835731307383
1997-09-23,1384.7888371928336
1997-09-24,1390.373984169856
1997-09-25,1391.732158511834
1997-09-26,1388.6427166722215
1997-09-29,1398.0160978827255
1997-09-30,1407.7851439397168
1997-10-01,1409.672871557029
1997-10-02,1402.4607884598897
1997-10-03,1399.4853860458174
1997-10-06,1399.4852524727758
1997-10-07,1408.576921881569
1997-10-08,1401.4266411689593
1997-10-09,1410.057736262835
1997-10-10,1406.3694618895747
1997-10-13,1406.3694618895747
1997-10-14,1421.0847885497037
1997-10-15,1427.432291813475
1997-10-16,1427.5886388132328
1997-10-17,1421.1920360586855
1997-10-20,1419.1535056504727
1997-10-21,1411.6331426522845
1997-10-22,1418.2225060935746
1997-10-23,1411.0186835510253
1997-10-24,1395.3700528742631
1997-10-27,1341.8016542254095
1997-10-28,1318.1124401970087
1997-10-29,1365.5360880671383
1997-10-30,1371.9145381668648
1997-10-31,1373.8053819952875
1997-11-03,1373.862060219419
1997-11-04,1377.8053812436324
1997-11-05,1372.0254433311416
1997-11-06,1368.1144910294247
1997-11-07,1336.4049319278713
1997-11-10,1347.4968514538164
1997-11-11,1348.1171319104128
1997-11-12,1317.0989712223047
1997-11-13,1296.394817786023
1997-11-14,1277.1929815948995
1997-11-17,1277.1929815948995
1997-11-18,1272.240665674565
1997-11-19,1273.1043283782353
1997-11-20,1277.4775128522228
1997-11-21,1280.9914736793125
1997-11-24,1277.995402003242
1997-11-25,1271.6761609457521
1997-11-26,1270.3827963660294
1997-11-27,1273.5084500035605
1997-11-28,1265.2743855428016
1997-12-01,1266.052394053926
1997-12-02,1274.8740630005568
1997-12-03,1281.603780996066
1997-12-04,1275.256627298091
1997-12-05,1284.9443734269614
1997-12-08,1283.5662508605103
1997-12-09,1277.7620997425995
1997-12-10,1283.5510277005756
1997-12-11,1278.1260585468128
1997-12-12,1269.95482607243
1997-12-15,1277.1908692205855
1997-12-16,1291.1433789295277
1997-12-17,1300.4603082724639
1997-12-18,1291.48084978685
1997-12-19,1299.100413754986
1997-12-22,1301.6562559250112
1997-12-23,1298.5667622990009
1997-12-24,1297.5554174685499
1997-12-25,1297.5554174685499
1997-12-26,1296.3103261648623
1997-12-29,1296.1454999785303
1997-12-30,1310.2193210556768
1997-12-31,1310.2193210556768
1998-01-01,1310.2193210556768
1998-01-02,1293.6889352633789
1998-01-05,1286.8948588641838
1998-01-06,1297.5712293097988
1998-01-07,1303.8046334584744
1998-01-08,1291.7621291065818
1998-01-09,1282.3958327302842
1998-01-12,1282.3958327302842
1998-01-13,1281.5459966967774
1998-01-14,1264.2778863846736
1998-01-15,1254.513128815922
1998-01-16,1246.5722333164674
1998-01-19,1254.458795995541
1998-01-20,1225.4399955004435
1998-01-21,1209.3440293682509
1998-01-22,1191.4051319412322
1998-01-23,1190.0441849688384
1998-01-26,1193.4083405840656
1998-01-27,1204.136435846233
1998-01-28,1201.7852597005055
1998-01-29,1218.3423218828623
1998-01-30,1218.7020883668038
1998-02-02,1205.0549569247664
1998-02-03,1191.2807237113384
1998-02-04,1175.6058676642162
1998-02-05,1170.9308212648064
1998-02-06,1165.2438809585244
1998-02-09,1159.3979715350297
1998-02-10,1153.3625231364156
1998-02-11,1132.4490888873283
1998-02-12,1112.2156118222708
1998-02-13,1079.538070851107
1998-02-16,1091.7138551539704
1998-02-17,1101.1215284740967
1998-02-18,1084.8560094912218
1998-02-19,1080.0183513873214
1998-02-20,1101.406342511774
1998-02-23,1107.559425521498
1998-02-24,1107.2652150611702
1998-02-25,1096.4774540110025
1998-02-26,1096.486009326707
1998-02-27,1095.136726088438
1998-03-02,1087.5720714940687
1998-03-03,1077.6923311611342
1998-03-04,1075.9387375778133
1998-03-05,1085.504627512836
1998-03-06,1092.3097284653734
1998-03-09,1093.808869048802
1998-03-10,1090.7127050765641
1998-03-11,1078.7363500921915
1998-03-12,1074.4611258269033
1998-03-13,1059.2998994476452
1998-03-16,1057.6194973245863
1998-03-17,1051.3360038774424
1998-03-18,1041.1125902032725
1998-03-19,1040.0979137190272
1998-03-20,1049.3956341473072
1998-03-23,1048.7791673208608
1998-03-24,1046.4372181737072
1998-03-25,1047.4908414178472
1998-03-26,1052.5432183434216
1998-03-27,1071.0772692796581
1998-03-30,1072.2140144635393
1998-03-31,1071.782714136466
1998-04-01,1072.64620885056
1998-04-02,1065.315317789768
1998-04-03,1065.541030768606
1998-04-06,1066.88806358294
1998-04-07,1078.5356581078938
1998-04-08,1084.0949384187365
1998-04-09,1084.0949384187365
1998-04-10,1084.0949384187365
1998-04-13,1082.496814636608
1998-04-14,1091.7654057208201
1998-04-15,1103.4516456051049
1998-04-16,1109.3700656898532
1998-04-17,1108.2044969385722
1998-04-20,1107.1986656983993
1998-04-21,1100.3502051247933
1998-04-22,1110.0382629822554
1998-04-23,1115.3596875457883
1998-04-24,1111.3177964884912
1998-04-27,1099.3914664213585
1998-04-28,1097.2877412869002
1998-04-29,1103.419265305574
1998-04-30,1111.3196482052117
1998-05-01,1111.3196482052117
1998-05-04,1099.4481929286108
1998-05-05,1092.1261943217248
1998-05-06,1090.8553703091502
1998-05-07,1089.5595608004387
1998-05-08,1086.8597586284905
1998-05-11,1085.95436832463
1998-05-12,1078.0295259771444
1998-05-13,1076.5963210408293
1998-05-14,1071.2693512525648
1998-05-15,1062.089742464673
1998-05-18,1055.8752781873543
1998-05-19,1052.5071405659407
1998-05-20,1055.001350939791
1998-05-21,1050.4859749267405
1998-05-22,1046.4964508510307
1998-05-25,1046.7181890854229
1998-05-26,1047.7128177102334
1998-05-27,1044.4054264271608
1998-05-28,1047.1621256763513
1998-05-29,1040.8916627359592
1998-06-01,1038.189269383369
1998-06-02,1029.5347349774315
1998-06-03,1014.4650211297665
1998-06-04,995.8436969096325
1998-06-05,996.2218458489158
1998-06-08,996.135048092957
1998-06-09,996.3505663956413
1998-06-10,991.2996991013963
1998-06-11,987.5608991063322
1998-06-12,967.0003868337336
1998-06-15,967.0003868337336
1998-06-16,931.130767886843
1998-06-17,925.7204088263011
1998-06-18,935.2724905320658
1998-06-19,945.5308711001619
1998-06-22,944.7553097705517
1998-06-23,1019.6262848949597
1998-06-24,1050.6502729792026
1998-06-25,1027.8900482913652
1998-06-26,1027.511157420871
1998-06-29,1027.511157420871
1998-06-30,1018.9953455995872
1998-07-01,1022.1697462733587
1998-07-02,1008.9370822352221
1998-07-03,999.2836492707369
1998-07-06,994.0098759262421
1998-07-07,991.2622151109593
1998-07-08,986.169905294504
1998-07-09,969.3377928591797
1998-07-10,962.4557822057855
1998-07-13,957.6209338301851
1998-07-14,958.4127778555402
1998-07-15,956.5398106986182
1998-07-16,952.6248591185821
1998-07-17,950.8248291652638
1998-07-20,950.8248291652638
1998-07-21,957.5191337173427
1998-07-22,954.3709453819711
1998-07-23,952.6743409210771
1998-07-24,956.7529023510572
1998-07-27,957.3293343643933
1998-07-28,959.6282077946926
1998-07-29,961.5885163011357
1998-07-30,966.7787831094446
1998-07-31,966.37997417868
1998-08-03,963.3692500372746
1998-08-04,962.9781947604697
1998-08-05,966.8181057853302
1998-08-06,975.1664192939602
1998-08-07,975.1664192939602
1998-08-10,971.5977256905695
1998-08-11,959.0360794320504
1998-08-12,956.8012197486698
1998-08-13,948.5504734868609
1998-08-14,941.1472134342614
1998-08-17,941.5602509119805
1998-08-18,937.8393133524964
1998-08-19,923.3364352701586
1998-08-20,911.7616366589634
1998-08-21,869.871249147478
1998-08-24,857.5764356787404
1998-08-25,843.9564557461194
1998-08-26,822.3475578520356
1998-08-27,805.3421312105005
1998-08-28,805.3875020860629
1998-08-31,799.9710642042684
1998-09-01,774.1181901405586
1998-09-02,725.9068379882824
1998-09-03,718.7690683595383
1998-09-04,708.7172589627385
1998-09-07,702.6136201661509
1998-09-08,702.8648551505586
1998-09-09,709.3146756171518
1998-09-10,698.1050861636854
1998-09-11,692.7171635210927
1998-09-14,691.1393406350835
1998-09-15,685.8964785769081
1998-09-16,689.2572982450404
1998-09-17,664.7072590101562
1998-09-18,664.4217121310741
1998-09-21,661.7753284392081
1998-09-22,659.2630415843304
1998-09-23,669.3103522457883
1998-09-24,683.8618273185293
1998-09-25,684.5353321080537
1998-09-28,688.0835280370745
1998-09-29,697.5520381807345
1998-09-30,693.1931479889925
1998-10-01,685.8179084005591
1998-10-02,672.5104158476411
1998-10-05,661.9902741669249
1998-10-06,659.2814173684951
1998-10-07,659.137313646089
1998-10-08,652.8166698879785
1998-10-09,647.4453381031216
1998-10-12,647.4453381031216
1998-10-13,638.059748380558
1998-10-14,630.2409545728647
1998-10-15,631.355920126234
1998-10-16,632.584412291616
1998-10-19,634.186118584785
1998-10-20,636.2024339674172
1998-10-21,634.8333146455775
1998-10-22,631.2652488890826
1998-10-23,630.7754477403158
1998-10-26,639.5406120294798
1998-10-27,640.8466667062457
1998-10-28,641.6233156955201
1998-10-29,644.7022895500221
1998-10-30,654.5694806144792
1998-11-02,654.8192803009127
1998-11-03,655.177287435083
1998-11-04,653.5598517156103
1998-11-05,657.2251546943717
1998-11-06,662.3277963795923
1998-11-09,657.4813272913889
1998-11-10,648.9095019829473
1998-11-11,656.4779909973793
1998-11-12,668.184764241077
1998-11-13,691.0608083381911
1998-11-16,690.7325653956619
1998-11-17,695.5180070672591
1998-11-18,682.7636634507901
1998-11-19,705.0789854535922
1998-11-20,723.8295019400629
1998-11-23,727.101255569652
1998-11-24,757.28386533959
1998-11-25,796.219409578508
1998-11-26,777.0389205422371
1998-11-27,768.2666205775162
1998-11-30,762.8864987203833
1998-12-01,772.5212211383414
1998-12-02,782.1380523673723
1998-12-03,777.1935185513266
1998-12-04,755.212652918156
1998-12-07,745.9151567942961
1998-12-08,745.9151567942961
1998-12-09,744.3662643545429
1998-12-10,754.9596712363453
1998-12-11,760.7698399600271
1998-12-14,764.1420686706654
1998-12-15,774.4935598949327
1998-12-16,778.2076547760417
1998-12-17,788.2052533996265
1998-12-18,799.0701069677533
1998-12-21,818.2672678895091
1998-12-22,820.4752246667396
1998-12-23,811.9013325762107
1998-12-24,811.9013325762107
1998-12-25,811.9013325762107
1998-12-28,803.515280497972
1998-12-29,798.5444680296205
1998-12-30,798.9585581201312
1998-12-31,798.9585581201312
1999-01-01,798.9585581201312
1999-01-04,804.3879130819762
1999-01-05,804.2380466030925
1999-01-06,808.8889134553901
1999-01-07,802.7556721170866
1999-01-08,800.2581829168744
1999-01-11,800.2581829168744
1999-01-12,773.1889292350429
1999-01-13,736.0816968665841
1999-01-14,725.3154157375269
1999-01-15,727.1503539868927
1999-01-18,729.8160908215461
1999-01-19,716.8787253719585
1999-01-20,726.2770037958494
1999-01-21,720.5659201961681
1999-01-22,717.6087610338897
1999-01-25,708.1500176708807
1999-01-26,694.7906092277462
1999-01-27,703.3621827071072
1999-01-28,680.493300200172
1999-01-29,663.1543839335907
1999-02-01,662.8188391520868
1999-02-02,658.6491094967824
1999-02-03,657.1283392396792
1999-02-04,662.230175330451
1999-02-05,670.8800882797941
1999-02-08,669.0416486808369
1999-02-09,674.1142070588083
1999-02-10,692.144757701199
1999-02-11,702.356407606378
1999-02-12,713.5908543522646
1999-02-15,715.4408625870685
1999-02-16,712.3795496175926
1999-02-17,710.20947493077
1999-02-18,720.6277506789379
1999-02-19,719.9201305822063
1999-02-22,720.612363588147
1999-02-23,720.0587095803018
1999-02-24,705.3359559345322
1999-02-25,695.5512185557801
1999-02-26,702.7157932073605
1999-03-01,698.6833551330503
1999-03-02,697.1320395253798
1999-03-03,710.7586110101469
1999-03-04,719.2324877697354
1999-03-05,717.9476471440746
1999-03-08,725.2798976721979
1999-03-09,724.1447479287604
1999-03-10,720.3243577711137
1999-03-11,713.0515584626088
1999-03-12,714.5034938920327
1999-03-15,714.6597575805251
1999-03-16,720.2122254070892
1999-03-17,726.0797362586623
1999-03-18,724.7698955575748
1999-03-19,732.7235430465852
1999-03-22,732.7235430465852
1999-03-23,736.0309684252521
1999-03-24,737.501520219391
1999-03-25,747.8177989929205
1999-03-26,739.9746786787244
1999-03-29,741.1281758503228
1999-03-30,732.3415583191772
1999-03-31,735.6084713003731
1999-04-01,735.6084713003731
1999-04-02,735.6084713003731
1999-04-05,738.4087395840376
1999-04-06,733.8158178486275
1999-04-07,728.3378762018408
1999-04-08,733.2258247707218
1999-04-09,745.254064167077
1999-04-12,761.0882311571734
1999-04-13,774.6365444887696
1999-04-14,776.8325377578017
1999-04-15,767.1141845346094
1999-04-16,779.7755221930624
1999-04-19,807.9574187804836
1999-04-20,804.6492809695718
1999-04-21,807.9507068274166
1999-04-22,819.7777749676397
1999-04-23,832.9079201012672
1999-04-26,853.9067223883895
1999-04-27,859.68027082467
1999-04-28,861.407427911478
1999-04-29,885.0693149237591
1999-04-30,874.8090847077856
1999-05-03,877.9250778063292
1999-05-04,906.7536409236485
1999-05-05,895.2680080768858
1999-05-06,867.9694577402906
1999-05-07,894.0332098765393
1999-05-10,902.1983815890642
1999-05-11,901.1889300478296
1999-05-12,914.6998878597908
1999-05-13,918.0963897688523
1999-05-14,911.1894550865189
1999-05-17,913.9506352534477
1999-05-18,908.069567511308
1999-05-19,892.5346895735236
1999-05-20,887.7449450361696
1999-05-21,867.1889553820655
1999-05-24,855.7759179017438
1999-05-25,817.6642404329558
1999-05-26,783.5351588443048
1999-05-27,830.3007836641773
1999-05-28,844.4238700063792
1999-05-31,837.2346519697031
1999-06-01,820.3997176981098
1999-06-02,814.7750150407164
1999-06-03,814.6038112630514
1999-06-04,804.1446397374932
1999-06-07,805.5573890323728
1999-06-08,788.6114352196252
1999-06-09,772.3076368411649
1999-06-10,749.4898871831955
1999-06-11,730.2374701926539
1999-06-14,731.1095142076622
1999-06-15,721.1745091852985
1999-06-16,709.7504202003747
1999-06-17,723.0533523989625
1999-06-18,735.941594716088
1999-06-21,731.0950694198233
1999-06-22,720.0105399001344
1999-06-23,698.2284917172155
1999-06-24,688.7177176974106
1999-06-25,677.2660086379495
1999-06-28,683.1026540408666
1999-06-29,685.7714044774411
1999-06-30,681.8015194737169
1999-07-01,681.9415396801248
1999-07-02,686.6656623431392
1999-07-05,686.6656623431392
1999-07-06,667.0231065080113
1999-07-07,662.7746415882555
1999-07-08,630.8453882001605
1999-07-09,629.8681228499868
1999-07-12,603.3854831896625
1999-07-13,609.4685854500455
1999-07-14,620.6512897076057
1999-07-15,637.310672412801
1999-07-16,658.083377211693
1999-07-19,659.8725665436259
1999-07-20,659.8725665436259
1999-07-21,664.5122459669724
1999-07-22,657.2134787794157
1999-07-23,634.5557805569723
1999-07-26,628.6362760326359
1999-07-27,636.3475940930006
1999-07-28,632.499731371827
1999-07-29,635.908522339387
1999-07-30,625.3808166020764
1999-08-02,626.6662802733122
1999-08-03,611.0005934007409
1999-08-04,589.8642042527923
1999-08-05,589.9008407306173
1999-08-06,591.6408097026421
1999-08-09,582.2673242581491
1999-08-10,573.0187752419808
1999-08-11,572.4547934811885
1999-08-12,577.6731768767543
1999-08-13,587.7153434002583
1999-08-16,587.7153434002583
1999-08-17,593.2007141011192
1999-08-18,587.7844004012735
1999-08-19,580.7173172881538
1999-08-20,578.5767736833915
1999-08-23,580.2666714018438
1999-08-24,581.4958140908233
1999-08-25,583.1137880834384
1999-08-26,584.8831621165978
1999-08-27,565.328608928749
1999-08-30,569.4744731817004
1999-08-31,573.577770148554
1999-09-01,581.7001425354362
1999-09-02,584.7261966351958
1999-09-03,581.4228434306447
1999-09-06,578.9433798157472
1999-09-07,570.8714348018833
1999-09-08,570.2636037071006
1999-09-09,565.7978991519344
1999-09-10,562.4441269462535
1999-09-13,561.2230814298513
1999-09-14,563.391182337564
1999-09-15,564.5261808847823
1999-09-16,560.2085737975225
1999-09-17,563.0546378266403
1999-09-20,564.5349266980186
1999-09-21,557.5453960598423
1999-09-22,551.7542975032028
1999-09-23,549.0428749253889
1999-09-24,545.2425714374116
1999-09-27,542.5566701710629
1999-09-28,545.1404162434939
1999-09-29,547.7806241745002
1999-09-30,551.3108251578332
1999-10-01,559.5109991639234
1999-10-04,555.1475593208921
1999-10-05,553.1464072518002
1999-10-06,554.0865716541329
1999-10-07,546.1041384371396
1999-10-08,546.0993269649762
1999-10-11,545.3290696722898
1999-10-12,549.2714216581336
1999-10-13,552.1066845320822
1999-10-14,552.5681669333068
1999-10-15,554.0082685134098
1999-10-18,552.8853736190325
1999-10-19,557.7066369843134
1999-10-20,558.6235408792248
1999-10-21,559.4892938039318
1999-10-22,555.0602946429449
1999-10-25,552.4005206364928
1999-10-26,546.2417727336281
1999-10-27,554.2980344016745
1999-10-28,561.7016011214464
1999-10-29,567.9196790226255
1999-11-01,567.8240465090593
1999-11-02,573.8062763917062
1999-11-03,582.3255018869326
1999-11-04,583.3848096950283
1999-11-05,582.1778719253795
1999-11-08,589.0037397949035
1999-11-09,589.7928468533958
1999-11-10,594.5729524913183
1999-11-11,594.263644251527
1999-11-12,599.2015968980544
1999-11-15,599.2015968980544
1999-11-16,600.1479996943197
1999-11-17,607.8147159606797
1999-11-18,611.7546529330251
1999-11-19,602.9579679123083
1999-11-22,600.563853243066
1999-11-23,607.525262123255
1999-11-24,606.4729691810965
1999-11-25,605.4557440201689
1999-11-26,608.6543455121249
1999-11-29,604.2657572419844
1999-11-30,605.300427505198
1999-12-01,608.06583721409
1999-12-02,609.737834217923
1999-12-03,607.2562189112298
1999-12-06,613.5466557944533
1999-12-07,602.3827503416044
1999-12-08,602.3827503416044
1999-12-09,606.3174331536
1999-12-10,610.6479837902344
1999-12-13,615.6849922077339
1999-12-14,620.8030244794865
1999-12-15,620.9752369622871
1999-12-16,622.3445221050183
1999-12-17,623.6131897558644
1999-12-20,626.8259826489725
1999-12-21,612.5920714785445
1999-12-22,617.522316158199
1999-12-23,624.3485214639556
1999-12-24,624.2158573742001
1999-12-27,623.9105856346799
1999-12-28,626.6732688522095
1999-12-29,625.1692530069643
1999-12-30,625.1692530069643
1999-12-31,625.4985062736986
2000-01-03,622.1802118107081
2000-01-04,618.4924118517791
2000-01-05,624.6600723937624
2000-01-06,633.5956972769512
2000-01-07,645.2515619414453
2000-01-10,646.5247497116534
2000-01-11,648.8593530323599
2000-01-12,657.8169139976808
2000-01-13,664.1856601770382
2000-01-14,673.4460895525198
2000-01-17,674.1518489725632
2000-01-18,660.3819536173452
2000-01-19,647.9060592144726
2000-01-20,657.3905325715422
2000-01-21,658.7040045461638
2000-01-24,656.7774460601116
2000-01-25,656.905156650012
2000-01-26,649.9346645565813
2000-01-27,649.8445957748852
2000-01-28,662.2967181318958
2000-01-31,664.5886905054216
2000-02-01,669.3274477560689
2000-02-02,662.8217956570943
2000-02-03,670.202006336729
2000-02-04,663.0046471259417
2000-02-07,667.1305436284541
2000-02-08,667.1740984670306
2000-02-09,668.1491110436751
2000-02-10,664.0681407506219
2000-02-11,664.1668993481102
2000-02-14,658.60770949248
2000-02-15,655.4607504627045
2000-02-16,655.7951804333802
2000-02-17,647.0886623556905
2000-02-18,640.8374142381655
2000-02-21,643.9284092659278
2000-02-22,644.7698701799037
2000-02-23,639.6983078957285
2000-02-24,635.5225004257909
2000-02-25,611.5772078838988
2000-02-28,609.1058890690836
2000-02-29,603.8598972717754
2000-03-01,602.2464539815963
2000-03-02,603.6601304534217
2000-03-03,596.2032122979725
2000-03-06,592.9778828396159
2000-03-07,593.9616248599135
2000-03-08,595.7576689287789
2000-03-09,594.8931799471412
2000-03-10,596.6995406878119
2000-03-13,597.1594158460107
2000-03-14,596.8490779882194
2000-03-15,595.4837820230957
2000-03-16,596.0773078490464
2000-03-17,594.6109941163274
2000-03-20,594.5726811015794
2000-03-21,590.0634246912321
2000-03-22,590.2900887203831
2000-03-23,583.1414390641199
2000-03-24,581.64883959064
2000-03-27,584.3962277556979
2000-03-28,591.6919969176612
2000-03-29,593.2210659412193
2000-03-30,592.9951223552453
2000-03-31,590.9836185366427
2000-04-03,590.1834238846103
2000-04-04,588.0624764169696
2000-04-05,591.8624405824112
2000-04-06,586.3723540183645
2000-04-07,578.5474493156545
2000-04-10,576.2671666404214
2000-04-11,574.7943829052813
2000-04-12,576.4603736599969
2000-04-13,577.1197471980049
2000-04-14,573.8810216543889
2000-04-17,570.962029109512
2000-04-18,569.4789421152958
2000-04-19,573.231610959097
2000-04-20,573.231610959097
2000-04-21,573.231610959097
2000-04-24,569.5865386769244
2000-04-25,567.6740923474472
2000-04-26,565.0942517547226
2000-04-27,564.142808828194
2000-04-28,565.8383797301501
2000-05-01,566.1338155916345
2000-05-02,564.4427274945625
2000-05-03,557.0994200072867
2000-05-04,548.6330140631638
2000-05-05,538.9491890370891
2000-05-08,534.5805848149474
2000-05-09,532.6448331904111
2000-05-10,532.3378177204651
2000-05-11,520.0344548622239
2000-05-12,517.5858315318523
2000-05-15,518.9101770251393
2000-05-16,523.3416725591499
2000-05-17,522.098306263637
2000-05-18,520.3426941358429
2000-05-19,507.93530733691483
2000-05-22,504.62104226610296
2000-05-23,495.09447790506636
2000-05-24,480.74466926329916
2000-05-25,488.6051591768733
2000-05-26,487.09179408597174
2000-05-29,498.0994686147394
2000-05-30,489.97908810567054
2000-05-31,487.05386429532143
2000-06-01,481.92483852897516
2000-06-02,473.82791475211053
2000-06-05,474.3860159473427
2000-06-06,468.53935160821015
2000-06-07,467.6305091289891
2000-06-08,463.17270263712567
2000-06-09,465.24813292574584
2000-06-12,457.5996810106384
2000-06-13,451.5966518362004
2000-06-14,452.96522369273544
2000-06-15,456.053690173729
2000-06-16,456.49095148303803
2000-06-19,456.9618903880783
2000-06-20,457.23184459583587
2000-06-21,455.96896342133294
