Date,BRAZIL IMI MOMENTUM
1997-03-27,1629.9145678017499
1997-03-28,1629.8472519656282
1997-03-31,1598.634084333107
1997-04-01,1600.8708814228548
1997-04-02,1599.9100646903203
1997-04-03,1623.1093011593132
1997-04-04,1688.6476389920613
1997-04-07,1714.4077125383244
1997-04-08,1703.3471129093668
1997-04-09,1711.6998351703076
1997-04-10,1705.1622688496018
1997-04-11,1681.1878192101974
1997-04-14,1665.6229311806617
1997-04-15,1668.9182874201615
1997-04-16,1676.415172718658
1997-04-17,1656.2058134625418
1997-04-18,1645.847390331927
1997-04-21,1645.7803900088588
1997-04-22,1659.6013497285198
1997-04-23,1672.327247430789
1997-04-24,1684.2747784561457
1997-04-25,1687.0322929086515
1997-04-28,1697.3879393104676
1997-04-29,1705.9387478982255
1997-04-30,1728.4638703477335
1997-05-01,1728.3965655797772
1997-05-02,1748.616478229184
1997-05-05,1734.345417118958
1997-05-06,1747.5541558594582
1997-05-07,1736.342890096851
1997-05-08,1754.7407273056513
1997-05-09,1759.5649950473992
1997-05-12,1772.0506176996653
1997-05-13,1773.2544485041449
1997-05-14,1726.3265219430182
1997-05-15,1730.3546384892613
1997-05-16,1733.9172050130746
1997-05-19,1740.752246722425
1997-05-20,1755.667633906704
1997-05-21,1769.4678003566262
1997-05-22,1773.0510939349865
1997-05-23,1773.2520901132252
1997-05-26,1794.361644197567
1997-05-27,1811.8969345952519
1997-05-28,1820.3085784666366
1997-05-29,1820.3085784666366
1997-05-30,1838.7298226918317
1997-06-02,1845.2696079351672
1997-06-03,1830.260950793876
1997-06-04,1813.7998382517274
1997-06-05,1822.4761043616957
1997-06-06,1869.2680309340344
1997-06-09,1905.3283282924951
1997-06-10,1932.8510624201838
1997-06-11,1940.2427719192297
1997-06-12,2031.1858193774456
1997-06-13,2026.0805970844308
1997-06-16,2039.70798243949
1997-06-17,2063.387113450896
1997-06-18,2059.0067791971564
1997-06-19,2040.033239479535
1997-06-20,2031.9565816637585
1997-06-23,2047.7919610712117
1997-06-24,2131.9524080195897
1997-06-25,2182.3341666622287
1997-06-26,2139.498743871935
1997-06-27,2108.8156021935647
1997-06-30,2079.9939356054806
1997-07-01,2130.0899976391115
1997-07-02,2159.608739654963
1997-07-03,2159.0886905751718
1997-07-04,2198.6765199554566
1997-07-07,2215.318919343987
1997-07-08,2272.538869660931
1997-07-09,2270.506230661016
1997-07-10,2249.5512144257928
1997-07-11,2194.8963673806534
1997-07-14,2122.641742369849
1997-07-15,1919.4336773928592
1997-07-16,2063.6072328242194
1997-07-17,1963.0879963597683
1997-07-18,1880.9398421020512
1997-07-21,1899.3425658303959
1997-07-22,2030.3939992680337
1997-07-23,2064.423993361207
1997-07-24,2097.4555542082066
1997-07-25,2102.651098373742
1997-07-28,2166.398939444343
1997-07-29,2180.3486020763125
1997-07-30,2175.1623710421018
1997-07-31,2176.122280118576
1997-08-01,2090.650425246253
1997-08-04,2057.681448481662
1997-08-05,2058.199664527948
1997-08-06,2110.625125258977
1997-08-07,2104.2575466209564
1997-08-08,2082.84670100254
1997-08-11,2063.44167638886
1997-08-12,2061.519274145627
1997-08-13,2083.8407494597454
1997-08-14,2102.217004269623
1997-08-15,2020.9312371893632
1997-08-18,1978.1168923483133
1997-08-19,1955.5732669558527
1997-08-20,1894.5297784009858
1997-08-21,1912.2627682853847
1997-08-22,1899.0116183591151
1997-08-25,1913.4953770598752
1997-08-26,1950.9930996430764
1997-08-27,1984.0350848954265
1997-08-28,1932.7455934005418
1997-08-29,1820.941382348554
1997-09-01,1735.3097793462348
1997-09-02,1850.0672000143636
1997-09-03,1871.4697318643637
1997-09-04,1913.7793619907275
1997-09-05,1966.1668517217872
1997-09-08,1938.1808317490295
1997-09-09,1933.6269598901172
1997-09-10,1886.7640694404554
1997-09-11,1852.7353311903241
1997-09-12,1887.6194426010504
1997-09-15,1838.3376599799037
1997-09-16,1875.0497822977031
1997-09-17,1932.6119040563021
1997-09-18,1969.6996733284736
1997-09-19,1968.9819858265319
1997-09-22,1969.8469344311331
1997-09-23,1948.5244356601188
1997-09-24,1933.992852513354
1997-09-25,1920.1289091132592
1997-09-26,1947.2499702768223
1997-09-29,1951.8481033673504
1997-09-30,1988.6822659793604
1997-10-01,2034.6258559717728
1997-10-02,2077.4063091336284
1997-10-03,2082.039703948635
1997-10-06,2086.437801312939
1997-10-07,2052.7884867978673
1997-10-08,2042.2865286737724
1997-10-09,2074.6017871750532
1997-10-10,2068.9481687012358
1997-10-13,2062.249354218138
1997-10-14,2079.2833125654165
1997-10-15,2069.1572871704893
1997-10-16,2039.747412118942
1997-10-17,2026.1496557563755
1997-10-20,2056.096882145894
1997-10-21,2081.268655469311
1997-10-22,2079.419207081075
1997-10-23,1966.2414590371454
1997-10-24,1931.731950197234
1997-10-27,1721.8571333085608
1997-10-28,1729.7766744903627
1997-10-29,1655.5644017579004
1997-10-30,1511.8864257758091
1997-10-31,1506.2613507130995
1997-11-03,1610.3484159423483
1997-11-04,1672.2966486059454
1997-11-05,1651.50693489525
1997-11-06,1612.58515673348
1997-11-07,1506.8651678156914
1997-11-10,1517.240001861578
1997-11-11,1488.9930201723218
1997-11-12,1299.1270327997042
1997-11-13,1310.5634893925776
1997-11-14,1375.882776168048
1997-11-17,1441.4433059338216
1997-11-18,1447.0352025803506
1997-11-19,1476.2563575042097
1997-11-20,1488.060031674142
1997-11-21,1516.107323392011
1997-11-24,1476.1754090522409
1997-11-25,1471.18759279772
1997-11-26,1510.3959105674016
1997-11-27,1567.859869179703
1997-11-28,1551.4670351439909
1997-12-01,1568.4661571374002
1997-12-02,1609.0904075234578
1997-12-03,1611.5802417396155
1997-12-04,1607.4449341296302
1997-12-05,1611.7542805738487
1997-12-08,1613.5226828866357
1997-12-09,1572.1411274632408
1997-12-10,1517.9482229099985
1997-12-11,1478.9844565521491
1997-12-12,1485.987540177177
1997-12-15,1513.4952038217466
1997-12-16,1538.7418204441642
1997-12-17,1551.3853501430008
1997-12-18,1507.1451231273224
1997-12-19,1452.832576561229
1997-12-22,1482.670462390092
1997-12-23,1504.605986304705
1997-12-24,1504.6734876948487
1997-12-25,1504.8148272478443
1997-12-26,1546.6251206910938
1997-12-29,1565.806377150253
1997-12-30,1583.8630163175292
1997-12-31,1583.8630163175292
1998-01-01,1584.8480605018
1998-01-02,1633.0965816793691
1998-01-05,1660.3679920596815
1998-01-06,1596.7345197911125
1998-01-07,1556.3430495963062
1998-01-08,1528.6869375288418
1998-01-09,1462.2723644599423
1998-01-12,1455.1554930299242
1998-01-13,1482.1492299433412
1998-01-14,1477.1131153160754
1998-01-15,1434.9155615970799
1998-01-16,1473.5805719215907
1998-01-19,1517.3614313576495
1998-01-20,1484.7955708050754
1998-01-21,1465.979428245317
1998-01-22,1493.0877630862449
1998-01-23,1467.1451995738735
1998-01-26,1462.6742300618823
1998-01-27,1457.7853790653658
1998-01-28,1445.5822198392934
1998-01-29,1442.7968839271982
1998-01-30,1429.7934899351646
1998-02-02,1448.6779728001118
1998-02-03,1425.422452854893
1998-02-04,1425.1098214268961
1998-02-05,1429.3503571399053
1998-02-06,1427.402860688931
1998-02-09,1462.4724171688777
1998-02-10,1471.385096137988
1998-02-11,1485.5023177968258
1998-02-12,1470.6492755127686
1998-02-13,1467.6731873278272
1998-02-16,1446.6682845087923
1998-02-17,1461.2510292452946
1998-02-18,1452.6671749117143
1998-02-19,1440.6446555938612
1998-02-20,1464.0396120877367
1998-02-23,1464.0396120877367
1998-02-24,1464.0396120877367
1998-02-25,1515.5008787594104
1998-02-26,1505.035332037652
1998-02-27,1510.227075995863
1998-03-02,1546.9296536170082
1998-03-03,1556.9813187165457
1998-03-04,1555.0491376299028
1998-03-05,1562.1455796589435
1998-03-06,1594.1270628328505
1998-03-09,1597.8118672116263
1998-03-10,1595.232027087103
1998-03-11,1605.2495970397101
1998-03-12,1623.707393403851
1998-03-13,1637.6754734843498
1998-03-16,1632.795313396918
1998-03-17,1664.2227904067477
1998-03-18,1689.9793877279096
1998-03-19,1701.7354934943978
1998-03-20,1686.5826775706169
1998-03-23,1691.0033615542825
1998-03-24,1667.2273942871457
1998-03-25,1658.9549836308859
1998-03-26,1670.5090646993033
1998-03-27,1681.04464348023
1998-03-30,1647.867148664755
1998-03-31,1664.5603909598972
1998-04-01,1648.5902050156133
1998-04-02,1671.8470830489405
1998-04-03,1634.9991491473045
1998-04-06,1683.569455887223
1998-04-07,1695.08623709912
1998-04-08,1714.0345163168377
1998-04-09,1714.0345163168377
1998-04-10,1714.5557528417976
1998-04-13,1720.2400115518562
1998-04-14,1733.6991650658938
1998-04-15,1749.933234119698
1998-04-16,1729.5645518870185
1998-04-17,1717.3723189469451
1998-04-20,1701.6807422383185
1998-04-21,1701.6807422383185
1998-04-22,1653.0452141787716
1998-04-23,1647.255197540386
1998-04-24,1661.993773445286
1998-04-27,1579.105892992657
1998-04-28,1617.260331291612
1998-04-29,1618.6976147210396
1998-04-30,1657.9634173326938
1998-05-01,1657.9634173326938
1998-05-04,1637.5829672031332
1998-05-05,1636.392518341786
1998-05-06,1595.7955956778246
1998-05-07,1574.9001116652096
1998-05-08,1580.7008059257669
1998-05-11,1543.133569541859
1998-05-12,1503.4803561686163
1998-05-13,1491.222680161653
1998-05-14,1490.051920923801
1998-05-15,1508.2290051968869
1998-05-18,1415.601112265257
1998-05-19,1405.2338970856915
1998-05-20,1381.2192114900045
1998-05-21,1344.7671250011495
1998-05-22,1333.885152135651
1998-05-25,1294.845591523863
1998-05-26,1216.7985132114088
1998-05-27,1251.3130915069914
1998-05-28,1324.8714212080663
1998-05-29,1304.590719708567
1998-06-01,1272.9572056173283
1998-06-02,1287.436264991858
1998-06-03,1263.7635827292495
1998-06-04,1279.5031319024747
1998-06-05,1305.5237021442288
1998-06-08,1299.3766352915989
1998-06-09,1296.3964584939263
1998-06-10,1248.5439048159071
1998-06-11,1248.5439048159071
1998-06-12,1216.0442778629445
1998-06-15,1161.9955009601133
1998-06-16,1156.2905279913243
1998-06-17,1217.1282763123581
1998-06-18,1194.336587511923
1998-06-19,1201.276004202636
1998-06-22,1194.5898277870672
1998-06-23,1217.8290829619518
1998-06-24,1219.6673347610551
1998-06-25,1197.8191628307939
1998-06-26,1188.9266371109914
1998-06-29,1203.0807053210171
1998-06-30,1207.1197553794339
1998-07-01,1216.0208509091144
1998-07-02,1221.7998303178251
1998-07-03,1251.6741873042697
1998-07-06,1248.0626396508196
1998-07-07,1282.8880466365756
1998-07-08,1296.484391992649
1998-07-09,1295.9262842044473
1998-07-10,1303.8830652954748
1998-07-13,1299.4745471721328
1998-07-14,1319.007802389475
1998-07-15,1323.28758934365
1998-07-16,1342.1616422722532
1998-07-17,1353.9158109188513
1998-07-20,1347.04838197343
1998-07-21,1343.0638156475613
1998-07-22,1334.3404680076392
1998-07-23,1306.9941740740135
1998-07-24,1294.2871609579527
1998-07-27,1295.1746160715243
1998-07-28,1282.2806934108692
1998-07-29,1274.9268571932323
1998-07-30,1278.4357568489033
1998-07-31,1265.8710744291611
1998-08-03,1253.1530270586552
1998-08-04,1211.7987559223168
1998-08-05,1204.2018002720952
1998-08-06,1202.2356678434805
1998-08-07,1182.333351836106
1998-08-10,1156.3244986424322
1998-08-11,1115.4312461524019
1998-08-12,1076.3161667704335
1998-08-13,1103.3543075940192
1998-08-14,1106.3063351642206
1998-08-17,1086.899221411473
1998-08-18,1087.0931985681457
1998-08-19,1089.1471404315969
1998-08-20,1042.9560356588236
1998-08-21,1002.2145984610268
1998-08-24,994.2114630816981
1998-08-25,994.2185057589458
1998-08-26,975.8021717794516
1998-08-27,898.6977639874212
1998-08-28,897.3749912239068
1998-08-31,877.7863319218183
1998-09-01,901.0769593614037
1998-09-02,886.2252188955248
1998-09-03,830.9234330661599
1998-09-04,780.1648321150782
1998-09-07,779.3574784863895
1998-09-08,799.0065149949118
1998-09-09,776.5375378888132
1998-09-10,694.7502023027506
1998-09-11,738.1913767701682
1998-09-14,783.1820898132146
1998-09-15,876.9381921131657
1998-09-16,863.750398855616
1998-09-17,841.7703837811107
1998-09-18,865.2063601007902
1998-09-21,834.4313811519393
1998-09-22,833.3282376426918
1998-09-23,890.7130591900423
1998-09-24,857.8634442820851
1998-09-25,832.3568896262974
1998-09-28,846.7869627901863
1998-09-29,846.0450500358644
1998-09-30,837.2593662434562
1998-10-01,798.0493613386487
1998-10-02,818.0650356879328
1998-10-05,799.2425180083995
1998-10-06,816.2624168397479
1998-10-07,800.6494980094889
1998-10-08,776.7531026268558
1998-10-09,805.8678123774652
1998-10-12,805.8947062460442
1998-10-13,808.1715609364102
1998-10-14,797.5269620101197
1998-10-15,812.6714701432234
1998-10-16,814.4967581806209
1998-10-19,822.9284501282449
1998-10-20,834.4337670796984
1998-10-21,850.0392259352473
1998-10-22,866.4756879018877
1998-10-23,839.6723076441596
1998-10-26,824.5376065609114
1998-10-27,826.2116727211786
1998-10-28,824.5417021507549
1998-10-29,811.2116697270363
1998-10-30,833.1598935449097
1998-11-02,833.2026489330515
1998-11-03,848.0708302550653
1998-11-04,842.6244760837928
1998-11-05,861.3114904080576
1998-11-06,875.9313920163715
1998-11-09,886.6863507934872
1998-11-10,868.6253491403777
1998-11-11,861.2362710658257
1998-11-12,836.8948846575246
1998-11-13,845.1445948988771
1998-11-16,864.1216974949207
1998-11-17,864.828066648064
1998-11-18,880.7916837911665
1998-11-19,864.2088689112298
1998-11-20,870.897959958347
1998-11-23,886.3082226072672
1998-11-24,886.3848932078287
1998-11-25,900.285701773357
1998-11-26,892.2755748537348
1998-11-27,890.8643893577331
1998-11-30,868.2606030940099
1998-12-01,851.3176837837207
1998-12-02,844.5159303148702
1998-12-03,807.8470482469423
1998-12-04,799.1206664909831
1998-12-07,803.2278224996065
1998-12-08,786.172890515225
1998-12-09,783.9456557593047
1998-12-10,779.8256620745328
1998-12-11,759.783910922127
1998-12-14,731.1958205131701
1998-12-15,739.2341363691373
1998-12-16,717.854810133994
1998-12-17,719.5540677207446
1998-12-18,729.940952101368
1998-12-21,748.1471065886869
1998-12-22,746.5481726298742
1998-12-23,758.1674003084377
1998-12-24,758.1674003084377
1998-12-25,758.0690276557546
1998-12-28,752.6019326753396
1998-12-29,749.8544813281005
1998-12-30,761.2288518330362
1998-12-31,761.0398440485959
1999-01-01,761.0398440485959
1999-01-04,767.3632560857832
1999-01-05,766.4736683702498
1999-01-06,773.3776959347972
1999-01-07,754.0866905566118
1999-01-08,745.7365910804708
1999-01-11,721.6943793235026
1999-01-12,691.5767396423183
1999-01-13,617.584892095019
1999-01-14,589.982887382158
1999-01-15,619.4994683730491
1999-01-18,566.8427638143263
1999-01-19,575.3772433024304
1999-01-20,591.4836405829919
1999-01-21,537.6237476824476
1999-01-22,529.9150367433975
1999-01-25,506.23168314592726
1999-01-26,518.3303394421943
1999-01-27,506.65883400291835
1999-01-28,502.5357809038829
1999-01-29,485.9382224162768
1999-02-01,549.9056308525624
1999-02-02,600.8008759721104
1999-02-03,586.933018829984
1999-02-04,579.2188227381946
1999-02-05,564.2624443421112
1999-02-08,548.0021561428088
1999-02-09,544.3420718037013
1999-02-10,554.8858798846089
1999-02-11,562.7508081957301
1999-02-12,570.6116636748251
1999-02-15,570.6116636748251
1999-02-16,570.6116636748251
1999-02-17,562.8949902378049
1999-02-18,559.4052993956813
1999-02-19,560.8646038463914
1999-02-22,546.0928267017719
1999-02-23,534.5929814453306
1999-02-24,522.0813078391454
1999-02-25,516.1338699605581
1999-02-26,526.1239681577277
1999-03-01,509.7958464298009
1999-03-02,506.7899658742486
1999-03-03,514.7056802372872
1999-03-04,544.1880969644418
1999-03-05,572.7878925384717
1999-03-08,583.1092491701751
1999-03-09,608.7004555320398
1999-03-10,615.5981922572322
1999-03-11,599.7033368925722
1999-03-12,599.166028433333
1999-03-15,625.6849396801073
1999-03-16,631.9099745930964
1999-03-17,629.5077087471342
1999-03-18,647.2094188103099
1999-03-19,652.5576430037995
1999-03-22,642.2712246423861
1999-03-23,633.8078126853575
1999-03-24,632.0692639552544
1999-03-25,662.4502863905833
1999-03-26,665.2266127559305
1999-03-29,669.6294194227744
1999-03-30,678.8938683486679
1999-03-31,690.0260186189292
1999-04-01,690.0260186189292
1999-04-02,690.0260186189292
1999-04-05,691.6429223236687
1999-04-06,699.771558993111
1999-04-07,713.3564878405174
1999-04-08,716.7043603731103
1999-04-09,711.2805783530362
1999-04-12,712.439942400745
1999-04-13,714.863497105494
1999-04-14,715.6647746548731
1999-04-15,723.6696609927094
1999-04-16,722.4965623835532
1999-04-19,710.2532609870028
1999-04-20,688.9636330688201
1999-04-21,688.9636330688201
1999-04-22,699.2517165070793
1999-04-23,703.6758312186345
1999-04-26,691.4267283004655
1999-04-27,687.6127118622319
1999-04-28,704.8290722134443
1999-04-29,717.2041227282521
1999-04-30,728.1099148000571
1999-05-03,727.5997333693471
1999-05-04,719.0305348913959
1999-05-05,735.2015947766994
1999-05-06,754.6336193380787
1999-05-07,779.1097147855653
1999-05-10,792.5994026037861
1999-05-11,790.0318758791941
1999-05-12,784.8888256162572
1999-05-13,812.0470837945423
1999-05-14,818.4603261400763
1999-05-17,799.0272472939309
1999-05-18,812.3314402017991
1999-05-19,813.4108501712177
1999-05-20,804.6793269845297
1999-05-21,778.5038178280298
1999-05-24,739.0652200667265
1999-05-25,715.0968005771127
1999-05-26,751.255611729547
1999-05-27,730.4982443605252
1999-05-28,736.378621404554
1999-05-31,744.7537735197177
1999-06-01,734.3912060513355
1999-06-02,736.9398954552659
1999-06-03,738.4499402916877
1999-06-04,749.1475810223747
1999-06-07,749.0122626209686
1999-06-08,739.7658975533108
1999-06-09,740.0666362635543
1999-06-10,738.3223372561065
1999-06-11,738.8446608722691
1999-06-14,735.3064120906806
1999-06-15,746.8109820664973
1999-06-16,774.7936922161538
1999-06-17,783.5360369221672
1999-06-18,782.2574558127245
1999-06-21,783.5448802039167
1999-06-22,780.8862093438153
1999-06-23,770.5320656651949
1999-06-24,755.6658292969869
1999-06-25,750.8458961661258
1999-06-28,758.4218647678525
1999-06-29,762.5798321273055
1999-06-30,790.5522970413666
1999-07-01,795.4412939580005
1999-07-02,818.7854925852959
1999-07-05,820.4282555671864
1999-07-06,806.7128940210063
1999-07-07,810.8691252565827
1999-07-08,792.7099248513667
1999-07-09,794.4734619478104
1999-07-12,757.9808487515119
1999-07-13,755.3978304640553
1999-07-14,767.5506029761951
1999-07-15,781.2551009653095
1999-07-16,787.1999138880882
1999-07-19,790.7488155333083
1999-07-20,772.3595777414534
1999-07-21,783.451501418622
1999-07-22,783.2878203763395
1999-07-23,765.5531414825708
1999-07-26,749.3756502500307
1999-07-27,755.072176404496
1999-07-28,761.1110114672417
1999-07-29,755.5086990994641
1999-07-30,742.7856861885347
1999-08-02,725.5685235259009
1999-08-03,728.8034099490685
1999-08-04,722.8064916337433
1999-08-05,714.945292158387
1999-08-06,707.9164555029143
1999-08-09,696.7504092526866
1999-08-10,687.7166134091183
1999-08-11,706.0589647472214
1999-08-12,715.0139600237951
1999-08-13,722.0179039526073
1999-08-16,720.2817542339757
1999-08-17,717.1478536131817
1999-08-18,699.7891367868873
1999-08-19,700.7379827442154
1999-08-20,735.1895294042434
1999-08-23,745.8649621278952
1999-08-24,732.5869935484791
1999-08-25,747.885308744768
1999-08-26,739.2563979289746
1999-08-27,737.5672060016624
1999-08-30,739.4919819993805
1999-08-31,745.6589430358706
1999-09-01,757.8300911001603
1999-09-02,770.0358942258557
1999-09-03,766.8816079132441
1999-09-06,766.9297280690807
1999-09-07,766.8424154147435
1999-09-08,771.721106529343
1999-09-09,786.604671985229
1999-09-10,793.5845795323576
1999-09-13,792.9586173940203
1999-09-14,802.915994745552
1999-09-15,790.4843542326847
1999-09-16,785.0648709741054
1999-09-17,795.9797817658824
1999-09-20,807.96056835303
1999-09-21,798.5916478521219
1999-09-22,802.5495896807597
1999-09-23,795.0822678786652
1999-09-24,795.9441591018922
1999-09-27,800.2217772381384
1999-09-28,795.374725455771
1999-09-29,801.3207660829189
1999-09-30,785.6822525645488
1999-10-01,777.7407062686883
1999-10-04,777.6608893538013
1999-10-05,765.6908093756741
1999-10-06,782.5670028269788
1999-10-07,792.3341317780208
1999-10-08,786.30750224062
1999-10-11,789.366536567653
1999-10-12,789.366536567653
1999-10-13,776.3740808509095
1999-10-14,776.2440167277974
1999-10-15,768.9840649510242
1999-10-18,758.4791436130544
1999-10-19,757.4040310898434
1999-10-20,769.5495611663587
1999-10-21,775.6294218656499
1999-10-22,793.5457543791393
1999-10-25,785.7997428930843
1999-10-26,787.6525510914173
1999-10-27,792.0329222331511
1999-10-28,805.6160057053346
1999-10-29,818.0077089278902
1999-11-01,823.3660737207928
1999-11-02,823.3660737207928
1999-11-03,845.274105464822
1999-11-04,864.5052893990212
1999-11-05,891.0442098643964
1999-11-08,891.3996888285727
1999-11-09,886.1512059725604
1999-11-10,896.5664651821735
1999-11-11,898.656173932549
1999-11-12,900.6103869385134
1999-11-15,900.6103869385134
1999-11-16,908.5073572363183
1999-11-17,908.6958546460479
1999-11-18,925.295965998721
1999-11-19,956.8035769719404
1999-11-22,949.8963407430878
1999-11-23,955.9525940039722
1999-11-24,946.5730603148087
1999-11-25,952.5747613923954
1999-11-26,980.7429840034218
1999-11-29,976.9092275778067
1999-11-30,983.9649209700652
1999-12-01,991.9980517112839
1999-12-02,1029.3053130528017
1999-12-03,1034.57263941193
1999-12-06,1028.8737818378142
1999-12-07,1036.886386035147
1999-12-08,1035.7736128251436
1999-12-09,1046.1279014561233
1999-12-10,1074.631820189156
1999-12-13,1072.3183864583418
1999-12-14,1063.8434262756189
1999-12-15,1059.312396367254
1999-12-16,1082.6009802622627
1999-12-17,1136.7171579390938
1999-12-20,1168.5478069176024
1999-12-21,1201.2425259758468
1999-12-22,1194.93004032851
1999-12-23,1185.0896210254164
1999-12-24,1185.0896210254164
1999-12-27,1178.3726439782483
1999-12-28,1214.5522338588487
1999-12-29,1257.3502899565362
1999-12-30,1290.3216886457376
1999-12-31,1290.3216886457376
2000-01-03,1281.3445526047808
2000-01-04,1206.9161167098894
2000-01-05,1225.5068922485518
2000-01-06,1229.24077285639
2000-01-07,1233.1882569695392
2000-01-10,1280.1795234196945
2000-01-11,1258.849131444026
2000-01-12,1251.9302864156111
2000-01-13,1255.1118301480444
2000-01-14,1280.7230847262167
2000-01-17,1315.9176445119742
2000-01-18,1326.8013265111465
2000-01-19,1310.6115758705744
2000-01-20,1291.4300535650154
2000-01-21,1303.549252843248
2000-01-24,1310.466995432432
2000-01-25,1307.1474899556822
2000-01-26,1320.9046999034224
2000-01-27,1314.312714158976
2000-01-28,1283.7509138008397
2000-01-31,1273.2095328732821
2000-02-01,1281.0287635722964
2000-02-02,1284.0293833640212
2000-02-03,1311.187925948705
2000-02-04,1325.9957250755724
2000-02-07,1332.6454255389747
2000-02-08,1364.7877789331785
2000-02-09,1361.7327622135285
2000-02-10,1363.9368843092168
2000-02-11,1341.1551025705662
2000-02-14,1316.2059336181703
2000-02-15,1302.7834950548395
2000-02-16,1328.6830228171045
2000-02-17,1340.448670544903
2000-02-18,1314.0926543947144
2000-02-21,1332.1899327706683
2000-02-22,1309.0455672852895
2000-02-23,1314.6018238375482
2000-02-24,1309.7919950499233
2000-02-25,1303.9105545417651
2000-02-28,1278.5649400128682
2000-02-29,1274.5959672250394
2000-03-01,1291.0211228423564
2000-03-02,1292.165901792227
2000-03-03,1331.8209145379367
2000-03-06,1332.8428648142499
2000-03-07,1333.22476821391
2000-03-08,1326.4345570425373
2000-03-09,1323.714207210154
2000-03-10,1307.1611588086344
2000-03-13,1263.7413359879035
2000-03-14,1259.0094945618252
2000-03-15,1246.274851807351
2000-03-16,1279.7000697149128
2000-03-17,1281.9116938195405
2000-03-20,1270.0668966840192
2000-03-21,1291.0342948655962
2000-03-22,1304.8544232332274
2000-03-23,1312.9270968078415
2000-03-24,1316.399245918532
2000-03-27,1314.5553185117237
2000-03-28,1290.1004918209119
2000-03-29,1287.6334859205233
2000-03-30,1281.3913321090547
2000-03-31,1322.1590095589795
2000-04-03,1320.6975149276113
2000-04-04,1292.0035959524862
2000-04-05,1291.8676060584564
2000-04-06,1299.4051849363357
2000-04-07,1311.980395128413
2000-04-10,1283.6333111977006
2000-04-11,1271.6511866731053
2000-04-12,1254.4006690681865
2000-04-13,1206.8409147619893
2000-04-14,1122.7096455672474
2000-04-17,1101.743134113929
2000-04-18,1141.371896465672
2000-04-19,1105.1695954495328
2000-04-20,1137.572000310377
2000-04-21,1137.572000310377
2000-04-24,1132.8447142200316
2000-04-25,1156.3659162286028
2000-04-26,1154.8400315285658
2000-04-27,1165.9622812219316
2000-04-28,1198.020201728137
2000-05-01,1198.020201728137
2000-05-02,1186.484343526573
2000-05-03,1157.163790434555
2000-05-04,1155.1832057200836
2000-05-05,1180.309043872706
2000-05-08,1172.3021375405874
2000-05-09,1147.5359019462078
2000-05-10,1129.552724062903
2000-05-11,1116.177496852298
2000-05-12,1092.4286653999384
2000-05-15,1124.7332630852452
2000-05-16,1144.06968581674
2000-05-17,1119.7317111874108
2000-05-18,1099.8360424548725
2000-05-19,1082.6592617346423
2000-05-22,1045.04301347382
