Date,MEXICO IMI MOMENTUM
1997-09-10,1305.5014619010947
1997-09-11,1282.6017938097714
1997-09-12,1298.4579000811539
1997-09-15,1305.0270732370789
1997-09-16,1308.476854668589
1997-09-17,1351.4807299007723
1997-09-18,1372.5209390670848
1997-09-19,1393.3572466220965
1997-09-22,1421.6598525633642
1997-09-23,1423.1000912487793
1997-09-24,1420.8888151552503
1997-09-25,1422.9619574292053
1997-09-26,1421.2246291500069
1997-09-29,1439.6308416041222
1997-09-30,1458.3004396687159
1997-10-01,1470.841428725634
1997-10-02,1456.405511081099
1997-10-03,1453.0927289834347
1997-10-06,1450.4962669962608
1997-10-07,1469.8957277756435
1997-10-08,1453.6982452052773
1997-10-09,1445.9668413963875
1997-10-10,1451.3217260107815
1997-10-13,1455.7104893457602
1997-10-14,1471.2253144012625
1997-10-15,1483.1576545977236
1997-10-16,1486.4436539913345
1997-10-17,1474.1768612495514
1997-10-20,1479.1861797419965
1997-10-21,1490.1951601778308
1997-10-22,1467.999174530186
1997-10-23,1408.364641480774
1997-10-24,1361.1687042141955
1997-10-27,1093.70452187901
1997-10-28,1251.287075794204
1997-10-29,1240.0001759561962
1997-10-30,1185.269011634875
1997-10-31,1188.082414436373
1997-11-03,1273.2536670855459
1997-11-04,1271.6318451174586
1997-11-05,1258.3247174861715
1997-11-06,1240.248195650605
1997-11-07,1192.0706499608305
1997-11-10,1173.291005309953
1997-11-11,1175.9509645844596
1997-11-12,1114.1790206391101
1997-11-13,1131.7097777794413
1997-11-14,1160.0549163827989
1997-11-17,1195.0998530169584
1997-11-18,1194.8999613783249
1997-11-19,1212.7132288059875
1997-11-20,1217.1311276358822
1997-11-21,1254.6551000626853
1997-11-24,1229.075079986682
1997-11-25,1247.2604576722083
1997-11-26,1270.4776037475071
1997-11-27,1284.8332389455018
1997-11-28,1286.094508652135
1997-12-01,1318.6551153296527
1997-12-02,1336.104939512708
1997-12-03,1334.1945422861697
1997-12-04,1341.692164983378
1997-12-05,1333.4011605197109
1997-12-08,1340.1071529700334
1997-12-09,1341.83358629143
1997-12-10,1321.2476991200854
1997-12-11,1295.9984873902024
1997-12-12,1295.6033659001446
1997-12-15,1295.157490068838
1997-12-16,1325.056259663328
1997-12-17,1336.6272944156551
1997-12-18,1322.0493408610896
1997-12-19,1304.9364752163715
1997-12-22,1293.925786744528
1997-12-23,1280.7895773377086
1997-12-24,1288.715266121912
1997-12-25,1288.715266121912
1997-12-26,1305.160375358457
1997-12-29,1329.6642255568563
1997-12-30,1353.2017095717642
1997-12-31,1352.143273236509
1998-01-01,1352.143273236509
1998-01-02,1358.902718332333
1998-01-05,1361.67572220869
1998-01-06,1331.1362684931175
1998-01-07,1310.7345933713643
1998-01-08,1287.9512664194103
1998-01-09,1189.0220725199188
1998-01-12,1213.7877294593939
1998-01-13,1229.2266140710192
1998-01-14,1217.3481080535098
1998-01-15,1207.862799609593
1998-01-16,1240.0788491739913
1998-01-19,1266.85298741059
1998-01-20,1238.294488886319
1998-01-21,1212.3058069046556
1998-01-22,1189.3057225453745
1998-01-23,1181.1825438114531
1998-01-26,1183.008070135991
1998-01-27,1188.7589200382959
1998-01-28,1166.8068695782074
1998-01-29,1143.170427863949
1998-01-30,1159.4869788770745
1998-02-02,1188.910630701772
1998-02-03,1209.664611325169
1998-02-04,1218.7932426394823
1998-02-05,1218.7932426394823
1998-02-06,1203.96339272048
1998-02-09,1187.4153380752398
1998-02-10,1200.2575260698368
1998-02-11,1207.8826503568314
1998-02-12,1196.478673307749
1998-02-13,1179.5250946505166
1998-02-16,1173.6313938419657
1998-02-17,1155.8304962493182
1998-02-18,1155.6546671678238
1998-02-19,1163.6426982207124
1998-02-20,1153.453289958935
1998-02-23,1139.7978358676314
1998-02-24,1157.1027219125908
1998-02-25,1190.9340880672567
1998-02-26,1203.2515658580994
1998-02-27,1210.4621944207252
1998-03-02,1221.0738541094486
1998-03-03,1207.3040979357575
1998-03-04,1192.0937343828912
1998-03-05,1172.8059697215065
1998-03-06,1191.9717388954432
1998-03-09,1179.086316791788
1998-03-10,1158.473662762323
1998-03-11,1168.0597389339505
1998-03-12,1170.8435557619223
1998-03-13,1166.4303162467397
1998-03-16,1150.8849614903504
1998-03-17,1160.2586310066815
1998-03-18,1177.3346752602938
1998-03-19,1176.4976892647662
1998-03-20,1194.2934296904177
1998-03-23,1204.6459090764106
1998-03-24,1190.088419831177
1998-03-25,1190.3981960137783
1998-03-26,1190.1869518937062
1998-03-27,1200.2015295628914
1998-03-30,1208.3897523249786
1998-03-31,1210.8113773339794
1998-04-01,1207.842035603157
1998-04-02,1203.1234745966551
1998-04-03,1190.4120084575725
1998-04-06,1190.96508484462
1998-04-07,1179.3212697239048
1998-04-08,1195.3241202832207
1998-04-09,1197.8592721820185
1998-04-10,1198.0013953220578
1998-04-13,1191.1930003635825
1998-04-14,1201.5354383326408
1998-04-15,1209.341744081313
1998-04-16,1208.9018374493041
1998-04-17,1228.2038820802757
1998-04-20,1248.5802880677206
1998-04-21,1253.9418561832124
1998-04-22,1252.3822623115507
1998-04-23,1255.1218394376576
1998-04-24,1233.6184700076874
1998-04-27,1192.9268755082726
1998-04-28,1214.8912543250203
1998-04-29,1197.7907042486204
1998-04-30,1198.3820101448605
1998-05-01,1197.8176340878076
1998-05-04,1187.2656164366729
1998-05-05,1185.864795698738
1998-05-06,1165.5163537321519
1998-05-07,1166.9487797643505
1998-05-08,1174.0447994992103
1998-05-11,1151.6926779012908
1998-05-12,1141.866595607501
1998-05-13,1131.245468202906
1998-05-14,1128.6484306944346
1998-05-15,1136.140385780239
1998-05-18,1093.8921254753607
1998-05-19,1096.3222013527782
1998-05-20,1091.3697821367855
1998-05-21,1108.1424270431146
1998-05-22,1103.76704392475
1998-05-25,1092.3928524050614
1998-05-26,1041.1533078368204
1998-05-27,1038.410510320081
1998-05-28,1028.6966431908177
1998-05-29,1034.9364478223642
1998-06-01,1004.3965071428809
1998-06-02,1014.4605371893837
1998-06-03,1017.3608142055247
1998-06-04,1045.917732886742
1998-06-05,1044.8546198626807
1998-06-08,1040.3724698048832
1998-06-09,1037.8414013270994
1998-06-10,1004.5832558007048
1998-06-11,970.9125262779022
1998-06-12,965.4215582196424
1998-06-15,929.1561923997839
1998-06-16,940.9216286847247
1998-06-17,983.6454145036209
1998-06-18,953.7553997878189
1998-06-19,963.317575051785
1998-06-22,957.8949852510634
1998-06-23,968.1887681785395
1998-06-24,964.7749695301718
1998-06-25,951.0059949274005
1998-06-26,931.0346101992554
1998-06-29,930.1136100538848
1998-06-30,953.8758788474495
1998-07-01,953.1169818303557
1998-07-02,948.3965260667777
1998-07-03,946.2875163681437
1998-07-06,930.7795118547621
1998-07-07,947.938655308788
1998-07-08,960.1503538785231
1998-07-09,952.0400948581997
1998-07-10,959.0221717115454
1998-07-13,972.4912967379361
1998-07-14,986.2373979201408
1998-07-15,981.960865178398
1998-07-16,997.1651607591066
1998-07-17,998.783971974141
1998-07-20,990.7858729935782
1998-07-21,980.2838489607601
1998-07-22,984.3408840568547
1998-07-23,972.1180957839861
1998-07-24,974.7841514633885
1998-07-27,968.1558482945276
1998-07-28,931.9875487967787
1998-07-29,926.3096697331882
1998-07-30,926.114141713355
1998-07-31,919.6888181904889
1998-08-03,903.8389297901956
1998-08-04,891.9497164451229
1998-08-05,891.9667984664042
1998-08-06,879.8510886117854
1998-08-07,856.1659755732625
1998-08-10,835.4432231797311
1998-08-11,802.0073418894916
1998-08-12,789.8444479267582
1998-08-13,799.526465438597
1998-08-14,796.9681655741105
1998-08-17,791.0833143434832
1998-08-18,807.4408553947756
1998-08-19,801.7035914940412
1998-08-20,778.891367713581
1998-08-21,745.1663442895394
1998-08-24,736.7917735050912
1998-08-25,732.4499473905905
1998-08-26,704.7405805846947
1998-08-27,656.297042353788
1998-08-28,657.5373506166019
1998-08-31,631.3546243585293
1998-09-01,645.3423401046398
1998-09-02,672.7009008194592
1998-09-03,649.6475562151959
1998-09-04,625.5415513187749
1998-09-07,633.8465206080228
1998-09-08,635.1985121373266
1998-09-09,605.2949914851796
1998-09-10,543.2867836215319
1998-09-11,553.9233594822089
1998-09-14,580.5252072046809
1998-09-15,641.6418542285992
1998-09-16,643.5458359918888
1998-09-17,635.771131797853
1998-09-18,649.245409012299
1998-09-21,657.9224925160602
1998-09-22,659.0981166032826
1998-09-23,698.9416483504237
1998-09-24,668.4325944547965
1998-09-25,686.0153630616104
1998-09-28,685.4164128094635
1998-09-29,670.5304234627308
1998-09-30,674.0046501047112
1998-10-01,641.8949672468334
1998-10-02,660.8140161820739
1998-10-05,652.0243674819009
1998-10-06,654.8464053012474
1998-10-07,648.9231366534591
1998-10-08,649.986479584949
1998-10-09,653.0856908301647
1998-10-12,652.6997794820696
1998-10-13,642.8271515500135
1998-10-14,649.4817769052128
1998-10-15,666.6662947995259
1998-10-16,675.6506702237386
1998-10-19,666.3842470818203
1998-10-20,670.9140956332408
1998-10-21,672.1469659894635
1998-10-22,680.0227072804533
1998-10-23,670.2021281774391
1998-10-26,664.7637628894986
1998-10-27,648.9801258938935
1998-10-28,635.6179018730717
1998-10-29,640.7463242202448
1998-10-30,655.8366287136097
1998-11-02,660.4274851146049
1998-11-03,663.8922948378429
1998-11-04,672.9934873174611
1998-11-05,678.5452069048694
1998-11-06,677.8698472672684
1998-11-09,672.189190970908
1998-11-10,661.7451950145153
1998-11-11,665.8725005875385
1998-11-12,657.2209669088093
1998-11-13,650.713373097919
1998-11-16,651.8758416302065
1998-11-17,658.9204794461352
1998-11-18,667.6898159232958
1998-11-19,665.6682323580354
1998-11-20,667.6864281105105
1998-11-23,670.154984787092
1998-11-24,665.7876705399444
1998-11-25,670.3901087080694
1998-11-26,670.4178021911267
1998-11-27,660.2056764866835
1998-11-30,642.6908097623025
1998-12-01,639.1752982396247
1998-12-02,645.5970948258331
1998-12-03,636.9346291494812
1998-12-04,640.7987990528768
1998-12-07,643.7731247803003
1998-12-08,641.9597270348372
1998-12-09,640.5538965765388
1998-12-10,645.415190084314
1998-12-11,649.5054400563589
1998-12-14,643.3985781613641
1998-12-15,646.058121798635
1998-12-16,656.507203011957
1998-12-17,659.575266682527
1998-12-18,670.7554192455731
1998-12-21,680.9303966911842
1998-12-22,680.062149239312
1998-12-23,674.2320872291634
1998-12-24,677.8833548871113
1998-12-25,677.8833548871113
1998-12-28,673.5535442908193
1998-12-29,668.2360709000437
1998-12-30,674.7217030244784
1998-12-31,676.5419257288482
1999-01-01,676.5419257288482
1999-01-04,677.4098268604642
1999-01-05,671.5835351795827
1999-01-06,665.1623630265638
1999-01-07,668.0066462258842
1999-01-08,660.8902753274373
1999-01-11,645.1790784768804
1999-01-12,621.3258367408414
1999-01-13,585.0543033715282
1999-01-14,589.292148697699
1999-01-15,638.6439140143576
1999-01-18,643.8879423681421
1999-01-19,639.0277470449664
1999-01-20,662.5371091369408
1999-01-21,658.7689455208913
1999-01-22,654.6089448762324
1999-01-25,652.9680184586132
1999-01-26,658.9060487729915
1999-01-27,658.94861120101
1999-01-28,674.1007155282906
1999-01-29,669.6059888325343
1999-02-01,680.9593619563004
1999-02-02,684.1184887913902
1999-02-03,680.7322272440355
1999-02-04,678.0940806278646
1999-02-05,679.2727889875356
1999-02-08,677.3980035967371
1999-02-09,669.9986067917337
1999-02-10,676.5767733929739
1999-02-11,691.5824422622021
1999-02-12,693.2207223547424
1999-02-15,690.5199071112328
1999-02-16,697.1216767741552
1999-02-17,685.2143106309411
1999-02-18,684.5726758725859
1999-02-19,698.0256333054402
1999-02-22,697.763621825536
1999-02-23,695.7196560544512
1999-02-24,691.6074905356662
1999-02-25,692.2641317184112
1999-02-26,694.8755916004993
1999-03-01,688.7281309810337
1999-03-02,685.2700661483877
1999-03-03,678.0277792166547
1999-03-04,687.6877346888733
1999-03-05,695.5269386461972
1999-03-08,708.9150757668407
1999-03-09,721.6032779567835
1999-03-10,742.6540723726117
1999-03-11,746.4365390787887
1999-03-12,741.9754669854409
1999-03-15,758.0824789683824
1999-03-16,771.3707978454808
1999-03-17,770.2154309822437
1999-03-18,773.8012307676745
1999-03-19,764.9220341066659
1999-03-22,755.9713074749033
1999-03-23,750.2882633491671
1999-03-24,766.4050556349873
1999-03-25,769.050673439124
1999-03-26,759.3473801162263
1999-03-29,766.6664252400909
1999-03-30,770.3236891411076
1999-03-31,774.5149035162251
1999-04-01,773.6207322380262
1999-04-02,775.4927234891019
1999-04-05,791.6500101294142
1999-04-06,787.5589327051727
1999-04-07,787.4699057832066
1999-04-08,786.3352888366622
1999-04-09,782.8103496515379
1999-04-12,791.1472535326618
1999-04-13,790.7867837725955
1999-04-14,789.5755820085355
1999-04-15,805.0201581476368
1999-04-16,804.6717188266458
1999-04-19,813.9954290524599
1999-04-20,808.3618116119258
1999-04-21,798.3651624945539
1999-04-22,821.3549239213854
1999-04-23,831.4001185615106
1999-04-26,828.9583092801885
1999-04-27,835.6554734084903
1999-04-28,838.1871931263665
1999-04-29,841.0805706938497
1999-04-30,835.565331069476
1999-05-03,852.6235685049426
1999-05-04,850.8485239850112
1999-05-05,850.8485239850112
1999-05-06,860.4492369349495
1999-05-07,874.0018050983111
1999-05-10,888.1208950912053
1999-05-11,887.990932739394
1999-05-12,882.4384410123413
1999-05-13,898.2118202978476
1999-05-14,882.9478075737243
1999-05-17,881.572936759426
1999-05-18,882.6627567245628
1999-05-19,860.3882534127297
1999-05-20,863.4162846956878
1999-05-21,847.5413975971633
1999-05-24,826.756380553816
1999-05-25,807.5214834975536
1999-05-26,841.7898897054213
1999-05-27,817.8152656541796
1999-05-28,822.6030401074404
1999-05-31,828.1182562271723
1999-06-01,818.599067960634
1999-06-02,817.2412446564217
1999-06-03,804.1624982968066
1999-06-04,815.8283863439086
1999-06-07,826.0080348308306
1999-06-08,823.2471587685538
1999-06-09,812.5173431923372
1999-06-10,808.1382836698274
1999-06-11,790.8177726690657
1999-06-14,779.4035529982854
1999-06-15,801.4342542660675
1999-06-16,857.1822075349684
1999-06-17,867.4345770475635
1999-06-18,875.7283488348548
1999-06-21,891.0714216947188
1999-06-22,883.0752153077516
1999-06-23,862.5762276303722
1999-06-24,843.097236868
1999-06-25,833.8642431081549
1999-06-28,847.6909827678967
1999-06-29,854.7374116995328
1999-06-30,887.1615769596517
1999-07-01,888.084585153355
1999-07-02,897.520998585891
1999-07-05,903.2909466701175
1999-07-06,899.4335823254752
1999-07-07,903.0922316070003
1999-07-08,889.3479061312108
1999-07-09,884.4762665636162
1999-07-12,863.4867117974318
1999-07-13,873.9116299748762
1999-07-14,880.018478236911
1999-07-15,887.1194615806022
1999-07-16,891.2638544675846
1999-07-19,896.3154463130028
1999-07-20,880.0433015451581
1999-07-21,887.7061377063108
1999-07-22,876.8094288213182
1999-07-23,848.1055102689
1999-07-26,828.6738571531962
1999-07-27,826.5125983612262
1999-07-28,845.9100300828226
1999-07-29,815.3545490249784
1999-07-30,821.040898528127
1999-08-02,798.574106762502
1999-08-03,808.8937357368721
1999-08-04,803.1141439911132
1999-08-05,801.2016957067497
1999-08-06,781.8889642609007
1999-08-09,793.9189229298521
1999-08-10,787.531992025895
1999-08-11,804.7467326941041
1999-08-12,815.6004491724242
1999-08-13,836.8587947342351
1999-08-16,835.5053846457254
1999-08-17,831.7319961362957
1999-08-18,811.9654411840947
1999-08-19,807.1443082413801
1999-08-20,801.2419801757734
1999-08-23,811.9346704807218
1999-08-24,812.7317320559434
1999-08-25,826.922721709351
1999-08-26,824.76653014218
1999-08-27,809.8950432717962
1999-08-30,801.6977053216896
1999-08-31,790.7003055585076
1999-09-01,787.3338327301584
1999-09-02,782.2419167172136
1999-09-03,784.9270377830164
1999-09-06,787.7862569458968
1999-09-07,759.407888707137
1999-09-08,749.0445314427717
1999-09-09,745.3470550505767
1999-09-10,768.8856648836146
1999-09-13,776.3272323940101
1999-09-14,778.4813333561829
1999-09-15,778.4301143232874
1999-09-16,774.6956414933782
1999-09-17,776.1533206038192
1999-09-20,784.5086445084538
1999-09-21,770.6730383635347
1999-09-22,777.5941550817812
1999-09-23,776.8351956326594
1999-09-24,780.8072751409632
1999-09-27,788.5157208892344
1999-09-28,788.2511310069165
1999-09-29,784.2843140720163
1999-09-30,780.2781851889131
1999-10-01,772.9394384190142
1999-10-04,776.485808097469
1999-10-05,772.4551935648594
1999-10-06,786.6881341599593
1999-10-07,790.0955579582668
1999-10-08,812.1050100266275
1999-10-11,818.1962325146088
1999-10-12,798.5670480951686
1999-10-13,774.4902453419987
1999-10-14,761.3250275231663
1999-10-15,724.6367138109205
1999-10-18,731.5623851134296
1999-10-19,750.389194089432
1999-10-20,759.53994194877
1999-10-21,757.7219528778907
1999-10-22,767.8729566650213
1999-10-25,766.9999883820309
1999-10-26,763.0132471904518
1999-10-27,760.7712807215346
1999-10-28,786.1996200534545
1999-10-29,806.0014023811253
1999-11-01,807.40690127841
1999-11-02,809.4274180012796
1999-11-03,863.9692915737966
1999-11-04,865.9441681465514
1999-11-05,877.1964414702187
1999-11-08,888.7776044203723
1999-11-09,878.567224787554
1999-11-10,896.7970743255485
1999-11-11,914.4244608395177
1999-11-12,913.3948508834563
1999-11-15,916.2729798973618
1999-11-16,915.5183909214297
1999-11-17,910.8556904986467
1999-11-18,922.0098281208365
1999-11-19,938.1354984844273
1999-11-22,909.7238068091185
1999-11-23,915.6772512595733
1999-11-24,927.6757325031274
1999-11-25,944.5445557621217
1999-11-26,944.0516731971088
1999-11-29,935.8325890375611
1999-11-30,916.2743658463801
1999-12-01,919.9092987671941
1999-12-02,936.4586781406156
1999-12-03,968.0546772173248
1999-12-06,955.9341501913052
1999-12-07,945.0779652612417
1999-12-08,991.2178174149341
1999-12-09,1004.3447874861429
1999-12-10,1011.9380520000345
1999-12-13,1003.9126456635693
1999-12-14,996.956524958761
1999-12-15,1022.9059744283618
1999-12-16,1034.7497281822803
1999-12-17,1045.8366251827783
1999-12-20,1047.1076033729298
1999-12-21,1049.6713058427188
1999-12-22,1026.2243885155633
1999-12-23,1027.5476666397117
1999-12-24,1026.4476093171797
1999-12-27,1019.3965031821624
1999-12-28,1034.9187755387811
1999-12-29,1050.0482631112607
1999-12-30,1053.7895569933405
1999-12-31,1053.7895569933405
2000-01-03,1052.693247400618
2000-01-04,972.947122906355
2000-01-05,991.9263862688645
2000-01-06,976.1550132198929
2000-01-07,1023.2256343959668
2000-01-10,1071.4292497553845
2000-01-11,1036.340674764143
2000-01-12,1030.3261815032408
2000-01-13,1051.0509126267193
2000-01-14,1075.5392594213133
2000-01-17,1085.4363230229815
2000-01-18,1070.7249002254093
2000-01-19,1058.7604002686437
2000-01-20,1038.156899714908
2000-01-21,1011.6425207185321
2000-01-24,1001.1235156383467
2000-01-25,1010.6662855403439
2000-01-26,1017.8469174728929
2000-01-27,1002.3655577189882
2000-01-28,964.0631730630441
2000-01-31,952.6685147995115
2000-02-01,972.2808806580849
2000-02-02,981.9582435552934
2000-02-03,1034.1372135544916
2000-02-04,1071.78725708024
2000-02-07,1131.8433200055113
2000-02-08,1129.0170278760836
2000-02-09,1116.5917722895974
2000-02-10,1167.632264595804
2000-02-11,1153.2595589322839
2000-02-14,1152.0298140143784
2000-02-15,1154.2654685287368
2000-02-16,1158.5289297975767
2000-02-17,1152.9411867578174
2000-02-18,1111.0914460996041
2000-02-21,1098.861510221525
2000-02-22,1082.0817370552502
2000-02-23,1118.671046423817
2000-02-24,1108.7276651878117
2000-02-25,1095.5749329680352
2000-02-28,1094.4425398593864
2000-02-29,1103.250672804939
2000-03-01,1143.1675996152067
2000-03-02,1203.9841360797766
2000-03-03,1230.4651371875796
2000-03-06,1200.058761931215
2000-03-07,1215.9832942956807
2000-03-08,1253.6147663586307
2000-03-09,1262.0208523137794
2000-03-10,1251.7331065218643
2000-03-13,1226.1501605358153
2000-03-14,1200.2265375518264
2000-03-15,1219.772159046524
2000-03-16,1215.46328626859
2000-03-17,1221.7260426614316
2000-03-20,1212.4114391358557
2000-03-21,1216.5885672638
2000-03-22,1190.9980145047675
2000-03-23,1224.6437855288677
2000-03-24,1247.6023487575228
2000-03-27,1258.50380381995
2000-03-28,1220.0084122595138
2000-03-29,1203.7553530514892
2000-03-30,1162.2087019439225
2000-03-31,1153.2447442773714
2000-04-03,1142.7406482020467
2000-04-04,1100.4460217218837
2000-04-05,1102.8500881668556
2000-04-06,1133.7305985097855
2000-04-07,1155.1711428394954
2000-04-10,1123.9402295892405
2000-04-11,1089.9467305185046
2000-04-12,1050.4234892536697
2000-04-13,1024.8136646449018
2000-04-14,967.6936742278714
2000-04-17,959.593634515483
2000-04-18,1024.0324240865489
2000-04-19,979.1196388806356
2000-04-20,982.0386497290872
2000-04-21,982.0386497290872
2000-04-24,982.4176923997958
2000-04-25,1033.3924497372268
2000-04-26,1034.9349696161953
2000-04-27,1042.6398895217021
2000-04-28,1019.334894103838
2000-05-01,1027.3749343159573
2000-05-02,1019.8164589727559
2000-05-03,995.1790994798263
2000-05-04,996.4841536866518
2000-05-05,991.4296002282391
2000-05-08,959.4399241150118
2000-05-09,947.8989460627146
2000-05-10,934.5861227108953
2000-05-11,937.4862427671894
2000-05-12,962.7617940622767
2000-05-15,970.5502289123856
2000-05-16,976.5744211502483
2000-05-17,946.3075598049596
2000-05-18,933.000809387322
2000-05-19,895.0894509500602
2000-05-22,880.9431638153494
2000-05-23,866.986265188503
2000-05-24,890.2487972301627
2000-05-25,873.7484132714712
2000-05-26,876.4798360850974
2000-05-29,884.3248187154901
2000-05-30,925.6162501021186
2000-05-31,917.5962260764024
2000-06-01,958.061059963177
2000-06-02,1027.6486614389657
2000-06-05,1012.7443765128937
2000-06-06,955.5855754042732
2000-06-07,940.1974177960684
2000-06-08,945.3496638078678
2000-06-09,956.0043496489255
2000-06-12,977.0359788728414
2000-06-13,995.6793180349025
2000-06-14,1005.2363096775515
