Date,SAUDI ARABIA IMI MOMENTUM
2015-09-30,796.5133685214714
2015-10-01,791.5027638053558
2015-10-02,791.5027638053558
2015-10-05,805.1164786331015
2015-10-06,808.3719523825708
2015-10-07,823.501472322115
2015-10-08,836.7906690786473
2015-10-09,836.7906690786473
2015-10-12,849.9946128434851
2015-10-13,850.8467530126447
2015-10-14,851.1302999674028
2015-10-15,842.9425559694645
2015-10-16,842.9762727725888
2015-10-19,858.2768674903654
2015-10-20,850.3301553423421
2015-10-21,821.8442024661009
2015-10-22,814.2343513548449
2015-10-23,814.2017837177312
2015-10-26,808.5013436345541
2015-10-27,787.3580614034303
2015-10-28,790.2335713816785
2015-10-29,793.7093265881398
2015-10-30,793.6987452079693
2015-11-02,780.7650442631348
2015-11-03,768.6893957506257
2015-11-04,775.1249144341166
2015-11-05,766.3778357075917
2015-11-06,766.3676180176279
2015-11-09,767.5203327657124
2015-11-10,766.9335862212519
2015-11-11,790.6980211573261
2015-11-12,792.480530072965
2015-11-13,792.480530072965
2015-11-16,778.2920855162188
2015-11-17,777.1055767415897
2015-11-18,781.8571628434664
2015-11-19,792.6533454833448
2015-11-20,792.6427774766053
2015-11-23,805.7410634370835
2015-11-24,808.2958322146508
2015-11-25,810.3804939127972
2015-11-26,812.60698026276
2015-11-27,812.715241251337
2015-11-30,810.4027034786835
2015-12-01,814.4720054314265
2015-12-02,817.4126524606135
2015-12-03,807.9842014892298
2015-12-04,807.9842014892298
2015-12-07,804.2753368950083
2015-12-08,789.623134834132
2015-12-09,793.7508847848566
2015-12-10,790.5066002527528
2015-12-11,790.5171348627592
2015-12-14,765.5321783806877
2015-12-15,774.059032092157
2015-12-16,783.6653362844379
2015-12-17,802.2005843698292
2015-12-18,802.2433587054791
2015-12-21,789.2402369755962
2015-12-22,794.4299156367802
2015-12-23,780.1151210966759
2015-12-24,778.629351715132
2015-12-25,778.629351715132
2015-12-28,785.3328338302325
2015-12-29,770.4832833814111
2015-12-30,771.2356735942033
2015-12-31,772.5124777780319
2016-01-01,772.5124777780321
2016-01-04,763.5252386665959
2016-01-05,758.5042713457314
2016-01-06,738.433334795489
2016-01-07,707.0867056464075
2016-01-08,707.0867056464075
2016-01-11,698.3487137686643
2016-01-12,685.0071457730281
2016-01-13,684.2807659501548
2016-01-14,669.5069260877509
2016-01-15,669.9355533962166
2016-01-18,647.7072938509687
2016-01-19,662.8440055595818
2016-01-20,633.5059489906762
2016-01-21,629.9917435929797
2016-01-22,630.3359142213332
2016-01-25,644.8480311324917
2016-01-26,647.4533476037932
2016-01-27,657.3773908159576
2016-01-28,674.6977012679957
2016-01-29,674.6977012679957
2016-02-01,687.375248656164
2016-02-02,677.7012248061865
2016-02-03,681.2036895336059
2016-02-04,686.5881991673966
2016-02-05,686.5881991673966
2016-02-08,684.6007861824675
2016-02-09,682.8287620330933
2016-02-10,678.6521014596152
2016-02-11,663.6311186158675
2016-02-12,663.6311186158674
2016-02-15,672.677509173357
2016-02-16,677.9506374316
2016-02-17,685.4840438641296
2016-02-18,692.6027709831455
2016-02-19,692.6027709831454
2016-02-22,703.1356274251957
2016-02-23,704.8396855457065
2016-02-24,698.9318063006402
2016-02-25,703.347371004453
2016-02-26,703.3286173250008
2016-02-29,713.9202204760726
2016-03-01,722.0410431191627
2016-03-02,724.0868626140111
2016-03-03,728.1998097201348
2016-03-04,728.2192263106245
2016-03-07,747.3948332690003
2016-03-08,752.135348642888
2016-03-09,745.1230289986751
2016-03-10,741.7877445260787
2016-03-11,741.7877445260785
2016-03-14,733.8383556048828
2016-03-15,724.9082917621037
2016-03-16,733.5666497999226
2016-03-17,743.3755586856399
2016-03-18,743.3656475401186
2016-03-21,750.4974723781667
2016-03-22,748.5564479752175
2016-03-23,747.1480460515947
2016-03-24,727.6199480271464
2016-03-25,727.6199480271464
2016-03-28,713.4296070706195
2016-03-29,705.2923790902215
2016-03-30,713.1616769133711
2016-03-31,716.6964127370521
2016-04-01,716.7537430992372
2016-04-04,714.0247307438565
2016-04-05,712.5649882047178
2016-04-06,716.2352080259535
2016-04-07,724.1534287739975
2016-04-08,724.1727392746249
2016-04-11,727.5355238613689
2016-04-12,735.2696123483955
2016-04-13,740.4642515460695
2016-04-14,749.2221893833444
2016-04-15,749.2221893833445
2016-04-18,737.7766378161333
2016-04-19,747.5965489672274
2016-04-20,745.7473741010316
2016-04-21,757.2047145469954
2016-04-22,757.1643329876568
2016-04-25,801.6054166919031
2016-04-26,784.4033206541103
2016-04-27,791.4567706181704
2016-04-28,793.8393620822653
2016-04-29,793.828778404132
2016-05-02,790.4257045239547
2016-05-03,787.123507608809
2016-05-04,781.3819427667473
2016-05-05,790.2705932823212
2016-05-06,790.2811293806774
2016-05-09,795.1468055876998
2016-05-10,789.8435866330851
2016-05-11,793.3224352466839
2016-05-12,798.6764885673872
2016-05-13,798.6977851873081
2016-05-16,799.5710406629851
2016-05-17,804.2791084330306
2016-05-18,806.4276598160453
2016-05-19,800.078082620005
2016-05-20,800.0354316926982
2016-05-23,774.8887075917089
2016-05-24,778.0261518520392
2016-05-25,784.1390826503265
2016-05-26,783.5436527020685
2016-05-27,783.5436527020685
2016-05-30,768.5151216013636
2016-05-31,779.3966709395249
2016-06-01,781.503124894875
2016-06-02,784.7505532187162
2016-06-03,784.7505532187162
2016-06-06,781.0771280207216
2016-06-07,786.3225269892027
2016-06-08,793.8305277736579
2016-06-09,792.7769754641843
2016-06-10,792.7981147742429
2016-06-13,792.4159016662567
2016-06-14,803.5249699940207
2016-06-15,803.162095382231
2016-06-16,800.2771568244899
2016-06-17,800.2984961260522
2016-06-20,798.227111499415
2016-06-21,796.8804499389507
2016-06-22,798.1063129107102
2016-06-23,797.7467985862564
2016-06-24,797.7042560609677
2016-06-27,787.7403011215472
2016-06-28,788.210964838622
2016-06-29,790.4325059806924
2016-06-30,792.337684307676
2016-07-01,792.2320758940181
2016-07-04,792.4116269517609
2016-07-05,792.1581667536233
2016-07-06,792.1687243579353
2016-07-07,792.1687243579353
2016-07-08,792.137052389213
2016-07-11,799.6429640735993
2016-07-12,804.1537661100748
2016-07-13,814.0285779447232
2016-07-14,811.2357080312636
2016-07-15,811.2357080312636
2016-07-18,812.3802676591931
2016-07-19,805.623342985367
2016-07-20,801.9823849705748
2016-07-21,803.3256555784656
2016-07-22,803.3363657303943
2016-07-25,795.316760245349
2016-07-26,789.9196646602478
2016-07-27,788.8261254885233
2016-07-28,779.0735087817359
2016-07-29,779.0838955975743
2016-08-01,782.5822003964015
2016-08-02,770.2626734212372
2016-08-03,773.2234100652462
2016-08-04,774.2166700108137
2016-08-05,774.2166700108137
2016-08-08,777.4777582759672
2016-08-09,791.3890697335801
2016-08-10,788.8859189365431
2016-08-11,786.0464151817743
2016-08-12,786.0464151817743
2016-08-15,792.8544639682024
2016-08-16,788.1022713390723
2016-08-17,773.9745695594347
2016-08-18,774.9926275332417
2016-08-19,774.9306339091107
2016-08-22,764.561272137687
2016-08-23,764.7552576209331
2016-08-24,761.8254713901415
2016-08-25,753.9084374273027
2016-08-26,753.9285400440915
2016-08-29,767.373786252354
2016-08-30,774.1256036309902
2016-08-31,770.5113904556006
2016-09-01,765.0416123422041
2016-09-02,765.0314127393356
2016-09-05,782.500400371722
2016-09-06,782.3068945346688
2016-09-07,776.8026570614762
2016-09-08,778.2400859906496
2016-09-09,778.2400859906496
2016-09-12,778.3023327481769
2016-09-13,778.2400859906496
2016-09-14,778.2400859906496
2016-09-15,778.2400859906496
2016-09-16,778.2400859906496
2016-09-19,749.0673081132104
2016-09-20,745.8388582230051
2016-09-21,747.1134587967173
2016-09-22,746.9740366559413
2016-09-23,746.924255644248
2016-09-26,752.8551163510588
2016-09-27,727.0759787001156
2016-09-28,700.8314333857303
2016-09-29,719.871168079874
2016-09-30,720.6866415160946
2016-10-03,699.019108404782
2016-10-04,710.4981309147937
2016-10-05,718.9654279863852
2016-10-06,734.0551149158904
2016-10-07,734.2116862013833
2016-10-10,725.9318305809136
2016-10-11,736.5940165053628
2016-10-12,739.6694971145465
2016-10-13,736.4891320528944
2016-10-14,736.4891320528943
2016-10-17,729.2370276394956
2016-10-18,722.3691516772789
2016-10-19,731.2788163721943
2016-10-20,747.83664527448
2016-10-21,747.9363315733207
2016-10-24,762.2705114484068
2016-10-25,773.4757436653289
2016-10-26,777.7409763103242
2016-10-27,781.3862012127215
2016-10-28,781.3966188619922
2016-10-31,787.7692952432191
2016-11-01,787.8196047514591
2016-11-02,784.4008909958551
2016-11-03,794.0144970173706
2016-11-04,794.0144970173703
2016-11-07,807.0826569744881
2016-11-08,824.8848041612815
2016-11-09,824.32437177219
2016-11-10,836.4691080903657
2016-11-11,836.4691080903657
2016-11-14,836.081097006638
2016-11-15,820.800738285375
2016-11-16,839.0947415152839
2016-11-17,835.7446328768806
2016-11-18,835.6777902397187
2016-11-21,821.0515956442949
2016-11-22,832.5661231982826
2016-11-23,857.1275722747403
2016-11-24,861.6668567538246
2016-11-25,861.7357763184522
2016-11-28,874.6425427925258
2016-11-29,870.7227168569073
2016-11-30,882.7553045947892
2016-12-01,895.7641805674244
2016-12-02,895.8000063578748
2016-12-05,895.6117489557319
2016-12-06,899.3148054524678
2016-12-07,892.7530672660932
2016-12-08,892.341491530685
2016-12-09,892.3890684866336
2016-12-12,898.3517637393346
2016-12-13,891.8252034887133
2016-12-14,889.1847719628092
2016-12-15,891.754372682791
2016-12-16,891.6355148885723
2016-12-19,887.5105093126483
2016-12-20,885.4567764074695
2016-12-21,888.8324754490831
2016-12-22,892.750553805313
2016-12-23,892.6434680009887
2016-12-26,903.0690772898195
2016-12-27,912.5547193542396
2016-12-28,907.3568487084153
2016-12-29,904.3537243957104
2016-12-30,904.4019334539968
2017-01-02,908.3340185144517
2017-01-03,907.644155379303
2017-01-04,903.6847059856992
2017-01-05,905.037301240127
2017-01-06,905.1096887815509
2017-01-09,895.8283018059669
2017-01-10,888.7604753049047
2017-01-11,880.191081888517
2017-01-12,882.5118322323266
2017-01-13,882.5118322323266
2017-01-16,867.792797253409
2017-01-17,876.707205360093
2017-01-18,873.2723538032042
2017-01-19,873.8227013278062
2017-01-20,873.7994028062208
2017-01-23,892.1424960720843
2017-01-24,901.9853259948347
2017-01-25,910.9782741023332
2017-01-26,912.0615801532904
2017-01-27,912.0372607809609
2017-01-30,912.3747074299397
2017-01-31,908.4715683842976
2017-02-01,911.1388148464964
2017-02-02,909.7266303683425
2017-02-03,909.7266303683425
2017-02-06,905.6477265636562
2017-02-07,905.0310707111722
2017-02-08,898.1013845732299
2017-02-09,896.1323778147352
2017-02-10,896.1323778147352
2017-02-13,907.7221222632659
2017-02-14,905.3817536320748
2017-02-15,912.551686464017
2017-02-16,920.814339131386
2017-02-17,920.814339131386
2017-02-20,912.7581025422944
2017-02-21,911.4559700106447
2017-02-22,916.9718077189681
2017-02-23,915.6116562186825
2017-02-24,915.5506211382086
2017-02-27,908.4423713629828
2017-02-28,907.6841494516182
2017-03-01,906.1040418404638
2017-03-02,911.0393469814248
2017-03-03,911.0393469814248
2017-03-06,908.9536184501738
2017-03-07,910.1498508247503
2017-03-08,907.4131180085367
2017-03-09,900.2468766732701
2017-03-10,900.2228726503212
2017-03-13,882.8388954231549
2017-03-14,883.5029473601837
2017-03-15,888.2075658242421
2017-03-16,897.573796777126
2017-03-17,897.6216667413547
2017-03-20,900.4955654000582
2017-03-21,896.1253826000107
2017-03-22,886.2940884496672
2017-03-23,891.6091465343251
2017-03-24,891.6091465343251
2017-03-27,888.9345571176218
2017-03-28,890.6690986379352
2017-03-29,900.486092746016
2017-03-30,908.3917932023467
2017-03-31,908.4039042855172
2017-04-03,903.8519375119998
2017-04-04,907.4131574748544
2017-04-05,919.5090496001509
2017-04-06,925.5754267721724
2017-04-07,925.501387648349
2017-04-10,928.8977275656255
2017-04-11,925.9281770517113
2017-04-12,935.5402098287007
2017-04-13,935.0464886372905
2017-04-14,935.0464886372905
2017-04-17,928.1889155475725
2017-04-18,916.9636593116171
2017-04-19,917.7162577605731
2017-04-20,913.0629202793319
2017-04-21,913.0872666761609
2017-04-24,920.4458925465216
2017-04-25,910.5158575198783
2017-04-26,907.5946523722727
2017-04-27,911.7077219675374
2017-04-28,911.7441878453573
2017-05-01,923.1994022396323
2017-05-02,927.8692555085393
2017-05-03,921.1377501810211
2017-05-04,916.876953693037
2017-05-05,916.7669548583136
2017-05-08,910.1753494896976
2017-05-09,918.2873729832563
2017-05-10,922.3137091753032
2017-05-11,913.6019073870369
2017-05-12,913.5897276522364
2017-05-15,914.3065080053722
2017-05-16,919.9416605128326
2017-05-17,920.2793232894835
2017-05-18,919.6546837426769
2017-05-19,919.7159916026119
2017-05-22,927.1348108796901
2017-05-23,920.3418345505073
2017-05-24,913.5409003499974
2017-05-25,911.7291482754366
2017-05-26,911.7291482754366
2017-05-29,907.3957608480233
2017-05-30,915.1853526080936
2017-05-31,914.7313429425893
2017-06-01,914.0877854836731
2017-06-02,914.1365342322988
2017-06-05,921.3639811380826
2017-06-06,917.2462436987034
2017-06-07,918.3328137613926
2017-06-08,911.3608296653045
2017-06-09,911.3122315300903
2017-06-12,907.6602040668128
2017-06-13,906.7960682088786
2017-06-14,911.1727071740181
2017-06-15,908.6870875053014
2017-06-16,908.7840141279688
2017-06-19,939.1549021214543
2017-06-20,926.22275285464
2017-06-21,981.1819679241463
2017-06-22,1006.5633412721629
2017-06-23,1006.6706908526318
2017-06-26,1006.2414298576518
2017-06-27,1006.6170132003529
2017-06-28,1006.6841111601981
2017-06-29,1006.8183339187161
2017-06-30,1006.7646405204672
2017-07-03,1011.0600329594688
2017-07-04,974.4329513389685
2017-07-05,963.2945444356023
2017-07-06,952.1351676360646
2017-07-07,952.1351676360646
2017-07-10,958.6191543751771
2017-07-11,963.6238443956748
2017-07-12,971.9716729519295
2017-07-13,972.2637778394393
2017-07-14,972.2637778394395
2017-07-17,964.6338662822078
2017-07-18,959.3213628025277
2017-07-19,957.1046356032206
2017-07-20,960.1171991976166
2017-07-21,960.1812061574703
2017-07-24,956.8626602073185
2017-07-25,953.6282649096178
2017-07-26,950.841502064876
2017-07-27,947.9802420053064
2017-07-28,947.9928810677836
2017-07-31,939.5068492130492
2017-08-01,939.3376757124977
2017-08-02,935.8135534903766
2017-08-03,936.1979844560741
2017-08-04,936.1855026484022
2017-08-07,946.8014321791826
2017-08-08,950.3767472111507
2017-08-09,951.05588119276
2017-08-10,948.8317921187661
2017-08-11,948.8317921187661
2017-08-14,942.0065733337104
2017-08-15,938.8305094487032
2017-08-16,940.4416254662403
2017-08-17,950.2428127925862
2017-08-18,950.2174750112675
2017-08-21,959.3214257060738
2017-08-22,965.553878236783
2017-08-23,968.2922188130011
2017-08-24,967.970216598734
2017-08-25,967.996027761248
2017-08-28,970.5786198649959
2017-08-29,970.3460348238337
2017-08-30,970.3460348238337
2017-08-31,970.3460348238337
2017-09-01,970.2942885549119
2017-09-04,970.3201609994777
2017-09-05,970.3201609994777
2017-09-06,976.8832383214994
2017-09-07,986.8775818440822
2017-09-08,986.8775818440822
2017-09-11,989.4129425999572
2017-09-12,989.2118124161594
2017-09-13,978.9026918346401
2017-09-14,976.6112944176946
2017-09-15,976.5592140372329
2017-09-18,976.7243968450342
2017-09-19,971.1942014052898
2017-09-20,963.4530662404856
2017-09-21,960.5217526098016
2017-09-22,960.5217526098019
2017-09-25,943.8577325310828
2017-09-26,946.2105121302446
2017-09-27,946.3074435953621
2017-09-28,956.1217254465686
2017-09-29,956.1217254465686
2017-10-02,949.2936093525853
2017-10-03,951.3335733231672
2017-10-04,957.7026422625172
2017-10-05,954.7389161517016
2017-10-06,954.7389161517018
2017-10-09,932.5719953616789
2017-10-10,925.684654369108
2017-10-11,905.4925804504927
2017-10-12,921.507214745056
2017-10-13,921.4826438402263
2017-10-16,922.5589918323398
2017-10-17,921.9720621227154
2017-10-18,915.0165299365864
2017-10-19,923.506299430142
2017-10-20,923.5062994301422
2017-10-23,907.3233842192774
2017-10-24,908.3273113704671
2017-10-25,913.4225891749654
2017-10-26,908.5088242889026
2017-10-27,908.5330492528861
2017-10-30,916.938827944059
2017-10-31,914.9270193626797
2017-11-01,918.3587107778443
2017-11-02,919.4965062254186
2017-11-03,919.4842469258316
2017-11-06,931.2871150159355
2017-11-07,929.3318734090035
2017-11-08,930.5245782109797
2017-11-09,934.1738463113769
2017-11-10,934.1115763576167
2017-11-13,937.3748732261441
2017-11-14,940.3518301252021
2017-11-15,935.1466611751819
2017-11-16,935.3645259122201
2017-11-17,935.3520552165875
2017-11-20,921.8568952179047
2017-11-21,914.3230922187996
2017-11-22,917.1221463542463
2017-11-23,919.4594638500088
2017-11-24,919.4472052077334
2017-11-27,927.659056704699
2017-11-28,931.809458180157
2017-11-29,934.1462907769093
2017-11-30,935.5343918122472
2017-12-01,935.5094462241127
2017-12-04,945.4183233695798
2017-12-05,941.923120243185
2017-12-06,939.9306956227458
2017-12-07,944.8053404151425
2017-12-08,944.8305338805686
2017-12-11,945.1024365202002
2017-12-12,948.5658261263317
2017-12-13,940.6208941415869
2017-12-14,937.1348676811256
2017-12-15,937.1348676811256
2017-12-18,945.4622214447687
2017-12-19,946.3074749146899
2017-12-20,946.5631351215313
2017-12-21,944.4238151614912
2017-12-22,944.4238151614912
2017-12-25,940.8472033411044
2017-12-26,947.8593551246605
2017-12-27,952.3568617780713
2017-12-28,958.5492564873057
2017-12-29,958.5492564873057
2018-01-01,951.0599875907462
2018-01-02,947.7722224339457
2018-01-03,952.9481905723642
2018-01-04,955.5164311922751
2018-01-05,955.5164311922751
2018-01-08,958.8533808532911
2018-01-09,955.2405416284711
2018-01-10,956.286041802843
2018-01-11,962.6103898402166
2018-01-12,962.6360573972077
2018-01-15,992.9855408523157
2018-01-16,998.895488930964
2018-01-17,1003.292413002934
2018-01-18,1001.5005530296935
2018-01-19,1001.5139056582607
2018-01-22,992.077037807106
2018-01-23,992.6330579199839
2018-01-24,990.9214848223902
2018-01-25,998.2758776649583
2018-01-26,998.2758776649583
2018-01-29,998.6512851341241
2018-01-30,1005.432285338514
2018-01-31,1009.7987074617439
2018-02-01,1001.3881643276193
2018-02-02,1001.3748130194806
2018-02-05,993.8985998027297
2018-02-06,981.7750067113043
2018-02-07,977.2932693413666
2018-02-08,973.9312532351371
2018-02-09,973.9831934651639
2018-02-12,976.7775862914912
2018-02-13,980.7105211994516
2018-02-14,984.0369343659265
2018-02-15,992.6690853697701
2018-02-16,992.6690853697698
2018-02-19,992.1853791220366
2018-02-20,991.0597943272444
2018-02-21,989.4198068365818
2018-02-22,992.5533646654646
2018-02-23,992.5798309907675
2018-02-26,989.9871835361585
2018-02-27,985.2136355350012
2018-02-28,980.7392894432636
2018-03-01,977.1207285243783
2018-03-02,977.1988940138339
2018-03-05,971.1060814062938
2018-03-06,977.9809963301002
2018-03-07,980.2782636199919
2018-03-08,1000.4543684296223
2018-03-09,1000.401019399151
2018-03-12,1033.5539107058416
2018-03-13,1033.9889492128063
2018-03-14,1037.3732448540097
2018-03-15,1038.879225339258
2018-03-16,1038.9069273078287
2018-03-19,1031.710831988639
2018-03-20,1031.0225698206991
2018-03-21,1036.805115582211
2018-03-22,1049.8657938190825
2018-03-23,1049.8937902402506
2018-03-26,1058.258655367727
2018-03-27,1072.3903146791108
2018-03-28,1072.7998249442646
2018-03-29,1069.397075137966
2018-03-30,1069.397075137966
2018-04-02,1057.3223310550716
2018-04-03,1062.4352827835337
2018-04-04,1071.9301577696772
2018-04-05,1084.5778104989206
2018-04-06,1084.5778104989206
2018-04-09,1084.6349480631052
2018-04-10,1083.7866043494842
2018-04-11,1068.2712943188133
2018-04-12,1067.7917036016788
2018-04-13,1067.7917036016788
2018-04-16,1094.0875755898217
2018-04-17,1103.324699309849
2018-04-18,1110.7387798627663
2018-04-19,1132.970053011296
2018-04-20,1133.015370604947
2018-04-23,1142.1267328860424
2018-04-24,1142.0282665684254
2018-04-25,1135.2021472599774
2018-04-26,1133.5682608975892
2018-04-27,1133.5531474601607
2018-04-30,1123.644631377879
2018-05-01,1116.9413288042929
2018-05-02,1111.288834072111
2018-05-03,1111.5909150752998
2018-05-04,1111.5909150752998
2018-05-07,1112.5651594956744
2018-05-08,1099.6173239020418
2018-05-09,1076.1213609594054
2018-05-10,1087.2502546836631
2018-05-11,1087.2502546836631
2018-05-14,1108.1767219019423
2018-05-15,1101.183372688713
2018-05-16,1095.4280868579237
2018-05-17,1109.3139205343182
2018-05-18,1109.3139205343184
2018-05-21,1100.7431194876874
2018-05-22,1107.5812047316283
2018-05-23,1112.8126945863482
2018-05-24,1110.557408138795
2018-05-25,1110.4981855170756
2018-05-28,1101.3158221144665
2018-05-29,1106.146348014147
2018-05-30,1110.6410866118156
2018-05-31,1139.5386411385234
2018-06-01,1139.553833569112
2018-06-04,1166.1782045950529
2018-06-05,1176.5219060846873
2018-06-06,1168.4936622719104
2018-06-07,1162.407456081504
2018-06-08,1162.4229548475844
2018-06-11,1154.303369570787
2018-06-12,1156.040019199441
2018-06-13,1156.0246061545474
2018-06-14,1155.9937812977053
2018-06-15,1156.0246061545474
2018-06-18,1156.0246061545474
2018-06-19,1155.9475470945579
2018-06-20,1139.6507631744216
2018-06-21,1145.4799883781666
2018-06-22,1145.4952604265418
2018-06-25,1170.7198329855225
2018-06-26,1166.2603791768847
2018-06-27,1168.2945909163163
2018-06-28,1165.605284880619
2018-06-29,1165.651904740827
2018-07-02,1158.3622929152984
2018-07-03,1151.457795118463
2018-07-04,1152.5322595263167
2018-07-05,1140.6601933986767
2018-07-06,1140.690608976129
2018-07-09,1170.7218980227092
2018-07-10,1184.9568438110077
2018-07-11,1179.613861545052
2018-07-12,1174.1879706484553
2018-07-13,1174.219280240367
2018-07-16,1198.105336501228
2018-07-17,1193.5732431148626
2018-07-18,1195.466574731672
2018-07-19,1201.975810807259
2018-07-20,1201.975810807259
2018-07-23,1203.3697334517633
2018-07-24,1200.7057881648163
2018-07-25,1202.009404655886
2018-07-26,1194.9243928399849
2018-07-27,1194.9243928399849
2018-07-30,1188.7692886690825
2018-07-31,1187.2560046119825
2018-08-01,1188.3239463241475
2018-08-02,1184.0596481036387
2018-08-03,1184.0754340922545
2018-08-06,1182.0945687525173
2018-08-07,1184.6515027981104
2018-08-08,1177.1184120761648
2018-08-09,1170.2659959956577
2018-08-10,1170.2815980860755
2018-08-13,1122.025656946195
2018-08-14,1124.7030013179537
2018-08-15,1120.291662052434
2018-08-16,1118.9591027446684
2018-08-17,1119.0187726075003
2018-08-20,1118.9889368806134
2018-08-21,1118.9889368806137
2018-08-22,1118.988936880614
2018-08-23,1118.9740196137825
2018-08-24,1118.9889368806141
2018-08-27,1144.957349112679
2018-08-28,1151.882570385184
2018-08-29,1148.1243148478204
2018-08-30,1136.9661620287477
2018-08-31,1136.9661620287475
2018-09-03,1135.9162801151151
2018-09-04,1140.4749505586697
2018-09-05,1102.0704029870433
2018-09-06,1093.3160836592674
2018-09-07,1093.257787459227
2018-09-10,1096.1302379936155
2018-09-11,1093.9725382330626
2018-09-12,1086.2276854272916
2018-09-13,1077.5229119726528
2018-09-14,1077.5229119726528
2018-09-17,1084.3539910029895
2018-09-18,1089.8771001594469
2018-09-19,1103.640633025628
2018-09-20,1113.3636035736886
2018-09-21,1113.34876070469
2018-09-24,1113.3636035736888
2018-09-25,1138.7763455589554
2018-09-26,1137.6092525358968
2018-09-27,1135.801007657138
2018-09-28,1135.785864653236
2018-10-01,1163.8761306892798
2018-10-02,1153.6233532024025
2018-10-03,1158.6153502909488
2018-10-04,1156.6281624362418
2018-10-05,1156.4739700187035
2018-10-08,1154.200298163794
2018-10-09,1146.9785784833712
2018-10-10,1136.6465398767518
2018-10-11,1085.4225516475224
2018-10-12,1085.205525010962
2018-10-15,1101.835224863043
2018-10-16,1128.605281129924
2018-10-17,1115.9218245558488
2018-10-18,1111.607603862153
2018-10-19,1111.607603862153
2018-10-22,1132.5935280368753
2018-10-23,1102.498506757431
2018-10-24,1091.3817182088076
2018-10-25,1148.3955317189168
2018-10-26,1148.410839373196
2018-10-29,1139.9727418660689
2018-10-30,1137.3506203292682
2018-10-31,1147.9227159205022
2018-11-01,1144.6828532330444
2018-11-02,1144.6828532330444
2018-11-05,1127.6333921533417
2018-11-06,1128.595984545857
2018-11-07,1124.9028664262996
2018-11-08,1115.1470453450531
2018-11-09,1115.0875922390865
2018-11-12,1119.9729673711822
2018-11-13,1115.7092294631666
2018-11-14,1099.612900860432
2018-11-15,1100.1562690819458
2018-11-16,1100.0683070120058
2018-11-19,1087.4755191751012
2018-11-20,1079.3951703659045
2018-11-21,1079.7833826353742
2018-11-22,1094.381453830482
2018-11-23,1094.4252063373315
2018-11-26,1079.791331721834
2018-11-27,1085.6612036744
2018-11-28,1094.2833127145639
2018-11-29,1109.3219546078883
2018-11-30,1109.366306788389
2018-12-03,1136.8007315371274
2018-12-04,1133.5264651478174
2018-12-05,1131.36455063176
2018-12-06,1126.508564492014
2018-12-07,1126.448512860024
2018-12-10,1118.8160994769455
2018-12-11,1122.6718605890758
2018-12-12,1133.7015170706559
2018-12-13,1137.2698406727745
