Date,ACWI ex EMU VALUE
2002-03-06,885.2219689983858
2002-03-07,890.1355572181735
2002-03-08,894.7531434554155
2002-03-11,898.1478447790228
2002-03-12,890.4978333502978
2002-03-13,881.7118817935097
2002-03-14,883.637963215205
2002-03-15,893.335548958055
2002-03-18,893.1030333177151
2002-03-19,896.7197545672743
2002-03-20,886.6917367763725
2002-03-21,887.3099512870377
2002-03-22,881.1027013296792
2002-03-25,869.7068588086835
2002-03-26,872.8989780482004
2002-03-27,878.4587208217687
2002-03-28,883.1168949528516
2002-03-29,881.0955968737451
2002-04-01,881.8880772507416
2002-04-02,878.6253644598005
2002-04-03,874.5384439575182
2002-04-04,875.6688568625365
2002-04-05,875.1052086584344
2002-04-08,873.8506606916691
2002-04-09,867.4688929516872
2002-04-10,874.0915716000344
2002-04-11,858.3213324982349
2002-04-12,859.2858172698448
2002-04-15,859.2002336327889
2002-04-16,878.897015898882
2002-04-17,884.5949553117472
2002-04-18,882.0304387380677
2002-04-19,882.5803094717868
2002-04-22,873.3398151125378
2002-04-23,869.0416228893829
2002-04-24,864.6600707629101
2002-04-25,863.6399336822295
2002-04-26,854.2845178154793
2002-04-29,847.6954170971088
2002-04-30,855.5482818133858
2002-05-01,859.877106070255
2002-05-02,860.6277418370325
2002-05-03,857.8191057408875
2002-05-06,845.1039465542118
2002-05-07,840.744358593636
2002-05-08,866.1762878943542
2002-05-09,859.328114887871
2002-05-10,849.1018228195719
2002-05-13,859.6366853819558
2002-05-14,872.1127042366319
2002-05-15,875.7856237507497
2002-05-16,879.6933923126356
2002-05-17,884.5776731006066
2002-05-20,877.2517339689601
2002-05-21,871.0010030439348
2002-05-22,874.0304930452695
2002-05-23,879.2141394682003
2002-05-24,875.77610148881
2002-05-27,874.3115639651489
2002-05-28,869.1059831759615
2002-05-29,863.790360641381
2002-05-30,860.7424705644028
2002-05-31,861.8651085119994
2002-06-03,849.395457887927
2002-06-04,846.7597230670361
2002-06-05,844.9409991695173
2002-06-06,833.9756887788167
2002-06-07,832.0232584308917
2002-06-10,832.0120564721177
2002-06-11,824.091404191829
2002-06-12,823.5398972662399
2002-06-13,815.0001317017732
2002-06-14,807.1814885776429
2002-06-17,824.4331037801993
2002-06-18,825.9171754775027
2002-06-19,812.483017317256
2002-06-20,804.167574156381
2002-06-21,798.6446285219969
2002-06-24,797.5266810471012
2002-06-25,792.3632823418808
2002-06-26,780.5804949390017
2002-06-27,790.468947175457
2002-06-28,804.5395756652193
2002-07-01,794.4221917020487
2002-07-02,779.8486253677469
2002-07-03,777.3963555463475
2002-07-04,779.6969824689885
2002-07-05,803.0167907511594
2002-07-08,799.8318990443397
2002-07-09,790.690464942623
2002-07-10,770.2682311758564
2002-07-11,765.8292839361796
2002-07-12,762.8047033664133
2002-07-15,753.8234881020517
2002-07-16,745.3352605284227
2002-07-17,750.033092402158
2002-07-18,743.079137421432
2002-07-19,719.2056714436447
2002-07-22,690.7083821126902
2002-07-23,669.5900869654796
2002-07-24,687.4650738470182
2002-07-25,689.3208421475049
2002-07-26,692.0565006224186
2002-07-29,721.9167827229085
2002-07-30,727.6452662389321
2002-07-31,732.0240263655411
2002-08-01,712.0838493470119
2002-08-02,700.0664057608489
2002-08-05,678.709417063375
2002-08-06,691.3314572132749
2002-08-07,700.1567639250484
2002-08-08,720.0828774103538
2002-08-09,727.0494245855655
2002-08-12,721.2384612755905
2002-08-13,713.2551367840279
2002-08-14,730.2521414791844
2002-08-15,741.2675511880675
2002-08-16,741.3991950417111
2002-08-19,753.872284394785
2002-08-20,744.9962077267442
2002-08-21,753.8179110315385
2002-08-22,762.708953742019
2002-08-23,749.4594781318667
2002-08-26,756.1664965907705
2002-08-27,753.9768596440063
2002-08-28,737.1616875382884
2002-08-29,734.4879452322142
2002-08-30,733.9220122231395
2002-09-02,731.5238373177414
2002-09-03,704.3801995049919
2002-09-04,708.6240666000673
2002-09-05,701.6862533004388
2002-09-06,711.7251338320914
2002-09-09,714.665164262964
2002-09-10,720.1882368200179
2002-09-11,722.7677874448004
2002-09-12,707.4943415891015
2002-09-13,703.2899259153047
2002-09-16,701.262563291811
2002-09-17,692.4625944429201
2002-09-18,685.5354452427739
2002-09-19,672.9187354094984
2002-09-20,672.3029581839453
2002-09-23,662.2810408453064
2002-09-24,649.04882780989
2002-09-25,658.1303421661027
2002-09-26,674.5357860089279
2002-09-27,664.5507752332572
2002-09-30,653.758497800947
2002-10-01,668.9506560228812
2002-10-02,657.9187598791624
2002-10-03,650.5905576697731
2002-10-04,637.995669428669
2002-10-07,621.7742842060874
2002-10-08,623.4270483837132
2002-10-09,609.4280635707727
2002-10-10,627.8537015675001
2002-10-11,652.501433861961
2002-10-14,650.8417068248083
2002-10-15,684.1786323346819
2002-10-16,672.1014582943025
2002-10-17,686.7326912623255
2002-10-18,688.0789768730973
2002-10-21,697.1750939107778
2002-10-22,691.7509008073985
2002-10-23,693.4363427757456
2002-10-24,692.4181184917016
2002-10-25,697.8072094237455
2002-10-28,697.7851814624631
2002-10-29,686.0887431044841
2002-10-30,695.0806941131292
2002-10-31,694.627194439968
2002-11-01,702.7180400248801
2002-11-04,712.8211280978443
2002-11-05,719.8324208251415
2002-11-06,722.1304483168324
2002-11-07,709.4202890738851
2002-11-08,704.6425848756488
2002-11-11,690.6557625007854
2002-11-12,697.9910166681778
2002-11-13,693.883575928441
2002-11-14,704.8454280140977
2002-11-15,713.9730854739364
2002-11-18,709.8043729041697
2002-11-19,707.0955863715303
2002-11-20,715.6954833463209
2002-11-21,734.0135335755195
2002-11-22,734.1770688445091
2002-11-25,735.4328634782211
2002-11-26,720.866311936869
2002-11-27,737.4210684655186
2002-11-28,742.1642816722872
2002-11-29,742.0592175425355
2002-12-02,740.6442313285577
2002-12-03,728.291968455645
2002-12-04,720.6033274253713
2002-12-05,713.1871140888524
2002-12-06,716.335344675719
2002-12-09,700.3933238413832
2002-12-10,707.5961852103576
2002-12-11,709.1259224447957
2002-12-12,708.2650834748517
2002-12-13,701.3052442088776
2002-12-16,716.7175718070088
2002-12-17,713.9612676639907
2002-12-18,702.2833120886955
2002-12-19,699.4558136992948
2002-12-20,707.8498288108012
2002-12-23,708.7574082463952
2002-12-24,705.6674210713879
2002-12-25,705.4698419938552
2002-12-26,706.3696425924416
2002-12-27,694.7169162353144
2002-12-30,697.6285792502737
2002-12-31,700.2167816560184
2003-01-01,700.2102634887518
2003-01-02,717.3876818263968
2003-01-03,721.4669148407398
2003-01-06,739.477182043466
2003-01-07,732.203724082138
2003-01-08,721.6393906076567
2003-01-09,731.8415261886595
2003-01-10,735.2052633327698
2003-01-13,735.4499276911572
2003-01-14,742.3011996222625
2003-01-15,734.3304725293212
2003-01-16,731.7222172661205
2003-01-17,723.4428615680017
2003-01-20,720.4576723082635
2003-01-21,711.1496359516531
2003-01-22,703.4827702858199
2003-01-23,710.3741162928347
2003-01-24,695.4224511121091
2003-01-27,680.9931564541894
2003-01-28,685.9359341424833
2003-01-29,688.530292186779
2003-01-30,679.7449556700032
2003-01-31,683.4676413724148
2003-02-03,690.545881988042
2003-02-04,682.3119661076621
2003-02-05,681.9404671728029
2003-02-06,674.1012659695886
2003-02-07,668.0796773644576
2003-02-10,668.9637936142564
2003-02-11,667.3528082963212
2003-02-12,660.9975201126325
2003-02-13,661.4386498331932
2003-02-14,670.9551611129347
2003-02-17,674.9054590688344
2003-02-18,683.6371328186086
2003-02-19,677.9504931965868
2003-02-20,673.8545269452226
2003-02-21,678.4729223134367
2003-02-24,670.4407971575619
2003-02-25,666.8351972935408
2003-02-26,660.8688183571431
2003-02-27,665.4329433652823
2003-02-28,669.9290733635885
2003-03-03,670.2239181861257
2003-03-04,661.2557283581411
2003-03-05,664.8823434686467
2003-03-06,658.7505206972573
2003-03-07,657.1584038734476
2003-03-10,640.8206160408428
2003-03-11,635.2556837772281
2003-03-12,631.1374146147996
2003-03-13,650.1922998096252
2003-03-14,655.8323459383296
2003-03-17,672.1900360546642
2003-03-18,676.5010253461834
2003-03-19,680.891828571486
2003-03-20,684.6377002768453
2003-03-21,696.3762362366914
2003-03-24,678.4270344639344
2003-03-25,682.2507371722733
2003-03-26,682.0977395877792
2003-03-27,678.8595384353396
2003-03-28,675.5395508058637
2003-03-31,662.0962081949806
2003-04-01,670.724063962682
2003-04-02,685.2591760202605
2003-04-03,682.1385731803581
2003-04-04,685.4095442020352
2003-04-07,692.0786207717676
2003-04-08,687.2960147148091
2003-04-09,681.2533171211878
2003-04-10,683.9779979172589
2003-04-11,681.8937830668048
2003-04-14,691.7783403909117
2003-04-15,699.0056234740024
2003-04-16,694.8269883122649
2003-04-17,702.7727305035328
2003-04-18,703.0478588302491
2003-04-21,702.0418210751329
2003-04-22,714.1740772198323
2003-04-23,722.4221471491024
2003-04-24,715.9192123443949
2003-04-25,705.9323015114238
2003-04-28,717.2370563529895
2003-04-29,719.9539579851304
2003-04-30,724.6407374784645
2003-05-01,724.9048685248865
2003-05-02,734.0504181188733
2003-05-05,733.9196731730116
2003-05-06,742.4327628763021
2003-05-07,739.2803248276774
2003-05-08,731.1863371182355
2003-05-09,740.0019930653166
2003-05-12,749.075587648529
2003-05-13,749.4469717641454
2003-05-14,749.8879904829134
2003-05-15,755.0394254022345
2003-05-16,757.348524782424
2003-05-19,741.3352074677954
2003-05-20,741.7410928973386
2003-05-21,743.9523352220893
2003-05-22,751.1112126619352
2003-05-23,756.3014675996742
2003-05-26,756.9766204904292
2003-05-27,766.733769871558
2003-05-28,770.0725615995877
2003-05-29,771.3237277770332
2003-05-30,777.0333398117325
2003-06-02,786.2238117919808
2003-06-03,786.2189340289904
2003-06-04,795.2821774129569
2003-06-05,800.7710622671389
2003-06-06,802.63280045313
2003-06-09,794.9733480430273
2003-06-10,799.0276935251944
2003-06-11,810.7639644913744
2003-06-12,812.7364207159746
2003-06-13,807.556459511116
2003-06-16,819.5655489638687
2003-06-17,821.9682512044338
2003-06-18,819.3665760709996
2003-06-19,808.6595790463688
2003-06-20,810.7429698427478
2003-06-23,801.9945027817066
2003-06-24,800.0920179164744
2003-06-25,797.4424911953564
2003-06-26,799.1145670925438
2003-06-27,795.2231704476469
2003-06-30,793.563373714181
2003-07-01,798.1256172020607
2003-07-02,807.2834319648458
2003-07-03,806.7112136806046
2003-07-04,805.8465174957103
2003-07-07,817.3877841886342
2003-07-08,817.2054019555895
2003-07-09,814.2956006970512
2003-07-10,804.9574837399447
2003-07-11,808.4014087073186
2003-07-14,814.8836913217704
2003-07-15,808.9572000788279
2003-07-16,802.1435804481182
2003-07-17,793.6949081391059
2003-07-18,802.1003753985206
2003-07-21,795.6902734957439
2003-07-22,801.43558610835
2003-07-23,802.7498499327032
2003-07-24,803.8286882074113
2003-07-25,813.5383239309182
2003-07-28,815.3126085500394
2003-07-29,810.6686538477505
2003-07-30,806.640098158515
2003-07-31,808.3562250645439
2003-08-01,803.1111925420981
2003-08-04,803.4930885711502
2003-08-05,795.2585689052556
2003-08-06,795.2958384929266
2003-08-07,800.2665884714295
2003-08-08,803.9182490805213
2003-08-11,807.2798771623129
2003-08-12,813.6953656518383
2003-08-13,813.7942499696875
2003-08-14,821.0293838829105
2003-08-15,821.0803961156207
2003-08-18,826.4894149902096
2003-08-19,828.2311220531944
2003-08-20,829.7182828517457
2003-08-21,833.1351920225827
2003-08-22,825.4790511746029
2003-08-25,824.2960042163685
2003-08-26,823.729705063895
2003-08-27,823.9928461410774
2003-08-28,827.3898949959134
2003-08-29,831.7709920980799
2003-09-01,835.4098496227186
2003-09-02,843.2398210334891
2003-09-03,849.1692176323718
2003-09-04,848.8889985356108
2003-09-05,846.2435585697002
2003-09-08,852.0721843034531
2003-09-09,848.2206349256076
2003-09-10,840.6081751217109
2003-09-11,841.7011947876559
2003-09-12,845.500629660585
2003-09-15,843.3401415964506
2003-09-16,853.0009822826946
2003-09-17,854.2134864109074
2003-09-18,864.8578471737404
2003-09-19,863.845315023032
2003-09-22,856.5009061046873
2003-09-23,858.3655584379139
2003-09-24,851.6535866833276
2003-09-25,845.2115471146273
2003-09-26,839.9795196631251
2003-09-29,843.4841316930285
2003-09-30,838.9712545222006
2003-10-01,855.9595806272226
2003-10-02,862.4867397698083
2003-10-03,869.5790232017023
2003-10-06,873.5449408285806
2003-10-07,878.1321331147052
2003-10-08,873.7791124167255
2003-10-09,878.8438627200823
2003-10-10,880.9068221279651
2003-10-13,886.0647523700708
2003-10-14,888.7842984575868
2003-10-15,887.4057102093361
2003-10-16,890.6260330925292
2003-10-17,884.75796461669
2003-10-20,887.1804018597727
2003-10-21,885.9723966495992
2003-10-22,876.6964304480792
2003-10-23,871.4746217770681
2003-10-24,871.9446192365577
2003-10-27,874.6686355585457
2003-10-28,883.0527061188843
2003-10-29,887.4723301141742
2003-10-30,888.0574139510337
2003-10-31,886.4815035001827
2003-11-03,890.4819210797745
2003-11-04,892.5305617129038
2003-11-05,890.1557585314525
2003-11-06,889.1572310934208
2003-11-07,891.3002669258898
2003-11-10,888.2677451091151
2003-11-11,883.0929982811452
2003-11-12,889.9509495773872
2003-11-13,893.0300528515862
2003-11-14,889.1719456645219
2003-11-17,879.6733419167604
2003-11-18,876.3168224186171
2003-11-19,876.8052916581786
2003-11-20,874.3178736515785
2003-11-21,876.5840168233993
2003-11-24,882.8527122639997
2003-11-25,888.3046650266182
2003-11-26,894.9215298110507
2003-11-27,895.6808947627691
2003-11-28,895.7719906253342
2003-12-01,906.830561065981
2003-12-02,908.7936945671784
2003-12-03,910.5663326538993
2003-12-04,912.2779019039929
2003-12-05,909.5142153160914
2003-12-08,914.1426880603219
2003-12-09,914.021721902285
2003-12-10,910.5905068161592
2003-12-11,916.7970543650702
2003-12-12,921.9119100711075
2003-12-15,922.8042264815293
2003-12-16,924.908952161641
2003-12-17,926.0100038003898
2003-12-18,934.5301035193978
2003-12-19,937.7677977863824
2003-12-22,942.7539412833646
2003-12-23,944.8538860431032
2003-12-24,944.8443775723033
2003-12-25,944.8539990662558
2003-12-26,946.3115349284999
2003-12-29,954.9689606975918
2003-12-30,959.2175242107278
2003-12-31,962.422940144708
2004-01-01,962.4731824518122
2004-01-02,963.8910384404682
2004-01-05,977.2587930147653
2004-01-06,977.7411012879053
2004-01-07,975.3061795155577
2004-01-08,980.2920649501218
2004-01-09,976.0285869140187
2004-01-12,977.8481028396993
2004-01-13,974.3393510448919
2004-01-14,979.1120187356855
2004-01-15,976.9712227907715
2004-01-16,980.2998525699409
2004-01-19,981.1542266099427
2004-01-20,984.8855379044652
2004-01-21,992.6901806000252
2004-01-22,992.7701778199832
2004-01-23,990.0023543831022
2004-01-26,993.833174634218
2004-01-27,989.4465791262447
2004-01-28,982.0926267261019
2004-01-29,977.267148339911
2004-01-30,974.9530727479635
2004-02-02,977.1080946989754
2004-02-03,977.3194423843754
2004-02-04,970.108453606481
2004-02-05,972.5525635879976
2004-02-06,982.5531660598825
2004-02-09,984.5743119060128
2004-02-10,987.4886732781432
2004-02-11,996.8258566533456
2004-02-12,997.2862332504903
2004-02-13,996.3713846561167
2004-02-16,997.4654281426765
2004-02-17,1006.0416206178903
2004-02-18,1002.2709919325326
2004-02-19,1000.3636882658337
2004-02-20,993.6568486767754
2004-02-23,995.6538827520632
2004-02-24,992.3701801872404
2004-02-25,993.9361023798662
2004-02-26,993.825547496372
2004-02-27,997.8534721149757
2004-03-01,1009.6696776013206
2004-03-02,1005.1472416921707
2004-03-03,1002.8603250633164
2004-03-04,1005.5569084798254
2004-03-05,1012.9115562977508
2004-03-08,1007.5286659748829
2004-03-09,1004.4262197714888
2004-03-10,988.9996824325077
2004-03-11,973.3596383476371
2004-03-12,978.3717126644618
2004-03-15,970.6958996649732
2004-03-16,978.8837334080356
2004-03-17,990.0268879074537
2004-03-18,993.0072657807042
2004-03-19,986.5205534166661
2004-03-22,973.1613221220542
2004-03-23,972.9044196459712
2004-03-24,970.1168816883767
2004-03-25,980.2704631280898
2004-03-26,981.8609159092919
2004-03-29,992.9300416381415
2004-03-30,997.3680479054585
2004-03-31,1001.0076207215631
2004-04-01,1007.6072663769102
2004-04-02,1009.3151963213331
2004-04-05,1014.0078491061295
2004-04-06,1015.5039136547015
2004-04-07,1012.874297902982
2004-04-08,1012.3203345347376
2004-04-09,1010.7729125631517
2004-04-12,1014.8367206506202
2004-04-13,1002.7072685775986
2004-04-14,993.3273337448153
2004-04-15,991.1684569294381
2004-04-16,999.3061083082321
2004-04-19,997.7471781090449
2004-04-20,991.1085350657031
2004-04-21,988.8065822331599
2004-04-22,997.8215879708075
2004-04-23,997.2465518347688
2004-04-26,997.5503304361066
2004-04-27,998.2942984145079
2004-04-28,986.4888061030418
2004-04-29,979.5932117736011
2004-04-30,973.3802009295716
2004-05-03,979.4369650208187
2004-05-04,986.8496958942478
2004-05-05,989.5159743039089
2004-05-06,979.9820800858954
2004-05-07,961.3856681650014
2004-05-10,937.8078258681727
2004-05-11,943.4495210259341
2004-05-12,950.7239190654411
2004-05-13,946.7698183671607
2004-05-14,946.1083599909261
2004-05-17,934.5493026459993
2004-05-18,941.2565267374921
2004-05-19,950.437960354577
2004-05-20,947.1880301954509
2004-05-21,955.2012277710621
2004-05-24,957.4430360923037
2004-05-25,967.9588223363279
2004-05-26,971.8675651445124
2004-05-27,979.7464128408625
2004-05-28,978.8551336988405
2004-05-31,979.0801341043102
2004-06-01,979.8230488491906
2004-06-02,983.5676596591302
2004-06-03,975.9977833358167
2004-06-04,980.3801531866372
2004-06-07,997.4933177463686
2004-06-08,997.9498428629935
2004-06-09,990.2029045453685
2004-06-10,994.7278619703562
2004-06-11,991.2795132044123
2004-06-14,981.7397079527578
2004-06-15,987.3608734678722
2004-06-16,992.4072365868755
2004-06-17,994.863857891427
2004-06-18,997.4837709209202
2004-06-21,997.8288267559789
2004-06-22,996.9259400477672
2004-06-23,1003.7428409307759
2004-06-24,1008.0894727158269
2004-06-25,1002.5002609312722
2004-06-28,1005.5540745536821
2004-06-29,1003.6338381844376
2004-06-30,1005.8033026596198
2004-07-01,1001.5501935950314
2004-07-02,999.6144186672911
2004-07-05,997.390221022234
2004-07-06,994.1319204625179
2004-07-07,996.7082259852825
2004-07-08,992.109044912727
2004-07-09,996.3518058117114
2004-07-12,999.8641229769593
2004-07-13,998.8625036402412
2004-07-14,996.1311319725073
2004-07-15,991.245293104933
2004-07-16,994.3330902190975
2004-07-19,995.9612171841165
2004-07-20,995.5725259713062
2004-07-21,987.6389994910777
2004-07-22,984.9311450852009
2004-07-23,978.3367810275204
2004-07-26,976.1454482532923
2004-07-27,979.0932891132344
2004-07-28,982.9863623019289
