Date,AC PACIFIC ex JAPAN VALUE
2000-12-29,100.0
2001-01-01,100.13155495894095
2001-01-02,101.09791549004503
2001-01-03,100.31668440708168
2001-01-04,104.1128790923975
2001-01-05,106.5892999300879
2001-01-08,106.25773744283742
2001-01-09,106.47169509523549
2001-01-10,105.30463128777653
2001-01-11,103.96231457514821
2001-01-12,104.90226550546207
2001-01-15,105.03121841134465
2001-01-16,105.7110883560359
2001-01-17,105.48932764068401
2001-01-18,106.70990900866244
2001-01-19,108.37707318958157
2001-01-22,109.39444902162668
2001-01-23,108.81157772640033
2001-01-24,108.27780112150963
2001-01-25,108.84322295752514
2001-01-26,108.03518900102264
2001-01-29,107.91912138223395
2001-01-30,108.2517992389553
2001-01-31,110.50737798969118
2001-02-01,111.11446146269935
2001-02-02,111.27030734166992
2001-02-05,108.74951499412549
2001-02-06,108.81634182372554
2001-02-07,107.93308763376413
2001-02-08,107.94408514369249
2001-02-09,108.33000037824942
2001-02-12,108.9624611124226
2001-02-13,109.76683861083252
2001-02-14,109.39929524391002
2001-02-15,109.28056583111955
2001-02-16,109.17098336940445
2001-02-19,108.38851962986801
2001-02-20,109.25476833387943
2001-02-21,108.85837143791404
2001-02-22,107.74881667300117
2001-02-23,108.16703526314711
2001-02-26,109.12112444157665
2001-02-27,108.86958202403063
2001-02-28,108.87499801114275
2001-03-01,107.3705995717055
2001-03-02,106.606741098556
2001-03-05,106.76229406536329
2001-03-06,106.97437453899606
2001-03-07,106.6997194333045
2001-03-08,106.55820094483423
2001-03-09,105.80098342302456
2001-03-12,102.86633637477206
2001-03-13,100.2205842980106
2001-03-14,100.01853816791078
2001-03-15,100.17228158892847
2001-03-16,99.85429300583488
2001-03-19,99.26309614726429
2001-03-20,98.76857529200167
2001-03-21,97.74836242605072
2001-03-22,95.86651990946412
2001-03-23,96.64346090053738
2001-03-26,98.41633083900786
2001-03-27,97.74401764846354
2001-03-28,97.50296374333915
2001-03-29,96.60192876604917
2001-03-30,96.30782051686487
2001-04-02,95.2639301925277
2001-04-03,94.30467661657771
2001-04-04,92.97239508839708
2001-04-05,93.52062469474177
2001-04-06,94.53261203641138
2001-04-09,92.31924711074912
2001-04-10,92.380306747162
2001-04-11,94.61614158568088
2001-04-12,95.52977356620923
2001-04-13,95.65634175743808
2001-04-16,95.26261425982398
2001-04-17,94.32206518582244
2001-04-18,95.20357327681059
2001-04-19,98.33498355476411
2001-04-20,98.15688108536331
2001-04-23,97.98558790441926
2001-04-24,97.63634291581708
2001-04-25,97.67558949327712
2001-04-26,97.96576042689126
2001-04-27,97.92277877108317
2001-04-30,98.82715256308744
2001-05-01,99.20112517394644
2001-05-02,100.25778074653618
2001-05-03,100.92995372225181
2001-05-04,99.52824873310155
2001-05-07,100.04043014542796
2001-05-08,99.27028411562145
2001-05-09,99.57014591938905
2001-05-10,100.22954196184764
2001-05-11,100.94900925447733
2001-05-14,99.79475421377538
2001-05-15,99.87836207173669
2001-05-16,99.55081310601277
2001-05-17,101.37194645677057
2001-05-18,101.00706022732103
2001-05-21,102.07402764003277
2001-05-22,102.21878539300253
2001-05-23,103.12277732380396
2001-05-24,102.97399500452971
2001-05-25,102.93012971521827
2001-05-28,102.49672677430343
2001-05-29,102.38723665805476
2001-05-30,101.60582632146911
2001-05-31,100.31200915273853
2001-06-01,100.26375420476263
2001-06-04,101.06351938207096
2001-06-05,101.568939266708
2001-06-06,102.45177163685919
2001-06-07,103.00579651675112
2001-06-08,103.97576889121744
2001-06-11,103.54686034226582
2001-06-12,103.61781625341298
2001-06-13,103.61272802852808
2001-06-14,102.82515733909646
2001-06-15,102.97388464901803
2001-06-18,101.64569161134324
2001-06-19,101.47440051036666
2001-06-20,101.2502275562153
2001-06-21,101.62943505474976
2001-06-22,101.824925554725
2001-06-25,101.57837299093786
2001-06-26,101.447649402691
2001-06-27,101.21861374044568
2001-06-28,99.96585063137182
2001-06-29,101.5716236193167
2001-07-02,100.63171333279186
2001-07-03,100.99811701172533
2001-07-04,100.9506555289395
2001-07-05,100.04416277301642
2001-07-06,98.95937756424664
2001-07-09,97.83760664039171
2001-07-10,98.30578698548504
2001-07-11,97.3128266921428
2001-07-12,97.85329431672392
2001-07-13,97.3209626317472
2001-07-16,97.2264871832533
2001-07-17,96.27778285596814
2001-07-18,96.21456634385152
2001-07-19,96.07577205811808
2001-07-20,95.36745867854773
2001-07-23,94.77843027948839
2001-07-24,94.32285967175523
2001-07-25,94.29368132659978
2001-07-26,94.40389066014289
2001-07-27,94.7002271659936
2001-07-30,94.94062690931554
2001-07-31,95.61934910644598
2001-08-01,97.13937057843795
2001-08-02,98.23835839647533
2001-08-03,98.02135373620771
2001-08-06,97.11253052292632
2001-08-07,96.67060709404392
2001-08-08,96.87246554016198
2001-08-09,96.02209325366279
2001-08-10,96.74502458876844
2001-08-13,96.86601318696061
2001-08-14,97.84599700561554
2001-08-15,98.60494969522401
2001-08-16,98.6182066191047
2001-08-17,99.03795798225232
2001-08-20,97.96908135548307
2001-08-21,98.60720236023107
2001-08-22,98.86169830923897
2001-08-23,98.20417485403662
2001-08-24,97.90088284722349
2001-08-27,98.78582536124125
2001-08-28,98.13096355557053
2001-08-29,98.10671352405791
2001-08-30,97.66325701541936
2001-08-31,96.230424680675
2001-09-03,95.66873767745736
2001-09-04,96.09225613823983
2001-09-05,95.57825067350069
2001-09-06,94.58650108187908
2001-09-07,93.2707442767674
2001-09-10,92.77772235905127
2001-09-11,92.69257271721958
2001-09-12,87.33531898113826
2001-09-13,87.10208421815852
2001-09-14,84.76147107730239
2001-09-17,80.288522751465
2001-09-18,80.17142543646493
2001-09-19,80.97625549371037
2001-09-20,79.60480264358272
2001-09-21,77.20737516697
2001-09-24,78.255627326901
2001-09-25,78.17859952386927
2001-09-26,78.20525878747682
2001-09-27,78.82120577204655
2001-09-28,80.36454797464917
2001-10-01,80.77036903384001
2001-10-02,80.91562150940479
2001-10-03,81.10917835500952
2001-10-04,82.83135201671276
2001-10-05,83.87638625706265
2001-10-08,82.1881718676341
2001-10-09,83.3402909137736
2001-10-10,82.88038300377222
2001-10-11,84.50921722715469
2001-10-12,84.59873796774406
2001-10-15,84.8377715252837
2001-10-16,85.52984224236168
2001-10-17,86.49171934415406
2001-10-18,85.08387078780206
2001-10-19,84.43449495153583
2001-10-22,84.62511418797284
2001-10-23,85.66015192208954
2001-10-24,86.81934908481176
2001-10-25,86.7463820942456
2001-10-26,87.05959743977924
2001-10-29,85.97370981903116
2001-10-30,85.32475825980754
2001-10-31,85.52319137816718
2001-11-01,85.74875324629551
2001-11-02,85.33164218513436
2001-11-05,85.83287707700535
2001-11-06,86.65754519490444
2001-11-07,86.33807787983488
2001-11-08,87.19156343603586
2001-11-09,88.764874087241
2001-11-12,89.8373898534994
2001-11-13,89.61221060887898
2001-11-14,90.94263239746005
2001-11-15,92.37998439027238
2001-11-16,92.9341439778323
2001-11-19,93.7423880218579
2001-11-20,93.86385767401043
2001-11-21,94.05506240980202
2001-11-22,94.25759189033796
2001-11-23,95.40626706378085
2001-11-26,97.05792125666116
2001-11-27,96.62822293212858
2001-11-28,94.19678919322516
2001-11-29,94.00616747054168
2001-11-30,94.96301962790496
2001-12-03,95.38706952779262
2001-12-04,96.15437245651205
2001-12-05,98.75556583933104
2001-12-06,99.87229068482361
2001-12-07,101.21555544577495
2001-12-10,100.34188876456787
2001-12-11,99.51119636529747
2001-12-12,100.70052488868376
2001-12-13,99.55951989116433
2001-12-14,98.81059176261905
2001-12-17,98.37174674893002
2001-12-18,98.0929261181211
2001-12-19,97.90028032721264
2001-12-20,98.42135866263627
2001-12-21,97.20526023956194
2001-12-24,97.56107088342752
2001-12-25,97.96696050568302
2001-12-26,98.04953283945548
2001-12-27,98.90913781239965
2001-12-28,100.06794699074389
2001-12-31,100.82812127955744
2002-01-01,100.82812127955744
2002-01-02,101.78423211072143
2002-01-03,102.20590247405471
2002-01-04,104.23318095604877
2002-01-07,105.96684430080131
2002-01-08,105.11888181015652
2002-01-09,105.30783005719594
2002-01-10,104.58845445029
2002-01-11,103.70613224959999
2002-01-14,103.50459575901436
2002-01-15,102.465516922521
2002-01-16,101.94308697945162
2002-01-17,101.70066572025428
2002-01-18,101.57042644711488
2002-01-21,102.90109185446636
2002-01-22,102.72130515734136
2002-01-23,103.23183050107575
2002-01-24,103.8004594006866
2002-01-25,105.43214819846155
2002-01-28,106.12485907543703
2002-01-29,106.40193523484912
2002-01-30,104.47689165972375
2002-01-31,105.48234829679731
2002-02-01,104.70515340064652
2002-02-04,104.69393596015276
2002-02-05,104.0971582368096
2002-02-06,103.90207321660091
2002-02-07,102.76213250870266
2002-02-08,103.90175091735314
2002-02-11,104.82152827746688
2002-02-12,104.57478598750235
2002-02-13,104.41541372239662
2002-02-14,106.81441478201354
2002-02-15,107.38049254559427
2002-02-18,107.93708124913638
2002-02-19,106.93399185898392
2002-02-20,105.95584420947914
2002-02-21,105.90095452755422
2002-02-22,104.84794412744652
2002-02-25,103.80584564109834
2002-02-26,103.9861711729686
2002-02-27,105.27046561862998
2002-02-28,105.23665368501854
2002-03-01,105.47676867046101
2002-03-04,107.48260651773876
2002-03-05,108.65039927187466
2002-03-06,109.23687302855437
2002-03-07,110.32548350553104
2002-03-08,109.85780329555783
2002-03-11,110.30298997939155
2002-03-12,110.36335597443204
2002-03-13,110.21076573180619
2002-03-14,110.65278086892141
2002-03-15,110.27074573811484
2002-03-18,111.25288884017645
2002-03-19,111.5014057375425
2002-03-20,111.9011704333387
2002-03-21,111.15633445267194
2002-03-22,111.63974536566823
2002-03-25,111.1077427221423
2002-03-26,110.39014571014323
2002-03-27,111.5207050533581
2002-03-28,111.88734706800882
2002-03-29,111.63964869764422
2002-04-01,111.02521713339574
2002-04-02,110.96072069781987
2002-04-03,110.99666952673635
2002-04-04,111.23141098284555
2002-04-05,111.82560249307205
2002-04-08,111.02441685065672
2002-04-09,109.97830201004277
2002-04-10,109.14553340044249
2002-04-11,109.99736118028171
2002-04-12,110.63862953981386
2002-04-15,111.36107140934509
2002-04-16,111.9795858637568
2002-04-17,114.64001345809976
2002-04-18,115.43070605896996
2002-04-19,115.79783668630866
2002-04-22,116.43446322363276
2002-04-23,116.5454604596118
2002-04-24,116.51179112190692
2002-04-25,115.17972337720082
2002-04-26,115.40744455632282
2002-04-29,113.6607292168436
2002-04-30,113.60149773320757
2002-05-01,113.92173252075592
2002-05-02,115.34531120022866
2002-05-03,116.01955918726836
2002-05-06,114.11766968978456
2002-05-07,114.03719079289475
2002-05-08,114.546936057098
2002-05-09,114.32923468112602
2002-05-10,114.14802649879498
2002-05-13,114.09333968181046
2002-05-14,114.20394343478941
2002-05-15,117.03308938259498
2002-05-16,116.84886917315367
2002-05-17,118.31077836505256
2002-05-20,117.61442748286592
2002-05-21,115.95680993534445
2002-05-22,117.41438136515715
2002-05-23,116.32141876518634
2002-05-24,116.99674728105481
2002-05-27,116.9824719452443
2002-05-28,117.21099979511177
2002-05-29,116.87360843073367
2002-05-30,116.72274357250247
2002-05-31,115.19349421615783
2002-06-03,115.76079844959497
2002-06-04,115.72664044237713
2002-06-05,115.69145989797182
2002-06-06,116.12084002036194
2002-06-07,115.62443281722717
2002-06-10,116.0642411203412
2002-06-11,115.35551216750933
2002-06-12,115.40051074006828
2002-06-13,115.51407419024184
2002-06-14,113.92826847977528
2002-06-17,113.2420640616518
2002-06-18,113.36950357718734
2002-06-19,111.4192110875084
2002-06-20,112.5624048643201
2002-06-21,112.13618548714497
2002-06-24,111.59295346110164
2002-06-25,110.40644492255392
2002-06-26,106.80635610102722
2002-06-27,107.38508904511679
2002-06-28,108.36388312933327
2002-07-01,107.96587104229185
