Date,AC PACIFIC ex JAPAN ex HK VALUE
2001-05-11,101.90347780429636
2001-05-14,101.1225644217102
2001-05-15,101.17971947206723
2001-05-16,100.57632603230118
2001-05-17,102.47072196481412
2001-05-18,102.18490634745326
2001-05-21,103.09740368222378
2001-05-22,103.05520859790167
2001-05-23,104.1467137869639
2001-05-24,104.13942699253228
2001-05-25,104.30921568169286
2001-05-28,103.75995982006397
2001-05-29,103.77478984071082
2001-05-30,103.01149941083783
2001-05-31,101.84518815945285
2001-06-01,101.76548888314237
2001-06-04,102.52219526099412
2001-06-05,102.73438512711552
2001-06-06,103.67446530903737
2001-06-07,104.20038210513103
2001-06-08,105.29914871567698
2001-06-11,105.02668144202819
2001-06-12,105.33467442334187
2001-06-13,105.54509015171162
2001-06-14,105.06636913649778
2001-06-15,105.66982434949938
2001-06-18,104.04365123896338
2001-06-19,103.62978098009552
2001-06-20,103.6505256205528
2001-06-21,104.00626004269911
2001-06-22,104.34444533061725
2001-06-25,104.04502602097887
2001-06-26,104.01487393903341
2001-06-27,103.6695682236384
2001-06-28,102.33684717033042
2001-06-29,103.97596465874592
2001-07-02,102.83500838413858
2001-07-03,103.18521747935523
2001-07-04,102.94920061881137
2001-07-05,101.99213383578592
2001-07-06,100.6759454584817
2001-07-09,99.77693552891306
2001-07-10,100.13808947837634
2001-07-11,98.89900030478562
2001-07-12,99.24799411565262
2001-07-13,98.60521088733366
2001-07-16,98.5864056613879
2001-07-17,97.59778947230343
2001-07-18,97.45651380093562
2001-07-19,97.36109211934604
2001-07-20,96.47995433610772
2001-07-23,95.85499606076523
2001-07-24,95.45518682796053
2001-07-25,95.42012002109331
2001-07-26,95.83174567478683
2001-07-27,96.05605851455441
2001-07-30,96.44580324018776
2001-07-31,96.77946880844233
2001-08-01,98.44142650247231
2001-08-02,99.94898878108064
2001-08-03,99.90688250115672
2001-08-06,99.0950957790547
2001-08-07,98.87239580597331
2001-08-08,99.52332431890383
2001-08-09,98.73726319338807
2001-08-10,99.25340678581372
2001-08-13,99.48872138006503
2001-08-14,100.32779714384682
2001-08-15,101.14815358803962
2001-08-16,101.41954486396496
2001-08-17,101.61540260550633
2001-08-20,100.32744357347262
2001-08-21,100.93690917768221
2001-08-22,101.32929772042027
2001-08-23,100.52089327836171
2001-08-24,100.29474277722778
2001-08-27,101.23624605270402
2001-08-28,100.63613089442188
2001-08-29,100.66209696446478
2001-08-30,100.14361145165721
2001-08-31,98.54898285160007
2001-09-03,97.8055744570776
2001-09-04,98.26798443479417
2001-09-05,98.03842936435714
2001-09-06,97.41781094699355
2001-09-07,96.36913460702567
2001-09-10,95.7011086866475
2001-09-11,95.51588196405605
2001-09-12,90.56170708817598
2001-09-13,89.99658832465886
2001-09-14,87.40863963656342
2001-09-17,82.89142429235498
2001-09-18,83.10440982485265
2001-09-19,84.06234733173036
2001-09-20,82.66421339694206
2001-09-21,80.38613429819418
2001-09-24,81.34230524684187
2001-09-25,81.24980068665955
2001-09-26,81.4100259823737
2001-09-27,81.54329629386113
2001-09-28,83.21927433523464
2001-10-01,83.71101017711129
2001-10-02,83.88804276490987
2001-10-03,83.9170116282968
2001-10-04,85.48957206579186
2001-10-05,86.8157985298897
2001-10-08,85.28442993507021
2001-10-09,86.22697757126633
2001-10-10,85.65750473475022
2001-10-11,87.39792471763327
2001-10-12,87.84098228360091
2001-10-15,88.15470779984533
2001-10-16,88.86698478178515
2001-10-17,89.8610042141559
2001-10-18,88.6873269572041
2001-10-19,87.85823819985306
2001-10-22,88.2374246394158
2001-10-23,89.16791440708296
2001-10-24,90.60252841089974
2001-10-25,90.51371086668891
2001-10-26,90.59587642643503
2001-10-29,89.74101313451861
2001-10-30,89.08061355667584
2001-10-31,89.17538017532073
2001-11-01,89.46706183981227
2001-11-02,89.04543353172862
2001-11-05,89.28756498646977
2001-11-06,90.3390881293081
2001-11-07,90.0301440729178
2001-11-08,90.59236910635722
2001-11-09,92.09099474977947
2001-11-12,93.22903104449222
2001-11-13,93.00849092223851
2001-11-14,94.20562899494114
2001-11-15,95.57007775867808
2001-11-16,96.17754729720775
2001-11-19,97.23949801193748
2001-11-20,97.34749644760825
2001-11-21,97.35592555351306
2001-11-22,97.59130281119835
2001-11-23,98.87208608806263
2001-11-26,100.69332115820279
2001-11-27,100.46293766896623
2001-11-28,97.91422308088872
2001-11-29,97.40724231073939
2001-11-30,98.3161107054994
2001-12-03,98.83024338325866
2001-12-04,98.99498586564893
2001-12-05,101.18849702686029
2001-12-06,102.64155269730729
2001-12-07,104.08740541710077
2001-12-10,102.91513168236317
2001-12-11,102.31572729928907
2001-12-12,103.33177818139572
2001-12-13,102.56120995499431
2001-12-14,101.75479626777894
2001-12-17,101.13853484205255
2001-12-18,100.57373183090189
2001-12-19,100.04425072707879
2001-12-20,100.56300774482456
2001-12-21,99.95870629538915
2001-12-24,100.35938516319912
2001-12-25,100.87779882386178
2001-12-26,100.98357352694028
2001-12-27,101.69273366386706
2001-12-28,102.98054575270461
2001-12-31,103.90804511401873
2002-01-01,103.90804511401873
2002-01-02,105.22921210560122
2002-01-03,105.74235187436886
2002-01-04,107.65304652706976
2002-01-07,109.05333388165332
2002-01-08,108.09163293824463
2002-01-09,108.62194016016852
2002-01-10,108.16170939315657
2002-01-11,107.57067591975208
2002-01-14,107.26579225982393
2002-01-15,106.3378325669028
2002-01-16,105.87951324434913
2002-01-17,105.3368879668334
2002-01-18,105.34190204419838
2002-01-21,106.56430887546159
2002-01-22,106.82125312591984
2002-01-23,107.61699396130292
2002-01-24,108.41627063563334
2002-01-25,110.49345406508138
2002-01-28,111.41038379178201
2002-01-29,111.08915676196725
2002-01-30,109.30845853423996
2002-01-31,110.65827086571457
2002-02-01,110.05983802328022
2002-02-04,109.80640123327561
2002-02-05,109.40955559553828
2002-02-06,109.07540655578605
2002-02-07,108.00866254012233
2002-02-08,109.54914499821363
2002-02-11,110.15018334494539
2002-02-12,109.83533690594608
2002-02-13,109.631474972374
2002-02-14,112.69558796145728
2002-02-15,113.29590537608877
2002-02-18,113.66975906025233
2002-02-19,112.94723139786863
2002-02-20,111.66666299548727
2002-02-21,111.54692888544263
2002-02-22,110.61528619561783
2002-02-25,109.94392084154498
2002-02-26,110.49979743599413
2002-02-27,111.92786123647988
2002-02-28,112.37976775355142
2002-03-01,112.7656346686579
2002-03-04,114.62183742420284
2002-03-05,115.26870358945482
2002-03-06,116.15419984439895
2002-03-07,117.15574979368762
2002-03-08,116.61452177204927
2002-03-11,116.98721274449794
2002-03-12,117.14494640808874
2002-03-13,117.09486757170211
2002-03-14,117.55552906370305
2002-03-15,117.20566276809647
2002-03-18,118.41933589736789
2002-03-19,118.76296912298751
2002-03-20,119.58519665472865
2002-03-21,119.19991514635817
2002-03-22,119.76623125857907
2002-03-25,118.95041222611304
2002-03-26,118.08747097423183
2002-03-27,119.0505298293595
2002-03-28,119.5182496948392
2002-03-29,119.20177385393006
2002-04-01,118.41643491834265
2002-04-02,118.7703699246903
2002-04-03,119.02294610062083
2002-04-04,119.19056550712644
2002-04-05,119.94972681740784
2002-04-08,119.28122427945833
2002-04-09,117.9352738186428
2002-04-10,117.02938889495404
2002-04-11,117.88886492954227
2002-04-12,118.65465593425148
2002-04-15,119.48540920325186
2002-04-16,120.19071679183762
2002-04-17,122.77001803072416
2002-04-18,123.37729668102283
2002-04-19,123.64748589049978
2002-04-22,124.58617696092912
2002-04-23,124.28921624579792
2002-04-24,123.83467421126004
2002-04-25,122.28536856800592
2002-04-26,122.6611212476545
2002-04-29,120.46773136448128
2002-04-30,119.92243554836566
2002-05-01,120.33082218974329
2002-05-02,121.25741136021712
2002-05-03,122.4345503742737
2002-05-06,120.17533331865042
2002-05-07,119.91407084737703
2002-05-08,120.88000315303343
2002-05-09,120.80155842122596
2002-05-10,120.6146090706968
2002-05-13,120.3633300986445
2002-05-14,120.69533697666023
2002-05-15,123.89026102992567
2002-05-16,123.64111375862736
2002-05-17,125.2553909152998
2002-05-20,124.36832904742089
2002-05-21,122.81083282501015
2002-05-22,124.59282518627658
2002-05-23,123.65544246654045
2002-05-24,124.59449838835857
2002-05-27,124.72898901161334
2002-05-28,125.11661447275499
2002-05-29,125.08843295085872
2002-05-30,125.1483454520705
2002-05-31,123.52058811211492
2002-06-03,124.19958370398982
2002-06-04,124.15484037388083
2002-06-05,123.90432430326268
2002-06-06,124.50471710229286
2002-06-07,123.92860325672173
2002-06-10,124.40862819746458
2002-06-11,123.70331393311504
2002-06-12,123.92013533273844
2002-06-13,124.08471434443376
2002-06-14,122.36101870758938
2002-06-17,121.70110816044411
2002-06-18,121.96227548479412
2002-06-19,119.97158149428623
2002-06-20,121.21111601124113
2002-06-21,120.94114451993838
2002-06-24,120.29736542077434
2002-06-25,118.95390313227568
2002-06-26,114.95663369113552
2002-06-27,115.3527710560178
2002-06-28,116.58774840448984
2002-07-01,116.09746060200803
2002-07-02,116.26084652347333
2002-07-03,115.7170818670622
2002-07-04,117.05101094667754
2002-07-05,118.59963838060399
2002-07-08,119.69973223750542
2002-07-09,121.64671416989859
2002-07-10,120.58621693129903
2002-07-11,117.63601705021259
2002-07-12,119.16061087467894
2002-07-15,118.9626488344742
2002-07-16,117.74500622186174
2002-07-17,116.56523257138694
2002-07-18,117.16653939255067
2002-07-19,115.87144019361918
2002-07-22,113.11660075710492
2002-07-23,113.67300679386486
2002-07-24,110.07064147292456
2002-07-25,110.55987966949475
2002-07-26,107.34096528624863
2002-07-29,108.14277820746112
2002-07-30,111.59040699074454
2002-07-31,111.43436783746397
2002-08-01,110.75399123407442
2002-08-02,110.02707993937993
2002-08-05,106.0969117097477
2002-08-06,104.56649678669233
2002-08-07,107.48244273429236
2002-08-08,107.33058593928759
2002-08-09,108.85820691484359
2002-08-12,109.38531803591253
2002-08-13,110.34664293701199
2002-08-14,110.95967782461662
2002-08-15,112.15282239340787
2002-08-16,112.63054423178669
2002-08-19,112.15248168706482
2002-08-20,113.60231564262062
2002-08-21,113.41791994109387
2002-08-22,113.96245826976929
2002-08-23,113.65585893564366
2002-08-26,113.14175956268389
2002-08-27,113.20059188243687
2002-08-28,112.49821955994197
2002-08-29,112.09331490803477
2002-08-30,112.14964426947742
2002-09-02,112.52789590112434
2002-09-03,111.82819068523933
2002-09-04,110.00377301043052
2002-09-05,109.84675088700844
2002-09-06,108.96556492089245
2002-09-09,109.23510297431953
2002-09-10,110.28896738751794
2002-09-11,111.24391495813325
2002-09-12,111.79954732612903
2002-09-13,110.27043998202602
2002-09-16,108.58714982853901
2002-09-17,110.74747953832401
2002-09-18,108.80771921491859
2002-09-19,108.77522484168684
2002-09-20,107.48022031457818
2002-09-23,105.45232950553095
2002-09-24,104.30598333000812
2002-09-25,102.27637486182765
2002-09-26,102.59852041274766
2002-09-27,103.07419974036095
2002-09-30,101.55758342450777
2002-10-01,101.74354795834618
2002-10-02,102.05698540940799
2002-10-03,101.99175744352354
2002-10-04,101.89695034101153
2002-10-07,99.79729849520211
2002-10-08,100.0795143842571
2002-10-09,99.12633335221466
2002-10-10,97.02354451795854
2002-10-11,97.83134508706495
2002-10-14,99.11966971343811
2002-10-15,101.38383699644879
2002-10-16,102.48770569312236
2002-10-17,103.65668520162495
2002-10-18,105.26940737524652
2002-10-21,104.61963976019818
2002-10-22,104.32743403233161
2002-10-23,106.59145416675855
2002-10-24,106.39529066222526
2002-10-25,106.11586373749547
2002-10-28,108.01797819034122
2002-10-29,106.7636402328835
2002-10-30,105.77230018730852
2002-10-31,106.95371517235907
2002-11-01,105.36486781604968
2002-11-04,107.47463793712855
2002-11-05,107.22422196956752
2002-11-06,108.75712481904525
2002-11-07,108.21350413159715
2002-11-08,108.2361250335667
2002-11-11,106.13982456860697
2002-11-12,106.37586902988295
2002-11-13,106.08769632629091
2002-11-14,105.94824920742326
2002-11-15,108.13152367894314
2002-11-18,107.8159940409653
2002-11-19,107.37256561748045
2002-11-20,107.20574589214068
2002-11-21,108.25343984196296
2002-11-22,109.4578195085726
2002-11-25,109.68280498510268
2002-11-26,109.19273668708331
2002-11-27,108.41095723191991
2002-11-28,109.69085477512115
2002-11-29,110.41555489893369
2002-12-02,110.73001028454875
2002-12-03,110.9922958758997
2002-12-04,109.14051290478783
2002-12-05,109.4767530564876
2002-12-06,109.21781957651082
2002-12-09,109.68245931035848
2002-12-10,108.53357321160554
2002-12-11,108.31491178998355
2002-12-12,109.6917622705378
2002-12-13,109.13588332042373
2002-12-16,108.4811881207919
2002-12-17,109.72805281365969
2002-12-18,109.63348992513883
2002-12-19,109.95828522847486
2002-12-20,110.07672241751456
2002-12-23,109.77898893602124
2002-12-24,109.14848207558465
2002-12-25,108.92545035661725
2002-12-26,109.05947487960735
2002-12-27,108.41057394053358
2002-12-30,106.60638953108008
2002-12-31,106.95128511224642
2003-01-01,106.95128511224642
2003-01-02,107.60533733727839
2003-01-03,109.88984601971849
2003-01-06,111.96012686481026
2003-01-07,111.4222162162893
2003-01-08,111.77566959883426
2003-01-09,111.53351423984506
2003-01-10,112.33525669411807
2003-01-13,114.40279291079807
2003-01-14,115.22362090634255
2003-01-15,115.1996301471171
2003-01-16,114.39836645957274
2003-01-17,113.8644935442109
2003-01-20,114.08464727064843
2003-01-21,113.37530120142182
2003-01-22,112.59918293489842
2003-01-23,113.67155493202321
2003-01-24,113.04995209759436
2003-01-27,111.50984844986127
2003-01-28,110.63012653686293
2003-01-29,109.98478940196554
2003-01-30,110.48242132895608
2003-01-31,110.16524159356577
2003-02-03,109.91929434125323
2003-02-04,110.96560343343181
2003-02-05,110.47758035342832
2003-02-06,109.03992092733877
2003-02-07,108.45631680612024
2003-02-10,107.7933323827874
2003-02-11,107.16521629564741
2003-02-12,108.39054062297961
2003-02-13,106.69666514964584
2003-02-14,106.00992082365117
2003-02-17,108.03238261218044
2003-02-18,108.14148735372235
2003-02-19,108.42876434153428
2003-02-20,107.95749124854959
2003-02-21,108.028481682497
2003-02-24,109.55434597289849
2003-02-25,107.11788751381839
2003-02-26,107.36486499586672
2003-02-27,106.57613320231656
2003-02-28,106.32741024307411
2003-03-03,108.08945225813754
2003-03-04,107.39372558737735
2003-03-05,105.70090550884628
2003-03-06,104.7415018733571
2003-03-07,103.14830544725538
2003-03-10,102.37093488839275
2003-03-11,100.53189883228866
2003-03-12,99.73165193335207
2003-03-13,99.75003940076195
2003-03-14,101.7060573476533
2003-03-17,99.52112977667845
2003-03-18,102.67288205713177
2003-03-19,102.9489872115521
2003-03-20,105.38403318639016
2003-03-21,105.45800724452299
2003-03-24,104.92665261998783
2003-03-25,104.32520419732893
2003-03-26,105.29808767228806
2003-03-27,105.0476608114581
2003-03-28,105.40846153676932
2003-03-31,103.92978245288337
2003-04-01,103.54420978619272
2003-04-02,103.62158971520822
2003-04-03,104.31658615950367
2003-04-04,106.03239624829723
2003-04-07,107.98076835414676
2003-04-08,108.07455153953977
2003-04-09,107.01005650915423
2003-04-10,107.63861216270031
2003-04-11,108.11146449378614
2003-04-14,108.13329399217454
2003-04-15,109.49195916800541
2003-04-16,111.22069299416486
2003-04-17,110.70899212031742
2003-04-18,111.29888249032314
2003-04-21,110.81576061259713
2003-04-22,110.49275734351433
2003-04-23,110.34068053558428
2003-04-24,109.17072337022012
2003-04-25,107.28384947672672
2003-04-28,107.20515800565977
2003-04-29,109.89971450744578
2003-04-30,110.29653928646917
2003-05-01,110.5442942029195
2003-05-02,110.07545626464771
2003-05-05,110.58978954976448
2003-05-06,110.93259567747288
2003-05-07,111.98037573678783
2003-05-08,112.14882570376633
2003-05-09,112.16544261577211
2003-05-12,113.45323468297997
2003-05-13,113.34524416016515
2003-05-14,113.13745438012184
2003-05-15,113.10716353140106
2003-05-16,112.86145269604495
2003-05-19,112.52154822444601
2003-05-20,112.31526666061202
2003-05-21,112.51598592986086
2003-05-22,113.42142392490734
2003-05-23,115.10529807183116
2003-05-26,116.40679326841725
2003-05-27,115.64173995439089
2003-05-28,116.25760067574937
2003-05-29,116.66667006409266
2003-05-30,116.76067115175208
2003-06-02,119.03430919724298
2003-06-03,118.70680925644953
2003-06-04,120.0163967118167
2003-06-05,121.00653310465607
2003-06-06,120.59911866211684
2003-06-09,121.15775317279245
2003-06-10,121.12192828902467
2003-06-11,122.0601682941849
2003-06-12,123.14764661721532
2003-06-13,124.10718424291177
2003-06-16,124.24619686937943
2003-06-17,126.24059028667155
2003-06-18,126.32340504373892
2003-06-19,126.75768809202425
2003-06-20,126.58651616198809
2003-06-23,125.09761484534279
2003-06-24,124.0261801015187
2003-06-25,125.23857822913398
2003-06-26,124.07105969778506
2003-06-27,124.47180678787629
2003-06-30,123.86494551521977
2003-07-01,125.70043731177574
2003-07-02,126.85433202041362
2003-07-03,127.98914094816092
2003-07-04,127.82044877028824
2003-07-07,129.10038375813443
2003-07-08,127.63885765082932
2003-07-09,126.50848552303641
2003-07-10,126.18757009951187
2003-07-11,126.60613102008962
2003-07-14,128.6832073870601
2003-07-15,127.95471474369799
2003-07-16,128.54503306035375
2003-07-17,127.07260890859726
2003-07-18,125.42390558062475
2003-07-21,125.80419985004424
2003-07-22,125.62967369117725
2003-07-23,126.33225657130676
2003-07-24,127.82553896239871
2003-07-25,128.14304838180402
2003-07-28,129.22309383226934
2003-07-29,129.0796441763392
2003-07-30,127.09702395791582
2003-07-31,127.24127120503748
2003-08-01,128.57278233776321
2003-08-04,127.63899715245752
2003-08-05,126.4118998662636
2003-08-06,125.75593316856404
2003-08-07,126.29496634655793
2003-08-08,126.70811269739984
2003-08-11,127.66512917273087
2003-08-12,127.89962645338393
2003-08-13,129.49712582204867
2003-08-14,130.03796761915902
2003-08-15,130.2711362760909
2003-08-18,130.6665356170881
2003-08-19,130.60375142205643
2003-08-20,131.4932076096021
2003-08-21,132.51894144799564
2003-08-22,132.6121675890886
2003-08-25,132.51549059136428
2003-08-26,130.43321606852328
2003-08-27,130.14827398053623
2003-08-28,129.8061570853025
2003-08-29,131.40008582202486
2003-09-01,131.86366646958518
2003-09-02,131.6846925152651
2003-09-03,131.78431344311218
2003-09-04,132.01883366006496
2003-09-05,132.3798502284281
2003-09-08,133.3256033477692
2003-09-09,133.6090115897139
2003-09-10,132.91148410944683
2003-09-11,133.16814074520536
2003-09-12,133.6274615193057
2003-09-15,133.19794702998863
2003-09-16,133.4399182338641
2003-09-17,133.65485901924643
2003-09-18,133.63501806843425
2003-09-19,133.46940228978897
2003-09-22,133.30052155143727
2003-09-23,133.56511727557756
2003-09-24,134.9224338502002
2003-09-25,134.24363502626687
2003-09-26,133.13807243656302
2003-09-29,132.80529787891632
2003-09-30,133.33394673314828
2003-10-01,133.92088564412214
2003-10-02,136.01320875890337
2003-10-03,136.423230446869
2003-10-06,137.0060800789876
2003-10-07,138.31000897669327
2003-10-08,139.1217912838478
2003-10-09,140.78302092300615
2003-10-10,142.1556081962836
2003-10-13,142.66259729364927
2003-10-14,141.37364890878314
2003-10-15,141.43433517754036
2003-10-16,142.53956880399494
2003-10-17,142.7233704919026
2003-10-20,143.5220385250313
2003-10-21,144.22452257036366
2003-10-22,144.67248762054157
2003-10-23,141.8294905581889
2003-10-24,141.60034660777842
2003-10-27,142.31501245465896
2003-10-28,143.39341000621275
2003-10-29,144.0265814158874
2003-10-30,144.6801062699859
2003-10-31,144.3754672241245
2003-11-03,144.52894586247587
2003-11-04,145.16430993407735
2003-11-05,146.36943022660856
2003-11-06,144.42209718638895
2003-11-07,145.10923246045243
2003-11-10,144.96623134142752
2003-11-11,143.48342130234838
2003-11-12,144.21158160941795
2003-11-13,146.2433016443528
2003-11-14,145.85883504441242
2003-11-17,143.41076899564663
2003-11-18,144.36626565333188
2003-11-19,142.77339708147298
2003-11-20,142.32466809564085
2003-11-21,142.19155681308646
2003-11-24,141.16084839441183
2003-11-25,142.27239979436226
2003-11-26,143.71912172530656
2003-11-27,142.98196590677495
2003-11-28,144.0939027328317
2003-12-01,145.55967200605417
2003-12-02,146.46142946168422
2003-12-03,147.65093857354782
2003-12-04,147.82464055955344
2003-12-05,147.416421025791
2003-12-08,147.83124164607554
2003-12-09,148.57294873380502
2003-12-10,148.9427627799016
2003-12-11,148.40489628491338
2003-12-12,150.37378442891114
2003-12-15,151.3826358647996
2003-12-16,150.16188785371466
2003-12-17,149.25639782812803
2003-12-18,149.55117249979813
2003-12-19,150.10893916800762
2003-12-22,150.80116661235456
2003-12-23,150.875421765952
2003-12-24,151.71719885484956
2003-12-25,151.74208613425867
2003-12-26,151.618195800964
2003-12-29,152.42787157373297
2003-12-30,154.5390551902818
2003-12-31,155.8487225712337
2004-01-01,155.8487225712337
2004-01-02,158.07102254135145
2004-01-05,159.76279442562668
2004-01-06,160.2454183266329
2004-01-07,160.06152534243142
2004-01-08,160.95755206128948
2004-01-09,162.70998766425237
2004-01-12,163.1108534058782
2004-01-13,162.80425527159866
2004-01-14,163.1215332188016
2004-01-15,161.5845792038539
2004-01-16,160.8080741979706
2004-01-19,160.5551903838812
2004-01-20,162.10538922936126
2004-01-21,163.0640059454691
2004-01-22,164.00882028954967
2004-01-23,164.21535765499084
2004-01-26,163.84696866171956
2004-01-27,164.22109033005464
2004-01-28,163.44535585158712
2004-01-29,160.20829117119632
2004-01-30,160.34228090414922
2004-02-02,159.65525203461226
2004-02-03,159.855624020571
2004-02-04,158.9768966047518
2004-02-05,159.78345988881418
2004-02-06,161.57108188928026
2004-02-09,164.52633428087114
2004-02-10,164.52027943998613
2004-02-11,165.32528666818584
2004-02-12,166.95508699527568
2004-02-13,168.51511770687617
2004-02-16,168.624265227142
2004-02-17,169.92888451775312
2004-02-18,170.1428823580776
2004-02-19,169.30346742720283
2004-02-20,167.78466432034136
2004-02-23,166.8721049383913
2004-02-24,166.7007871116821
2004-02-25,166.80940267644812
2004-02-26,166.95844362919848
2004-02-27,168.4222078192408
2004-03-01,169.76659451999618
2004-03-02,170.50007485992376
2004-03-03,167.3002851240706
2004-03-04,169.08963052353687
2004-03-05,170.03774058062038
2004-03-08,169.89123677548443
2004-03-09,171.00512430371666
2004-03-10,167.9469486045501
2004-03-11,166.0913711890436
2004-03-12,163.8707480566545
2004-03-15,163.6482070318303
2004-03-16,165.0654115975547
2004-03-17,166.35503296138998
2004-03-18,168.0794994646148
2004-03-19,168.49281683664748
2004-03-22,165.8188145837566
2004-03-23,165.2909701889322
2004-03-24,165.5017490631263
2004-03-25,163.95180196707307
2004-03-26,165.0917635074305
2004-03-29,166.39705836613183
2004-03-30,167.91155558308486
2004-03-31,169.4791454108637
2004-04-01,170.63233222488282
2004-04-02,170.10743226046907
2004-04-05,169.95026051260783
2004-04-06,171.35122768133002
2004-04-07,172.0076657163277
2004-04-08,171.86919813031827
2004-04-09,171.24095665413435
2004-04-12,172.7198736256322
2004-04-13,171.15848506691376
2004-04-14,167.6993827088892
2004-04-15,167.41413758261572
2004-04-16,166.87288392863283
2004-04-19,167.52456809083182
2004-04-20,167.45178912813617
2004-04-21,166.33786592027587
2004-04-22,165.10301896799598
2004-04-23,166.58804500813437
2004-04-26,165.28472976773324
2004-04-27,164.8557172229539
2004-04-28,163.15867105630224
2004-04-29,159.00821969272346
2004-04-30,157.57579020823383
2004-05-03,156.98644335348806
2004-05-04,159.34167244571847
2004-05-05,158.79658438181397
2004-05-06,157.77375778191285
2004-05-07,155.51300287281674
2004-05-10,148.79295839009333
2004-05-11,149.3779083300896
2004-05-12,151.95023450381373
2004-05-13,149.19920324085464
2004-05-14,146.8754299525714
2004-05-17,143.43295970168677
2004-05-18,144.78848262614426
2004-05-19,150.68499260025968
2004-05-20,148.86716004818686
2004-05-21,152.13570042694397
2004-05-24,152.53667206376645
2004-05-25,152.4520391542145
2004-05-26,153.36488170152995
2004-05-27,156.83997629364364
2004-05-28,157.39939235320705
2004-05-31,156.62889493451354
2004-06-01,156.5121764028614
2004-06-02,155.04555151686085
2004-06-03,151.5991840252773
2004-06-04,152.44590138013155
2004-06-07,156.84243840191598
2004-06-08,156.6340386303674
2004-06-09,154.87589028067097
2004-06-10,154.51683002949576
2004-06-11,152.76178125616784
2004-06-14,151.24363424994255
2004-06-15,151.68228650582824
2004-06-16,152.13876796864255
2004-06-17,152.3564206713363
2004-06-18,151.81472480379242
2004-06-21,152.7874393750675
2004-06-22,152.16236161242404
2004-06-23,152.79807983227175
2004-06-24,156.02303910210622
2004-06-25,156.76896163981215
2004-06-28,156.14656598048495
2004-06-29,155.38172822222103
2004-06-30,156.7034676499616
2004-07-01,157.4896143098052
2004-07-02,157.45790768947592
2004-07-05,157.51809277896726
2004-07-06,158.93253208940573
2004-07-07,160.65454904486887
2004-07-08,159.5890197380971
2004-07-09,160.02203866281002
2004-07-12,160.5353937072083
2004-07-13,160.00342763735785
2004-07-14,157.82996007462444
2004-07-15,157.08631310686837
2004-07-16,158.40635542863188
2004-07-19,159.27012545352778
2004-07-20,157.27645307077333
2004-07-21,157.17274095581175
2004-07-22,156.1222723983896
