Date,AC ASIA VALUE
2000-12-29,100.0
2001-01-01,100.0600214466163
2001-01-02,100.01042184370587
2001-01-03,99.90661131215745
2001-01-04,99.46761196441786
2001-01-05,100.54193035029716
2001-01-08,100.58888672626196
2001-01-09,99.40004171490791
2001-01-10,98.09057484073224
2001-01-11,95.39267413247256
2001-01-12,95.09349515910155
2001-01-15,94.90735935556512
2001-01-16,96.87460365723832
2001-01-17,97.66825179507453
2001-01-18,98.73256601782155
2001-01-19,98.98965224950375
2001-01-22,99.67051213641315
2001-01-23,99.54278171419217
2001-01-24,98.8269375419062
2001-01-25,99.24800911306573
2001-01-26,98.73393566143834
2001-01-29,99.31140115738502
2001-01-30,99.73984213523804
2001-01-31,100.54464914438839
2001-02-01,101.22739071143431
2001-02-02,100.41800823695932
2001-02-05,99.03923330512436
2001-02-06,98.68464248277812
2001-02-07,98.21437688495887
2001-02-08,97.5380625607451
2001-02-09,98.02786018143448
2001-02-12,98.08972829201419
2001-02-13,98.50983429242258
2001-02-14,99.06676355567838
2001-02-15,99.94353172353269
2001-02-16,99.1227975090345
2001-02-19,97.99100422671899
2001-02-20,99.08100846343592
2001-02-21,98.04875828682255
2001-02-22,98.82920854874816
2001-02-23,99.73791314988928
2001-02-26,100.60764664208598
2001-02-27,100.18656873085023
2001-02-28,99.2589019283049
2001-03-01,98.58401395073268
2001-03-02,95.56377045681123
2001-03-05,95.50160363333792
2001-03-06,96.99784369368669
2001-03-07,96.85814918523828
2001-03-08,97.1715037917159
2001-03-09,96.77058539901101
2001-03-12,93.78417500463725
2001-03-13,91.59149205003665
2001-03-14,89.93829754007336
2001-03-15,91.07057311463636
2001-03-16,90.4402667720449
2001-03-19,90.65395820989583
2001-03-20,90.2016242940152
2001-03-21,93.96622597844954
2001-03-22,91.71589083473035
2001-03-23,93.16344105192498
2001-03-26,95.64127079530056
2001-03-27,95.48060075256508
2001-03-28,96.9247029967665
2001-03-29,93.92474003523166
2001-03-30,92.6820407455515
2001-04-02,91.05945523948604
2001-04-03,92.94491722490812
2001-04-04,93.71724549736876
2001-04-05,94.90641454383628
2001-04-06,94.67390370395188
2001-04-09,91.61644013386405
2001-04-10,91.0205641781112
2001-04-11,92.34564104299568
2001-04-12,93.66083711198085
2001-04-13,93.47966391035412
2001-04-16,92.70010628867853
2001-04-17,92.87083790361125
2001-04-18,95.58540607772693
2001-04-19,96.85067001959128
2001-04-20,96.05538040875099
2001-04-23,96.63301547731663
2001-04-24,96.39773989383579
2001-04-25,97.24468387849869
2001-04-26,98.12974382152969
2001-04-27,98.09913014882376
2001-04-30,98.44237717647763
2001-05-01,101.50695023892655
2001-05-02,102.45611246242979
2001-05-03,103.12142375756743
2001-05-04,102.85181007751665
2001-05-07,103.33804262564851
2001-05-08,101.01727679340694
2001-05-09,100.06003361447577
2001-05-10,98.9721952081625
2001-05-11,99.37946430150087
2001-05-14,98.08933968610442
2001-05-15,98.69654779084797
2001-05-16,97.60305584092586
2001-05-17,98.84047681631563
2001-05-18,98.05546144284985
2001-05-21,99.2791917033004
2001-05-22,99.35169261150759
2001-05-23,100.63961632271194
2001-05-24,100.90755463269028
2001-05-25,99.78447205097228
