Date,AC PACIFIC VALUE
2000-12-29,100.0
2001-01-01,100.03538583630748
2001-01-02,100.10696957658038
2001-01-03,99.96698784994342
2001-01-04,99.77388428736243
2001-01-05,100.78469023819677
2001-01-08,100.68000605414719
2001-01-09,99.49218140806342
2001-01-10,98.26148715903844
2001-01-11,95.68883624597025
2001-01-12,95.4237928814664
2001-01-15,95.18682912578025
2001-01-16,97.04791796552833
2001-01-17,97.79225562874687
2001-01-18,98.90856826804131
2001-01-19,99.19050826606548
2001-01-22,99.75646781311502
2001-01-23,99.53934757341204
2001-01-24,98.68316999757634
2001-01-25,99.18563381656875
2001-01-26,98.67700217913995
2001-01-29,99.25236740057827
2001-01-30,99.66574392795069
2001-01-31,100.52941397986083
2001-02-01,101.35586879683501
2001-02-02,100.47828006241028
2001-02-05,98.98217507156161
2001-02-06,98.67977600135978
2001-02-07,98.2127965760439
2001-02-08,97.41445085577207
2001-02-09,97.79929171126474
2001-02-12,97.96948283652688
2001-02-13,98.38612839563758
2001-02-14,98.84766983121975
2001-02-15,99.53289719557928
2001-02-16,98.90079219855967
2001-02-19,97.74333604941774
2001-02-20,98.69878130082554
2001-02-21,97.83634854204529
2001-02-22,98.49510897826258
2001-02-23,99.4522187015199
2001-02-26,100.32220826004101
2001-02-27,99.9854518287603
2001-02-28,99.13769173959712
2001-03-01,98.50489761513155
2001-03-02,95.72840083178211
2001-03-05,95.63411459277155
2001-03-06,96.88061030899817
2001-03-07,96.79100142054313
2001-03-08,97.04991384449318
2001-03-09,96.80726515070204
2001-03-12,93.99405448630884
2001-03-13,91.77904169791455
2001-03-14,90.11819310951631
2001-03-15,91.05814053085366
2001-03-16,90.51579105255816
2001-03-19,90.68980770829003
2001-03-20,90.33315176778424
2001-03-21,93.64246512531936
2001-03-22,91.40069208217135
2001-03-23,92.77090800048124
2001-03-26,95.24922274522852
2001-03-27,95.06714832916957
2001-03-28,96.38455819994974
2001-03-29,93.52327232109148
2001-03-30,92.31097434336507
2001-04-02,90.89783290627904
2001-04-03,92.57714784752446
2001-04-04,93.42773631272439
2001-04-05,94.59289742002979
2001-04-06,94.51509281912284
2001-04-09,91.56367486898216
2001-04-10,91.14366277171992
2001-04-11,92.6715397320138
2001-04-12,94.1194588696326
2001-04-13,93.94838633302582
2001-04-16,93.18634067984284
2001-04-17,93.1850741451136
2001-04-18,95.51464012736099
2001-04-19,97.09879638256182
2001-04-20,96.42222167263398
2001-04-23,96.8476466201943
2001-04-24,96.55650203261663
2001-04-25,97.33368162592657
2001-04-26,98.28777413841935
2001-04-27,98.35074950425765
2001-04-30,98.75960455460195
2001-05-01,101.72179965843476
2001-05-02,102.68382917151189
2001-05-03,103.45567750213097
2001-05-04,103.05075999940057
2001-05-07,103.51407812617059
2001-05-08,101.30048053068695
2001-05-09,100.44400073361095
2001-05-10,99.65174587103203
2001-05-11,99.96341406821709
2001-05-14,98.69388180345436
2001-05-15,99.25821746682047
2001-05-16,98.18915037555237
2001-05-17,99.43714253464248
2001-05-18,98.63986382262834
2001-05-21,99.9934395488826
2001-05-22,99.97367156330593
2001-05-23,101.07976671542012
2001-05-24,101.20914011329045
2001-05-25,100.28526014266559
2001-05-28,99.2042730198798
2001-05-29,100.07075191207858
2001-05-30,98.6766742409495
2001-05-31,98.56394018003012
2001-06-01,98.30233261226209
2001-06-04,98.35114034725936
2001-06-05,98.15694661585512
2001-06-06,98.27879372046417
2001-06-07,98.69561729018059
2001-06-08,98.69487503694529
2001-06-11,97.77862654870152
2001-06-12,96.11242255832116
2001-06-13,96.26555267095462
2001-06-14,95.71224696015759
2001-06-15,95.15156165015591
2001-06-18,94.57117123942831
2001-06-19,94.1335855274148
2001-06-20,93.73915079019918
2001-06-21,95.04520984000477
2001-06-22,95.62822129123168
2001-06-25,95.24366658021
2001-06-26,95.43548443729192
2001-06-27,95.06533759485231
2001-06-28,93.92412878826674
2001-06-29,95.38125352285763
2001-07-02,94.8649981489913
2001-07-03,95.24132109771404
2001-07-04,94.59949779422382
2001-07-05,93.83863638545293
2001-07-06,92.07565245110969
2001-07-09,91.56265990523337
2001-07-10,92.60858483771243
2001-07-11,91.82254446614441
2001-07-12,93.02725898433326
2001-07-13,92.11434387485957
2001-07-16,91.93850738511928
2001-07-17,90.85072771623248
2001-07-18,89.90230792406953
2001-07-19,89.71764513696323
2001-07-20,89.70546418920523
2001-07-23,87.03987608809885
2001-07-24,87.71888234326306
2001-07-25,88.673935460461
2001-07-26,88.94729658651586
2001-07-27,88.9824490316426
2001-07-30,87.64878694903362
2001-07-31,89.15535720062151
2001-08-01,90.21437977687096
2001-08-02,92.1885388273458
2001-08-03,91.43424828088695
2001-08-06,91.19988885860084
2001-08-07,91.54523309320268
2001-08-08,91.53232940042854
2001-08-09,89.92012325429263
2001-08-10,90.42362326229859
2001-08-13,89.70323276841582
2001-08-14,92.19547292776357
2001-08-15,93.34027996095517
2001-08-16,92.5890531798495
2001-08-17,92.58446280019035
2001-08-20,91.39182794832324
2001-08-21,92.53101186729897
2001-08-22,93.37208620341956
2001-08-23,92.52493274599811
2001-08-24,91.94762830277728
2001-08-27,92.7905610421378
2001-08-28,92.16372099480886
2001-08-29,91.2741070395021
2001-08-30,89.99573733604093
2001-08-31,89.91303276361353
2001-09-03,88.32763034497458
2001-09-04,89.56730839013818
2001-09-05,88.13573649617875
2001-09-06,87.72800923751714
2001-09-07,87.38488584623067
2001-09-10,85.19711230282492
2001-09-11,86.16790950492903
2001-09-12,80.54802510300384
2001-09-13,81.95781401899588
2001-09-14,83.68916576316698
2001-09-17,80.06355654157204
2001-09-18,80.9004133114095
2001-09-19,82.81889709409408
2001-09-20,82.42214428805607
2001-09-21,79.86695473935465
2001-09-24,79.75014214073798
2001-09-25,79.70334412071297
2001-09-26,78.73712151096287
2001-09-27,78.29089582531529
2001-09-28,80.00502651243049
2001-10-01,80.93241568413299
2001-10-02,81.90374209767587
2001-10-03,80.93430466226495
2001-10-04,82.42847841399029
2001-10-05,82.05329183979055
2001-10-08,81.75451359574977
2001-10-09,80.74715235938287
2001-10-10,79.44058454081471
2001-10-11,80.76778969211716
2001-10-12,81.62805876051692
2001-10-15,81.41698472199164
2001-10-16,81.71588736348211
2001-10-17,82.21059423290448
2001-10-18,80.7740648755995
2001-10-19,80.56639599131485
2001-10-22,80.3531484110377
2001-10-23,81.29189668219529
2001-10-24,82.18143920906354
2001-10-25,82.87789788242738
2001-10-26,82.30530022289554
2001-10-29,80.89792896584369
2001-10-30,80.48694682618603
2001-10-31,79.93736685356842
2001-11-01,80.20992561569668
2001-11-02,79.79777894014626
2001-11-05,79.81725301796848
2001-11-06,80.5262678510552
2001-11-07,78.93826577302457
2001-11-08,79.9214307406519
2001-11-09,79.49161194129383
2001-11-12,79.50365044692118
2001-11-13,78.29179128207701
2001-11-14,78.47644348530841
2001-11-15,79.57984389864788
2001-11-16,79.62460649061681
2001-11-19,80.44313581444995
2001-11-20,80.63648019584782
2001-11-21,80.8671295022534
2001-11-22,80.83699423668337
2001-11-23,80.93088386419463
2001-11-26,82.3215494948987
2001-11-27,81.83413357158605
2001-11-28,80.16081655854607
2001-11-29,80.2128166118215
2001-11-30,81.0927069952548
2001-12-03,79.70739276483533
2001-12-04,79.4709701092675
2001-12-05,81.1423131458536
2001-12-06,81.9875451888555
2001-12-07,81.2945874778422
2001-12-10,79.53925780235184
2001-12-11,78.8802853163142
2001-12-12,80.35961931337327
2001-12-13,78.64240383717616
2001-12-14,78.11146280681322
2001-12-17,76.87025039545046
2001-12-18,76.80500695903817
2001-12-19,76.79298895349496
2001-12-20,77.49630649346108
2001-12-21,76.75426222041209
2001-12-24,76.71599811011214
2001-12-25,76.79884882418352
2001-12-26,76.30265788421627
2001-12-27,77.2871168619057
2001-12-28,78.49076882848945
2001-12-31,78.77388998226895
2002-01-01,78.77388998226895
2002-01-02,78.68025981997225
2002-01-03,78.96259991501614
2002-01-04,80.82347164841282
2002-01-07,81.56897189959089
2002-01-08,79.92787895987166
2002-01-09,79.81849571836955
2002-01-10,79.17102625255953
2002-01-11,78.66421622821964
2002-01-14,78.73845745844264
2002-01-15,77.49156376879233
2002-01-16,77.31222484766434
2002-01-17,77.05394342093837
2002-01-18,77.87409186721345
2002-01-21,78.34602707623755
2002-01-22,76.75445197767306
2002-01-23,76.58920880506366
2002-01-24,77.00777431028119
2002-01-25,77.85253679501284
2002-01-28,78.82124797759467
2002-01-29,77.93327122693933
2002-01-30,76.739742136742
2002-01-31,77.35476012178377
2002-02-01,76.35567292817001
2002-02-04,76.02566254893475
2002-02-05,74.91129123837423
2002-02-06,74.64586089828269
2002-02-07,75.0039975636373
2002-02-08,75.56200889507839
2002-02-11,76.23319949799381
2002-02-12,77.42386539061715
2002-02-13,77.75118995891498
2002-02-14,78.72024094513014
2002-02-15,78.87892381299315
2002-02-18,79.10340748749856
2002-02-19,77.14943798116207
2002-02-20,76.57810642198056
2002-02-21,77.85903132775992
2002-02-22,77.91289322334673
2002-02-25,77.52694615891959
2002-02-26,77.14541204013886
2002-02-27,78.65075505147637
2002-02-28,79.36715848974389
2002-03-01,80.50778241791336
2002-03-04,84.11527941725288
2002-03-05,84.06945340935924
2002-03-06,84.49413039501519
