Date,ACWI ex AUSTRALIA VALUE
2001-06-05,978.3817747305084
2001-06-06,969.5110100634113
2001-06-07,969.470032576424
2001-06-08,965.6310465849818
2001-06-11,958.7233582279283
2001-06-12,954.0531367224959
2001-06-13,954.5354844254301
2001-06-14,943.823343531777
2001-06-15,940.9131280255156
2001-06-18,933.5909654572106
2001-06-19,934.8339498835256
2001-06-20,934.1785674859545
2001-06-21,942.7786179360926
2001-06-22,941.6873331643303
2001-06-25,940.0553000215206
2001-06-26,935.1340839335766
2001-06-27,932.7724719082197
2001-06-28,934.8200228153179
2001-06-29,941.386601662609
2001-07-02,949.3491706028154
2001-07-03,945.7649690999506
2001-07-04,943.4756732985071
2001-07-05,935.6442614040265
2001-07-06,920.7414026219384
2001-07-09,923.3374914991311
2001-07-10,920.2623968244208
2001-07-11,914.9689454985319
2001-07-12,926.1491979084203
2001-07-13,928.9073063238326
2001-07-16,925.205945085288
2001-07-17,924.1422803951432
2001-07-18,921.2030452335556
2001-07-19,924.4822823418156
2001-07-20,922.4715282726798
2001-07-23,912.7687900570334
2001-07-24,902.0183922406866
2001-07-25,908.4437872391803
2001-07-26,916.3518601948613
2001-07-27,921.1958324664331
2001-07-30,922.5722701364349
2001-07-31,927.8712904619465
2001-08-01,932.1022446708358
2001-08-02,937.3833698686177
2001-08-03,933.0217063632222
2001-08-06,926.4358468755928
2001-08-07,928.0656730898443
2001-08-08,918.1713546060134
2001-08-09,913.7366149169263
2001-08-10,917.7507276596207
2001-08-13,918.2143261591251
2001-08-14,922.9994286295481
2001-08-15,924.6246662535084
2001-08-16,922.6611277843043
2001-08-17,911.7593847805172
2001-08-20,911.7498641517624
2001-08-21,912.5757421583066
2001-08-22,917.7527134372335
2001-08-23,914.0625294401385
2001-08-24,923.7550746278679
2001-08-27,921.9436217148925
2001-08-28,912.5307737865719
2001-08-29,906.651098351833
2001-08-30,893.315896941536
2001-08-31,896.7511492546997
2001-09-03,890.8607178940009
2001-09-04,893.5838563616704
2001-09-05,884.8993304118397
2001-09-06,870.7774432833672
2001-09-07,857.2422724351171
2001-09-10,851.9673518808507
2001-09-11,839.241450546079
2001-09-12,832.2321528296562
2001-09-13,836.8662935350641
2001-09-14,829.1291134404089
2001-09-17,805.2646648659579
2001-09-18,803.735739653099
2001-09-19,795.8838082615492
2001-09-20,770.9303137878511
2001-09-21,752.0805693665606
2001-09-24,777.681868194511
2001-09-25,785.5186772659766
2001-09-26,786.3301736779097
2001-09-27,793.1556582551565
2001-09-28,812.0012664713774
2001-10-01,806.7101751888326
2001-10-02,816.5910567690033
2001-10-03,823.7777563959547
2001-10-04,831.6427647893158
2001-10-05,827.4528098777
2001-10-08,821.4517997407638
2001-10-09,819.2076132015834
2001-10-10,831.3865062365558
2001-10-11,839.9788216622925
2001-10-12,836.898053380147
2001-10-15,829.6608174976632
2001-10-16,836.7076606441929
2001-10-17,835.2470570192975
2001-10-18,822.0439866324194
2001-10-19,815.920331335915
2001-10-22,822.6568930637621
2001-10-23,827.7955168826132
2001-10-24,826.7292112603049
2001-10-25,829.9480122440965
2001-10-26,837.821078015645
2001-10-29,824.9354093079587
2001-10-30,811.0943251768684
2001-10-31,810.8167210952637
2001-11-01,821.5420976669507
2001-11-02,821.8761888713889
2001-11-05,830.9173387056462
2001-11-06,835.7676268158746
2001-11-07,835.8965074715705
2001-11-08,842.8256715418098
2001-11-09,841.0301867761631
2001-11-12,833.7953243747868
2001-11-13,845.301384010912
2001-11-14,845.6116797247765
2001-11-15,846.204825647975
2001-11-16,848.1331832389868
2001-11-19,856.0914412772822
2001-11-20,852.4088583597411
2001-11-21,847.2249259511036
2001-11-22,850.0388562897891
2001-11-23,854.5756582252991
2001-11-26,858.6796771028762
2001-11-27,853.9915482265832
2001-11-28,841.0876292312591
2001-11-29,844.5087512655051
2001-11-30,847.6542303776795
2001-12-03,837.5390779174039
2001-12-04,849.3089003928059
2001-12-05,873.3798261599951
2001-12-06,877.0754848047542
2001-12-07,868.6590298799009
2001-12-10,852.0416764293309
2001-12-11,850.4263122289559
2001-12-12,852.1672017427713
2001-12-13,835.6470461855217
2001-12-14,834.274461050629
2001-12-17,844.0365696917561
2001-12-18,846.5329518522515
2001-12-19,845.4056835309979
2001-12-20,838.4516510266441
2001-12-21,839.392596032913
2001-12-24,838.7517611211002
2001-12-25,838.8871480579057
2001-12-26,841.5519172807536
2001-12-27,853.5798274492205
2001-12-28,858.6297266490863
2001-12-31,855.7091861567033
2002-01-01,855.7262049286901
2002-01-02,860.8959626338859
2002-01-03,874.2586247400365
2002-01-04,882.8188422062765
2002-01-07,878.9282075706352
2002-01-08,870.9827834230493
2002-01-09,867.1948433168731
2002-01-10,862.8287774649732
2002-01-11,856.6449530868456
2002-01-14,847.3486644176163
2002-01-15,850.8472356428798
2002-01-16,835.7931422421323
2002-01-17,843.3711929968255
2002-01-18,839.2386951224317
2002-01-21,838.4362102994568
2002-01-22,829.622965639612
2002-01-23,836.5022922079908
2002-01-24,842.9522738043291
2002-01-25,841.3009223504321
2002-01-28,844.4583108773205
2002-01-29,823.9893351073521
2002-01-30,823.6243258332297
2002-01-31,834.1729639096129
2002-02-01,828.7827471576352
2002-02-04,812.5971103739488
2002-02-05,803.2396497289399
2002-02-06,796.3679361326629
2002-02-07,799.1512576631743
2002-02-08,809.4017799283703
2002-02-11,821.6425575104818
2002-02-12,818.2490262359055
2002-02-13,824.0500545553926
2002-02-14,827.1999041125478
2002-02-15,819.2084422668078
2002-02-18,817.43245151069
2002-02-19,800.5986610323469
2002-02-20,802.0503049673201
2002-02-21,799.1010875732296
2002-02-22,801.6433850853435
2002-02-25,813.9199700041754
2002-02-26,815.1834125204219
2002-02-27,820.3996131141753
2002-02-28,819.1594985044412
2002-03-01,835.9330369713415
2002-03-04,863.3026303626679
2002-03-05,861.3523600124543
2002-03-06,872.8827514412297
2002-03-07,877.9843096635451
2002-03-08,882.6696302005089
2002-03-11,885.0900117986507
2002-03-12,876.9111688387574
2002-03-13,869.2655732829902
2002-03-14,872.0713311967689
2002-03-15,882.3356803787658
2002-03-18,882.3524550684067
2002-03-19,886.6493414534433
2002-03-20,876.4495446138418
2002-03-21,876.3492223332673
2002-03-22,871.4975303995203
2002-03-25,860.6046769455812
2002-03-26,864.1045124467818
2002-03-27,868.2523128459044
2002-03-28,873.7522433299215
2002-03-29,871.9980278650544
2002-04-01,873.6536246045695
2002-04-02,870.2646177126554
2002-04-03,866.7015477455639
2002-04-04,866.6212184714879
2002-04-05,865.0859810544642
2002-04-08,861.1937036740864
2002-04-09,856.4910948640462
2002-04-10,863.9597204343374
2002-04-11,849.1155390637022
2002-04-12,850.2393496140702
2002-04-15,851.3720572086356
2002-04-16,871.3435223340146
2002-04-17,876.7535882128674
2002-04-18,874.5179102089168
2002-04-19,875.3334161147166
2002-04-22,865.9925751594485
2002-04-23,862.1315838180212
2002-04-24,857.811255855304
2002-04-25,855.7188526656319
2002-04-26,847.1237248658696
2002-04-29,841.5665661738304
2002-04-30,849.203059023128
2002-05-01,853.4922630134536
2002-05-02,852.5706706731735
2002-05-03,850.0187231204515
2002-05-06,839.22074446095
2002-05-07,834.010204932307
2002-05-08,858.379197342558
2002-05-09,851.9156382917969
2002-05-10,841.8908814216852
2002-05-13,852.2341578552212
2002-05-14,863.7953277133566
2002-05-15,867.9648104343478
2002-05-16,871.1679723707678
2002-05-17,876.8238732401667
2002-05-20,869.5648005244692
2002-05-21,863.6154256506687
2002-05-22,865.8918473394949
2002-05-23,870.1578273025176
2002-05-24,867.3577948517348
2002-05-27,866.3844664791446
2002-05-28,862.3851759560622
2002-05-29,857.9419701426789
2002-05-30,853.468035801701
2002-05-31,854.5032004731851
2002-06-03,842.6760613609745
2002-06-04,837.6333169916152
2002-06-05,835.4510214176346
2002-06-06,826.817685999325
2002-06-07,822.956199453962
2002-06-10,823.0361071881885
2002-06-11,817.6256114731029
2002-06-12,815.1423998222195
2002-06-13,806.1572177849204
2002-06-14,796.9972391478947
2002-06-17,815.3669006797008
2002-06-18,817.1904225190418
2002-06-19,804.1954431238147
2002-06-20,795.1025946230378
2002-06-21,790.1192909914325
2002-06-24,786.7896696895466
2002-06-25,783.8361624357466
2002-06-26,773.9866615591735
2002-06-27,783.1139802295373
2002-06-28,799.6201799857072
2002-07-01,790.827018970818
2002-07-02,773.3302680202887
2002-07-03,768.3152403070152
2002-07-04,771.935754136648
2002-07-05,796.1960823280804
2002-07-08,794.210874282149
2002-07-09,785.6470961241746
2002-07-10,764.1356601311636
2002-07-11,757.6617402096911
2002-07-12,755.0522544633392
2002-07-15,743.7190900443245
2002-07-16,736.9047331198803
2002-07-17,744.1161628653142
2002-07-18,739.5672889967601
2002-07-19,714.46211053994
2002-07-22,684.33127977299
2002-07-23,661.4526761222062
2002-07-24,676.9149596149447
2002-07-25,681.575582550278
2002-07-26,683.641186766912
2002-07-29,714.2943813701434
2002-07-30,718.9457356664301
2002-07-31,721.8840872507675
2002-08-01,701.2290888610232
2002-08-02,689.9464172180035
2002-08-05,668.3687539049191
2002-08-06,681.6664961490554
2002-08-07,688.6735448903436
2002-08-08,709.9356680237528
2002-08-09,717.8667151786406
2002-08-12,711.1736928624016
2002-08-13,704.6280230240917
2002-08-14,717.5246529002078
2002-08-15,728.4491181383604
2002-08-16,729.7104424124818
2002-08-19,743.87243691291
2002-08-20,734.8574508408158
2002-08-21,744.4044537346849
2002-08-22,753.6422381450041
2002-08-23,740.6057264979147
2002-08-26,745.4044879238822
2002-08-27,746.5841184087095
2002-08-28,728.0065717189742
2002-08-29,724.0695830811745
2002-08-30,724.2210872268394
2002-09-02,720.4256222149364
2002-09-03,693.6705560985324
2002-09-04,698.0504692443717
2002-09-05,690.2589204516942
2002-09-06,701.4506990682149
2002-09-09,701.8989832806749
2002-09-10,708.6513000186333
2002-09-11,712.7388803039562
2002-09-12,695.9672558779881
2002-09-13,690.6819773582133
2002-09-16,687.7950737981744
2002-09-17,678.9783158836077
2002-09-18,670.1391379041281
2002-09-19,657.4504436546185
2002-09-20,656.6679952227762
2002-09-23,644.152382131744
2002-09-24,631.0170248468028
2002-09-25,640.7139096179778
2002-09-26,658.5348055183732
2002-09-27,648.4620545028808
2002-09-30,635.7906611881015
2002-10-01,650.0781956801004
2002-10-02,642.4052758598184
2002-10-03,634.339071112705
2002-10-04,620.7162888249193
2002-10-07,605.703981255273
2002-10-08,605.6237907626725
2002-10-09,592.8362038479758
2002-10-10,611.6218461858512
2002-10-11,637.3246100965255
2002-10-14,634.5879243472261
2002-10-15,668.8012756861788
2002-10-16,657.4036185526189
2002-10-17,672.2270182755303
2002-10-18,673.340933394714
2002-10-21,682.1641994312207
2002-10-22,676.2351590715859
2002-10-23,674.2104225358146
2002-10-24,675.1032205949101
2002-10-25,679.5940138557147
2002-10-28,681.72130997451
2002-10-29,667.960587072848
2002-10-30,678.4824370376895
2002-10-31,679.8208827878352
2002-11-01,686.8227521698697
2002-11-04,698.9520462859416
2002-11-05,706.2134727972888
2002-11-06,706.7696503264968
2002-11-07,693.6198274423322
2002-11-08,688.6443971888873
2002-11-11,675.9593110939397
2002-11-12,682.9977127877883
2002-11-13,678.8352539773297
2002-11-14,690.7944758957747
2002-11-15,699.18996219729
2002-11-18,697.0063386523883
2002-11-19,694.2914809912312
2002-11-20,700.8841269865698
2002-11-21,720.0287805563842
2002-11-22,720.7898595577894
2002-11-25,721.3925574328772
2002-11-26,706.3830074636137
2002-11-27,723.7337413151176
2002-11-28,729.0424408672527
2002-11-29,729.0837370078984
2002-12-02,728.1925994230829
2002-12-03,714.971089927138
2002-12-04,707.7193619604869
2002-12-05,699.7900694392358
2002-12-06,703.0904726751054
2002-12-09,686.3744925545698
2002-12-10,694.1524400204017
2002-12-11,696.6986273044694
2002-12-12,694.6693221346359
2002-12-13,687.3517675144159
2002-12-16,704.0582270309184
2002-12-17,701.2273451046742
2002-12-18,688.7269728106653
2002-12-19,684.8546701217459
2002-12-20,693.5809160600455
2002-12-23,694.3574493639521
2002-12-24,691.7524887201488
2002-12-25,691.5793749963545
2002-12-26,692.5825020607051
2002-12-27,680.5524185798353
2002-12-30,684.2483390800405
2002-12-31,687.3614004517949
2003-01-01,687.3556895269714
2003-01-02,705.7010064794512
2003-01-03,709.3085006659076
2003-01-06,726.0061556491949
2003-01-07,718.3811272755676
2003-01-08,707.0293535931002
2003-01-09,717.9210315147456
2003-01-10,721.4685486746745
2003-01-13,722.5703206064451
2003-01-14,729.4331699002059
2003-01-15,721.4943533669348
2003-01-16,719.4616730472256
2003-01-17,709.707121215175
2003-01-20,706.1456733056496
2003-01-21,697.0621643136055
2003-01-22,688.9855464641636
2003-01-23,695.3033208317318
2003-01-24,681.58112547307
2003-01-27,666.1519660110157
2003-01-28,670.7925199057981
2003-01-29,673.4543418985115
2003-01-30,666.5273979743565
2003-01-31,670.5074357370008
2003-02-03,677.7495396535097
2003-02-04,668.4079800313338
2003-02-05,669.5423767275412
2003-02-06,661.3151448411439
2003-02-07,654.4468547216396
2003-02-10,654.2559834991774
2003-02-11,654.8314618349254
2003-02-12,647.5263202450982
2003-02-13,648.5549500233469
2003-02-14,659.1683721493316
2003-02-17,663.710726938035
2003-02-18,671.8342598463599
2003-02-19,664.7652607384452
2003-02-20,660.6495740663204
2003-02-21,665.1199841626301
2003-02-24,655.0856890638377
2003-02-25,649.1816471855238
2003-02-26,643.0754559624858
2003-02-27,648.7218288859793
2003-02-28,654.379135224966
2003-03-03,654.4505403211318
2003-03-04,644.8734892681557
2003-03-05,648.3328557584928
2003-03-06,641.5647517709024
2003-03-07,639.2192026412408
2003-03-10,622.7746168260807
2003-03-11,617.8496807271747
2003-03-12,611.658879932516
2003-03-13,632.0032654723506
2003-03-14,639.8694956721686
2003-03-17,656.143276767492
2003-03-18,659.5620378241214
2003-03-19,663.9507757105605
2003-03-20,666.2250709990492
2003-03-21,679.2619837279227
2003-03-24,660.0621980643829
2003-03-25,665.3643395556933
2003-03-26,664.477088001659
2003-03-27,660.7278275036444
2003-03-28,657.6342707270452
2003-03-31,643.8481151091997
2003-04-01,652.1351412585179
2003-04-02,667.3263090103719
2003-04-03,665.0796947633598
2003-04-04,668.806405602831
2003-04-07,677.6851991514833
2003-04-08,672.5236439594842
2003-04-09,667.0857210433448
2003-04-10,668.9052731065751
2003-04-11,667.4297561347734
2003-04-14,677.3129092980427
2003-04-15,685.1884933679402
2003-04-16,681.5359864375688
2003-04-17,689.7091783399366
2003-04-18,689.9496856298222
2003-04-21,688.7215910123314
2003-04-22,700.8190890458953
2003-04-23,709.3044007401386
2003-04-24,702.2310962557225
2003-04-25,692.2622950701019
2003-04-28,704.487940867754
2003-04-29,706.6041208736532
2003-04-30,711.8768890650992
2003-05-01,712.8678711585953
2003-05-02,720.8839565871015
2003-05-05,722.5558570512395
2003-05-06,732.2217969992929
2003-05-07,728.4790284235675
2003-05-08,719.1789721807071
2003-05-09,728.2624313494157
2003-05-12,736.3908702529484
2003-05-13,736.1708356184417
2003-05-14,736.6037473541193
2003-05-15,742.1253113126928
2003-05-16,745.1256746184281
2003-05-19,728.2377856082655
2003-05-20,728.4972335164861
2003-05-21,729.7879152998652
2003-05-22,737.3355406451544
2003-05-23,741.9398240626839
2003-05-26,742.9562679555269
2003-05-27,752.1166462359864
2003-05-28,756.0004651543444
2003-05-29,758.160470263164
2003-05-30,763.7821175301117
2003-06-02,772.9590054195932
2003-06-03,772.442801923835
2003-06-04,781.165688223908
2003-06-05,786.628700708594
2003-06-06,789.469554129084
2003-06-09,782.0625836758605
2003-06-10,785.7521042958701
2003-06-11,798.0663152848107
2003-06-12,800.8073301091082
2003-06-13,795.1113768268671
2003-06-16,808.2611701879185
2003-06-17,810.5282647390904
2003-06-18,807.5118869727365
2003-06-19,796.3439826569266
2003-06-20,798.4764287250276
2003-06-23,787.9414266556686
2003-06-24,785.7579939889406
2003-06-25,784.2027097258892
2003-06-26,785.0303192740131
2003-06-27,781.8301472191971
2003-06-30,779.7944118045199
2003-07-01,782.4418368627054
2003-07-02,791.9950068641422
2003-07-03,791.805493045528
2003-07-04,790.5567787327277
2003-07-07,802.9640809750757
2003-07-08,803.4070054637231
2003-07-09,800.4289693679658
2003-07-10,791.0599986536661
2003-07-11,795.1481445039465
2003-07-14,802.2425007294582
2003-07-15,796.5205696530272
2003-07-16,789.600154302166
2003-07-17,780.8163756396417
2003-07-18,789.3420949598226
2003-07-21,782.9993619763833
2003-07-22,788.8219649518286
2003-07-23,790.0850159750976
2003-07-24,793.3410281212762
2003-07-25,801.2625138558492
2003-07-28,803.9558590937202
2003-07-29,799.5303185101455
2003-07-30,795.9623004598658
2003-07-31,797.9565112517635
2003-08-01,792.1200136579356
2003-08-04,792.5021541690926
2003-08-05,786.4531921590747
2003-08-06,784.7848965484835
2003-08-07,789.1208656970966
2003-08-08,792.2098395085916
2003-08-11,795.7009729678597
2003-08-12,801.8915323789913
2003-08-13,801.9859201972278
2003-08-14,809.7851373473032
2003-08-15,810.2275989948511
2003-08-18,815.1533300157889
2003-08-19,816.523280940915
2003-08-20,817.4192087060487
2003-08-21,819.886508766948
2003-08-22,812.5970225627742
2003-08-25,810.8824742842987
2003-08-26,809.2812394686865
2003-08-27,810.6323039861696
2003-08-28,814.114079129577
2003-08-29,817.9466559284551
2003-09-01,822.9641695773045
2003-09-02,828.6256506951545
2003-09-03,835.224660000763
2003-09-04,835.4454117606683
2003-09-05,833.5761908334113
2003-09-08,839.8662065065404
2003-09-09,835.5619414695357
2003-09-10,827.4160189690112
2003-09-11,828.5116512571491
2003-09-12,831.8928944649884
2003-09-15,830.4200383836156
2003-09-16,839.1190793846546
2003-09-17,840.7771917532002
2003-09-18,850.8463787829824
2003-09-19,849.891376905322
2003-09-22,841.7549131892508
2003-09-23,842.5372333496058
2003-09-24,835.7467640800229
2003-09-25,829.7591075190502
2003-09-26,824.1342723503373
2003-09-29,827.4939233825901
2003-09-30,822.6480251815532
2003-10-01,839.8088534180645
2003-10-02,844.8978100722311
2003-10-03,853.75364087102
2003-10-06,857.1440727298126
2003-10-07,860.98312110261
2003-10-08,857.633167191159
2003-10-09,863.7813666587122
2003-10-10,865.6517637748588
2003-10-13,870.760460515907
2003-10-14,873.1195600375419
2003-10-15,872.4451749865596
2003-10-16,875.2247656947156
2003-10-17,869.0577766421468
2003-10-20,871.6993417351862
2003-10-21,870.7877062940013
2003-10-22,861.3824011117613
2003-10-23,856.2927001501845
2003-10-24,856.7518456592677
2003-10-27,859.9873724591787
2003-10-28,867.8543356981849
2003-10-29,872.324697972176
2003-10-30,873.8334745211865
2003-10-31,872.1620698725671
2003-11-03,876.7566676672626
2003-11-04,878.5634224915041
2003-11-05,875.3570298563872
2003-11-06,874.7457171925478
2003-11-07,878.4968103648797
2003-11-10,875.2484197740665
2003-11-11,870.3272075637389
2003-11-12,877.7825839133885
2003-11-13,881.4465243578776
2003-11-14,879.5513781790542
2003-11-17,868.370473069378
2003-11-18,866.1692990067182
2003-11-19,866.4454776076758
2003-11-20,863.8498411951265
2003-11-21,866.6189660110565
2003-11-24,872.7656465741169
2003-11-25,877.6514661037234
2003-11-26,884.487390266876
2003-11-27,885.8483760923348
2003-11-28,886.5690676925165
2003-12-01,897.89411228617
2003-12-02,900.5040030220803
2003-12-03,903.0758849233024
2003-12-04,904.1534015626046
2003-12-05,901.7534531460346
2003-12-08,905.736943320001
2003-12-09,906.1594492335065
2003-12-10,902.7038573833084
2003-12-11,908.3146546333504
2003-12-12,913.8808901005264
2003-12-15,915.2622208347076
2003-12-16,917.3392940225158
2003-12-17,918.583355306516
2003-12-18,927.1092549902417
2003-12-19,930.2737060833249
2003-12-22,934.8173144975692
2003-12-23,937.100911867564
2003-12-24,937.3023781187112
2003-12-25,937.3107791343067
2003-12-26,938.5693238281482
2003-12-29,947.2211673042095
2003-12-30,951.5818257760692
2003-12-31,955.424353813139
2004-01-01,955.4682203338191
2004-01-02,958.1920460497876
2004-01-05,971.3280735593211
2004-01-06,972.0900904195383
2004-01-07,968.2924399463824
2004-01-08,973.7524582929104
2004-01-09,970.4235153717145
2004-01-12,971.3137394269603
2004-01-13,968.4858446649969
2004-01-14,972.8683135532187
2004-01-15,971.146340613263
2004-01-16,973.1697464473909
2004-01-19,974.6413779720456
2004-01-20,978.6887594679816
2004-01-21,986.8261445416772
2004-01-22,987.8149069200148
2004-01-23,985.3268553930744
2004-01-26,986.5591761278685
2004-01-27,983.8788769697273
2004-01-28,977.806303000023
2004-01-29,970.0198541545643
2004-01-30,967.571411201166
2004-02-02,970.3812790610461
2004-02-03,970.7480105884438
2004-02-04,963.4340224337335
2004-02-05,966.2029565438672
2004-02-06,976.6579620973721
2004-02-09,979.5196368806099
2004-02-10,982.5977218804887
2004-02-11,990.9200746691344
2004-02-12,992.6613517618124
2004-02-13,990.1383391721415
2004-02-16,991.7747159792641
2004-02-17,1000.2826420222013
2004-02-18,997.1537176976364
2004-02-19,995.2883388550391
2004-02-20,987.377321326727
2004-02-23,989.6235443958046
2004-02-24,985.9244503928111
2004-02-25,985.8993310398553
2004-02-26,984.9318497199371
2004-02-27,989.1012404507229
2004-03-01,1000.3666208333437
2004-03-02,996.1214601741095
2004-03-03,992.2227468738519
2004-03-04,995.9673732338374
2004-03-05,1004.4150226878415
2004-03-08,999.7907357206973
2004-03-09,995.7881482120474
2004-03-10,980.6852356346545
2004-03-11,963.6147992123356
2004-03-12,967.270698055278
2004-03-15,957.5553165210282
2004-03-16,966.1467154121822
2004-03-17,976.6250175663189
2004-03-18,978.5584225081784
2004-03-19,972.6955670328532
2004-03-22,958.696144797209
2004-03-23,958.1052242037935
2004-03-24,954.5706636091958
2004-03-25,965.4483210084327
2004-03-26,966.4499512152053
2004-03-29,978.3084318714729
2004-03-30,982.0326881404092
2004-03-31,986.06946455278
2004-04-01,994.0690558333412
2004-04-02,996.3555965652985
2004-04-05,1000.1083420898182
2004-04-06,1000.7176320106622
2004-04-07,999.1009721346924
2004-04-08,998.5959650465584
2004-04-09,997.2462523997735
2004-04-12,1000.2988565919833
2004-04-13,989.8608692120342
2004-04-14,980.8680232391034
2004-04-15,978.8810357468947
2004-04-16,988.0722823841027
2004-04-19,986.2176321764238
2004-04-20,980.5866038821163
2004-04-21,977.1801703265683
2004-04-22,986.0511067866137
2004-04-23,985.8098060976453
2004-04-26,986.5507259972823
2004-04-27,987.9411860442206
2004-04-28,975.4140162767915
2004-04-29,969.323414690462
2004-04-30,963.5917615090154
2004-05-03,969.7574170299949
2004-05-04,977.1124007598647
2004-05-05,980.9511988283693
2004-05-06,969.364900571067
2004-05-07,951.2796284565364
2004-05-10,927.0706435797713
2004-05-11,933.2487732231053
2004-05-12,938.5445580539833
2004-05-13,936.3928670694653
2004-05-14,935.5940268905084
2004-05-17,925.2159612482266
2004-05-18,931.4559728580242
2004-05-19,942.21221358646
2004-05-20,937.3864970719451
2004-05-21,944.7932402773959
2004-05-24,947.3577318190526
2004-05-25,957.1709314154205
2004-05-26,961.7850992095034
2004-05-27,970.9559914058835
2004-05-28,969.0563329789643
2004-05-31,969.6946422674495
2004-06-01,969.2048264066264
2004-06-02,973.9857922233604
2004-06-03,967.9252309501682
2004-06-04,973.175493174563
2004-06-07,989.7571999371087
2004-06-08,989.7746820659795
2004-06-09,980.8679907077
2004-06-10,985.2629015022549
2004-06-11,981.1990015448324
2004-06-14,972.0031645272683
2004-06-15,978.3000367203288
2004-06-16,982.8689237732003
2004-06-17,985.5618885469343
2004-06-18,989.2674479792953
2004-06-21,988.9128970611042
2004-06-22,986.8862072246163
2004-06-23,993.2947213898161
2004-06-24,998.8532933515378
2004-06-25,993.3815361095349
2004-06-28,997.7506418798871
2004-06-29,995.0391910123733
2004-06-30,996.6940016218392
2004-07-01,992.3535792468776
2004-07-02,991.0921414544764
2004-07-05,988.7115805054542
2004-07-06,984.7383821662497
2004-07-07,987.5556442762642
2004-07-08,984.4264603159462
2004-07-09,988.1113305025563
2004-07-12,990.5830745947544
2004-07-13,989.0976519729662
2004-07-14,987.2553989658413
2004-07-15,981.3029881455087
2004-07-16,984.7076336274175
2004-07-19,985.2667497069007
2004-07-20,985.1606393966301
2004-07-21,977.9624210983912
2004-07-22,974.0382044128525
2004-07-23,966.5358101261565
2004-07-26,963.7786257449137
2004-07-27,967.3156655441619
2004-07-28,970.7199270869296
2004-07-29,977.0151556723671
