Date,AC FAR EAST ex JAPAN VALUE
2000-12-29,100.0
2001-01-01,100.18780980013156
2001-01-02,100.65665309775841
2001-01-03,99.52099102527447
2001-01-04,103.86854604593522
2001-01-05,107.17921673852136
2001-01-08,107.76282163951828
2001-01-09,108.460966500348
2001-01-10,106.86988271274926
2001-01-11,105.12402737353088
2001-01-12,106.37306458827683
2001-01-15,106.90992575281496
2001-01-16,107.83155904482358
2001-01-17,107.62118363793894
2001-01-18,108.59572505936136
2001-01-19,110.55863790545575
2001-01-22,112.1483836530344
2001-01-23,111.77623016563865
2001-01-24,111.79939995574526
2001-01-25,112.04926303517072
2001-01-26,111.00904836121799
2001-01-29,110.98758314393864
2001-01-30,111.01397677177995
2001-01-31,113.78270124278176
2001-02-01,113.89294293066403
2001-02-02,114.34552717107158
2001-02-05,111.4776605136793
2001-02-06,111.35136655415319
2001-02-07,110.49218506258177
2001-02-08,110.99414482673778
2001-02-09,111.8743320590769
2001-02-12,112.2137667402183
2001-02-13,113.43664244614315
2001-02-14,113.22032484370008
2001-02-15,113.63251041219937
2001-02-16,113.11176803732226
2001-02-19,112.3494293717961
2001-02-20,113.98821378743251
2001-02-21,113.009139220552
2001-02-22,111.96126887880787
2001-02-23,112.72213901226368
2001-02-26,113.81573979496602
2001-02-27,113.28041661822074
2001-02-28,112.82850857173153
2001-03-01,110.20541590752005
2001-03-02,109.23537953067041
2001-03-05,110.03816062346165
2001-03-06,111.07846743520564
2001-03-07,110.5974938738231
2001-03-08,110.62732443578555
2001-03-09,109.5048498607511
2001-03-12,105.68768075901122
2001-03-13,103.463065956717
2001-03-14,103.33406474476526
2001-03-15,103.89264840587346
2001-03-16,103.43409126760059
2001-03-19,102.6546109462218
2001-03-20,101.80020056818536
2001-03-21,101.03982382422775
2001-03-22,99.2027087240551
2001-03-23,100.56037901293163
2001-03-26,102.34029293424919
2001-03-27,101.38013018905036
2001-03-28,100.96554077418467
2001-03-29,99.96380760605699
2001-03-30,100.25849664295183
2001-04-02,98.53578092141339
2001-04-03,97.41655281682884
2001-04-04,95.00595352223712
2001-04-05,95.55038844478855
2001-04-06,96.34729064135195
2001-04-09,93.69056416672294
2001-04-10,93.44751290530942
2001-04-11,95.50388325957864
2001-04-12,96.17142849381614
2001-04-13,96.35235507098791
2001-04-16,95.66367640975726
2001-04-17,94.76631730876379
2001-04-18,96.67043540655442
2001-04-19,98.86138030507284
2001-04-20,98.34669818030162
2001-04-23,98.55189659209604
2001-04-24,98.38306442310818
2001-04-25,98.336635369479
2001-04-26,98.33258134403376
2001-04-27,98.2740609225892
2001-04-30,99.00185841996307
2001-05-01,99.11137997416772
2001-05-02,100.17976602542143
2001-05-03,100.55186417277086
2001-05-04,99.10382493296297
2001-05-07,99.69809632397528
2001-05-08,98.62362343532966
2001-05-09,98.93089813956837
2001-05-10,98.73779103553603
2001-05-11,100.17911641817251
2001-05-14,98.78047848220375
2001-05-15,98.88305859603932
2001-05-16,98.58893334446313
2001-05-17,100.40642479985793
2001-05-18,100.19705852594183
2001-05-21,100.75809576394458
2001-05-22,101.43001678160674
2001-05-23,103.14621658503006
2001-05-24,103.41679882344566
2001-05-25,102.82845194638739
2001-05-28,102.32977662425373
2001-05-29,102.58000931016407
2001-05-30,101.9246633701359
2001-05-31,101.10851814882562
2001-06-01,100.65241534414125
2001-06-04,101.26527919509346
2001-06-05,101.95965859019641
2001-06-06,102.45616713889675
2001-06-07,102.38566518968015
2001-06-08,103.52109366328021
2001-06-11,103.01085911033074
2001-06-12,102.73100381010366
2001-06-13,102.39828536016822
2001-06-14,101.17145495960122
2001-06-15,101.11239720459206
2001-06-18,100.20454030127972
2001-06-19,100.22973293544594
2001-06-20,99.7154804582689
2001-06-21,100.1384029803429
2001-06-22,100.15955146187932
2001-06-25,100.16912816143014
2001-06-26,99.4410015479749
2001-06-27,99.63185784935253
2001-06-28,98.39980490667766
2001-06-29,100.00656109845347
2001-07-02,99.18003989281614
2001-07-03,99.14151114755506
2001-07-04,98.91808607650897
2001-07-05,98.83827034773333
2001-07-06,98.40618892075865
2001-07-09,96.98745570163352
2001-07-10,97.25260141388024
2001-07-11,95.9840367694004
2001-07-12,96.87836727646736
2001-07-13,95.5684719363767
2001-07-16,94.56784072722446
2001-07-17,93.82855645681602
2001-07-18,93.05538890113993
2001-07-19,92.85443691965723
2001-07-20,92.81844925607318
2001-07-23,91.7725343619573
2001-07-24,91.09795898190646
2001-07-25,91.48537523686309
2001-07-26,92.29597661299253
2001-07-27,92.98557325565308
2001-07-30,92.75477620979271
2001-07-31,93.49535786778581
2001-08-01,94.31533446632692
2001-08-02,94.94107607850307
2001-08-03,94.89492881654313
2001-08-06,93.98560212715239
2001-08-07,93.46885886070375
2001-08-08,93.60257085669446
2001-08-09,92.21658725075059
2001-08-10,93.17198784817512
2001-08-13,93.52051620455742
2001-08-14,95.20278395135449
2001-08-15,95.64971138811953
2001-08-16,96.32302253474008
2001-08-17,96.21367299798456
2001-08-20,95.41723818381772
2001-08-21,95.86230419174109
2001-08-22,95.90649231192407
2001-08-23,95.49325784334691
2001-08-24,95.00024963573306
2001-08-27,96.20965565399432
2001-08-28,95.39734768704326
2001-08-29,95.63770118920667
2001-08-30,95.41108990637954
2001-08-31,94.73198838244839
2001-09-03,94.39369987228757
2001-09-04,95.09445138059553
2001-09-05,94.35601603027808
2001-09-06,93.31770320585197
2001-09-07,92.34376051152692
2001-09-10,91.79991198248315
2001-09-11,91.17734285800465
2001-09-12,86.00912633771908
2001-09-13,85.592231039614
2001-09-14,82.7394852531914
2001-09-17,79.19688468673739
2001-09-18,79.10054336086343
2001-09-19,80.31680970051019
2001-09-20,79.11480362309851
2001-09-21,76.37479090487646
2001-09-24,77.46315395363015
2001-09-25,76.68984884048653
2001-09-26,77.00531815165398
2001-09-27,78.14674132187481
2001-09-28,79.44228248890217
2001-10-01,79.24466191450328
2001-10-02,78.54533717417544
2001-10-03,78.89413516837281
2001-10-04,81.23956647409398
2001-10-05,81.49209555684199
2001-10-08,79.56196316175591
2001-10-09,81.51516119973995
2001-10-10,81.07905499623898
2001-10-11,82.62576113520204
2001-10-12,81.84175817014899
2001-10-15,81.59877652129109
2001-10-16,82.37371313161728
2001-10-17,83.00760674549846
2001-10-18,81.8410136114911
2001-10-19,81.64362391623845
2001-10-22,81.79144135671856
2001-10-23,82.58909810403476
2001-10-24,83.47413081835417
2001-10-25,83.65541597885347
2001-10-26,84.26149338633344
2001-10-29,83.19458184832241
2001-10-30,82.1767908621024
2001-10-31,82.39307728529324
2001-11-01,82.21440144499046
2001-11-02,82.29223766323273
2001-11-05,83.15868237453378
2001-11-06,82.99107944949043
2001-11-07,82.77600858756028
2001-11-08,83.9322250504352
2001-11-09,85.67948377181486
2001-11-12,86.62089723676547
2001-11-13,86.36311611379341
2001-11-14,87.91618879634215
2001-11-15,89.98191747728647
2001-11-16,90.32674952613007
2001-11-19,91.45116330151214
2001-11-20,91.24539811731553
2001-11-21,92.27041332860612
2001-11-22,92.54088203754239
2001-11-23,94.00174542703678
2001-11-26,96.06934187729256
2001-11-27,94.97398387938946
2001-11-28,91.8678318873437
2001-11-29,92.24259197304559
2001-11-30,93.2082873021976
2001-12-03,94.29805546552574
2001-12-04,96.06195244143206
2001-12-05,99.21032553812812
2001-12-06,100.40322987478173
2001-12-07,102.22499790939102
2001-12-10,101.30686315968501
2001-12-11,100.07544893648338
2001-12-12,101.82540447396758
2001-12-13,100.26659674057362
2001-12-14,99.58411145957108
2001-12-17,98.92902866365549
2001-12-18,98.33583227990133
2001-12-19,98.3498591986769
2001-12-20,99.35137520317251
2001-12-21,96.94347112690828
2001-12-24,97.15972373728526
2001-12-25,97.76285835480448
2001-12-26,97.91676522259178
2001-12-27,99.02888157583256
2001-12-28,100.4273214161476
2001-12-31,101.39587777831969
2002-01-01,101.39587777831969
2002-01-02,102.38328567879417
2002-01-03,103.29774142750703
2002-01-04,105.64038478092397
2002-01-07,107.98364456280169
2002-01-08,106.68176564100335
2002-01-09,107.16417564817388
2002-01-10,106.0793996534268
2002-01-11,104.8394744944503
2002-01-14,104.94112783614685
2002-01-15,103.28597151808147
2002-01-16,102.45064522202622
2002-01-17,102.74604754664685
2002-01-18,102.59452343762243
2002-01-21,104.40382900280791
2002-01-22,103.56371342052951
2002-01-23,104.15978698870293
2002-01-24,105.04874512007912
2002-01-25,107.30025427869303
2002-01-28,108.48102771491477
2002-01-29,108.73642230225718
2002-01-30,106.96783719363813
2002-01-31,107.89575767394848
2002-02-01,106.87508412909541
2002-02-04,106.60550050732962
2002-02-05,106.20102150522605
2002-02-06,106.64605373413136
2002-02-07,105.26016078042538
2002-02-08,105.76147550553728
2002-02-11,106.58649415976517
2002-02-12,106.60649079408991
2002-02-13,106.66534550687092
2002-02-14,109.54324225968224
2002-02-15,109.99343495279089
2002-02-18,110.74388413702323
2002-02-19,109.24417769828821
2002-02-20,108.35894072089604
2002-02-21,108.45904208135758
2002-02-22,107.46978997359287
2002-02-25,105.93900471717274
2002-02-26,105.81797847857457
2002-02-27,107.95626787811905
2002-02-28,107.70402926601243
2002-03-01,107.76693374897364
2002-03-04,110.49839844269613
2002-03-05,112.12397701979606
2002-03-06,112.6262295282905
2002-03-07,112.89848050870489
2002-03-08,112.86513919564682
2002-03-11,113.80591943989648
2002-03-12,114.31017613764726
2002-03-13,114.11948169988631
2002-03-14,114.37183050706395
2002-03-15,114.26104654158166
2002-03-18,114.81501557321077
2002-03-19,115.22707391249085
2002-03-20,115.01351131208078
2002-03-21,114.28673626146143
2002-03-22,115.0511680550771
2002-03-25,114.57914650435846
2002-03-26,114.31176328186764
2002-03-27,115.71359262721565
2002-03-28,115.66097549535856
2002-03-29,115.29313812206375
2002-04-01,114.28699779173391
2002-04-02,114.89925693051362
2002-04-03,115.60264140854153
2002-04-04,116.10588376798113
2002-04-05,116.44393074735852
2002-04-08,115.59642433927158
2002-04-09,114.47277364249774
2002-04-10,112.86822841192392
2002-04-11,113.84389027605269
2002-04-12,115.04299450829517
2002-04-15,116.16924071786666
2002-04-16,116.77479373056278
2002-04-17,119.9271734702235
2002-04-18,120.70867582999097
2002-04-19,121.21341530070026
2002-04-22,121.98616473837225
2002-04-23,122.21452787174803
2002-04-24,122.03069630360268
2002-04-25,119.82604129597969
2002-04-26,119.90656478840641
2002-04-29,118.15248559419422
2002-04-30,118.46688950265398
2002-05-01,118.50088441754899
2002-05-02,120.40967037596326
2002-05-03,120.99281516362258
2002-05-06,118.73122758755424
2002-05-07,118.51265361906539
2002-05-08,119.09717594334799
2002-05-09,118.89421474902439
2002-05-10,118.43648073152262
2002-05-13,118.58758700604635
2002-05-14,118.61350269397872
2002-05-15,121.0826848319475
2002-05-16,120.81584295425479
2002-05-17,122.14700386240276
2002-05-20,121.26142877966413
2002-05-21,118.89882894582487
2002-05-22,120.59568142830855
2002-05-23,119.24066884247195
2002-05-24,120.12870661563456
2002-05-27,120.05834247275273
2002-05-28,119.8378285148772
2002-05-29,118.92424140911787
2002-05-30,118.59146838779827
2002-05-31,116.6434320038894
2002-06-03,116.83661408309756
2002-06-04,116.73435427930991
2002-06-05,117.0887940416857
2002-06-06,117.22541842033314
2002-06-07,116.41777016323441
2002-06-10,117.64726172946017
2002-06-11,117.15097500459188
2002-06-12,117.05615959474142
2002-06-13,117.84449730553065
2002-06-14,116.81705965283625
2002-06-17,115.65017712368481
2002-06-18,115.10683899472106
2002-06-19,111.98724011915279
2002-06-20,113.28032284572559
2002-06-21,112.86655785154464
2002-06-24,112.47909292599381
2002-06-25,111.29189768962223
2002-06-26,107.56787943841259
2002-06-27,108.01565545860082
2002-06-28,109.94462824176264
2002-07-01,108.97534724509094
2002-07-02,109.09059799501193
2002-07-03,110.40093956287403
2002-07-04,112.40398514022648
2002-07-05,114.05279558910932
2002-07-08,114.07934060934046
2002-07-09,115.48355386334089
2002-07-10,114.88923255469835
2002-07-11,112.541508562843
2002-07-12,114.82614349396785
2002-07-15,114.6028271890123
2002-07-16,113.08617816698799
2002-07-17,112.52969761464263
2002-07-18,112.87139570650335
2002-07-19,111.54765754856071
2002-07-22,108.46466634060182
2002-07-23,110.50478780328956
2002-07-24,107.55851586049785
2002-07-25,107.12514566922597
2002-07-26,103.72595942870754
2002-07-29,104.17527811138216
2002-07-30,107.10294354883986
2002-07-31,106.91166951094867
2002-08-01,106.51459471589017
2002-08-02,105.37808077168941
2002-08-05,101.42834550965821
2002-08-06,99.78429325770331
2002-08-07,101.72144982376706
2002-08-08,101.40970707809582
2002-08-09,102.39805441630565
2002-08-12,102.26668474217699
2002-08-13,103.75716164778247
2002-08-14,104.30696000902068
