Date,ZHONG HUA VALUE
2000-12-29,100.0
2001-01-01,100.0
2001-01-02,99.08764167493455
2001-01-03,97.04334224489513
2001-01-04,102.08651464839909
2001-01-05,104.98213134594639
2001-01-08,106.2654649593159
2001-01-09,105.05607264267807
2001-01-10,104.62919160100859
2001-01-11,101.171298572211
2001-01-12,102.98390500008021
2001-01-15,102.72776346058045
2001-01-16,102.37427704689738
2001-01-17,101.09506089364304
2001-01-18,102.79018550594212
2001-01-19,105.28279567611887
2001-01-22,106.32871917363562
2001-01-23,105.31016872664857
2001-01-24,105.31084273985788
2001-01-25,105.31151676170886
2001-01-26,105.31016872664857
2001-01-29,104.28612289010852
2001-01-30,102.86168568537155
2001-01-31,104.67680709469171
2001-02-01,105.48011036063623
2001-02-02,104.37725393051065
2001-02-05,103.0121905629544
2001-02-06,103.69161580188104
2001-02-07,104.02265562105791
2001-02-08,102.87826092307422
2001-02-09,103.46909516311793
2001-02-12,103.70907338201351
2001-02-13,105.44043343723949
2001-02-14,105.90383073270682
2001-02-15,105.40087527902614
2001-02-16,104.59933659649509
2001-02-19,106.08629630992533
2001-02-20,106.79053440766744
2001-02-21,106.56508401132521
2001-02-22,106.21241042219751
2001-02-23,107.86665876834155
2001-02-26,110.16704998339127
2001-02-27,110.45609439768101
2001-02-28,109.2063726606165
2001-03-01,105.11576292420423
2001-03-02,104.01629681761833
2001-03-05,106.1161780885537
2001-03-06,108.7591911311948
2001-03-07,107.4503387428478
2001-03-08,107.25854712937694
2001-03-09,105.5027116444568
2001-03-12,101.00600686423068
2001-03-13,98.1581511873414
2001-03-14,97.34917403004764
2001-03-15,99.73857820327765
2001-03-16,99.44568150162513
2001-03-19,100.6605331699023
2001-03-20,98.74213364657086
2001-03-21,96.80234491445518
2001-03-22,93.6931781275839
2001-03-23,94.79680960173964
2001-03-26,97.45182372261158
2001-03-27,95.93481692786679
2001-03-28,96.14580301626333
2001-03-29,95.63770014000787
2001-03-30,96.95292993802026
2001-04-02,96.28736286356764
2001-04-03,95.55539140611774
2001-04-04,92.34287086367962
2001-04-05,92.3608623792823
2001-04-06,92.08425507193431
2001-04-09,89.74426029790155
2001-04-10,89.37711339533674
2001-04-11,91.4817880962194
2001-04-12,93.26072069826273
2001-04-13,93.26150910104427
2001-04-16,93.27612368441736
2001-04-17,91.09152032201821
2001-04-18,92.99855273401882
2001-04-19,95.85519619597464
2001-04-20,95.6377213230592
2001-04-23,95.20566113976912
2001-04-24,94.80052391184833
2001-04-25,94.62159872397454
2001-04-26,95.16856587274954
2001-04-27,95.80919795584573
2001-04-30,95.82299111909867
2001-05-01,95.8242164017884
2001-05-02,98.14572466402184
2001-05-03,97.72824436807093
2001-05-04,96.11800713484047
2001-05-07,97.38091692320275
