Date,RUSSIA VALUE
2001-04-24,113.62289586960786
2001-04-25,114.26539842723984
2001-04-26,120.03621868364986
2001-04-27,124.20152445976386
2001-04-30,124.1572864619614
2001-05-01,124.1572864619614
2001-05-02,124.42271444877618
2001-05-03,122.85175749684129
2001-05-04,122.41415540309193
2001-05-07,125.78955435314131
2001-05-08,128.32260622739832
2001-05-09,128.70600220835297
2001-05-10,129.95091828644968
2001-05-11,126.94974332908663
2001-05-14,125.71293859620606
2001-05-15,126.66608127872676
2001-05-16,125.52998114017035
2001-05-17,131.70729672112643
2001-05-18,132.84900779833526
2001-05-21,131.20270802812288
2001-05-22,128.99463115561724
2001-05-23,129.54732873793205
2001-05-24,128.1513841599367
2001-05-25,125.26790767546768
2001-05-28,125.67578481225402
2001-05-29,126.51388567312097
2001-05-30,130.39215858334993
2001-05-31,132.4975895810263
2001-06-01,135.84908278439744
2001-06-04,138.82131181696744
2001-06-05,137.57332051803442
2001-06-06,138.02240371900552
2001-06-07,137.80006250126073
2001-06-08,140.2334363246086
2001-06-11,140.0355934412204
2001-06-12,139.59306487934919
2001-06-13,139.10794424508234
2001-06-14,136.5097642614338
2001-06-15,138.90689276312827
2001-06-18,141.57913260739033
2001-06-19,145.3610799104293
2001-06-20,145.5319244809279
2001-06-21,147.96253251423852
2001-06-22,152.79549415747977
2001-06-25,150.10485401041268
2001-06-26,148.6292345148209
2001-06-27,147.89166071921633
2001-06-28,147.95589102528453
2001-06-29,147.27302498955072
2001-07-02,145.2744418495803
2001-07-03,145.1326253460267
2001-07-04,151.1542726566098
2001-07-05,151.56447042272708
2001-07-06,146.0402757242181
2001-07-09,143.16111467968562
2001-07-10,143.0626439811542
2001-07-11,134.98310751231156
2001-07-12,136.31464028676857
2001-07-13,136.28370140479788
2001-07-16,136.94549420900813
2001-07-17,135.65528372424194
2001-07-18,131.64734604325892
2001-07-19,135.46045125712797
2001-07-20,134.73776071740215
2001-07-23,137.27024966219975
2001-07-24,137.40708476930607
2001-07-25,139.23575699870236
2001-07-26,142.48908145762158
2001-07-27,138.72701050832467
2001-07-30,136.32076368818608
2001-07-31,133.3500919274794
2001-08-01,132.34255614336348
2001-08-02,133.8817641596457
2001-08-03,133.01027014450275
2001-08-06,130.31747408454743
2001-08-07,126.19074499683784
2001-08-08,126.97107407599648
2001-08-09,128.1748528086336
2001-08-10,127.89372290695594
2001-08-13,127.08796347701161
2001-08-14,129.73450702623694
2001-08-15,128.26642394046823
2001-08-16,126.71804067482609
2001-08-17,127.0888690723855
2001-08-20,128.74636347438468
2001-08-21,128.99303391392124
2001-08-22,132.2436964322061
2001-08-23,133.88040044119538
2001-08-24,135.6117168329652
2001-08-27,136.98374106718273
2001-08-28,138.34551317121355
2001-08-29,135.23232990339446
2001-08-30,133.23169416742275
2001-08-31,132.91359524554568
2001-09-03,135.0440450224485
2001-09-04,136.2400630171286
2001-09-05,135.44240311032198
2001-09-06,135.0331808538265
2001-09-07,133.42804144377888
2001-09-10,131.4319854840258
2001-09-11,128.26614414676257
2001-09-12,120.81687427059424
2001-09-13,123.53460441355385
2001-09-14,117.58327930089152
2001-09-17,115.57227763075733
2001-09-18,117.57921677895213
2001-09-19,120.72053518024298
2001-09-20,117.11001551828551
2001-09-21,111.26820734588692
2001-09-24,113.54938073750812
2001-09-25,110.2316417199251
2001-09-26,109.26977170723072
2001-09-27,109.29818810470898
2001-09-28,112.4759032347594
2001-10-01,112.45331768291479
2001-10-02,110.85626512810298
2001-10-03,108.24543407787773
2001-10-04,110.33124711819819
2001-10-05,110.35680004114117
2001-10-08,109.64747118643103
2001-10-09,111.0577904483851
2001-10-10,115.15189913346619
2001-10-11,120.10002526596276
2001-10-12,118.26201484222938
2001-10-15,116.5037766345251
2001-10-16,117.99400164493271
2001-10-17,121.74468849204341
2001-10-18,117.02238126082709
2001-10-19,117.93987268295689
2001-10-22,120.0022804304967
2001-10-23,123.9910212390178
2001-10-24,124.01575784196058
2001-10-25,121.18613709788268
2001-10-26,122.89784021793436
2001-10-29,122.41672078933904
2001-10-30,125.12709339400493
2001-10-31,124.31180873509543
2001-11-01,126.17744275996554
2001-11-02,126.70907672932509
2001-11-05,132.01771962883
2001-11-06,130.82844074187972
2001-11-07,130.91513805228993
2001-11-08,142.0208474516389
2001-11-09,147.66860955723072
2001-11-12,146.09073512129498
2001-11-13,156.75821632738962
2001-11-14,151.6657354886514
2001-11-15,145.36112589528702
2001-11-16,143.59923681452105
2001-11-19,147.31540982626765
2001-11-20,153.4656778906263
2001-11-21,150.16454868803916
2001-11-22,157.4417249520426
2001-11-23,154.35765059179352
2001-11-26,156.65091127046566
2001-11-27,159.4067152440493
2001-11-28,156.5067177697381
2001-11-29,155.55301824147813
2001-11-30,160.2026687766705
2001-12-03,160.37674603509464
2001-12-04,166.13909334752614
2001-12-05,165.51403246223413
2001-12-06,168.6149661586507
2001-12-07,165.59918404414756
2001-12-10,166.23676828525555
2001-12-11,167.7692283086391
2001-12-12,167.73693844407097
2001-12-13,157.90486892576516
2001-12-14,157.89331843597907
2001-12-17,161.94508168300743
2001-12-18,163.50070051352458
2001-12-19,166.47192075334402
2001-12-20,167.84608861230208
2001-12-21,168.32506696903621
2001-12-24,170.13797049519764
2001-12-25,168.01207618528355
2001-12-26,168.8268345588729
2001-12-27,170.73206008002683
2001-12-28,173.34382860894866
2001-12-31,173.84332673145244
2002-01-01,173.84332673145244
2002-01-02,173.84332673145244
2002-01-03,183.59500965834874
2002-01-04,192.5252936027775
2002-01-07,193.02578650358387
2002-01-08,198.1561691378567
2002-01-09,196.32663942467238
2002-01-10,191.31804249066872
2002-01-11,192.14082472007618
2002-01-14,183.98622031605902
2002-01-15,186.82620573217307
2002-01-16,183.6277669800076
2002-01-17,189.1529399464286
2002-01-18,186.80961552077576
2002-01-21,186.64804558091726
2002-01-22,192.89768488585563
2002-01-23,190.1617672702111
2002-01-24,179.38388487905104
2002-01-25,175.62721934772105
2002-01-28,178.1026894220379
2002-01-29,185.6664930540688
2002-01-30,178.13364045939326
2002-01-31,182.26738056661154
2002-02-01,179.56591520638574
2002-02-04,177.9902595919186
2002-02-05,176.0134759378802
2002-02-06,180.12968807768306
2002-02-07,181.7905088233489
2002-02-08,181.48988423403696
2002-02-11,180.24119762318088
2002-02-12,182.5094265430506
2002-02-13,181.01752491617606
2002-02-14,181.67315832199247
2002-02-15,179.41073302681838
2002-02-18,176.68120351137205
2002-02-19,175.04631683697525
2002-02-20,172.0967917458732
2002-02-21,176.06450699779649
2002-02-22,181.24346010993688
2002-02-25,181.7148921326319
2002-02-26,183.73219621129414
2002-02-27,180.9914028855727
2002-02-28,180.34262215550606
2002-03-01,190.9992034291768
2002-03-04,197.89439568463683
2002-03-05,197.2622366269744
2002-03-06,197.04809406964173
2002-03-07,202.77661559986387
2002-03-08,203.08448637190074
2002-03-11,197.43243239938332
2002-03-12,192.92907743639503
2002-03-13,195.78786600830023
2002-03-14,200.7350611311055
2002-03-15,201.93816231082317
2002-03-18,203.12277099291094
2002-03-19,200.6002031076422
2002-03-20,196.5619697980523
2002-03-21,200.04441742915265
2002-03-22,199.86215102803627
2002-03-25,195.08745743644369
2002-03-26,196.24131112060192
2002-03-27,197.48741907753245
2002-03-28,203.49182426171464
2002-03-29,202.60315415047242
2002-04-01,201.96744746786442
2002-04-02,197.1801543274981
2002-04-03,194.05641573952545
2002-04-04,192.97485807060622
2002-04-05,193.16200568439746
2002-04-08,193.44953371545762
2002-04-09,198.92664630529003
2002-04-10,202.67961152137977
2002-04-11,203.6040350788273
2002-04-12,199.22503584617564
2002-04-15,204.64986155486085
2002-04-16,206.29117425602354
2002-04-17,208.73761208782244
2002-04-18,212.39752737836866
2002-04-19,214.77599256642563
2002-04-22,208.79734978496302
2002-04-23,209.6364781538581
2002-04-24,213.6651975024377
2002-04-25,210.2078137722665
2002-04-26,212.78696313313458
2002-04-29,212.0437443236792
2002-04-30,206.9712533450271
2002-05-01,206.9712533450271
2002-05-02,207.37655030157595
2002-05-03,207.79805913638677
2002-05-06,206.8688176111406
2002-05-07,197.136190958226
2002-05-08,204.68726061574347
2002-05-09,203.8766667026458
2002-05-10,203.8766667026458
2002-05-13,201.5948328994734
2002-05-14,210.26643770034732
2002-05-15,211.49799558023685
2002-05-16,214.50516892746123
2002-05-17,222.90195481932645
2002-05-20,223.24522588855055
2002-05-21,219.2490259578134
2002-05-22,215.88656762533014
2002-05-23,214.48982057705325
2002-05-24,212.4878156038428
2002-05-27,215.8079394507015
2002-05-28,208.02868341826917
2002-05-29,200.64119864885598
2002-05-30,195.2708207748006
2002-05-31,197.0334524061581
2002-06-03,200.6386937025911
2002-06-04,196.31989193559602
2002-06-05,200.43869867574395
2002-06-06,207.01913005637252
2002-06-07,205.0576405611558
2002-06-10,209.49147853892035
2002-06-11,210.5089993485741
2002-06-12,209.95710314299453
2002-06-13,205.38532190122538
2002-06-14,193.87473470182206
2002-06-17,191.01030827671653
2002-06-18,184.8357043515799
2002-06-19,179.64377903965908
2002-06-20,173.0159794670701
2002-06-21,171.847452614813
2002-06-24,167.80974791769017
2002-06-25,170.8386614460965
2002-06-26,164.10847283928436
2002-06-27,172.7482244612562
2002-06-28,173.9301319418768
2002-07-01,175.94108269727187
2002-07-02,173.47798192552824
2002-07-03,173.0381922249144
2002-07-04,176.71159755551963
2002-07-05,184.009732750711
2002-07-08,183.44840165744387
2002-07-09,185.91201358548633
2002-07-10,189.9526399108855
2002-07-11,184.4479684829441
2002-07-12,183.76133780814885
2002-07-15,181.2457058531096
2002-07-16,178.4090265832256
2002-07-17,184.06768445740417
2002-07-18,182.87596313415597
2002-07-19,176.81671622388305
2002-07-22,171.52179209735826
2002-07-23,170.5154777214503
2002-07-24,158.6847869786739
2002-07-25,152.92503461520272
2002-07-26,152.776061641338
2002-07-29,158.64925197152627
2002-07-30,156.28143507688267
2002-07-31,154.08854670839818
2002-08-01,156.40819673473953
2002-08-02,154.11779771115152
2002-08-05,146.75691703461885
2002-08-06,145.65878064720286
2002-08-07,149.25719249855953
2002-08-08,151.28876304360338
2002-08-09,150.46916399600977
2002-08-12,149.56769430774838
2002-08-13,151.24948997596906
2002-08-14,155.70463913945812
2002-08-15,158.92619504548483
2002-08-16,159.41869366442924
2002-08-19,163.7319819332179
2002-08-20,164.10890751977672
2002-08-21,166.9097096860362
2002-08-22,167.47567106303748
2002-08-23,163.71699770580733
2002-08-26,162.37139695417187
2002-08-27,165.7055056214004
2002-08-28,162.50504546611174
2002-08-29,156.54017948512842
2002-08-30,155.92640616535783
2002-09-02,155.19853329635606
2002-09-03,155.36024798609833
2002-09-04,158.25949875364003
2002-09-05,156.2441557242221
2002-09-06,157.11976202303217
2002-09-09,158.08099435202328
2002-09-10,163.88993502040148
2002-09-11,167.56630153679444
2002-09-12,165.64778675929395
2002-09-13,160.5388254582036
2002-09-16,160.8451010155604
2002-09-17,161.77888646409346
2002-09-18,155.50233143083932
2002-09-19,150.76958745901106
2002-09-20,154.4700403365821
2002-09-23,153.69332121298146
2002-09-24,155.04155548362928
2002-09-25,160.79364826129367
2002-09-26,162.99343972287582
2002-09-27,158.63758646406842
2002-09-30,152.91147026337055
2002-10-01,154.56946050077624
2002-10-02,157.54885382281705
2002-10-03,158.48492895881498
2002-10-04,161.45383853087674
2002-10-07,162.05062147489866
2002-10-08,160.8803673632772
2002-10-09,156.80257633498837
2002-10-10,155.28139846076198
2002-10-11,156.6899408660977
2002-10-14,155.71731034103414
2002-10-15,161.96981674717193
2002-10-16,164.60726041709302
2002-10-17,170.04955895818952
2002-10-18,168.68833119041236
2002-10-21,169.7239892563262
2002-10-22,166.8142575065563
2002-10-23,168.21626971807697
2002-10-24,163.54297704759736
2002-10-25,164.56152881883705
2002-10-28,167.98178444547136
2002-10-29,165.45717296101165
2002-10-30,168.6172835642833
2002-10-31,171.6279094777185
2002-11-01,172.24357265813927
2002-11-04,171.83570698771422
2002-11-05,168.88834113171214
2002-11-06,166.52281277900408
2002-11-07,166.6794621531635
2002-11-08,166.68990544477413
2002-11-11,164.40591300777987
2002-11-12,168.69123585151976
2002-11-13,172.01640353999045
2002-11-14,170.50179541501964
2002-11-15,172.45083889394073
2002-11-18,173.80290954289288
2002-11-19,173.04824954196368
2002-11-20,170.82269542010997
2002-11-21,172.35696036304685
2002-11-22,168.9861196168515
2002-11-25,169.24172873756285
2002-11-26,167.49551690819652
2002-11-27,166.35829834350426
2002-11-28,169.08243807856292
2002-11-29,171.14986076539478
2002-12-02,169.8598176859548
2002-12-03,166.45377137791172
2002-12-04,164.64775577859592
2002-12-05,165.97845881297266
2002-12-06,165.77979152300946
2002-12-09,166.3399878559417
2002-12-10,165.5547635087561
2002-12-11,163.7122091917588
2002-12-12,163.7947545658348
2002-12-13,163.78725044091883
2002-12-16,160.63748063669917
2002-12-17,163.42996730452384
2002-12-18,162.1926997512866
2002-12-19,163.26795950121684
2002-12-20,163.50706610626278
2002-12-23,162.62870003030216
2002-12-24,162.07998347800316
2002-12-25,162.5977080238751
2002-12-26,164.28089906101533
2002-12-27,164.77142482181574
2002-12-30,164.85918907259423
2002-12-31,165.71013169884426
2003-01-01,165.71013169884426
2003-01-02,165.67261107426427
2003-01-03,165.64259457460025
2003-01-06,165.73264407359227
2003-01-07,165.71013169884426
2003-01-08,163.11656778590594
2003-01-09,166.41844313104352
2003-01-10,166.5057694452273
2003-01-13,165.9351404708838
2003-01-14,165.36791925668646
2003-01-15,165.16012479132584
2003-01-16,164.62637930579547
2003-01-17,161.53564949864057
2003-01-20,161.9381514700231
2003-01-21,155.26991097181048
2003-01-22,154.0846012156009
2003-01-23,154.24210791257963
2003-01-24,154.698054032117
2003-01-27,151.80841867105585
2003-01-28,155.06165999353482
2003-01-29,156.00188168499747
2003-01-30,157.71376301155658
2003-01-31,155.37909567248644
2003-02-03,155.51458213304326
2003-02-04,155.36404222908575
2003-02-05,155.70082618365223
2003-02-06,154.88095759374193
2003-02-07,157.1572593944447
2003-02-10,158.27628383959484
2003-02-11,162.5971946942437
2003-02-12,161.93666230026267
2003-02-13,163.29541135359392
2003-02-14,163.6931348692468
2003-02-17,163.81438019207974
2003-02-18,164.83647549993412
2003-02-19,163.25490548860074
2003-02-20,163.40176952093523
2003-02-21,164.74944045084862
2003-02-24,164.83791033154583
2003-02-25,165.75060391529306
2003-02-26,165.7667036349805
2003-02-27,165.94579871741703
2003-02-28,168.12096950375434
2003-03-03,173.85983902681687
2003-03-04,173.13469630438598
2003-03-05,177.41780118261843
2003-03-06,178.76997269552197
2003-03-07,175.78135763344713
2003-03-10,175.78135763344713
2003-03-11,173.83082841758394
2003-03-12,171.34780402537794
2003-03-13,173.10836815344427
2003-03-14,170.4034178685228
2003-03-17,166.05406836219387
2003-03-18,162.65516867559674
2003-03-19,163.3030043099796
2003-03-20,162.823498155462
2003-03-21,164.20299111939227
2003-03-24,163.263210347017
2003-03-25,164.23663688256457
2003-03-26,163.34407079395706
2003-03-27,163.1798383868312
2003-03-28,162.50248279457335
2003-03-31,161.03506743368106
2003-04-01,161.47180462327916
2003-04-02,163.80072291769577
2003-04-03,164.16655580992364
2003-04-04,163.985104521154
2003-04-07,167.70632138572503
2003-04-08,168.70809369594542
2003-04-09,168.9674029491346
2003-04-10,166.78848500148885
2003-04-11,168.32902822774633
2003-04-14,170.91834330495777
2003-04-15,173.2175924584832
2003-04-16,174.12506177671375
2003-04-17,174.5278491388099
2003-04-18,177.34790993033334
2003-04-21,183.01980483137558
2003-04-22,184.01856232047044
2003-04-23,187.09115071543667
2003-04-24,182.8896622104831
2003-04-25,187.5961438530334
2003-04-28,194.44099959810168
2003-04-29,193.71237787192814
2003-04-30,190.52150951921615
2003-05-01,190.48394450601833
2003-05-02,190.48394450601833
2003-05-05,194.25868859633331
2003-05-06,193.65519273720523
2003-05-07,192.91317002471902
2003-05-08,189.65452187607357
2003-05-09,190.1804320608427
2003-05-12,192.83583217271877
2003-05-13,197.4700523191931
2003-05-14,198.77977118736874
2003-05-15,200.15884611012262
2003-05-16,203.56531244354957
2003-05-19,208.88242596212092
2003-05-20,203.23644417035234
2003-05-21,205.59329368409817
2003-05-22,212.35775114939946
2003-05-23,217.3306446869935
2003-05-26,220.41037287789442
2003-05-27,222.6165967856525
2003-05-28,225.86762862684623
2003-05-29,223.47799898375342
2003-05-30,225.2675985129543
2003-06-02,220.66027960355484
2003-06-03,223.21433937675613
2003-06-04,223.16196543344037
2003-06-05,223.32877939412433
2003-06-06,225.3171929003916
2003-06-09,224.77527305805182
2003-06-10,220.82844741199634
2003-06-11,221.67321088296387
2003-06-12,221.7733175465949
2003-06-13,221.65318955023767
2003-06-16,232.3550723213405
2003-06-17,238.59717925878692
2003-06-18,235.6685837460279
2003-06-19,228.79557262633028
2003-06-20,229.6660540544409
2003-06-23,229.93432620203004
2003-06-24,229.99052764663782
2003-06-25,234.66665057956817
2003-06-26,232.58860838893946
2003-06-27,233.94105833767665
2003-06-30,235.9191141181596
2003-07-01,235.5461902360727
2003-07-02,243.2225756678708
2003-07-03,238.48960027019177
2003-07-04,240.57596149584597
2003-07-07,243.3645461797561
2003-07-08,240.79994217342772
2003-07-09,229.43081694332525
2003-07-10,220.3523739675804
2003-07-11,216.39539894702025
2003-07-14,221.87692940133928
2003-07-15,223.2781784136356
2003-07-16,210.7781107153018
2003-07-17,200.76417987491263
2003-07-18,207.0475598046305
2003-07-21,209.64547452826335
2003-07-22,214.6514864282882
2003-07-23,211.46395059900723
2003-07-24,216.5042606959884
2003-07-25,219.2632638834077
2003-07-28,216.70979446455084
2003-07-29,212.94879313047898
2003-07-30,213.9329660522792
2003-07-31,217.89889501540378
2003-08-01,214.49650253790168
2003-08-04,215.85143100006312
2003-08-05,216.4300449922684
2003-08-06,216.93333666385107
2003-08-07,220.21350901554655
2003-08-08,219.78301022207435
2003-08-11,223.13536155391682
2003-08-12,223.0496827247401
2003-08-13,228.90525766577343
2003-08-14,232.21924971102112
2003-08-15,239.14772570803257
2003-08-18,245.80615810651827
2003-08-19,245.62034472279748
2003-08-20,239.20468933476147
2003-08-21,244.58306035430496
2003-08-22,244.53463973121214
2003-08-25,244.83908028617503
2003-08-26,238.560781879345
2003-08-27,238.95454182965574
2003-08-28,242.13377446854972
2003-08-29,245.49032331110388
2003-09-01,248.1016011177858
2003-09-02,250.369315651925
2003-09-03,248.35237178514356
2003-09-04,247.77942954563267
2003-09-05,243.77616603575058
2003-09-08,239.9460174311534
2003-09-09,241.9769240903526
2003-09-10,242.688348211296
2003-09-11,243.36916363317303
2003-09-12,244.52896620253944
2003-09-15,249.43796994807178
2003-09-16,251.92518792625683
2003-09-17,249.1662440661637
2003-09-18,251.8792328126283
2003-09-19,247.87822137539732
2003-09-22,246.5745231304209
2003-09-23,253.03908684860886
2003-09-24,257.4454068926493
2003-09-25,255.8130974960005
2003-09-26,254.7093190456982
2003-09-29,261.2211789908978
2003-09-30,265.15175580727913
2003-10-01,269.79599854238273
2003-10-02,277.0421636923046
2003-10-03,281.3472212719892
2003-10-06,284.36531080559433
2003-10-07,295.1468697639319
2003-10-08,310.0887058681962
2003-10-09,307.49979980965475
2003-10-10,301.8569708760428
2003-10-13,304.66069126380296
2003-10-14,313.5007253173092
2003-10-15,306.6475113622547
2003-10-16,312.3500494402669
2003-10-17,318.50945220946255
2003-10-20,315.2124442259161
2003-10-21,302.9246993569578
2003-10-22,291.7099673521004
2003-10-23,289.1415631014201
2003-10-24,292.00914279116074
2003-10-27,267.93014672060224
2003-10-28,277.93833382764643
2003-10-29,272.4491054224005
2003-10-30,245.8319482038556
2003-10-31,257.70821815938905
2003-11-03,276.30862968153724
2003-11-04,281.4768807663161
2003-11-05,278.2279148605231
2003-11-06,278.1471554740886
2003-11-07,278.09581212587864
2003-11-10,278.52085077401614
2003-11-11,268.1509356338904
2003-11-12,264.68048817468565
2003-11-13,268.3070658599009
2003-11-14,267.0771196594098
2003-11-17,259.8174782460921
2003-11-18,253.3819193082773
2003-11-19,246.80755952665191
2003-11-20,251.25425797508007
2003-11-21,260.4729064996631
2003-11-24,265.2895367306901
2003-11-25,269.59496645777017
2003-11-26,278.1685288230392
2003-11-27,277.9615825206482
2003-11-28,276.46563282840026
2003-12-01,276.58116218890507
2003-12-02,279.6979435442902
2003-12-03,285.93047461376733
2003-12-04,285.10456773795835
2003-12-05,279.26009175842927
2003-12-08,280.73701316759787
2003-12-09,287.3312023315622
2003-12-10,286.2815908788621
2003-12-11,287.90244642134087
2003-12-12,287.90244642134087
2003-12-15,291.83342174016764
2003-12-16,284.0910479593571
2003-12-17,280.40704481947944
2003-12-18,282.1972493112972
2003-12-19,290.3531074181577
2003-12-22,294.2108615058816
2003-12-23,292.93223558278027
2003-12-24,294.8064467564765
2003-12-25,294.70871221212104
2003-12-26,294.6893772012011
2003-12-29,296.52691581359534
2003-12-30,296.5141512373425
2003-12-31,297.1754666474211
2004-01-01,297.1754666474211
2004-01-02,297.1754666474211
2004-01-05,309.75361059511545
2004-01-06,311.42783844507585
2004-01-07,311.42783844507585
2004-01-08,307.8613704837334
2004-01-09,312.6743406462323
2004-01-12,310.9822403475895
2004-01-13,309.8205055909732
2004-01-14,311.2917434086807
2004-01-15,305.45843361176077
2004-01-16,307.49114094892224
2004-01-19,308.04218895801694
2004-01-20,313.1995759045473
2004-01-21,315.3528682113991
2004-01-22,317.0184758782676
2004-01-23,324.1600522222645
2004-01-26,322.9171574883609
2004-01-27,320.46363748679045
2004-01-28,318.73343635715185
2004-01-29,321.70431039059565
2004-01-30,316.565508419237
2004-02-02,313.62718711315864
2004-02-03,314.5471804070585
2004-02-04,318.63756632957643
2004-02-05,316.62084165176685
2004-02-06,311.4854530278378
2004-02-09,314.89838427684913
2004-02-10,313.15498710128486
2004-02-11,317.4203523181708
2004-02-12,324.8665360719992
2004-02-13,328.6309135898318
2004-02-16,327.10901234538824
2004-02-17,332.7229209413888
2004-02-18,331.9800252186497
2004-02-19,329.3521351390874
2004-02-20,331.4771606541252
2004-02-23,331.4771606541252
2004-02-24,331.0210279554576
2004-02-25,335.68150264057465
2004-02-26,343.4300144639989
2004-02-27,347.86157894176364
2004-03-01,356.29810614273237
2004-03-02,355.9682695382532
2004-03-03,347.5775642241026
2004-03-04,352.21393801785837
2004-03-05,357.8788771382431
2004-03-08,357.8788771382431
2004-03-09,367.422145172899
2004-03-10,360.3884995195198
2004-03-11,354.6488877030151
2004-03-12,352.5162639335327
2004-03-15,356.0248282058865
2004-03-16,358.94446893256577
2004-03-17,369.8495996507777
2004-03-18,374.1082412196804
2004-03-19,381.12508779144423
2004-03-22,376.6482895394865
2004-03-23,374.49977869770544
2004-03-24,379.2315008430601
2004-03-25,368.0619142351055
2004-03-26,373.3791478022815
2004-03-29,378.8343750392592
2004-03-30,385.00239764048956
2004-03-31,393.054491821467
2004-04-01,390.40074657865756
2004-04-02,396.4587278899836
2004-04-05,402.82751110258215
2004-04-06,395.1762493916387
2004-04-07,402.7478915170888
2004-04-08,409.388593422961
2004-04-09,412.0477767131759
2004-04-12,412.65450712604667
2004-04-13,399.4748344111926
2004-04-14,386.129125009711
2004-04-15,387.7363401351378
2004-04-16,379.0664661954259
2004-04-19,376.52270576993953
2004-04-20,375.07716911709167
2004-04-21,363.21580188527065
2004-04-22,352.5406448401432
2004-04-23,353.43397144387075
2004-04-26,360.59529094901035
2004-04-27,351.70303282955797
2004-04-28,357.7314588636819
2004-04-29,339.3001924004241
2004-04-30,338.70254995393236
2004-05-03,338.70254995393236
2004-05-04,338.70254995393236
2004-05-05,352.3881512565152
2004-05-06,358.2117463817782
2004-05-07,336.3015457724031
2004-05-10,336.3015457724031
2004-05-11,329.4737388779369
2004-05-12,335.92604184214116
2004-05-13,336.01703261750276
2004-05-14,337.48248298998107
2004-05-17,346.48012700493865
2004-05-18,344.79599141990127
2004-05-19,352.51494875462316
2004-05-20,353.73835708479504
2004-05-21,352.8950502651552
2004-05-24,357.94459871525885
2004-05-25,349.3129202091347
2004-05-26,357.8057876645084
2004-05-27,353.29304278785764
2004-05-28,335.4681557311939
2004-05-31,336.6257903641935
2004-06-01,316.92219883651916
2004-06-02,327.01904996718895
2004-06-03,330.85716694222776
2004-06-04,325.9328043876872
2004-06-07,332.73618232010915
2004-06-08,334.5773276949791
2004-06-09,339.6819773450072
2004-06-10,328.9347657633399
2004-06-11,320.5544110571919
2004-06-14,320.5544110571919
2004-06-15,304.72313808568805
2004-06-16,299.6204852189842
2004-06-17,335.763195487267
2004-06-18,344.86737180273553
2004-06-21,354.80234272973416
2004-06-22,347.15660161129
2004-06-23,345.8285423250847
2004-06-24,342.6074548455949
2004-06-25,343.4639579160802
2004-06-28,339.2020847535495
2004-06-29,329.2761534040437
2004-06-30,334.8840447986056
2004-07-01,336.90169669495725
2004-07-02,317.7225636435997
2004-07-05,314.4025320153767
2004-07-06,316.112773378747
2004-07-07,327.486065843523
2004-07-08,327.4841105231793
2004-07-09,324.53383842244455
2004-07-12,329.534748666461
2004-07-13,341.9979809531122
2004-07-14,341.23423195437124
2004-07-15,340.6981769382393
2004-07-16,339.18002186999496
2004-07-19,345.7110907551613
2004-07-20,328.9346980016354
2004-07-21,318.1626097069343
2004-07-22,300.3885235685206
2004-07-23,311.38212157455683
2004-07-26,297.62617408173065
