Date,CROATIA
2002-05-31,316.39114429420226
2002-06-03,315.041510222357
2002-06-04,315.75112663158114
2002-06-05,312.70797729825813
2002-06-06,312.2193043516477
2002-06-07,314.3924447186847
2002-06-10,312.5091025671858
2002-06-11,312.4711779008613
2002-06-12,317.49470668459963
2002-06-13,326.51770814811624
2002-06-14,328.2459828892345
2002-06-17,325.9552432032865
2002-06-18,327.4515980934055
2002-06-19,329.85111259303363
2002-06-20,331.266595519546
2002-06-21,327.1887401575376
2002-06-24,325.26859334365275
2002-06-25,322.8392336172318
2002-06-26,323.5088135780473
2002-06-27,320.86141959551105
2002-06-28,322.8567610201474
2002-07-01,316.1687872455705
2002-07-02,313.4032120981038
2002-07-03,309.8766182301685
2002-07-04,325.9907328990192
2002-07-05,320.473153363285
2002-07-08,320.33600376639396
2002-07-09,321.02859087273504
2002-07-10,311.423414386813
2002-07-11,300.8305790927423
2002-07-12,296.9093021819018
2002-07-15,286.661781796708
2002-07-16,283.26313490799794
2002-07-17,284.912613836298
2002-07-18,278.9694448394379
2002-07-19,274.7806724056047
2002-07-22,271.1982476481837
2002-07-23,270.1471617490157
2002-07-24,254.0656713213243
2002-07-25,265.0100951199436
2002-07-26,269.0225409472645
2002-07-29,272.9569611227281
2002-07-30,278.0700754230487
2002-07-31,274.0214297580015
2002-08-01,278.9778034721645
2002-08-02,280.33779556741814
2002-08-05,280.50171510183316
2002-08-06,274.7054749668581
2002-08-07,279.05726847098884
2002-08-08,277.30661709353006
2002-08-09,275.31214821003636
2002-08-12,269.71943731367276
2002-08-13,271.11723729822944
2002-08-14,270.98665144282626
2002-08-15,269.02079951868103
2002-08-16,272.07263764035196
2002-08-19,270.6765776026446
2002-08-20,269.97424666985245
2002-08-21,275.32169547227636
2002-08-22,275.4638803571847
2002-08-23,283.84790103624994
2002-08-26,284.5505489708207
2002-08-27,292.11091400651765
2002-08-28,289.1900617332074
2002-08-29,287.0451876012229
2002-08-30,287.2043080537572
2002-09-02,289.2844876690691
2002-09-03,285.77936342322323
2002-09-04,288.3123490496865
2002-09-05,292.8723651320311
2002-09-06,295.9209298883463
2002-09-09,292.32088557372765
2002-09-10,298.1130113309932
2002-09-11,298.5337219581401
2002-09-12,291.40042385271425
2002-09-13,292.27003034767756
2002-09-16,285.57680614656164
2002-09-17,291.4132423065121
2002-09-18,291.3563720944369
2002-09-19,290.3420881411367
2002-09-20,295.92266323054434
2002-09-23,292.8865890851139
2002-09-24,288.9669276960331
2002-09-25,285.4312288999579
2002-09-26,276.3918823631605
2002-09-27,277.23205366865056
2002-09-30,277.87490922007834
2002-10-01,275.51159465936786
2002-10-02,277.683501458946
2002-10-03,279.4125825224638
2002-10-04,279.068323000935
2002-10-07,276.3145457415286
2002-10-08,275.28936138839384
2002-10-09,277.663243267177
2002-10-10,276.8529096974322
2002-10-11,276.74651600014914
2002-10-14,275.60410879788543
2002-10-15,276.29244844011725
2002-10-16,267.75346549212026
2002-10-17,262.4697347004436
2002-10-18,261.89042667136295
2002-10-21,269.9889134481588
2002-10-22,272.6576314953871
2002-10-23,272.1650658380113
2002-10-24,273.802231377577
2002-10-25,275.1966914304295
2002-10-28,272.39189510434227
2002-10-29,275.10965282538075
2002-10-30,272.130430006681
2002-10-31,273.46193639988115
2002-11-01,275.2162857606071
2002-11-04,276.7911844939567
2002-11-05,278.6976888588058
2002-11-06,280.8704254893421
2002-11-07,290.0309049392768
2002-11-08,288.1978009397748
2002-11-11,287.30636139622004
2002-11-12,286.79651338203394
2002-11-13,291.70361041893585
2002-11-14,294.2396521842538
2002-11-15,294.1056787188337
2002-11-18,296.08514083328396
2002-11-19,299.4900476942116
2002-11-20,294.2742753619634
2002-11-21,292.0645000788323
2002-11-22,293.2001617003646
2002-11-25,298.3418856333142
2002-11-26,299.27234976258103
2002-11-27,308.1461539065079
2002-11-28,314.7139619606672
2002-11-29,324.3734528019965
2002-12-02,322.2518744430979
2002-12-03,316.0151481948316
2002-12-04,312.36760598482266
2002-12-05,323.81720944268994
2002-12-06,319.6002202525313
2002-12-09,312.6841031666583
2002-12-10,315.45572364213047
2002-12-11,316.14581795248495
2002-12-12,320.3197180600024
2002-12-13,314.35889341191915
2002-12-16,315.81867297966335
2002-12-17,315.84393972264195
2002-12-18,316.76238174470154
2002-12-19,313.4679480626591
2002-12-20,317.37746107673627
2002-12-23,316.7517970603491
2002-12-24,318.6335605540728
2002-12-25,318.6335605540728
2002-12-26,320.4639826413656
2002-12-27,319.05636204728415
2002-12-30,320.33540103781667
2002-12-31,321.2392806973721
2003-01-01,321.2392806973721
2003-01-02,318.4399338150858
2003-01-03,324.26359906042035
2003-01-06,325.7346427254895
2003-01-07,320.53026311049194
2003-01-08,321.13498961446
2003-01-09,320.26182314830623
2003-01-10,324.3657525632706
2003-01-13,322.8133093711933
2003-01-14,327.3317613094513
2003-01-15,328.6009551891078
2003-01-16,328.7153009817317
2003-01-17,324.99088719774517
2003-01-20,325.5447127064558
2003-01-21,327.06392423718523
2003-01-22,324.65104127625773
2003-01-23,324.87073437428245
2003-01-24,325.8502252980612
2003-01-27,322.0454283148324
2003-01-28,322.40300004908715
2003-01-29,323.75647970789794
2003-01-30,319.5324392839183
2003-01-31,321.06020882403385
2003-02-03,319.5240053306047
2003-02-04,324.1376694612053
2003-02-05,322.00419137441213
2003-02-06,318.0647065201446
2003-02-07,316.8788277835821
2003-02-10,311.42585456112556
2003-02-11,305.6183778232201
2003-02-12,306.20200264029853
2003-02-13,307.9179066556641
2003-02-14,308.45388273585223
2003-02-17,309.61751634094924
2003-02-18,309.48132525172224
2003-02-19,308.5208063543379
2003-02-20,309.0628422895638
2003-02-21,301.6272831117741
2003-02-24,294.17939237944614
2003-02-25,291.3782817719531
2003-02-26,291.14878552094507
2003-02-27,287.3650538980842
2003-02-28,291.3573322800917
2003-03-03,293.8717332491149
2003-03-04,293.6985389296847
2003-03-05,290.41130333156434
2003-03-06,282.9273976334216
2003-03-07,274.489732877046
2003-03-10,272.90704081748993
2003-03-11,272.9561095487841
2003-03-12,274.7044871668979
2003-03-13,274.0198315052772
2003-03-14,274.02355826040736
2003-03-17,266.7957302799561
2003-03-18,269.14602640940745
2003-03-19,262.05346579867194
2003-03-20,270.2839764140626
2003-03-21,277.69479245593715
2003-03-24,273.4283097356561
2003-03-25,270.55561042210354
2003-03-26,272.5415412485618
2003-03-27,270.1432197589475
2003-03-28,269.9632906343342
2003-03-31,269.2485792707875
2003-04-01,268.05139591502206
2003-04-02,266.41019871090907
2003-04-03,269.5933136074399
2003-04-04,265.87704285018503
2003-04-07,282.7247482513322
2003-04-08,289.92177984490013
2003-04-09,290.243335713995
2003-04-10,281.55208185820675
2003-04-11,287.752054980866
2003-04-14,299.08860018354454
2003-04-15,302.69082430092186
2003-04-16,299.1098035271299
2003-04-17,304.4982788025317
2003-04-18,304.4982788025317
2003-04-21,303.3744092154051
2003-04-22,309.08704801494974
2003-04-23,319.24921504111734
2003-04-24,314.22062800305105
2003-04-25,316.96976024100616
2003-04-28,306.7215346611169
2003-04-29,313.2805509413753
2003-04-30,327.5959866259233
2003-05-01,330.1210979351507
2003-05-02,321.6019549253078
2003-05-05,323.8828345272264
2003-05-06,333.14459281372666
2003-05-07,334.3836069893438
2003-05-08,322.81964399828956
2003-05-09,329.9341436498749
2003-05-12,321.8418799063945
2003-05-13,321.1725435081772
2003-05-14,316.03050422511456
2003-05-15,317.90367848532827
2003-05-16,325.6738528291386
2003-05-19,322.61753212800795
2003-05-20,321.48203046442075
2003-05-21,316.2837634935741
2003-05-22,321.30730970137773
2003-05-23,321.7175018632042
2003-05-26,320.8923555530303
2003-05-27,319.36725307319983
2003-05-28,315.33436732568015
2003-05-29,318.2731753290172
2003-05-30,317.052985153433
2003-06-02,318.5617206400644
2003-06-03,319.1390914596893
2003-06-04,319.85630959626667
2003-06-05,322.0122925304322
2003-06-06,321.7555535572109
2003-06-09,322.9277574122423
2003-06-10,319.6088169711831
2003-06-11,320.0213312450396
2003-06-12,315.82666032693294
2003-06-13,315.52212405921705
2003-06-16,323.033044139314
2003-06-17,336.10165769934287
2003-06-18,332.65316978766157
2003-06-19,332.4675561402216
2003-06-20,327.06886640316407
2003-06-23,329.8448908733903
2003-06-24,321.1520798928078
2003-06-25,322.164796132404
2003-06-26,317.0415314292428
2003-06-27,323.9386812261363
2003-06-30,326.3131112049179
2003-07-01,328.4103667556056
2003-07-02,326.7457472485004
2003-07-03,332.365571681705
2003-07-04,334.8321564779862
2003-07-07,341.6150982512291
2003-07-08,346.4592611493477
2003-07-09,344.3073107421214
2003-07-10,348.6055014289171
2003-07-11,355.10251312737284
2003-07-14,364.1094277227001
2003-07-15,363.2566484243569
2003-07-16,358.33117425026524
2003-07-17,347.87327657852086
2003-07-18,349.3667207476236
2003-07-21,350.92171500239334
2003-07-22,350.5641262851622
2003-07-23,352.3085182446526
2003-07-24,349.7850265936242
2003-07-25,354.86462459563745
2003-07-28,354.4960036951077
2003-07-29,355.5863043097364
2003-07-30,344.761340887537
2003-07-31,341.8493954117861
2003-08-01,339.63550439779016
2003-08-04,342.9677676354348
2003-08-05,343.26971904606853
2003-08-06,330.8162699292847
2003-08-07,329.3195356730749
2003-08-08,334.4717019202928
2003-08-11,331.59262432086496
2003-08-12,334.1803923037263
2003-08-13,334.66825700841383
2003-08-14,334.4924641730183
2003-08-15,333.731689095182
2003-08-18,334.53220162653787
2003-08-19,334.24025681298843
2003-08-20,313.1914171767433
2003-08-21,335.5812041242202
2003-08-22,349.22407696301394
2003-08-25,348.9529092520135
2003-08-26,350.90623683088336
2003-08-27,344.08016798210224
2003-08-28,349.4011094191457
2003-08-29,351.6632451183011
2003-09-01,345.0999313920543
2003-09-02,343.93135167655487
2003-09-03,341.05823426455845
2003-09-04,342.673705112265
2003-09-05,347.49646967017463
2003-09-08,353.0669494444932
2003-09-09,359.47489414424643
2003-09-10,360.2057040880059
2003-09-11,355.59879427349773
2003-09-12,359.0880255660743
2003-09-15,358.8142705138625
2003-09-16,352.3754574910397
2003-09-17,354.0956162893043
2003-09-18,350.7084539333942
2003-09-19,351.6957423963691
2003-09-22,348.0345101547489
2003-09-23,344.1157235030544
2003-09-24,346.29897975216454
2003-09-25,343.7001002648695
2003-09-26,339.7725607405173
2003-09-29,337.860016911419
2003-09-30,340.4932537684867
2003-10-01,343.0784271010871
2003-10-02,342.8294236823985
2003-10-03,340.0466250083911
2003-10-06,346.90221151760244
2003-10-07,350.6949648602944
2003-10-08,351.833248900856
2003-10-09,339.47509024173513
2003-10-10,344.54645765667584
2003-10-13,354.3635108450955
2003-10-14,354.0302499146031
2003-10-15,352.9453129013469
2003-10-16,357.92498183159717
2003-10-17,337.6149767042055
2003-10-20,338.5263160379571
2003-10-21,351.7589272794124
2003-10-22,351.1602693299275
2003-10-23,354.36382159282374
2003-10-24,355.317130944541
2003-10-27,354.1605982596362
2003-10-28,351.5047070282243
2003-10-29,351.51553030047376
2003-10-30,351.6115542630395
2003-10-31,349.6619592416155
2003-11-03,352.1386011244264
2003-11-04,357.25613815940886
2003-11-05,356.4689674545725
2003-11-06,350.7953892196966
2003-11-07,358.47229250122103
2003-11-10,362.55588788698856
2003-11-11,359.66459594890785
2003-11-12,366.8272748754051
2003-11-13,368.2248459276676
2003-11-14,369.36396973749765
2003-11-17,370.29919782551497
2003-11-18,374.5049324880949
2003-11-19,370.7339606667354
2003-11-20,369.9803659336045
2003-11-21,370.606702806728
2003-11-24,357.9950557869824
2003-11-25,362.63762756207484
2003-11-26,369.8910620167625
2003-11-27,369.6499809837075
2003-11-28,364.0957208049648
2003-12-01,369.31445219085975
2003-12-02,375.85324515149637
2003-12-03,372.64433062784747
2003-12-04,364.4106764746155
2003-12-05,364.0404627935693
2003-12-08,362.1908846269264
2003-12-09,355.8947773783332
2003-12-10,360.7659484330033
2003-12-11,362.08304121974425
2003-12-12,362.06161002747945
2003-12-15,363.51683148419676
2003-12-16,363.63787528688744
2003-12-17,360.8052297347499
2003-12-18,368.6716297340035
2003-12-19,367.0875698410406
2003-12-22,374.24147651570956
2003-12-23,378.77265911407017
2003-12-24,379.6947723463478
2003-12-25,379.6947723463478
2003-12-26,379.6020500354589
2003-12-29,377.2832020891923
2003-12-30,375.7010671393213
2003-12-31,381.474258190528
2004-01-01,381.474258190528
2004-01-02,375.8786089137398
2004-01-05,381.1007746920146
2004-01-06,383.33893641607153
2004-01-07,391.6130065809835
2004-01-08,383.6029199651917
2004-01-09,385.07172746531126
2004-01-12,385.4083433283501
2004-01-13,378.6357839107492
2004-01-14,375.984283489286
2004-01-15,375.3131813652761
2004-01-16,374.4624597379474
2004-01-19,369.41479595933987
2004-01-20,375.3152979497744
2004-01-21,378.0740981057886
2004-01-22,373.7213534651319
2004-01-23,379.05412278395727
2004-01-26,379.9894933577358
2004-01-27,381.34185772988513
2004-01-28,381.6208448790217
2004-01-29,371.89515263127333
2004-01-30,382.05799872170405
2004-02-02,383.978358501525
2004-02-03,392.39595183083463
2004-02-04,388.11121953581903
2004-02-05,388.51513449239224
2004-02-06,391.1392322834109
2004-02-09,386.42902869351786
2004-02-10,390.39967239111286
2004-02-11,397.31881454701147
2004-02-12,403.50495598541505
2004-02-13,398.4574326395961
2004-02-16,397.2752584937857
2004-02-17,401.7305477293976
2004-02-18,401.75095048353745
2004-02-19,397.447415310183
2004-02-20,394.48570008350276
2004-02-23,390.53002133287373
2004-02-24,395.05041083286034
2004-02-25,384.79129965401603
2004-02-26,382.77146578209994
2004-02-27,382.4727362214655
2004-03-01,387.14247396535694
2004-03-02,381.6001603459693
2004-03-03,384.3112255066415
2004-03-04,391.0044071698221
2004-03-05,391.80479774320247
2004-03-08,391.10763618138185
2004-03-09,388.6521749613946
2004-03-10,387.48211903933753
2004-03-11,385.8264929632726
2004-03-12,379.3185768430125
2004-03-15,379.8133011361423
2004-03-16,388.01730417069507
2004-03-17,385.33148282942
2004-03-18,387.94398469777593
2004-03-19,384.15886993617755
2004-03-22,389.25255317836303
2004-03-23,382.9985446395317
2004-03-24,381.2301484782546
2004-03-25,383.5580545365159
2004-03-26,383.2081740250816
2004-03-29,384.38172900062597
2004-03-30,382.9415738144027
2004-03-31,390.7306167191661
2004-04-01,389.50216003951766
2004-04-02,382.88446625019935
2004-04-05,390.18113721330474
2004-04-06,398.4210615152069
2004-04-07,412.61418734993794
2004-04-08,423.5222059493968
2004-04-09,423.5222059493968
2004-04-12,424.17917965584803
2004-04-13,422.58789069998727
2004-04-14,421.2377437913363
2004-04-15,410.98717714416637
2004-04-16,426.2520121208571
2004-04-19,423.97185115607994
2004-04-20,417.40230518570104
2004-04-21,409.9964476076379
2004-04-22,405.4861696135279
2004-04-23,401.210226182152
2004-04-26,409.52473828676943
2004-04-27,405.04001726770196
2004-04-28,402.1905456770768
2004-04-29,409.7848076855824
2004-04-30,398.3588182627309
2004-05-03,398.3492356494125
2004-05-04,407.78977926616005
2004-05-05,408.7105299214562
2004-05-06,397.4740378035317
2004-05-07,378.3040536393862
2004-05-10,365.7806995021354
2004-05-11,363.1825042925773
2004-05-12,360.00520487551404
2004-05-13,351.40380506687535
2004-05-14,359.80858010549696
2004-05-17,342.8126041388971
2004-05-18,354.18375789724774
2004-05-19,354.5423809315081
2004-05-20,370.51856312008834
2004-05-21,370.0704245922361
2004-05-24,375.7297592231313
2004-05-25,378.46185065248324
2004-05-26,382.09004421255634
2004-05-27,378.47342940693073
2004-05-28,374.4688994310211
2004-05-31,377.0811683612477
2004-06-01,372.15384769835214
2004-06-02,375.1523869432615
2004-06-03,381.12171852231546
2004-06-04,383.76446403000307
2004-06-07,373.66303180170644
2004-06-08,369.46538679782657
2004-06-09,366.26291862319243
2004-06-10,366.37947529975673
2004-06-11,364.4110040818071
2004-06-14,363.3957712809649
2004-06-15,360.16071831258967
2004-06-16,354.67725713973687
2004-06-17,355.9711066686082
2004-06-18,360.8042048106765
2004-06-21,359.4303245818122
2004-06-22,359.2770116716469
2004-06-23,358.11411077047114
2004-06-24,359.73650842031583
2004-06-25,357.20444124755966
2004-06-28,363.8691099856683
2004-06-29,367.92509036449945
2004-06-30,369.05336564615
2004-07-01,373.55411239797866
2004-07-02,380.96817940609367
2004-07-05,374.6519041923168
2004-07-06,363.75343420749124
2004-07-07,365.96466065720006
2004-07-08,365.52207398788124
2004-07-09,368.1685145232027
2004-07-12,368.19749122068845
2004-07-13,368.4254208405721
2004-07-14,372.0239079290487
2004-07-15,367.54863389296514
2004-07-16,362.44633920980493
2004-07-19,369.02296686816055
2004-07-20,366.282765716862
2004-07-21,365.0605293245641
2004-07-22,362.47322995098864
2004-07-23,359.15377096163405
2004-07-26,357.0692709950249
2004-07-27,355.5714971567432
2004-07-28,358.78605475777385
2004-07-29,364.9400058616276
2004-07-30,360.53800723656445
2004-08-02,355.23858908609054
2004-08-03,361.94706177731024
2004-08-04,361.83088397123265
2004-08-05,361.77173276534563
2004-08-06,359.1912010370778
2004-08-09,362.71300370564114
2004-08-10,363.5556857703174
2004-08-11,362.6090537859837
2004-08-12,365.7810667350476
2004-08-13,362.6253159460183
2004-08-16,360.9636706442834
2004-08-17,361.09962336853636
2004-08-18,357.9233565592286
2004-08-19,361.80327246484603
2004-08-20,363.17577273086147
2004-08-23,364.29575335684723
2004-08-24,360.1831163798784
2004-08-25,360.2522608933864
2004-08-26,360.56555287523213
2004-08-27,358.9693770637961
2004-08-30,361.2481114722228
2004-08-31,374.6297450498344
2004-09-01,382.98088963892053
2004-09-02,381.2669779943353
2004-09-03,371.1473956194457
2004-09-06,373.2277860461064
2004-09-07,373.026736162175
2004-09-08,393.3273426423703
2004-09-09,399.4594881092212
2004-09-10,406.7752554457583
2004-09-13,401.9455383975572
2004-09-14,395.9653967006168
2004-09-15,384.8455729270544
2004-09-16,392.02582258507505
2004-09-17,396.70319049975484
2004-09-20,392.97660229207366
2004-09-21,393.980856727121
2004-09-22,387.64285289943155
