Date,PAKISTAN GROWTH
2018-09-05,525.1653460092648
2018-09-06,523.3615289538363
2018-09-07,516.6985610102288
2018-09-10,508.7713063665053
2018-09-11,506.02443906959263
2018-09-12,499.21612061130463
2018-09-13,506.5417272765619
2018-09-14,504.54085183935393
2018-09-17,498.14546277474443
2018-09-18,510.1455377434052
2018-09-19,509.8145356750857
2018-09-20,509.81453567508566
2018-09-21,509.8145356750856
2018-09-24,507.1557557641712
2018-09-25,509.53470664576975
2018-09-26,505.1531561798012
2018-09-27,510.86046723605403
2018-09-28,518.3968571853987
2018-10-01,516.9360861812602
2018-10-02,510.67757588516145
2018-10-03,506.8328732553103
2018-10-04,497.402775864491
2018-10-05,486.33005970106603
2018-10-08,465.9506269647872
2018-10-09,446.6992620052294
2018-10-10,445.27655426139586
2018-10-11,436.82259392657824
2018-10-12,424.21807887698975
2018-10-15,411.66790861696336
2018-10-16,402.9361827550504
2018-10-17,407.72042075247873
2018-10-18,406.78183578713083
2018-10-19,411.135891332858
2018-10-22,410.07494907610993
2018-10-23,397.63477449184757
2018-10-24,423.1804257494981
2018-10-25,421.19388109083485
2018-10-26,439.8246885764161
2018-10-29,459.8692804495417
2018-10-30,472.7597731723607
2018-10-31,471.1391388132112
2018-11-01,465.4449131672586
2018-11-02,474.77636046788535
2018-11-05,464.8161171669432
2018-11-06,454.57045672252275
2018-11-07,464.589857510869
2018-11-08,461.8453156166914
2018-11-09,459.09459289217864
2018-11-12,447.5167703848904
2018-11-13,448.7785299905202
2018-11-14,454.59590764996824
2018-11-15,469.8651171194114
2018-11-16,472.27428176398126
2018-11-19,464.75997414782205
2018-11-20,465.52492232814814
2018-11-21,465.52492232814814
2018-11-22,457.79301134025485
2018-11-23,467.197985032612
2018-11-26,466.4231724643597
2018-11-27,469.40576077952926
2018-11-28,466.38039253029416
2018-11-29,469.74156499494563
2018-11-30,452.8784214342891
2018-12-03,436.00157248117375
2018-12-04,448.2527639036017
2018-12-05,440.9159034687867
2018-12-06,424.08589684875795
2018-12-07,426.5574517628859
2018-12-10,433.81304231278375
2018-12-11,427.4934246887888
2018-12-12,418.5162104587205
2018-12-13,417.48477069519106
2018-12-14,422.08113599882296
2018-12-17,416.8969155693447
2018-12-18,413.08083411960814
2018-12-19,419.69861255105457
2018-12-20,418.5584021344057
2018-12-21,413.21544477266036
2018-12-24,412.235041478666
2018-12-25,412.235041478666
2018-12-26,410.1199994853884
2018-12-27,407.6134292851326
2018-12-28,401.4201555737042
2018-12-31,406.68685736918223
2019-01-01,413.4950886520783
2019-01-02,404.7500556155995
2019-01-03,403.54120691586235
2019-01-04,405.01956050085187
2019-01-07,418.5709852070685
2019-01-08,417.85340550140313
2019-01-09,419.413363109205
2019-01-10,422.62256228984296
2019-01-11,423.2193598641292
2019-01-14,426.4972646751928
2019-01-15,429.17111973359766
2019-01-16,427.3677638196113
2019-01-17,427.5161434050211
2019-01-18,426.44186289462596
2019-01-21,433.24194883400884
2019-01-22,440.30718160554125
2019-01-23,445.02064236369023
2019-01-24,456.0953889922468
2019-01-25,458.1591059274968
2019-01-28,460.2366322290509
2019-01-29,461.86283133300407
2019-01-30,463.06072920590753
2019-01-31,462.6777867981595
2019-02-01,467.23178321615353
2019-02-04,468.61930348449084
2019-02-05,468.61930348449084
2019-02-06,465.9449640120395
2019-02-07,464.0730035127512
2019-02-08,456.1156435524084
2019-02-11,446.54056772702967
2019-02-12,443.5358812633436
2019-02-13,445.7459096980205
2019-02-14,447.83674383229936
2019-02-15,448.96114858529063
2019-02-18,445.56789654126254
2019-02-19,442.5672899261514
2019-02-20,446.9643876754923
2019-02-21,447.39413660439016
2019-02-22,448.640999837896
2019-02-25,444.00299614679307
2019-02-26,437.57317719865557
2019-02-27,434.52166283513293
2019-02-28,436.57086376505856
2019-03-01,442.87568584952845
2019-03-04,441.7596155670478
2019-03-05,439.9647754946735
2019-03-06,435.8482628170422
2019-03-07,435.9567982146941
2019-03-08,430.35364981536674
2019-03-11,431.48388575747833
2019-03-12,424.92680628503683
2019-03-13,425.38475515618074
2019-03-14,424.3423406744768
2019-03-15,417.23577098920606
2019-03-18,433.7482458018563
2019-03-19,431.0930382041749
2019-03-20,432.5082347362157
2019-03-21,433.13302906947854
2019-03-22,433.04639606321933
2019-03-25,432.7672470539112
2019-03-26,433.2474245843558
2019-03-27,430.70830752900696
2019-03-28,428.62075936045153
2019-03-29,425.267847289214
2019-04-01,423.453276104421
2019-04-02,416.3728173524721
2019-04-03,408.9036377156683
2019-04-04,410.22981102153693
2019-04-05,407.5412480883071
2019-04-08,404.33314747525117
2019-04-09,403.06985338617096
2019-04-10,399.0172661073749
2019-04-11,401.38304551375603
2019-04-12,405.7355090798705
2019-04-15,410.07362837989115
2019-04-16,406.67756933011856
2019-04-17,396.0911746172425
2019-04-18,397.34995017658684
2019-04-19,411.2037796879877
2019-04-22,403.7689879941041
2019-04-23,401.72547247823576
2019-04-24,402.7914804767857
2019-04-25,410.3451476546699
2019-04-26,408.23216681697875
2019-04-29,408.838020920031
2019-04-30,408.5580075409267
2019-05-01,408.7026298444812
2019-05-02,407.05744720982705
2019-05-03,399.2504920517306
2019-05-06,395.7092065459275
2019-05-07,406.82168617502134
2019-05-08,398.8517235586022
2019-05-09,387.89129791997476
2019-05-10,390.1916813884195
2019-05-13,392.5845758753205
2019-05-14,395.15563674766906
2019-05-15,391.0964971472117
2019-05-16,372.9129158252953
2019-05-17,366.4946012042365
2019-05-20,363.28350587382545
2019-05-21,349.13732673130403
2019-05-22,357.97679218753404
2019-05-23,366.25224500755274
2019-05-24,366.6168870355621
2019-05-27,371.0741178647568
2019-05-28,364.27175901828423
2019-05-29,370.8908647430461
2019-05-30,373.91166098299874
2019-05-31,373.5955902636555
2019-06-03,385.73198743176147
2019-06-04,385.73198743176147
2019-06-05,385.73198743176147
2019-06-06,385.73198743176147
2019-06-07,385.73198743176147
2019-06-10,369.54894100302516
2019-06-11,362.28748416366506
2019-06-12,366.6187541590524
2019-06-13,367.1557978827046
2019-06-14,363.38380836229356
2019-06-17,350.83834330621914
2019-06-18,346.1726095288119
2019-06-19,347.64493964499246
2019-06-20,350.964173387818
2019-06-21,351.56719314673614
2019-06-24,347.902739828831
2019-06-25,345.4988620854313
2019-06-26,331.04609386234273
2019-06-27,327.17311261466216
2019-06-28,332.7908399319942
2019-07-01,332.248808299837
2019-07-02,341.7269303752512
2019-07-03,349.9980330658656
2019-07-04,354.2252575007411
2019-07-05,346.01815343159615
2019-07-08,340.9585170994274
2019-07-09,341.13216785926716
2019-07-10,341.02752050241725
2019-07-11,343.7708523174117
2019-07-12,342.5445377298796
2019-07-15,337.61212330148373
2019-07-16,341.1095436533902
2019-07-17,344.0884291023102
2019-07-18,338.6633543456749
2019-07-19,338.8112175751677
2019-07-22,340.9495077283301
2019-07-23,341.0971299849811
2019-07-24,340.98888543612435
2019-07-25,343.1844044863323
2019-07-26,341.63594556680266
2019-07-29,339.84197500039846
2019-07-30,339.991593245764
2019-07-31,341.25194082534364
2019-08-01,339.17836920767206
2019-08-02,333.9325599941146
2019-08-05,326.12164985766344
2019-08-06,322.15235288862687
2019-08-07,319.5758433285157
2019-08-08,309.3788500588943
2019-08-09,304.810858323001
2019-08-12,304.810858323001
2019-08-13,304.810858323001
2019-08-14,304.810858323001
2019-08-15,304.810858323001
2019-08-16,304.39382148468565
2019-08-19,319.8509888385791
2019-08-20,335.88888406630747
2019-08-21,339.6564231041234
2019-08-22,345.4381186310987
2019-08-23,340.2734285327519
2019-08-26,334.7869624848002
2019-08-27,328.9227686029463
2019-08-28,328.6898513013975
2019-08-29,325.26438417803973
2019-08-30,329.09287778096325
2019-09-02,331.37758949829714
2019-09-03,327.2399601766705
2019-09-04,332.617431030593
2019-09-05,329.55089910915706
2019-09-06,336.2502203602706
2019-09-09,336.2502203602706
2019-09-10,336.2502203602706
2019-09-11,348.9897761336153
2019-09-12,355.4667460267587
2019-09-13,346.0715329485235
2019-09-16,352.03049547720127
2019-09-17,351.8835760769704
2019-09-18,351.20565129739964
2019-09-19,354.2391673986612
2019-09-20,353.1400934883981
2019-09-23,346.8953339314368
2019-09-24,343.8136174767288
2019-09-25,339.962233670794
2019-09-26,339.361288518593
2019-09-27,346.644771922268
2019-09-30,345.20664575493583
2019-10-01,346.39052150689713
2019-10-02,350.0644862445143
2019-10-03,354.234057848553
2019-10-04,354.21575773811264
2019-10-07,357.35500160981314
2019-10-08,358.04956123422767
2019-10-09,357.4501507952274
2019-10-10,363.17118806112154
2019-10-11,369.86652368704307
2019-10-14,363.4038914132541
2019-10-15,364.5740554571338
2019-10-16,366.63705682281255
2019-10-17,361.201647247554
2019-10-18,358.11430085381716
2019-10-21,347.88981784298977
2019-10-22,352.1471921471281
2019-10-23,355.78028279359296
2019-10-24,359.2237624353963
2019-10-25,356.41299034428647
2019-10-28,359.6553649470191
2019-10-29,358.213844238292
2019-10-30,358.909238289636
2019-10-31,366.4192768104028
2019-11-01,369.79359842086666
2019-11-04,386.7180937037984
2019-11-05,390.2612673099195
2019-11-06,392.9134872069858
2019-11-07,394.6208262631147
2019-11-08,401.1586305449527
2019-11-11,405.51515777269225
2019-11-12,402.39539044685193
2019-11-13,408.1774942789346
2019-11-14,405.9742658315473
2019-11-15,407.7149458500122
2019-11-18,407.4034369782185
2019-11-19,408.88729118257737
2019-11-20,399.88446877242353
2019-11-21,393.74841409904377
2019-11-22,402.96895642931884
2019-11-25,410.37340663395855
2019-11-26,403.4774769940021
2019-11-27,413.4501825967799
2019-11-28,417.868028936482
2019-11-29,424.9496708287359
2019-12-02,446.0285702784434
2019-12-03,449.2879499990483
2019-12-04,455.21726745418295
2019-12-05,457.572313553398
2019-12-06,457.24806142025375
2019-12-09,451.41863312440324
2019-12-10,451.7756602188217
2019-12-11,448.92016808642717
2019-12-12,450.2618028490028
2019-12-13,452.0496259841702
2019-12-16,454.99650792762435
2019-12-17,461.89210130870015
2019-12-18,462.4980966720088
2019-12-19,454.54433466158764
2019-12-20,453.1310858270961
2019-12-23,444.1576763519781
2019-12-24,446.30976086234057
2019-12-25,446.3097608623405
2019-12-26,457.99161741707434
2019-12-27,454.2971757796526
2019-12-30,445.10069194389104
2019-12-31,443.0590753499944
2020-01-01,453.9437541038498
2020-01-02,465.50669136828117
2020-01-03,464.45039440118774
2020-01-06,456.6664564523999
2020-01-07,465.7644435832154
2020-01-08,457.4991805148866
2020-01-09,472.8445757020088
2020-01-10,478.67262196409234
2020-01-13,480.06742018641336
2020-01-14,478.8122213965616
2020-01-15,481.33140354778226
2020-01-16,483.6924583190691
2020-01-17,481.4444899490897
2020-01-20,477.3883379541344
2020-01-21,476.1928659690609
2020-01-22,479.4368316513669
2020-01-23,481.1069907238124
2020-01-24,482.74281008484314
2020-01-27,482.08966153425695
2020-01-28,475.96426869201144
2020-01-29,465.448661231261
2020-01-30,463.00327789200634
2020-01-31,457.61302167334156
2020-02-03,440.56690105756127
2020-02-04,453.34040949128524
2020-02-05,453.3404094912852
2020-02-06,449.53496942283846
2020-02-07,444.73249289184247
2020-02-10,445.6919591245239
2020-02-11,436.7154044311096
2020-02-12,448.38414565248337
2020-02-13,450.26386698572384
2020-02-14,456.8017735105992
2020-02-17,461.5579419619621
2020-02-18,467.8417411580971
2020-02-19,470.1424844306548
2020-02-20,464.88477821453887
2020-02-21,456.483480337222
2020-02-24,445.1507675358555
2020-02-25,436.8557556745635
2020-02-26,434.7721855736157
2020-02-27,439.8661427499471
2020-02-28,430.6895639603769
2020-03-02,438.6089744267003
2020-03-03,438.26292914908475
2020-03-04,440.773461985466
2020-03-05,440.58602023485264
2020-03-06,423.59498878544275
2020-03-09,397.1735200216436
2020-03-10,410.80809541257827
2020-03-11,414.384133019184
2020-03-12,392.0999570352163
2020-03-13,391.7531186390908
2020-03-16,359.9827903903083
2020-03-17,334.63894324407056
2020-03-18,309.9120522993354
2020-03-19,319.2486694271403
2020-03-20,325.53803002633146
2020-03-23,325.5380300263315
2020-03-24,300.0962608486436
2020-03-25,276.8432002870246
2020-03-26,274.6200626302424
2020-03-27,284.4252332778361
2020-03-30,282.0187054014429
2020-03-31,295.4834618591924
2020-04-01,298.05514960383977
2020-04-02,309.73095229081565
2020-04-03,305.90256298101093
2020-04-06,290.5737780503418
2020-04-07,293.4422390959361
2020-04-08,294.8677297189583
2020-04-09,302.5310168389116
2020-04-10,305.86831452749925
2020-04-13,300.66259857001876
2020-04-14,302.4304402569458
2020-04-15,299.66370218205213
2020-04-16,294.3514829843955
2020-04-17,308.9598960949055
2020-04-20,313.85500332607444
2020-04-21,316.72768480318126
2020-04-22,321.4751181521939
2020-04-23,317.93357483984005
2020-04-24,317.21066062303663
2020-04-27,315.24704399398314
2020-04-28,314.35106375068585
2020-04-29,313.2107544439913
2020-04-30,323.3492820001992
2020-05-01,323.34928200019925
2020-05-04,322.87277304508876
2020-05-05,322.0542225445317
2020-05-06,312.3023302850092
2020-05-07,308.92620310070583
2020-05-08,308.471634813725
2020-05-11,308.18572374195816
2020-05-12,313.15473347777794
2020-05-13,314.80624100892027
2020-05-14,315.2342791482024
2020-05-15,314.29394097412245
2020-05-18,305.7404229859663
2020-05-19,307.3875562262998
2020-05-20,306.2886812416212
2020-05-21,305.1477706758855
2020-05-22,305.1477706758855
2020-05-25,305.1477706758855
2020-05-26,305.1477706758855
2020-05-27,305.1477706758855
2020-05-28,301.3968028976382
2020-05-29,297.03105016624204
2020-06-01,305.5988852646209
2020-06-02,316.9565978630975
2020-06-03,317.45921058886455
2020-06-04,316.1890290499749
2020-06-05,314.2867307723044
2020-06-08,321.5000577030298
2020-06-09,320.8794819382535
2020-06-10,328.50279266537984
2020-06-11,326.2390632163889
2020-06-12,317.22762833846883
2020-06-15,307.5556425688717
2020-06-16,309.3652759662134
2020-06-17,301.824289568601
2020-06-18,301.3685504808843
2020-06-19,304.05950220034373
2020-06-22,302.07582964078114
2020-06-23,302.78382153651484
2020-06-24,301.0663356627273
2020-06-25,297.6675230547028
2020-06-26,295.6689201886382
2020-06-29,296.032128399478
2020-06-30,305.6664166085612
2020-07-01,302.9485643980371
2020-07-02,308.1679372946545
2020-07-03,309.53853874273
2020-07-06,309.81270709063233
2020-07-07,309.1889501862482
2020-07-08,318.1021174469645
2020-07-09,325.3021157533472
2020-07-10,326.04799620118035
2020-07-13,325.25728914423894
2020-07-14,326.310938549855
2020-07-15,326.38659565863253
2020-07-16,328.0534236997962
2020-07-17,326.0054843206626
2020-07-20,324.8484529672926
2020-07-21,328.6234023513406
2020-07-22,332.1512443382942
2020-07-23,333.39895565909075
2020-07-24,344.5059747315419
2020-07-27,356.62629906052945
2020-07-28,362.31090692025737
2020-07-29,358.26841989713563
2020-07-30,360.5757910160508
2020-07-31,360.5757910160508
2020-08-03,366.7935193792336
2020-08-04,366.8473229778987
2020-08-05,365.7507105304315
2020-08-06,373.40277450890557
2020-08-07,369.5813886899369
2020-08-10,368.13523939507024
2020-08-11,372.5439284306491
2020-08-12,371.2948761154323
2020-08-13,366.4806675331521
2020-08-14,366.48066753315214
2020-08-17,360.55145858593676
2020-08-18,357.5008493258138
2020-08-19,357.68054576575776
2020-08-20,350.9916734834946
2020-08-21,352.0290254368943
2020-08-24,352.21938069780384
2020-08-25,355.3373063512936
2020-08-26,372.1700761177307
2020-08-27,375.2362520854406
2020-08-28,374.1809422834686
2020-08-31,374.2773354740529
2020-09-01,372.65865935692466
2020-09-02,373.72847636115773
2020-09-03,374.9863318480801
2020-09-04,374.03268763260235
2020-09-07,374.05667362136563
2020-09-08,367.3464660860523
2020-09-09,371.314499940266
2020-09-10,380.80901989015416
2020-09-11,382.44792025565715
2020-09-14,385.06694476099887
2020-09-15,382.50992220415594
2020-09-16,378.84241023866065
2020-09-17,379.7622828076509
2020-09-18,381.5144695944456
2020-09-21,377.8059348128322
2020-09-22,374.09242713548684
2020-09-23,374.6083733252319
2020-09-24,377.01966932243573
2020-09-25,378.87137244088194
2020-09-28,368.9814572785049
2020-09-29,372.36981763927366
2020-09-30,371.3942813589964
2020-10-01,378.75784262925004
2020-10-02,376.6304761416533
2020-10-05,372.1606256546423
2020-10-06,370.39483906396885
2020-10-07,375.84333397975183
2020-10-08,379.80555829906507
2020-10-09,386.3061314401456
2020-10-12,382.9463882432482
2020-10-13,381.7780634636018
2020-10-14,381.376606852215
2020-10-15,379.0258535852011
2020-10-16,387.8955416409279
2020-10-19,385.78430048457585
2020-10-20,390.1927270893075
2020-10-21,391.83462449220235
2020-10-22,389.8933872975673
2020-10-23,390.09735877701235
2020-10-26,389.4104861176173
2020-10-27,385.93202545434553
2020-10-28,383.7611391606018
2020-10-29,375.1663378842523
2020-10-30,375.16633788425224
2020-11-02,364.94041710372267
2020-11-03,377.29170227272414
2020-11-04,373.85304265507693
2020-11-05,383.6162707478008
2020-11-06,376.4874178656144
2020-11-09,383.5970150532203
2020-11-10,386.5047607486097
2020-11-11,391.8994139022578
2020-11-12,387.20758310437856
2020-11-13,389.80872701026266
2020-11-16,388.9447887640678
2020-11-17,390.5672038497289
2020-11-18,387.1245262702398
2020-11-19,386.76552236714844
2020-11-20,384.38960375868703
2020-11-23,378.07915884024254
2020-11-24,383.0769337899971
2020-11-25,386.97135925205305
2020-11-26,387.10662562812627
2020-11-27,386.00470666432506
2020-11-30,388.72226294130024
2020-12-01,390.4449400797882
2020-12-02,389.1527957585119
2020-12-03,389.34119636456046
2020-12-04,390.12370459561566
2020-12-07,389.9503004747913
2020-12-08,391.2401425807408
2020-12-09,391.584523104154
2020-12-10,394.38057514557994
2020-12-11,393.80612712083183
2020-12-14,396.2167624586931
2020-12-15,396.5360892879781
2020-12-16,397.89725111747913
2020-12-17,404.67164309343207
2020-12-18,405.4155613723896
2020-12-21,399.9045155782641
2020-12-22,396.086946553674
2020-12-23,399.4975015227652
2020-12-24,400.6280353183253
2020-12-25,400.6280353183262
2020-12-28,402.12291010352027
2020-12-29,392.90328594685167
2020-12-30,395.7146913475429
