Date,SERBIA
2008-10-10,339.0005057162013
2008-10-13,361.47714309666577
2008-10-14,421.5103426050516
2008-10-15,423.85261038614783
2008-10-16,367.03829685601426
2008-10-17,387.4946927332709
2008-10-20,374.965958692014
2008-10-21,383.8631150323307
2008-10-22,360.5033517184143
2008-10-23,341.4939845989127
2008-10-24,301.933849237586
2008-10-27,278.94880161627594
2008-10-28,264.44185111714023
2008-10-29,271.6573937873724
2008-10-30,263.539569310329
2008-10-31,257.9077753401791
2008-11-03,266.0365937904559
2008-11-04,274.11249208228224
2008-11-05,287.15556930740786
2008-11-06,274.1260692444583
2008-11-07,273.30912303358673
2008-11-10,283.47123001463916
2008-11-11,273.80829192798154
2008-11-12,266.09991700799713
2008-11-13,262.2682413333937
2008-11-14,262.69706914473585
2008-11-17,250.5537744279413
2008-11-18,243.11559585485512
2008-11-19,228.7841112956221
2008-11-20,217.33339735206508
2008-11-21,210.8804274103973
2008-11-24,211.24904576319844
2008-11-25,215.9395150130924
2008-11-26,211.59653849785926
2008-11-27,210.60604876057494
2008-11-28,203.5378628993999
2008-12-01,201.9493590185439
2008-12-02,199.36755078724076
2008-12-03,193.8967556461707
2008-12-04,202.77689049537315
2008-12-05,209.64935509524435
2008-12-08,225.66653877083002
2008-12-09,220.741935412183
2008-12-10,219.77841107200862
2008-12-11,216.92822708358048
2008-12-12,221.20792691105123
2008-12-15,218.32924882730862
2008-12-16,223.4623843948321
2008-12-17,238.88775548058078
2008-12-18,238.29923104130512
2008-12-19,222.39642361792124
2008-12-22,222.42824862086903
2008-12-23,218.13578260726393
2008-12-24,222.6571361579029
2008-12-25,242.3809608064937
2008-12-26,236.4207556805635
2008-12-29,263.75818553686594
2008-12-30,265.7330660617769
2008-12-31,270.2266685069713
2009-01-01,270.2266685069713
2009-01-02,274.2671583451267
2009-01-05,251.37740773519124
2009-01-06,228.6853385302772
2009-01-07,232.70346599108882
2009-01-08,219.50513784423424
2009-01-09,211.51376023664866
2009-01-12,210.51754851550174
2009-01-13,203.34398056088872
2009-01-14,203.15379914411815
2009-01-15,199.00576673201553
2009-01-16,203.34612617499639
2009-01-19,194.4569617037039
2009-01-20,193.82316363969693
2009-01-21,197.75666717942968
2009-01-22,210.2930864517139
2009-01-23,229.8350004099471
2009-01-26,237.70454612848926
2009-01-27,240.14097343925576
2009-01-28,247.97624628735707
2009-01-29,239.97808727031287
2009-01-30,240.74717989962036
2009-02-02,240.0536755185142
2009-02-03,237.26406540408468
2009-02-04,226.33405879531549
2009-02-05,238.1146105386929
2009-02-06,224.55030670736508
2009-02-09,231.43487830005887
2009-02-10,221.38478295855538
2009-02-11,212.56606684812408
2009-02-12,204.13569120429545
2009-02-13,197.63873629079416
2009-02-16,195.86835716948562
2009-02-17,186.35724766997242
2009-02-18,182.4781313392888
2009-02-19,177.1596054108483
2009-02-20,174.33385479382292
2009-02-23,170.74622725082665
2009-02-24,167.46295173797012
2009-02-25,164.33389702867265
2009-02-26,156.6175388570037
2009-02-27,148.11188543299536
2009-03-02,146.52716392037814
2009-03-03,146.88747461763163
2009-03-04,142.78933175566112
2009-03-05,137.29403063994673
2009-03-06,137.13976615241683
2009-03-09,137.60436540022022
2009-03-10,138.0527245587339
2009-03-11,128.3579048290914
2009-03-12,124.21318395747963
2009-03-13,130.15019245179224
2009-03-16,131.01140304969366
2009-03-17,136.80688768540023
2009-03-18,143.47039365640168
2009-03-19,160.3056864108456
2009-03-20,157.68212524774384
2009-03-23,152.95285580578437
2009-03-24,155.65796688295242
2009-03-25,153.04692771390043
2009-03-26,152.1913304969492
2009-03-27,148.34143054294293
2009-03-30,144.13085311592135
2009-03-31,141.44799624736498
2009-04-01,140.11306908928955
2009-04-02,148.51122275614884
2009-04-03,153.97487057792864
2009-04-06,160.89941376572625
2009-04-07,160.6593749057222
2009-04-08,155.96328277209474
2009-04-09,152.74790836874993
2009-04-10,156.54454862880152
2009-04-13,157.34104182748703
2009-04-14,162.08132213759123
2009-04-15,169.50968513625062
2009-04-16,168.8733219742501
2009-04-17,166.90828938374747
2009-04-20,165.39389104815183
2009-04-21,158.11091141848425
2009-04-22,153.2766494314388
2009-04-23,162.9760265113991
2009-04-24,157.1433059739637
2009-04-27,154.6935397696708
2009-04-28,151.73086005581644
2009-04-29,161.7104500335389
2009-04-30,168.98822758713996
2009-05-01,169.06621135596606
2009-05-04,181.07623903571977
2009-05-05,188.23677871548665
2009-05-06,197.58566700721155
2009-05-07,217.22910048879177
2009-05-08,211.07009615647527
2009-05-11,212.9733640715717
2009-05-12,213.2592536035014
2009-05-13,223.290328024627
2009-05-14,228.90833956364241
2009-05-15,245.70249602116405
2009-05-18,246.36181940404205
2009-05-19,257.6930142109519
2009-05-20,265.0189376308782
2009-05-21,267.50080585617457
2009-05-22,263.84248371147555
2009-05-25,253.24372626773362
2009-05-26,239.7279398317486
2009-05-27,249.91249131165668
2009-05-28,239.95710788850707
2009-05-29,257.13351659616666
2009-06-01,272.3151978578546
2009-06-02,278.66899602036966
2009-06-03,275.1970731347423
2009-06-04,275.82470110486446
2009-06-05,274.1830733596088
2009-06-08,270.95059873583637
2009-06-09,270.38056400423994
2009-06-10,267.5741595772901
2009-06-11,260.93706572190695
2009-06-12,262.70757763634475
2009-06-15,252.48780574123393
2009-06-16,240.36647690951838
2009-06-17,233.4108373748734
2009-06-18,241.66025238202997
2009-06-19,238.49909736083484
2009-06-22,238.0861950163276
2009-06-23,227.17440421247045
2009-06-24,228.86842764829908
2009-06-25,232.05690756600805
2009-06-26,233.58484567825164
2009-06-29,239.67021930678177
2009-06-30,234.7666586937275
2009-07-01,237.9679315538104
2009-07-02,233.573230195894
2009-07-03,231.68060088849808
2009-07-06,227.03133608990444
2009-07-07,223.16924365200742
2009-07-08,221.75419473824454
2009-07-09,223.87874972621347
2009-07-10,222.76752893692688
2009-07-13,221.07238581553977
2009-07-14,222.8086446130275
2009-07-15,226.36381018737765
2009-07-16,232.73189928124498
2009-07-17,236.38522686018325
2009-07-20,243.67054203661297
2009-07-21,250.2513680601827
2009-07-22,247.2534182974299
2009-07-23,237.32216050543087
2009-07-24,241.1245117281561
2009-07-27,237.68872178508303
2009-07-28,239.52174209594793
2009-07-29,240.98638732634302
2009-07-30,242.10867885673832
2009-07-31,241.79082099790816
2009-08-03,245.52776301971417
2009-08-04,246.85178079225622
2009-08-05,255.80664851813972
2009-08-06,267.9398236451336
2009-08-07,256.3388253507878
2009-08-10,254.1078455723093
2009-08-11,252.95264148117002
2009-08-12,260.1940691895465
2009-08-13,267.14552294317343
2009-08-14,271.79319355057345
2009-08-17,259.8365449320059
2009-08-18,264.18153452582436
2009-08-19,267.02218125490856
2009-08-20,280.2776907273512
2009-08-21,273.4059095619228
2009-08-24,278.24755810242294
2009-08-25,281.56994820117245
2009-08-26,296.52660133409313
2009-08-27,285.0776420062152
2009-08-28,280.2457709888094
2009-08-31,295.8414382960603
2009-09-01,295.3633061606876
2009-09-02,285.81642523403343
2009-09-03,284.23122620492825
2009-09-04,290.66399277060884
2009-09-07,305.8238743298811
2009-09-08,317.09711457121944
2009-09-09,318.2790647400167
2009-09-10,332.6484010561724
2009-09-11,348.9321506995217
2009-09-14,351.0223847260602
2009-09-15,349.0066176148405
2009-09-16,348.03067686137376
2009-09-17,356.3673399701395
2009-09-18,361.8628203001864
2009-09-21,360.40696016125895
2009-09-22,359.6818086202689
2009-09-23,361.39946328432137
2009-09-24,363.5963171958853
2009-09-25,367.02455448144593
2009-09-28,359.1267511271837
2009-09-29,356.07403704684555
2009-09-30,359.5619163298616
2009-10-01,350.6929225900777
2009-10-02,330.68715378003003
2009-10-05,331.366477282069
2009-10-06,353.60197117501053
2009-10-07,357.1746306230631
2009-10-08,354.15819788633803
2009-10-09,350.27436649555364
2009-10-12,350.24701291524116
2009-10-13,352.6350616101626
2009-10-14,351.5442934895377
2009-10-15,358.6789445997294
2009-10-16,361.54847011190736
2009-10-19,363.4732705838415
2009-10-20,362.40003456695206
2009-10-21,363.2620866481349
2009-10-22,357.42757173382773
2009-10-23,357.9441659137688
2009-10-26,354.2088072595227
2009-10-27,344.21328389107276
2009-10-28,338.62950497574974
2009-10-29,339.54775651290475
2009-10-30,344.51805657185247
2009-11-02,333.7456836281683
2009-11-03,318.5978178368873
2009-11-04,329.11159179533195
2009-11-05,331.84368777270987
2009-11-06,337.56763488506283
2009-11-09,335.4205731966473
2009-11-10,337.18396339790036
2009-11-11,335.8060415525582
2009-11-12,327.90172782880325
2009-11-13,319.4693744553507
2009-11-16,318.9499259452508
2009-11-17,311.9299115015352
2009-11-18,317.3519693647719
2009-11-19,312.4555727837821
2009-11-20,317.56609703762325
2009-11-23,315.96534406683475
2009-11-24,310.3175453391336
2009-11-25,304.79613213759814
2009-11-26,301.7370438472072
2009-11-27,297.5912661717482
2009-11-30,299.9854805692365
2009-12-01,316.86803090450286
2009-12-02,316.11074046744926
2009-12-03,309.16982733023934
2009-12-04,296.38409623584636
2009-12-07,297.5321771577599
2009-12-08,288.6815043115834
2009-12-09,285.62860914577203
2009-12-10,286.1601777436999
2009-12-11,284.493178358575
2009-12-14,282.8652334240924
2009-12-15,275.9609855055322
2009-12-16,271.14218866297904
2009-12-17,264.7668685935834
2009-12-18,261.8704897847101
2009-12-21,263.3577169106566
2009-12-22,262.3285627440731
2009-12-23,260.67118985004663
2009-12-24,264.640554454663
2009-12-25,265.3672603816185
2009-12-28,270.36912325622103
2009-12-29,263.5120034588786
2009-12-30,263.52921062461286
2009-12-31,269.006091753496
2010-01-01,269.006091753496
2010-01-04,268.38427467465334
2010-01-05,267.03030697097535
2010-01-06,266.1175823007651
2010-01-07,265.03434021710353
2010-01-08,264.82977762208645
2010-01-11,277.2925341257138
2010-01-12,289.9915696059739
2010-01-13,289.16489935496384
2010-01-14,292.4750614529041
2010-01-15,292.0116325298004
2010-01-18,290.66743209979836
2010-01-19,285.88412262338244
2010-01-20,281.0823501587371
2010-01-21,280.3570949204218
2010-01-22,281.51104445633837
2010-01-25,281.9571862342667
2010-01-26,275.5370930021295
2010-01-27,274.63430951111746
2010-01-28,276.09974959811586
2010-01-29,270.2773720624872
2010-02-01,277.76165896789905
2010-02-02,278.67783751909474
2010-02-03,284.6952755613588
2010-02-04,284.2450049529522
2010-02-05,275.5644602077483
2010-02-08,279.4289559253067
2010-02-09,279.08263137859774
2010-02-10,282.9743208451405
2010-02-11,284.9824586529783
2010-02-12,287.24014405679884
2010-02-15,286.90256490374213
2010-02-16,289.12516385274046
2010-02-17,288.0871649757846
2010-02-18,285.04574526561663
2010-02-19,283.55444837917696
2010-02-22,284.8862640101088
2010-02-23,281.3684877907988
2010-02-24,282.52031375056845
2010-02-25,281.19369689888737
2010-02-26,282.0496631180271
2010-03-01,277.94066310775526
2010-03-02,279.5417872805039
2010-03-03,280.2306179145934
2010-03-04,279.8248675826279
2010-03-05,277.07102553522077
2010-03-08,281.1969697572863
2010-03-09,278.53395776419734
2010-03-10,280.6088478230152
2010-03-11,273.76463099592326
2010-03-12,276.95740986425955
2010-03-15,280.130485209302
2010-03-16,278.81762197231245
2010-03-17,277.00201432354845
2010-03-18,279.3629058569904
2010-03-19,277.11300900190827
2010-03-22,277.4644423349735
2010-03-23,277.36793607730004
2010-03-24,273.771286167969
2010-03-25,272.79076403232
2010-03-26,277.7402852469687
2010-03-29,281.697455891768
2010-03-30,282.8653095612453
2010-03-31,288.87729245720385
2010-04-01,294.053603873579
2010-04-02,294.053603873579
2010-04-05,293.45487928309393
2010-04-06,296.3627271371501
2010-04-07,297.5085094985315
2010-04-08,300.8590354411645
2010-04-09,308.80760822825386
2010-04-12,320.6145826851114
2010-04-13,317.28688307736786
2010-04-14,320.6580721239128
2010-04-15,321.3341901072028
2010-04-16,321.43620734411877
2010-04-19,317.9267034525913
2010-04-20,317.9933856425312
2010-04-21,319.9493744450222
2010-04-22,312.6620843214186
2010-04-23,318.1447054951063
2010-04-26,314.9087082692575
2010-04-27,315.41996147892695
2010-04-28,311.8377998622961
2010-04-29,312.1010923750305
2010-04-30,316.555296794309
2010-05-03,313.9068261836793
2010-05-04,311.0482318061079
2010-05-05,305.08828753716915
2010-05-06,300.5269495871522
2010-05-07,287.8732774533033
2010-05-10,298.1883851857331
2010-05-11,292.5325590980343
2010-05-12,290.68928680038914
2010-05-13,287.9402049515745
2010-05-14,279.9912978947665
2010-05-17,262.04279208849147
2010-05-18,256.60872641217713
2010-05-19,259.0114322856923
2010-05-20,258.44998801646864
2010-05-21,258.94128829997214
2010-05-24,254.22288943957477
2010-05-25,247.75831031739153
2010-05-26,245.55113556627376
2010-05-27,245.3714572123445
2010-05-28,245.91990221061008
2010-05-31,247.0945485835975
2010-06-01,246.61635102314847
2010-06-02,244.26361569102784
2010-06-03,244.5589052829793
2010-06-04,240.41206400509822
2010-06-07,229.68640942335387
2010-06-08,222.38268470964462
2010-06-09,228.07770905736567
2010-06-10,229.69481781008366
2010-06-11,227.36276660229905
2010-06-14,233.42436035311067
2010-06-15,229.2947139746682
2010-06-16,231.8948305716414
2010-06-17,233.64494061713663
2010-06-18,230.73368691199175
2010-06-21,231.20430121668807
2010-06-22,229.17596807342923
2010-06-23,227.2866706420173
2010-06-24,228.93969796400717
2010-06-25,231.09745506971885
2010-06-28,230.56550515822872
2010-06-29,225.85892614324052
2010-06-30,226.83100968296137
2010-07-01,230.82629399863302
2010-07-02,233.09704372335588
2010-07-05,231.27568190969814
2010-07-06,231.22951315981928
2010-07-07,231.06329898307996
2010-07-08,230.61210305500342
2010-07-09,234.88546965020765
2010-07-12,236.78847016430325
2010-07-13,239.17935376283037
2010-07-14,242.1600379740049
2010-07-15,245.3595038004043
2010-07-16,244.27869357066598
2010-07-19,240.05409901682046
2010-07-20,239.10554379456832
2010-07-21,239.43134240698888
2010-07-22,241.22896335468454
2010-07-23,239.11498022888887
2010-07-26,240.52555064664693
2010-07-27,246.7698741491425
2010-07-28,248.70970540447058
2010-07-29,251.74672250119045
2010-07-30,248.32419538316543
2010-08-02,250.93447928879164
2010-08-03,249.72284371160762
2010-08-04,248.22755257831955
2010-08-05,250.9603422500368
2010-08-06,254.52411048791183
2010-08-09,253.5748216311086
2010-08-10,251.68325691267682
2010-08-11,247.14722104441444
2010-08-12,246.59617305615808
2010-08-13,243.58489542288453
2010-08-16,242.6456221790632
2010-08-17,242.73218996285743
2010-08-18,243.08072137974827
2010-08-19,243.27820626866318
2010-08-20,240.0963094793328
2010-08-23,238.7560821473378
2010-08-24,237.69823175657862
2010-08-25,237.30397866491333
2010-08-26,238.56091883206318
2010-08-27,239.04037323693274
2010-08-30,238.2557280054832
2010-08-31,239.55497140047086
2010-09-01,240.23105050644972
2010-09-02,239.87490230161256
2010-09-03,238.63748220398605
2010-09-06,239.58099838174974
2010-09-07,236.5984653345248
2010-09-08,237.68720649035393
2010-09-09,236.3739020060056
2010-09-10,231.34566523904513
2010-09-13,230.34431824086852
2010-09-14,230.59169756719172
2010-09-15,231.47434331399504
2010-09-16,232.14198553382022
2010-09-17,236.1129652227296
2010-09-20,235.6952609865984
2010-09-21,240.0759457077313
2010-09-22,245.28200164304062
2010-09-23,242.9052301038847
2010-09-24,245.37703421479077
2010-09-27,243.82410818322654
2010-09-28,244.68139347900467
2010-09-29,245.32978731924894
2010-09-30,249.01939833084444
2010-10-01,251.12204681759545
2010-10-04,248.94266960907493
2010-10-05,252.01262684228095
2010-10-06,253.29524057096845
2010-10-07,252.8006133237202
2010-10-08,247.61472631245076
2010-10-11,242.84513385490004
2010-10-12,247.9776950775978
2010-10-13,247.0481286433415
2010-10-14,249.35882755801552
2010-10-15,248.89995805228475
2010-10-18,250.40623307894805
2010-10-19,254.1553846688079
2010-10-20,258.18754693779573
2010-10-21,264.03091602789976
2010-10-22,259.4323963907121
2010-10-25,277.7617574950911
2010-10-26,275.40701512611105
2010-10-27,268.0457652698485
2010-10-28,266.0450925901516
2010-10-29,268.65305458569685
2010-11-01,263.913367681778
2010-11-02,270.27917932111
2010-11-03,274.19677473235174
2010-11-04,281.25514570925947
2010-11-05,278.261361409438
2010-11-08,273.49293163612276
2010-11-09,272.4784362901567
2010-11-10,273.8450667438394
2010-11-11,272.49567872649794
2010-11-12,274.01719292690746
2010-11-15,269.0214722733452
2010-11-16,270.0445719955103
2010-11-17,271.7830419459156
2010-11-18,273.83869490682605
2010-11-19,278.6590676408009
2010-11-22,281.97851218149754
2010-11-23,277.1123081809331
2010-11-24,275.5709472743093
2010-11-25,273.42749866136825
2010-11-26,268.09460331291035
2010-11-29,277.6583678161692
2010-11-30,269.5924802938309
2010-12-01,268.8299103822859
2010-12-02,272.02796652464855
2010-12-03,280.3288490216314
2010-12-06,279.8457160762774
2010-12-07,281.9132878933643
2010-12-08,283.24554012128954
2010-12-09,283.97333060274315
2010-12-10,286.5331527436711
2010-12-13,291.1750070946987
2010-12-14,292.46470271813104
2010-12-15,294.2007464171883
2010-12-16,294.65996265560926
2010-12-17,291.76138950206416
2010-12-20,281.99223884575866
2010-12-21,278.4168892852087
2010-12-22,278.5285802826594
2010-12-23,280.1512286103157
2010-12-24,284.19673025122694
2010-12-27,280.43075912490815
2010-12-28,280.6568708825602
2010-12-29,280.23714017558524
2010-12-30,274.88091686423047
2010-12-31,280.826452338441
2011-01-03,279.34209404518464
2011-01-04,277.97490277057847
2011-01-05,277.06399372184427
2011-01-06,276.6787106707824
2011-01-07,275.7636781881622
2011-01-10,278.56704575608165
2011-01-11,280.179453562734
2011-01-12,293.7346861485183
2011-01-13,308.29275282533405
2011-01-14,315.21546917444124
2011-01-17,314.9713897939755
2011-01-18,317.7084802491732
2011-01-19,323.32542670908043
2011-01-20,323.1625792333624
2011-01-21,323.6635564953973
2011-01-24,327.13288618672834
2011-01-25,326.17157438884266
2011-01-26,328.686587896897
2011-01-27,330.6500114292605
2011-01-28,325.12479461742254
2011-01-31,324.62053557192905
2011-02-01,328.13071225869726
2011-02-02,332.4091423967297
2011-02-03,330.2119395185464
2011-02-04,329.7469171178568
2011-02-07,331.1955277759062
2011-02-08,337.1706633055309
2011-02-09,340.3896906543843
2011-02-10,346.16667800758484
2011-02-11,345.6624470324079
2011-02-14,344.5784372404035
2011-02-15,345.7043633848304
2011-02-16,339.3129560738341
2011-02-17,343.12542248665073
2011-02-18,348.8438332285425
2011-02-21,349.5220287491858
2011-02-22,350.04911200349966
2011-02-23,349.84978529241295
2011-02-24,341.7096416631235
2011-02-25,341.2213755028156
2011-02-28,342.44447042295934
2011-03-01,338.75075829426316
2011-03-02,342.2853451645259
2011-03-03,342.54401732951646
2011-03-04,344.38608380727464
2011-03-07,348.9782891615473
2011-03-08,343.6884815211827
2011-03-09,346.52546498575396
2011-03-10,347.58943252632423
2011-03-11,353.68517083451167
2011-03-14,353.1087411064329
2011-03-15,349.28721310291985
2011-03-16,344.0064167969127
2011-03-17,346.2144054460735
2011-03-18,346.12708116257437
2011-03-21,347.7751691920291
2011-03-22,348.38202897298436
2011-03-23,345.27107797417415
2011-03-24,346.5804396636361
2011-03-25,345.3009702036954
2011-03-28,341.30155115286504
2011-03-29,339.65543658215046
2011-03-30,341.96847173321953
2011-03-31,347.6737384145553
2011-04-01,353.82810810818177
2011-04-04,364.2907799500381
2011-04-05,362.2582433106987
2011-04-06,368.6541521930659
2011-04-07,363.30355182160287
2011-04-08,368.9534463085409
2011-04-11,369.85298682423854
2011-04-12,369.67452034660624
2011-04-13,368.8667165799749
2011-04-14,363.53493695163934
2011-04-15,355.4198984522278
2011-04-18,345.1423523754311
2011-04-19,345.23542204801106
2011-04-20,351.6644280339002
2011-04-21,348.05244879581034
2011-04-22,348.05244879581034
2011-04-25,347.92660728565204
2011-04-26,348.6141308629142
2011-04-27,349.2000070624489
2011-04-28,361.3469898029781
2011-04-29,365.4126522266081
2011-05-02,365.82356682166017
2011-05-03,363.5884477933183
2011-05-04,368.11819930176523
2011-05-05,365.4106155504368
2011-05-06,362.24125591897104
2011-05-09,350.3664726087858
2011-05-10,349.95979478285363
2011-05-11,353.82008704152184
2011-05-12,348.97290083333854
2011-05-13,361.9622351075966
2011-05-16,362.30026535071585
2011-05-17,372.9793085776776
2011-05-18,386.7180371999829
2011-05-19,404.7833932565123
2011-05-20,416.2826998822596
2011-05-23,400.0518846273666
2011-05-24,398.77632194647293
2011-05-25,400.943130452314
2011-05-26,408.35087895934697
2011-05-27,430.5730991870032
2011-05-30,425.4783241451688
2011-05-31,428.685936257293
2011-06-01,423.1495896328855
2011-06-02,423.54718998186536
2011-06-03,429.5578724922111
2011-06-06,413.5301439250406
2011-06-07,406.4872709609508
2011-06-08,398.88600381193646
2011-06-09,399.06967017960096
2011-06-10,397.68093906673244
2011-06-13,383.9061857961635
2011-06-14,392.4463773034372
2011-06-15,383.92329948860123
2011-06-16,372.3146690118508
2011-06-17,374.4882203750635
2011-06-20,372.7446450871851
2011-06-21,371.4153945408845
2011-06-22,370.0224437296721
2011-06-23,360.64917702830513
2011-06-24,359.92180382603664
2011-06-27,362.80275540949447
2011-06-28,359.8630572302369
2011-06-29,361.7036969040503
2011-06-30,365.07253375794977
2011-07-01,368.5824606374456
2011-07-04,366.45754911552274
2011-07-05,360.01499666565195
2011-07-06,352.8426256161239
2011-07-07,355.28592477979925
2011-07-08,353.24519484444926
2011-07-11,349.1312005904827
2011-07-12,347.00312303403075
2011-07-13,346.4732687739301
2011-07-14,348.89273487076576
2011-07-15,351.249998712139
2011-07-18,343.16001945028063
2011-07-19,348.5283458638735
2011-07-20,356.89909932113846
2011-07-21,365.93940852458684
2011-07-22,362.45835694077783
2011-07-25,357.87444920619157
2011-07-26,361.30395975408226
2011-07-27,350.99955695413024
2011-07-28,352.41581068246865
2011-07-29,354.56618149111296
2011-08-01,360.4927317121976
2011-08-02,366.6036596885151
2011-08-03,368.40968152624777
2011-08-04,363.5668206864882
2011-08-05,339.26604422040117
2011-08-08,312.3722297814313
2011-08-09,283.06033808006475
2011-08-10,319.33866489387725
2011-08-11,321.2307223251722
2011-08-12,334.09799177194617
2011-08-15,338.9967174125369
2011-08-16,325.0849114002522
2011-08-17,322.6573826944035
2011-08-18,316.9344329160546
2011-08-19,304.088662953749
2011-08-22,317.6625650744816
2011-08-23,331.4015085463129
2011-08-24,326.3910153029971
2011-08-25,316.6993242083062
2011-08-26,308.75793089440026
2011-08-29,313.61126609589274
2011-08-30,316.12424703361495
2011-08-31,325.8068346642404
2011-09-01,324.90787171786457
2011-09-02,319.72249577410685
2011-09-05,304.7574775397157
2011-09-06,300.34411350099856
2011-09-07,301.82332330649325
2011-09-08,301.32754859232955
2011-09-09,294.37164169571173
2011-09-12,287.1069753350234
2011-09-13,285.1962882451094
2011-09-14,284.8219488004368
2011-09-15,294.35113017538697
2011-09-16,297.5814513675924
2011-09-19,283.9551378026819
2011-09-20,282.45346243521146
2011-09-21,277.61076027325913
2011-09-22,267.4540932855956
2011-09-23,262.6560748142283
2011-09-26,264.3939595132322
2011-09-27,266.736997401625
2011-09-28,264.24465650535296
2011-09-29,264.0052338049533
2011-09-30,253.0271193718456
2011-10-03,241.2404499621591
2011-10-04,239.9443525096294
2011-10-05,243.53374867202464
2011-10-06,249.55563914718618
2011-10-07,249.8453897212805
2011-10-10,256.8326732216926
2011-10-11,257.5208484830882
2011-10-12,263.63880324647107
2011-10-13,270.8869407871363
2011-10-14,270.75854552856623
2011-10-17,272.7658458411304
2011-10-18,268.7631329487077
2011-10-19,273.84583447954026
2011-10-20,270.1513785113605
2011-10-21,274.31784402616506
2011-10-24,281.5694636373722
2011-10-25,276.4931916808586
2011-10-26,274.2863250324195
2011-10-27,283.2286632040848
2011-10-28,282.63251692184554
2011-10-31,267.3221768204262
2011-11-01,255.92748467062222
2011-11-02,258.1481091006177
2011-11-03,253.962917120811
2011-11-04,254.7930047221644
2011-11-07,255.82424629682478
2011-11-08,257.51962912924506
2011-11-09,254.4052489629346
2011-11-10,252.3098052951681
2011-11-11,261.7128733426608
2011-11-14,256.8793285914154
2011-11-15,250.86042852936004
2011-11-16,251.97877772195716
2011-11-17,247.76903119164064
2011-11-18,249.75471938413327
2011-11-21,242.54773095296758
2011-11-22,237.88179707338978
2011-11-23,235.96822409189738
2011-11-24,233.19957637544212
2011-11-25,228.75145556858172
2011-11-28,228.10260911653845
2011-11-29,226.04798521176843
2011-11-30,226.11204174546154
2011-12-01,226.88918037550062
2011-12-02,227.71669726260365
2011-12-05,233.320427290724
2011-12-06,236.68033915792702
2011-12-07,232.03127563105582
2011-12-08,231.41183904928587
2011-12-09,233.63987004771792
2011-12-12,228.30826833923737
2011-12-13,224.8673769937254
2011-12-14,223.4812857137984
2011-12-15,223.74168465713234
2011-12-16,224.9021439848594
2011-12-19,223.226383525193
2011-12-20,222.7337306628239
2011-12-21,223.56071993436078
2011-12-22,225.4436827117998
2011-12-23,225.44055215129833
2011-12-26,229.46955051790562
2011-12-27,227.84237214501377
2011-12-28,221.7477799001444
