Date,PANAMA
2017-05-31,1000.0
2017-06-01,1001.8894039054045
2017-06-02,995.2636172359212
2017-06-05,997.2779269128552
2017-06-06,988.6103774304213
2017-06-07,1008.3008163538337
2017-06-08,1014.8096598607018
2017-06-09,1016.7282887682231
2017-06-12,1013.7174662379607
2017-06-13,1019.654083302748
2017-06-14,1011.4790478649577
2017-06-15,1003.0241007374781
2017-06-16,1004.0560509128112
2017-06-19,1042.5963185460541
2017-06-20,1014.3853734494535
2017-06-21,1010.8669868012319
2017-06-22,1002.0382190807507
2017-06-23,1006.6514679394004
2017-06-26,1016.5715325610362
2017-06-27,1018.3688210063019
2017-06-28,1027.931908551425
2017-06-29,1034.5382046938057
2017-06-30,1031.072077307004
2017-07-03,1034.9022692347191
2017-07-04,1034.9022692347191
2017-07-05,1051.775872600234
2017-07-06,1057.8312046937367
2017-07-07,1078.5225969242651
2017-07-10,1081.254404486425
2017-07-11,1087.183955663885
2017-07-12,1119.357085924131
2017-07-13,1130.7546711026246
2017-07-14,1135.8435904894293
2017-07-17,1147.7859489739863
2017-07-18,1130.2772071312959
2017-07-19,1119.784894490506
2017-07-20,1128.9414142853832
2017-07-21,1121.266001933711
2017-07-24,1109.5070208019908
2017-07-25,1097.8011740762042
2017-07-26,1100.418707063436
2017-07-27,1086.9545529465884
2017-07-28,1090.759063604387
2017-07-31,1086.709495709872
2017-08-01,1089.952559787636
2017-08-02,1092.553759197923
2017-08-03,1093.9502428262208
2017-08-04,1091.3419401021695
2017-08-07,1097.0157456852046
2017-08-08,1085.2029323435545
2017-08-09,1073.2312147944178
2017-08-10,1072.04603312528
2017-08-11,1050.7313119654675
2017-08-14,1080.2606599516062
2017-08-15,1086.9589671678518
2017-08-16,1087.69227618738
2017-08-17,1075.5083795775256
2017-08-18,1083.9751307918311
2017-08-21,1073.2853667492068
2017-08-22,1065.5137334302847
2017-08-23,1045.5981488287691
2017-08-24,1037.1704442148416
2017-08-25,1058.1202866933306
2017-08-28,1060.155960433781
2017-08-29,1066.1427071225698
2017-08-30,1073.0107763200385
2017-08-31,1086.2180494497743
2017-09-01,1110.568743894611
2017-09-04,1110.568743894611
2017-09-05,1119.0159578197756
2017-09-06,1122.620752065943
2017-09-07,1140.320882625242
2017-09-08,1134.7567648515787
2017-09-11,1148.9325486185214
2017-09-12,1155.4670934453177
2017-09-13,1156.022972234339
2017-09-14,1159.4975187797927
2017-09-15,1167.8871345183038
2017-09-18,1140.980741753997
2017-09-19,1137.943181397095
2017-09-20,1136.2550247525064
2017-09-21,1142.7013241857405
2017-09-22,1151.5310719305787
2017-09-25,1129.5599963608056
2017-09-26,1112.3986424068273
2017-09-27,1102.6511413974877
2017-09-28,1091.3962153099405
2017-09-29,1107.0149839234982
2017-10-02,1117.3041350798874
2017-10-03,1155.6590469025657
2017-10-04,1142.0487184446417
2017-10-05,1130.4319178816145
2017-10-06,1127.4470313133438
2017-10-09,1120.0438498501846
2017-10-10,1149.733738272187
2017-10-11,1136.8031056017771
2017-10-12,1138.1460786118691
2017-10-13,1142.7817716395514
2017-10-16,1141.402132063047
2017-10-17,1118.5157654277832
2017-10-18,1125.0065293671805
2017-10-19,1115.8447316683362
2017-10-20,1115.852940950804
2017-10-23,1118.4737631206312
2017-10-24,1123.5055349911947
2017-10-25,1120.1067837775777
2017-10-26,1110.9574361404589
2017-10-27,1088.061492985198
2017-10-30,1098.83099987482
2017-10-31,1089.841691450409
2017-11-01,1097.4134255082174
2017-11-02,1099.256618252944
2017-11-03,1097.2204953034502
2017-11-06,1112.599675387947
2017-11-07,1083.8378092850828
2017-11-08,1085.1314177452045
2017-11-09,1101.9775281860382
2017-11-10,1090.3003644862752
2017-11-13,1092.088982605978
2017-11-14,1096.8988075400846
2017-11-15,1117.3281870944597
2017-11-16,1130.4444451281065
2017-11-17,1157.9654948223679
2017-11-20,1181.4403520665908
2017-11-21,1203.0827120071153
2017-11-22,1181.9614151751207
2017-11-23,1181.9614151751207
2017-11-24,1173.5736688479867
2017-11-27,1153.4784550715099
2017-11-28,1186.1956023756738
2017-11-29,1188.7023276656248
2017-11-30,1183.740879810751
2017-12-01,1177.8018363535457
2017-12-04,1188.9460176598286
2017-12-05,1192.5220369481938
2017-12-06,1182.8158621300747
2017-12-07,1186.6526584607896
2017-12-08,1185.1330651115877
2017-12-11,1190.2789696456962
2017-12-12,1188.397263178631
2017-12-13,1186.5941630997945
2017-12-14,1179.832552132615
2017-12-15,1183.3504522012006
2017-12-18,1199.561931653363
2017-12-19,1194.3232849778674
2017-12-20,1200.987292624773
2017-12-21,1187.9599146150201
2017-12-22,1178.9105292532047
2017-12-25,1178.9105292532047
2017-12-26,1186.639260661605
2017-12-27,1181.055993235429
2017-12-28,1184.7210505668554
2017-12-29,1165.2923083301664
2018-01-01,1165.2923083301664
2018-01-02,1194.5281853192726
2018-01-03,1187.0606070944373
2018-01-04,1172.2260344378499
2018-01-05,1179.4641162563748
2018-01-08,1170.2388829988156
2018-01-09,1161.0207391105207
2018-01-10,1170.3249405690674
2018-01-11,1213.296767157176
2018-01-12,1236.4870559503754
2018-01-15,1236.4870559503754
2018-01-16,1215.837867412139
2018-01-17,1219.1631651717712
2018-01-18,1205.6749566286921
2018-01-19,1213.356000472145
2018-01-22,1212.9659490038096
2018-01-23,1200.7082422758956
2018-01-24,1209.4003613702769
2018-01-25,1210.8368776220361
2018-01-26,1215.3394048274824
2018-01-29,1196.1166770273883
2018-01-30,1188.2594234754329
2018-01-31,1216.093059650086
2018-02-01,1210.2784973239277
2018-02-02,1169.1787862981123
2018-02-05,1120.5223432565037
2018-02-06,1141.0468130357958
2018-02-07,1139.5285975517766
2018-02-08,1109.0996999890879
2018-02-09,1109.9806912002737
2018-02-12,1127.8076898615109
2018-02-13,1133.7050987588045
2018-02-14,1152.7931064596773
2018-02-15,1157.3298335703596
2018-02-16,1156.896057717783
2018-02-19,1156.896057717783
2018-02-20,1162.3036999995536
2018-02-21,1168.8626025338872
2018-02-22,1201.8247249430597
2018-02-23,1223.1797913753448
2018-02-26,1217.6743465340849
2018-02-27,1195.6436074983571
2018-02-28,1188.348184853253
2018-03-01,1188.041099511587
2018-03-02,1186.6096135585742
2018-03-05,1187.3173020731758
2018-03-06,1186.4982512064776
2018-03-07,1173.6643769619889
2018-03-08,1182.0769575282604
2018-03-09,1188.7917313293044
2018-03-12,1207.6420798570607
2018-03-13,1225.9363051046885
2018-03-14,1213.1051134307215
2018-03-15,1199.4360928964045
2018-03-16,1204.7227296205429
2018-03-19,1206.465487279732
2018-03-20,1209.0219306645768
2018-03-21,1203.07523889032
2018-03-22,1172.0531009338088
2018-03-23,1146.298821707784
2018-03-26,1152.5105065096743
2018-03-27,1132.2119016261001
2018-03-28,1136.0999095490706
2018-03-29,1145.0786551972028
2018-03-30,1145.0786551972028
2018-04-02,1124.034117331369
2018-04-03,1138.9843863688072
2018-04-04,1150.9716955610263
2018-04-05,1157.9561390503923
2018-04-06,1105.3649136647205
2018-04-09,1114.8823102091424
2018-04-10,1108.3929436828137
2018-04-11,1087.21558290071
2018-04-12,1108.5700290126906
2018-04-13,1091.400739022126
2018-04-16,1094.151051640332
2018-04-17,1099.4531309826941
2018-04-18,1116.0254063303992
2018-04-19,1095.4128693448956
2018-04-20,1063.2583655492144
2018-04-23,1055.564892259986
2018-04-24,1033.2136214710754
2018-04-25,1023.4560635140696
2018-04-26,1011.7263524428253
2018-04-27,1050.4070545963352
2018-04-30,1051.165059145942
2018-05-01,1046.6716986738836
2018-05-02,1055.6919972713854
2018-05-03,1042.7925985781453
2018-05-04,1047.8692620418299
2018-05-07,1044.2282064198514
2018-05-08,1054.7668162568093
2018-05-09,1049.1186415288673
2018-05-10,1062.529740008356
2018-05-11,1040.0041935737456
2018-05-14,1034.9914107883708
2018-05-15,1038.9559032417785
2018-05-16,1040.0794844515046
2018-05-17,1039.2026689550673
2018-05-18,1027.0449118816546
2018-05-21,1027.840368460302
2018-05-22,1034.2551113279626
2018-05-23,1020.6362370540247
2018-05-24,1023.8933542463745
2018-05-25,1033.5988263053841
2018-05-28,1033.5988263053841
2018-05-29,1007.2513380535456
2018-05-30,1016.0347582295275
2018-05-31,1009.3732696739854
2018-06-01,1000.7048577837813
2018-06-04,1010.103355232126
2018-06-05,996.7166032617059
2018-06-06,980.3707009151933
2018-06-07,955.4799583188251
2018-06-08,933.2673433806613
2018-06-11,946.5134404188321
2018-06-12,947.4256756486894
2018-06-13,946.4762489542611
2018-06-14,931.4589649653312
2018-06-15,922.7732613060788
2018-06-18,921.7561544067321
2018-06-19,917.9961347173474
2018-06-20,923.7891684807622
2018-06-21,917.5168702833578
2018-06-22,908.3094162031326
2018-06-25,887.0534263073786
