Date,BOSNIA AND HERZEGOVINA
2010-09-29,1082.5068331217221
2010-09-30,1095.077613441329
2010-10-01,1112.4895326079634
2010-10-04,1098.4622576773693
2010-10-05,1111.1315906334214
2010-10-06,1082.736641255397
2010-10-07,1086.749778241411
2010-10-08,1100.8592672143113
2010-10-11,1080.3830238855635
2010-10-12,1079.6461878182413
2010-10-13,1103.7725952507324
2010-10-14,1130.755727186323
2010-10-15,1117.0503348845696
2010-10-18,1104.269500320729
2010-10-19,1090.3849674139137
2010-10-20,1114.9043477596463
2010-10-21,1129.1942133884243
2010-10-22,1119.2049276206167
2010-10-25,1117.0673768894903
2010-10-26,1128.6671804945202
2010-10-27,1113.2972736378217
2010-10-28,1133.0090925720172
2010-10-29,1139.6327052767783
2010-11-01,1142.27409761429
2010-11-02,1158.978461019098
2010-11-03,1147.285898897768
2010-11-04,1168.149609312225
2010-11-05,1159.2084909026787
2010-11-08,1141.4998083393227
2010-11-09,1155.3602894704552
2010-11-10,1116.5823454410486
2010-11-11,1119.060805494636
2010-11-12,1118.965997578751
2010-11-15,1110.1769830355058
2010-11-16,1106.8302956646087
2010-11-17,1105.7957673998894
2010-11-18,1119.4119818809577
2010-11-19,1129.8813651814473
2010-11-22,1117.4257162379963
2010-11-23,1106.05623302905
2010-11-24,1084.8154442833702
2010-11-25,1083.1836409416567
2010-11-26,1070.4484841104224
2010-11-29,1054.392258005812
2010-11-30,1011.9176493337521
2010-12-01,1009.5274634445881
2010-12-02,1021.1157791903365
2010-12-03,1057.3958714647024
2010-12-06,1082.3305558736636
2010-12-07,1087.7088279626496
2010-12-08,1044.1074263383603
2010-12-09,1054.551118835725
2010-12-10,1060.4445744045997
2010-12-13,1076.4165343255563
2010-12-14,1084.0731064147674
2010-12-15,1076.9169933564078
2010-12-16,1069.7769692526833
2010-12-17,1071.203807395303
2010-12-20,1067.8190453152872
2010-12-21,1078.5302882915962
2010-12-22,1064.8571064022253
2010-12-23,1058.8102459417598
2010-12-24,1063.9702750438491
2010-12-27,1057.1336241291885
2010-12-28,1113.4984766459208
2010-12-29,1093.2274280421411
2010-12-30,1132.0250003705137
2010-12-31,1119.4167504909587
2011-01-03,1114.9809937424122
2011-01-04,1111.223014701099
2011-01-05,1080.7513406364426
2011-01-06,1111.7336811286455
2011-01-07,1106.514048652904
2011-01-10,1103.3970505561465
2011-01-11,1087.32527641042
2011-01-12,1107.289305143036
2011-01-13,1120.8922529532979
2011-01-14,1156.6153989004697
2011-01-17,1164.1030568128883
2011-01-18,1158.4258932636294
2011-01-19,1209.213554589823
2011-01-20,1192.9825035231033
2011-01-21,1209.0469913888974
2011-01-24,1242.9943864414363
2011-01-25,1251.17270211754
2011-01-26,1267.4016018842208
2011-01-27,1271.049824980879
2011-01-28,1256.0939227975982
2011-01-31,1292.7175562906966
2011-02-01,1300.4660220043072
2011-02-02,1315.7679902357488
2011-02-03,1308.3372329918257
2011-02-04,1287.1013579139612
2011-02-07,1282.617563721031
2011-02-08,1295.7231701689293
2011-02-09,1286.7398752885538
2011-02-10,1290.6444836107903
2011-02-11,1276.783552657382
2011-02-14,1265.553265902271
2011-02-15,1286.7933835638034
2011-02-16,1287.238071466338
2011-02-17,1293.0919972929746
2011-02-18,1313.0689469948445
2011-02-21,1301.8888407138797
2011-02-22,1301.8251447342714
2011-02-23,1296.2268006478307
2011-02-24,1311.5113917694296
2011-02-25,1296.4780573169455
2011-02-28,1314.9300093353525
2011-03-01,1316.5105658055993
2011-03-02,1322.0484878508157
2011-03-03,1326.2473619427017
2011-03-04,1336.4905826260829
2011-03-07,1334.5087444117733
2011-03-08,1315.6839668249436
2011-03-09,1331.6569179845005
2011-03-10,1328.7703887241576
2011-03-11,1333.2407604772188
2011-03-14,1344.912084898594
2011-03-15,1333.7067586770024
2011-03-16,1343.4043402339332
2011-03-17,1360.9466366363013
2011-03-18,1373.201770777069
2011-03-21,1387.2489266410953
2011-03-22,1406.9283743237288
2011-03-23,1380.5769155071278
2011-03-24,1370.3241208201723
2011-03-25,1372.1479154294918
2011-03-28,1368.4862152584935
2011-03-29,1365.5135108220284
2011-03-30,1400.257995624742
2011-03-31,1413.4328105870054
2011-04-01,1401.7090191716864
2011-04-04,1395.4270636034908
2011-04-05,1389.011804127148
2011-04-06,1396.2736672846565
2011-04-07,1394.3633274135552
2011-04-08,1404.0897795247029
2011-04-11,1404.294705631978
2011-04-12,1407.6653001052775
2011-04-13,1419.50771459173
2011-04-14,1426.3360206740572
2011-04-15,1411.240769552825
2011-04-18,1388.9710449761446
2011-04-19,1365.9623604699484
2011-04-20,1365.2159778869543
2011-04-21,1356.5529110469463
2011-04-22,1382.8295171203029
2011-04-25,1381.851561309044
2011-04-26,1361.5987607773413
2011-04-27,1386.7648920486822
2011-04-28,1422.9591319359602
2011-04-29,1424.2004298209079
2011-05-02,1429.5138013041746
2011-05-03,1424.6867447986515
2011-05-04,1429.4954425949772
2011-05-05,1403.5424826375208
2011-05-06,1393.3405791850098
2011-05-09,1388.5024207437134
2011-05-10,1401.497995987013
2011-05-11,1375.9886865742467
2011-05-12,1365.2100222988913
2011-05-13,1353.1134802210963
2011-05-16,1367.3276336605213
2011-05-17,1359.6026380835613
2011-05-18,1354.3270058648268
2011-05-19,1362.0622958662489
2011-05-20,1356.5736038409589
2011-05-23,1340.3189314321628
2011-05-24,1367.5213918583988
2011-05-25,1352.2093980756142
2011-05-26,1381.118973391902
2011-05-27,1404.4688684141604
2011-05-30,1398.611647290404
2011-05-31,1381.6290218779206
2011-06-01,1328.395906824815
2011-06-02,1370.2234164348786
2011-06-03,1325.626301874545
2011-06-06,1365.1399648898632
2011-06-07,1372.809478476613
2011-06-08,1334.0576564856335
2011-06-09,1320.2183915791065
2011-06-10,1306.7457863056688
2011-06-13,1308.2825692958115
2011-06-14,1353.839306857878
2011-06-15,1336.1470596264598
2011-06-16,1322.234899352692
2011-06-17,1332.9110896034717
2011-06-20,1302.6262910555295
2011-06-21,1346.1161769287423
2011-06-22,1344.5304838807463
2011-06-23,1317.928748622571
2011-06-24,1289.8543869492946
2011-06-27,1300.880243460427
2011-06-28,1308.2840929770741
2011-06-29,1296.5097475667073
2011-06-30,1343.076160867252
2011-07-01,1341.9723735262487
2011-07-04,1302.1095589326335
2011-07-05,1303.3372781094088
2011-07-06,1279.9648716135046
2011-07-07,1285.371121300784
2011-07-08,1283.359507538867
2011-07-11,1259.1702922143681
2011-07-12,1258.7651103119074
2011-07-13,1274.6244296120249
2011-07-14,1274.0709068980473
2011-07-15,1282.4783964436467
2011-07-18,1264.8414569671183
2011-07-19,1279.7084488792298
2011-07-20,1284.0694050987047
2011-07-21,1302.2490904679923
2011-07-22,1308.369939095388
2011-07-25,1296.681851518585
2011-07-26,1313.534046081795
2011-07-27,1304.3086368962233
2011-07-28,1285.6163887160824
2011-07-29,1311.7873321602456
2011-08-01,1258.6161236479463
2011-08-02,1278.3472224829713
2011-08-03,1288.6426860345368
2011-08-04,1295.0553671917646
2011-08-05,1263.8191154440965
2011-08-08,1239.967404267135
2011-08-09,1221.6494780909375
2011-08-10,1245.4094832087985
2011-08-11,1248.60746765176
2011-08-12,1243.9337543411475
2011-08-15,1262.9259934113302
2011-08-16,1251.3043104324659
2011-08-17,1256.1129291475006
2011-08-18,1244.160019087172
2011-08-19,1232.5508093192755
2011-08-22,1230.9199336796971
2011-08-23,1223.6251094186694
2011-08-24,1232.8782810842629
2011-08-25,1228.0381425380872
2011-08-26,1241.7496685508231
2011-08-29,1225.4346785444457
2011-08-30,1216.8886044422024
2011-08-31,1220.3981448354543
2011-09-01,1219.3587953978492
2011-09-02,1229.050263830803
2011-09-05,1226.0518114216734
2011-09-06,1223.4136454810368
2011-09-07,1219.828627871351
2011-09-08,1209.5296559810079
2011-09-09,1207.4652467725575
2011-09-12,1198.4329933435652
2011-09-13,1204.467483554121
2011-09-14,1203.920208824604
2011-09-15,1212.4641704805701
2011-09-16,1203.4750193839222
2011-09-19,1191.058601168911
2011-09-20,1186.3510169927924
2011-09-21,1203.5167778050577
2011-09-22,1164.5498699915154
2011-09-23,1161.9344002970874
2011-09-26,1152.6897839980504
2011-09-27,1170.1910592125398
2011-09-28,1163.9819288558263
2011-09-29,1174.9909990236565
2011-09-30,1168.837489170373
2011-10-03,1135.7758856722514
2011-10-04,1136.12286404873
2011-10-05,1138.828838886546
2011-10-06,1146.8674470557698
2011-10-07,1149.1186494081146
2011-10-10,1143.223834832668
2011-10-11,1141.7093143430698
2011-10-12,1164.9308698639502
2011-10-13,1154.663597465475
2011-10-14,1165.9651453705942
2011-10-17,1156.6941764999817
2011-10-18,1148.1441276661708
2011-10-19,1144.393027896079
2011-10-20,1122.604841905293
2011-10-21,1123.6361202249946
2011-10-24,1118.839531150858
2011-10-25,1120.5099157772029
2011-10-26,1125.3150237347572
2011-10-27,1134.5063909689309
2011-10-28,1156.1686197888273
2011-10-31,1124.9106314482774
2011-11-01,1111.0822385628699
2011-11-02,1120.4563224071928
2011-11-03,1127.9224627022452
2011-11-04,1128.317412962127
2011-11-07,1127.6827691244207
2011-11-08,1132.2602114472934
2011-11-09,1111.225849933382
2011-11-10,1112.38845390236
2011-11-11,1123.0551828992916
2011-11-14,1095.2214692934042
2011-11-15,1075.4923467116232
2011-11-16,1074.6003684012644
2011-11-17,1062.83604547324
2011-11-18,1067.3946823963508
2011-11-21,1057.2483078833193
2011-11-22,1043.3951017739173
2011-11-23,1014.8979067454068
2011-11-24,991.0340456065662
2011-11-25,987.0336028851557
2011-11-28,996.776172931803
2011-11-29,995.5189042879605
2011-11-30,985.2761005004335
2011-12-01,986.6085782853763
2011-12-02,988.8440982626803
2011-12-05,997.2977513219005
2011-12-06,988.4128687444986
2011-12-07,976.1173146731253
2011-12-08,967.1936483608614
2011-12-09,968.9561058150813
2011-12-12,948.5306204972694
2011-12-13,935.1763291643613
2011-12-14,925.0019927921791
2011-12-15,933.8033818389569
2011-12-16,930.5136778485266
2011-12-19,935.4459462322145
2011-12-20,941.8779628127293
2011-12-21,921.4420853175229
2011-12-22,934.4517655870472
2011-12-23,932.9321984736353
2011-12-26,932.9321984736353
2011-12-27,921.8665479470438
2011-12-28,914.6669757721377
2011-12-29,924.8582434930997
2011-12-30,950.3633058646501
2012-01-02,950.3633058646501
2012-01-03,955.6277737384291
2012-01-04,944.235763733947
2012-01-05,935.7436018139799
2012-01-06,955.8719176580586
2012-01-09,957.6460856589217
2012-01-10,976.5919257729705
2012-01-11,969.2838365113703
2012-01-12,979.4330157954463
2012-01-13,969.4426848591221
2012-01-16,969.9137912275055
2012-01-17,974.4993292724607
2012-01-18,980.9413169665602
2012-01-19,994.8244865615219
2012-01-20,979.6203428384549
2012-01-23,989.2920556392351
2012-01-24,984.2364400238896
2012-01-25,975.5671243798276
2012-01-26,1006.973495470029
2012-01-27,1054.1377530265722
2012-01-30,1030.4306161181269
2012-01-31,1036.9566376783982
2012-02-01,1031.285505549905
2012-02-02,1029.2366169474387
2012-02-03,1015.1397896690711
2012-02-06,1011.7458084264463
2012-02-07,1034.2456226538714
2012-02-08,1045.8610812863885
2012-02-09,1041.9664161905152
2012-02-10,1032.584256930465
2012-02-13,1038.4736345337637
2012-02-14,1018.5639007204613
2012-02-15,1031.348929293425
2012-02-16,1009.2967262366722
2012-02-17,1019.0233469915997
2012-02-20,1020.6781690733212
2012-02-21,1020.4705031182707
2012-02-22,1022.576540343217
2012-02-23,1034.1083952105964
2012-02-24,1047.4790953003494
2012-02-27,1046.747981158527
2012-02-28,1048.939107985014
2012-02-29,1045.316139313019
2012-03-01,1041.8246266459203
2012-03-02,1030.4565430800337
2012-03-05,1033.3562041872708
2012-03-06,1020.6954510193216
2012-03-07,1014.0757379664567
2012-03-08,1032.2446351187791
2012-03-09,1016.7856424824554
2012-03-12,1020.5032507458793
2012-03-13,1010.6720676676043
2012-03-14,1016.7180489396098
2012-03-15,1023.7191811736935
2012-03-16,1019.2561818197546
2012-03-19,1025.5908844555968
2012-03-20,1024.9750171958142
2012-03-21,1018.0453804117104
2012-03-22,1028.286999676513
2012-03-23,1026.159239454099
2012-03-26,1032.7887414409242
2012-03-27,1013.7266634180637
2012-03-28,1024.0704701259533
2012-03-29,1022.490063269023
2012-03-30,1025.5532867172315
2012-04-02,1028.6090433005656
2012-04-03,1024.7174864722526
2012-04-04,1004.1931376750557
2012-04-05,1007.1999218189932
2012-04-06,1004.4000974655814
2012-04-09,1005.004207525206
2012-04-10,1007.7118242474335
2012-04-11,1005.2696725731594
2012-04-12,1006.5765386198068
2012-04-13,1001.3266152990069
2012-04-16,997.9076925202851
2012-04-17,1008.6597543536587
2012-04-18,1002.6528822022419
2012-04-19,1006.3185418339103
2012-04-20,1016.865342029766
2012-04-23,1004.0594235373574
2012-04-24,1009.8887495364602
2012-04-25,1005.9525896456573
2012-04-26,1004.8297594523332
2012-04-27,1012.0250619636408
2012-04-30,996.9794741461626
2012-05-01,996.1705111540906
2012-05-02,990.6775394699647
2012-05-03,997.2846026008718
2012-05-04,1000.7470945771486
2012-05-07,996.1225082423209
2012-05-08,1000.7231235806673
2012-05-09,987.1653419808937
2012-05-10,989.3239382957311
2012-05-11,988.1126548504318
2012-05-14,973.770507065621
2012-05-15,965.9196168061213
2012-05-16,959.9261203758177
2012-05-17,957.0907939678734
2012-05-18,944.856022387335
2012-05-21,958.1685805985073
2012-05-22,937.2520578049459
2012-05-23,923.3099643552385
2012-05-24,907.0692585682399
2012-05-25,884.895384038427
2012-05-28,871.5946096738493
2012-05-29,886.697512393203
2012-05-30,868.6151517447315
2012-05-31,866.9695518461111
2012-06-01,878.8727776356793
2012-06-04,882.3081819250978
2012-06-05,880.0590453048253
2012-06-06,866.2591765301647
2012-06-07,864.034560669311
2012-06-08,834.7409317200456
2012-06-11,837.7312078867702
2012-06-12,836.1054351701239
2012-06-13,846.6484782551668
2012-06-14,837.5380310695352
2012-06-15,839.4573158452489
2012-06-18,835.7327576462444
2012-06-19,838.6198661562084
2012-06-20,830.1529211490009
2012-06-21,823.8126084838495
2012-06-22,808.8336811095862
2012-06-25,798.8936740968988
2012-06-26,804.96465323035
2012-06-27,797.4180576166076
2012-06-28,795.4674511474394
2012-06-29,829.0049624101177
2012-07-02,805.5243502402798
2012-07-03,823.8126084838495
2012-07-04,817.5422640270663
2012-07-05,809.132400261516
2012-07-06,804.29552774548
2012-07-09,803.7897451220706
2012-07-10,807.1574287858502
2012-07-11,806.7530159700246
2012-07-12,802.7824608166839
2012-07-13,809.639581770083
2012-07-16,826.1510875677927
2012-07-17,824.3197245150184
2012-07-18,827.8088811842829
2012-07-19,850.489836299961
2012-07-20,844.0082508236175
2012-07-23,852.067125211423
2012-07-24,838.9180037411871
2012-07-25,835.3987537026688
2012-07-26,846.8296935379157
2012-07-27,836.7815655273478
2012-07-30,831.2885357852177
2012-07-31,836.2612963733164
2012-08-01,834.9994119902319
2012-08-02,818.0196003253204
2012-08-03,838.7974806641971
2012-08-06,851.7023186973248
2012-08-07,861.8389538835331
2012-08-08,857.4827942682633
2012-08-09,855.9727812153993
2012-08-10,865.4947297946802
2012-08-13,869.5428884109255
2012-08-14,871.9910386615638
2012-08-15,869.171010497975
2012-08-16,885.8429382722672
2012-08-17,881.1087886493095
2012-08-20,884.2499469014272
2012-08-21,877.2409187925774
2012-08-22,876.3462029550836
2012-08-23,893.5685046338255
2012-08-24,888.8792071790257
2012-08-27,883.4853008775724
2012-08-28,896.0949987603844
2012-08-29,896.360682622631
2012-08-30,879.7977271173868
2012-08-31,881.597895401295
2012-09-03,882.5723784615219
2012-09-04,881.0985429600606
2012-09-05,904.99170300038
2012-09-06,908.8910575900278
2012-09-07,932.1377397735336
2012-09-10,945.0292526263729
2012-09-11,955.6310660139304
2012-09-12,958.8112550639272
2012-09-13,960.8632255339005
2012-09-14,988.6503215641345
2012-09-17,987.8534513425623
2012-09-18,1008.9458247857584
2012-09-19,1016.1109808354704
2012-09-20,1007.901614280593
2012-09-21,1010.7798988174728
2012-09-24,1005.0396755336677
2012-09-25,1014.9543797753176
2012-09-26,999.8554681750835
2012-09-27,1000.8429227621552
2012-09-28,1001.1391762173389
2012-10-01,1004.2438934013454
2012-10-02,1006.5684551730493
2012-10-03,991.8807814980016
2012-10-04,1008.5389895458319
2012-10-05,1017.6851735089077
2012-10-08,1010.5994042560026
2012-10-09,1015.4460664480712
2012-10-10,1008.7895233053182
2012-10-11,993.33045303334
2012-10-12,1004.873272931097
2012-10-15,1002.4474073626598
2012-10-16,1014.7714029951494
2012-10-17,1039.7032810647756
2012-10-18,1037.0558311322789
2012-10-19,1032.2191392687796
2012-10-22,1026.4217689963934
2012-10-23,1035.4200413415406
2012-10-24,1052.8581095291493
2012-10-25,1052.055838905005
2012-10-26,1049.7951483192394
2012-10-29,1002.3373741934925
2012-10-30,1011.8154396682414
2012-10-31,982.1931720231449
2012-11-01,980.6014447632847
2012-11-02,973.958078888633
2012-11-05,990.274678930785
2012-11-06,982.4726060863204
2012-11-07,979.9417363671764
2012-11-08,986.6391942419614
2012-11-09,975.3543959054423
2012-11-12,988.826456970569
2012-11-13,996.6311473485479
2012-11-14,997.9607671924009
2012-11-15,1000.2122226722242
2012-11-16,993.795096944386
2012-11-19,984.1892653859038
2012-11-20,995.571004379867
2012-11-21,985.5098611908215
2012-11-22,1002.6891314608401
2012-11-23,1008.4024598452323
2012-11-26,1008.903803416797
2012-11-27,1006.2689802607665
2012-11-28,994.4833167504771
2012-11-29,1043.206767452748
2012-11-30,1018.6534655041871
2012-12-03,1020.4589400088879
2012-12-04,1039.1825471307463
2012-12-05,1037.724435114594
2012-12-06,1023.5916467950425
2012-12-07,1012.7561333748197
2012-12-10,1012.5888020461937
2012-12-11,1017.612725722989
2012-12-12,1031.3166289442986
2012-12-13,1037.2862893606336
2012-12-14,1052.7220587647612
2012-12-17,1018.5083537265912
2012-12-18,1023.5611234151871
2012-12-19,1048.056041616694
2012-12-20,1063.3056656394572
2012-12-21,1058.2919310670438
2012-12-24,1040.0743902383738
2012-12-25,1040.0743902383738
2012-12-26,1048.9496706578225
2012-12-27,1026.0475848736257
2012-12-28,1043.5301202808005
2012-12-31,1040.6109089567929
2013-01-01,1040.6109089567929
2013-01-02,1045.013561304723
2013-01-03,1045.6193545486624
2013-01-04,1038.778409261176
2013-01-07,1043.0918685990764
2013-01-08,1040.7939565982526
2013-01-09,1040.002992572341
2013-01-10,1062.1305938933835
2013-01-11,1072.7116772210377
2013-01-14,1075.4353942672187
2013-01-15,1057.4263012686965
2013-01-16,1053.3287249287587
2013-01-17,1074.6836736396863
2013-01-18,1069.3157327621793
2013-01-21,1086.2248197689255
2013-01-22,1085.7734654960452
2013-01-23,1085.6869144128589
2013-01-24,1101.5081519147798
2013-01-25,1120.2578359365534
2013-01-28,1126.3142768181804
2013-01-29,1111.0406061390868
2013-01-30,1133.2578068259272
2013-01-31,1173.1909258430346
2013-02-01,1155.9616894592277
2013-02-04,1156.2915717206693
2013-02-05,1143.6766278213076
2013-02-06,1151.6370102105216
2013-02-07,1143.9440374739443
2013-02-08,1146.4586956976248
2013-02-11,1142.8341581370576
2013-02-12,1159.0136381281159
2013-02-13,1168.6390685149788
2013-02-14,1151.4518997676064
2013-02-15,1152.430967220436
2013-02-18,1166.3907490728748
2013-02-19,1168.6578693533131
2013-02-20,1157.8619700721986
2013-02-21,1137.863854721635
2013-02-22,1134.8018224261136
2013-02-25,1141.0664312723102
2013-02-26,1131.9774167798755
2013-02-27,1133.1563694352344
2013-02-28,1132.0152489852426
2013-03-01,1124.2748453177364
2013-03-04,1118.11580564383
2013-03-05,1115.8974809186006
2013-03-06,1105.1369623364162
2013-03-07,1117.4171433008605
2013-03-08,1105.2988968694483
2013-03-11,1116.8194478692667
2013-03-12,1120.8656919039754
2013-03-13,1108.1141620274407
2013-03-14,1111.8050363352081
2013-03-15,1127.8725059550775
2013-03-18,1101.7518890016715
2013-03-19,1097.3804887484034
2013-03-20,1106.2631815297104
2013-03-21,1105.399099720028
2013-03-22,1110.103086177883
2013-03-25,1099.9964593651325
2013-03-26,1094.906856220359
2013-03-27,1096.4425907172524
2013-03-28,1102.9296477376809
2013-03-29,1094.7015077142291
2013-04-01,1095.2408049625121
2013-04-02,1093.1459780545854
2013-04-03,1093.9718068440502
2013-04-04,1097.9189834279437
2013-04-05,1112.2464990411052
2013-04-08,1111.4536119318125
2013-04-09,1105.1457055527148
2013-04-10,1117.6414191709293
2013-04-11,1117.65005568346
2013-04-12,1115.1801935099145
2013-04-15,1117.1787300452518
2013-04-16,1116.1912995670914
2013-04-17,1120.5623295957673
2013-04-18,1124.7110844664585
2013-04-19,1113.9134959576133
2013-04-22,1114.8087126192586
2013-04-23,1106.848144601334
2013-04-24,1105.1933882389733
2013-04-25,1095.2732450284043
2013-04-26,1098.7301056842564
2013-04-29,1101.3653033507205
2013-04-30,1111.5971955122445
2013-05-01,1112.3470081230455
2013-05-02,1102.2354385017143
2013-05-03,1105.8944033413234
2013-05-06,1101.2239688701611
2013-05-07,1051.7913952975803
2013-05-08,1047.3111582845931
2013-05-09,1028.9869340971131
2013-05-10,1019.2959279859016
2013-05-13,1013.8807515042582
2013-05-14,1004.1560897291291
2013-05-15,986.4061909423432
2013-05-16,1020.9770281802537
2013-05-17,1002.7696622633439
2013-05-20,1005.3074018280017
2013-05-21,1008.2889124221107
2013-05-22,1005.1709311131231
2013-05-23,1007.1601868643858
2013-05-24,1009.390848082855
2013-05-27,1010.0586333682128
2013-05-28,1000.0749842259037
2013-05-29,1008.7609102972153
2013-05-30,1022.2067607178689
2013-05-31,990.0425725122647
2013-06-03,996.917182200812
2013-06-04,1000.1486263670104
2013-06-05,997.8986388404596
2013-06-06,1006.1791173250699
2013-06-07,1018.777507374779
2013-06-10,1034.459742118606
2013-06-11,1040.7436629059016
2013-06-12,1027.704097651119
2013-06-13,1024.873823208383
2013-06-14,988.4313399745714
2013-06-17,1012.2147676906732
2013-06-18,1015.645651763577
2013-06-19,1016.515717942314
2013-06-20,973.0656699404819
2013-06-21,978.6403455709882
2013-06-24,1000.6673269732047
2013-06-25,968.163509906853
2013-06-26,993.4823155856888
2013-06-27,993.8637128814523
2013-06-28,993.5334487958241
2013-07-01,1013.4606307892265
2013-07-02,999.0750688062531
2013-07-03,1008.5201992612537
2013-07-04,1003.9921629765643
2013-07-05,984.0777907805144
2013-07-08,986.3756012565698
2013-07-09,980.3786129967154
2013-07-10,982.4120560786206
2013-07-11,962.1894620389774
2013-07-12,1014.8810855210276
2013-07-15,996.9286851927909
2013-07-16,1007.3122722891192
2013-07-17,1005.694506111225
2013-07-18,1005.559870480031
2013-07-19,1009.2416315106768
2013-07-22,1016.8951497656413
2013-07-23,1027.7077118384402
2013-07-24,1029.0987618003223
2013-07-25,1019.2299240061943
2013-07-26,1028.9150549407275
2013-07-29,1021.32242688362
2013-07-30,1032.3383115367742
2013-07-31,1050.8629761614354
2013-08-01,1027.1290374859914
2013-08-02,1051.7977925644639
2013-08-05,1055.48438684942
2013-08-06,1061.0149957495496
2013-08-07,1063.2151009206857
2013-08-08,1068.5269924011777
2013-08-09,1065.8280472041374
2013-08-12,1036.2260542122801
2013-08-13,1032.1279815808875
2013-08-14,1036.2529572354968
2013-08-15,1035.0594005247
2013-08-16,1060.0958906887706
2013-08-19,1061.470759079425
2013-08-20,1079.766084348759
2013-08-21,1068.9113949386876
2013-08-22,1066.358727169661
2013-08-23,1055.9475811985478
2013-08-26,1053.6729992716664
2013-08-27,1078.8599426150201
2013-08-28,1066.0017539818743
2013-08-29,1055.00652171634
2013-08-30,1051.9125566590583
2013-09-02,1050.0023974024052
2013-09-03,1047.5301415053934
2013-09-04,1052.4400495836658
2013-09-05,1044.397434255627
2013-09-06,1055.9673005407221
2013-09-09,1061.7740743347458
2013-09-10,1065.0259581806558
2013-09-11,1067.8508646566002
2013-09-12,1080.535595990277
2013-09-13,1068.0351386079003
2013-09-16,1075.5454727452352
2013-09-17,1075.2518385172737
2013-09-18,1083.7064845883513
2013-09-19,1108.394993428452
2013-09-20,1105.904468982814
2013-09-23,1095.4814334568043
2013-09-24,1095.4814334568043
2013-09-25,1095.6047804793006
2013-09-26,1103.2178602465995
2013-09-27,1077.6579025415576
2013-09-30,1077.2849718212262
2013-10-01,1089.454189829939
2013-10-02,1087.3854460768764
2013-10-03,1078.4974905063325
2013-10-04,1078.1471195759118
2013-10-07,1081.6635247735926
2013-10-08,1083.6938292797545
2013-10-09,1080.9168085476754
2013-10-10,1082.4438121119601
2013-10-11,1095.7667689872455
2013-10-14,1097.6316124048747
2013-10-15,1091.0004275334397
2013-10-16,1090.0220530597435
2013-10-17,1086.735156571993
2013-10-18,1089.2844810175773
2013-10-21,1087.685000256722
2013-10-22,1102.519417074612
2013-10-23,1107.3362832553103
2013-10-24,1108.9774182246713
2013-10-25,1108.2343978795739
2013-10-28,1107.9402826978323
2013-10-29,1096.9596393661602
2013-10-30,1127.379090441349
2013-10-31,1120.8501639070491
2013-11-01,1112.8267249590053
2013-11-04,1125.0659388435513
