Date,OMAN DOMESTIC
2005-10-04,1130.841045
2005-10-05,1127.305975
2005-10-06,1115.511311
2005-10-07,1115.511311
2005-10-10,1121.287102
2005-10-11,1120.958046
2005-10-12,1120.599227
2005-10-13,1116.062837
2005-10-14,1116.062837
2005-10-17,1144.72566
2005-10-18,1152.475579
2005-10-19,1145.866017
2005-10-20,1140.204612
2005-10-21,1140.352708
2005-10-24,1105.222049
2005-10-25,1119.620644
2005-10-26,1117.804303
2005-10-27,1113.519404
2005-10-28,1113.519404
2005-10-31,1082.572017
2005-11-01,1088.642846
2005-11-02,1090.26967
2005-11-03,1090.26967
2005-11-04,1090.26967
2005-11-07,1088.119095
2005-11-08,1072.631747
2005-11-09,1069.567008
2005-11-10,1067.241135
2005-11-11,1067.241135
2005-11-14,1031.704065
2005-11-15,1051.237766
2005-11-16,1048.946013
2005-11-17,1040.801479
2005-11-18,1040.801479
2005-11-21,1030.594062
2005-11-22,1021.592002
2005-11-23,1011.495246
2005-11-24,1014.26669
2005-11-25,1014.26669
2005-11-28,983.8730357
2005-11-29,987.355674
2005-11-30,1000.0
2005-12-01,1003.8817646126208
2005-12-02,1004.012155801686
2005-12-05,1006.1767895644414
2005-12-06,1010.6702232774492
2005-12-07,997.8403406835631
2005-12-08,996.0391587899932
2005-12-09,996.0391587899932
2005-12-12,974.6492411405811
2005-12-13,974.2779885606843
2005-12-14,982.3273972675357
2005-12-15,979.995617112307
2005-12-16,979.995617112307
2005-12-19,968.1016178597062
2005-12-20,968.1774929982354
2005-12-21,971.597610799668
2005-12-22,981.3988881446475
2005-12-23,981.3988881446475
2005-12-26,970.1343124769527
2005-12-27,991.877522552783
2005-12-28,985.0466173437462
2005-12-29,985.8328657928987
2005-12-30,985.8328657928987
2006-01-02,1019.9976545245501
2006-01-03,1025.2713589317957
2006-01-04,1026.310958990559
2006-01-05,1023.7543886566943
2006-01-06,1023.7543886566943
2006-01-09,1028.9092529708744
2006-01-10,1028.9092529708744
2006-01-11,1028.9092529708744
2006-01-12,1028.9092529708744
2006-01-13,1024.6112101704919
2006-01-16,1012.5009669953308
2006-01-17,1007.0468212563585
2006-01-18,1019.8122766244852
2006-01-19,1029.956972139495
2006-01-20,1029.956972139495
2006-01-23,1032.3918423278824
2006-01-24,1035.7205274182156
2006-01-25,1035.1870772028578
2006-01-26,1036.3325690307004
2006-01-27,1036.3325690307004
2006-01-30,1034.7013675599997
2006-01-31,1034.7013675599997
2006-02-01,1039.0163406163658
2006-02-02,1033.6517155756892
2006-02-03,1033.6517155756892
2006-02-06,1016.4403543447447
2006-02-07,1003.3427534852624
2006-02-08,986.6902639802825
2006-02-09,993.5186673331285
2006-02-10,993.5186673331285
2006-02-13,988.4783827447756
2006-02-14,983.7044723051404
2006-02-15,975.8806676779552
2006-02-16,977.775634516681
2006-02-17,977.775634516681
2006-02-20,1004.8016104258872
2006-02-21,1014.2581697052067
2006-02-22,1018.1384423247705
2006-02-23,1013.2071951610321
2006-02-24,1013.2071951610321
2006-02-27,979.5966622954385
2006-02-28,979.0819911528602
2006-03-01,988.0098875455182
2006-03-02,980.0810258488679
2006-03-03,980.0810258488679
2006-03-06,973.6580205854392
2006-03-07,971.1081142070325
2006-03-08,977.9518408828377
2006-03-09,986.9130585102397
2006-03-10,986.9130585102397
2006-03-13,978.1522965999642
2006-03-14,957.3797305512792
2006-03-15,937.8814041491914
2006-03-16,950.5654371093215
2006-03-17,950.5654371093215
2006-03-20,960.3361174048819
2006-03-21,953.6655650937711
2006-03-22,958.6447481021074
2006-03-23,962.6440786262973
2006-03-24,962.7691135761124
2006-03-27,945.9896574339449
2006-03-28,958.4817034620232
2006-03-29,958.06122947
2006-03-30,956.10092723
2006-03-31,956.10092723
2006-04-03,931.2882864230005
2006-04-04,932.519181077704
2006-04-05,930.7910118570056
2006-04-06,929.9534696570987
2006-04-07,930.0742585218419
2006-04-10,924.1665703123197
2006-04-11,924.1665703123197
2006-04-12,912.7820688403224
2006-04-13,904.9906116287409
2006-04-14,904.9906116287409
2006-04-17,899.0189498032533
2006-04-18,887.3187100871967
2006-04-19,885.7090560591388
2006-04-20,893.1310276691694
2006-04-21,893.1310276691694
2006-04-24,889.305976112088
2006-04-25,849.8799450354012
2006-04-26,874.0250391690781
2006-04-27,876.602584306999
2006-04-28,876.602584306999
2006-05-01,921.9790404367594
2006-05-02,920.3160243755171
2006-05-03,916.5973214576936
2006-05-04,916.1955234715753
2006-05-05,916.1955234715753
2006-05-08,879.9930985823795
2006-05-09,877.604313126277
2006-05-10,853.1867881866655
2006-05-11,857.7765097231712
2006-05-12,857.7765097231712
2006-05-15,849.9818505490937
2006-05-16,826.6219759732087
2006-05-17,806.2964355107399
2006-05-18,814.0988044041746
2006-05-19,814.0988044041746
2006-05-22,818.7258133253025
2006-05-23,816.2757236249735
2006-05-24,831.1138239642438
2006-05-25,853.2340367770564
2006-05-26,853.2340367770564
2006-05-29,846.9856233554617
2006-05-30,852.1669694110425
2006-05-31,853.3444303967519
2006-06-01,857.8305223989166
2006-06-02,857.8305223989166
2006-06-05,857.5929585946493
2006-06-06,866.3415048377052
2006-06-07,871.6077881625889
2006-06-08,870.280561615596
2006-06-09,870.280561615596
2006-06-12,866.8054139521198
2006-06-13,863.5086982712611
2006-06-14,859.5611644478204
2006-06-15,860.5803785987055
2006-06-16,860.5803785987055
2006-06-19,846.5213032709764
2006-06-20,852.8047644790253
2006-06-21,853.6408698226998
2006-06-22,848.4399349965798
2006-06-23,848.4399349965798
2006-06-26,843.6763378542827
2006-06-27,842.3682811399727
2006-06-28,844.6878612111732
2006-06-29,850.0294272863622
2006-06-30,850.0294272863622
2006-07-03,843.4859554246136
2006-07-04,842.101656922092
2006-07-05,844.5652070246958
2006-07-06,843.1308946475441
2006-07-07,843.1308946475441
2006-07-10,837.6673586785288
2006-07-11,835.6140571633047
2006-07-12,833.3684361494188
2006-07-13,831.6614114483923
2006-07-14,831.6614114483923
2006-07-17,816.0179653377002
2006-07-18,817.5494567216738
2006-07-19,815.1057344911488
2006-07-20,815.2584732220972
2006-07-21,815.2584732220972
2006-07-24,801.5386522557994
2006-07-25,811.7547005805187
2006-07-26,828.6017351582524
2006-07-27,833.9168191210391
2006-07-28,833.9168191210391
2006-07-31,825.747754302362
2006-08-01,822.7242537262075
2006-08-02,822.8934782318935
2006-08-03,826.60841489294
2006-08-04,826.60841489294
2006-08-07,821.2847353678586
2006-08-08,817.7382450053025
2006-08-09,819.7831384877398
2006-08-10,820.5291706345541
2006-08-11,820.5291706345541
2006-08-14,812.5956509430807
2006-08-15,817.4766305722131
2006-08-16,821.8617509911593
2006-08-17,826.2297638195048
2006-08-18,826.2297638195048
2006-08-21,836.3952201823777
2006-08-22,836.3952201823777
2006-08-23,869.6563421872584
2006-08-24,868.1485308351046
2006-08-25,868.1485308351046
2006-08-28,865.816538271007
2006-08-29,865.905216550317
2006-08-30,873.2281895131127
2006-08-31,876.312151230392
2006-09-01,876.312151230392
2006-09-04,889.0122099728642
2006-09-05,891.1941551119435
2006-09-06,902.4637022468709
2006-09-07,914.254859470719
2006-09-08,914.254859470719
2006-09-11,891.3335802094483
2006-09-12,906.2225900273033
2006-09-13,902.8202455129735
2006-09-14,901.9991665240999
2006-09-15,901.9991665240999
2006-09-18,896.1078599192635
2006-09-19,897.4106012891139
2006-09-20,896.2724778984976
2006-09-21,902.4883108778026
2006-09-22,902.4883108778026
2006-09-25,912.0156792394995
2006-09-26,915.7373109827892
2006-09-27,918.9125279766725
2006-09-28,919.1726255403589
2006-09-29,919.1726255403589
2006-10-02,913.3158159355885
2006-10-03,910.5065212633614
2006-10-04,917.1219043954713
2006-10-05,926.5895431122141
2006-10-06,926.5895431122141
2006-10-09,928.5979039147434
2006-10-10,929.8617580911753
2006-10-11,929.3231357116226
2006-10-12,923.5521166693219
2006-10-13,923.5521166693219
2006-10-16,923.3622606094799
2006-10-17,935.3242080414972
2006-10-18,937.8837048909232
2006-10-19,945.6709072118485
2006-10-20,945.6709072118485
2006-10-23,950.1552264152045
2006-10-24,950.1552264152045
2006-10-25,950.1552264152045
2006-10-26,950.1552264152045
2006-10-27,950.1552264152045
2006-10-30,957.3668749501039
2006-10-31,951.7225694280919
2006-11-01,938.9986153468001
2006-11-02,932.8012951288463
2006-11-03,932.8012951288463
2006-11-06,915.4056490256288
2006-11-07,919.5005426622764
2006-11-08,925.8114433365307
2006-11-09,929.0149645569912
2006-11-10,929.0149645569912
2006-11-13,922.0030099169571
2006-11-14,909.9889781296096
2006-11-15,901.6968466288043
2006-11-16,902.6294750904411
2006-11-17,902.6294750904411
2006-11-20,897.8379015069365
2006-11-21,895.8707168288448
2006-11-22,898.9692984468734
2006-11-23,905.600982605885
2006-11-24,905.600982605885
2006-11-27,897.9771679177526
2006-11-28,900.0980560379342
2006-11-29,900.0980560379342
2006-11-30,900.0980560379342
2006-12-01,899.9811753658088
2006-12-04,893.2605276430895
2006-12-05,883.9955523284631
2006-12-06,876.2256860816068
2006-12-07,877.1788534924144
2006-12-08,877.2927876206769
2006-12-11,874.395004744327
2006-12-12,875.7383035843412
2006-12-13,880.8777413113346
2006-12-14,890.5281178250517
2006-12-15,890.5281178250517
2006-12-18,895.0124701680003
2006-12-19,897.925873520187
2006-12-20,901.390204766485
2006-12-21,903.6423734866606
2006-12-22,903.6423734866606
2006-12-25,893.0564097035382
2006-12-26,889.1888633630676
2006-12-27,889.0391228035152
2006-12-28,888.0668384709023
2006-12-29,888.0668384709023
2007-01-01,888.0668384709023
2007-01-02,888.0668384709023
2007-01-03,889.6694544599103
2007-01-04,900.7077967655346
2007-01-05,900.7077967655346
2007-01-08,900.5707270872695
2007-01-09,903.737468114364
2007-01-10,909.448000591612
2007-01-11,913.5262096565364
2007-01-12,913.5262096565364
2007-01-15,927.42415035236
2007-01-16,930.0870003701779
2007-01-17,936.3412635289453
2007-01-18,940.5129946230794
2007-01-19,940.5129946230794
2007-01-22,932.7850379171068
2007-01-23,916.7095550103102
2007-01-24,911.9448158639058
2007-01-25,908.3323819880906
2007-01-26,908.3323819880906
2007-01-29,885.5765427724762
2007-01-30,890.7581716015515
2007-01-31,891.9130193668144
2007-02-01,891.6483482037411
2007-02-02,891.6483482037411
2007-02-05,879.5099931351061
2007-02-06,864.7320238488279
2007-02-07,864.1122822379888
2007-02-08,862.7371441631026
2007-02-09,862.7371441631026
2007-02-12,856.0290319561659
2007-02-13,859.3040028710681
2007-02-14,856.5307760082422
2007-02-15,860.7315010089611
2007-02-16,860.7315010089611
2007-02-19,869.3634446411655
2007-02-20,876.0878367280634
2007-02-21,872.2247669841964
2007-02-22,874.8579554750772
2007-02-23,874.8579554750772
2007-02-26,884.4001581447047
2007-02-27,882.7029369413216
2007-02-28,879.2648091254316
2007-03-01,873.7474417544394
2007-03-02,873.8609301869312
2007-03-05,870.705227275692
2007-03-06,865.0195014372403
2007-03-07,867.1927297674642
2007-03-08,870.44633128336
2007-03-09,870.44633128336
2007-03-12,865.3687198511872
2007-03-13,861.2373615057693
2007-03-14,849.7918947528343
2007-03-15,857.4901878686674
2007-03-16,857.1560139840731
2007-03-19,856.9539687673828
2007-03-20,858.9763545554931
2007-03-21,855.6545537562938
2007-03-22,853.4885829404137
2007-03-23,853.4885829404137
2007-03-26,853.4613093205802
2007-03-27,854.20893511894
2007-03-28,849.9143965569992
2007-03-29,849.7429397322247
2007-03-30,849.7429397322247
2007-04-02,858.2771993615027
2007-04-03,860.9213489736669
2007-04-04,857.6773455022187
2007-04-05,856.0869711824886
2007-04-06,856.0869711824886
2007-04-09,868.6777939839624
2007-04-10,874.5325103070326
2007-04-11,877.9704349919652
2007-04-12,875.5198302972029
2007-04-13,875.4061264231384
2007-04-16,888.1907279964934
2007-04-17,910.6527812672316
2007-04-18,910.4128491746096
2007-04-19,898.8038951153239
2007-04-20,898.8038951153239
2007-04-23,901.7747203137308
2007-04-24,901.4787592311478
2007-04-25,899.4753847804789
2007-04-26,898.5198553147852
2007-04-27,898.5198553147852
2007-04-30,879.684009659069
2007-05-01,889.9520655801297
2007-05-02,892.2781085539256
2007-05-03,893.5443300616411
2007-05-04,893.5443300616411
2007-05-07,881.2154964242314
2007-05-08,882.9425292394274
2007-05-09,886.8706425334768
2007-05-10,898.4589360498304
2007-05-11,898.4589360498304
2007-05-14,917.8805071777108
2007-05-15,920.6718969281266
2007-05-16,914.9304615617012
2007-05-17,921.2170420141231
2007-05-18,921.0974034372382
2007-05-21,937.9417108270283
2007-05-22,936.8986455235607
2007-05-23,941.6250851823693
2007-05-24,946.3592544971623
2007-05-25,946.3592544971623
2007-05-28,932.2762698959672
2007-05-29,930.4421457328863
2007-05-30,932.3383432169709
2007-05-31,944.690764795985
2007-06-01,944.690764795985
2007-06-04,959.9415286797439
2007-06-05,965.0161199765226
2007-06-06,965.0161199765226
2007-06-07,965.0161199765226
2007-06-08,965.0161199765226
2007-06-11,926.1614784700228
2007-06-12,952.3535916705417
2007-06-13,961.7083151225604
2007-06-14,965.7111311252801
2007-06-15,965.7111311252801
2007-06-18,957.9866681123295
2007-06-19,951.2081043115471
2007-06-20,957.1349597444027
2007-06-21,963.3093194906901
2007-06-22,963.3093194906901
2007-06-25,964.6675808908084
2007-06-26,965.1525069037434
2007-06-27,974.9163817134023
2007-06-28,972.4953249959678
2007-06-29,972.4953249959678
2007-07-02,968.339890731721
2007-07-03,979.2690298164824
2007-07-04,981.2457345442449
2007-07-05,976.055918099498
2007-07-06,976.055918099498
2007-07-09,975.5393454012069
2007-07-10,978.4519775099367
2007-07-11,975.0217712989596
2007-07-12,974.1258754887845
2007-07-13,974.1258754887845
2007-07-16,981.1575870226874
2007-07-17,986.8550850370565
2007-07-18,996.4630030807514
2007-07-19,999.400902136487
2007-07-20,999.5306944614399
2007-07-23,989.9614041615982
2007-07-24,983.3935681814984
2007-07-25,985.531581988738
2007-07-26,986.1541190822977
2007-07-27,986.1541190822977
2007-07-30,985.8616049346465
2007-07-31,985.4708753888672
2007-08-01,987.722839182684
2007-08-02,993.7586245782035
2007-08-03,993.7586245782035
2007-08-06,999.2087954728664
2007-08-07,1009.1871162174641
2007-08-08,1023.3501533433654
2007-08-09,1038.135613606588
2007-08-10,1038.0007907996262
2007-08-13,1039.1701861162014
2007-08-14,1030.4417138409706
2007-08-15,1032.870414578064
2007-08-16,1027.7829726577959
2007-08-17,1027.7829726577959
2007-08-20,1009.9650147076462
2007-08-21,1002.1406636525097
2007-08-22,995.3407860202832
2007-08-23,1006.018243949079
2007-08-24,1006.018243949079
2007-08-27,1009.7031482567124
2007-08-28,1005.6137638454545
2007-08-29,1006.4837250846191
2007-08-30,1010.2613379949197
2007-08-31,1010.2613379949197
2007-09-03,1009.631783077006
2007-09-04,1014.5151397825484
2007-09-05,1013.811757786794
2007-09-06,1012.0619914473094
2007-09-07,1012.0619914473094
2007-09-10,1005.3855273213958
2007-09-11,1008.2338541712254
2007-09-12,1010.2943538919588
2007-09-13,1010.4109867421578
2007-09-14,1010.4109867421578
2007-09-17,1008.1700073963209
2007-09-18,1012.93984321294
2007-09-19,1024.7011398207617
2007-09-20,1036.6798815824884
2007-09-21,1036.1412766303738
2007-09-24,1045.4465498842028
2007-09-25,1055.2966669190769
2007-09-26,1069.2918146749478
2007-09-27,1070.0983795910508
2007-09-28,1070.0983795910508
2007-10-01,1058.5670366040501
2007-10-02,1066.7579576742285
2007-10-03,1081.0982247907668
2007-10-04,1107.7266803987488
2007-10-05,1107.7266803987488
2007-10-08,1121.2527033768372
2007-10-09,1115.78955823717
2007-10-10,1113.7656545295558
2007-10-11,1129.6266750323534
2007-10-12,1129.4799702693622
2007-10-15,1129.6266750323534
2007-10-16,1131.2429462895539
2007-10-17,1167.9880796344016
2007-10-18,1182.783547146471
2007-10-19,1182.783547146471
2007-10-22,1180.1844312458888
2007-10-23,1173.8175147444156
2007-10-24,1175.5505992032918
2007-10-25,1185.0114938204713
2007-10-26,1185.0114938204713
2007-10-29,1196.5532205565758
2007-10-30,1188.6862313190975
2007-10-31,1192.2826312642565
2007-11-01,1206.4463552884024
2007-11-02,1206.4463552884024
2007-11-05,1215.7069203671988
2007-11-06,1234.4198816768132
2007-11-07,1226.162513842193
2007-11-08,1226.2280379309507
2007-11-09,1226.387309010043
2007-11-12,1208.8332060157773
2007-11-13,1218.7023595916398
2007-11-14,1225.4655281238865
2007-11-15,1225.3128373301918
2007-11-16,1225.3128373301918
2007-11-19,1236.3049153073157
2007-11-20,1250.3304833084244
2007-11-21,1263.1319671253127
2007-11-22,1266.0415623798876
2007-11-23,1266.0415623798876
2007-11-26,1282.775496485845
2007-11-27,1278.0099141916446
2007-11-28,1278.0099141916446
2007-11-29,1278.8414105574166
2007-11-30,1278.8414105574166
2007-12-03,1281.158014056081
2007-12-04,1294.3317417613368
2007-12-05,1329.08100066298
2007-12-06,1368.8825007054133
2007-12-07,1368.8825007054133
2007-12-10,1391.364378166171
2007-12-11,1406.337909523218
2007-12-12,1392.381027806047
2007-12-13,1388.36369357056
2007-12-14,1388.36369357056
2007-12-17,1400.520639018915
2007-12-18,1397.4641385635641
2007-12-19,1396.3736476243805
2007-12-20,1396.3736476243805
2007-12-21,1396.3736476243805
2007-12-24,1401.4587251598855
2007-12-25,1376.4148616592431
2007-12-26,1369.9780452673224
2007-12-27,1370.4231963398393
2007-12-28,1370.4231963398393
2007-12-31,1388.0524054709067
2008-01-01,1403.054090069695
2008-01-02,1408.62947115413
2008-01-03,1464.2920755455366
2008-01-04,1464.2920755455366
2008-01-07,1477.2583006120515
2008-01-08,1489.5010082963202
2008-01-09,1470.8450791718649
2008-01-10,1469.1254629452412
2008-01-11,1469.1254629452412
2008-01-14,1507.489717374335
2008-01-15,1517.7512318664196
2008-01-16,1493.8497349022018
2008-01-17,1488.9604780769891
2008-01-18,1488.9604780769891
2008-01-21,1497.3736076220723
2008-01-22,1369.1915665655436
2008-01-23,1407.9215561049323
2008-01-24,1392.0516403865001
2008-01-25,1392.0516403865001
2008-01-28,1435.9594843019695
2008-01-29,1413.3820020958833
2008-01-30,1395.302108309817
2008-01-31,1406.8101647179715
2008-02-01,1406.8101647179715
2008-02-04,1436.8788768244726
2008-02-05,1432.9860621736714
2008-02-06,1427.2539231389449
2008-02-07,1432.310717660591
2008-02-08,1432.1246791208248
2008-02-11,1430.6808905536657
2008-02-12,1438.3760730741958
2008-02-13,1453.3537809906436
2008-02-14,1456.5633477793667
2008-02-15,1456.5633477793667
2008-02-18,1469.002026175836
2008-02-19,1478.6283572580573
2008-02-20,1486.149656900618
2008-02-21,1503.1216700306081
2008-02-22,1503.1216700306081
2008-02-25,1532.574937051585
2008-02-26,1548.864785819664
2008-02-27,1551.0759380498682
2008-02-28,1557.4137290365782
2008-02-29,1557.4137290365782
2008-03-03,1565.5434240497666
2008-03-04,1573.7743249124187
2008-03-05,1609.6524655623477
2008-03-06,1605.0267064689351
2008-03-07,1605.0267064689351
2008-03-10,1578.1884123311747
2008-03-11,1593.8587737826351
2008-03-12,1604.1091902222006
2008-03-13,1606.0767542172453
2008-03-14,1607.95471846149
2008-03-17,1583.9388380652367
2008-03-18,1565.4809447237674
2008-03-19,1579.1446012165802
2008-03-20,1576.2445138631272
2008-03-21,1576.2445138631272
2008-03-24,1570.09433042
2008-03-25,1570.99686727
2008-03-26,1556.31218891
2008-03-27,1538.82805008
2008-03-28,1538.82805008
2008-03-31,1545.0777627818038
2008-04-01,1556.2219628708015
2008-04-02,1575.0744609493343
2008-04-03,1591.0410186751812
2008-04-04,1591.0410186751812
2008-04-07,1638.1969593555748
2008-04-08,1658.9866493087677
2008-04-09,1644.873282353151
2008-04-10,1657.1620464813936
2008-04-11,1657.1620464813936
2008-04-14,1681.52256889792
2008-04-15,1675.4746913151823
2008-04-16,1683.1618141422805
2008-04-17,1687.359501723671
2008-04-18,1687.359501723671
2008-04-21,1705.9060034253105
2008-04-22,1704.1492610168448
2008-04-23,1700.5190903235866
2008-04-24,1712.6664399488886
2008-04-25,1712.6664399488886
2008-04-28,1740.8075799538638
2008-04-29,1708.1509427200426
2008-04-30,1700.612323160077
2008-05-01,1709.1851678690068
2008-05-02,1708.9631957692836
2008-05-05,1691.143989506949
2008-05-06,1713.8225593194777
2008-05-07,1727.7205681675207
2008-05-08,1711.9366090984606
2008-05-09,1711.9366090984606
2008-05-12,1715.5231067685452
2008-05-13,1721.424627952876
2008-05-14,1710.9008435797389
2008-05-15,1717.5052953227414
2008-05-16,1717.5052953227414
2008-05-19,1716.926494444149
2008-05-20,1717.372127051236
2008-05-21,1727.0040384624247
2008-05-22,1737.5305414527065
2008-05-23,1737.5305414527065
2008-05-26,1742.6042845028803
2008-05-27,1741.585200474933
2008-05-28,1759.7980990468443
2008-05-29,1767.360231160939
2008-05-30,1767.5897584636873
2008-06-02,1785.1123119943297
2008-06-03,1795.1887817532006
2008-06-04,1828.4980842062598
2008-06-05,1849.3518763002678
2008-06-06,1849.3518763002678
2008-06-09,1823.3459668073726
2008-06-10,1830.770205964379
2008-06-11,1843.8222689900283
2008-06-12,1822.3215038754608
2008-06-13,1822.0848694768276
2008-06-16,1780.4622234794147
2008-06-17,1779.5439446770233
2008-06-18,1763.452884503828
2008-06-19,1733.75428885932
2008-06-20,1733.75428885932
2008-06-23,1759.8377984234876
2008-06-24,1742.145613438342
2008-06-25,1733.980188379901
2008-06-26,1735.609414960619
2008-06-27,1735.609414960619
2008-06-30,1720.817554742189
2008-07-01,1732.9081435922158
2008-07-02,1740.91588960106
2008-07-03,1752.653282317801
2008-07-04,1752.653282317801
2008-07-07,1783.8325297250597
2008-07-08,1783.641644566997
2008-07-09,1765.2518805818077
2008-07-10,1771.8410634876013
2008-07-11,1771.8410634876013
2008-07-14,1785.4685842432034
2008-07-15,1787.3857571898245
2008-07-16,1778.3488775254561
2008-07-17,1770.0055674225653
2008-07-18,1770.0055674225653
2008-07-21,1745.0994885685059
2008-07-22,1729.993063483789
2008-07-23,1735.6411439279134
2008-07-24,1735.6411439279134
2008-07-25,1735.6411439279134
2008-07-28,1656.263135260723
2008-07-29,1590.4779859318494
2008-07-30,1607.411363980457
2008-07-31,1607.411363980457
2008-08-01,1607.411363980457
2008-08-04,1625.503654330057
2008-08-05,1601.1994270531552
2008-08-06,1533.1529607717246
2008-08-07,1522.6800401575174
2008-08-08,1522.6800401575174
2008-08-11,1399.9568627859344
2008-08-12,1462.2150549155087
2008-08-13,1513.525804653382
2008-08-14,1525.0957229464434
2008-08-15,1525.0957229464434
2008-08-18,1555.5968659024616
2008-08-19,1569.3742801212602
2008-08-20,1578.5780637835844
2008-08-21,1548.5263786333894
2008-08-22,1548.5263786333894
2008-08-25,1507.3039467023111
2008-08-26,1509.1950573282406
2008-08-27,1464.1916967489165
2008-08-28,1440.6407081423745
2008-08-29,1440.6407081423745
2008-09-01,1442.8510827376454
2008-09-02,1405.6091744562152
2008-09-03,1372.7581540274423
2008-09-04,1323.5153366840368
2008-09-05,1323.5153366840368
2008-09-08,1342.073619849209
2008-09-09,1347.7845462590694
2008-09-10,1311.6778147561188
2008-09-11,1244.5647210099587
2008-09-12,1244.5647210099587
2008-09-15,1236.8407035280704
2008-09-16,1199.7259954178705
2008-09-17,1244.875112155775
2008-09-18,1233.7239088508068
2008-09-19,1233.083179736888
2008-09-22,1295.1959356942243
2008-09-23,1275.1671366834623
2008-09-24,1254.897888762746
2008-09-25,1239.6547900408577
2008-09-26,1239.6547900408577
2008-09-29,1249.552585740455
2008-09-30,1249.552585740455
2008-10-01,1249.552585740455
2008-10-02,1249.552585740455
2008-10-03,1249.552585740455
2008-10-06,1121.161376956829
2008-10-07,1052.2762349854997
2008-10-08,982.6180843188322
2008-10-09,1059.9695256045848
2008-10-10,1059.9695256045848
2008-10-13,1044.5684670447997
2008-10-14,1126.7524132398933
2008-10-15,1117.6642981340667
2008-10-16,1043.6732127781581
2008-10-17,1044.487098829194
2008-10-20,1037.0663326115923
2008-10-21,1049.2922801905952
2008-10-22,1029.1936131209693
2008-10-23,1002.1389931845962
2008-10-24,1002.0088452634034
2008-10-27,839.8998224765988
2008-10-28,826.9185231571623
2008-10-29,849.6508668598424
2008-10-30,867.9182910245107
2008-10-31,867.8055743633388
2008-11-03,927.1317092689095
2008-11-04,933.5074566131075
2008-11-05,989.5125286587679
2008-11-06,973.0489301924553
2008-11-07,973.0489301924553
2008-11-10,946.1780072898536
2008-11-11,928.6508854664702
2008-11-12,899.1761833482624
2008-11-13,875.5113155677623
2008-11-14,875.5113155677623
2008-11-17,815.6545298583984
2008-11-18,837.1984387023531
2008-11-19,850.3494318690822
2008-11-20,879.6885515426696
2008-11-21,879.6885515426696
2008-11-24,849.0825064098029
2008-11-25,864.5348559786485
2008-11-26,864.5348559786485
2008-11-27,864.5348559786485
2008-11-28,864.5348559786485
2008-12-01,880.7094040856113
2008-12-02,873.2010908884218
2008-12-03,875.5035823050429
2008-12-04,875.2883719457164
2008-12-05,875.2883719457164
2008-12-08,868.7630871184275
2008-12-09,868.7630871184275
2008-12-10,868.7630871184275
2008-12-11,868.7630871184275
2008-12-12,868.7630871184275
2008-12-15,848.4092517449609
2008-12-16,847.9201869360674
2008-12-17,855.9065409287256
2008-12-18,864.6201628729801
2008-12-19,864.6201628729801
2008-12-22,817.5748606891246
2008-12-23,778.5189542156357
2008-12-24,720.8028498328031
2008-12-25,689.0046587325435
2008-12-26,689.0046587325435
