Date,ZIMBABWE
2011-03-25,1140.8201687009032
2011-03-28,1121.0965004247116
2011-03-29,1121.0965004247116
2011-03-30,1111.234666286616
2011-03-31,1090.6922579933964
2011-04-01,1083.3235978401444
2011-04-04,1095.1577988058593
2011-04-05,1099.1025324610976
2011-04-06,1103.0472661163358
2011-04-07,1102.4945878374704
2011-04-08,1106.3407031513277
2011-04-11,1112.9091002544317
2011-04-12,1113.0077185958125
2011-04-13,1113.1882109388964
2011-04-14,1122.8528083942301
2011-04-15,1132.632768530623
2011-04-18,1132.632768530623
2011-04-19,1133.451508547651
2011-04-20,1144.9508227198028
2011-04-21,1196.8548903245578
2011-04-22,1196.8548903245578
2011-04-25,1196.8548903245578
2011-04-26,1199.3029229754713
2011-04-27,1208.1785736997574
2011-04-28,1208.9973137167854
2011-04-29,1209.8160537338135
2011-05-02,1209.8160537338135
2011-05-03,1208.9973137167856
2011-05-04,1198.3167395616617
2011-05-05,1198.3167395616617
2011-05-06,1208.2771920411383
2011-05-09,1208.3758103825194
2011-05-10,1210.377970496119
2011-05-11,1220.4966278889372
2011-05-12,1222.1341079229933
2011-05-13,1222.1341079229933
2011-05-16,1227.0006985842078
2011-05-17,1210.2995390877693
2011-05-18,1196.4100187013046
2011-05-19,1190.6366782072496
2011-05-20,1190.9740285340567
2011-05-23,1186.8502138954461
2011-05-24,1195.6038686628783
2011-05-25,1195.6038686628783
2011-05-26,1190.6366782072494
2011-05-27,1190.6366782072494
2011-05-30,1200.571059118507
2011-05-31,1210.5054400297647
2011-06-01,1210.5054400297647
2011-06-02,1205.4437128421669
2011-06-03,1191.0589187857827
2011-06-06,1200.954565972315
2011-06-07,1200.954565972315
2011-06-08,1190.7537223266631
2011-06-09,1180.5608638900221
2011-06-10,1187.6934692329676
2011-06-13,1190.7537223266631
2011-06-14,1190.7537223266631
2011-06-15,1207.3347479719378
2011-06-16,1203.452137112009
2011-06-17,1198.3374398055914
2011-06-20,1199.3575241701567
2011-06-21,1199.3575241701567
2011-06-22,1192.0688276239875
2011-06-23,1179.5744297115548
2011-06-24,1154.072320597425
2011-06-27,1164.974390809729
2011-06-28,1171.6814158162754
2011-06-29,1177.070316357898
2011-06-30,1193.7678778626025
2011-07-01,1182.289400775224
2011-07-04,1178.3733772529547
2011-07-05,1182.7685133158716
2011-07-06,1192.9693569615235
2011-07-07,1182.7685133158718
2011-07-08,1182.7685133158718
2011-07-11,1182.5644964429587
2011-07-12,1174.2348978346702
2011-07-13,1180.772211063174
2011-07-14,1181.8943038641958
2011-07-15,1181.8943038641958
2011-07-18,1179.890016402487
2011-07-19,1173.8827749675445
2011-07-20,1158.992814351874
2011-07-21,1158.992814351874
2011-07-22,1158.992814351874
2011-07-25,1148.791970706222
2011-07-26,1134.5985225551742
2011-07-27,1123.4971495719867
2011-07-28,1136.8141571900344
2011-07-29,1151.4462701054065
2011-08-01,1159.4314791161985
2011-08-02,1167.4166881269905
2011-08-03,1171.4092926323863
2011-08-04,1181.610136278038
2011-08-05,1177.6175317726422
2011-08-08,1177.6175317726422
2011-08-09,1177.6175317726422
2011-08-10,1167.4166881269903
2011-08-11,1167.4166881269903
2011-08-12,1167.4007177089686
2011-08-15,1167.6207049999032
2011-08-16,1159.8173565156756
2011-08-17,1151.956312287689
2011-08-18,1151.956312287689
2011-08-19,1149.0586926111796
2011-08-22,1157.6545092456622
2011-08-23,1147.4536656000103
2011-08-24,1147.4536656000103
2011-08-25,1132.1524001315324
2011-08-26,1128.9583165272156
2011-08-29,1137.2528219543583
2011-08-30,1134.1925688606627
2011-08-31,1132.1524001315324
2011-09-01,1137.2793255234021
2011-09-02,1137.2004760984364
2011-09-05,1118.17167772208
2011-09-06,1113.0447523302103
2011-09-07,1105.1598098336322
2011-09-08,1093.5127563601118
2011-09-09,1093.5127563601118
2011-09-12,1093.5127563601118
2011-09-13,1088.385830968242
2011-09-14,1086.8054169307388
2011-09-15,1084.4365086435776
2011-09-16,1084.4365086435776
2011-09-19,1092.3214511401557
2011-09-20,1092.3214511401557
2011-09-21,1075.7596463591537
2011-09-22,1063.9288070760988
2011-09-23,1057.5148890328112
2011-09-26,1047.3635767569092
2011-09-27,1047.3635767569092
2011-09-28,1039.4752087221434
2011-09-29,1043.42110550862
2011-09-30,1053.6749562923594
2011-10-03,1052.8864620427016
2011-10-04,1052.0979677930438
2011-10-05,1045.7821288532848
2011-10-06,1045.7900137957813
2011-10-07,1038.2029863449793
2011-10-10,1017.3973697317246
2011-10-11,987.4277371683521
2011-10-12,996.8896681642459
2011-10-13,996.8896681642459
2011-10-14,992.9471969159569
2011-10-17,989.0047256676677
2011-10-18,968.4970241001889
2011-10-19,968.4970241001889
2011-10-20,968.4970241001889
2011-10-21,987.0238923319325
2011-10-24,989.9275722382039
2011-10-25,1004.3776169007798
2011-10-26,1019.7505081338923
2011-10-27,1007.9354387358305
2011-10-28,1011.5631973918942
2011-10-31,1009.5124272351463
2011-11-01,1019.9713550345606
2011-11-02,1032.070898959373
2011-11-03,1043.6117423945302
2011-11-04,1062.9349898184284
2011-11-07,1067.0930606892935
2011-11-08,1039.382946828869
2011-11-09,1019.7662780188856
2011-11-10,1060.7816811538432
2011-11-11,1060.7816811538432
2011-11-14,1055.8138248271803
2011-11-15,1059.7562960754694
2011-11-16,1045.4009049782344
2011-11-17,1040.2739795863647
2011-11-18,1042.0631421700684
2011-11-21,1036.0560522837557
2011-11-22,1036.0560522837557
2011-11-23,1043.956959333089
2011-11-24,1047.9074128577556
2011-11-25,1055.8083199070888
2011-11-28,1055.8083199070888
2011-11-29,1055.8083199070888
2011-11-30,1040.0065058084224
2011-12-01,1071.6101340057553
2011-12-02,1071.6101340057553
2011-12-05,1071.6101340057553
2011-12-06,1055.8083199070888
2011-12-07,1055.8083199070888
2011-12-08,1055.8083199070888
2011-12-09,1055.8083199070888
2011-12-12,1063.4834548006515
2011-12-13,1057.2738734161574
2011-12-14,1042.7848501856706
2011-12-15,1042.7848501856706
2011-12-16,1042.7848501856706
2011-12-19,1042.6813571625958
2011-12-20,1043.8197804164197
2011-12-21,1042.7848501856706
2011-12-22,1042.7848501856706
2011-12-23,1038.805679077404
2011-12-26,1038.805679077404
2011-12-27,1038.805679077404
2011-12-28,1040.910660593677
2011-12-29,1044.9058999625481
2011-12-30,1044.9058999625481
2012-01-02,1044.9058999625481
2012-01-03,1044.9058999625481
2012-01-04,1044.9058999625481
2012-01-05,1039.6170199119506
2012-01-06,1039.6170199119506
2012-01-09,1030.548282082968
2012-01-10,1030.548282082968
2012-01-11,1030.548282082968
2012-01-12,1027.7589289247758
2012-01-13,1032.1466524771308
2012-01-16,1023.7636895559045
2012-01-17,1028.9488660760983
2012-01-18,1020.9823109273908
2012-01-19,1011.8098695680043
2012-01-20,1013.007781249005
2012-01-23,1022.9958450265983
2012-01-24,1012.707903135214
2012-01-25,1012.707903135214
2012-01-26,1012.707903135214
2012-01-27,1002.3160426388664
2012-01-30,1002.3160426388664
2012-01-31,1002.3160426388664
2012-02-01,1002.3160426388664
2012-02-02,1012.707903135214
2012-02-03,1012.707903135214
2012-02-06,1012.707903135214
2012-02-07,1019.0962383890619
2012-02-08,1023.0997636315618
2012-02-09,1017.7999147784245
2012-02-10,1027.0952978057135
2012-02-13,1027.0952978057135
2012-02-14,1031.090831979865
2012-02-15,1031.090831979865
2012-02-16,1031.090831979865
2012-02-17,1032.6890456495257
2012-02-20,1038.0230837720183
2012-02-21,1032.8004968750463
2012-02-22,1034.4019838443899
2012-02-23,1039.6245707413618
2012-02-24,1041.298124624326
2012-02-27,1053.4652447856968
2012-02-28,1070.0437657968448
2012-02-29,1049.2174776877307
2012-03-01,1042.010786325684
2012-03-02,1031.8382131919107
2012-03-05,1041.210042841012
2012-03-06,1041.210042841012
2012-03-07,1041.210042841012
2012-03-08,1041.210042841012
2012-03-09,1041.210042841012
2012-03-12,1041.210042841012
2012-03-13,1040.1687284355562
2012-03-14,1040.1687284355562
2012-03-15,1020.3837547318981
2012-03-16,1020.3837547318981
2012-03-19,1020.3837547318981
2012-03-20,1020.3837547318981
2012-03-21,1020.3837547318981
2012-03-22,1037.2063254176526
2012-03-23,1037.1983179828057
2012-03-26,1035.6048384483088
2012-03-27,1020.7068351288249
2012-03-28,1008.2684710212744
2012-03-29,991.5500317760653
2012-03-30,1012.3763198851793
2012-04-02,1012.3763198851793
2012-04-03,1001.9631758306224
2012-04-04,1005.9668932539817
2012-04-05,1012.3763198851793
2012-04-06,1012.3763198851793
2012-04-09,1012.3763198851793
2012-04-10,1012.3763198851793
2012-04-11,1012.4804513257251
2012-04-12,1008.3726024618204
2012-04-13,1013.4176342906354
2012-04-16,1013.4176342906354
2012-04-17,1009.4139168672763
2012-04-18,1009.4139168672763
2012-04-19,1020.1394552434701
2012-04-20,1029.1988905709345
2012-04-23,1029.1988905709345
2012-04-24,1017.9850030317057
2012-04-25,1004.3688850384614
2012-04-26,1004.3688850384614
2012-04-27,1009.1813533813391
2012-04-30,1011.3353533551065
2012-05-01,1011.3353533551065
2012-05-02,1016.4040596130792
2012-05-03,1037.230347722193
2012-05-04,1030.7968987864551
2012-05-07,1049.2174776877307
2012-05-08,1049.2174776877307
2012-05-09,1045.052220065908
2012-05-10,1049.2174776877307
2012-05-11,1053.22119511109
2012-05-14,1054.0219385957619
2012-05-15,1054.0219385957619
2012-05-16,1057.2249125344492
2012-05-17,1065.232347381168
2012-05-18,1065.232347381168
2012-05-21,1065.232347381168
2012-05-22,1065.232347381168
2012-05-23,1065.024084500077
2012-05-24,1065.024084500077
2012-05-25,1065.024084500077
2012-05-28,1059.8175124727984
2012-05-29,1050.0147424185798
2012-05-30,1054.8192033266107
2012-05-31,1054.8192033266107
2012-06-01,1049.4968762939495
2012-06-04,1039.1135742515748
2012-06-05,1047.3464741428807
2012-06-06,1039.1135742515748
2012-06-07,1037.053560926266
2012-06-08,1050.2262007523552
2012-06-11,1050.2262007523552
2012-06-12,1044.8730274705242
2012-06-13,1039.5198541886932
2012-06-14,1038.8612221973888
2012-06-15,1032.9335342756488
2012-06-18,1032.9335342756488
2012-06-19,1032.9335342756488
2012-06-20,1032.9335342756488
2012-06-21,1032.9335342756488
2012-06-22,1032.9335342756488
2012-06-25,1032.9335342756488
2012-06-26,1039.5198541886932
2012-06-27,1039.5198541886932
2012-06-28,1047.917412077825
2012-06-29,1055.9856539713046
2012-07-02,1055.9856539713046
2012-07-03,1055.9856539713046
2012-07-04,1061.3388272531356
2012-07-05,1061.3388272531356
2012-07-06,1061.3388272531356
2012-07-09,1061.3388272531356
2012-07-10,1061.3388272531356
2012-07-11,1057.2223773074827
2012-07-12,1057.2223773074827
2012-07-13,1044.8730274705242
2012-07-16,1044.8730274705242
2012-07-17,1049.8127674053076
2012-07-18,1055.1659406871386
2012-07-19,1060.5191139689696
2012-07-20,1063.8122739254918
2012-07-23,1064.141589921144
2012-07-24,1064.30624791897
2012-07-25,1064.30624791897
2012-07-26,1064.30624791897
2012-07-27,1068.7520138602752
2012-07-30,1068.7520138602752
2012-07-31,1066.8987172084903
2012-08-01,1069.5753038494058
2012-08-02,1069.5753038494058
2012-08-03,1069.2005817196775
2012-08-06,1069.5753038494058
2012-08-07,1067.105433882014
2012-08-08,1065.458853903753
2012-08-09,1055.5793740341862
2012-08-10,1052.2862140776638
2012-08-13,1052.2862140776638
2012-08-14,1052.2862140776638
2012-08-15,1052.2862140776638
2012-08-16,1052.2862140776638
2012-08-17,1047.8817914710635
2012-08-20,1047.8817914710635
2012-08-21,1047.8817914710635
2012-08-22,1047.8817914710635
2012-08-23,1048.4171087992465
2012-08-24,1048.4171087992465
2012-08-27,1048.7793563944638
2012-08-28,1053.0618950199284
2012-08-29,1062.9925606413253
2012-08-30,1062.9925606413253
2012-08-31,1068.3457339231563
2012-09-03,1069.9387243076442
2012-09-04,1118.6208439520994
2012-09-05,1123.6391096929885
2012-09-06,1115.360756407557
2012-09-07,1115.360756407557
2012-09-10,1115.3527914556344
2012-09-11,1115.3527914556344
2012-09-12,1119.335267416854
2012-09-13,1119.335267416854
2012-09-14,1119.335267416854
2012-09-17,1119.335267416854
2012-09-18,1119.335267416854
2012-09-19,1119.335267416854
2012-09-20,1123.3177433780738
2012-09-21,1123.3177433780738
2012-09-24,1123.3177433780738
2012-09-25,1123.3177433780738
2012-09-26,1123.3177433780738
2012-09-27,1134.8703839631326
2012-09-28,1159.1704079216158
2012-10-01,1179.8862035150012
2012-10-02,1190.3476802896607
2012-10-03,1197.4125580418895
2012-10-04,1223.1466193761637
2012-10-05,1243.2993318589445
2012-10-08,1258.7565290347588
2012-10-09,1258.8601080127257
2012-10-10,1259.0672659686595
2012-10-11,1263.057706881802
2012-10-12,1288.7133990069349
2012-10-15,1292.632155352775
2012-10-16,1292.8711039104483
2012-10-17,1296.559395695166
2012-10-18,1323.2899410941254
2012-10-19,1354.3636344842034
2012-10-22,1348.3081948446365
2012-10-23,1323.4492401325742
2012-10-24,1299.3847044342433
2012-10-25,1279.465404033102
2012-10-26,1262.7310400440563
2012-10-29,1289.6695392673794
2012-10-30,1289.773118245346
2012-10-31,1314.5284939794415
2012-11-01,1346.8451351051224
2012-11-02,1346.8451351051224
2012-11-05,1347.6737669288577
2012-11-06,1347.7773459068246
2012-11-07,1357.4101908577486
2012-11-08,1357.4101908577486
2012-11-09,1368.9074574120773
2012-11-12,1368.9074574120773
2012-11-13,1376.6758807595968
2012-11-14,1376.6838457115193
2012-11-15,1366.3179829629044
2012-11-16,1366.3179829629044
2012-11-19,1367.1144781551484
2012-11-20,1367.1144781551484
2012-11-21,1371.0969541163684
2012-11-22,1371.0969541163684
2012-11-23,1353.567139291959
2012-11-26,1354.4432840034274
2012-11-27,1354.4432840034274
2012-11-28,1354.7618820803248
2012-11-29,1353.5671392919587
2012-11-30,1349.5846633307387
2012-12-03,1349.5846633307387
2012-12-04,1359.9425611274312
2012-12-05,1366.389667530206
2012-12-06,1366.2861231552142
2012-12-07,1366.317982962904
2012-12-10,1369.2598974203815
2012-12-11,1369.2598974203815
2012-12-12,1367.6541161539424
2012-12-13,1365.2454442542837
2012-12-14,1362.0338817214054
2012-12-17,1350.789924774426
2012-12-18,1350.789924774426
2012-12-19,1359.625209821747
2012-12-20,1353.2020847559902
2012-12-21,1352.31995148402
2012-12-24,1352.31995148402
2012-12-25,1352.31995148402
2012-12-26,1352.31995148402
2012-12-27,1375.023913351748
2012-12-28,1405.407416324789
2012-12-31,1405.407416324789
2013-01-01,1405.407416324789
2013-01-02,1390.9518968449313
2013-01-03,1401.3929631586914
2013-01-04,1401.3929631586914
2013-01-07,1401.3929631586914
2013-01-08,1410.9880294379511
2013-01-09,1434.334513097169
2013-01-10,1470.4589980251017
2013-01-11,1513.7535404734183
2013-01-14,1513.7535404734183
2013-01-15,1517.8563116091702
2013-01-16,1534.6367258434593
2013-01-17,1557.991517455562
2013-01-18,1610.917008936925
2013-01-21,1610.917008936925
2013-01-22,1618.3301660196944
2013-01-23,1623.446288513437
2013-01-24,1628.9800536597297
2013-01-25,1628.9800536597297
2013-01-28,1664.3069910377076
2013-01-29,1672.2422014361648
2013-01-30,1711.3935142896971
2013-01-31,1765.2975207998354
2013-02-01,1764.1490035053216
2013-02-04,1794.5833434945039
2013-02-05,1794.8965754839166
2013-02-06,1786.867669151721
2013-02-07,1786.867669151721
2013-02-08,1794.904604390249
2013-02-11,1795.4906447908613
2013-02-12,1797.712977565565
2013-02-13,1793.8440974559683
2013-02-14,1800.9175639346327
2013-02-15,1800.9095350283005
2013-02-18,1800.9175639346327
2013-02-19,1807.840260114757
2013-02-20,1831.0266539787979
2013-02-21,1835.0571649575602
2013-02-22,1847.0844666431897
2013-02-25,1848.369091656341
2013-02-26,1806.9465812916808
2013-02-27,1760.333909354517
2013-02-28,1718.5696440994777
2013-03-01,1754.1434288713551
2013-03-04,1812.564808629665
2013-03-05,1830.332548249267
2013-03-06,1850.5181012702694
2013-03-07,1846.6352979808137
2013-03-08,1846.6352979808137
2013-03-11,1813.0221537277314
2013-03-12,1785.1605774096365
2013-03-13,1795.346404791701
2013-03-14,1761.6490170693125
2013-03-15,1796.1888394847604
2013-03-18,1794.1516740083475
2013-03-19,1808.028863124228
2013-03-20,1808.028863124228
2013-03-21,1829.9321651437804
2013-03-22,1829.9321651437804
2013-03-25,1829.9321651437804
2013-03-26,1761.0744340792025
2013-03-27,1761.0744340792025
2013-03-28,1761.0744340792025
2013-03-29,1761.0744340792025
2013-04-01,1761.0744340792025
2013-04-02,1761.0744340792025
2013-04-03,1760.9901906098964
2013-04-04,1760.9901906098964
2013-04-05,1753.5308273743394
2013-04-08,1761.5416467675182
2013-04-09,1815.62839016628
2013-04-10,1815.62839016628
2013-04-11,1817.2880123439268
2013-04-12,1835.9747977219363
2013-04-15,1829.1510767081527
2013-04-16,1820.8109732468617
2013-04-17,1820.8109732468617
2013-04-18,1820.8109732468617
2013-04-19,1812.3866263162647
2013-04-22,1812.5903428639058
2013-04-23,1805.7237598371348
2013-04-24,1797.2994129065378
2013-04-25,1797.2994129065378
2013-04-26,1797.2994129065378
2013-04-29,1807.4852402886024
2013-04-30,1808.496161920274
2013-05-01,1808.496161920274
2013-05-02,1828.9750147707366
2013-05-03,1861.8299678000653
2013-05-06,1888.9433927001166
2013-05-07,1898.0317336871815
2013-05-08,1981.741533855506
2013-05-09,2002.802401181999
2013-05-10,2002.802401181999
2013-05-13,1991.8255029637498
2013-05-14,1974.5379769515112
2013-05-15,1964.7909817204911
2013-05-16,1984.5882257099709
2013-05-17,2046.3794590508269
2013-05-20,2046.2776007770065
2013-05-21,2036.091773394942
2013-05-22,2066.6492555411355
2013-05-23,2066.6492555411355
2013-05-24,2066.6492555411355
2013-05-27,2066.6492555411355
2013-05-28,2066.6492555411355
2013-05-29,2066.6492555411355
2013-05-30,2088.552557560688
2013-05-31,2076.9369411970206
2013-06-03,2060.507731404131
2013-06-04,2102.6818965546563
2013-06-05,2112.2482315766047
2013-06-06,2130.337762947319
2013-06-07,2161.1969081794105
2013-06-10,2190.0562812361245
2013-06-11,2210.824821288506
2013-06-12,2200.4405512623152
2013-06-13,2148.519201131362
2013-06-14,2138.1349311051713
2013-06-17,2127.7506610789806
2013-06-18,2138.1349311051713
2013-06-19,2127.7506610789806
2013-06-20,2102.8723284856987
2013-06-21,2086.286773423511
2013-06-24,2086.286773423511
2013-06-25,2067.609725866226
2013-06-26,2046.841185813845
2013-06-27,2015.688375735273
2013-06-28,2001.1211207188887
2013-07-01,1990.1137944911266
2013-07-02,1963.7670256043195
2013-07-03,1984.5355656567008
2013-07-04,1987.272182241962
2013-07-05,2014.822501757517
2013-07-08,2020.7103738045942
2013-07-09,2041.9981273582853
2013-07-10,2072.6317239355476
2013-07-11,2080.012295938221
2013-07-12,2100.7808359906026
2013-07-15,2100.8637637659135
2013-07-16,2121.7981593689165
2013-07-17,2100.780835990602
2013-07-18,2057.1888596153894
2013-07-19,2046.8045895891987
2013-07-22,2036.4203195630082
2013-07-23,2036.4203195630082
2013-07-24,2036.4203195630082
2013-07-25,2040.566708328555
2013-07-26,2082.1037884333173
2013-07-29,2121.549376042983
2013-07-30,2121.549376042983
2013-07-31,2121.549376042983
2013-08-01,2121.549376042983
2013-08-02,2121.549376042983
2013-08-05,1727.0934999463245
2013-08-06,1702.215167353043
2013-08-07,1702.215167353043
2013-08-08,1702.215167353043
2013-08-09,1683.5381197957586
2013-08-12,1683.5381197957586
2013-08-13,1683.5381197957586
2013-08-14,1623.3239921337115
2013-08-15,1633.7082621599022
2013-08-16,1633.7082621599022
2013-08-19,1606.7384370715238
2013-08-20,1602.343264980044
2013-08-21,1588.0613895142392
2013-08-22,1588.0613895142392
2013-08-23,1574.99812420619
2013-08-26,1564.494220026237
2013-08-27,1563.146460696311
2013-08-28,1548.4499463539514
2013-08-29,1540.3230243734793
2013-08-30,1548.5119592043113
2013-09-02,1527.8731531244066
2013-09-03,1495.3893698789852
2013-09-04,1488.6448177549516
2013-09-05,1488.6448177549516
2013-09-06,1584.9275670143882
2013-09-09,1660.8371801291428
2013-09-10,1673.3201539485644
2013-09-11,1774.8589757981676
2013-09-12,1744.6741288194894
2013-09-13,1690.7105999625949
2013-09-16,1670.0093561902586
2013-09-17,1660.6502477103138
2013-09-18,1664.8112389834544
2013-09-19,1667.0061732917031
2013-09-20,1702.3433802671818
2013-09-23,1702.3433802671818
2013-09-24,1723.0651168074219
2013-09-25,1745.5344696823806
2013-09-26,1760.5140382656866
2013-09-27,1786.5458992006418
2013-09-30,1810.4247707518762
2013-10-01,1820.6923174951453
2013-10-02,1826.0703873040122
2013-10-03,1863.997464923557
2013-10-04,1899.4389632226569
2013-10-07,1899.4389632226569
2013-10-08,1918.1322051055733
2013-10-09,1918.2359176989396
2013-10-10,1959.6172424521149
2013-10-11,1984.5831900909582
2013-10-14,1992.905172637239
2013-10-15,1992.072974382611
2013-10-16,1992.072974382611
2013-10-17,1991.6581240091455
2013-10-18,1950.3330592030882
2013-10-21,1924.5086234548658
2013-10-22,1899.4389632226562
2013-10-23,1899.4389632226562
2013-10-24,1899.4389632226562
2013-10-25,1899.4389632226562
2013-10-28,1899.4389632226562
2013-10-29,1899.4389632226562
2013-10-30,1899.542675816023
2013-10-31,1903.7036670891632
2013-11-01,1918.9644033602008
2013-11-04,1934.7761701981347
2013-11-05,1934.7761701981347
2013-11-06,1926.4541876518535
2013-11-07,1950.4367717964542
2013-11-08,1976.2612075446766
2013-11-11,1976.2612075446766
2013-11-12,2008.328891662784
2013-11-13,2011.4735391352917
2013-11-14,2016.6591688036096
2013-11-15,2042.587317145198
2013-11-18,2068.5154654867865
2013-11-19,2068.5154654867865
2013-11-20,2073.6955874333844
2013-11-21,2081.1021518995744
2013-11-22,2086.287781567892
2013-11-25,2085.1344555023757
2013-11-26,2102.973021561389
2013-11-27,2106.014074617447
2013-11-28,2072.574729259195
2013-11-29,2072.574729259195
2013-12-02,2089.9270485015318
2013-12-03,2089.00787685483
2013-12-04,2078.815642342075
2013-12-05,2078.815642342075
2013-12-06,2067.1751216035964
2013-12-09,2059.344225834074
2013-12-10,2054.127538962319
2013-12-11,2040.9560616756442
2013-12-12,2030.3882452115427
2013-12-13,1984.9265906635194
2013-12-16,1930.1254264886284
2013-12-17,1923.8467645545995
2013-12-18,1923.8467645545995
2013-12-19,1924.911394528427
2013-12-20,1976.9997799718078
2013-12-23,1976.9997799718078
2013-12-24,1976.9212966976324
2013-12-25,1976.9212966976324
2013-12-26,1976.9212966976324
2013-12-27,1961.381608410911
2013-12-30,1962.4462383847388
2013-12-31,1962.4462383847388
2014-01-01,1962.4462383847388
2014-01-02,1961.381608410911
2014-01-03,1940.0890089343575
2014-01-06,1940.8738416761112
2014-01-07,1954.32511619486
2014-01-08,1969.3084191026228
2014-01-09,1981.4459010502314
2014-01-10,2006.219190140073
2014-01-13,2010.1433538488411
2014-01-14,1995.5728904017965
2014-01-15,1977.0782632459836
2014-01-16,1975.5085977624765
2014-01-17,1962.4013368015562
2014-01-20,1934.5715475670522
2014-01-21,1913.2004648163231
2014-01-22,1871.6798958370434
2014-01-23,1833.5475282774148
2014-01-24,1833.6260115515902
2014-01-27,1796.3639624676216
2014-01-28,1716.3037884357802
2014-01-29,1705.870414692269
2014-01-30,1727.1630141688224
2014-01-31,1733.6572570091712
2014-02-03,1763.1830436407713
2014-02-04,1793.5659901468805
2014-02-05,1809.5354397542958
2014-02-06,1823.4820924114383
2014-02-07,1830.828039230849
2014-02-10,1830.828039230849
2014-02-11,1820.1817394925724
2014-02-12,1809.003124767382
2014-02-13,1796.2761139668362
2014-02-14,1796.1976306926608
2014-02-17,1806.737467433555
2014-02-18,1806.737467433555
2014-02-19,1815.1480442267934
2014-02-20,1829.9410910398894
2014-02-21,1828.876461066062
2014-02-24,1819.4517578499635
2014-02-25,1817.2536719994182
2014-02-26,1806.7138352585243
2014-02-27,1810.9519320639938
2014-02-28,1811.3443484348707
2014-03-03,1818.450152314987
2014-03-04,1822.452392141702
2014-03-05,1824.1673585035774
2014-03-06,1824.4027843757372
2014-03-07,1831.0731840869287
2014-03-10,1828.943838677037
2014-03-11,1826.926461186244
2014-03-12,1808.9900897132738
2014-03-13,1808.8836224427794
2014-03-14,1808.8051471520594
2014-03-17,1798.1079367916557
2014-03-18,1783.1340674553946
2014-03-19,1778.8179264658002
2014-03-20,1761.3548504209189
2014-03-21,1742.7541270289757
2014-03-24,1705.7656147860791
2014-03-25,1705.8720820565738
2014-03-26,1695.2253550071155
2014-03-27,1695.2253550071155
2014-03-28,1703.0728840791053
2014-03-31,1711.968583910229
2014-04-01,1715.0011282685302
2014-04-02,1715.0011282685302
2014-04-03,1715.0011282685302
2014-04-04,1714.8441776870905
2014-04-07,1714.8441776870905
2014-04-08,1715.9088503920364
2014-04-09,1714.8441776870905
2014-04-10,1710.9204131510955
2014-04-11,1653.7630133678088
2014-04-14,1649.8392488318136
2014-04-15,1620.6982656609068
2014-04-16,1580.9105554405414
2014-04-17,1580.9105554405414
2014-04-18,1580.9105554405414
2014-04-21,1580.9105554405414
2014-04-22,1588.7580845125315
2014-04-23,1615.3749021361775
