Date,TRINIDAD AND TOBAGO
2009-03-30,1001.0170632049964
2009-03-31,1001.0170632049964
2009-04-01,999.3020411889399
2009-04-02,1002.993436357411
2009-04-03,1006.5423258752614
2009-04-06,1007.1056810193362
2009-04-07,989.307123682613
2009-04-08,993.9965395974577
2009-04-09,989.6389007605543
2009-04-10,989.6389007605543
2009-04-13,989.6389007605543
2009-04-14,989.6389007605543
2009-04-15,991.6653466528446
2009-04-16,991.6653466528446
2009-04-17,991.1441448779763
2009-04-20,996.1656287961765
2009-04-21,995.1076539894793
2009-04-22,990.7273469454176
2009-04-23,989.5990123391649
2009-04-24,988.521300555363
2009-04-27,990.8211580912948
2009-04-28,994.6489561089402
2009-04-29,990.0142740848397
2009-04-30,988.2188583700774
2009-05-01,987.0845582493841
2009-05-04,991.8991754602106
2009-05-05,992.1439815940371
2009-05-06,992.3414939331027
2009-05-07,991.772871168935
2009-05-08,992.7002871453955
2009-05-11,997.7268422947677
2009-05-12,996.7081933583013
2009-05-13,997.1297252551396
2009-05-14,991.3070855937278
2009-05-15,987.5418106790399
2009-05-18,986.8517374713299
2009-05-19,993.7008196209558
2009-05-20,987.4467043923406
2009-05-21,989.1855824754231
2009-05-22,978.2975197060767
2009-05-25,979.5259896968064
2009-05-26,979.4870667939107
2009-05-27,982.6733810734322
2009-05-28,986.8654599003107
2009-05-29,971.5244330532366
2009-06-01,972.1194315924931
2009-06-02,971.2465017151095
2009-06-03,968.5872554631063
2009-06-04,969.0149606944199
2009-06-05,971.8244357614351
2009-06-08,970.547613250163
2009-06-09,974.6842743287643
2009-06-10,969.3110689892274
2009-06-11,966.0529321810949
2009-06-12,966.0529321810949
2009-06-15,970.3530650739964
2009-06-16,969.2802291658395
2009-06-17,970.0518139433193
2009-06-18,966.5279899364504
2009-06-19,969.6195751936511
2009-06-22,969.5690955486299
2009-06-23,967.5443643480731
2009-06-24,964.397119082885
2009-06-25,967.5366818881763
2009-06-26,970.9912519772579
2009-06-29,967.7924211649628
2009-06-30,970.3513361913077
2009-07-01,969.852523844
2009-07-02,968.7589614796854
2009-07-03,969.7705638744076
2009-07-06,971.9091902741559
2009-07-07,973.3272552523115
2009-07-08,974.1738631669465
2009-07-09,972.2884855028425
2009-07-10,970.9892755895033
2009-07-13,966.8445553367253
2009-07-14,962.9322542915603
2009-07-15,961.5723092565433
2009-07-16,964.5326323802883
2009-07-17,962.4303745876707
2009-07-20,963.1089345892143
2009-07-21,966.7459962561462
2009-07-22,967.0990781847663
2009-07-23,960.9738016338395
2009-07-24,960.1898675483475
2009-07-27,961.270965251246
2009-07-28,961.1081995552419
2009-07-29,959.0224448154025
2009-07-30,965.5601432100731
2009-07-31,963.31757363669
2009-08-03,965.0617440763862
2009-08-04,961.0625953702097
2009-08-05,962.4326061975372
2009-08-06,960.4245908970158
2009-08-07,960.8878194125467
2009-08-10,963.9900146317248
2009-08-11,958.9770383473113
2009-08-12,964.8318872031742
2009-08-13,970.4517143971306
2009-08-14,967.1569709223255
2009-08-17,965.5141603456057
2009-08-18,968.1760229249294
2009-08-19,968.1606829313791
2009-08-20,969.4432489231098
2009-08-21,967.9383076378929
2009-08-24,966.705596830738
2009-08-25,968.6533236843593
2009-08-26,968.7915129944836
2009-08-27,967.0430990869309
2009-08-28,966.0723487918352
2009-08-31,967.7552017688666
2009-09-01,967.7552017688666
2009-09-02,963.5438221432041
2009-09-03,968.3302424924657
2009-09-04,972.4598453852441
2009-09-07,967.6632586269884
2009-09-08,970.6989262929588
2009-09-09,968.4760279823379
2009-09-10,968.3814747061475
2009-09-11,967.2394792671124
2009-09-14,966.0696257455761
2009-09-15,964.6817151981019
2009-09-16,966.2147477620621
2009-09-17,967.2088587948044
2009-09-18,966.8568626595446
2009-09-21,964.7578704731168
2009-09-22,964.7578704731168
2009-09-23,965.7108269308176
2009-09-24,966.9639647933371
2009-09-25,966.9639647933371
2009-09-28,965.0702328514209
2009-09-29,964.0729055516288
2009-09-30,967.1093556478545
2009-10-01,963.4268867182859
2009-10-02,961.4788853817012
2009-10-05,963.6927895912967
2009-10-06,962.9713944466945
2009-10-07,968.7883383257583
2009-10-08,968.7883383257583
2009-10-09,961.59543977703
2009-10-12,960.9641971700282
2009-10-13,960.3869183213335
2009-10-14,955.169886148131
2009-10-15,954.5695468211782
2009-10-16,956.8171159045673
2009-10-19,955.9040649192534
2009-10-20,954.8919971131837
2009-10-21,959.9059805230903
2009-10-22,959.5341739301049
2009-10-23,958.0876323879831
2009-10-26,959.44316315616
2009-10-27,957.2263281525738
2009-10-28,954.8544399058242
2009-10-29,959.8680278744267
2009-10-30,951.2462822690318
2009-11-02,949.8342355804155
2009-11-03,950.2243821103503
2009-11-04,948.5235925536493
2009-11-05,951.7655872367241
2009-11-06,949.679569103636
2009-11-09,950.6859674828899
2009-11-10,938.7294149838806
2009-11-11,936.7136333682117
2009-11-12,926.7518671692686
2009-11-13,911.5627477774789
2009-11-16,909.8322914494332
2009-11-17,910.9080065484242
2009-11-18,894.4419143954517
2009-11-19,884.939038548963
2009-11-20,870.7878851664507
2009-11-23,869.0858139206771
2009-11-24,869.1885727014785
2009-11-25,869.1954241508699
2009-11-26,854.463188424757
2009-11-27,852.1575546918663
2009-11-30,857.9874407368907
2009-12-01,855.5272016004473
2009-12-02,853.3682739589128
2009-12-03,852.8051184767578
2009-12-04,858.9215956491709
2009-12-07,860.5578695672265
2009-12-08,835.8688987801694
2009-12-09,866.4225877567624
2009-12-10,868.7417777116018
2009-12-11,868.7075553388133
2009-12-14,866.6250769775779
2009-12-15,865.0341283405972
2009-12-16,866.55516952419
2009-12-17,868.7075553388132
2009-12-18,864.4447881770584
2009-12-21,864.4447881770584
2009-12-22,862.5127312927377
2009-12-23,861.2459639845181
2009-12-24,862.750240896011
2009-12-25,862.750240896011
2009-12-28,872.8423922427958
2009-12-29,872.5606927664031
2009-12-30,870.5575754998683
2009-12-31,875.1905043495783
2010-01-01,875.1905043495783
2010-01-04,871.7557663932562
2010-01-05,872.1192980476787
2010-01-06,870.8516827888885
2010-01-07,871.2623973067894
2010-01-08,874.9348956109574
2010-01-11,878.0816447918891
2010-01-12,875.1867649606553
2010-01-13,871.0391233813214
2010-01-14,872.0328891504063
2010-01-15,872.6027555373008
2010-01-18,874.3030378011925
2010-01-19,872.7401841152263
2010-01-20,871.1966040230523
2010-01-21,871.8819649985649
2010-01-22,874.3513204960127
2010-01-25,873.2264315313287
2010-01-26,872.4427509211026
2010-01-27,869.2081238505837
2010-01-28,871.487045850166
2010-01-29,876.5606443199397
2010-02-01,874.3888853697086
2010-02-02,872.5575170171761
2010-02-03,871.5281692479505
2010-02-04,871.2845689062593
2010-02-05,874.4686006737672
2010-02-08,875.3457490663806
2010-02-09,874.77920012623
2010-02-10,872.1626948593915
2010-02-11,871.2275324750834
2010-02-12,870.3080818139009
2010-02-15,872.2521905143669
2010-02-16,872.2521905143669
2010-02-17,872.2521905143669
2010-02-18,873.5415864102911
2010-02-19,863.6845320625878
2010-02-22,879.8432859438251
2010-02-23,881.053371244695
2010-02-24,878.5534168517689
2010-02-25,877.7992818696308
2010-02-26,878.6988578090492
2010-03-01,878.532643502379
2010-03-02,877.2742285839754
2010-03-03,879.4545399360233
2010-03-04,877.7992818696308
2010-03-05,878.4677200263887
2010-03-08,877.8800098273974
2010-03-09,878.3708665752396
2010-03-10,880.9168891954324
2010-03-11,878.1149995165291
2010-03-12,877.6917645610512
2010-03-15,877.6226995664366
2010-03-16,877.788473817484
2010-03-17,879.4011267991477
2010-03-18,879.2901972256753
2010-03-19,878.8902527600443
2010-03-22,879.1812874950615
2010-03-23,877.5829773459158
2010-03-24,878.0113901879952
2010-03-25,876.9757829945079
2010-03-26,877.458725768336
2010-03-29,877.120609998195
2010-03-30,876.7414025530431
2010-03-31,876.7414025530431
2010-04-01,876.0871795949361
2010-04-02,876.0871795949361
2010-04-05,879.5345193993556
2010-04-06,879.5345193993556
2010-04-07,882.6177970134563
2010-04-08,879.6663170859068
2010-04-09,878.0804343196938
2010-04-12,881.8571542199928
2010-04-13,878.6753350763802
2010-04-14,869.6478343493467
2010-04-15,868.9868420289275
2010-04-16,868.9868420289275
2010-04-19,874.3582325186204
2010-04-20,873.0847716498196
2010-04-21,872.4048204824711
2010-04-22,878.108086259461
2010-04-23,878.7376387289679
2010-04-26,879.1393631953214
2010-04-27,879.1393631953214
2010-04-28,879.3334306348878
2010-04-29,877.1688962965708
2010-04-30,877.7556544313405
2010-05-03,879.5137128484611
2010-05-04,878.7999512176303
2010-05-05,877.3413907700025
2010-05-06,879.2294552810677
2010-05-07,881.9338568538319
2010-05-10,881.6340951268301
2010-05-11,880.9725527114861
2010-05-12,883.1300876158441
2010-05-13,883.2065852216695
2010-05-14,883.2065852216695
2010-05-17,883.2065852216695
2010-05-18,885.0954020888721
2010-05-19,884.1674097160454
2010-05-20,883.9235245320623
2010-05-21,883.6310398514114
2010-05-24,885.7944246700717
2010-05-25,888.3834000578202
2010-05-26,885.2421053000031
2010-05-27,886.6333578604045
2010-05-28,887.5696127261493
2010-05-31,885.9080725815104
2010-06-01,885.9080725815104
2010-06-02,887.1781016409321
2010-06-03,887.9054687877248
2010-06-04,887.9054687877248
2010-06-07,888.6901222657995
2010-06-08,888.2065557557776
2010-06-09,886.3193867948007
2010-06-10,889.8387685233752
2010-06-11,887.9014676989625
2010-06-14,886.8730833297841
2010-06-15,885.3105940801527
2010-06-16,885.9028543116756
2010-06-17,890.0217036699049
2010-06-18,887.4394492433881
2010-06-21,890.4793707775235
2010-06-22,889.3755560140247
2010-06-23,885.9342860133714
2010-06-24,885.9342860133714
2010-06-25,883.8100105970299
2010-06-28,888.8362436341371
2010-06-29,885.510310990419
2010-06-30,884.499979442541
2010-07-01,883.3183848890014
2010-07-02,882.599733337512
2010-07-05,882.8146684242262
2010-07-06,886.0652751430948
2010-07-07,880.3595622974863
2010-07-08,880.6976234602532
2010-07-09,883.9673946275785
2010-07-12,888.4750790316612
2010-07-13,885.4578885917465
2010-07-14,885.4578885917465
2010-07-15,883.6546112977188
2010-07-16,883.6476630711425
2010-07-19,887.5668434699064
2010-07-20,882.526543524662
2010-07-21,884.9942062159707
2010-07-22,887.6019007756333
2010-07-23,884.2002708273528
2010-07-26,887.0973426131837
2010-07-27,888.1491535482244
2010-07-28,885.3358974359074
2010-07-29,885.6499279985015
2010-07-30,882.9357081762565
2010-08-02,888.4089838573124
2010-08-03,867.5581016302507
2010-08-04,865.9354098925317
2010-08-05,843.7746889174496
2010-08-06,841.3915383960672
2010-08-09,844.3742540614008
2010-08-10,844.3409225338805
2010-08-11,841.7690222031398
2010-08-12,842.0341254303512
2010-08-13,840.9724078953708
2010-08-16,847.163378677934
2010-08-17,845.9634210542063
2010-08-18,845.1007526274936
2010-08-19,843.7401181387085
2010-08-20,841.9710555327877
2010-08-23,840.3777461693458
2010-08-24,843.1033099898228
2010-08-25,839.6693376479989
2010-08-26,838.9819346778769
2010-08-27,839.4114295724524
2010-08-30,841.0873510339683
2010-08-31,841.1205394484699
2010-09-01,841.1205394484699
2010-09-02,839.0215619468746
2010-09-03,838.6386550816627
2010-09-06,841.6851434953559
2010-09-07,838.5726719775405
2010-09-08,842.4901827210408
2010-09-09,842.4901827210408
2010-09-10,842.1972630671457
2010-09-13,842.1972630671457
2010-09-14,842.1772986896877
2010-09-15,838.5924658185421
2010-09-16,833.0192849725196
2010-09-17,831.4458558201038
2010-09-20,831.8845064259491
2010-09-21,831.5243860974714
2010-09-22,831.5243860974714
2010-09-23,827.9427432759236
2010-09-24,826.8468733921301
2010-09-27,826.8468733921301
2010-09-28,828.2956043390066
2010-09-29,825.4811088296744
2010-09-30,825.6434632106543
2010-10-01,830.4453871951121
2010-10-04,828.4786877717127
2010-10-05,821.9786304888405
2010-10-06,820.2002118443885
2010-10-07,795.5605045881331
2010-10-08,795.6169411056535
2010-10-11,794.4209483797666
2010-10-12,796.0687216663891
2010-10-13,795.5542343581928
2010-10-14,794.8838903590407
2010-10-15,794.8838903590407
2010-10-18,796.11895117978
2010-10-19,793.1350533617236
2010-10-20,794.383436175949
2010-10-21,793.2058978504155
2010-10-22,795.7570626158796
2010-10-25,805.5074559660146
2010-10-26,812.618673145604
2010-10-27,790.5402271506475
2010-10-28,790.6968808425622
2010-10-29,791.915795843883
2010-11-01,794.4578003434372
2010-11-02,793.0282653542625
2010-11-03,790.881133242862
2010-11-04,794.1356656101531
2010-11-05,796.5855413064668
2010-11-08,796.5855413064668
2010-11-09,796.6169675265452
2010-11-10,798.5552227109592
2010-11-11,796.7487648402146
2010-11-12,811.6071651378016
2010-11-15,820.4954330977878
2010-11-16,820.4954330977878
2010-11-17,820.4307981487873
2010-11-18,819.7462932364797
2010-11-19,808.593999165622
2010-11-22,807.7335100062658
2010-11-23,807.4288318573789
2010-11-24,798.6803533246106
2010-11-25,801.1224736708074
2010-11-26,798.6364311758356
2010-11-29,802.5565744580206
2010-11-30,802.2230030395434
2010-12-01,802.2230030395434
2010-12-02,799.725786336625
2010-12-03,802.0715949768128
2010-12-06,800.4375111246968
2010-12-07,800.3244620756709
2010-12-08,799.6405688642733
2010-12-09,799.4024220590157
2010-12-10,799.4149525649534
2010-12-13,801.0598522168215
2010-12-14,803.3627273649646
2010-12-15,800.3244620756708
2010-12-16,800.7957105714719
2010-12-17,800.6197128956609
2010-12-20,801.1856952079562
2010-12-21,800.8447018179756
2010-12-22,799.6821511422643
2010-12-23,819.5805709361032
2010-12-24,810.748098481762
2010-12-27,811.7911721618723
2010-12-28,811.7911721618723
2010-12-29,809.2581140197401
2010-12-30,807.6033831863624
2010-12-31,809.2966136211937
2011-01-03,811.9428462068399
2011-01-04,818.9693021535369
2011-01-05,819.4253909065599
2011-01-06,820.4737590806916
2011-01-07,819.8909862084237
2011-01-10,824.0696492108453
2011-01-11,823.2089241583598
2011-01-12,821.5896701874022
2011-01-13,818.7370472331667
2011-01-14,819.3109909205702
2011-01-17,818.8963953595405
2011-01-18,823.0999716759522
2011-01-19,821.1275565452537
2011-01-20,842.3257553046926
2011-01-21,869.3667496514437
2011-01-24,868.6184332793006
2011-01-25,873.4704022787519
2011-01-26,874.1775640207671
2011-01-27,881.3972022337304
2011-01-28,885.9206984282126
2011-01-31,887.4509653758823
2011-02-01,888.0062121789705
2011-02-02,887.8256807729445
2011-02-03,888.3401947936366
2011-02-04,890.0669659272334
2011-02-07,890.0669659272334
2011-02-08,889.3002316542683
2011-02-09,898.3713841041556
2011-02-10,899.3833643231192
2011-02-11,900.4540420331888
2011-02-14,898.7716871731898
2011-02-15,900.2929275810603
2011-02-16,890.1468460260397
2011-02-17,901.3273830494969
2011-02-18,902.477215277505
2011-02-21,909.4382916418549
2011-02-22,902.3783415275332
2011-02-23,901.3285069741717
2011-02-24,904.3827314442183
2011-02-25,901.05379330428
2011-02-28,900.969299707971
2011-03-01,901.8713825161454
2011-03-02,899.8582767516004
2011-03-03,901.2932779121122
2011-03-04,890.4672071169144
2011-03-07,891.0035198575184
2011-03-08,891.0035198575184
2011-03-09,891.0035198575184
2011-03-10,891.0010509430878
2011-03-11,893.0585833666817
2011-03-14,892.1355687639349
2011-03-15,889.6765517045866
2011-03-16,889.6765517045866
2011-03-17,893.2546199336347
2011-03-18,892.1495395982797
2011-03-21,886.623502453153
2011-03-22,889.4334782696457
2011-03-23,889.8777481835157
2011-03-24,891.3398284495157
2011-03-25,888.9889259117797
2011-03-28,891.869649631095
2011-03-29,889.1269800932317
2011-03-30,886.857333890944
2011-03-31,886.857333890944
2011-04-01,889.7214418228249
2011-04-04,887.7485853015569
2011-04-05,893.2319511792897
2011-04-06,889.3212686706341
2011-04-07,886.4985756244821
2011-04-08,899.050505231113
2011-04-11,903.0072652484971
2011-04-12,905.2687179139047
2011-04-13,897.2589975744812
2011-04-14,899.3869250905933
2011-04-15,898.3081875406388
2011-04-18,898.3081875406388
2011-04-19,903.3744828583802
2011-04-20,898.9748518122068
2011-04-21,900.1232196938269
2011-04-22,900.1232196938269
2011-04-25,901.5437599438183
2011-04-26,901.5437599438183
2011-04-27,901.8678763083439
2011-04-28,902.760385776977
2011-04-29,901.7991268645916
2011-05-02,905.0227431371075
2011-05-03,904.4521286575081
2011-05-04,908.4687101736491
2011-05-05,924.4379479992382
2011-05-06,923.2917628782385
2011-05-09,924.9723636371922
2011-05-10,925.355500689647
2011-05-11,933.2215798202916
2011-05-12,955.5905879333123
2011-05-13,951.1646256630828
2011-05-16,958.6913126424897
2011-05-17,955.7422972348596
2011-05-18,956.4338956514457
2011-05-19,962.5838782733798
2011-05-20,962.9264504618176
2011-05-23,959.3250617469206
2011-05-24,958.5756555948224
2011-05-25,968.641587190894
2011-05-26,968.641587190894
2011-05-27,965.8875255666472
2011-05-30,965.8875255666472
2011-05-31,970.1508904035425
2011-06-01,966.4567610523667
2011-06-02,971.7202201374554
2011-06-03,975.5768854121134
2011-06-06,977.340879979763
2011-06-07,976.5444559720121
2011-06-08,984.2867641610512
2011-06-09,985.6054468931089
2011-06-10,998.3441356102879
2011-06-13,1001.3439102218377
2011-06-14,1002.9570664134015
2011-06-15,999.8080523682567
2011-06-16,1003.5806867733937
2011-06-17,1002.868270846684
2011-06-20,1002.430354178062
2011-06-21,1003.5533662174228
2011-06-22,1006.2933020348681
2011-06-23,1006.2854364971266
2011-06-24,1007.5719686316957
2011-06-27,1005.9512340039648
2011-06-28,1006.9952241573937
2011-06-29,1020.5685375285458
2011-06-30,1018.4385613734058
2011-07-01,1019.3862210188682
2011-07-04,1022.0112499141956
2011-07-05,1025.9501298508842
2011-07-06,1023.3953062368051
2011-07-07,1024.4187672907817
2011-07-08,1024.186534525613
2011-07-11,1023.0526829975146
2011-07-12,1022.1942591125215
2011-07-13,1024.2982685823467
2011-07-14,1021.6137597095841
2011-07-15,1009.9494959035621
2011-07-18,1012.1715203222807
2011-07-19,1015.9564414122309
2011-07-20,1015.4798581161539
2011-07-21,1016.8684505138924
2011-07-22,1018.8961440928808
2011-07-25,1016.8977943610774
2011-07-26,1018.7424824246424
2011-07-27,1019.7126336510923
2011-07-28,1020.1668805806472
2011-07-29,1019.019456335204
2011-08-01,1019.019456335204
2011-08-02,1019.019456335204
2011-08-03,1021.926921401335
2011-08-04,1025.4940547963001
2011-08-05,1023.7577152863822
2011-08-08,1022.8617452916016
2011-08-09,1024.046039083969
2011-08-10,1021.5047836180188
2011-08-11,1038.7465143288302
2011-08-12,1026.2680256126932
2011-08-15,1024.2911240542892
2011-08-16,1027.057617658537
2011-08-17,1013.4939527103122
2011-08-18,1014.1378326417068
2011-08-19,1015.956206189962
2011-08-22,1010.6042274865872
2011-08-23,1008.9373340652376
2011-08-24,1009.8425212101146
2011-08-25,1010.4345015431384
2011-08-26,1011.3587227908561
2011-08-29,1012.6891685927682
2011-08-30,977.4002194917786
2011-08-31,978.8218703033042
2011-09-01,978.8218703033042
2011-09-02,978.8218703033042
2011-09-05,980.9159925141503
2011-09-06,966.3055614546078
2011-09-07,968.0505179879058
2011-09-08,967.152877880412
2011-09-09,968.4309002458593
2011-09-12,969.6076885749306
2011-09-13,971.2954701178961
2011-09-14,968.1936999125664
2011-09-15,966.4191375019323
2011-09-16,967.0979880180313
2011-09-19,973.6564901302052
2011-09-20,971.432302389749
2011-09-21,971.9774008553396
2011-09-22,971.5816915349684
2011-09-23,971.3687270908293
2011-09-26,974.0817168333193
2011-09-27,976.2980442130421
2011-09-28,971.8825441028192
2011-09-29,980.4707061406075
2011-09-30,983.710728863919
2011-10-03,981.494399701605
2011-10-04,989.7623115905625
2011-10-05,993.2971001410066
2011-10-06,991.7305529243365
2011-10-07,994.1798161363242
2011-10-10,994.4980530294933
2011-10-11,1000.236609948453
2011-10-12,994.2969904298246
2011-10-13,993.3336185853706
2011-10-14,993.0000835606063
2011-10-17,994.5420933822089
2011-10-18,998.1405681458309
2011-10-19,997.6756400763855
2011-10-20,996.2341277006161
2011-10-21,995.5399270836042
2011-10-24,1022.5107859441949
2011-10-25,1021.0872172485449
2011-10-26,1018.5479342483414
2011-10-27,1019.1915222680968
2011-10-28,1018.4327849545551
2011-10-31,1017.071732867198
2011-11-01,1019.4367326681357
2011-11-02,1021.020323270786
2011-11-03,1019.144797397911
2011-11-04,1017.7505217874738
2011-11-07,1020.4554397970377
2011-11-08,1026.9523163087013
2011-11-09,1025.9500694352946
2011-11-10,1026.7172621934135
2011-11-11,1031.9460906496265
2011-11-14,1045.3925688872432
2011-11-15,1044.8348698255131
2011-11-16,1044.7793356999646
2011-11-17,1045.2079714478548
2011-11-18,1044.2871408047731
2011-11-21,1045.484685001214
2011-11-22,1069.479714157447
2011-11-23,1070.267488955908
2011-11-24,1068.6512893317208
2011-11-25,1047.2163575750994
2011-11-28,1046.652301991628
2011-11-29,1048.2871645675275
2011-11-30,1046.008936668528
2011-12-01,1046.7280509582465
2011-12-02,1063.813195909932
2011-12-05,1044.1039552664868
2011-12-06,1046.1848622530943
2011-12-07,1049.901397547849
2011-12-08,1050.7408775273882
2011-12-09,1050.0060001764457
2011-12-12,1047.2102474938488
2011-12-13,1046.9323080976176
2011-12-14,1045.6077728579858
2011-12-15,1045.9532646427901
2011-12-16,1044.5600182299065
2011-12-19,1034.6138845952269
2011-12-20,1029.0735813526203
2011-12-21,1031.7069501206674
2011-12-22,1030.6929716980471
2011-12-23,1045.0956186645146
2011-12-26,1045.0956186645146
2011-12-27,1045.2667387611343
2011-12-28,1053.5890707195786
2011-12-29,1051.110172091412
2011-12-30,1053.1292427394346
2012-01-02,1053.1292427394346
2012-01-03,1054.1561969726772
2012-01-04,1054.6745413792964
2012-01-05,1057.5718174963185
2012-01-06,1053.6632481424808
2012-01-09,1054.7015754609433
2012-01-10,1057.9831716527428
2012-01-11,1055.5532327093038
2012-01-12,1045.9865669039816
2012-01-13,1045.2456332905099
2012-01-16,1049.3707108126591
2012-01-17,1053.5202109440727
2012-01-18,1048.8870920660731
2012-01-19,1048.5349049007025
2012-01-20,1049.2340366778851
2012-01-23,1009.6946502411373
2012-01-24,1013.1120344754888
2012-01-25,1010.1882551905566
2012-01-26,1010.7739361944641
2012-01-27,986.3899032591206
2012-01-30,989.2593422442907
2012-01-31,988.5639770885958
2012-02-01,989.7723011274104
2012-02-02,987.6014964485844
2012-02-03,987.1425610175131
2012-02-06,992.5139891728334
2012-02-07,996.9632812434468
2012-02-08,995.4198807878735
2012-02-09,993.31664331017
2012-02-10,993.9504942925755
2012-02-13,995.478220249149
2012-02-14,1013.6624827900515
2012-02-15,1015.3551519245381
2012-02-16,1011.0411562758303
2012-02-17,1008.1193842846225
2012-02-20,1012.2065893396406
2012-02-21,1012.2065893396406
2012-02-22,1012.2613505327047
2012-02-23,1013.7015307355518
2012-02-24,1010.6685290231112
2012-02-27,1009.8168929630814
2012-02-28,1013.6704355824648
2012-02-29,1014.1002621852044
2012-03-01,1017.6831843091541
2012-03-02,1011.6586238382977
2012-03-05,1014.4098660027962
2012-03-06,1015.766739506932
2012-03-07,1020.6190091925636
2012-03-08,1019.924796915526
2012-03-09,1015.5072601025875
2012-03-12,1011.8131269557492
2012-03-13,1013.0070058077155
2012-03-14,1014.6064439308484
2012-03-15,1018.7880223007613
2012-03-16,1017.3707486586051
2012-03-19,1016.7591188362542
2012-03-20,1014.9286338704198
2012-03-21,1017.1164754992575
2012-03-22,1024.3914659712498
2012-03-23,1022.1197810487045
2012-03-26,1024.7969589352804
2012-03-27,1021.8180906888956
2012-03-28,1027.4873648186358
2012-03-29,1035.941264669211
2012-03-30,1033.9232549279259
2012-04-02,1034.6865184518813
2012-04-03,1034.8102097661586
2012-04-04,1034.0844063349768
2012-04-05,1034.691090462666
2012-04-06,1034.691090462666
2012-04-09,1034.691090462666
2012-04-10,1049.2528061364887
2012-04-11,1051.3578455680663
2012-04-12,1048.4931464840736
2012-04-13,1045.654987998117
2012-04-16,1046.331819011412
2012-04-17,1048.397949948958
2012-04-18,1052.2502592315564
2012-04-19,1049.7964621806568
2012-04-20,1050.881249964024
2012-04-23,1048.9476153547027
2012-04-24,1049.3834956406997
2012-04-25,1051.1454894298902
2012-04-26,1048.779432383177
2012-04-27,1048.4598474452703
2012-04-30,1048.0995238235598
2012-05-01,1045.8204961080703
2012-05-02,1049.131789053993
2012-05-03,1048.524790692458
2012-05-04,1049.2962562136815
2012-05-07,1050.57204536252
2012-05-08,1051.77497073369
2012-05-09,1050.91299468056
2012-05-10,1053.3424338114999
2012-05-11,1053.5613038353608
2012-05-14,1050.581542236013
2012-05-15,1051.3461970259725
2012-05-16,1051.8959252905827
2012-05-17,1053.1360209935851
2012-05-18,1051.3975910287318
2012-05-21,1055.4128828884775
2012-05-22,1055.0995382832782
2012-05-23,1058.1490497872426
2012-05-24,1056.6844234313016
2012-05-25,1053.8264665703687
2012-05-28,1053.1926677903468
2012-05-29,1059.5608703874184
2012-05-30,1059.5608703874184
2012-05-31,1056.620337483771
2012-06-01,1059.8603133869335
2012-06-04,1059.9107519479057
2012-06-05,1062.5554327685704
