Date,JAMAICA
2008-11-25,1000.0
2008-11-26,1016.7033432271364
2008-11-27,1038.1740198736802
2008-11-28,1067.9972462945293
2008-12-01,997.0310863123816
2008-12-02,979.0038716438654
2008-12-03,978.7691952726368
2008-12-04,964.3150916277742
2008-12-05,964.0987958035481
2008-12-08,966.6805492900005
2008-12-09,969.0499048823292
2008-12-10,988.3847413535066
2008-12-11,958.2121599285834
2008-12-12,972.8225681995591
2008-12-15,962.8145494434082
2008-12-16,956.7679434047038
2008-12-17,962.9664181644653
2008-12-18,968.6563120577536
2008-12-19,949.5169795732237
2008-12-22,948.3278537378159
2008-12-23,948.3278537378159
2008-12-24,955.0744525767032
2008-12-25,955.0744525767032
2008-12-26,955.0744525767032
2008-12-29,993.608191660941
2008-12-30,1032.485434027677
2008-12-31,1031.6399647511098
2009-01-01,1031.6399647511098
2009-01-02,1076.9674769003498
2009-01-05,1020.2724264858542
2009-01-06,1025.6871601033192
2009-01-07,1048.083785711286
2009-01-08,1040.2329708370444
2009-01-09,948.2385792158415
2009-01-12,1017.5051490024875
2009-01-13,993.5012117752692
2009-01-14,1037.8228955947836
2009-01-15,1024.7193779432162
2009-01-16,1050.1536241489455
2009-01-19,1038.9797154395171
2009-01-20,1032.7009297476561
2009-01-21,1010.776062420859
2009-01-22,997.1498994520485
2009-01-23,975.7857358149455
2009-01-26,978.0315142733564
2009-01-27,943.4072750790463
2009-01-28,969.5184767923723
2009-01-29,989.6251339116104
2009-01-30,960.8360961447152
2009-02-02,955.9604081061285
2009-02-03,920.8470023259575
2009-02-04,919.7079501589305
2009-02-05,914.0810245686598
2009-02-06,914.0810245686598
2009-02-09,903.065826819399
2009-02-10,913.6064277251224
2009-02-11,813.8530008103877
2009-02-12,807.9706361760594
2009-02-13,828.1090311587294
2009-02-16,828.1090311587294
2009-02-17,799.7809071545926
2009-02-18,786.1543234686469
2009-02-19,775.6727460713103
2009-02-20,791.9304719977889
2009-02-23,806.9056733987702
2009-02-24,826.0219199972418
2009-02-25,827.1975845574428
2009-02-26,847.8235659934456
2009-02-27,847.8235659934456
2009-03-02,830.4670779596732
2009-03-03,837.1678924162001
2009-03-04,809.1596505057611
2009-03-05,828.1554788078658
2009-03-06,838.8817074372731
2009-03-09,840.863044754778
2009-03-10,840.7219622730205
2009-03-11,841.4045668968844
2009-03-12,822.1704827451147
2009-03-13,804.4236128327328
2009-03-16,823.4785114248629
2009-03-17,777.5572085967339
2009-03-18,764.7877242219002
2009-03-19,773.9980284596197
2009-03-20,765.6168729848431
2009-03-23,719.9216856502345
2009-03-24,711.7571254294106
2009-03-25,712.981683360049
2009-03-26,712.7917981144611
2009-03-27,710.3493597990031
2009-03-30,708.3898737134454
2009-03-31,710.7771783566337
2009-04-01,711.8164653501831
2009-04-02,712.8867145796364
2009-04-03,734.1354141929824
2009-04-06,715.4187725461792
2009-04-07,718.6557333503232
2009-04-08,737.0345877457326
2009-04-09,734.4169895493408
2009-04-10,734.4169895493408
2009-04-13,734.4169895493408
2009-04-14,761.5038139241562
2009-04-15,761.5038139241562
2009-04-16,762.3645133465063
2009-04-17,761.9339205685641
2009-04-20,743.2287643665761
2009-04-21,743.2287643665762
2009-04-22,761.5038139241564
2009-04-23,722.9010356511276
2009-04-24,708.8192735045853
2009-04-27,714.9685585211838
2009-04-28,709.8921558663004
2009-04-29,735.8768140520242
2009-04-30,748.1345204396102
2009-05-01,748.3378060525658
2009-05-04,748.3378060525658
2009-05-05,755.6504911070301
2009-05-06,758.010753478437
2009-05-07,755.0571299972562
2009-05-08,759.2215463255982
2009-05-11,756.7213949605887
2009-05-12,763.5801804646903
2009-05-13,768.1407362166773
2009-05-14,783.7852606317462
2009-05-15,774.4071430220914
2009-05-18,775.4866901175449
2009-05-19,784.0552957717323
2009-05-20,800.9371301641721
2009-05-21,831.6715455231412
2009-05-22,811.0343326355246
2009-05-25,811.0343326355246
2009-05-26,811.0343326355246
2009-05-27,815.4376261372149
2009-05-28,821.5981152561932
2009-05-29,841.5016217762507
2009-06-01,834.34440538633
2009-06-02,830.3467403975703
2009-06-03,812.1015722812509
2009-06-04,833.820055193342
2009-06-05,832.8808042159347
2009-06-08,798.427497106662
2009-06-09,770.7651392172023
2009-06-10,769.9068143393641
2009-06-11,795.1206382939835
2009-06-12,782.1189113687537
2009-06-15,782.1189113687537
2009-06-16,782.7004525433684
2009-06-17,785.8343514105021
2009-06-18,783.1314534439929
2009-06-19,783.9713438038618
2009-06-22,793.430591831276
2009-06-23,792.5742490046907
2009-06-24,788.5779824806256
2009-06-25,783.4502439414373
2009-06-26,786.5798492185929
2009-06-29,785.851792883804
2009-06-30,786.6095774451703
2009-07-01,784.7173006320343
2009-07-02,794.1476945280738
2009-07-03,792.0006383725768
2009-07-06,787.8710953205942
2009-07-07,789.7530420771835
2009-07-08,790.2061412737667
2009-07-09,786.3238079331691
2009-07-10,788.0384250051764
2009-07-13,813.657140945388
2009-07-14,797.3786088178664
2009-07-15,791.7713283487149
2009-07-16,793.9390446173053
2009-07-17,793.9390446173053
2009-07-20,793.9390446173053
2009-07-21,795.5944417756028
2009-07-22,780.873527092053
2009-07-23,784.3128806933548
2009-07-24,783.4640355682889
2009-07-27,780.8941872051464
2009-07-28,777.4649530611321
2009-07-29,773.4641798931154
2009-07-30,776.6988000177822
2009-07-31,777.2226010447882
2009-08-03,805.6568357507914
2009-08-04,789.4493395008711
2009-08-05,791.2173324567124
2009-08-06,791.2173324567124
2009-08-07,806.5861848501075
2009-08-10,792.5758778410109
2009-08-11,792.5758778410109
2009-08-12,799.4913404316301
2009-08-13,788.466061834481
2009-08-14,788.1787829446929
2009-08-17,787.3169462753289
2009-08-18,789.9024562834213
2009-08-19,788.8416355711494
2009-08-20,812.1568204599034
2009-08-21,808.9927233678553
2009-08-24,799.0786304559846
2009-08-25,794.9838325020504
2009-08-26,790.9644573716287
2009-08-27,792.0412188104066
2009-08-28,797.2675535088161
2009-08-31,785.0640192729521
2009-09-01,778.3734499571746
2009-09-02,794.770770871017
2009-09-03,811.7309910585516
2009-09-04,807.4315377334003
2009-09-07,807.0157497855269
2009-09-08,805.6523581250722
2009-09-09,814.7772393644432
2009-09-10,814.0932268109186
2009-09-11,814.0932268109186
2009-09-14,816.2982028977029
2009-09-15,811.1788488625905
2009-09-16,810.7296495234792
2009-09-17,814.2086853727742
2009-09-18,812.7590871022345
2009-09-21,812.1458302602849
2009-09-22,800.1824223549875
2009-09-23,803.7095513061017
2009-09-24,803.480490056111
2009-09-25,800.2736325562398
2009-09-28,797.6418594427781
2009-09-29,795.3303577805594
2009-09-30,802.8427381827697
2009-10-01,817.2896235716354
2009-10-02,817.2896235716354
2009-10-05,804.1171952234952
2009-10-06,829.3156989638651
2009-10-07,797.0639840272236
2009-10-08,801.8352829815542
2009-10-09,802.6317750659442
2009-10-12,811.7893625427114
2009-10-13,803.8188596405196
2009-10-14,802.8476585046511
2009-10-15,816.4799119113435
2009-10-16,823.7027034941792
2009-10-19,823.4703473013741
2009-10-20,817.8214471267588
2009-10-21,833.9524133719185
2009-10-22,805.3798383601205
2009-10-23,806.5551514406636
2009-10-26,805.6893158342455
2009-10-27,806.1469217032713
2009-10-28,807.4105542444223
2009-10-29,810.5863872782428
2009-10-30,810.5863872782428
2009-11-02,810.5863872782428
2009-11-03,810.5863872782428
2009-11-04,810.5863872782428
2009-11-05,810.5863872782428
2009-11-06,810.5863872782428
2009-11-09,810.5863872782428
2009-11-10,900.145560828826
2009-11-11,888.1569998703254
2009-11-12,942.7251308266857
2009-11-13,943.1120586150449
2009-11-16,973.5245608800313
2009-11-17,970.6007269524988
2009-11-18,1006.6891273326139
2009-11-19,1047.5398012799772
2009-11-20,996.2458625995005
2009-11-23,995.124910855366
2009-11-24,994.0064788116961
2009-11-25,994.0064788116961
2009-11-26,869.7304888615208
2009-11-27,885.1287099138859
2009-11-30,912.6659039097781
2009-12-01,924.4854197457681
2009-12-02,869.5492074658815
2009-12-03,869.5492074658815
2009-12-04,906.8424888757779
2009-12-07,906.3701899961834
2009-12-08,947.3850476359829
2009-12-09,941.8171122125174
2009-12-10,925.933021056894
2009-12-11,928.7899578555372
2009-12-14,917.858692456999
2009-12-15,914.9617403992092
2009-12-16,907.6592957935983
2009-12-17,925.9691177254579
2009-12-18,885.8495085727303
2009-12-21,894.254034777024
2009-12-22,882.4718639279056
2009-12-23,894.1564881810593
2009-12-24,930.3831118140088
2009-12-25,930.3831118140088
2009-12-28,918.360594671373
2009-12-29,955.6870940568232
2009-12-30,949.595986215447
2009-12-31,948.374510627212
2010-01-01,948.374510627212
2010-01-04,958.5188739553495
2010-01-05,957.0724202986623
2010-01-06,937.0858762972631
2010-01-07,923.2211250261697
2010-01-08,932.6142462390615
2010-01-11,927.7564196828528
2010-01-12,861.0136495076482
2010-01-13,843.8351266883144
2010-01-14,832.7918428033184
2010-01-15,842.320811709447
2010-01-18,799.0273972008853
2010-01-19,781.2131989160422
2010-01-20,784.1553099338145
2010-01-21,788.8755558169266
2010-01-22,782.6250876802613
2010-01-25,781.4496278993701
2010-01-26,794.4299603246392
2010-01-27,784.170210376898
2010-01-28,788.3989855132183
2010-01-29,784.9281376950454
2010-02-01,787.7081514193957
2010-02-02,779.0595441681594
2010-02-03,786.9003465554966
2010-02-04,786.9003465554966
2010-02-05,792.112419774586
2010-02-08,811.4140686225543
2010-02-09,860.7080603825959
2010-02-10,891.5536370591047
2010-02-11,891.0190468465936
2010-02-12,917.3638394457397
2010-02-15,916.6937125502702
2010-02-16,923.5097968750265
2010-02-17,923.5097968750265
2010-02-18,956.5354932746519
2010-02-19,954.2097400070726
2010-02-22,969.9314213092133
2010-02-23,961.440804620007
2010-02-24,954.1901484899845
2010-02-25,934.5567729806195
2010-02-26,938.0106093795047
2010-03-01,956.0977308082595
2010-03-02,965.9842839028386
2010-03-03,1004.147975956702
2010-03-04,1004.147975956702
2010-03-05,1017.9816664576557
2010-03-08,1018.3959296725423
2010-03-09,1016.9816483617567
2010-03-10,1010.5383446706185
2010-03-11,1033.0077975960369
2010-03-12,1033.3610090120949
2010-03-15,1047.528795155065
2010-03-16,1048.2302544503366
2010-03-17,1043.511212921591
2010-03-18,1060.3014752542801
2010-03-19,1060.3014752542801
2010-03-22,1042.9796040510093
2010-03-23,1033.8817809741229
2010-03-24,1062.0391795507473
2010-03-25,1061.4957220698475
2010-03-26,1059.9885939690512
2010-03-29,1058.3219307417123
2010-03-30,1060.047916578014
2010-03-31,1064.968328613322
2010-04-01,1108.5918811004601
2010-04-02,1108.5918811004601
2010-04-05,1108.5918811004601
2010-04-06,1115.1492968496707
2010-04-07,1111.548505144849
2010-04-08,1105.7372762852124
2010-04-09,1091.7247952114383
2010-04-12,1083.668131723806
2010-04-13,1094.1219860988372
2010-04-14,1092.3296379436986
2010-04-15,1109.828915105951
2010-04-16,1098.7140021802984
2010-04-19,1108.1866580713963
2010-04-20,1122.0518828950715
2010-04-21,1121.513444399512
2010-04-22,1126.4830886830596
2010-04-23,1138.2329907432281
2010-04-26,1136.1509185691593
2010-04-27,1136.4992437208566
2010-04-28,1154.8365641709356
2010-04-29,1165.8624497990966
2010-04-30,1151.069503562393
2010-05-03,1162.5313136580053
2010-05-04,1151.6216856720323
2010-05-05,1181.0297810073987
2010-05-06,1200.5247274648757
2010-05-07,1186.3929948244281
2010-05-10,1187.055261996976
2010-05-11,1182.3601119861319
2010-05-12,1174.7304330026861
2010-05-13,1151.7939051493206
2010-05-14,1124.9547399908076
2010-05-17,1121.0353673193913
2010-05-18,1106.8485505225813
2010-05-19,1090.4040936976162
2010-05-20,1090.170973482915
2010-05-21,1107.021338895786
2010-05-24,1107.021338895786
2010-05-25,1092.0224850024629
2010-05-26,1093.4392353021142
2010-05-27,1089.615701971838
2010-05-28,1077.4833007005534
2010-05-31,1064.508796299564
2010-06-01,1077.5726109538155
2010-06-02,1093.0075703169002
2010-06-03,1162.596118336437
2010-06-04,1148.9349235702275
2010-06-07,1168.5406808167281
2010-06-08,1144.305995227051
2010-06-09,1154.7647651442073
2010-06-10,1149.6468368536675
2010-06-11,1165.803602878663
2010-06-14,1174.69312610995
2010-06-15,1170.354288278434
2010-06-16,1195.383167567593
2010-06-17,1200.9730225906353
2010-06-18,1169.204929803067
2010-06-21,1179.3929100789924
2010-06-22,1153.1073367174554
2010-06-23,1148.0602200761202
2010-06-24,1154.5458088716764
2010-06-25,1127.384150738032
2010-06-28,1119.1547017993025
2010-06-29,1108.4610321380942
2010-06-30,1094.7830825714323
2010-07-01,1106.290437379971
2010-07-02,1160.0943349401343
2010-07-05,1218.7750884970455
2010-07-06,1105.848673772692
2010-07-07,1080.4832617448799
