Date,USA 100
2023-11-29,3299.9372103311634
2023-11-30,3326.5872740921386
2023-12-01,3358.3112423820216
2023-12-04,3339.671288806116
2023-12-05,3353.339513835091
2023-12-06,3340.9038327971807
2023-12-07,3376.248243458022
2023-12-08,3396.454590679968
2023-12-11,3409.0294264154027
2023-12-12,3416.516015246771
2023-12-13,3449.81902508977
2023-12-14,3386.292460196881
2023-12-15,3420.427418818163
2023-12-18,3440.8414091993923
2023-12-19,3436.5111855155874
2023-12-20,3394.227519218739
2023-12-21,3421.935252878795
2023-12-22,3417.7850193818977
2023-12-25,3417.7850193818977
2023-12-26,3425.459078876349
2023-12-27,3407.161617975015
2023-12-28,3408.0539860764998
2023-12-29,3416.710286805478
2024-01-01,3416.710286805478
2024-01-02,3422.2353034125017
2024-01-03,3413.753517549339
2024-01-04,3384.703044596976
2024-01-05,3383.8756889226815
2024-01-08,3438.8595481649445
2024-01-09,3456.7906598923278
2024-01-10,3466.6125422470977
2024-01-11,3473.7159715079065
2024-01-12,3472.012553729582
2024-01-15,3476.768518142709
2024-01-16,3490.593326011975
2024-01-17,3482.271173056662
2024-01-18,3518.591386877397
2024-01-19,3557.9197178472014
2024-01-22,3560.43757364502
2024-01-23,3592.922295570143
2024-01-24,3582.4692276922747
2024-01-25,3618.5839330052354
2024-01-26,3604.2931997033393
2024-01-29,3654.80089088444
2024-01-30,3635.9346021428623
2024-01-31,3563.678231633335
2024-02-01,3619.820668975442
2024-02-02,3684.5467113283416
2024-02-05,3708.0802388621596
2024-02-06,3706.4460817178265
2024-02-07,3735.228795571536
2024-02-08,3734.703018622719
2024-02-09,3753.6389126660715
2024-02-12,3748.2285238660957
2024-02-13,3717.974266962558
2024-02-14,3753.830536371378
2024-02-15,3753.3683392472017
2024-02-16,3732.1905913436235
2024-02-19,3733.5770563880046
2024-02-20,3686.4546749693623
2024-02-21,3697.2685560295695
2024-02-22,3788.829083058177
2024-02-23,3782.259541398585
2024-02-26,3757.077302170562
2024-02-27,3760.5310483061703
2024-02-28,3755.2192151094328
2024-02-29,3780.8132167702474
2024-03-01,3809.4713833123365
2024-03-04,3788.453078190381
2024-03-05,3738.9394898800947
2024-03-06,3743.5206368292224
2024-03-07,3779.256263691035
2024-03-08,3737.2361356126753
2024-03-11,3740.215214320617
2024-03-12,3798.0328822132824
2024-03-13,3777.5238353380882
2024-03-14,3794.10587636617
2024-03-15,3760.856113252009
2024-03-18,3790.7395325700127
2024-03-19,3820.974317902677
2024-03-20,3858.118376992126
2024-03-21,3859.118389164865
2024-03-22,3877.9384864865706
2024-03-25,3856.4970879468315
2024-03-26,3846.2034969048723
2024-03-27,3873.5707804044846
2024-03-28,3879.7843326885104
2024-03-29,3879.7843326885104
2024-04-01,3897.1503554831966
2024-04-02,3862.3886430434054
2024-04-03,3844.621431318176
2024-04-04,3779.379621805336
2024-04-05,3844.280114489386
2024-04-08,3827.2615682121077
2024-04-09,3830.094673576283
2024-04-10,3840.2097787807215
2024-04-11,3898.3972208713517
2024-04-12,3870.595336910112
2024-04-15,3821.052128505384
2024-04-16,3816.337208877481
2024-04-17,3788.6679192909705
2024-04-18,3773.0315473069986
2024-04-19,3717.851001857106
2024-04-22,3759.871070093356
2024-04-23,3791.9030361933287
2024-04-24,3794.1149708382563
2024-04-25,3761.2208899811844
2024-04-26,3826.870499916646
2024-04-29,3823.83126936033
2024-04-30,3770.627576307088
2024-05-01,3761.834344058896
2024-05-02,3799.1448450510356
2024-05-03,3828.4940523065347
2024-05-06,3867.162741691269
2024-05-07,3870.0716426720414
2024-05-08,3880.8425025262736
2024-05-09,3884.822591200555
2024-05-10,3895.298476978763
2024-05-13,3883.409397299769
2024-05-14,3896.813693338031
2024-05-15,3936.0389573992793
2024-05-16,3924.0096318937894
2024-05-17,3925.9427303602038
2024-05-20,3935.9625645304127
2024-05-21,3953.2843576262476
2024-05-22,3954.447951948016
2024-05-23,3937.113687200456
2024-05-24,3957.366480904809
2024-05-27,3952.8108718417416
2024-05-28,3961.1895338727268
2024-05-29,3961.4005768470806
2024-05-30,3912.1705261700718
2024-05-31,3931.6526226459655
2024-06-03,3944.305833245795
2024-06-04,3953.581984424531
2024-06-05,4014.7872475066215
2024-06-06,4013.4200284047843
2024-06-07,4037.2247741252236
2024-06-10,4076.1441493153616
2024-06-11,4101.167792698255
2024-06-12,4094.3748492074515
2024-06-13,4140.2846185843055
2024-06-14,4182.988062365785
2024-06-17,4203.831495265792
2024-06-18,4204.466412251985
2024-06-19,4200.554916845667
2024-06-20,4194.656475325043
2024-06-21,4199.69492503785
2024-06-24,4155.337428643443
2024-06-25,4200.764738118738
2024-06-26,4225.437942619419
2024-06-27,4216.919505858695
2024-06-28,4190.949668619537
2024-07-01,4214.2394987347625
2024-07-02,4237.188048158035
2024-07-03,4242.293159468452
2024-07-04,4240.919359870179
2024-07-05,4267.844600749488
2024-07-08,4268.0164588023545
2024-07-09,4284.297356702209
2024-07-10,4327.452623990976
2024-07-11,4234.274636609207
2024-07-12,4241.53235676614
2024-07-15,4252.132645993605
2024-07-16,4278.3310926750255
2024-07-17,4183.397874354299
2024-07-18,4156.493456883197
2024-07-19,4136.80484085769
2024-07-22,4187.1872895722245
2024-07-23,4200.321580947722
2024-07-24,4081.69487254647
2024-07-25,4054.1591332567314
2024-07-26,4094.0824565866733
2024-07-29,4110.398010956864
2024-07-30,4079.0369691931724
2024-07-31,4156.462883937707
2024-08-01,4104.137035777387
2024-08-02,3978.646372303037
2024-08-05,3827.882033732431
2024-08-06,3879.5475324929207
2024-08-07,3849.1873961883402
2024-08-08,3955.102593775045
2024-08-09,3973.2185906378895
2024-08-12,3977.9552406831654
2024-08-13,4047.8128154809615
2024-08-14,4035.0139587233307
2024-08-15,4128.247961938307
2024-08-16,4134.501660355237
2024-08-19,4151.82931806644
2024-08-20,4129.570101742379
2024-08-21,4135.93242003963
2024-08-22,4092.2498591965023
2024-08-23,4116.281342210055
2024-08-26,4099.72103106364
2024-08-27,4111.46129544437
2024-08-28,4094.0759581854913
2024-08-29,4109.091118174831
2024-08-30,4154.785663741377
2024-09-02,4154.597995569205
2024-09-03,4064.566516154136
2024-09-04,4039.2703478183166
2024-09-05,4038.275832963097
2024-09-06,3944.3724266835284
2024-09-09,4021.30741434268
2024-09-10,4055.374355755019
2024-09-11,4117.83322386184
2024-09-12,4139.174511320257
2024-09-13,4138.340125843409
2024-09-16,4121.388547490849
2024-09-17,4119.703018898807
2024-09-18,4108.755696686219
2024-09-19,4184.107703689206
2024-09-20,4172.142464936717
2024-09-23,4184.219425147164
2024-09-24,4190.883520582455
2024-09-25,4181.724723845221
2024-09-26,4197.790835170062
2024-09-27,4180.053349770143
2024-09-30,4208.625116600363
2024-10-01,4193.504627966518
2024-10-02,4210.749949411365
2024-10-03,4213.9401685554785
2024-10-04,4275.20926309665
2024-10-07,4229.132965528316
2024-10-08,4282.256973714503
2024-10-09,4321.202234600735
2024-10-10,4325.389472006187
2024-10-11,4335.876703250331
2024-10-14,4381.603927124804
2024-10-15,4346.526544056807
2024-10-16,4372.716930595514
2024-10-17,4393.247103359412
2024-10-18,4401.111154137525
2024-10-21,4412.872885456277
2024-10-22,4428.331421296584
2024-10-23,4390.429865346535
2024-10-24,4395.303882332198
2024-10-25,4387.87803713215
2024-10-28,4400.389790428864
2024-10-29,4424.891657038351
2024-10-30,4380.56297015584
2024-10-31,4289.507793787749
2024-11-01,4317.822276393966
2024-11-04,4280.098787431662
2024-11-05,4329.486957168383
2024-11-06,4506.89964507289
2024-11-07,4520.919620192469
2024-11-08,4560.736141376112
2024-11-11,4600.110081759798
2024-11-12,4611.976175654441
2024-11-13,4619.394704337019
2024-11-14,4602.120181304692
2024-11-15,4545.874240870385
2024-11-18,4546.850486592106
2024-11-19,4568.752829796893
2024-11-20,4594.527025115137
2024-11-21,4610.690679258082
2024-11-22,4660.579537338484
2024-11-25,4632.065130755472
2024-11-26,4670.53942439992
2024-11-27,4609.426459350585
2024-11-28,4617.288275455983
2024-11-29,4646.498158773451
2024-12-02,4712.604705684635
2024-12-03,4703.087811127188
2024-12-04,4737.16096685014
2024-12-05,4713.646951636516
2024-12-06,4738.584264350103
2024-12-09,4698.249942316473
2024-12-10,4732.399084136817
2024-12-11,4791.70473125669
2024-12-12,4768.891555063129
2024-12-13,4768.648638806689
2024-12-16,4792.422141833112
2024-12-17,4786.146171416335
2024-12-18,4656.887114905785
2024-12-19,4698.427989719553
2024-12-20,4736.363570004285
2024-12-23,4785.226871496301
2024-12-24,4843.048406494421
2024-12-25,4843.048406494421
2024-12-26,4831.755737255956
2024-12-27,4766.274771667953
2024-12-30,4731.633434879913
2024-12-31,4713.662031336749
2025-01-01,4713.662031336749
2025-01-02,4740.07346412648
2025-01-03,4798.075612730606
2025-01-06,4788.031023412015
2025-01-07,4731.17455481406
2025-01-08,4768.462976594723
2025-01-09,4768.925956640027
2025-01-10,4719.237883566594
2025-01-13,4740.702976873541
2025-01-14,4685.874418413768
2025-01-15,4782.669297905394
2025-01-16,4753.380029041915
2025-01-17,4810.308369940178
2025-01-20,4764.288882145453
2025-01-21,4800.489750169156
2025-01-22,4838.018672845047
2025-01-23,4876.226428477585
2025-01-24,4803.875461613374
2025-01-27,4726.989295582869
2025-01-28,4826.7851335847545
2025-01-29,4803.883362533012
2025-01-30,4811.6104304226565
2025-01-31,4810.436708531796
2025-02-03,4807.222792533512
2025-02-04,4825.37670858796
2025-02-05,4818.405027816723
2025-02-06,4868.248565676955
2025-02-07,4825.30072603328
2025-02-10,4877.165478912772
2025-02-11,4869.035354458618
2025-02-12,4847.467834340349
2025-02-13,4875.08160901451
2025-02-14,4844.592787214204
2025-02-17,4857.999265655849
2025-02-18,4868.275974088329
2025-02-19,4901.438495701253
2025-02-20,4855.753149156365
2025-02-21,4780.164527361544
2025-02-24,4740.431634588053
2025-02-25,4694.069239570955
2025-02-26,4692.195359709895
2025-02-27,4644.565567946859
2025-02-28,4731.820265442079
2025-03-03,4597.879724517229
2025-03-04,4532.249674162921
2025-03-05,4485.520299122545
2025-03-06,4371.093930991612
2025-03-07,4369.966354989052
2025-03-10,4240.118865689106
2025-03-11,4181.4458621534895
2025-03-12,4219.660218513764
2025-03-13,4177.628691066217
2025-03-14,4265.820831581581
2025-03-17,4262.500407870141
2025-03-18,4205.133059700227
2025-03-19,4275.193649296953
2025-03-20,4279.42749844653
2025-03-21,4309.784748735101
2025-03-24,4397.034729051155
2025-03-25,4409.014720181016
2025-03-26,4349.1852816082455
2025-03-27,4325.769074857514
2025-03-28,4221.463302095405
2025-03-31,4248.644365860347
2025-04-01,4264.337993576117
2025-04-02,4272.267702303509
2025-04-03,3961.8196496521173
2025-04-04,3764.3739892971776
