Date,WORLD ex UK HIGH DIVIDEND YIELD
2000-11-01,1088.9251063566896
2000-11-02,1086.3935068731048
2000-11-03,1085.7307578381929
2000-11-06,1090.582203160634
2000-11-07,1088.7803753616827
2000-11-08,1088.7987843594685
2000-11-09,1089.1391061920874
2000-11-10,1087.080085211819
2000-11-13,1076.9904980500087
2000-11-14,1084.9969102263012
2000-11-15,1085.3426413322486
2000-11-16,1079.8144010510825
2000-11-17,1070.891950158782
2000-11-20,1062.4726990312004
2000-11-21,1067.8341389228056
2000-11-22,1057.3423641755114
2000-11-23,1059.6731307181683
2000-11-24,1061.7053843227125
2000-11-27,1069.8123633221442
2000-11-28,1075.2170974006872
2000-11-29,1080.1308901128823
2000-11-30,1072.4806960311655
2000-12-01,1074.5620736716896
2000-12-04,1082.8495196664098
2000-12-05,1092.6542852344696
2000-12-06,1083.54083374866
2000-12-07,1087.706414389345
2000-12-08,1087.6987113409555
2000-12-11,1085.1344168016253
2000-12-12,1089.5078304304357
2000-12-13,1093.4653686567592
2000-12-14,1084.7498006731842
2000-12-15,1076.9491196809288
2000-12-18,1090.5360535716425
2000-12-19,1091.6201694757613
2000-12-20,1082.8021230666282
2000-12-21,1087.8909665369638
2000-12-22,1098.714074383747
2000-12-25,1099.0132107571303
2000-12-26,1112.5629519051831
2000-12-27,1124.5337660355785
2000-12-28,1128.138734561543
2000-12-29,1132.924400265531
2001-01-01,1132.924400265531
2001-01-02,1132.421022788488
2001-01-03,1128.069325269515
2001-01-04,1126.386238885684
2001-01-05,1122.3701524573917
2001-01-08,1122.2219779852096
2001-01-09,1116.9848643408327
2001-01-10,1114.6267451827302
2001-01-11,1117.5980680698524
2001-01-12,1118.2758301610124
2001-01-15,1115.8245147697428
2001-01-16,1116.1487603855858
2001-01-17,1111.499279626918
2001-01-18,1116.8699282924968
2001-01-19,1105.5896598047598
2001-01-22,1112.4202350124274
2001-01-23,1115.3644630517065
2001-01-24,1108.3509045875655
2001-01-25,1115.9144107241766
2001-01-26,1113.5970514521812
2001-01-29,1112.3184855496952
2001-01-30,1123.5826530935617
2001-01-31,1131.6987661135943
2001-02-01,1139.014929858512
2001-02-02,1129.2632201222411
2001-02-05,1137.568821213856
2001-02-06,1134.7044496583846
2001-02-07,1129.6527453667209
2001-02-08,1124.8157425701877
2001-02-09,1122.451393556829
2001-02-12,1130.8716991091355
2001-02-13,1122.3558882792177
2001-02-14,1109.6850737635239
2001-02-15,1103.9591615303998
2001-02-16,1106.5906894557352
2001-02-19,1109.623866274549
2001-02-20,1099.687504998274
2001-02-21,1088.9461935229876
2001-02-22,1084.1864404293503
2001-02-23,1076.4828719141867
2001-02-26,1091.6977459912682
2001-02-27,1099.1794812087428
2001-02-28,1094.8088498239922
2001-03-01,1091.7796157320624
2001-03-02,1099.1553586442387
2001-03-05,1099.8618096970492
2001-03-06,1102.7259597955376
2001-03-07,1103.950590553693
2001-03-08,1113.181403595655
2001-03-09,1106.463493036424
2001-03-12,1081.2342383341636
2001-03-13,1072.8617599149115
2001-03-14,1045.6951270345662
2001-03-15,1052.6179852059315
2001-03-16,1031.7176523340847
2001-03-19,1036.5330708713193
2001-03-20,1031.0255140485192
2001-03-21,1010.5333789341396
2001-03-22,978.64992187068
2001-03-23,993.9770443026666
2001-03-26,1016.8223869357159
2001-03-27,1039.050129796178
2001-03-28,1026.153197338248
2001-03-29,1027.8241468038455
2001-03-30,1040.6601626592706
2001-04-02,1033.9979858987904
2001-04-03,1013.2381972743674
2001-04-04,1024.9531689091218
2001-04-05,1041.9570499868717
2001-04-06,1036.8141660580027
2001-04-09,1048.4898733041755
2001-04-10,1059.0901585557478
2001-04-11,1049.7190004994236
2001-04-12,1059.202688944486
2001-04-13,1058.9186173257976
2001-04-16,1059.5213585796946
2001-04-17,1061.6252166956074
2001-04-18,1071.4480298694518
2001-04-19,1077.3365277407465
2001-04-20,1072.7401018764533
2001-04-23,1067.7844366412216
2001-04-24,1066.850025932249
2001-04-25,1075.7289944504462
2001-04-26,1084.0821732709435
2001-04-27,1091.7824230015406
2001-04-30,1087.720440643852
2001-05-01,1095.8345053123262
2001-05-02,1089.206248323304
2001-05-03,1081.1255515377663
2001-05-04,1088.5256508644356
2001-05-07,1090.754966576019
2001-05-08,1083.742373264034
2001-05-09,1083.6466723074584
2001-05-10,1092.1107383008464
2001-05-11,1083.9192996161003
2001-05-14,1084.6592771763183
2001-05-15,1090.942419425269
2001-05-16,1108.0781960766499
2001-05-17,1108.7934880162863
2001-05-18,1109.9884355053352
2001-05-21,1110.7335298803055
2001-05-22,1104.6561242958512
2001-05-23,1096.455960756982
2001-05-24,1096.4246050944785
2001-05-25,1089.1934789392697
2001-05-28,1091.6281624254566
2001-05-29,1090.856160946503
2001-05-30,1086.3851088126814
2001-05-31,1086.2769784875577
2001-06-01,1084.5068768305646
2001-06-04,1090.3173361449783
2001-06-05,1098.088990895821
2001-06-06,1088.590917605925
2001-06-07,1087.5851274251615
2001-06-08,1083.8003350147478
2001-06-11,1078.158125731548
2001-06-12,1076.14806931528
2001-06-13,1079.300795717214
2001-06-14,1072.3264692032787
2001-06-15,1067.7083172615698
2001-06-18,1060.9461101416507
2001-06-19,1061.8555472394783
2001-06-20,1059.66790155433
2001-06-21,1064.2983043862382
2001-06-22,1060.7107134332366
2001-06-25,1061.359184703716
2001-06-26,1055.3494369798625
2001-06-27,1048.7751789181245
2001-06-28,1050.4621474445987
2001-06-29,1056.234101400067
2001-07-02,1065.9366331940514
2001-07-03,1063.0053140290454
2001-07-04,1061.0359895767697
2001-07-05,1052.3623528458684
2001-07-06,1037.468760858827
2001-07-09,1042.0585328691548
2001-07-10,1040.4045235161877
2001-07-11,1038.1984559643204
2001-07-12,1039.6654864681195
2001-07-13,1044.5030876976052
2001-07-16,1044.71554774316
2001-07-17,1046.7900361486015
2001-07-18,1052.4293475964248
2001-07-19,1057.5657841064988
2001-07-20,1052.5598402527069
2001-07-23,1045.2981767206923
2001-07-24,1034.4794244124982
2001-07-25,1040.4729718536262
2001-07-26,1045.6359783840464
2001-07-27,1049.534073905263
2001-07-30,1057.1365150711642
2001-07-31,1064.5697702244295
2001-08-01,1068.4644847043585
2001-08-02,1067.9025940722502
2001-08-03,1062.6864924739295
2001-08-06,1058.6201723595866
2001-08-07,1061.8468934573796
2001-08-08,1050.6406534663438
2001-08-09,1049.5698527214802
2001-08-10,1053.7465876146262
2001-08-13,1057.7824869071944
2001-08-14,1062.854684042835
2001-08-15,1066.3536403359817
2001-08-16,1066.6484707915643
2001-08-17,1055.2837347515942
2001-08-20,1057.7769554055433
2001-08-21,1058.0615162134002
2001-08-22,1065.5509329079546
2001-08-23,1062.9398449425325
2001-08-24,1073.9131671967648
2001-08-27,1069.5397089214393
2001-08-28,1057.8927111964176
2001-08-29,1053.938390937437
2001-08-30,1042.132692780196
2001-08-31,1040.4917001255378
2001-09-03,1033.4313875968114
2001-09-04,1036.6312346957184
2001-09-05,1031.583704542732
2001-09-06,1016.4283327503069
2001-09-07,1004.1357829139032
2001-09-10,1002.3374589528889
2001-09-11,983.1153204781
2001-09-12,978.1594185610787
2001-09-13,983.2174889359472
2001-09-14,967.995594923783
2001-09-17,958.6186425162692
2001-09-18,957.0288549391759
2001-09-19,945.6125540295545
2001-09-20,914.9467319554367
2001-09-21,885.2694802477521
2001-09-24,915.969704133723
2001-09-25,929.752369743185
2001-09-26,933.3533880472706
2001-09-27,949.0429864485395
2001-09-28,966.4207744562169
2001-10-01,961.9071648946273
2001-10-02,973.882207625445
2001-10-03,975.4196656589112
2001-10-04,981.7607684292119
2001-10-05,980.8626151843289
2001-10-08,975.8189752541705
2001-10-09,975.3004807180846
2001-10-10,991.4776282851717
2001-10-11,992.1803723111884
2001-10-12,987.4225815157612
2001-10-15,978.1717004704371
2001-10-16,985.9176649024955
2001-10-17,987.3649530367132
2001-10-18,971.5881747836481
2001-10-19,962.5375925261117
2001-10-22,972.3285485101285
2001-10-23,976.0565667201237
2001-10-24,978.7426740262538
2001-10-25,976.9346206355661
2001-10-26,986.2065192868845
2001-10-29,976.0452180917817
2001-10-30,960.3621107853644
2001-10-31,959.9417243401213
2001-11-01,975.2334131860158
2001-11-02,972.9719147522889
2001-11-05,982.6538838664878
2001-11-06,986.5621271770419
2001-11-07,989.2188758203104
2001-11-08,995.7828362986679
2001-11-09,994.1908809218532
2001-11-12,985.2444470716144
2001-11-13,996.4643167710834
2001-11-14,995.0143017222105
2001-11-15,995.2170784425745
2001-11-16,1000.524950617429
2001-11-19,1006.3011731410476
2001-11-20,1003.7031971198569
2001-11-21,996.3489289276278
2001-11-22,1000.2319520695274
2001-11-23,1004.6541714243116
2001-11-26,1002.8939564748318
2001-11-27,995.4692216776219
2001-11-28,986.1109251465833
2001-11-29,991.3659645876262
2001-11-30,997.2086996372435
2001-12-03,993.2908030521788
2001-12-04,1000.8967431731492
2001-12-05,1017.7153870629435
2001-12-06,1016.4167307591008
2001-12-07,1012.0795478867095
2001-12-10,1001.5422452675871
2001-12-11,994.7760906118144
2001-12-12,994.0919491086305
2001-12-13,983.5796718712014
2001-12-14,981.7847432293338
2001-12-17,997.7596251153581
2001-12-18,999.4463724639189
2001-12-19,1000.9639015259089
2001-12-20,997.2583977954773
2001-12-21,996.1178865346941
2001-12-24,994.2557610651166
2001-12-25,994.3681374548842
2001-12-26,997.0703160856918
2001-12-27,1011.806818445554
2001-12-28,1013.1671478070108
2001-12-31,1012.7668905535256
2002-01-01,1012.7668905535256
2002-01-02,1017.8225124057826
2002-01-03,1024.8366921812885
2002-01-04,1026.456349830884
2002-01-07,1019.2422857192379
2002-01-08,1014.5199087760313
2002-01-09,1010.0249430661419
2002-01-10,1008.0257393883034
2002-01-11,1004.2475726319052
2002-01-14,996.1720832159984
2002-01-15,1002.4032466366622
2002-01-16,987.2961278421147
2002-01-17,993.9449618790993
2002-01-18,990.8815820422332
2002-01-21,989.19499549672
2002-01-22,990.267638462308
2002-01-23,998.137041169005
2002-01-24,999.2875285655633
2002-01-25,995.5898886049524
2002-01-28,998.0077229619893
2002-01-29,980.6858782643839
2002-01-30,978.8735723643044
2002-01-31,990.7104499763334
2002-02-01,989.303737957002
2002-02-04,977.8310540415223
2002-02-05,968.3311709760553
2002-02-06,960.0028219422928
2002-02-07,962.9973683218004
2002-02-08,970.8783913966763
2002-02-11,982.8048370852515
2002-02-12,981.8620201121054
2002-02-13,987.1750119815908
2002-02-14,992.2567001774713
2002-02-15,989.4641562272255
2002-02-18,986.439582412006
2002-02-19,973.9427706465577
2002-02-20,979.0321809468788
2002-02-21,978.2636007122251
2002-02-22,984.6858657447929
2002-02-25,994.7379206945476
2002-02-26,996.9814354327733
2002-02-27,1003.566950875336
2002-02-28,1006.2274205463955
2002-03-01,1020.3595931612964
2002-03-04,1040.845790999477
2002-03-05,1034.03426575588
2002-03-06,1046.6977938481864
2002-03-07,1051.2261742735734
2002-03-08,1049.1671634341965
2002-03-11,1051.38165889776
2002-03-12,1050.2383384305097
2002-03-13,1047.171691863012
2002-03-14,1050.6895676004704
2002-03-15,1059.2811569852493
2002-03-18,1058.5943220155743
2002-03-19,1065.0291586640262
2002-03-20,1056.3483835079578
2002-03-21,1051.4613314570302
2002-03-22,1050.1774446421452
2002-03-25,1040.2495428089512
2002-03-26,1045.462038599025
2002-03-27,1046.86233346167
2002-03-28,1051.1200353813974
2002-03-29,1050.7163072600358
2002-04-01,1051.2747588940365
2002-04-02,1050.744922063413
2002-04-03,1047.17152729334
2002-04-04,1040.6364124560537
2002-04-05,1038.4428298640921
2002-04-08,1031.2023698156004
2002-04-09,1029.2038049215055
2002-04-10,1042.1392485673225
2002-04-11,1028.891611588655
2002-04-12,1029.823347739978
2002-04-15,1029.8421126441353
2002-04-16,1048.3226981788603
2002-04-17,1052.551986751651
2002-04-18,1053.2109771752196
2002-04-19,1055.0348774630556
2002-04-22,1045.3838153712911
2002-04-23,1042.423363833702
2002-04-24,1038.508948951382
2002-04-25,1033.9302866175449
2002-04-26,1028.217586317259
2002-04-29,1022.17457028361
2002-04-30,1031.685868329764
2002-05-01,1040.7282870709969
2002-05-02,1041.8203607245432
2002-05-03,1041.5032371474763
2002-05-06,1031.9259269152685
2002-05-07,1026.3718436599397
2002-05-08,1043.2796303273853
2002-05-09,1037.2302060056963
2002-05-10,1029.8626288856465
2002-05-13,1042.2082051680165
2002-05-14,1051.8835796998803
2002-05-15,1053.5435299974522
2002-05-16,1058.314858451936
2002-05-17,1063.8762628425873
2002-05-20,1056.123609520004
2002-05-21,1054.5250779643957
2002-05-22,1059.26685890242
2002-05-23,1064.8581385028228
2002-05-24,1059.219752148696
2002-05-27,1059.501587744797
2002-05-28,1058.3901386332777
2002-05-29,1058.0164806928597
2002-05-30,1051.1852881996426
