Date,EAFE HIGH DIVIDEND YIELD
2005-03-14,842.883062
2005-03-15,847.16257
2005-03-16,844.552787
2005-03-17,841.500603
2005-03-18,839.113959
2005-03-21,831.755716
2005-03-22,834.347971
2005-03-23,817.709096
2005-03-24,817.989948
2005-03-25,817.997139
2005-03-28,814.133368
2005-03-29,816.966411
2005-03-30,816.570552
2005-03-31,818.492101
2005-04-01,820.277641
2005-04-04,810.253364
2005-04-05,818.503796
2005-04-06,821.160547
2005-04-07,826.862293
2005-04-08,825.418365
2005-04-11,830.237511
2005-04-12,824.771044
2005-04-13,828.623957
2005-04-14,820.749814
2005-04-15,814.959476
2005-04-18,804.916032
2005-04-19,812.726252
2005-04-20,810.592859
2005-04-21,810.042999
2005-04-22,816.318361
2005-04-25,815.758669
2005-04-26,812.656342
2005-04-27,804.107943
2005-04-28,803.559439
2005-04-29,804.350297
2005-05-02,802.665049
2005-05-03,808.194692
2005-05-04,813.900848
2005-05-05,818.993586
2005-05-06,817.132514
2005-05-09,812.893424
2005-05-10,812.208527
2005-05-11,807.44044
2005-05-12,805.950257
2005-05-13,801.179682
2005-05-16,793.99169
2005-05-17,796.023883
2005-05-18,806.294975
2005-05-19,809.525237
2005-05-20,804.693361
2005-05-23,811.493976
2005-05-24,812.921315
2005-05-25,813.26327
2005-05-26,813.335239
2005-05-27,814.316539
2005-05-30,814.43276
2005-05-31,804.811912
2005-06-01,811.01481
2005-06-02,813.290066
2005-06-03,810.855652
2005-06-06,810.566253
2005-06-07,819.232147
2005-06-08,821.481729
2005-06-09,813.894272
2005-06-10,814.760193
2005-06-13,813.564428
2005-06-14,816.125836
2005-06-15,817.350154
2005-06-16,820.911092
2005-06-17,832.39355
2005-06-20,827.502271
2005-06-21,829.89932
2005-06-22,831.302826
2005-06-23,830.727752
2005-06-24,827.422111
2005-06-27,825.371422
2005-06-28,828.59127
2005-06-29,826.41724
2005-06-30,826.941188
2005-07-01,824.592209
2005-07-04,824.256267
2005-07-05,821.652794
2005-07-06,827.159223
2005-07-07,812.455399
2005-07-08,821.637109
2005-07-11,832.113448
2005-07-12,836.739592
2005-07-13,834.038643
2005-07-14,838.701695
2005-07-15,832.267862
2005-07-18,832.149289
2005-07-19,828.923007
2005-07-20,827.164607
2005-07-21,837.231896
2005-07-22,839.038431
2005-07-25,839.930168
2005-07-26,835.632631
2005-07-27,837.886554
2005-07-28,842.707817
2005-07-29,846.630498
2005-08-01,850.239627
2005-08-02,856.087331
2005-08-03,863.904225
2005-08-04,860.909165
2005-08-05,856.245317
2005-08-08,863.417586
2005-08-09,865.908256
2005-08-10,875.995228
2005-08-11,878.915969
2005-08-12,876.459311
2005-08-15,871.142746
2005-08-16,868.070418
2005-08-17,864.921388
2005-08-18,852.172733
2005-08-19,857.164476
2005-08-22,863.693474
2005-08-23,856.920402
2005-08-24,856.723284
2005-08-25,854.357312
2005-08-26,852.269495
2005-08-29,849.010625
2005-08-30,844.944038
2005-08-31,859.140477
2005-09-01,877.539336
2005-09-02,882.527311
2005-09-05,885.731583
2005-09-06,890.754922
2005-09-07,891.951602
2005-09-08,888.721098
2005-09-09,891.717036
2005-09-12,883.673908
2005-09-13,878.05553
2005-09-14,882.445059
2005-09-15,877.225864
2005-09-16,881.378523
2005-09-19,881.341872
2005-09-20,884.525896
2005-09-21,881.32034
2005-09-22,873.608556
2005-09-23,870.799541
2005-09-26,878.410673
2005-09-27,874.684847
2005-09-28,881.315857
2005-09-29,880.959966
2005-09-30,884.720433
2005-10-03,880.574181
2005-10-04,882.300905
2005-10-05,871.003587
2005-10-06,868.646537
2005-10-07,864.525752
2005-10-10,862.721924
2005-10-11,860.066316
2005-10-12,857.357877
2005-10-13,843.423655
2005-10-14,852.836492
2005-10-17,850.45303
2005-10-18,841.659525
2005-10-19,832.713753
2005-10-20,836.816172
2005-10-21,835.026712
2005-10-24,842.013604
2005-10-25,846.606242
2005-10-26,849.427231
2005-10-27,845.679106
2005-10-28,843.646962
2005-10-31,852.806988
2005-11-01,852.745141
2005-11-02,859.739061
2005-11-03,867.986112
2005-11-04,854.974414
2005-11-07,856.25325
2005-11-08,854.842935
2005-11-09,853.173174
2005-11-10,854.401312
2005-11-11,860.882197
2005-11-14,861.616616
2005-11-15,860.458327
2005-11-16,854.470343
2005-11-17,862.49521
2005-11-18,864.726279
2005-11-21,869.310172
2005-11-22,868.993266
2005-11-23,876.696997
2005-11-24,874.903293
2005-11-25,872.106541
2005-11-28,870.536316
2005-11-29,869.143287
2005-11-30,866.976866
2005-12-01,873.159741
2005-12-02,876.749641
2005-12-05,878.837578
2005-12-06,884.039637
2005-12-07,879.568502
2005-12-08,886.258062
2005-12-09,885.141126
2005-12-12,893.282657
2005-12-13,892.844115
2005-12-14,898.579243
2005-12-15,891.229076
2005-12-16,899.622938
2005-12-19,895.426383
2005-12-20,892.29075
2005-12-21,892.215391
2005-12-22,894.396978
2005-12-23,894.258886
2005-12-26,894.318968
2005-12-27,894.965918
2005-12-28,897.775795
2005-12-29,897.394727
2005-12-30,889.248498
2006-01-02,891.478925
2006-01-03,909.864641
2006-01-04,923.992136
2006-01-05,921.16759
2006-01-06,932.051764
2006-01-09,929.669782
2006-01-10,925.917453
2006-01-11,932.758361
2006-01-12,933.13054
2006-01-13,930.768476
2006-01-16,935.405025
2006-01-17,925.204397
2006-01-18,919.977809
2006-01-19,925.010845
2006-01-20,919.335261
2006-01-23,929.27974
2006-01-24,925.872748
2006-01-25,935.086648
2006-01-26,940.879429
2006-01-27,945.349757
2006-01-30,943.357241
2006-01-31,949.082865
2006-02-01,955.878354
2006-02-02,945.996516
2006-02-03,937.824596
2006-02-06,937.10834
2006-02-07,930.874807
2006-02-08,929.057585
2006-02-09,939.834663
2006-02-10,934.49708
2006-02-13,938.383097
2006-02-14,934.667215
2006-02-15,937.632465
2006-02-16,940.349881
2006-02-17,944.461631
2006-02-20,949.911976
2006-02-21,950.221046
2006-02-22,952.831106
2006-02-23,954.715373
2006-02-24,955.686549
2006-02-27,955.9512
2006-02-28,949.954429
2006-03-01,956.775665
2006-03-02,952.084687
2006-03-03,955.143771
2006-03-06,959.448387
2006-03-07,946.206527
2006-03-08,943.63698
2006-03-09,948.875668
2006-03-10,951.139768
2006-03-13,962.085557
2006-03-14,970.19413
2006-03-15,973.66945
2006-03-16,982.334801
2006-03-17,982.049239
2006-03-20,981.959012
2006-03-21,977.287619
2006-03-22,979.810971
2006-03-23,971.033595
2006-03-24,977.253114
2006-03-27,970.970306
2006-03-28,968.577999
2006-03-29,964.955584
2006-03-30,982.306101
2006-03-31,972.628066
2006-04-03,981.110262
2006-04-04,986.40777
2006-04-05,992.070401
2006-04-06,992.209048
2006-04-07,982.048061
2006-04-10,986.611854
2006-04-11,979.578936
2006-04-12,976.326211
2006-04-13,977.195037
2006-04-14,977.165166
2006-04-17,990.846621
2006-04-18,992.79869
2006-04-19,1008.232721
2006-04-20,1007.475477
2006-04-21,1018.734517
2006-04-24,1015.857162
2006-04-25,1017.845286
2006-04-26,1023.391304
2006-04-27,1025.005347
2006-04-28,1025.739028
2006-05-01,1030.821989
2006-05-02,1041.174303
2006-05-03,1032.353879
2006-05-04,1040.847536
2006-05-05,1053.233685
2006-05-08,1052.143139
2006-05-09,1060.740345
2006-05-10,1058.606758
2006-05-11,1058.561333
2006-05-12,1042.905428
2006-05-15,1026.088721
2006-05-16,1030.09212
2006-05-17,1000.360422
2006-05-18,999.791431
2006-05-19,992.712136
2006-05-22,976.137598
2006-05-23,998.307089
2006-05-24,979.774205
2006-05-25,993.294189
2006-05-26,1004.911453
2006-05-29,1006.465701
2006-05-30,997.144291
2006-05-31,1000.0
2006-06-01,1003.6332860510963
2006-06-02,1014.7512622232709
2006-06-05,1009.8996187955406
2006-06-06,985.5217511888433
2006-06-07,989.2600111252787
2006-06-08,956.8505222996299
2006-06-09,973.7723947671802
2006-06-12,963.5206719982141
2006-06-13,942.0382325611668
2006-06-14,945.6102224503637
2006-06-15,963.0496205737476
2006-06-16,960.4626531874964
2006-06-19,957.5044597604824
2006-06-20,962.574944215662
2006-06-21,967.2014091142415
2006-06-22,967.4700259567992
2006-06-23,965.256905110236
2006-06-26,964.2795596395683
2006-06-27,962.610052484196
2006-06-28,959.9928852825532
2006-06-29,976.3677573307424
2006-06-30,1006.708749131335
2006-07-03,1012.8107205325446
2006-07-04,1015.7712452227694
2006-07-05,1000.0725428415136
2006-07-06,1011.6338797968757
2006-07-07,1018.1572270126857
2006-07-10,1015.0783397184373
2006-07-11,1007.7553310927445
2006-07-12,1003.5758031747714
2006-07-13,992.1684617150852
2006-07-14,976.9605199269967
2006-07-17,966.1530228491282
2006-07-18,963.6688405087825
2006-07-19,985.683869592928
2006-07-20,993.0652119336322
2006-07-21,989.0519265530929
2006-07-24,1001.816670666863
2006-07-25,1002.5577903442124
2006-07-26,1005.5746365780693
2006-07-27,1028.0118830896072
2006-07-28,1036.2143563985776
2006-07-31,1031.2215584841426
2006-08-01,1022.4601186987932
2006-08-02,1038.517974136134
2006-08-03,1030.30268027963
2006-08-04,1048.3222076054956
2006-08-07,1036.477077980945
2006-08-08,1036.7311296836492
2006-08-09,1048.8128425087323
2006-08-10,1031.935595273581
2006-08-11,1031.350201819269
2006-08-14,1038.3348005282749
2006-08-15,1048.2173500160748
2006-08-16,1055.9136292622145
2006-08-17,1056.3195112781136
2006-08-18,1052.411872793395
2006-08-21,1060.3001330340026
2006-08-22,1055.0576968879839
2006-08-23,1049.6273798548013
2006-08-24,1052.0288980805144
2006-08-25,1049.7782334839178
2006-08-28,1056.8300908988433
2006-08-29,1055.689139643994
2006-08-30,1065.6259495486177
2006-08-31,1060.4561901420095
2006-09-01,1065.2983633324866
2006-09-04,1074.2866880326224
2006-09-05,1067.7722413095855
2006-09-06,1054.84842394447
2006-09-07,1040.8895868044735
2006-09-08,1040.5245183184468
2006-09-11,1036.5125071236687
2006-09-12,1047.9362881591699
2006-09-13,1050.993596274619
2006-09-14,1057.5457570402
2006-09-15,1051.6956030496376
2006-09-18,1054.8598834461702
2006-09-19,1051.8217020385362
2006-09-20,1061.0096048321561
2006-09-21,1066.4718086870685
2006-09-22,1059.097258191716
2006-09-25,1053.7705354859763
2006-09-26,1060.9540942997414
2006-09-27,1072.1398800859445
2006-09-28,1070.8333508508433
2006-09-29,1069.2900198638708
2006-10-02,1074.905275196852
2006-10-03,1071.7563304050896
2006-10-04,1076.9964336156077
2006-10-05,1083.4860400042394
2006-10-06,1078.4098379990207
2006-10-09,1079.1951048360502
2006-10-10,1080.3895865902039
2006-10-11,1082.4487544711621
2006-10-12,1090.7643414099834
2006-10-13,1091.6154998353236
2006-10-16,1096.092453565239
2006-10-17,1088.190636475938
2006-10-18,1094.7112843506777
2006-10-19,1098.9451921377492
2006-10-20,1102.6462111703631
2006-10-23,1101.404938212541
2006-10-24,1102.2157626553615
2006-10-25,1108.79032365476
2006-10-26,1117.4389603336965
2006-10-27,1121.1115552909323
2006-10-30,1118.5583708110275
2006-10-31,1123.4054803088582
2006-11-01,1127.381280768706
2006-11-02,1121.3338274535943
2006-11-03,1120.5236965258505
2006-11-06,1132.0000092735147
2006-11-07,1144.5022019982582
2006-11-08,1142.2969111946948
2006-11-09,1142.3655083439487
2006-11-10,1147.5699151819567
2006-11-13,1144.690342236493
2006-11-14,1142.7086785061942
2006-11-15,1148.8639196196932
2006-11-16,1151.0517391808555
2006-11-17,1145.0658003811316
2006-11-20,1144.8664630312373
2006-11-21,1146.8705884585922
2006-11-22,1153.7519980789739
2006-11-23,1152.787903382691
2006-11-24,1158.0046392668237
2006-11-27,1145.7581349480286
2006-11-28,1145.4528363031206
2006-11-29,1159.173617151559
2006-11-30,1161.533344003445
2006-12-01,1158.7658181449385
2006-12-04,1162.725931394513
2006-12-05,1167.8964419355138
2006-12-06,1170.232764118817
2006-12-07,1175.0055941882654
2006-12-08,1178.0045102866566
2006-12-11,1175.6533897780807
2006-12-12,1180.873413397456
2006-12-13,1187.1481749128266
2006-12-14,1191.007035023725
2006-12-15,1190.668919322413
2006-12-18,1186.6628820578874
2006-12-19,1189.4367537725486
2006-12-20,1194.8158770926873
2006-12-21,1191.6586426905712
2006-12-22,1187.8894679638693
2006-12-25,1187.8450939671852
2006-12-26,1185.8294615053053
2006-12-27,1197.0545941160499
2006-12-28,1199.2288657234076
2006-12-29,1198.264127764136
2007-01-01,1198.264127764136
2007-01-02,1223.1507103637791
2007-01-03,1215.8831132121022
2007-01-04,1203.0118593235632
2007-01-05,1183.308500076643
2007-01-08,1181.691083974077
2007-01-09,1184.402714354604
2007-01-10,1169.6034212225718
2007-01-11,1183.1696419114494
2007-01-12,1195.2458852387713
2007-01-15,1203.5594137865871
2007-01-16,1195.9807408305587
2007-01-17,1196.245305637416
2007-01-18,1197.1672676598955
2007-01-19,1205.1497530977817
2007-01-22,1203.9875167589246
2007-01-23,1210.0611297576056
2007-01-24,1213.0762849798111
2007-01-25,1208.5627234899882
2007-01-26,1195.133219216234
2007-01-29,1198.8006465287997
2007-01-30,1204.0368053924665
2007-01-31,1199.5026719492582
2007-02-01,1215.454648622245
2007-02-02,1217.352171504019
2007-02-05,1213.8305785058956
2007-02-06,1222.1281944743318
2007-02-07,1230.4134194747053
2007-02-08,1223.201027322136
2007-02-09,1224.644965111465
2007-02-12,1214.6992841642282
2007-02-13,1221.3125937840357
2007-02-14,1238.5274593395502
2007-02-15,1237.5309394948906
2007-02-16,1232.9313848398156
2007-02-19,1238.8215551869137
2007-02-20,1236.3452399586924
2007-02-21,1227.4299415830642
2007-02-22,1228.843138772543
2007-02-23,1237.7680406805498
2007-02-26,1244.985284772144
2007-02-27,1222.2912294513856
2007-02-28,1195.49915910587
2007-03-01,1181.9174049274695
2007-03-02,1176.1623408636347
2007-03-05,1155.1175322042109
2007-03-06,1166.9447171958798
2007-03-07,1178.2799566689448
2007-03-08,1191.6598096820971
2007-03-09,1194.5602696706526
2007-03-12,1195.7647655640283
2007-03-13,1184.7589934510381
2007-03-14,1156.176751997138
2007-03-15,1180.2661362663498
2007-03-16,1183.1314761817055
2007-03-19,1199.2099306520363
2007-03-20,1207.0169653984594
2007-03-21,1212.5407312056868
2007-03-22,1236.3933043760044
2007-03-23,1237.6308572796852
2007-03-26,1232.9310755220415
2007-03-27,1233.727329632915
2007-03-28,1229.0904462333035
2007-03-29,1239.0343001276788
2007-03-30,1236.9802391748146
2007-04-02,1245.9819302361418
2007-04-03,1258.481208833668
2007-04-04,1261.187421962198
2007-04-05,1267.612454313929
2007-04-06,1267.612454313929
2007-04-09,1261.5550710586583
2007-04-10,1276.8984629507272
2007-04-11,1277.9079801607145
2007-04-12,1279.7855453075606
2007-04-13,1290.6846301405687
2007-04-16,1307.0330496523363
2007-04-17,1312.0303888900098
2007-04-18,1307.56102950869
2007-04-19,1301.8466547553553
2007-04-20,1317.5665979197554
2007-04-23,1312.758610876244
2007-04-24,1305.296858785768
2007-04-25,1317.1990766347137
2007-04-26,1313.5044472411912
2007-04-27,1310.7062243939026
2007-04-30,1313.1203501356124
2007-05-01,1307.4598330910148
2007-05-02,1315.3272686974915
2007-05-03,1319.6771569202235
2007-05-04,1328.5149664879657
2007-05-07,1331.9864405806338
2007-05-08,1315.2374610958145
2007-05-09,1318.1237520268376
2007-05-10,1307.6299451481984
2007-05-11,1314.611887844725
2007-05-14,1316.3912430391063
2007-05-15,1323.8420066072529
2007-05-16,1318.3235575377673
2007-05-17,1318.2736785395825
2007-05-18,1329.683147282877
2007-05-21,1325.505369331169
2007-05-22,1324.481175768188
2007-05-23,1338.026125407755
2007-05-24,1322.9408867582558
2007-05-25,1322.3934500588075
2007-05-28,1324.051326089327
2007-05-29,1327.4617848225616
2007-05-30,1320.5681690975775
2007-05-31,1329.7475646226483
2007-06-01,1337.930146736796
2007-06-04,1341.0827134012202
2007-06-05,1338.4233848936983
2007-06-06,1320.9148769256622
2007-06-07,1309.146636302213
2007-06-08,1299.2606998088083
2007-06-11,1305.5713017949927
2007-06-12,1296.3251327275916
2007-06-13,1297.6679930786972
2007-06-14,1316.8359479266126
2007-06-15,1335.9463373133372
2007-06-18,1335.4233970063224
2007-06-19,1333.6920690663353
2007-06-20,1339.2179769711215
2007-06-21,1326.4795877754443
2007-06-22,1324.6325946748043
2007-06-25,1326.4235424970313
2007-06-26,1320.3325091431334
2007-06-27,1310.7210215189948
2007-06-28,1326.1362822722926
2007-06-29,1336.1983723279811
2007-07-02,1341.3903622443688
2007-07-03,1349.5060581243272
2007-07-04,1355.3757834894009
2007-07-05,1344.8915526703206
2007-07-06,1356.5494961532272
2007-07-09,1359.703425452454
2007-07-10,1353.833803161757
2007-07-11,1352.2348093255891
2007-07-12,1366.0139290493494
2007-07-13,1373.95212089493
2007-07-16,1378.1552723827806
2007-07-17,1376.6892311322465
2007-07-18,1364.9326893752884
2007-07-19,1377.5045128131217
2007-07-20,1364.859440469908
2007-07-23,1371.8921487529574
2007-07-24,1352.8320923358024
2007-07-25,1334.8214937627502
2007-07-26,1301.3157876556188
2007-07-27,1284.209649001458
2007-07-30,1278.7086146451998
2007-07-31,1306.7365893262236
2007-08-01,1282.9105138361674
2007-08-02,1296.5179994499374
2007-08-03,1288.4704963850436
2007-08-06,1277.3001399014654
2007-08-07,1294.6015760764192
2007-08-08,1324.1213918019791
2007-08-09,1292.7392600816484
2007-08-10,1246.5478527264174
2007-08-13,1271.0602220699132
2007-08-14,1251.5912927541451
2007-08-15,1237.4248774430534
2007-08-16,1188.6969246548397
2007-08-17,1227.7031431206055
2007-08-20,1236.5566947377279
2007-08-21,1236.8774004751112
2007-08-22,1255.2429800867867
2007-08-23,1267.177482967882
2007-08-24,1274.210401370253
2007-08-27,1278.1725268069708
2007-08-28,1254.112641790513
2007-08-29,1258.5912468254464
2007-08-30,1270.5518930069347
2007-08-31,1287.245901407987
2007-09-03,1289.9270171389555
2007-09-04,1296.175170839754
2007-09-05,1279.9390879324928
2007-09-06,1286.116012189561
2007-09-07,1267.8753984646808
2007-09-10,1259.9445037102435
2007-09-11,1284.293660561517
2007-09-12,1294.0395161428269
2007-09-13,1304.9637137200295
2007-09-14,1291.8940026324203
2007-09-17,1273.0011239922405
2007-09-18,1286.4119752566453
2007-09-19,1327.5172301354755
2007-09-20,1333.1124604901418
2007-09-21,1337.333258681303
2007-09-24,1333.9630525547648
2007-09-25,1323.2007138515266
2007-09-26,1333.4236958097397
2007-09-27,1347.4063588469805
2007-09-28,1351.0576259445966
2007-10-01,1361.852249933746
2007-10-02,1361.5458258040655
2007-10-03,1364.4382467768778
2007-10-04,1367.4202307487087
2007-10-05,1379.3562409169078
2007-10-08,1367.8757337390302
2007-10-09,1378.5323393028073
2007-10-10,1384.0969715049769
2007-10-11,1400.0193243421418
2007-10-12,1398.4448724509075
2007-10-15,1391.368453582564
2007-10-16,1378.111402290146
2007-10-17,1388.3250682340636
2007-10-18,1386.7212093744347
2007-10-19,1374.261261094004
2007-10-22,1347.3528184904114
2007-10-23,1369.0712887446484
2007-10-24,1361.8850751074135
2007-10-25,1381.4513313234434
2007-10-26,1399.965670908573
2007-10-29,1413.389647513465
2007-10-30,1410.3806634555297
2007-10-31,1426.6763823341455
2007-11-01,1402.9481263615412
2007-11-02,1393.5392241667105
2007-11-05,1385.2598549528675
2007-11-06,1393.5259788758528
2007-11-07,1396.2301768439268
2007-11-08,1377.6361676198505
2007-11-09,1353.1416934084791
2007-11-12,1339.0057052093205
2007-11-13,1355.2256888900297
2007-11-14,1369.3778933311717
2007-11-15,1348.712111547087
2007-11-16,1338.4795136384867
2007-11-19,1320.8431598025322
2007-11-20,1342.30062510829
2007-11-21,1314.04902531585
2007-11-22,1323.7752611032722
2007-11-23,1334.9301052881913
2007-11-26,1332.9027983724043
2007-11-27,1330.4874546887054
2007-11-28,1352.1655490106168
2007-11-29,1355.686228155289
2007-11-30,1365.1091199955251
2007-12-03,1360.3179386558957
2007-12-04,1349.9125453071763
2007-12-05,1362.2933397603877
2007-12-06,1365.8026394396682
2007-12-07,1380.024570979301
2007-12-10,1390.5473387446564
2007-12-11,1383.271403794028
2007-12-12,1387.2603503035334
2007-12-13,1348.8747786648219
2007-12-14,1341.414838515373
2007-12-17,1312.8298423029075
2007-12-18,1313.2701317334306
2007-12-19,1304.6748972847602
2007-12-20,1302.5460670008572
2007-12-21,1320.7418898520534
2007-12-24,1325.0237349798135
2007-12-25,1325.034815796942
2007-12-26,1331.814515202162
2007-12-27,1341.7980652305298
2007-12-28,1347.329825938374
2007-12-31,1341.0368037119747
2008-01-01,1341.0368037119747
2008-01-02,1335.0869431523508
2008-01-03,1335.9248997710129
2008-01-04,1321.215355300942
2008-01-07,1322.5344475511556
2008-01-08,1324.102187184229
2008-01-09,1308.6750419382606
2008-01-10,1305.1963513805545
2008-01-11,1301.1113002603404
2008-01-14,1306.1354259522088
2008-01-15,1273.5429967169673
2008-01-16,1248.2920125896621
2008-01-17,1245.0144739807915
2008-01-18,1224.2688284219184
2008-01-21,1143.5712048171936
2008-01-22,1166.5181077005668
2008-01-23,1129.9479542573538
2008-01-24,1199.1144708657469
2008-01-25,1201.9239327595722
2008-01-28,1196.6367435436753
2008-01-29,1206.8792988652233
2008-01-30,1197.284352151526
2008-01-31,1194.5948637304375
2008-02-01,1215.1272224683833
2008-02-04,1218.2439204186487
2008-02-05,1172.519383386311
2008-02-06,1173.7158611749455
2008-02-07,1140.7739271960975
2008-02-08,1145.2125815338084
2008-02-11,1131.438307136904
2008-02-12,1173.47743383515
2008-02-13,1167.866946673743
2008-02-14,1172.82182503496
2008-02-15,1151.2081787908328
2008-02-18,1169.4294545951084
2008-02-19,1179.7319379878797
2008-02-20,1155.6519865225584
2008-02-21,1172.7512149500003
2008-02-22,1165.8499052125596
2008-02-25,1190.935058810319
2008-02-26,1212.1276364724858
2008-02-27,1224.6008401290005
2008-02-28,1205.9758169018248
2008-02-29,1187.6664826227238
2008-03-03,1167.7769068807324
2008-03-04,1153.365430187385
2008-03-05,1172.9906024410195
2008-03-06,1160.3897743552968
2008-03-07,1146.442893226775
2008-03-10,1137.2977163297485
2008-03-11,1154.034760545876
2008-03-12,1182.3845817636607
2008-03-13,1166.8804983997454
2008-03-14,1154.6952565185613
2008-03-17,1112.4651203220496
2008-03-18,1156.9967025659512
2008-03-19,1143.3398012517955
2008-03-20,1127.2805538434627
2008-03-21,1127.3028328395856
2008-03-24,1128.2643750582426
2008-03-25,1180.2876665679391
2008-03-26,1181.1924458198157
2008-03-27,1196.9862366803475
2008-03-28,1184.9329968123573
2008-03-31,1185.2221864068945
2008-04-01,1208.8842194274698
2008-04-02,1233.5783042933438
2008-04-03,1230.8127013586336
2008-04-04,1240.9567992710809
2008-04-07,1247.0026709247077
2008-04-08,1234.7688024268803
2008-04-09,1230.9889057925068
2008-04-10,1228.2542663005256
2008-04-11,1214.133861791561
2008-04-14,1204.0030165615094
2008-04-15,1205.154154691744
2008-04-16,1238.0416836112759
2008-04-17,1233.9512944960945
2008-04-18,1250.8224158853882
2008-04-21,1253.126247954457
2008-04-22,1251.6291220130136
2008-04-23,1249.9268423004223
2008-04-24,1237.5135312001546
2008-04-25,1249.0308487832895
2008-04-28,1256.9685269294355
2008-04-29,1250.5496266015289
2008-04-30,1256.1522182538592
2008-05-01,1247.4850395612616
2008-05-02,1271.3746890887192
2008-05-05,1274.3920573215107
2008-05-06,1269.2845225198396
2008-05-07,1263.1332211668307
2008-05-08,1261.0646517444804
2008-05-09,1249.3575820911722
2008-05-12,1262.9455820082687
2008-05-13,1257.6330063899877
2008-05-14,1259.6589450929832
2008-05-15,1262.647807475721
2008-05-16,1276.6139311668003
2008-05-19,1283.2179659286019
2008-05-20,1272.609727918538
2008-05-21,1272.3413083511457
2008-05-22,1273.2248154138003
2008-05-23,1259.4451765807378
2008-05-26,1258.075561510434
2008-05-27,1247.4470827703976
2008-05-28,1248.9516537752825
2008-05-29,1246.309090467027
2008-05-30,1248.5376412306086
2008-06-02,1230.2168079446033
2008-06-03,1229.8976468292817
2008-06-04,1216.18231781116
2008-06-05,1223.6052084250186
2008-06-06,1213.3837716474504
2008-06-09,1205.9500957022353
2008-06-10,1177.640319759463
2008-06-11,1165.3135316606354
2008-06-12,1161.9209056913573
2008-06-13,1163.6939914579677
2008-06-16,1167.3534517282703
2008-06-17,1174.0205562560866
2008-06-18,1158.013046815825
2008-06-19,1145.3960082332437
2008-06-20,1134.7679503708882
2008-06-23,1126.0024208948923
2008-06-24,1128.2117555111452
2008-06-25,1142.2250824540415
2008-06-26,1128.397717171681
2008-06-27,1122.3269767743093
2008-06-30,1129.1864092807607
2008-07-01,1104.6572195539622
2008-07-02,1114.3007767963045
2008-07-03,1118.552317467572
2008-07-04,1103.7286417685182
2008-07-07,1111.4457993414878
2008-07-08,1098.4270389302278
2008-07-09,1120.7468922389485
2008-07-10,1103.2156660258745
2008-07-11,1082.1006239201943
2008-07-14,1084.9994076243945
2008-07-15,1062.9036524151024
2008-07-16,1061.4504766251503
2008-07-17,1095.5494268718182
2008-07-18,1115.4940617481582
2008-07-21,1125.782636914814
2008-07-22,1114.698706044822
2008-07-23,1136.0845968789893
2008-07-24,1125.842743919717
2008-07-25,1113.1916074842795
2008-07-28,1097.9668294150667
2008-07-29,1087.438190796345
2008-07-30,1101.5191191847316
2008-07-31,1104.3438379250938
2008-08-01,1091.996562128824
2008-08-04,1087.0896247143726
2008-08-05,1110.78751475869
2008-08-06,1118.904272176329
2008-08-07,1112.8789159756752
2008-08-08,1094.6746050777238
2008-08-11,1110.2776310691902
2008-08-12,1102.0824836833492
2008-08-13,1067.6914625733782
2008-08-14,1072.3318790843607
2008-08-15,1062.180057084054
2008-08-18,1063.2116144596755
2008-08-19,1032.356643199226
2008-08-20,1037.3633684896968
2008-08-21,1034.1576284593386
2008-08-22,1049.1327278893575
2008-08-25,1044.0429936718092
2008-08-26,1033.9590109619053
2008-08-27,1039.6822730484662
2008-08-28,1056.8304546281295
2008-08-29,1061.372772691988
2008-09-01,1049.0191723564667
2008-09-02,1056.868715584901
2008-09-03,1040.0997678482142
2008-09-04,1009.8336156990234
2008-09-05,980.1834069645287
2008-09-08,1018.3123601596878
2008-09-09,1011.4129892203835
2008-09-10,997.1339812501133
2008-09-11,976.0678406828208
2008-09-12,1008.5127062035251
2008-09-15,968.54891114611
2008-09-16,933.9253753805983
2008-09-17,919.4075419827894
2008-09-18,919.5257077269114
2008-09-19,1015.177403160728
2008-09-22,1015.0444970050836
2008-09-23,1002.420877965558
2008-09-24,995.6323368226664
2008-09-25,1018.2811707160163
2008-09-26,1000.0683080714074
2008-09-29,937.9685859922695
2008-09-30,923.02891347037
2008-10-01,936.4909597946428
2008-10-02,920.36186869183
2008-10-03,950.480043232854
2008-10-06,860.5270303741964
2008-10-07,864.1478405566509
2008-10-08,805.7318569611174
2008-10-09,790.062002529856
2008-10-10,706.9063949717092
2008-10-13,781.1957875483452
2008-10-14,813.7580249251853
2008-10-15,764.7087772065739
2008-10-16,714.7214039496453
2008-10-17,746.211725050357
2008-10-20,773.082028295248
2008-10-21,760.7340581207453
2008-10-22,710.3387349635178
2008-10-23,707.8162246315293
2008-10-24,656.8210231000952
2008-10-27,622.2958010733576
2008-10-28,627.6045661028846
2008-10-29,707.4955378359055
2008-10-30,717.0952852457015
2008-10-31,721.7700909579589
2008-11-03,733.9732434658417
2008-11-04,777.3804454980798
2008-11-05,771.4821896101071
2008-11-06,715.2666632734594
2008-11-07,725.7875891542127
2008-11-10,728.5771021788686
2008-11-11,684.7139262232389
2008-11-12,664.0667532468069
2008-11-13,658.239632636777
2008-11-14,672.0355135534763
2008-11-17,652.8373352537648
2008-11-18,658.0648684349454
2008-11-19,629.8848391281678
2008-11-20,602.3781871838954
