Date,EAFE ex JAPAN HIGH DIVIDEND YIELD
1999-05-11,1146.4654812371796
1999-05-12,1140.9603690135618
1999-05-13,1144.3586725864352
1999-05-14,1130.7597917684077
1999-05-17,1109.2586814913334
1999-05-18,1112.7507787862735
1999-05-19,1113.9867702003314
1999-05-20,1117.9933147827342
1999-05-21,1112.8958055415926
1999-05-24,1114.2556831013524
1999-05-25,1106.8431123461364
1999-05-26,1099.4333669704213
1999-05-27,1090.0913872476308
1999-05-28,1089.6547673959926
1999-05-31,1088.797973763265
1999-06-01,1093.6209454104173
1999-06-02,1094.273553251746
1999-06-03,1100.1677950271094
1999-06-04,1105.6858799618358
1999-06-07,1116.168502926342
1999-06-08,1122.8034314720608
1999-06-09,1124.811916333815
1999-06-10,1121.8155340813453
1999-06-11,1136.2097788462945
1999-06-14,1127.3293906672482
1999-06-15,1125.0143845980863
1999-06-16,1128.4112337761317
1999-06-17,1133.3110172382699
1999-06-18,1141.4929817447362
1999-06-21,1147.0524763402989
1999-06-22,1140.4962387367
1999-06-23,1131.639745881429
1999-06-24,1126.0559381769967
1999-06-25,1131.4285996753317
1999-06-28,1128.3238015300556
1999-06-29,1123.6747891653702
1999-06-30,1122.2114952066397
1999-07-01,1138.4698092414708
1999-07-02,1142.5260948329874
1999-07-05,1163.431217538138
1999-07-06,1168.1587510513946
1999-07-07,1158.5617817650375
1999-07-08,1155.2216549143227
1999-07-09,1160.062645235892
1999-07-12,1154.4200223185567
1999-07-13,1139.6426081007703
1999-07-14,1145.2041709676057
1999-07-15,1160.01439111071
1999-07-16,1152.9153212853837
1999-07-19,1145.3658385751285
1999-07-20,1148.997237479605
1999-07-21,1143.8303824537304
1999-07-22,1136.4111430807668
1999-07-23,1119.2825278911234
1999-07-26,1121.0792639465963
1999-07-27,1127.6398333560148
1999-07-28,1131.3050500830582
1999-07-29,1121.349946115339
1999-07-30,1134.285518746315
1999-08-02,1133.6756518080074
1999-08-03,1135.1434890684704
1999-08-04,1146.3290980991974
1999-08-05,1131.157770408307
1999-08-06,1130.0195187087788
1999-08-09,1133.5939359803592
1999-08-10,1117.5157639358838
1999-08-11,1118.3803553318987
1999-08-12,1137.317305351335
1999-08-13,1145.1673393460335
1999-08-16,1149.79205358766
1999-08-17,1140.5792484372616
1999-08-18,1146.9099038581878
1999-08-19,1144.1013378420553
1999-08-20,1156.897795008849
1999-08-23,1167.002615798219
1999-08-24,1161.6557053472236
1999-08-25,1160.5279920307803
1999-08-26,1157.8948091242046
1999-08-27,1157.9576106111563
1999-08-30,1155.648166550458
1999-08-31,1146.0938731895528
1999-09-01,1157.4960037834146
1999-09-02,1152.8116673099428
1999-09-03,1160.7376872232253
1999-09-06,1165.0403898457757
1999-09-07,1165.3387200038387
1999-09-08,1164.4352234064468
1999-09-09,1172.042912072217
1999-09-10,1165.571337214723
1999-09-13,1153.4380427432602
1999-09-14,1148.8572393937534
1999-09-15,1133.1221962802103
1999-09-16,1124.5061366999555
1999-09-17,1126.7138986067025
1999-09-20,1123.5905924972571
1999-09-21,1114.0406294280567
1999-09-22,1108.3483721856774
1999-09-23,1102.5491892202529
1999-09-24,1095.154909476927
1999-09-27,1110.1026086608242
1999-09-28,1105.0597173338099
1999-09-29,1104.3001516311463
1999-09-30,1108.216903319858
1999-10-01,1111.490821833888
1999-10-04,1123.2319359358075
1999-10-05,1126.4018260065548
1999-10-06,1128.11819718345
1999-10-07,1135.3410441221192
1999-10-08,1121.3481678609182
1999-10-11,1119.4418116415984
1999-10-12,1114.8133854621437
1999-10-13,1108.5652462310838
1999-10-14,1106.8212637590534
1999-10-15,1094.6281398134072
1999-10-18,1082.124473999381
1999-10-19,1095.329713038504
1999-10-20,1098.9341853925876
1999-10-21,1093.7071498444427
1999-10-22,1103.7790314872814
1999-10-25,1097.6963475549417
1999-10-26,1100.536475424944
1999-10-27,1090.0035563186725
1999-10-28,1107.3039260870837
1999-10-29,1116.490459164231
1999-11-01,1117.0197607030746
1999-11-02,1116.7100433986197
1999-11-03,1116.2069739923525
1999-11-04,1122.348682090445
1999-11-05,1116.1993140930263
1999-11-08,1109.8302686658371
1999-11-09,1116.302157400309
1999-11-10,1122.193451910035
1999-11-11,1124.8788485540772
1999-11-12,1118.607356614798
1999-11-15,1124.6809151682799
1999-11-16,1133.1014518832112
1999-11-17,1143.177393102909
1999-11-18,1139.8479499284283
1999-11-19,1134.4019389107289
1999-11-22,1128.814090688076
1999-11-23,1133.2950433756082
1999-11-24,1122.9373429176517
1999-11-25,1128.2753857530004
1999-11-26,1121.480929089286
1999-11-29,1118.0082951756233
1999-11-30,1106.1918414757406
1999-12-01,1115.6426786429936
1999-12-02,1109.4926087934612
1999-12-03,1114.4339650548463
1999-12-06,1124.278599394145
1999-12-07,1120.184156309143
1999-12-08,1113.8804211660438
1999-12-09,1113.9203513447424
1999-12-10,1122.5820908351957
1999-12-13,1124.4037273948925
1999-12-14,1125.2571542681608
1999-12-15,1126.9530472497347
1999-12-16,1146.9478720640045
1999-12-17,1143.646285819921
1999-12-20,1139.5627493484035
1999-12-21,1139.6782584294685
1999-12-22,1145.1862673627288
1999-12-23,1166.3981526045225
1999-12-24,1170.5382372587999
1999-12-27,1167.9949984098528
1999-12-28,1164.0697957205036
1999-12-29,1165.8899302901648
1999-12-30,1174.974968239935
1999-12-31,1174.974968239935
2000-01-03,1179.9079664890485
2000-01-04,1159.149774145664
2000-01-05,1148.8850152185903
2000-01-06,1149.3929986276194
2000-01-07,1160.5099871647535
2000-01-10,1166.384615657403
2000-01-11,1153.8864258349545
2000-01-12,1143.3448024474737
2000-01-13,1143.5874600760064
2000-01-14,1137.5799673187744
2000-01-17,1129.0215408863867
2000-01-18,1113.2334904696243
2000-01-19,1109.0306526733534
2000-01-20,1101.9459650873687
2000-01-21,1098.8198362284338
2000-01-24,1093.5056913433887
2000-01-25,1074.6735267516585
2000-01-26,1074.3210309025942
2000-01-27,1071.5530810437153
2000-01-28,1052.2269611943764
2000-01-31,1033.3303160125663
2000-02-01,1031.2645038751991
2000-02-02,1036.1579539392308
2000-02-03,1052.6000787422636
2000-02-04,1042.3861413607744
2000-02-07,1038.1672712010236
2000-02-08,1061.3689575809403
2000-02-09,1060.3774898420525
2000-02-10,1055.2726911324307
2000-02-11,1041.8372299848531
2000-02-14,1032.9169220141682
2000-02-15,1030.9040582778066
2000-02-16,1056.4358762147529
2000-02-17,1069.7033651752165
2000-02-18,1058.4115119338178
2000-02-21,1056.1709764074055
2000-02-22,1066.3499184615423
2000-02-23,1069.366656087349
2000-02-24,1053.6017578376052
2000-02-25,1048.6187411445985
2000-02-28,1035.9871932237993
2000-02-29,1047.0724776274972
2000-03-01,1051.893869114562
2000-03-02,1052.8927103792064
2000-03-03,1049.5287128366328
2000-03-06,1045.2516851826542
2000-03-07,1039.0418908165177
2000-03-08,1038.7097178725012
2000-03-09,1038.8567541803498
2000-03-10,1031.9042457796804
2000-03-13,1022.88708269053
2000-03-14,1030.8136714240957
2000-03-15,1035.7208733120142
2000-03-16,1081.0548940642473
2000-03-17,1068.6647034751254
2000-03-20,1066.494320951351
2000-03-21,1075.4299211274008
2000-03-22,1068.1038772083707
2000-03-23,1070.4632032160928
2000-03-24,1092.257655616641
2000-03-27,1091.1239207956392
2000-03-28,1093.6440755866975
2000-03-29,1085.2357266379845
2000-03-30,1080.148233794778
2000-03-31,1086.8183861336677
2000-04-03,1088.3947062000757
2000-04-04,1114.4756963057073
2000-04-05,1104.8329942052665
2000-04-06,1091.923950943043
2000-04-07,1090.8266782321818
2000-04-10,1091.7325937294843
2000-04-11,1092.9945125143051
2000-04-12,1094.3844352721374
2000-04-13,1095.6111559694416
2000-04-14,1085.2466572378191
2000-04-17,1063.1016538329675
2000-04-18,1064.4738633922593
2000-04-19,1058.2133209854608
2000-04-20,1063.6111975818026
2000-04-21,1063.6111975818026
2000-04-24,1063.7428320365616
2000-04-25,1072.8111798279026
2000-04-26,1071.8760171127988
2000-04-27,1048.6427489292582
2000-04-28,1053.3220098002723
2000-05-01,1050.6690727395428
2000-05-02,1061.5658872274785
2000-05-03,1042.6303224990177
2000-05-04,1043.6401044507302
2000-05-05,1041.4672341545818
2000-05-08,1043.0786762011817
2000-05-09,1046.6290926331985
2000-05-10,1050.3473337630396
2000-05-11,1050.8250643105443
2000-05-12,1061.6684208116274
2000-05-15,1065.2963091355962
2000-05-16,1067.8868339530593
2000-05-17,1042.979676186673
2000-05-18,1047.6585567042011
2000-05-19,1035.9390174956231
2000-05-22,1045.6913636112622
2000-05-23,1049.0550504823325
2000-05-24,1043.5614217468062
2000-05-25,1046.3592316357324
2000-05-26,1054.0423269527876
2000-05-29,1062.6908073017942
2000-05-30,1072.6211129830233
2000-05-31,1067.2411337076423
2000-06-01,1077.9159176102523
2000-06-02,1095.8678279357866
2000-06-05,1099.5581393810985
2000-06-06,1115.5176246865872
2000-06-07,1113.6941190212522
2000-06-08,1103.354446545344
2000-06-09,1100.5266475085978
2000-06-12,1101.6038657434392
2000-06-13,1109.1144361821985
2000-06-14,1113.3847056671825
2000-06-15,1103.4287859478418
2000-06-16,1106.9949744429505
2000-06-19,1102.284552837522
2000-06-20,1097.0697308777912
2000-06-21,1082.171813859264
2000-06-22,1075.8134711654136
2000-06-23,1070.9654113747836
2000-06-26,1076.527722813286
2000-06-27,1080.6075143195646
2000-06-28,1092.8378708766884
2000-06-29,1097.8055773399935
2000-06-30,1111.676688925467
2000-07-03,1111.4852903727374
2000-07-04,1111.5403976466418
2000-07-05,1108.3683574905606
2000-07-06,1107.552130746921
2000-07-07,1109.6333930401522
2000-07-10,1114.8673343867242
2000-07-11,1118.3684462979832
2000-07-12,1119.2415670313424
2000-07-13,1107.792921119771
2000-07-14,1114.9545288276515
2000-07-17,1111.7885543519978
2000-07-18,1106.6300074958222
2000-07-19,1100.9713701408866
2000-07-20,1110.5103819022236
2000-07-21,1111.5831947719016
2000-07-24,1114.5827926430422
2000-07-25,1122.7865037580225
2000-07-26,1122.9061841426542
2000-07-27,1116.0533357522615
2000-07-28,1107.9998217991824
2000-07-31,1111.504942230343
2000-08-01,1112.9310363730076
2000-08-02,1112.3235288385918
2000-08-03,1099.6383787020898
2000-08-04,1111.2376678917296
2000-08-07,1126.4205418445044
2000-08-08,1120.913226554747
2000-08-09,1125.8682351885157
2000-08-10,1132.441899538897
2000-08-11,1134.480366231911
2000-08-14,1140.0142716679322
2000-08-15,1154.2661003737544
2000-08-16,1158.2905052009555
2000-08-17,1157.2926044562184
2000-08-18,1154.4323666377327
2000-08-21,1152.9271101116442
2000-08-22,1152.7771303752581
2000-08-23,1150.0431415630403
2000-08-24,1147.638484027919
2000-08-25,1144.702257864423
2000-08-28,1139.8263238018064
2000-08-29,1135.1424393201535
2000-08-30,1126.4709805571497
2000-08-31,1115.3450895128008
2000-09-01,1128.1918238064784
2000-09-04,1133.4097728597478
2000-09-05,1118.6538739086282
2000-09-06,1114.3716088335284
2000-09-07,1104.8362499069497
2000-09-08,1089.90859856877
2000-09-11,1089.78550056891
2000-09-12,1079.669024341011
2000-09-13,1075.906548190322
2000-09-14,1075.6231277989411
2000-09-15,1070.748489048799
2000-09-18,1054.1283061973588
2000-09-19,1050.9020942609566
2000-09-20,1040.3561024958917
2000-09-21,1038.1682351221348
2000-09-22,1074.8091431923958
2000-09-25,1065.473223484945
2000-09-26,1072.0093201646716
2000-09-27,1079.6114302980848
2000-09-28,1086.3343702958064
2000-09-29,1091.1328031166709
2000-10-02,1095.9487671092577
2000-10-03,1095.523311615638
2000-10-04,1095.277161157371
2000-10-05,1099.4125267054324
2000-10-06,1098.608244140346
2000-10-09,1081.4573558731165
2000-10-10,1076.228905329657
2000-10-11,1067.5747460248042
2000-10-12,1061.204044069687
2000-10-13,1059.8095603623372
2000-10-16,1052.9428265076688
2000-10-17,1052.7337295222055
2000-10-18,1046.220048763719
2000-10-19,1048.0171759246691
2000-10-20,1053.1024309112445
2000-10-23,1059.0743909825972
2000-10-24,1070.2724692389277
2000-10-25,1060.799110008462
2000-10-26,1055.378653805879
2000-10-27,1071.9253113956872
2000-10-30,1081.474185195441
2000-10-31,1102.3179385218264
2000-11-01,1117.5953703600403
2000-11-02,1127.1603207781225
2000-11-03,1133.3832892725752
2000-11-06,1130.6983989712396
2000-11-07,1131.7719194969952
2000-11-08,1125.5556444535093
2000-11-09,1127.3799461746244
2000-11-10,1128.377308481308
2000-11-13,1115.8841231262572
2000-11-14,1127.775502487319
2000-11-15,1128.7350487572892
2000-11-16,1120.9414358675692
2000-11-17,1117.8813677553674
2000-11-20,1107.210249034264
2000-11-21,1106.3128270017125
2000-11-22,1084.9735385223585
2000-11-23,1084.4414367500267
2000-11-24,1091.5534362094093
2000-11-27,1107.9543852660406
2000-11-28,1108.7397970210172
2000-11-29,1106.4456280399047
2000-11-30,1105.1021588326453
2000-12-01,1118.2173705270643
2000-12-04,1125.4498502486326
2000-12-05,1134.6323846217417
2000-12-06,1126.9316804424318
2000-12-07,1131.548393380209
2000-12-08,1136.4553120790135
2000-12-11,1141.1461669411106
2000-12-12,1137.7701377362466
2000-12-13,1137.2047662210405
2000-12-14,1133.735631151388
2000-12-15,1131.286044598397
2000-12-18,1141.4934264343447
2000-12-19,1152.890291521333
2000-12-20,1150.2058849069988
2000-12-21,1156.1690390067981
2000-12-22,1165.1667119118943
2000-12-25,1165.1667119118943
2000-12-26,1170.1570671900568
2000-12-27,1189.6570367161462
2000-12-28,1191.090756434078
2000-12-29,1201.4454392147136
2001-01-01,1201.4454392147136
2001-01-02,1204.57026929838
2001-01-03,1201.3479356711073
2001-01-04,1219.3197415986958
2001-01-05,1226.9170759534197
2001-01-08,1225.7021526543813
2001-01-09,1212.2522902266985
2001-01-10,1203.426239653446
2001-01-11,1217.1941584086235
2001-01-12,1212.0715427611199
2001-01-15,1206.1245816683809
2001-01-16,1193.986849014361
2001-01-17,1196.7561885841956
2001-01-18,1203.8418321825066
2001-01-19,1187.2555758684769
2001-01-22,1196.1934833874702
2001-01-23,1204.013516402221
2001-01-24,1193.3611786176302
2001-01-25,1193.891732962398
2001-01-26,1194.5170061585338
2001-01-29,1195.7114361439171
2001-01-30,1204.8584715133948
2001-01-31,1209.2828626993753
2001-02-01,1216.1092908468656
2001-02-02,1206.9815956674552
2001-02-05,1216.5055695871345
2001-02-06,1214.5942392991324
2001-02-07,1205.7130475323079
2001-02-08,1190.1143652155029
2001-02-09,1186.8977067478559
2001-02-12,1200.413491413397
2001-02-13,1197.03501997509
2001-02-14,1194.3067092304186
2001-02-15,1181.1700754909264
2001-02-16,1181.8820610901864
2001-02-19,1184.8856429383222
2001-02-20,1165.7571827910665
2001-02-21,1163.0975326809173
2001-02-22,1153.729178120734
2001-02-23,1145.4120277278607
2001-02-26,1143.2372666360366
2001-02-27,1149.4404016937142
2001-02-28,1152.753565422348
2001-03-01,1164.1148732662057
2001-03-02,1167.8616980991017
2001-03-05,1168.1254084450259
2001-03-06,1170.9713063969298
2001-03-07,1172.1373483264085
2001-03-08,1177.1048926500355
2001-03-09,1170.7729382516927
2001-03-12,1152.0160577329957
2001-03-13,1123.4830463013395
2001-03-14,1098.7698171905477
2001-03-15,1106.7701566355422
2001-03-16,1073.9124035835891
2001-03-19,1068.4407028432004
2001-03-20,1083.0944640930795
2001-03-21,1061.4360400034013
2001-03-22,1010.2822999144387
2001-03-23,1033.4957203044664
2001-03-26,1063.6285388117649
2001-03-27,1090.7639940592837
2001-03-28,1073.6774778200863
2001-03-29,1077.1754448261008
2001-03-30,1082.5795304626333
2001-04-02,1081.5485998525141
2001-04-03,1066.9318199475535
2001-04-04,1087.164546041349
2001-04-05,1095.4663035312049
2001-04-06,1101.427701287109
2001-04-09,1116.6428147734462
2001-04-10,1120.3492715770874
2001-04-11,1116.539504138272
2001-04-12,1126.4595595836051
2001-04-13,1126.4595595836051
2001-04-16,1118.8539108841464
2001-04-17,1113.8135160915992
2001-04-18,1119.8735979042694
2001-04-19,1138.278566471726
2001-04-20,1145.1518567398805
2001-04-23,1133.294471595107
2001-04-24,1138.5905864935482
2001-04-25,1139.2772851270838
2001-04-26,1146.8538862853238
2001-04-27,1150.7649482585534
2001-04-30,1148.59580684707
2001-05-01,1152.745637272189
2001-05-02,1146.253248812527
2001-05-03,1133.131412906399
2001-05-04,1140.385792235595
2001-05-07,1141.9455698802653
2001-05-08,1136.659931148967
2001-05-09,1133.4884290958282
2001-05-10,1150.1069362523642
2001-05-11,1141.2216514933405
2001-05-14,1122.994137165774
2001-05-15,1138.332808444266
2001-05-16,1146.8049205273282
2001-05-17,1152.6782111613888
2001-05-18,1153.4052166253098
2001-05-21,1157.6306195058603
2001-05-22,1149.4582517606823
2001-05-23,1138.5286293474783
2001-05-24,1137.8080279434623
2001-05-25,1134.1680947345624
2001-05-28,1138.5817918803623
2001-05-29,1128.779696352259
2001-05-30,1125.906630963756
2001-05-31,1118.8922698234894
2001-06-01,1117.7803606446962
2001-06-04,1124.2612605547972
2001-06-05,1128.9523186449496
2001-06-06,1121.5250259165518
2001-06-07,1126.044513166605
2001-06-08,1124.916123236795
2001-06-11,1108.9409041405424
2001-06-12,1106.1695733863264
2001-06-13,1117.435519592001
2001-06-14,1118.9463784335148
2001-06-15,1115.83976911319
2001-06-18,1103.611930071358
2001-06-19,1104.1130455189768
2001-06-20,1097.2038357331714
2001-06-21,1100.7613047013085
2001-06-22,1106.7258886480668
2001-06-25,1115.4349308528342
2001-06-26,1103.4213292189002
2001-06-27,1104.7047201583414
2001-06-28,1102.2045023850537
2001-06-29,1109.2881403373888
2001-07-02,1120.3288209363373
2001-07-03,1112.034848618142
2001-07-04,1110.0077426011358
2001-07-05,1097.2797335693924
2001-07-06,1085.4091582152087
2001-07-09,1087.2389123955288
2001-07-10,1091.359445621772
2001-07-11,1087.0815743978922
2001-07-12,1087.347530686143
2001-07-13,1093.4218670508203
2001-07-16,1093.7018979262084
2001-07-17,1083.5786510466837
2001-07-18,1092.3458695993822
2001-07-19,1101.149221662372
2001-07-20,1099.1450531068745
2001-07-23,1095.7980842406405
2001-07-24,1089.8006470648886
2001-07-25,1078.056169269071
2001-07-26,1080.2429904008336
2001-07-27,1089.5031486999244
2001-07-30,1098.9859610532237
2001-07-31,1110.5392069492739
2001-08-01,1118.655792658986
2001-08-02,1122.373512000955
2001-08-03,1120.6202253196952
2001-08-06,1117.889379621868
2001-08-07,1114.4494332524318
2001-08-08,1102.51609493735
2001-08-09,1100.2209254658599
2001-08-10,1102.2616184395843
2001-08-13,1109.504950821429
2001-08-14,1118.5460176892286
2001-08-15,1129.4104939284057
2001-08-16,1123.7462739838043
2001-08-17,1114.9287661652243
2001-08-20,1111.7817808827047
2001-08-21,1120.1136393477911
2001-08-22,1129.3941077700222
2001-08-23,1123.746643135592
2001-08-24,1138.0757413687404
2001-08-27,1136.0669026530131
2001-08-28,1128.0253108479171
2001-08-29,1130.271431092238
2001-08-30,1110.731418362999
2001-08-31,1108.39657037724
2001-09-03,1098.3722422671954
2001-09-04,1094.2926623835688
2001-09-05,1084.4039426361592
2001-09-06,1069.6208600936945
2001-09-07,1055.1607783170084
2001-09-10,1041.0155771618574
2001-09-11,991.2975513744676
2001-09-12,996.3919423709472
2001-09-13,1009.2972260271545
2001-09-14,976.7756047004517
2001-09-17,985.8637502257969
2001-09-18,981.7086512176877
2001-09-19,964.4902552903015
2001-09-20,923.1360253862947
2001-09-21,887.3348431090785
2001-09-24,926.8593650083578
2001-09-25,945.4244269578547
2001-09-26,957.8379521517242
2001-09-27,968.1490951207572
2001-09-28,984.4833224550661
2001-10-01,976.4883098285322
2001-10-02,985.6757510368872
2001-10-03,995.4402731244941
2001-10-04,1017.6172577631472
2001-10-05,1021.8491662447292
2001-10-08,1016.7493438876538
2001-10-09,1012.8953648272908
2001-10-10,1022.9259645263152
2001-10-11,1024.5234277392683
2001-10-12,1025.6156806138395
2001-10-15,1007.6707521857998
2001-10-16,1014.2848983057306
2001-10-17,1030.3591971625083
2001-10-18,1010.895784435692
2001-10-19,988.1279876843124
2001-10-22,991.2076155786535
2001-10-23,1012.0157734360546
2001-10-24,1021.6397327074602
2001-10-25,1011.0121999362908
2001-10-26,1023.8178014216619
2001-10-29,1019.4530837935272
2001-10-30,1003.1533429753731
2001-10-31,1006.0415208589626
2001-11-01,1015.7424265305233
2001-11-02,1014.8422829290747
2001-11-05,1026.121480691532
2001-11-06,1026.1841468178698
2001-11-07,1035.9769821162415
2001-11-08,1042.9349832940165
2001-11-09,1035.1374652891068
2001-11-12,1020.2628169229699
2001-11-13,1033.127923171816
2001-11-14,1038.8941354766182
2001-11-15,1036.4116169461743
2001-11-16,1047.5979153862081
2001-11-19,1055.246477517636
2001-11-20,1051.7078099288717
2001-11-21,1047.8314421938069
2001-11-22,1052.2460930988852
2001-11-23,1048.0077254239052
2001-11-26,1047.5815336119194
2001-11-27,1040.8782317498856
2001-11-28,1035.4095686909232
2001-11-29,1037.4566093919775
2001-11-30,1049.5170598201548
2001-12-03,1038.2314816603991
2001-12-04,1047.1308589422001
2001-12-05,1071.1720305017263
2001-12-06,1082.463946430976
2001-12-07,1071.5863673722915
2001-12-10,1056.380113822789
2001-12-11,1055.2738321643653
2001-12-12,1051.6096656256261
2001-12-13,1041.3006752757115
2001-12-14,1039.8629017811788
2001-12-17,1063.1932327559834
2001-12-18,1060.933278216879
2001-12-19,1050.1525262223981
2001-12-20,1041.845014554978
2001-12-21,1045.7805106091137
2001-12-24,1041.246176228616
2001-12-25,1041.246176228616
2001-12-26,1043.6335948472029
2001-12-27,1065.4816969893197
2001-12-28,1069.1189028740378
2001-12-31,1074.7843861221106
2002-01-01,1074.7843861221106
2002-01-02,1080.0020908398308
2002-01-03,1092.6906612333983
2002-01-04,1093.4840719212712
2002-01-07,1083.0030819020942
2002-01-08,1078.9822152144552
2002-01-09,1076.2507113463341
2002-01-10,1071.6940873833223
2002-01-11,1072.0946440847076
2002-01-14,1057.0380865007087
2002-01-15,1060.9865587547333
2002-01-16,1046.178396637297
2002-01-17,1057.5259793397388
2002-01-18,1056.6283687199302
2002-01-21,1055.9786749010823
2002-01-22,1057.5845664800622
2002-01-23,1065.2384773284905
2002-01-24,1069.2222293373093
2002-01-25,1056.0968384047887
2002-01-28,1061.3392675817083
2002-01-29,1050.8314402991373
2002-01-30,1039.450628470853
2002-01-31,1050.72710071533
2002-02-01,1051.3289298888321
2002-02-04,1048.4071308339876
2002-02-05,1037.189203091939
2002-02-06,1026.3722111274378
2002-02-07,1031.852940837311
2002-02-08,1036.6065017635513
2002-02-11,1051.3304179131271
2002-02-12,1049.1399407181973
2002-02-13,1051.9508298294875
2002-02-14,1060.0390331428812
2002-02-15,1053.4266161578807
2002-02-18,1046.151892647122
2002-02-19,1033.301945033684
2002-02-20,1025.3950237170861
2002-02-21,1033.055274296987
2002-02-22,1029.858960124917
2002-02-25,1036.7604675983748
2002-02-26,1040.900700980443
2002-02-27,1044.0345799005343
2002-02-28,1044.661160524988
2002-03-01,1054.872473566994
2002-03-04,1078.841848395904
2002-03-05,1074.0864710351993
2002-03-06,1082.1270101125367
2002-03-07,1094.588281045422
2002-03-08,1095.6764685157839
2002-03-11,1091.9181360955963
2002-03-12,1082.386442742852
2002-03-13,1086.5039415327988
2002-03-14,1095.9515191721719
2002-03-15,1107.618338314124
2002-03-18,1110.375899467091
2002-03-19,1117.4844438459552
2002-03-20,1114.8737462990457
2002-03-21,1109.4126216426491
2002-03-22,1110.6989222334994
2002-03-25,1101.4112638495471
2002-03-26,1103.6545422861475
2002-03-27,1102.9455976842276
2002-03-28,1115.119216914305
2002-03-29,1115.119216914305
2002-04-01,1124.2856674498312
2002-04-02,1118.123634127145
2002-04-03,1118.310389554463
2002-04-04,1111.4023406347633
2002-04-05,1110.1591296268318
2002-04-08,1093.8715882881588
2002-04-09,1099.1014800049134
2002-04-10,1113.1086831523123
2002-04-11,1107.224914579232
2002-04-12,1111.3231833840323
2002-04-15,1116.9449796234169
2002-04-16,1133.1028168149026
2002-04-17,1139.6912464435807
2002-04-18,1142.6226326316485
2002-04-19,1147.8130668981396
2002-04-22,1144.8446640571055
2002-04-23,1143.5576034159267
2002-04-24,1147.8479949166613
2002-04-25,1141.0102203421268
2002-04-26,1137.4975146220481
2002-04-29,1137.6191769480524
2002-04-30,1141.4607489648663
2002-05-01,1144.2762262182428
2002-05-02,1144.0294340990915
2002-05-03,1156.5342191419277
2002-05-06,1153.9015767609355
2002-05-07,1142.2911107126831
2002-05-08,1154.9731044418857
2002-05-09,1147.1371433535705
2002-05-10,1142.811780950041
2002-05-13,1152.6398415442154
2002-05-14,1149.3217889192024
2002-05-15,1158.8946159438583
2002-05-16,1155.841652507071
2002-05-17,1166.2978335135856
2002-05-20,1159.1756550701161
2002-05-21,1153.9076783056296
2002-05-22,1152.9445226833939
2002-05-23,1150.2569913749717
